"rownum","BaseMetadata","i32","[rid]","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","i32","Script","bool"
90,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Weta3",239,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
91,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider1",1,[6699],20,1000,0,3,2760,5520,0,0,"",1,"","","",1,"","","","",2,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
92,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider1",9,[6699],20,1000,0,3,2400,4800,0,0,"",1,"","","",1,"","","","",2,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
93,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider1",29,[6699],20,1000,0,3,2040,4080,0,0,"",1,"","","",1,"","","","",2,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
94,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider1",52,[6699],20,1000,0,3,1680,3360,0,0,"",1,"","","",1,"","","","",2,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
95,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider1",92,[6699],20,1000,0,3,1300,2700,0,0,"",1,"","","",1,"","","","",2,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
96,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider1",173,[6699],20,1000,0,3,1100,2200,0,0,"",1,"","","",1,"","","","",2,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
97,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider1",239,[6699],20,1000,0,3,1000,1800,0,0,"",1,"","","",1,"","","","",2,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
98,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider2",1,[6703],5,1000,0,3,3700,7300,0,0,"",1,"","","",1,"","","","",1,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
99,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider2",9,[6703],5,1000,0,3,3200,6300,0,0,"",1,"","","",1,"","","","",1,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
100,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider2",29,[6703],5,1000,0,3,2700,5500,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
101,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider2",52,[6703],5,1000,0,3,2300,4800,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
102,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider2",92,[6703],5,1000,0,3,2000,4200,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
103,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider2",173,[6703],5,1000,0,3,1800,3700,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
104,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider2",239,[6703],5,1000,0,3,1700,3300,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
105,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider3",1,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,10,"","","",1,"",""
106,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider3",9,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,15,"","","",1,"",""
107,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider3",29,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,20,"","","",1,"",""
108,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider3",52,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
109,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider3",92,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
110,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider3",173,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
111,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Spider3",239,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
112,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat1",1,[6768],10,1000,0,3,2760,5520,0,0,"",1,"","","",1,"","","","",1,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
113,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat1",9,[6768],10,1000,0,3,2400,4800,0,0,"",1,"","","",1,"","","","",1,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
114,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat1",29,[6768],10,1000,0,3,2040,4080,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
115,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat1",52,[6768],10,1000,0,3,1680,3360,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
116,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat1",92,[6768],10,1000,0,3,1300,2700,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
117,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat1",173,[6768],10,1000,0,3,1100,2200,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
118,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat1",239,[6768],10,1000,0,3,1000,1800,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
119,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat2",1,[6769],10,1000,0,3,3700,7300,0,0,"",1,"","","",1,"","","","",1,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
120,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat2",9,[6769],10,1000,0,3,3200,6300,0,0,"",1,"","","",1,"","","","",1,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
121,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat2",29,[6769],10,1000,0,3,2700,5500,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
122,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat2",52,[6769],10,1000,0,3,2300,4800,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
123,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat2",92,[6769],10,1000,0,3,2000,4200,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
124,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat2",173,[6769],10,1000,0,3,1800,3700,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
125,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat2",239,[6769],10,1000,0,3,1700,3300,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
126,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat3",1,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,10,"","","",1,"",""
127,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat3",9,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,15,"","","",1,"",""
128,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat3",29,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,20,"","","",1,"",""
129,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat3",52,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
130,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat3",92,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
131,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat3",173,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
132,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Bat3",239,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
133,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey1",1,[6750],10,1000,0,3,2760,5520,0,0,"",1,"","","",1,"","","","",1,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
134,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey1",9,[6750],10,1000,0,3,2400,4800,0,0,"",1,"","","",1,"","","","",1,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
135,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey1",29,[6750],10,1000,0,3,2040,4080,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
136,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey1",52,[6750],10,1000,0,3,1680,3360,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
137,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey1",92,[6750],10,1000,0,3,1300,2700,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
138,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey1",173,[6750],10,1000,0,3,1100,2200,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
139,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey1",239,[6750],10,1000,0,3,1000,1800,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
140,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey2",1,[6751],10,1000,0,3,3700,7300,0,0,"",1,"","","",1,"","","","",1,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
141,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey2",9,[6751],10,1000,0,3,3200,6300,0,0,"",1,"","","",1,"","","","",1,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
142,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey2",29,[6751],10,1000,0,3,2700,5500,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
143,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey2",52,[6751],10,1000,0,3,2300,4800,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
144,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey2",92,[6751],10,1000,0,3,2000,4200,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
145,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey2",173,[6751],10,1000,0,3,1800,3700,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
146,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey2",239,[6751],10,1000,0,3,1700,3300,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
147,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey3",1,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,10,"","","",1,"",""
148,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey3",9,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,15,"","","",1,"",""
149,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey3",29,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,20,"","","",1,"",""
150,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey3",52,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
151,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey3",92,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
152,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey3",173,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
153,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier1_Monkey3",239,[6763],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
154,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Bat1",1,"[6768,6769]",20,1000,0,3,2760,5520,0,0,"",1,"","","",1,"","","","",1,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
155,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Bat1",9,"[6768,6769]",20,1000,0,3,2400,4800,0,0,"",1,"","","",1,"","","","",1,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
156,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Bat1",29,"[6768,6769]",20,1000,0,3,2040,4080,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
157,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Bat1",52,"[6768,6769]",20,1000,0,3,1680,3360,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
158,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Bat1",92,"[6768,6769]",20,1000,0,3,1300,2700,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
159,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Bat1",173,"[6768,6769]",20,1000,0,3,1100,2200,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
160,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Bat1",239,"[6768,6769]",20,1000,0,3,1000,1800,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
161,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Monkey1",1,"[6750,6751]",20,1000,0,3,2760,5520,0,0,"",1,"","","",1,"","","","",1,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
162,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Monkey1",9,"[6750,6751]",20,1000,0,3,2400,4800,0,0,"",1,"","","",1,"","","","",1,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
163,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Monkey1",29,"[6750,6751]",20,1000,0,3,2040,4080,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
164,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Monkey1",52,"[6750,6751]",20,1000,0,3,1680,3360,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
165,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Monkey1",92,"[6750,6751]",20,1000,0,3,1300,2700,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
166,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Monkey1",173,"[6750,6751]",20,1000,0,3,1100,2200,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
167,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Monkey1",239,"[6750,6751]",20,1000,0,3,1000,1800,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
168,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta1",1,[6733],40,1000,0,3,2760,5520,0,0,"",1,"","","",1,"","","","",2,8,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
169,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta1",9,[6733],40,1000,0,3,2400,4800,0,0,"",1,"","","",1,"","","","",2,8,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
170,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta1",29,[6733],40,1000,0,3,2040,4080,0,0,"",1,"","","",1,"","","","",2,8,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
171,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta1",52,[6733],40,1000,0,3,1680,3360,0,0,"",1,"","","",1,"","","","",2,8,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
172,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta1",92,[6733],40,1000,0,3,1300,2700,0,0,"",1,"","","",1,"","","","",2,8,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
173,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta1",173,[6733],40,1000,0,3,1100,2200,0,0,"",1,"","","",1,"","","","",2,8,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
174,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta1",239,[6733],40,1000,0,3,1000,1800,0,0,"",1,"","","",1,"","","","",2,8,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
175,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta2",1,[6734],15,1000,0,3,2760,5520,0,0,"",1,"","","",1,"","","","",1,3,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
176,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta2",9,[6734],15,1000,0,3,2400,4800,0,0,"",1,"","","",1,"","","","",1,3,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
177,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta2",29,[6734],15,1000,0,3,2040,4080,0,0,"",1,"","","",1,"","","","",1,3,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
178,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta2",52,[6734],15,1000,0,3,1680,3360,0,0,"",1,"","","",1,"","","","",1,3,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
179,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta2",92,[6734],15,1000,0,3,1300,2700,0,0,"",1,"","","",1,"","","","",1,3,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
180,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta2",173,[6734],15,1000,0,3,1100,2200,0,0,"",1,"","","",1,"","","","",1,3,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
181,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Weta2",239,[6734],15,1000,0,3,1000,1800,0,0,"",1,"","","",1,"","","","",1,3,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
