"rownum","Id","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","i32","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool","[rid]","bool","bool","bool","bool","[string]"
206,"chaos-skeletons22",[166],4,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
207,"chaos-snakes1",[166],3,7,0,0,[],"",1,[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
208,"chaos-snakes2",[166],3,7,0,0,[],"",1,[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
209,"chaos-snakes3",[166],3,7,0,0,[],"",1,[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
210,"chaos-snakes4",[166],3,7,0,0,[],"",1,[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
211,"chaos-snakes-parasite5",[166],3,7,0,0,[],"",1,[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
212,"chaos-animals7",[166],3,7,0,0,[],"",1,[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
213,"chaos-spawns-slithering1",[166],7,17,0,0,[],"",1,[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
214,"chaos-spiders1",[166],5,8,0,0,[],"",1,[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
215,"chaos-spiders2",[166],5,8,0,0,[],"",1,[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
216,"chaos-spiders3",[166],6,14,0,0,[],"",1,[],"[63,64,65,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
217,"chaos-spiders4",[166],6,14,0,0,[],"",1,[],"[63,64,65,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
218,"chaos-spiders6",[166],5,8,0,0,[],"",1,[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
219,"chaos-spiders7",[166],5,8,0,0,[],"",1,[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
220,"chaos-spiders-parasite8",[166],5,8,0,0,[],"",1,[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
221,"chaos-spiders9",[166],5,9,0,0,[],"",1,[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
222,"chaos-spiders10",[166],5,8,0,0,[],"",1,[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
223,"chaos-vaal1",[166],3,8,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
224,"chaos-vaal2",[166],4,8,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
225,"chaos-vaal3",[166],3,8,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
226,"chaos-vaal4",[166],3,8,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
227,"chaos-vaal5",[166],3,10,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
228,"chaos-vaal6",[166],3,10,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
229,"chaos-vaal7",[166],3,10,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
230,"chaos-vaal-emanant8",[166],3,8,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
231,"chaos-vaal-emanant9",[166],3,8,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
232,"chaos-vaal-emanant10",[166],3,8,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
233,"chaos-vaal11",[166],3,9,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
234,"chaos-waterelementals2",[166],3,8,0,0,[],"",1,[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
235,"chaos-waterelementals3",[166],3,8,0,0,[],"",1,[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
236,"chaos-waterelementals4",[166],3,8,0,0,[],"",1,[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
237,"chaos-waterelementals5",[166],3,8,0,0,[],"",1,[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
238,"chaos-waterelementals6",[166],4,7,0,0,[],"",1,[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
239,"chaos-waterelementals7",[166],4,7,0,0,[],"",1,[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
240,"chaos-zombies1",[166],4,11,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
241,"chaos-zombies2",[166],4,11,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
242,"chaos-zombies3",[166],4,11,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
243,"chaos-zombies5",[166],4,11,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
244,"chaos-zombies6",[166],4,11,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
245,"chaos-zombies7",[166],4,11,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
246,"chaos-zombies8",[166],4,11,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
247,"chaos-zombies9",[803],4,9,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
248,"chaos-zombies10",[166],4,9,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
249,"chaos-zombies11",[166],4,9,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
250,"chaos-zombies12",[166],4,9,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
251,"chaos-bandits-emanant1",[166],3,8,0,0,[],"",1,[],"[62,64,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[]
252,"chaos-emanant2",[166],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
253,"chaos-emanant3",[166],3,8,0,0,[],"",1,[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
254,"chaos-emanant4",[166],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
255,"chaos-emanant5",[166],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
256,"chaos-emanant6",[166],3,8,0,0,[],"",1,[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
257,"chaos-emanant7",[166],3,10,0,0,[],"",1,[],"[64,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
258,"chaos-axis",[166],3,9,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
259,"chaos-axis2",[166],3,10,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
260,"chaos-axis3",[166],3,9,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
261,"chaos-axis4",[166],3,10,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
262,"chaos-experimenter2",[166],3,9,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
263,"chaos-demons1",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
264,"chaos-demons2",[166],3,9,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
265,"chaos-demons3",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
266,"chaos-demons4",[166],3,9,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
267,"chaos-demons5",[166],3,9,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
268,"chaos-frog",[166],4,9,0,0,[],"",1,[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
269,"chaos-frog2",[166],4,9,0,0,[],"",1,[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
270,"chaos-frog-parasite3",[166],4,9,0,0,[],"",1,[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
271,"chaos-froginsect",[166],4,12,0,0,[],"",1,[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
272,"chaos-guardians1",[166],4,10,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
273,"chaos-guardians2",[166],4,11,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
274,"chaos-guardians3",[166],4,15,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
275,"chaos-guardians4",[166],4,12,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
276,"chaos-guardians5",[166],4,12,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
277,"chaos-insects",[166],4,11,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
278,"chaos-insects2",[166],4,14,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
279,"chaos-flamebearers",[166],3,9,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
280,"chaos-flamebearers2",[166],3,8,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
281,"chaos-firemonsters",[166],2,7,0,0,[],"",1,[],"[63,64,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
282,"chaos-firemonsters2",[166],2,8,0,0,[],"",1,[],"[63,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
283,"chaos-pyromaniacfire",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
284,"chaos-pyromaniacfire2",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
285,"chaos-pyromaniacpoison",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
286,"chaos-necros8",[166],3,8,0,0,[],"",1,[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
287,"chaos-necros9",[166],3,6,0,0,[],"",1,[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
288,"chaos-necros10",[166],3,7,0,0,[],"",1,[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
289,"chaos-animals8",[166],3,7,0,0,[],"",1,[],"[62,63,64,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
290,"chaos-snakesscorpion2",[166],3,10,0,0,[],"",1,[],"[62,63,64,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
291,"chaos-bloodelementals",[166],3,8,0,0,[],"",1,[],"[63,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
292,"chaos-bloodelementals2",[166],2,5,0,0,[],"",1,[],"[63,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
293,"chaos-bloodelementals3",[166],3,8,0,0,[],"",1,[],"[63,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
294,"chaos-citystalkers1",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
295,"chaos-citystalkers2",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
296,"chaos-citystalkers3",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
297,"chaos-citystalkers-emanant4",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
298,"chaos-citystalkers8",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
299,"chaos-humanoids2",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
300,"chaos-undying",[166],3,10,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
301,"chaos-dockworkers",[166],3,9,0,0,[],"",1,[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
302,"chaos-humanoids3",[166],3,9,0,0,[],"",1,[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
303,"chaos-humanoids4",[166],3,9,0,0,[],"",1,[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
304,"chaos-humanoids5",[166],3,9,0,0,[],"",1,[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
305,"chaos-humanoids6",[166],3,9,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
306,"chaos-skeletonsdock",[166],3,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
307,"chaos-bosspack-skeletonmagic",[166],5,10,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
308,"chaos-spikers",[166],3,8,0,0,[],"",1,[],"[62,63,67,69,65]",0,100,[],0,"",0,"",[],1,"","",1,[]
309,"chaos-kiweth",[166],3,6,0,0,[],"",1,[],"[62,65,66,67,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
310,"chaos-kiweth2",[166],4,6,0,0,[],"",1,[],"[62,65,66,67,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
311,"chaos-animals9",[166],2,3,0,0,[],"",1,[],"[62,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[]
312,"chaos-skeletonlarge",[166],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
313,"chaos-citystalkers5",[166],3,8,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
314,"chaos-citystalkers6",[166],3,8,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
315,"chaos-citystalkers7",[166],3,8,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
316,"chaos-undyingiguana",[166],3,8,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
317,"chaos-iguana",[166],3,7,0,0,[],"",1,[],"[65,66,67,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
318,"chaos-gemfrog",[166],3,7,0,0,[],"",1,[],"[65,66,67,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
319,"chaos-gemfrogundying",[166],3,8,0,0,[],"",1,[],"[65,66,67,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
320,"chaos-animals10",[166],3,10,0,0,[],"",1,[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
321,"chaos-squidinsects",[166],4,12,0,0,[],"",1,[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
322,"chaos-animals11",[166],3,4,0,0,[],"",1,[],"[65,66,69,67]",0,100,[],0,"",0,"",[],1,"","",1,[]
323,"chaos-blackguardzombie",[166],4,9,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
324,"chaos-vultures",[166],5,8,0,0,[],"",1,[],"[66,62,67]",0,100,[],0,"",0,"",[],1,"","",1,[]
325,"chaos-soldierskeletons-waterspiral",[166],3,8,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
326,"chaos-sandleaper",[166],8,12,0,0,[],"",1,[],"[69,65,66,64]",0,100,[],0,"",0,"",[],1,"","",1,[]
327,"chaos-sandleaper2",[166],8,12,0,0,[],"",1,[],"[69,65,66,64]",0,100,[],0,"",0,"",[],1,"","",1,[]
328,"chaos-sandleaper3",[166],6,10,0,0,[],"",1,[],"[69,65,66,64]",0,100,[],0,"",0,"",[],1,"","",1,[]
329,"chaos-sandleaperbulls4",[166],4,8,0,0,[],"",1,[],"[69,65,66,64]",0,100,[],0,"",0,"",[],1,"","",1,[]
330,"chaos-massskeleton-skeletons",[166],4,7,0,0,[],"",1,[],"[63,64,68,69,67]",0,100,[],0,"",0,"",[],1,"","",1,[]
331,"chaos-miners1",[166],3,8,0,0,[],"",1,[],"[63,64]",0,100,[],0,"",0,"",[],1,"","",1,[]
332,"chaos-miners2",[166],3,6,0,0,[],"",1,[],"[63,64]",0,100,[],0,"",0,"",[],1,"","",1,[]
333,"chaos-miners3",[166],3,6,0,0,[],"",1,[],"[63,64]",0,100,[],0,"",0,"",[],1,"","",1,[]
334,"chaos-bats",[166],4,8,0,0,[],"",1,[],"[63,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[]
335,"chaos-kaomgroup1",[166],3,8,0,0,[],"",1,[],"[67,63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
336,"chaos-kaomgroup2",[166],3,8,0,0,[],"",1,[],"[67,63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
337,"chaos-kaomgroup3",[166],3,8,0,0,[],"",1,[],"[67,63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
338,"chaos-kaomgroup4",[166],2,6,0,0,[],"",1,[],"[67,63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
339,"chaos-heitiki-emanant",[166],6,12,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
340,"chaos-hounds",[166],3,7,0,0,[],"",1,[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
341,"chaos-arena1",[166],3,9,0,0,[],"",1,[],"[63,64,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
342,"chaos-arena2",[166],3,9,0,0,[],"",1,[],"[63,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
343,"chaos-arena3",[166],3,5,0,0,[],"",1,[],"[63,64,69,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
344,"chaos-arena4",[166],3,9,0,0,[],"",1,[],"[63,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[]
345,"chaos-arena5",[166],3,9,0,0,[],"",1,[],"[63,64,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
346,"chaos-belly1-emanant-abomination",[166],3,9,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
347,"chaos-belly2-abomination",[166],3,5,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
348,"chaos-belly3-abomination",[166],3,8,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
349,"chaos-belly4-abomination",[166],3,9,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
350,"chaos-belly5-abomination",[166],3,9,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
351,"chaos-belly6-abomination",[166],3,9,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
352,"chaos-belly7-abomination",[166],3,8,100,1,"[1026,1027,1028,1029,1031,1032]","",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
353,"chaos-parasitecrabs1",[166],4,10,0,0,[],"",1,[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
354,"chaos-parasitecrabs2",[166],3,6,0,0,[],"",1,[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
355,"chaos-parasitecrabs3",[166],4,7,0,0,[],"",1,[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
356,"chaos-statues1",[166],4,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
357,"chaos-busts1",[166],4,9,0,0,[],"",1,[],"[63,68]",0,100,[],0,"",0,"",[],1,"","",1,[]
358,"chaos-cultists1",[166],4,7,0,0,[],"",1,[],"[64,63,66,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
359,"chaos-cultists2",[166],4,8,0,0,[],"",1,[],"[64,63,66,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
360,"chaos-cultists3",[166],3,8,0,0,[],"",1,[],"[64,63,66,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
361,"chaos-cultists4",[166],3,7,0,0,[],"",1,[],"[64,63,66,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
362,"chaos-cultists5",[166],4,10,0,0,[],"",1,[],"[64,63,66,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
363,"chaos-cultists6",[166],2,8,0,0,[],"",1,[],"[64,63,66,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
364,"chaos-fireelementals1",[166],4,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
365,"chaos-ghostcivilians1",[166],4,9,0,0,[],"",1,[],"[62,64,63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
366,"chaos-scorpions1",[166],4,9,0,0,[],"",1,[],"[62,64,63,65,67,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
367,"chaos-parasiticsquid1",[166],4,9,0,0,[],"",1,[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
368,"chaos-parasiticsquid2",[166],3,8,0,0,[],"",1,[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
369,"chaos-templar1",[166],2,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
370,"chaos-templar2",[166],2,6,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
371,"chaos-templar3",[166],2,6,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
372,"chaos-templar4",[166],4,9,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
373,"chaos-templar5",[166],3,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
374,"chaos-templar6",[166],3,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
375,"chaos-templar7",[166],4,8,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
376,"chaos-templar8",[166],4,9,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
377,"chaos-furyhound",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
378,"chaos-wolf",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
379,"chaos-puselementalminer",[166],4,7,0,0,[],"",1,[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
380,"chaos-puselementalspiral",[166],4,7,0,0,[],"",1,[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[]
381,"chaos-warhero",[166],3,8,0,0,[],"",1,[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
382,"chaos-warhero2",[166],3,8,0,0,[],"",1,[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
383,"chaos-blackguardzombieleader",[166],4,9,0,0,[],"",1,[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
384,"chaos-gemfrogchrome",[166],5,8,0,0,[],"",1,[],"[62,63,67,69,65]",0,100,[],0,"",0,"",[],1,"","",1,[]
385,"chaos-iguanachrome",[166],4,8,0,0,[],"",1,[],"[62,63,67,69,65]",0,100,[],0,"",0,"",[],1,"","",1,[]
386,"chaos-spikerchrome",[166],5,8,0,0,[],"",1,[],"[62,63,67,69,65]",0,100,[],0,"",0,"",[],1,"","",1,[]
387,"chaos-citystalkercold",[166],5,8,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
388,"chaos-gargoylechrome",[166],3,7,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
389,"chaos-lunarisaxis1",[166],5,8,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
390,"chaos-lunarisaxis2",[166],4,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
391,"chaos-lunarisaxis3",[166],4,6,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
392,"chaos-lunarisaxis4",[166],4,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
393,"chaos-solarisaxis1",[166],5,8,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
394,"chaos-solarisaxis2",[166],4,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
395,"chaos-solarisaxis3",[166],4,6,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
396,"chaos-solarisaxis4",[166],4,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
397,"chaos-lunarisdemon1",[166],4,7,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
398,"chaos-lunarisdemon2",[166],5,8,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
399,"chaos-lunarisdemon3",[166],5,7,0,0,[],"",1,[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
400,"chaos-lunariscannibal1",[166],3,6,0,0,[],"",1,[],"[62,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
401,"chaos-lunariscannibal2",[166],5,7,0,0,[],"",1,[],"[62,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
402,"chaos-rats1",[166],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
403,"chaos-scarecrows1",[166],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
404,"chaos-farmerskeletons1",[166],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
405,"chaos-solarisfireelemental1",[166],5,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
406,"chaos-solarisfireelemental2",[166],4,7,0,0,[],"",1,[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[]
