"rownum","HideoutNPCsKey","Order","ModsKey","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","Tags","i32","i32","i32","i32","i32","i32","bool","rid","rid","rid","rid"
609,5,234,15443,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,96,2,2,[],[],0,0,53390,0,1155,1155,"",16216,"",1,5939
610,5,235,15444,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,77,2,2,[],[],0,0,53438,0,1155,1155,"",16217,"",1,5940
611,5,236,15448,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,25,2,2,"[1,3]",[],0,0,53518,0,1155,1155,"",16219,"",2,5977
612,5,237,15449,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,25,4,2,"[1,3]",[],0,0,53598,0,1155,1155,"",16219,"",2,5977
613,5,238,15450,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,25,6,2,"[1,3]",[],0,0,53678,0,1155,1155,"",16219,"",2,5977
614,5,239,15445,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,25,2,2,"[0,2]",[],0,0,53758,0,1155,1155,"",16218,"",2,5977
615,5,240,15446,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,25,4,2,"[0,2]",[],0,0,53838,0,1155,1155,"",16218,"",2,5977
616,5,241,15447,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,25,6,2,"[0,2]",[],0,0,53918,0,1155,1155,"",16218,"",2,5977
617,5,242,15454,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,9,2,2,"[1,3]",[],0,0,53998,0,1155,1155,"",16221,"",2,5978
618,5,243,15455,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,9,4,2,"[1,3]",[],0,0,54078,0,1155,1155,"",16221,"",2,5978
619,5,244,15456,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,9,6,2,"[1,3]",[],0,0,54158,0,1155,1155,"",16221,"",2,5978
620,5,245,15451,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,9,2,2,"[0,2]",[],0,0,54238,0,1155,1155,"",16220,"",2,5978
621,5,246,15452,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,9,4,2,"[0,2]",[],0,0,54318,0,1155,1155,"",16220,"",2,5978
622,5,247,15453,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,9,6,2,"[0,2]",[],0,0,54398,0,1155,1155,"",16220,"",2,5978
623,5,248,15457,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,11]",0,40,2,2,[],[],0,0,54446,0,1155,1155,"",16222,"",2,5979
624,5,249,15458,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,11]",0,40,4,2,[],[],0,0,54494,0,1155,1155,"",16222,"",2,5979
625,5,250,15459,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,11]",0,40,6,2,[],[],0,0,54542,0,1155,1155,"",16222,"",2,5979
626,5,251,15460,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[13],0,24,2,2,[],[],0,0,54574,0,1155,1155,"",16223,"",2,5980
627,5,252,15461,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[13],0,24,4,2,[],[],0,0,54606,0,1155,1155,"",16223,"",2,5980
628,5,253,15462,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[13],0,24,6,2,[],[],0,0,54638,0,1155,1155,"",16223,"",2,5980
629,5,254,15463,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,13]",0,23,2,2,[],[],0,0,54686,0,1155,1155,"",16224,"",2,5981
630,5,255,15464,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,13]",0,23,4,2,[],[],0,0,54734,0,1155,1155,"",16224,"",2,5981
631,5,256,15465,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[7,13]",0,23,6,2,[],[],0,0,54782,0,1155,1155,"",16224,"",2,5981
632,5,257,15466,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,13]",0,22,2,2,[],[],0,0,54830,0,1155,1155,"",16225,"",2,5982
633,5,258,15467,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,13]",0,22,4,2,[],[],0,0,54878,0,1155,1155,"",16225,"",2,5982
634,5,259,15468,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[7,13]",0,22,6,2,[],[],0,0,54926,0,1155,1155,"",16225,"",2,5982
635,5,260,15472,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7,8,9,10,11,13]",0,12,2,2,[],[],0,0,55054,0,1155,1155,"",16227,"",1,5984
636,5,261,15473,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7,8,9,10,11,13]",0,12,4,2,[],[],0,0,55182,0,1155,1155,"",16227,"",1,5984
637,5,262,15474,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7,8,9,10,11,13]",0,12,6,2,[],[],0,0,55310,0,1155,1155,"",16227,"",1,5984
638,5,263,15475,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7,8,9,10,11,13]",0,12,2,2,[],[],0,0,55438,0,1155,1155,"",16228,"",1,5985
639,5,264,15476,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7,8,9,10,11,13]",0,12,4,2,[],[],0,0,55566,0,1155,1155,"",16228,"",1,5985
640,5,265,15477,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7,8,9,10,11,13]",0,12,6,2,[],[],0,0,55694,0,1155,1155,"",16228,"",1,5985
641,5,266,15478,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,10]",0,108,2,2,[],[],0,0,55742,0,1155,1155,"",16229,"",2,2407
642,5,267,15479,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,10]",0,108,4,2,[],[],0,0,55790,0,1155,1155,"",16229,"",2,2407
643,5,268,15480,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,10]",0,108,6,2,[],[],0,0,55838,0,1155,1155,"",16229,"",2,2407
644,5,269,15490,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,1,2,2,[],[],0,0,55902,0,1155,1155,"",16234,"",1,5941
645,5,270,15491,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9]",0,1,4,2,[],[],0,0,55950,0,1155,1155,"",16233,"",1,5941
646,5,271,15492,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9]",0,1,6,2,[],[],0,0,55998,0,1155,1155,"",16233,"",1,5941
647,5,272,15493,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,2,2,2,[],[],0,0,56062,0,1155,1155,"",16236,"",1,5942
648,5,273,15494,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9]",0,2,4,2,[],[],0,0,56110,0,1155,1155,"",16235,"",1,5942
649,5,274,15495,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9]",0,2,6,2,[],[],0,0,56158,0,1155,1155,"",16235,"",1,5942
650,5,275,15496,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,0,2,2,[],[],0,0,56222,0,1155,1155,"",16238,"",1,5943
651,5,276,15497,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9]",0,0,4,2,[],[],0,0,56270,0,1155,1155,"",16237,"",1,5943
652,5,277,15498,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9]",0,0,6,2,[],[],0,0,56318,0,1155,1155,"",16237,"",1,5943
653,5,278,15499,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[],0,[11],0,71,2,1,[],[],0,0,56350,0,1155,1155,"",16239,"",2,5912
654,5,279,15500,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,8]",0,35,2,2,[],[],0,0,56398,0,1155,1155,"",16240,"",1,5914
655,5,280,15501,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,8]",0,35,4,2,[],[],0,0,56446,0,1155,1155,"",16240,"",1,5914
656,5,281,15502,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,8]",0,35,6,2,[],[],0,0,56494,0,1155,1155,"",16240,"",1,5914
657,5,282,15503,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7]",0,93,2,2,[],[],0,0,56542,0,1155,1155,"",16241,"",1,5915
658,5,283,15504,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7]",0,93,4,2,[],[],0,0,56590,0,1155,1155,"",16241,"",1,5915
659,5,284,15505,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7]",0,93,6,2,[],[],0,0,56638,0,1155,1155,"",16241,"",1,5915
660,5,285,15506,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,99,2,2,[],[],0,0,56670,0,1155,1155,"",16242,"",2,5917
661,5,286,15507,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,99,4,2,[],[],0,0,56702,0,1155,1155,"",16242,"",2,5917
662,5,287,15508,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[9],0,99,6,2,[],[],0,0,56734,0,1155,1155,"",16242,"",2,5917
663,5,288,15509,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,58,2,1,[],[],0,0,56766,0,1155,1155,"",16243,"",2,5919
664,5,289,15510,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,98,2,2,[],[],0,0,56798,0,1155,1155,"",16244,"",2,5920
665,5,290,15511,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,98,4,2,[],[],0,0,56830,0,1155,1155,"",16244,"",2,5920
666,5,291,15512,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,98,6,2,[],[],0,0,56862,0,1155,1155,"",16244,"",2,5920
667,5,292,15513,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,14,2,2,"[1,3]",[],0,0,56942,0,1155,1155,"",16245,"",2,6035
668,5,293,15514,[6],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,14,4,2,"[1,3]",[],0,0,57022,0,1155,1155,"",16245,"",2,6035
669,5,294,15515,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,14,6,2,"[1,3]",[],0,0,57102,0,1155,1155,"",16245,"",2,6035
670,5,295,15516,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,14,2,2,"[0,2,4]",[],0,0,57214,0,1155,1155,"",16246,"",2,6035
671,5,296,15517,[6],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,14,4,2,"[0,2,4]",[],0,0,57326,0,1155,1155,"",16246,"",2,6035
672,5,297,15518,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,4]",0,14,6,2,"[0,2,4]",[],0,0,57438,0,1155,1155,"",16246,"",2,6035
673,5,298,15519,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[7],0,8,2,2,[],[],0,0,57470,0,1155,1155,"",16247,"",2,6036
674,5,299,15520,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[7],0,8,4,2,[],[],0,0,57502,0,1155,1155,"",16247,"",2,6036
675,5,300,15521,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[7],0,8,6,2,[],[],0,0,57534,0,1155,1155,"",16247,"",2,6036
676,5,301,15522,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,105,2,2,[],[],0,0,57566,0,1155,1155,"",16248,"",2,6037
677,5,302,15523,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,105,4,2,[],[],0,0,57598,0,1155,1155,"",16248,"",2,6037
678,5,303,15524,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[5],0,105,6,2,[],[],0,0,57630,0,1155,1155,"",16248,"",2,6037
679,5,304,15525,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[8],0,49,2,1,[],[],0,0,57662,0,1155,1155,"",16249,"",2,6038
680,5,305,15527,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[10],0,56,2,1,[],[],0,0,57694,0,1155,1155,"",16251,"",2,6041
681,5,306,15528,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,45,2,2,[],[],0,0,57726,0,1155,1155,"",16252,"",2,6042
682,5,307,15529,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,45,4,2,[],[],0,0,57758,0,1155,1155,"",16252,"",2,6042
683,5,308,15530,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,45,6,2,[],[],0,0,57790,0,1155,1155,"",16252,"",2,6042
684,5,309,15531,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[5],0,110,2,1,[],[],0,0,57822,0,1155,1155,"",16253,"",2,6043
685,5,310,15532,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,32,2,1,[],[],0,0,57854,0,1155,1155,"",16254,"",2,6045
686,5,311,15533,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,84,2,1,[],[],0,0,57886,0,1155,1155,"",16255,"",2,6046
687,5,312,15535,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[10],0,101,2,1,[],[],0,0,57918,0,1155,1155,"",16257,"",2,6049
688,5,313,15537,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,11]",0,3,2,2,[],[],0,0,57966,0,1155,1155,"",16258,"",1,973
689,5,314,15538,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,11]",0,3,4,2,[],[],0,0,58014,0,1155,1155,"",16258,"",1,973
690,5,315,15539,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3,4]",0,70,1,2,[],[],0,0,58110,0,1155,1155,"",16259,"",1,1540
691,5,316,15540,[13],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3,4]",0,70,2,2,[],[],0,0,58206,0,1155,1155,"",16259,"",1,1540
692,5,317,15544,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,97,2,2,[],[461],0,0,58270,0,1155,1155,"",16261,"",1,6556
693,5,318,15545,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,97,4,2,[],[461],0,0,58334,0,1155,1155,"",16261,"",1,6556
694,5,319,15546,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,97,6,2,[],[461],0,0,58398,0,1155,1155,"",16261,"",1,6556
695,5,320,15547,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,97,2,2,[],[461],0,0,58462,0,1155,1155,"",16262,"",1,6557
696,5,321,15548,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,97,4,2,[],[461],0,0,58526,0,1155,1155,"",16262,"",1,6557
697,5,322,15549,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,97,6,2,[],[461],0,0,58590,0,1155,1155,"",16262,"",1,6557
698,5,323,15551,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,10]",0,33,1,2,[],[],0,0,58638,0,1155,1155,"",16263,"",1,5928
699,5,324,15552,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,10]",0,33,4,2,[],[],0,0,58686,0,1155,1155,"",16263,"",1,5928
700,5,325,15554,[18],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3,4]",0,102,1,2,[],[],0,0,58782,0,1155,1155,"",16264,"",1,5976
701,5,326,15555,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3,4]",0,102,4,2,[],[],0,0,58878,0,1155,1155,"",16264,"",1,5976
702,5,327,15560,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,13,1,2,"[1,3]",[],0,0,58958,0,1155,1155,"",16266,"",1,5922
703,5,328,15561,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,13,4,2,"[1,3]",[],0,0,59038,0,1155,1155,"",16266,"",1,5922
704,5,329,15557,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,13,1,2,"[0,2]",[],0,0,59118,0,1155,1155,"",16265,"",1,5922
705,5,330,15558,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,13,4,2,"[0,2]",[],0,0,59198,0,1155,1155,"",16265,"",1,5922
706,5,331,15562,[13],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,1]",0,4,1,2,[],[],0,0,59246,0,1155,1155,"",16267,"",1,371
707,5,332,15564,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[7],0,27,1,2,[],[],0,0,59278,0,1155,1155,"",16268,"",1,2484
708,5,333,15565,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[7],0,27,4,2,[],[],0,0,59310,0,1155,1155,"",16268,"",1,2484
709,5,334,15567,[7],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,54,1,2,[],[],0,0,59342,0,1155,1155,"",16269,"",2,6072
710,5,335,15568,[14],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,54,4,2,[],[],0,0,59374,0,1155,1155,"",16269,"",2,6072
711,5,336,15582,[32],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,2,"[1,3]",[],0,0,59454,0,1155,1155,"",16274,"",1,5181
712,5,337,15583,[32],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,4,2,"[1,3]",[],0,0,59534,0,1155,1155,"",16274,"",1,5181
713,5,338,15570,[32],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,2,"[0,2,4]",[],0,0,59646,0,1155,1155,"",16270,"",1,5181
714,5,339,15571,[32],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,4,2,"[0,2,4]",[],0,0,59758,0,1155,1155,"",16270,"",1,5181
715,5,340,15585,[32],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,2,"[1,3]",[],0,0,59838,0,1155,1155,"",16275,"",1,5182
716,5,341,15586,[32],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,4,2,"[1,3]",[],0,0,59918,0,1155,1155,"",16275,"",1,5182
717,5,342,15573,[32],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,2,"[0,2,4]",[],0,0,60030,0,1155,1155,"",16271,"",1,5182
718,5,343,15574,[32],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,4,2,"[0,2,4]",[],0,0,60142,0,1155,1155,"",16271,"",1,5182
719,5,344,15588,[32],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,2,"[1,3]",[],0,0,60222,0,1155,1155,"",16276,"",1,5183
720,5,345,15589,[32],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,4,2,"[1,3]",[],0,0,60302,0,1155,1155,"",16276,"",1,5183
721,5,346,15576,[32],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,2,"[0,2,4]",[],0,0,60414,0,1155,1155,"",16272,"",1,5183
722,5,347,15577,[32],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,4,2,"[0,2,4]",[],0,0,60526,0,1155,1155,"",16272,"",1,5183
723,5,348,15591,[32],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,2,"[1,3]",[],0,0,60606,0,1155,1155,"",16277,"",1,5184
724,5,349,15592,[32],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,4,2,"[1,3]",[],0,0,60686,0,1155,1155,"",16277,"",1,5184
725,5,350,15579,[32],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,2,"[0,2,4]",[],0,0,60798,0,1155,1155,"",16273,"",1,5184
726,5,351,15580,[32],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,4,2,"[0,2,4]",[],0,0,60910,0,1155,1155,"",16273,"",1,5184
727,5,352,15594,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,89,1,2,[],[],0,0,60942,0,1155,1155,"",16278,"",2,3309
728,5,353,15595,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,89,4,2,[],[],0,0,60974,0,1155,1155,"",16278,"",2,3309
729,5,354,15597,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,55,1,2,[],[],0,0,61006,0,1155,1155,"",16279,"",1,5925
730,5,355,15598,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,55,4,2,[],[],0,0,61038,0,1155,1155,"",16279,"",1,5925
731,5,356,15599,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[10],0,37,1,2,[],[],0,0,61070,0,1155,1155,"",16280,"",2,3503
732,5,357,15601,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,95,1,2,[],[415],0,0,61118,0,1155,1155,"",16281,"",1,899
733,5,358,15602,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,95,4,2,[],[415],0,0,61166,0,1155,1155,"",16281,"",1,899
734,5,359,15604,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,11,1,2,[],[],0,0,61198,0,1155,1155,"",16282,"",1,1964
735,5,360,15605,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,11,4,2,[],[],0,0,61230,0,1155,1155,"",16282,"",1,1964
736,5,361,15607,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,20,1,2,[],[],0,0,61262,0,1155,1155,"",16283,"",2,6073
737,5,362,15608,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,20,4,2,[],[],0,0,61294,0,1155,1155,"",16283,"",2,6073
738,5,363,15610,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,50,1,2,[],[],0,0,61326,0,1155,1155,"",16284,"",2,5923
739,5,364,15611,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,50,4,2,[],[],0,0,61358,0,1155,1155,"",16284,"",2,5923
740,5,365,15613,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,52,1,2,[],[],0,0,61390,0,1155,1155,"",16285,"",2,5924
741,5,366,15614,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,52,4,2,[],[],0,0,61422,0,1155,1155,"",16285,"",2,5924
742,5,367,15615,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,64,1,2,[],[],0,0,61454,0,1155,1155,"",16286,"",2,6051
743,5,368,15616,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,60,1,2,[],[],0,0,61486,0,1155,1155,"",16287,"",2,6052
744,5,369,15617,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,65,1,2,[],[],0,0,61518,0,1155,1155,"",16288,"",2,6053
745,5,370,15618,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,62,1,2,[],[],0,0,61550,0,1155,1155,"",16289,"",2,6054
746,5,371,15619,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,61,1,2,[],[],0,0,61582,0,1155,1155,"",16290,"",2,6055
747,5,372,15620,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,63,1,2,[],[],0,0,61614,0,1155,1155,"",16291,"",2,6056
748,5,373,15621,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,111,2,2,"[0,2,1,3]",[437],0,0,61774,0,1155,1155,"",16293,"",2,6057
749,5,374,15622,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1]",0,111,4,2,"[0,1]",[437],0,0,61870,0,1155,1155,"",16292,"",2,6057
750,5,375,15623,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,112,2,2,[],[437],0,0,61966,0,1155,1155,"",16294,"",2,6058
751,5,376,15624,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3]",0,112,4,2,[],[437],0,0,62062,0,1155,1155,"",16294,"",2,6058
752,5,377,15625,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,113,2,2,[],[437],0,0,62158,0,1155,1155,"",16295,"",2,6059
753,5,378,15626,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3]",0,113,4,2,[],[437],0,0,62254,0,1155,1155,"",16295,"",2,6059
754,5,379,15627,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,1,3]",0,113,6,2,[],[437],0,0,62350,0,1155,1155,"",16295,"",2,6059
755,5,380,15628,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,114,2,2,"[0,2,1,3]",[],0,0,62494,0,1155,1155,"",16297,"",2,6060
756,5,381,15629,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1]",0,114,4,2,"[0,1]",[],0,0,62574,0,1155,1155,"",16296,"",2,6060
757,5,382,15633,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,115,2,2,"[1,3]",[],0,0,62654,0,1155,1155,"",16299,"",2,6061
758,5,383,15634,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,115,4,2,"[1,3]",[],0,0,62734,0,1155,1155,"",16299,"",2,6061
759,5,384,15635,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,115,6,2,"[1,3]",[],0,0,62814,0,1155,1155,"",16299,"",2,6061
760,5,385,15630,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,115,2,2,"[0,2]",[],0,0,62894,0,1155,1155,"",16298,"",2,6061
761,5,386,15631,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,115,4,2,"[0,2]",[],0,0,62974,0,1155,1155,"",16298,"",2,6061
762,5,387,15632,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,115,6,2,"[0,2]",[],0,0,63054,0,1155,1155,"",16298,"",2,6061
763,5,388,15636,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2,1,3]",0,116,2,1,[],[],0,0,63134,0,1155,1155,"",16300,"",2,6062
