"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkillsKey","bool","bool","[i32]","rid","MultiPartAchievement","bool","ItemClasses","GrantedEffectsKey"
223,"SpikerBullCharge","",[],0,0,"",4,[],[],"",0,[],"",2,1000,7,"","",[],"","","",[],""
224,"SpikerBullChargePast","",[],0,0,"",4,[],[],"",0,[],"",2,1000,7,"","",[],"","","",[],""
225,"ReaperWraithCharge","",[],0,0,"",4,[],[],"",0,[],"",2,1000,7,"","",[],"","","",[],""
226,"EnduringCry","",[],0,0,"",1,[],[],"",1255519432,[],"",2,800,10,"","",[],"","","",[],""
227,"EnduringCryRoyale","",[],0,0,"",1,[],[],"",1838011800,[],"",2,800,10,"","",[],"","","",[],""
228,"ExileEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,800,10,"","",[],"","","",[],""
229,"MonsterEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,800,10,"","",[],"","","",[],""
230,"EnduringCryBanditMapBoss","",[],0,0,"",1,[],[],"",0,[],"",2,800,11,"","",[],"","","",[],""
231,"MonsterEnduringCryInvasion","",[],0,0,"",1,[],[],"",0,[],"",2,800,10,"","",[],"","","",[],""
232,"WbEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,800,10,"","",[],"","","",[],""
233,"ProphecyEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,800,10,"","",[],"","","",[],""
234,"BeastEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,1000,10,"","",[],"","","",[],""
235,"WestEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,1500,10,"","",[],"","","",[],""
236,"DoubleStrike","",[],1,0.0233,"",2,[],[],"",1275924143,[],"",2,1000,16,"","",[],"","","",[],""
237,"MonsterDoubleStrike","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
238,"AxisDoubleStrike","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
239,"AxisDoubleStrikeTrigger","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
240,"MonsterDoubleStrikeKitavaCleric","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
241,"WbDoubleStrike","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
242,"AbyssLich2DoubleStrike","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
243,"BestiaryTigerSpiritBossDoubleStrike","",[],1,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
244,"ElementalHit","",[],2.8242,0.0314,"",2,[],[],"",-437847928,[],"",2,1000,19,"","",[],"","","",[],""
245,"ElementalHitRoyale","",[],3.5624,0.0314,"",2,[],[],"",-372651047,[],"",2,1000,19,"","",[],"","","",[],""
246,"ElementalHitSkeletonKnight","",[],1.1667,0.0428,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
247,"ElementalHitSkeletonKnightIncursion","",[],1,0,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
248,"ElementalHitSkeletonKnightInvasion","",[],1.1667,0.0428,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
249,"ExileElementalHit","",[],0.9333,0.0428,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
250,"ExileElementalHitLightning","",[],0.9333,0.0428,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
251,"CitystalkerElementalHit","",[],0.9333,0.0428,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
252,"MachinariumElementalHitFire","",[],1,0,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
253,"MachinariumElementalHitCold","",[],1,0,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
254,"MachinariumElementalHitLightning","",[],1,0,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
255,"ExileElementalHitBarrage","",[],0.723,0.0316,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
256,"ImmortalCall","",[],0,0,"",1,[],[],"",-1428241934,[],"",2,0,21,"","",[],"","","",[],""
257,"ExileImmortalCallOnDamageTaken","",[],0,0,"",1,[],[],"",0,[],"",2,850,20,"","",[],"","","",[],""
258,"VaalImmortalCall","",[],0,0,"",1,[],[],"",1173714351,[],"",2,0,22,"","",[],"","","",[],""
259,"ImmortalCallOak","",[],0,0,"",4,[],[],"",0,[],"",2,850,20,"","",[],"","","",[],""
260,"ExileImmortalCall","",[],0,0,"",4,[],[],"",0,[],"",2,850,20,"","",[],"","","",[],""
261,"WbImmortalCall","",[],0,0,"",4,[],[],"",0,[],"",2,850,20,"","",[],"","","",[],""
262,"DualStrike","",[],0,0,"",2,[],[],"",458702818,[],"",2,1000,23,"","",[],"","","",[],""
263,"DualStrikeRoyale","",[],0,0,"",2,[],[],"",635790571,[],"",2,1000,23,"","",[],"","","",[],""
264,"BanditDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
265,"ExileDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
266,"WbDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
267,"PerandusDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
268,"MonsterDemonDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
269,"DemonDualStrikeSideAreaBoss","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
270,"MonsterDualStrikePitbull","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
271,"MonsterDualStrikePitbullBleed","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
272,"HarvestSpiderDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1870,23,"","",[],"","","",[],""
273,"WhirlingBlades","",[],0,0,"",2,[],[],"",1140119579,[],"",2,2600,24,"","",[],"","","",[],""
274,"WhirlingBladesRoyale","",[],0,0,"",2,[],[],"",-1704745826,[],"",2,2600,24,"","",[],"","","",[],""
275,"ExileWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
276,"WbWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
277,"PerandusWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
278,"VaganWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
279,"PurgeHoundWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,2600,816,"","",[],"","","",[],""
280,"DarkExileWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
281,"UndyingWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
282,"UndyingWhirlingBladesInvasion","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
283,"FireMonsterWhirlingBlades","",[],1.0889,0.0646,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
284,"FireMonsterWhirlingBladesInvasion","",[],1.0889,0.0646,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
285,"MossMonsterWhirlingBlades","",[],2.14,0.0475,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
286,"MossMonsterWhirlingBladesInvasion","",[],2.14,0.0475,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
287,"RockGolemWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
288,"RockGolemMinionWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
289,"CorpseWheelWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
290,"KitavaDemonWhirlingBlades","",[],2.6667,0.0625,"",4,[],[],"",0,[],"",2,1859,24,"","",[],"","","",[],""
291,"PlaguewingWhirlingBlades","",[],1.7333,0.04,"",4,[],[],"",0,[],"",2,1962,24,"","",[],"","","",[],""
292,"AbyssMineBatWhirlingBlades","",[],1.7333,0.04,"",4,[],[],"",0,[],"",2,1859,24,"","",[],"","","",[],""
293,"NessaCrabWhirlingBlades","",[],1,0,"",4,[],[],"",0,[],"",2,4950,24,"","",[],"","","",[],""
294,"ElderGuardianWhirlingBlades","",[],0.98,0.0646,"",4,[],[],"",0,[],"",2,1100,24,"","",[],2,"","",[],""
295,"ExpeditionWhirlingBlades","",[],1,0,"",4,[],[],"",0,[],"",2,866,24,"","",[],"","","",[],""
296,"VilentaDash","",[],0.98,0.0646,"",4,[],[],"",0,[],"",2,1100,24,"","",[],"","","",[],""
297,"VilentaDashMap","",[],0.98,0.0646,"",4,[],[],"",0,[],"",2,1100,24,"","",[],"","","",[],""
298,"DelveProtoVaalDash","",[],0.98,0.0646,"",4,[],[],"",0,[],"",2,644,24,"","",[],"","","",[],""
299,"ElderGuardianWhirlingBladesBarrage","",[],0.98,0.0646,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
300,"BetrayalVoriciCloneDash","",[],1,0,"",4,[],[],"",0,[],"",2,1500,24,"","",[],"","","",[],""
301,"BoneGolemWhirl","",[],1,0,"",4,[],[],"",0,[],"",2,2700,24,"","",[],"","","",[],""
302,"HeistRobotClockworkRoll","",[],1,0,"",4,[],[],"",0,[],"",2,1900,24,"","",[],35,"","",[],""
303,"HeistCultistUnarmedLeap","",[],1,0,"",4,[],[],"",0,[],"",2,1130,24,"","",[],14,"","",[],""
304,"DrakelingWhirlingBlades","",[],1,0,"",4,[],[],"",0,[],"",2,1830,24,"","",[],"","","",[],""
305,"Frenzy","",[],0,0,"",2,[],[],"",1911070900,[],"",2,1000,25,"","",[],"","","",[],""
306,"MonsterFrenzy","",[],0,0,"",2,[],[],"",0,[],"",2,1000,25,"","",[],"","","",[],""
307,"BanditLeaderFrenzyMapBoss","",[],0,0,"",2,[],[],"",0,[],"",2,1000,25,"","",[],"","","",[],""
308,"ExileFrenzy","",[],0,0,"",2,[],[],"",0,[],"",2,1000,25,"","",[],"","","",[],""
309,"WbFrenzy","",[],0,0,"",2,[],[],"",0,[],"",2,1000,25,"","",[],"","","",[],""
310,"WbFrenzyFortify","",[],0,0,"",2,[],[],"",0,[],"",2,1000,25,"","",[],"","","",[],""
311,"DetonateDead","",[],4.03,0.0317,"",2,[],[],"",-1171997431,[],"",2,600,29,"","",[],"","","",[],""
312,"DetonateDeadRoyale","",[],2.67,0.0317,"",2,[],[],"",1473389154,[],"",2,600,29,"","",[],"","","",[],""
313,"TormentSpiritVaalDetonateDead","",[],1.5111,0.0143,"",2,[],[],"",0,[],"",2,800,31,"","",[],"","","",[],""
314,"BeyondDemonVaalDetonateDead","",[],0.8889,0.037,"",2,[],[],"",0,[],"",2,1750,664,"","",[],32,"","",[],""
315,"MonsterVaalDetonateDeadInvasion","",[],1.1111,0.025,"",2,[],[],"",0,[],"",2,2250,664,"","",[],"","","",[],""
316,"BanditDetonateDead","",[],1.5111,0.019,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
317,"BellyTotemDetonateDead","",[],1.9444,0.019,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
318,"BanditBossDetonateDeadDescent","",[],1.5111,0.019,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
319,"MonsterTotemDetonateDead","",[],1.5111,0.019,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
320,"DetonateDeadDaemon","",[],2.2222,0.0143,"",2,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
321,"DetonateDeadDaemonRepeat","",[],2.2222,0.0143,"",2,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
322,"ExperimenterDetonateDead","",[],1.5111,0.0143,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
323,"TormentDaemonDetonateDead","",[],1.5111,0.0143,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
324,"DetonateDeadSideAreaBoss","",[],1.5111,0.0143,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
325,"MaligaroDetonateDead","",[],1.5111,0.019,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
326,"WbDetonateDead","",[],2.1156,0.03,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
327,"DroolmawDetonateDead","",[],2.1156,0.03,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
328,"DroolmawDetonateDeadNoTotem","",[],2.1156,0.03,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
329,"Snipe","",[],0,0,"",2,[],[],"",-414369612,[],"",2,5000,32,"","",[],"","","",[],""
330,"SplitArrow","",[],0.5,0.0233,"",2,[],[],"",809798376,[],"",2,1000,36,"","",[],"","","",[],""
331,"MonsterSplitArrow","",[],0.5,0.0233,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
332,"MonsterSplitArrow2","",[],0.5,0.0233,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
333,"ExileSplitArrow","",[],0,0,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
334,"ExileRangerSplitArrow","",[],0,0,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
335,"BeyondDemonSplitArrow","",[],0,0,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
336,"BanditStagSplitArrow","",[],0,0,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
337,"BanditStagSplitArrowMetamorph","",[],0,0,"",2,[],[],"",0,[],"",2,1000,36,"","",[],53,"","",[],""
338,"Melee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
339,"MeleeAtAnimationSpeed","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
340,"MeleeAtAnimationSpeedFire","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
341,"MeleeAtAnimationSpeedCold","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
342,"MeleeAtAnimationSpeedLightning","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
343,"MeleeAtAnimationSpeedChaos","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
344,"MeleeAtAnimationSpeed2","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],3,"","",[],""
345,"MeleeAtAnimationSpeedUnique","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
346,"MeleeAtAnimationSpeedFireUnique","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
347,"MeleeAtAnimationSpeedUniqueWithDirectionalKnockback","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
348,"MeleeAtAnimationSpeedWithDirectionalKnockback","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
349,"MeleeAtAnimationSpeedWithDirectionalKnockbackOlroth","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
350,"PlayerMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
351,"MonsterMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
352,"MonsterMeleeUnarmed","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
353,"MonsterMeleeUnarmedGreen","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
354,"MeleeUseContactPoint","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
355,"MeleeElderGuardianGold","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
356,"MeleeKitavaMinion","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
357,"MeleeDusk","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
358,"MeleeProtoVaal","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
359,"DelveMeleeCold","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
360,"DelveMeleeFire","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
361,"DelveMeleeLightning","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
362,"ShaperMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
363,"IzaroMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
364,"MinotaurMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
365,"VilentaEnrageMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
366,"VilentaEnrageMeleeMap","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
367,"BlackguardJaegerMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
368,"SpikerBossMultistrikeMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
369,"RagingSpiritMeleeAttack","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
370,"ProphecyRagingSpiritMeleeAttack","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
371,"BrutusMeleeAttack","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
372,"BruteTowerMeleeAttack","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
373,"BruteTowerMeleeAttackEmpowered","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
374,"MalachaiMeleeAttack","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
375,"MeleeSpiralStrMissionTotem","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
376,"MonsterMeleeSplash","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
377,"VaalSideAreaBoss1Melee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
378,"DelveLavaGargoyleBossMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"",49,"",[],""
379,"MeleeEinhar","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
380,"MeleeTora","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
381,"BetrayalSkeletonMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
382,"BetrayalLabMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
383,"MeleeJun","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
384,"MeleeBetrayalGravicius","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
385,"MeleeBetrayalThane","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
386,"MeleeBetrayalVagan","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
387,"MeleeBetrayalRiker","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
388,"MeleeBetrayalRin","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
389,"MeleeLongRange","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
390,"MeleeKaruiArcher","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
391,"MeleeKaruiSergeant","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
392,"MeleeHyrri","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
393,"MeleeHillock","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
394,"MeleeLioneye","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
395,"MeleeSekhemaAukuna","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
396,"MeleeSekhemaAukunaDismounted","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
397,"MeleeFire","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
398,"MeleeLightning","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
399,"MeleeCold","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
400,"MeleePartialChaos","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
401,"MeleePartialChaosWithKnockback","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
402,"MeleePartialChaosWithKnockbackBasilisk","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],13,"","",[],""
403,"MeleeDemonFemale","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
404,"MeleeEternalArcher","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
405,"MeleeMarakethArcher","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
406,"MeleeBasiliskArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
407,"MeleeEyrieArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
408,"MeleeWarlordArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
409,"AxisGeneralMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
410,"MeleeAtlasCrusaderMonsters","",[],1,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
411,"MeleeWithDirectionalKnockback","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
412,"HeistThugMeleeWDK","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
413,"MeleeHarvestSnake","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
414,"MeleeEyrieBird","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
415,"MeleeWarlordPitbull","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
416,"MeleePoisonMaim","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
417,"HarvestBearMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
418,"HarvestMinerMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
419,"MeleeBleed","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
420,"HarvestScorpionMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
421,"MeleeHalfDamage","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
422,"MeleeHalfDamageChaos","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
423,"MeleeSummonedWolf","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
424,"MeleeHeistTemplarArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
425,"MeleeHeistTemplarCaptain","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
426,"MeleeHeistThugArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
427,"MeleeHeistThugMelee1","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
428,"MeleeHeistThugMelee2","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
429,"MeleeHeistThugMelee2_2","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],19,"","",[],""
430,"MeleeHeistThugMelee2Miniboss","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
431,"MeleeHeistThugMelee2MinibossEnraged1","",[],1,0,"",4,[],[],"",0,[],"",2,1330,57,"","",[],"","","",[],""
432,"MeleeHeistThugMelee2MinibossEnraged2","",[],1,0,"",4,[],[],"",0,[],"",2,1596,57,"","",[],58,"","",[],""
433,"MeleeHeistThugMelee2MinibossEnraged3","",[],1,0,"",4,[],[],"",0,[],"",2,1596,57,"","",[],19,"","",[],""
434,"HeistTullinaMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
435,"Melee2HeistTullina","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
436,"HeistMilitaryMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
437,"HeistThugMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
438,"HeistMannequinMelee2","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
439,"HeistTibbsMelee1","",[],0,0,"",4,[],[],"",0,[],"",2,1556,57,"","",[],1,"","",[],""
440,"HeistTibbsMelee2","",[],0,0,"",4,[],[],"",0,[],"",2,2128,57,"","",[],58,"","",[],""
441,"HeistTibbsMelee3","",[],0,0,"",4,[],[],"",0,[],"",2,1330,57,"","",[],9,"","",[],""
442,"HeistTibbsMelee4","",[],0,0,"",4,[],[],"",0,[],"",2,1995,57,"","",[],19,"","",[],""
443,"HeistHuckMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
444,"HeistNenetMeleeArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
445,"HeistNenetMeleeArrowFan","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
446,"HeistVinderiMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
447,"HeistSpecialCharMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
448,"HeistProjectUnarmedMelee1","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
449,"HeistProjectUnarmedMelee2","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
450,"HeistRatTailWhipMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
451,"HeistSkeletonMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
