"rownum","Id","DisplayedName","Description","string","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool"
41,"ice_nova","Ice Nova","A chilling circle of ice expands from the caster. If the caster targets near their Frostbolt projectiles, it will expand from a number of those projectiles instead. If this skill would repeat when cast this way, it will instead expand again from the same projectiles after a short delay.","IceNova","Art/2DArt/SkillIcons/iconfrostnova.dds","[1,22]","[2,7,8,14,15,16,22,32,30,70,72,84]",[],"Reaching deep within, the caster of the mighty Ice Nova assaults surrounding enemies with a shivering blast of pure rime. The shock wave from this nova is often enough to slay outright, and those who survive the blast will be frozen, their very blood chilled solid. With precise use, a master weaver of frost can annihilate his enemies without suffering a scratch.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/ice_nova_new.jpg","","IceNova","",21,1,"[4280,4035,4202,8745]","[455,24,434,8744]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
42,"vaal_ice_nova","Vaal Ice Nova","A chilling circle of ice expands from the caster, repeating from every enemy it hits.","IceNova","Art/2DArt/SkillIcons/iconfrostnova.dds","[1,22]","[2,7,8,14,15,16,38,30,72,84]",[],"","",1,"","",21,1,"[4280,4035,4202,8745]","[455,24,434,8744]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
43,"ignite","Ignite","Sets an enemy on fire from a distance.","Ignite","Art/2DArt/SkillIcons/Ignite.dds",[2],"[2,9,14,15,16,32,35,29]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
44,"fireball","Fireball","Unleashes a ball of fire towards a target which explodes, damaging nearby foes.","Fireball","Art/2DArt/SkillIcons/iconfireball.dds","[1,2]","[3,57,2,7,8,14,15,16,22,32,29,70,72]",[],"Tapping into the chaotic, hungry elemental force of fire, the caster sends a roaring ball of flame hurling at the target. This searing projectile flies unerringly outward, impacting with tremendous force, and burning not only the target, but adjacent foes as well. Skilled wielders of flame can ignite the enemy, causing them to burn for additional damage. A master of the fireball lays waste to all who beset him, reducing his enemies to cinders.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/fireball.jpg","","Fireball","",21,1,"[4278,4235,4003,11880,11882]","[611,216,24,2329,8704]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
45,"vaal_fireball","Vaal Fireball","Launches a series of fireballs in a spiral around the caster.","Fireball","Art/2DArt/SkillIcons/iconfireball.dds","[1,2]","[3,57,59,2,7,8,14,15,16,38,29,72]",[],"","",1,"","",21,1,"[4278,11880,11882]","[611,2329,8704]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
46,"arc","Arc","An arc of lightning stretches from the caster to a targeted enemy and chains on to other nearby enemies. Each time the main beam chains it will also chain to a second enemy, but that secondary arc cannot chain further.","Arc","Art/2DArt/SkillIcons/iconarc.dds","[1,2]","[2,7,14,15,16,19,22,32,31,70]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/arc.jpg","","Arc","",21,1,"[4285,4030,4272,7986,8009]","[659,24,172,7987,8160]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
47,"vaal_arc","Vaal Arc","A shocking arc of lightning stretches from the caster to a targeted enemy and chains to other nearby enemies. Each time the beam chains it will also chain simultaneously to a second enemy, but no enemy can be hit twice by the beams. Also grants a buff making you lucky when damaging enemies with Arc for a short duration.","Arc","Art/2DArt/SkillIcons/iconarc.dds","[1,2]","[2,7,14,15,16,19,38,31,9]",[],"","",1,"","",21,1,"[4285,4030,4272,7986,8009]","[659,24,172,7987,8160]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
48,"raise_zombie","Raise Zombie","Raises a zombie minion from a corpse, which will follow you and attack enemies with a melee attack and an area of effect slam which cannot be evaded.","RaiseZombie","Art/2DArt/SkillIcons/iconraisezombie.dds","[6,20]","[2,6,18,14,15,16,22,32,70,77]",[],"Wraeclast is a cursed place, where the dead walk freely. Novice occultists have learned to harness this quality of the land, summoning an undead minion to do their bidding. The incantation is a minor one, so the only required reagent is some fresh kill lying about. Once summoned, the mindless creature will wander about defending its master. Higher levels of skill will summon an entity that moves quicker, hits harder, and absorbs more damage.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/raise_zombie_new.jpg","","RaiseZombie","",21,1,[],[],"[1,20,21,24,8]",1,1,[],8,"","","",[],"","",1
49,"righteous_fire","Righteous Fire","Engulfs you in magical fire that rapidly burns you and nearby enemies. Your spell damage is substantially increased while under this effect. The effect ends when you have 1 life remaining.","RighteousFire","Art/2DArt/SkillIcons/righteousfire.dds",[4],"[2,5,8,25,35,29,15,32,64,72,85,86,90]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/righteous_fire.jpg","","RighteousFire","",21,1,"[4044,4206,4523]","[24,434,25]",[],1,1,[],8,"","","","[16,10,11,29,17]","","",1
50,"vaal_righteous_fire_duration","Vaal Righteous Fire","Sacrifices a portion of your Life and Energy Shield to engulf you in magical fire that rapidly burns nearby enemies for a duration. Your spell damage is increased while under this effect.","VaalRighteousFireDuration","Art/2DArt/SkillIcons/righteousfire.dds",[4],"[2,5,8,25,35,29,15,38,9,72,64,85,86,90]",[],"","",1,"","",21,1,"[4044,4206,4523]","[24,434,25]",[],1,1,[],8,"","","","[16,10,11,29,17]","","",1
51,"vaal_righteous_fire","Vaal Righteous Fire","A fiery blast removes your energy shield and all but 1 life, exploding outwards to deal fire damage to nearby enemies based on the life and energy shield lost.","VaalRighteousFire","Art/2DArt/SkillIcons/righteousfire.dds",[4],"[2,8,7,38,29,72]",[],"","",1,"","",21,1,"[4044,4206]","[24,434]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
52,"fire_weapon","Fire Weapon","Infuse the player's current weapon with additional fire damage for a short time.","FireWeapon","Art/2DArt/SkillIcons/iconfireball.dds",[4],"[2,5,9,15,32,29]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
53,"damage_infusion","Damage Infusion","Moves damage from nearby enemies to the target enemy. They are healed for the amount of damage moved.","DamageInfusion","Art/2DArt/SkillIcons/icononfire.dds",[2],"[2,8,14,15,16,22,32,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
54,"discharge","Discharge","Discharge all the character's charges to deal elemental damage to all nearby monsters.","Discharge","Art/2DArt/SkillIcons/discharge.dds",[4],"[2,7,8,22,32,29,30,31,70,72,84,90]",[],"Blasting enemies with waves of frost and lightning isn't just a talent reserved for pure weavers of magic. With the Discharge skill, any combatant can channel accumulated charges into a swirling tower of seething energy. The composition of the blast varies depending on the type of charges consumed, dealing cold with Frenzy, fire from Endurance, and lightning from Power. Regardless of the charge type, surrounding foes are blown to bits.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/discharge.jpg","","Discharge","",21,1,"[3615,3616,12547,12548,12549,13118]","[24,434,10692,11864,12543,5740]",[],1,1,[3617],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
55,"town_portal","Portal","Creates a portal to the current area's town.","TownPortal","Art/2DArt/SkillIcons/townportal.dds",[4],"[2,14,15,16,32,23]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
56,"vaal_breach","Vaal Breach","Creates a breach, making you vulnerable to its powerful inhabitants.","VaalBreach","Art/2DArt/SkillIcons/BreachPortal.dds",[4],"[2,14,15,16,23,38]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
57,"melee","Default Attack","Strike your foes down with a powerful blow.","Melee","Art/2DArt/SkillIcons/iconbasicattack.dds","[1,2]","[1,41,58,3,21,24,20,57]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
58,"melee_triggered","","","Melee","","[1,2]","[1,41,58,3,21,24,20,57,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
59,"sandspitter_projectile","","","SandSpitterProjectile","","[1,2]","[3,57,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
60,"seawitch_wave","","","SeaWitchWave","","[1,2]","[2,7,22,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
61,"monster_projectile_weapon","","","MonsterProjectileWeapon","","[1,2]","[1,41,58,3,57,7,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
62,"monster_projectile_weapon_cast_triggerable","","","MonsterProjectileWeapon","","[1,2]","[1,41,58,3,57,7,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
63,"cobra_lash","Cobra Lash","Fires a poisonous projectile based on your weapon that will chain between enemies. Requires a Dagger or Claw.","CobraLash","Art/2DArt/SkillIcons/CobraLash.dds","[1,2]","[1,41,3,57,7,32,42]","[7,6,56]","","",1,"","",21,1,"[10419,10420,10421]","[24,175,172]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
64,"bloodchieftain_summonmonkeys","","","BloodChieftainSummonMonkeys","",[4],"[2,7,8,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
65,"blood_chieftain_summon_ghost_monkeys","","","BloodChieftainSummonGhostMonkeys","",[4],"[2,8,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
66,"skeleton_projectile_fire","","","SkeletonProjectileFire","",[2],"[2,7,22,3,57,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
67,"skeleton_projectile_cold","","","SkeletonProjectileCold","","[2,1]","[2,7,22,3,57,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
68,"skeleton_projectile_lightning","","","SkeletonProjectileLightning","","[2,1]","[2,7,22,3,57,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
69,"spark","Spark","Launches unpredictable sparks that move randomly until they hit an enemy or expire.","Spark","Art/2DArt/SkillIcons/spark.dds","[1,2]","[2,3,57,7,9,14,15,16,22,32,31,70]",[],"Lightning is a fickle servant. However, skilled casters have learned to harness this frenetic element to devastating effect. With a single incantation, two pulsing strands of electric energy appear, and begin to move erratically around the battlefield. Whenever one contacts an enemy, it discharges, dealing tremendous damage and frequently causing paralysis.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/spark.jpg","","Spark","",21,1,"[4015,4267,4243,5471,6301,6303,6344]","[24,173,175,172,1783,173,215]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
70,"vaal_spark","Vaal Spark","Continuously launches unpredictable sparks in all directions that move randomly until they hit an enemy or expire.","Spark","Art/2DArt/SkillIcons/spark.dds","[1,2]","[2,3,57,59,7,9,14,15,16,38,31]",[],"","",1,"","",21,1,"[4015,4267,4243,5471,6301,6303,6344]","[24,173,175,172,1783,173,215]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
71,"root_spider_spit","","","RootSpiderSpit","",[2],"[1,41,3,57]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,12,3,35,28,15,14,13,26,17,16,29,11,10,18,19,27]","","",1
72,"ice_spear","Ice Spear","Launches shards of ice in rapid succession. After travelling a short distance they change to a second form, which moves much faster and pierces through enemies.","IceSpear","Art/2DArt/SkillIcons/IceSpear.dds","[1,2]","[2,3,57,7,14,15,16,22,32,30,70]",[],"Harnessing the freezing might of the far North, the caster conjures a lance of razor sharp ice crystal, and launches it at a target. The Ice Spear pierces armour and flesh alike, rocketing towards an enemy and exploding in a blast of deadly rime. The blast will freeze the blood of its target, locking them in place for a substantial duration. Enemies pierced by the spear take significant damage, but will avoid the paralysis of the main explosion.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/ice_spear.jpg","","IceSpear","",21,1,"[4036,8738]","[24,173]",[],1,1,[8750],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
73,"raise_spectre","Raise Spectre","Raises a spectral version of a defeated foe as a minion to fight for you in battle.","RaiseSpectre","Art/2DArt/SkillIcons/iconraisespecter.dds","[6,20]","[2,6,18,14,15,16,22,32,70,77]",[],"True masters of the dark arts learn to use their enemy's greatest strengths against them, binding the souls of the fallen to their bidding. With a dark incantation, the caster's words imbue a slain being with dark energy, animating it with sinister strength and purpose. The raised entity possesses all the abilities it had while living, augmented further by the skill of its new master. With practice, many raised specters can be controlled at once, creating an army of undead to lay waste to everything in its path.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/raise_spectre.jpg","","RaiseSpectre","",21,1,[7316],[6247],"[1,20,21,24,2,7,8,3,19,9,26,33,36,35,48,41,57]",1,1,[],8,"","","",[],"","",1
74,"infernal_blow","Infernal Blow","[UNUSED] Hits enemies, converting some of your physical damage to fire damage. If an enemy dies soon after being hit, they will explode, dealing fire damage to nearby enemies. The damage from this explosion cannot be reflected. Requires a Sword, Axe, Mace, Sceptre, Staff or Unarmed.","InfernalBlow","Art/2DArt/SkillIcons/iconinnerfire.dds","[1,2]","[1,8,21,24,20,29]","[9,10,15,11,16,12,32,17,14,36,57]","Tracing a series of fiery runes on the length of their weapon, the user prepares to unleash the Infernal Blow. Once imbued with fiery energy, the weapon discharges the moment it strikes any enemy. Infernal Blow burns anything struck with searing Hellfire, incinerating bone, flesh and armour. Perhaps the deadliest property of the enchantment lies in what follows a fatal hit. Any foe slain by Infernal Blow will explode in a violent conflagration, showering anything nearby with flame, igniting and killing with abandon.","http://s3.amazonaws.com/pathofexile/image/skills/strength/infernal_blow.jpg","","InfernalBlow","",21,1,"[4008,4276,4193,7819]","[24,447,434,7820]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35,4]","","",1
