"rownum","Id","SoundFile","SoundFile_2D","bool","string"
724,"FlaskQualityOrbDrop","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbDrop_Glassblower_FlaskQualitySG","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
725,"RerollSocketOrbDrop","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbDrop_Chromatic_RerollSocketSG","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
726,"FlaskQualityOrbUse","","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbUse_Glassblower_FlaskQuality.ogg2d","",""
727,"RerollSocketOrbUse","","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbUse_Chromatic_RerollSocket.ogg2d","",""
728,"FourWoodFlail","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailWood_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailWood_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailWood_Equip.ogg2d"
729,"FourMetalFlail","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailMetal_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailMetal_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Flails/FlailMetal_Equip.ogg2d"
730,"FourQuestSoulCoreConsumableUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/VaalBloodGems/VaalSoulCoreConsumable_Use.ogg2d","",""
731,"MobileQuestRewardDefacedMap","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/MapDrop_ValdoLetter.ogg","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/Map_ValdoLetter.ogg","",""
732,"MobileQuestRewardGraveyardKey","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/Graveyard_KeyDrop.ogg","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/Graveyard_Key.ogg","",""
733,"MobileQuestRewardTemplarSeal","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/Templar_SealDrop.ogg","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/Templar_Seal.ogg","",""
734,"MobileQuestRewardStarForgedBlade","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/StarForged_BladeDrop.ogg","Audio/Sound Effects/ItemSounds/Mobile/QuestItem/StarForged_Blade.ogg","",""
735,"FourQuestRattlecageHeartUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/RattleCageBurningHeart_Use.ogg2d","",""
736,"FourQuestFinnsPotionDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/FinnsPotion/FinnsPotion_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/FinnsPotion/FinnsPotion_Move.ogg2d","",""
737,"FourQuestFinnsPotionUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/FinnsPotion/FinnsPotion_Use.ogg2d","",""
738,"FourQuestDigestedSulphitePotionUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/VoltaxicPotion_Use.ogg2d","",""
739,"FourQuestSnakeLadyPotionConsumableUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/SnakeLadyPotion/SnakeLadyPotion_Use.ogg2d","",""
740,"FourQuestCroneWolfHeadDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/CroneWolfHead/CroneWolfHead_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/CroneWolfHead/CroneWolfHead_Move.ogg2d","",""
741,"FourQuestCroneWolfHeadUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/CroneWolfHead/CroneWolfHead_Use.ogg2d","",""
742,"FourQuestManorGargoyleEggDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/MudBurrowerEgg/MudBurrowerEgg_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/MudBurrowerEgg/MudBurrowerEgg_Move.ogg2d","",""
743,"FourQuestAncientGateKeyDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/AncientGateKey/AncientGateKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/AncientGateKey/AncientGateKey_Move.ogg2d","",""
744,"FourQuestDjinnFlaskEmpty","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/DjinnFlask/DjinnFlaskEmpty_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/DjinnFlask/DjinnFlaskEmpty_Move.ogg2d","",""
745,"FourQuestDjinnFlaskFull","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/DjinnFlask/DjinnFlaskFull_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/DjinnFlask/DjinnFlaskFull_Move.ogg2d","",""
746,"FourQuestMaggotHusk","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/MaggotHusk/MaggotHusk_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/MaggotHusk/MaggotHusk_Move.ogg2d","",""
747,"FourQuestMastodonTusks","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/MastodonTusks/MastodonTusks_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/MastodonTusks/MastodonTusks_Move.ogg2d","",""
748,"FourQuestAncestralSteel","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/AncestralSteel/AncestralSteel_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/AncestralSteel/AncestralSteel_Move.ogg2d","",""
749,"FourQuestRunedHelm","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedHelm_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedHelm_Move.ogg2d","",""
750,"FourQuestRunedBelt","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedBelt_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedBelt_Move.ogg2d","",""
751,"FourQuestRunedSword","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedSword_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RunedArmour/RunedSword_Move.ogg2d","",""
752,"FourQuestObsidianMortar","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/ObsidianMortar/ObsidianMortar_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/ObsidianMortar/ObsidianMortar_Move.ogg2d","",""
753,"FourQuestSpiritDraught","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/SpiritDraughtSkull/SpiritDraughtSkull_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/SpiritDraughtSkull/SpiritDraughtSkull_Move.ogg2d","",""
754,"FourQuestSpiritDraughtUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/SpiritDraughtSkull/SpiritDraughtSkull_Use.ogg2d","",""
755,"FourQuestCraftingBenchTools","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RenlysTools/RenlysTools_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/RenlysTools/RenlysTools_Move.ogg2d","",""
756,"RerollRareOrbUse","","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbUse_Chaos_RerollRare.ogg2d","",""
757,"FourQuestBileSoakedTomeUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/BlindBeastBileBook_Use.ogg2d","",""
758,"FourQuestManorGargoyleEggUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/MudBurrowerEgg/MudBurrowerEgg_Use.ogg2d","",""
759,"IdentifyAll","Audio/Sound Effects/Gameplay/4.0/IdentifyAll/IdentifyAll.ogg","Audio/Sound Effects/Gameplay/4.0/IdentifyAll/IdentifyAll.ogg","",""
760,"IdentifyAllClick","Audio/Sound Effects/Gameplay/4.0/IdentifyAll/IdentifyAllClick.ogg","Audio/Sound Effects/Gameplay/4.0/IdentifyAll/IdentifyAllClick.ogg","",""
761,"FourUncutSkillGem","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourUncutSkillGemDrop.ogg","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourUncutSkillGemMove.ogg2d","",""
762,"MobileBossLifeBarHeavyStun","","Audio/Sound Effects/Gameplay/Mobile/BossLifeBar/MHeavyStun.ogg2d","",""
763,"MobileBossLifeBarFreeze","","Audio/Sound Effects/Gameplay/Mobile/BossLifeBar/MFreeze.ogg2d","",""
764,"MobileBossLifeBarElectrocute","","Audio/Sound Effects/Gameplay/Mobile/BossLifeBar/MElectrocute.ogg2d","",""
765,"MobileBossLifeBarImmobilize","","Audio/Sound Effects/Gameplay/Mobile/BossLifeBar/MImmobilize.ogg2d","",""
766,"MobilePanelSlideAdvanceGemInfo","","Audio/Sound Effects/UI/Mobile/PanelTab/Inventory/PanelSlideSkill.ogg2d","",""
767,"FourCharCreateButton","","Audio/Sound Effects/UI/4.0/CharacterCreation/CreateButton_Down.ogg","",""
768,"FourCharDeleteButton","","Audio/Sound Effects/UI/4.0/CharacterCreation/DeleteButton_Down.ogg","",""
769,"FourCrossbowLauncher","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/CrossbowAttachments/CrossbowLauncher_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/CrossbowAttachments/CrossbowLauncher_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/CrossbowAttachments/CrossbowLauncher_Equip.ogg2d"
770,"FourCharCreateConfirm","","Audio/Sound Effects/UI/4.0/CharacterCreation/CharCreateConfirm.ogg","",""
771,"FourUISkillGemCraftingEngrave","","Audio/Sound Effects/UI/4.0/Crafting/SkillGems/Engrave.ogg2d","",""
772,"FourUISkillGemCraftingOpenCraftMenu","","Audio/Sound Effects/UI/4.0/Crafting/SkillGems/OpenCraftMenu.ogg2d","",""
773,"FourUISkillGemCraftingSelectSkill","","Audio/Sound Effects/UI/4.0/Crafting/SkillGems/SelectSkill.ogg2d","",""
774,"FourUISkillGemCraftingSelectTab","","Audio/Sound Effects/UI/4.0/Crafting/SkillGems/SelectTab.ogg2d","",""
775,"FourUISkillGemCraftingSelectTabAllGems","","Audio/Sound Effects/UI/4.0/Crafting/SkillGems/SelectTabAllGems.ogg2d","",""
776,"ConsoleShopPurchase","","Audio/Sound Effects/UI/Console/Shop/ShopPurchase.ogg","",""
777,"ConsoleShopSell","","Audio/Sound Effects/UI/Console/Shop/ShopSell.ogg","",""
778,"GoldCoinShop","","Audio/Sound Effects/ItemSounds/4.0/GoldCoin/GoldCoinShop.ogg2d","",""
779,"ConsoleSkillBind1","","Audio/Sound Effects/UI/Console/Cursor/SkillBind_Assign.ogg","",""
780,"ConsoleSkillBind2","","Audio/Sound Effects/UI/Console/Cursor/SkillBind_Active.ogg","",""
781,"ConsoleSkillBind3","","Audio/Sound Effects/UI/Console/Cursor/SkillBind_Empty.ogg","",""
782,"ConsoleInventory1","","Audio/Sound Effects/UI/Console/Cursor/Inventory_ClickA.ogg","",""
783,"ConsoleWeaponSet","","Audio/Sound Effects/UI/Console/Cursor/Inventory_WeaponSet.ogg","",""
784,"ConsoleCraftGemOpen","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_Open.ogg","",""
785,"ConsoleCraftGemClose","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_Close.ogg","",""
786,"ConsoleCraftGemClassBrowse","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_ClassBrowse.ogg","",""
787,"ConsoleCraftGemSkillBrowse","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_SkillBrowse.ogg","",""
788,"ConsoleCraftGemConfirmFrame","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_ConfirmFrame.ogg","",""
789,"ConsoleCraftGemConfirmCancel","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_ConfirmFrame.ogg","",""
790,"ConsolePrepareToUse","","Audio/Sound Effects/UI/Console/Cursor/Currency_PrepareToUse.ogg","",""
791,"PlayerLowLife","","Audio/Sound Effects/Combat/Life/PlayerLife_Low.ogg2d",1,""
792,"ConsolePressHold","","Audio/Sound Effects/UI/Console/Cursor/PressHold.ogg","",""
793,"FourUseFlaskEmpty","","Audio/Sound Effects/ItemSounds/Console/FlaskDrinkEmpty_Console.ogg","",""
794,"ConsolePrepareToUseCancel","","Audio/Sound Effects/UI/Console/Cursor/Currency_PrepareToUseCancel.ogg","",""
795,"ConsoleSkillBind4","","Audio/Sound Effects/UI/Console/Cursor/SkillBind_Unassign.ogg","",""
796,"ConsoleGambleOpen","","Audio/Sound Effects/UI/Console/Cursor/Gamble_ScreenOpen.ogg","",""
797,"ConsoleGambleClose","","Audio/Sound Effects/UI/Console/Cursor/Gamble_ScreenClose.ogg","",""
798,"ConsoleCraftSupportConfirmFrame","","Audio/Sound Effects/UI/Console/Cursor/GemCraft_ConfirmSupportFrame.ogg","",""
799,"FourPassiveAcceptRefund","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_AcceptRefund.ogg","",""
800,"FourPassiveAllocate","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_Allocate.ogg","",""
801,"FourPassiveAllocateKeystone","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_AllocateKeystone.ogg","",""
802,"FourPassiveAllocateNotable","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_AllocateNotable.ogg","",""
803,"FourPassiveDeselect","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_Deselect.ogg","",""
804,"FourPassiveDeselectKeystone","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_DeselectKeystone.ogg","",""
805,"FourPassiveDeselectNotable","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_DeselectNotable.ogg","",""
806,"FourPassiveJewelAllocate","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelAllocate.ogg","",""
807,"FourPassiveJewelDeselect","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelDeselect.ogg","",""
808,"FourPassiveJewelSelect","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelSelect.ogg","",""
809,"FourPassiveJewelInsert","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_JewelInsert.ogg","",""
810,"FourPassiveSelect","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_Select.ogg","",""
811,"FourPassiveSelectKeystone","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_SelectKeystone.ogg","",""
812,"FourPassiveSelectNotable","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_SelectNotable.ogg","",""
813,"FourPassiveSelectRefund","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_SelectRefund.ogg","",""
814,"FourPassiveTravel","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_Travel.ogg","",""
815,"FourPassiveTreeClose","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_TreeClose.ogg","",""
816,"FourPassiveTreeOpen","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_TreeOpen.ogg","",""
817,"FourPassiveAttributeWindow","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_AttributeWindow.ogg","",""
818,"FourPassiveClickDown","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_ClickDown.ogg","",""
819,"FourPassiveGenericFail","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_GenericFail.ogg","",""
820,"FourPassiveTreeEnvironment","","Audio/Environment/4.0/Part1/PassiveTree.ogg","",""
821,"FourPassiveApplyPointsDown","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_ApplyPointsDown.ogg","",""
822,"FourPassiveApplyPointsUp","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_ApplyPointsUp.ogg","",""
823,"FourPassiveTravelEnd","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_TravelEnd.ogg","",""
824,"FourPassiveQuickAllocate","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_QuickAllocate.ogg","",""
825,"FourPassiveQuickAllocateNotable","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_QuickAllocateKeystone.ogg","",""
826,"FourPassiveQuickAllocateKeystone","","Audio/Sound Effects/UI/4.0/PassiveTree/Passive_QuickAllocateNotable.ogg","",""
827,"ConsoleCoopJoin","","Audio/Sound Effects/UI/Console/CharCreationScene/PlayerJoins.ogg","",""
828,"ConsoleCoopLeave","","Audio/Sound Effects/UI/Console/CharCreationScene/PlayerLeaves.ogg","",""
829,"ConsoleConfirmCharSelectOption","","Audio/Sound Effects/UI/Console/CharCreationScene/ConfirmCharSelection.ogg","",""
830,"ConsolePlayer2CreateCharTurn","","Audio/Sound Effects/UI/Console/CharCreationScene/P2CreateCharTurn.ogg","",""
831,"ConsoleCharDeleteConfirm","","Audio/Sound Effects/UI/Console/CharCreationScene/DeleteConfirm.ogg","",""
832,"ConsoleCharLeagueSelect","","Audio/Sound Effects/UI/Console/CharCreationScene/LeagueSelect.ogg","",""
833,"ConsoleP2Scroll2","","Audio/Sound Effects/UI/Console/CharCreationScene/P2Scroll2.ogg","",""
834,"ConsoleP2ConfirmCharSelectOption","","Audio/Sound Effects/UI/Console/CharCreationScene/P2ConfirmCharSelection.ogg","",""
835,"ConsoleClassVariantSelect","","Audio/Sound Effects/UI/Console/CharCreationScene/ClassVariantSelect.ogg","",""
836,"ConsolePlayGame","","Audio/Sound Effects/UI/Console/CharCreationScene/PlayGame.ogg","",""
837,"ConsoleClick1","","Audio/Sound Effects/UI/Console/Cursor/Click1.ogg","",""
838,"ConsoleClick2","","Audio/Sound Effects/UI/Console/Cursor/Click2.ogg","",""
839,"ConsoleClick3","","Audio/Sound Effects/UI/Console/Cursor/Click3.ogg","",""
840,"ConsoleSpiritBindClick","","Audio/Sound Effects/UI/Console/Cursor/SpiritBind_Clicks.ogg","",""
841,"ConsoleSpiritBindScroll","","Audio/Sound Effects/UI/Console/Cursor/SpiritBind_Scroll.ogg","",""
842,"ConsoleSpiritBindEmpty","","Audio/Sound Effects/UI/Console/Cursor/SpiritBind_Empty.ogg","",""
843,"HotbarClick","","Audio/Sound Effects/UI/4.0/PlayerSkills/Hotbar_Click.ogg","",""
844,"HotbarSkillSelect","","Audio/Sound Effects/UI/4.0/PlayerSkills/Hotbar_SkillSelect.ogg","",""
845,"HotbarMenuCancel","","Audio/Sound Effects/UI/4.0/PlayerSkills/Hotbar_MenuCancel.ogg","",""
846,"SkillMenuSelect","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_SelectSkill.ogg","",""
847,"SkillMenuOnCursorLoop","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_SkillOnCursorLoop.ogg","",""
848,"SkillMenuReservationActivate","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_ReservationActivate.ogg","",""
849,"SkillMenuReservationDeactivate","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_ReservationDeactivate.ogg","",""
850,"SkillMenuOpen","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_Open.ogg","",""
851,"SkillMenuClose","","Audio/Sound Effects/UI/4.0/PlayerSkills/SkillMenu_Close.ogg","",""
852,"ConsoleOptionComboBoxPress","","Audio/Sound Effects/UI/Console/Cursor/OptionsComboBoxPress.ogg","",""
853,"ConsoleOptionCheckBoxPress","","Audio/Sound Effects/UI/Console/Cursor/OptionsCheckBoxPress.ogg","",""
854,"ConsoleOptionSliderPress","","Audio/Sound Effects/UI/Console/Cursor/OptionsSliderPress.ogg","",""
855,"ConsoleOptionTabsScroll","","Audio/Sound Effects/UI/Console/Cursor/OptionsTabsLTRTScroll.ogg","",""
856,"FourWorldMapDown","","Audio/Sound Effects/UI/4.0/WorldMap/ActClickDown.ogg","",""
857,"FourWorldMapUp","","Audio/Sound Effects/UI/4.0/WorldMap/ActClickUp.ogg","",""
858,"FourWaypointError","","Audio/Sound Effects/UI/Waypoint/TravelError.ogg","",""
859,"FourWorldAreaTransition","","Audio/Sound Effects/Gameplay/4.0/WorldAreaTransition/WorldAreaTransition.ogg","",""
860,"FourJewelDex","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Jewel_Drop_DexSG","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Jewel_Move_DexSG","",""
861,"FourJewelInt","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Jewel_Drop_IntSG","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Jewel_Move_IntSG","",""
862,"FourJewelStr","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Jewel_Drop_StrSG","Audio/Sound Effects/ItemSounds/4.0/Leagues/Sanctum/Jewels/Jewel_Move_StrSG","",""
863,"FourTutorialGeneralClick","","Audio/Sound Effects/UI/4.0/Tutorials/General_Click.ogg","",""
864,"FourTutorialGeneralMouseover","","Audio/Sound Effects/UI/4.0/Tutorials/General_Mouseover.ogg","",""
865,"FourTutorialPopup","","Audio/Sound Effects/UI/4.0/Tutorials/Tutorial_Popup.ogg","",""
866,"FourSocialWhisperReceive","","Audio/Sound Effects/UI/4.0/Social/Whisper/Whisper.ogg","",""
867,"FourSocialWhisperSend","","Audio/Sound Effects/UI/4.0/Social/Whisper/WhisperSend.ogg","",""
868,"FourSocialPartyAccept","","Audio/Sound Effects/UI/4.0/Social/Party/Party_Accept.ogg","",""
869,"FourSocialPartyDecline","","Audio/Sound Effects/UI/4.0/Social/Party/Party_Decline.ogg","",""
870,"FourSocialPartyLeave","","Audio/Sound Effects/UI/4.0/Social/Party/Party_Leave.ogg","",""
871,"FourSocialPartyReceive","","Audio/Sound Effects/UI/4.0/Social/Party/Party_Receive.ogg","",""
872,"FourSocialPartySend","","Audio/Sound Effects/UI/4.0/Social/Party/Party_Send.ogg","",""
873,"FourSocialPartyTeleportStart","","Audio/Sound Effects/UI/4.0/Social/Party/TeleportToParty_Start.ogg","",""
874,"FourSocialPartyTeleportEnd","","Audio/Sound Effects/UI/4.0/Social/Party/TeleportToParty_End.ogg","",""
875,"FourSocialTradeWindowOpen","","Audio/Sound Effects/UI/4.0/Social/Trade/Trade_WindowOpen.ogg","",""
876,"FourSocialTradeWindowClose","","Audio/Sound Effects/UI/4.0/Social/Trade/Trade_WindowClose.ogg","",""
877,"FourSocialTradeInvite","","Audio/Sound Effects/UI/4.0/Social/Trade/Trade_Invite.ogg","",""
878,"FourSocialTradeTradeComplete","","Audio/Sound Effects/UI/4.0/Social/Trade/Trade_Complete.ogg","",""
879,"FourSocialTradeWhisperReceive","","Audio/Sound Effects/UI/4.0/Social/Trade/Whisper_Trade.ogg","",""
880,"FourSocialTradeWhisperSend","","Audio/Sound Effects/UI/4.0/Social/Trade/Whisper_TradeSend.ogg","",""
881,"FourSocialFriendRequest","","Audio/Sound Effects/UI/4.0/Social/Friend/Friend_Request.ogg","",""
882,"FourSocialFriendAccept","","Audio/Sound Effects/UI/4.0/Social/Friend/Friend_Accept.ogg","",""
883,"FourSocialFriendRemove","","Audio/Sound Effects/UI/4.0/Social/Friend/Friend_Remove.ogg","",""
884,"FourSocialFriendBlock","","Audio/Sound Effects/UI/4.0/Social/Friend/Friend_Block.ogg","",""
885,"FourSocialTextInput","","Audio/Sound Effects/UI/4.0/Social/General/TextInput.ogg","",""
886,"FourPanelClose","","Audio/Sound Effects/UI/4.0/Clicks/FourPanelClose.ogg","",""
887,"FourPanelOpen","","Audio/Sound Effects/UI/4.0/Clicks/FourPanelOpen.ogg","",""
888,"FourLogOut","","Audio/Sound Effects/Gameplay/4.0/Login/LogOut_Up.ogg","",""
889,"FourInventoryOpen","","Audio/Sound Effects/UI/4.0/Clicks/FourInventoryOpen.ogg","",""
890,"FourInventoryClose","","Audio/Sound Effects/UI/4.0/Clicks/FourInventoryClose.ogg","",""
891,"FourEndgameOpenMap","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_OverworldOpen.ogg","",""
892,"FourEndgameMapClickDown","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapClickDown.ogg","",""
893,"FourEndgameMapClickUp","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapClickUp.ogg","",""
894,"FourEndgameMapConfirmDown","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapConfirmDown.ogg","",""
895,"FourEndgameMapConfirmUp","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_MapConfirmUp.ogg","",""
896,"FourEndgameMapFogClear","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_FogMapClear.ogg","",""
897,"FourEndgameMapTowerFogClear","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_FogTowerClear.ogg","",""
898,"FourCraftingBenchOpen","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_CraftingOpen.ogg","",""
899,"FourCraftingBenchClose","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_CraftingClose.ogg","",""
900,"FourCraftingBenchCraftDown","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_CraftDown.ogg","",""
901,"FourCraftingBenchCraftUp","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_CraftUp.ogg","",""
902,"FourCraftingBenchSalvageDown","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_SalvageDown.ogg","",""
903,"FourCraftingBenchSalvageUp","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_SalvageUp.ogg","",""
904,"FourCraftingBenchSalvageModSelect","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_SalvageModSelect.ogg","",""
905,"FourCraftingBenchModPanelOpen","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModPanelOpen.ogg","",""
906,"FourCraftingBenchModPanelCollapse","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModPanelCollapse.ogg","",""
907,"FourCraftingBenchModSelectDown","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModSelectDown.ogg","",""
908,"FourCraftingBenchModSelectUp","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModSelectUp.ogg","",""
909,"FourCraftingBenchModTierSelectDown","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModTierSelectDown.ogg","",""
910,"FourCraftingBenchModTierSelectUp","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_ModTierSelectUp.ogg","",""
911,"FourCraftingBenchFilterTabDown","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_FilterTabDown.ogg","",""
912,"FourCraftingBenchFilterTabUp","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_FilterTabUp.ogg","",""
913,"FourAscendancyAppear","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyGeneral/AscendanciesAppear.ogg","",""
