"rownum","Id","EPKFile","i32_16","i32_20","i32_24","PreloadGroups","bool_44","PlayerOnly_EPKFile","bool_53"
192,"FirewallMortarEPK3","Metadata/Effects/Spells/flame_wall/mortar_proj3.epk",0,0,4,[],"","",""
193,"FirewallMortarEPK4","Metadata/Effects/Spells/flame_wall/mortar_proj4.epk",0,0,4,[],"","",""
194,"BlackHoleDeathEpk","Metadata/Effects/Spells/black_hole/void_death.epk",0,0,4,[],"","",""
195,"BlackHoleVulnerableFadeoutEpk","Metadata/Effects/Spells/black_hole/void_vulnerable_fadeout.epk",1000,0,4,[],"","",""
196,"DisintegrateFirstStage","Metadata/Effects/Spells/disintegrate/charged_01.epk",3200,0,4,[],"","",""
197,"DisintegrateSecondStage","Metadata/Effects/Spells/disintegrate/charged_02.epk",3200,0,4,[],"","",""
198,"DisintegrateThirdStage","Metadata/Effects/Spells/disintegrate/charged_03.epk",3200,0,4,[],"","",""
199,"DisintegrateFourthStage","Metadata/Effects/Spells/disintegrate/charged_04.epk",3200,0,4,[],"","",""
200,"EagleCharacterEffectIncreaseStage1","Metadata/Effects/Microtransactions/Character_FX/Griffin/PT1_ping.epk",1200,0,4,[],1,"",""
201,"EagleCharacterEffectIncreaseStage2","Metadata/Effects/Microtransactions/Character_FX/Griffin/PT2_ping.epk",1200,0,4,[],1,"",""
202,"EagleCharacterEffectIncreaseStage3","Metadata/Effects/Microtransactions/Character_FX/Griffin/PT3_ping.epk",1200,0,4,[],1,"",""
203,"SpellbladeCharacterEffectIncreaseStage1","Metadata/Effects/Microtransactions/Character_FX/spellblade/pets/PT1_ping.epk",1200,0,4,[],1,"",""
204,"SpellbladeCharacterEffectIncreaseStage2","Metadata/Effects/Microtransactions/Character_FX/spellblade/pets/PT2_ping.epk",1200,0,4,[],1,"",""
205,"SpellbladeCharacterEffectIncreaseStage3","Metadata/Effects/Microtransactions/Character_FX/spellblade/pets/PT3_ping.epk",1200,0,4,[],1,"",""
206,"HeistRedBloodEPK","Metadata/Effects/Spells/monsters_effects/League_Heist/military/epk/death_blood.epk",0,0,4,[],"","",""
207,"HeistRobotNoEmissive","Metadata/Effects/Spells/monsters_effects/League_Heist/robot/on_death/ondeath_emissiveMulti.epk",0,0,4,[],"","",""
208,"HeistCultistNoEmissive","Metadata/Effects/Spells/monsters_effects/League_Heist/cultist/epk/ondeath_emissiveMulti.epk",0,0,4,[],"","",""
209,"HeistDanaiWeaponCharge","Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/danai/blade_charge.epk",1000,0,4,[],"","",""
210,"HeistDanaiWeaponChargeIdle","Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/danai/blade_charge_idle.epk",0,0,4,[],"","",""
211,"BlackHoleDeathEpkDivine","Metadata/Effects/Microtransactions/Spells/black_hole/divine/void_death.epk",0,0,4,[],"","",""
212,"BlackHoleVulnerableFadeoutEpkDivine","Metadata/Effects/Spells/black_hole/void_vulnerable_fadeout.epk",1000,0,4,[],"","",""
213,"DanaiAngerStart","Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/danai/danai_anger.epk",1000,0,4,[],"","",""
214,"DanaiAngerIdle","Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/danai/danai_anger_idle.epk",0,0,4,[],"","",""
215,"CircleOfPowerBuffRemoved","Metadata/Effects/Spells/circle_of_power/buff_removed.epk",1000,0,4,[],1,"",""
216,"CircleOfPowerBuffRemovedDivine","Metadata/Effects/Microtransactions/Spells/circle_of_power/divine/Ao/buff_removed.epk",1000,0,4,[],1,"",""
217,"FrostShieldCasterBuffFadeout","Metadata/Effects/Spells/FrostGlobe/ES_drain/max_charged_ES_drain_fadeout.epk",500,0,4,[],1,"",""
218,"FlameDashNightfall","Metadata/Effects/Microtransactions/Spells/flame_dash/nightfall/player.epk",500,0,4,[],1,"",""
219,"HeistTwinsImmobileEnd","Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/twins/vin/ice_prison.epk",0,0,4,[],"","",""
220,"HeistAlarmTotemsAlarm","Metadata/Monsters/Totems/HolyFlameTotem/flare.epk",3200,0,4,[],"","",""
221,"DisintegrateOnHitAutomaton","Metadata/Effects/Microtransactions/Spells/CracklingLance/Automaton/Ao/enemy_hit.epk",400,0,4,[],1,"",""
222,"FirewallLoopingArrowStygian","Metadata/Effects/Microtransactions/Spells/flame_wall/stygian/arrow_proj_loop.epk",0,0,4,[],"","",""
223,"FirewallOnceArrowStygian","Metadata/Effects/Microtransactions/Spells/flame_wall/stygian/arrow_proj_once.epk",0,0,4,[],"","",""
224,"FirewallLoopingSpellStygian","Metadata/Effects/Microtransactions/Spells/flame_wall/stygian/spell_proj_loop.epk",0,0,4,[],"","",""
225,"FirewallOnceSpellStygian","Metadata/Effects/Microtransactions/Spells/flame_wall/stygian/spell_proj_once.epk",0,0,4,[],"","",""
226,"FirewallMortarEPKStygian","Metadata/Effects/Microtransactions/Spells/flame_wall/stygian/mortar_proj.epk",0,0,4,[],"","",""
227,"FirewallMortarEPK2Stygian","Metadata/Effects/Microtransactions/Spells/flame_wall/stygian/mortar_proj2.epk",0,0,4,[],"","",""
228,"FirewallMortarEPK3Stygian","Metadata/Effects/Microtransactions/Spells/flame_wall/stygian/mortar_proj3.epk",0,0,4,[],"","",""
229,"FirewallMortarEPK4Stygian","Metadata/Effects/Microtransactions/Spells/flame_wall/stygian/mortar_proj4.epk",0,0,4,[],"","",""
230,"DisintegrateFirstStageAutomaton","Metadata/Effects/Microtransactions/Spells/CracklingLance/Automaton/Ao/charged_01.epk",3200,0,4,[],"","",""
231,"DisintegrateSecondStageAutomaton","Metadata/Effects/Microtransactions/Spells/CracklingLance/Automaton/Ao/charged_02.epk",3200,0,4,[],"","",""
232,"DisintegrateThirdStageAutomaton","Metadata/Effects/Microtransactions/Spells/CracklingLance/Automaton/Ao/charged_03.epk",3200,0,4,[],"","",""
233,"DisintegrateFourthStageAutomaton","Metadata/Effects/Microtransactions/Spells/CracklingLance/Automaton/Ao/charged_04.epk",3200,0,4,[],"","",""
234,"OilArrowGroundBurning","Metadata/Effects/Spells/oil_arrow/EPKs/flame_reflection.epk",0,0,4,[],1,"",""
235,"OilArrowGroundBurningFadeOut","Metadata/Effects/Spells/oil_arrow/EPKs/flame_reflection_fadeout.epk",0,0,4,[],1,"",""
236,"OilArrowExposureFadeOut","Metadata/Effects/Spells/oil_arrow/EPKs/fire_exposure_fadeout.epk",1000,0,4,[],"","",""
237,"ViperMoltenShellTrail","Metadata/Effects/Microtransactions/Spells/molten_shell_viper/pets/trail.epk",0,0,4,[],1,"",""
238,"OilArrowGroundIgnition","Metadata/Effects/Spells/oil_arrow/EPKs/ground_ignition.epk",1000,0,4,[],1,"",""
239,"OilArrowGroundIgnitionIdle","Metadata/Effects/Spells/oil_arrow/EPKs/ground_ignition_idle.epk",0,0,4,[],1,"",""
240,"IceSaplingBoss","Metadata/Effects/Spells/monsters_effects/forbidden_woods/ice_sapling_trio/bodyfx.epk",0,0,4,[],"","",""
241,"WaterSphereRevert","Metadata/Effects/Spells/hydro_catalyst/EPKs/water_transform.epk",500,0,4,[],1,"",""
242,"BeehiveBehemothBossAlive","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/SwampBehemoth/EPKs/alive.epk",0,0,4,[],"","",""
243,"TormentedSpiritFadeIn","Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_necromantic/EPKs/ghost_emerge.epk",1500,0,4,[],"","",""
244,"IceSaplingBossDeath","Metadata/Effects/Spells/monsters_effects/frozen_cabins/ondeath_emissiveMulti.epk",0,0,4,[],"","",""
245,"RitualAtziriFadeIn","Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_vaal/EPKs/fadein.epk",1500,0,4,[],"","",""
246,"RitualAtziriFadeOut","Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_vaal/EPKs/fadeout.epk",0,0,4,[],"","",""
247,"RuptureFadeOut","Metadata/Effects/StatusAilments/rupture/rupture_02_fadeout.epk",1200,0,4,[],1,"",""
248,"SwampBehemothPoolActivate","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/SwampBehemoth/EPKs/swamp_pool_activate.epk",1000,0,4,[],"","",""
249,"SwampBehemothPoolDeactivate","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/SwampBehemoth/EPKs/swamp_pool_deactivate.epk",1000,0,4,[],"","",""
250,"ElementalistConvergenceFadeOut","Metadata/Effects/StatusAilments/convergence/convergence_fadeout.epk",1000,0,4,[],1,"",""
251,"MavenMapQuickGuardHitBlock","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/buffs/guard_skill/Iron_Skin_Hit.epk",500,100,4,[],"","",""
252,"MavenMapQuickGuardFadeOut","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/buffs/guard_skill/Iron_Skin_Fade.epk",500,0,4,[],1,"",""
253,"NewNewShieldChargeShield","Metadata/Effects/Spells/shield_charge_003/ghost_shield.epk",0,0,4,[],"","",""
254,"NewNewShieldChargeShieldFadeIn","Metadata/Effects/Spells/shield_charge_003/shield_fade_in.epk",0,0,4,[],"","",""
255,"NewNewShieldChargeShieldFadeOut","Metadata/Effects/Spells/shield_charge_003/shield_fade.epk",0,0,4,[],"","",""
256,"NewNewShieldChargeCharge","Metadata/Effects/Spells/shield_charge_003/charge_dash.epk",0,0,4,[],"","",""
257,"NewNewShieldChargeShieldKitava","Metadata/Effects/Spells/monsters_effects/kitava_red/shield_charge/ghostshield/ghost_shield.epk",0,0,4,[],"","",""
258,"NewNewShieldChargeShieldFadeInKitava","Metadata/Effects/Spells/monsters_effects/kitava_red/shield_charge/ghostshield/shield_fade_in.epk",0,0,4,[],"","",""
259,"NewNewShieldChargeShieldFadeOutKitava","Metadata/Effects/Spells/monsters_effects/kitava_red/shield_charge/ghostshield/shield_fade.epk",0,0,4,[],"","",""
260,"NewNewShieldChargeChargeMisery","Metadata/Effects/Microtransactions/Spells/misery_shield_charge/charge_dash.epk",0,0,4,[],"","",""
261,"UnhingedArmourFadeIn","Metadata/Effects/Microtransactions/Misc/uniques/CollectorsGarb/Switch_Gold.epk",300,0,4,[],1,"",""
262,"UnhingedArmourFadeOut","Metadata/Effects/Microtransactions/Misc/uniques/CollectorsGarb/Switch_Gold_Fadeout.epk",2200,0,4,[],1,"",""
263,"NewNewShieldChargeHitFlashMisery","Metadata/Effects/Microtransactions/Spells/misery_shield_charge/shield_hit_flash.epk",250,0,4,[],1,"",""
264,"UltimatumMonsterSpawnEffect","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/TrialsSpawn.epk",0,0,4,[55],"","",""
265,"BloodTendrilsEnd","Metadata/Effects/Spells/blood_tendrils/fadeout_debuff.epk",1000,0,4,[],1,"",""
266,"BloodScytheFadeIn","Metadata/Effects/Spells/blood_scythe/fadein_scythe.epk",0,0,4,[],1,"",""
267,"BloodScytheFadeOut","Metadata/Effects/Spells/blood_scythe/fadeout_scythe.epk",0,0,4,[],1,"",""
268,"BloodSurgeEnd","Metadata/Effects/Spells/corrupted_blood_stream/buff_fadeout.epk",1500,0,4,[],1,"",""
269,"LightningWarpInDemonic","Metadata/Effects/Microtransactions/Spells/lightning_warp/demonic/CharacterWarp_InPlayer.epk",500,0,4,[],1,"Metadata/Effects/Microtransactions/Spells/lightning_warp/demonic/CharacterWarp_InPlayer.epk",""
270,"LightningWarpOutDemonic","Metadata/Effects/Microtransactions/Spells/lightning_warp/demonic/CharacterWarp_OutPlayer.epk",500,0,4,[],1,"Metadata/Effects/Microtransactions/Spells/lightning_warp/demonic/CharacterWarp_OutPlayer.epk",""
271,"UltimatumTimeStopImmunity","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/timestop_immunity.epk",0,0,4,[55],"","",""
272,"UltimatumTimeStopBlastPlayer","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/time_blast_player.epk",0,0,4,[55],"","",""
273,"UltimatumTimeStopBlastEnd","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/time_blast_end.epk",0,0,4,[55],"","",""
274,"SlitherFirstWitherDemonic","Metadata/Effects/Microtransactions/Spells/slither/Demonic/Epk/slither_wither.epk",2500,0,4,[],1,"",""
275,"ElusiveFadeOutDemonic","Metadata/Effects/Microtransactions/Spells/slither/Demonic/Epk/elusive_off.epk",1000,0,4,[],"","",""
276,"UltimatumMonsterRemovalEffect","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/monster_remove.epk",0,0,4,[55],"","",""
277,"BlackHoleDeathEpkVaal","Metadata/Effects/Spells/vaalOrbVoidSphere/void_death.epk",0,0,4,[],"","",""
278,"BlackHoleVulnerableFadeoutEpkVaal","Metadata/Effects/Spells/vaalOrbVoidSphere/void_vulnerable_fadeout.epk",1000,0,4,[],"","",""
279,"MirageArcherFadeInSuffering","Metadata/Effects/Microtransactions/Spells/mirage_archer/Suffering/Epk/fadein.epk",0,0,4,[],1,"",""
280,"DarkRitualScientist","Metadata/Effects/Microtransactions/Spells/ScientistBane/enemy_affected.epk",1500,500,4,[],"","",""
281,"WandAttackFrenzyArcane","Metadata/Effects/Microtransactions/Spells/frenzy_02/Arcane/wand_frenzy.epk",0,0,4,[],1,"",""
282,"BloodScytheDebuffFadeOut","Metadata/Effects/Spells/blood_scythe/debuff_fadeout.epk",1500,0,4,[],1,"",""
283,"UltimatumRuneGlow","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/RuneGlow.epk",0,0,4,[55],"","",""
284,"SufferingMirageArcherBowFadeIn","Metadata/Effects/Microtransactions/Spells/mirage_archer/Suffering/Epk/fadein_bow.epk",1500,0,4,[],1,"",""
285,"UltimatumTimeStopBlastPlayerNoWarp","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/time_blast_player_nowarp.epk",0,0,4,[55],"","",""
286,"UltimatumTimeStopBlastEndNoWarp","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/time_blast_end_nowarp.epk",0,0,4,[55],"","",""
287,"TencentOblivionCharacterEffectIncreaseStage1","Metadata/Effects/Microtransactions/Character_FX/Oblivion/PT1_ping.epk",1200,0,4,[],1,"",""
288,"TencentOblivionCharacterEffectIncreaseStage2","Metadata/Effects/Microtransactions/Character_FX/Oblivion/PT2_ping.epk",1200,0,4,[],1,"",""
289,"TencentOblivionCharacterEffectIncreaseStage3","Metadata/Effects/Microtransactions/Character_FX/Oblivion/PT3_ping.epk",1200,0,4,[],1,"",""
290,"UltimatumPortalClose","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/NPC/EPKs/portal_close.epk",0,0,4,[],1,"",""
291,"UltimatumPortalOpen","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/NPC/EPKs/portal_open.epk",0,0,4,[],1,"",""
292,"FirewallLoopingArrowOblivion","Metadata/Effects/Microtransactions/Spells/flame_wall/Oblivion/arrow_proj_loop.epk",0,0,4,[],"","",""
293,"FirewallOnceArrowOblivion","Metadata/Effects/Microtransactions/Spells/flame_wall/Oblivion/arrow_proj_once.epk",0,0,4,[],"","",""
294,"FirewallLoopingSpellOblivion","Metadata/Effects/Microtransactions/Spells/flame_wall/Oblivion/spell_proj_loop.epk",0,0,4,[],"","",""
295,"FirewallOnceSpellOblivion","Metadata/Effects/Microtransactions/Spells/flame_wall/Oblivion/spell_proj_once.epk",0,0,4,[],"","",""
296,"FirewallMortarEPKOblivion","Metadata/Effects/Microtransactions/Spells/flame_wall/Oblivion/mortar_proj.epk",0,0,4,[],"","",""
297,"FirewallMortarEPK2Oblivion","Metadata/Effects/Microtransactions/Spells/flame_wall/Oblivion/mortar_proj2.epk",0,0,4,[],"","",""
298,"FirewallMortarEPK3Oblivion","Metadata/Effects/Microtransactions/Spells/flame_wall/Oblivion/mortar_proj3.epk",0,0,4,[],"","",""
299,"FirewallMortarEPK4Oblivion","Metadata/Effects/Microtransactions/Spells/flame_wall/Oblivion/mortar_proj4.epk",0,0,4,[],"","",""
300,"TencentJingweiCharFxBase","Metadata/Effects/Microtransactions/Character_FX/jingwei/chafx_jingwei.epk",0,0,4,[],"","",""
301,"TencentJingweiCharFxRed","Metadata/Effects/Microtransactions/Character_FX/jingwei/chafx_jingwei_red.epk",0,0,4,[],"","",""
302,"DivineCryWeaponBuffRight","Metadata/Effects/Spells/warcries/divine_cry/WeaponBuff_R.epk",0,0,4,[],"","",""
303,"DivineCryWeaponBuffLeft","Metadata/Effects/Spells/warcries/divine_cry/WeaponBuff_L.epk",0,0,4,[],"","",""
304,"VoidEmperorFireDamage","Metadata/Effects/Microtransactions/Spells/corpse_eruption/VoidEmperor/Impact.epk",1000,0,4,[],"","",""
305,"ChainStrikeDashStygian","Metadata/Effects/Microtransactions/Spells/StygianChainStrike/dash_EPK.epk",0,0,4,[],1,"",""
306,"ChainStrikeHitStygian","Metadata/Effects/Spells/chain_strike/enemy_hit_EPK.epk",0,0,4,[],"","",""
307,"ArcaneCloakHitBlockStygian","Metadata/Effects/Microtransactions/Spells/maneuver_mechanics/VoidEmperor_arcane_cloak/ArcaneCloak_Hit.epk",500,100,4,[],1,"",""
308,"ArcaneCloakFadeOutStygian","Metadata/Effects/Microtransactions/Spells/maneuver_mechanics/VoidEmperor_arcane_cloak/ArcaneCloak_Fade.epk",500,0,4,[],1,"",""
309,"FlaskInHand","Metadata/Effects/Spells/flask_throw/flask_hand.epk",0,0,4,[],1,"",""
310,"FlaskInHandScion","Metadata/Effects/Spells/flask_throw/flask_hand_scion.epk",0,0,4,[],1,"",""
311,"BannerStainBlood","Metadata/Effects/Spells/WarBanner/blood_stained.epk",0,0,4,[],1,"",""
312,"BannerStainArmour","Metadata/Effects/Spells/WarBanner/armour_stained.epk",0,0,4,[],1,"",""
313,"BannerStainMetal","Metadata/Effects/Spells/WarBanner/metal_stained.epk",0,0,4,[],1,"",""
314,"WeaponTrapWeapon","Metadata/Effects/Spells/traps/weapon_trap/weapon_trap.epk",0,0,4,[],1,"",""
315,"WarBannerFadeIn","Metadata/Effects/Spells/banner/WarBanner_fadein.epk",0,0,4,[],1,"",""
316,"DreadBannerFadeIn","Metadata/Effects/Spells/banner/DreadBanner_fadein.epk",0,0,4,[],1,"",""
317,"DefianceBannerFadeIn","Metadata/Effects/Spells/banner/ArmourEvasionBanner_fadein.epk",0,0,4,[],1,"",""
318,"BloodTendrilsEndTranscendence","Metadata/Effects/Microtransactions/Spells/transcendence_exsanguinate/fadeout_debuff.epk",1000,0,4,[],1,"",""
319,"SpectralSpiralHitEffect","Metadata/Effects/Spells/spectral_hammer/EPKs/Hit.epk",200,0,4,[],1,"",""
320,"AmbushTeleportIn","Metadata/Effects/Spells/ambush/teleport_in.epk",1000,0,4,[],1,"",""
321,"AmbushTeleportOut","Metadata/Effects/Spells/ambush/teleport_out.epk",0,0,4,[],1,"",""
322,"RageSlashWeaponEffect","Metadata/Effects/Spells/rage_slash/weapon_rage.epk",0,0,4,[],1,"",""
323,"SoulfeastHandSurge","Metadata/Effects/Spells/soulfeast/surge.epk",1000,0,4,[],1,"",""
324,"LightningStrikeProjectileHit","Metadata/Effects/Spells/lightning_strike_02/proj_hit.epk",0,0,4,[],"","",""
325,"LightningStrikeProjectileHitMyrmidon","Metadata/Effects/Microtransactions/Spells/MyrmidonLightningStrike/MyrmidonProjHit.epk",0,0,4,[],"","",""
326,"LightningStrikeVaalBlade","Metadata/Effects/StatusAilments/spells/lightning_blade/lightning_blade.epk",0,0,4,[],"","",""
327,"ReaperUltimateAppear","Metadata/Effects/Spells/summoned_reaper/epk/appear.epk",1000,0,4,[],1,"",""
328,"ReaperUltimateDisappear","Metadata/Effects/Spells/summoned_reaper/epk/disappear.epk",225,0,4,[],1,"",""
329,"BurningArrowAttachedFadeMystic","Metadata/Effects/Microtransactions/Spells/MysticBurningArrow/MysticBurningArrow_debuff_end.epk",0,0,4,[],"","",""
330,"QuickDodgeDashMyrmidon","Metadata/Effects/Microtransactions/Spells/MyrmidonDash/Dash.epk",0,0,4,[],"","",""
331,"QuickDodgeAfterImageMyrmidon","Metadata/Effects/Microtransactions/Spells/MyrmidonDash/AfterImage.epk",0,0,4,[],"","",""
332,"ExpeditionDannigWeaponFadeIn","Metadata/Effects/Spells/monsters_effects/League_Expedition/npc/weapon_fade/weapon_fadein.epk",1000,0,4,[],"","",""
333,"ExpeditionDannigWeaponFadeOut","Metadata/Effects/Spells/monsters_effects/League_Expedition/npc/weapon_fade/weapon_fadeout.epk",1000,0,4,[],"","",""
334,"CorpseSinkDelayEPK","Metadata/Effects/Spells/monsters_effects/League_Delve/general/monster_sink/sinking_med.epk",0,0,4,[],"","",""
335,"ReaperEnraged","Metadata/Effects/Spells/summoned_reaper/epk/enrage.epk",0,0,4,[],1,"",""
336,"ReaperEnragedEnd","Metadata/Effects/Spells/summoned_reaper/epk/enrage_off.epk",1000,0,4,[],"","",""
337,"SpectralSpiralWeaponEffect","Metadata/Effects/Spells/spectral_hammer/Spectral_Hammer_weapon_epk.epk",0,0,4,[],"","",""
338,"LightningStrikeVaalBladeMyrmidon","Metadata/Effects/Microtransactions/Spells/MyrmidonLightningStrike/MyrmidonProjStrike.epk",0,0,4,[],"","",""
339,"LeapSlam","Metadata/Effects/Spells/maneuver_mechanics/LeapSlam.epk",0,0,4,[],1,"",""
340,"LeapSlamShadowTrail","Metadata/Effects/Microtransactions/Spells/leapslam/sin/EPK/shadowtrail.epk",0,0,4,[],"","",""
341,"LeapSlamDelveLightning","Metadata/Effects/Spells/monsters_effects/League_Delve/general/cavedwel/leap_slam/emp_leap_slam.epk",0,0,4,[],"","",""
342,"LeapSlamBetrayalDash","Metadata/Effects/Spells/monsters_effects/League_Betrayal/Blackguard_scout/dash_slash/slam.epk",0,0,4,[],"","",""
343,"LeapSlamCultist","Metadata/Effects/Microtransactions/Spells/leapslam/cultist/shadowtrail.epk",0,0,4,[],"","",""
344,"HellscapeFleshFodderArcHit","Metadata/Effects/Spells/monsters_effects/League_Hellscape/mob_corpus_mindflayer/EPKs/player_shock.epk",1500,250,4,[],1,"",""
345,"ChronomancerAfterImage","Metadata/Effects/Spells/chronomancer/EPKs/time_ghost.epk",0,0,4,[],1,"",""
346,"FlameWallArrowLoopTranscendence","Metadata/Effects/Microtransactions/Spells/transcendence_flamewall/arrow_proj_loop.epk",0,0,4,[],"","",""
347,"FlameWallArrowOnceTranscendence","Metadata/Effects/Microtransactions/Spells/transcendence_flamewall/arrow_proj_once.epk",0,0,4,[],"","",""
348,"FlameWallSpellLoopTranscendence","Metadata/Effects/Microtransactions/Spells/transcendence_flamewall/spell_proj_loop.epk",0,0,4,[],"","",""
349,"FlameWallSpellOnceTranscendence","Metadata/Effects/Microtransactions/Spells/transcendence_flamewall/spell_proj_once.epk",0,0,4,[],"","",""
350,"FlameWallMortar1Transcendence","Metadata/Effects/Microtransactions/Spells/transcendence_flamewall/mortar_proj.epk",0,0,4,[],"","",""
