"rownum","Id","Event","i32_24","i32_28","Goddess_CharacterTextAudioKeys","JackTheAxe_CharacterTextAudioKeys","bool_64","bool_65","Cooldown","row_82","bool_90","QuestFlag","rid_107","row_123","i32_131","i32_135","i32_139","CharacterAudio"
1108,"AbyssFinalBossSeen","",200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1109,"AbyssBossFirstReviveSeen",749,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1110,"AbyssFinalBossDefeated",751,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1111,"AbyssFirstItemAffected",750,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1112,"FirstAbyssUniqueIdentified","",200,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1113,"OnHearingKulemak","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1114,"AbyssHubPitSeen",746,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1115,"IceVSFireMonstersComment","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1116,"IceVSFireBossResponse",393,6000,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1117,"IceVSFireBossDefeated",394,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1118,"FirstLargeMonumentSeen",398,0,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1119,"FinalLargeMonumentActivated",399,0,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1120,"SmallMonumentSeenFirst","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1121,"VoranaBossSeen",402,3000,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1122,"VoranaBossDefeated",403,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1123,"BlackwoodFindOmen",404,12000,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1124,"BlackwoodLandmarkWildwoodRoom",5148,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1125,"WraithVendorSeen",849,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1126,"HoltenCandlemassSeen",834,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1127,"HoltenTwinGothicsEmerge",835,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1128,"PrisonForsakenSonBossSeen",836,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1129,"PrisonForsakenSonBossDefeated",537,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1130,"EstateTreasureRoomComment","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1131,"EstateTwinBossSeen",837,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1132,"EstateTwinBossFightStartResponse",408,0,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1133,"EstateTwinBossDefeated",409,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1134,"CrossroadsTownEnter",5152,1000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1135,"CrossroadsPressurePadActivate","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1136,"CrossroadsTitanHeadSeen",839,500,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1137,"CrossroadsTitanBuff",5356,500,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1138,"CrossroadsTombEnter",840,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1139,"CrossroadsTorbikSeen",844,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1140,"OasisDjinnSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1141,"OasisDjinnDisappear","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1142,"TempleOfDjinnEnter",5155,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1143,"TempleDjinnSeenFirst",841,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1144,"TempleDjinnFinishFirst",5299,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1145,"TempleDjinnFinishLast",5302,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1146,"TempleSandHartlinBossSeen","",4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1147,"TempleSandHartlinBossDefeated",539,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1148,"AqueductFireBossSeen",676,5000,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1149,"AqueductFireBossDefeated",541,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1150,"AukunaShrineSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1151,"PillarRoomSeen",842,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1152,"PillarRoomBuffObtained",843,0,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1153,"PillarRoomBuffObtainedSeventh","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1154,"QimarBigVaseMonsterSurprise","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1155,"QimarBigVaseMonsterDefeat","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1156,"QimarWellSeen",850,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1157,"QimarVialPickedUp",845,0,0,[],[],"","",[],"","",[850],"","",0,100,0,[]
1158,"QimarWellUsed","",0,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1159,"QimarOlrothSeen",635,2000,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1160,"QimarOlrothDefeated",542,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1161,"SpiderFeatureRoomSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1162,"SpiderFeatureRoomComplete","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1163,"BeesFeatureRoomSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1164,"BeesFeatureRoomComplete","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1165,"KriarViperSeen",417,6000,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1166,"KriarViperDefeated",419,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1167,"IceTrappedMonstersComment","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1168,"IceOwlBossSeen",420,500,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1169,"IceOwlBossDefeated",421,1500,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1170,"CavesQuadrillaBossSeen",524,500,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1171,"CavesQuadrillaBossKilled",545,1000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1172,"SummitEnter",5165,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1173,"SummitVendorSeen",847,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1174,"RavineEnter",5166,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1175,"TrappedVaalStashApproach","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1176,"TrappedVaalStashFinish","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1177,"RavineBlackjawBossDefeated",424,1000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1178,"CauchicEnter",5167,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1179,"BloodTwinsBossSeen","",0,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1180,"BloodTwinsBossDefeated",426,4500,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1181,"AbyssCompleted","",200,100000,[],[],"","",[],"","",[],"","",0,30,0,[]
1182,"DraoichtWispGained","",4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1183,"ShakariDevourerBossSeen",637,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1184,"SeeSickHoodedOne",848,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1185,"DraoichtWispLeaves","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1186,"PrisonRogueExileTrappedComment","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1187,"RavineBlackjawBossSeen",423,4000,1000000,[],[],"","",[],"","",[],"","",2,100,0,[]
1188,"EnterOriathHarbour",3971,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1189,"CedrusSeen",4449,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1190,"TwilightPatrolSeen",5416,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1191,"OriathHarbourCityComment","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1192,"OriathHarbourBoatshedLocked",5421,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1193,"OriathHarbourFindKey",5419,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1194,"OriathHarbourFindKeyKnown",5420,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1195,"ZombieAdmiralSeen",5418,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1196,"HarbourBossSeen",5423,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1197,"HarbourBossDefeated",5424,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1198,"EnterSlums",3973,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1199,"SlumsPrisonRoomSeen",5399,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1200,"SlumsConvertedChurchSeen",5396,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1201,"NunMonsterDefeated",5397,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1202,"SlumsBasementSeen",5398,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1203,"SlumsBossSeen",5393,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1204,"SlumsBossBabyEmerge",5394,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1205,"SlumsBossBabyDefeated","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1206,"SlumsBossDefeated",5395,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1207,"SlumsCisternExitSeen",5400,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1208,"EnterCisterns",3974,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1209,"CisternsRatAmbush",5401,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1210,"CisternsCockroachAmbush","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1211,"CockroachManSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1212,"CisternsSmugglersDenSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1213,"WaterWheelSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1214,"WaterWheelSeenNoQuest","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1215,"WaterWheelDestroyFirstNest","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1216,"WaterWheelDestroyLastNest","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1217,"CisternsFragileWallSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1218,"RatKingBossSeen",5402,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1219,"RatKingBossAmbush",5403,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1220,"RatKingBossDefeated",5404,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1221,"IncursionObjectSeen",882,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1222,"IncursionObjectMonstersDefeated",883,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1223,"IncursionObjectActivated",5435,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1224,"IncursionObjectSeen2",908,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1225,"IncursionObjectSeen3",909,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1226,"IncursionObjectSeen4",911,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1227,"IncursionObjectSeen5",913,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1228,"IncursionObjectSeen6",914,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1229,"IncursionObjectActivated2",5436,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1230,"IncursionObjectActivated3",5437,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1231,"IncursionObjectActivated4",5438,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1232,"IncursionObjectActivated5",5439,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1233,"IncursionObjectActivated6",5440,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1234,"IncursionHubVisited",885,1250,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1235,"IncursionHubConsoleSeen",886,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1236,"IncursionTempleOpenedFirstTime",887,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1237,"IncursionTempleEnteredFirstTime",889,2250,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1238,"IncursionTempleEnterSubsequent",890,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1239,"IncursionTemplePastEnteredFirstTime","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1240,"IncursionEngageBlackjawRare",891,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1241,"IncursionEngageBlackjawUnique",892,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1242,"IncursionEngageSmithyRare",896,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1243,"IncursionEngageSmithyUnique",897,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1244,"IncursionEngageQueenOfFilthRare","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1245,"IncursionEngageQueenOfFilthUnique","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1246,"IncursionDefeatBlackjawRare",898,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1247,"IncursionDefeatBlackjawUnique",899,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1248,"IncursionDefeatSmithyRare",900,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1249,"IncursionDefeatSmithyUnique",901,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1250,"IncursionDefeatQueenOfFilthRare","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1251,"IncursionDefeatQueenOfFilthUnique","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1252,"IncursionCorruptionBenchSeen",902,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1253,"IncursionCorruptionBenchUsed",904,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1254,"IncursionCorruptionBenchUsedSubsequent",975,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1255,"Incursion_Level1_AlchemyLabEnter",1127,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1256,"Incursion_Level2_AlchemyLabEnter",1128,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1257,"Incursion_Level3_AlchemyLabEnter",1129,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1258,"Incursion_AlchemyLabItemDestroyed","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1259,"Incursion_Level1_ArmouryEnter",1130,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1260,"Incursion_Level2_ArmouryEnter",1131,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1261,"Incursion_Level3_ArmouryEnter",1132,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1262,"Incursion_Level1_CommanderEnter",1133,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1263,"Incursion_Level2_CommanderEnter",1134,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1264,"Incursion_Level3_CommanderEnter",1135,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1265,"Incursion_Level1_CorruptionEnter",1136,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1266,"Incursion_Level2_CorruptionEnter",1137,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1267,"Incursion_Level3_CorruptionEnter",1138,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1268,"Incursion_Level1_FleshSurgeonEnter",1139,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1269,"Incursion_Level2_FleshSurgeonEnter",1140,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1270,"Incursion_Level3_FleshSurgeonEnter",1141,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1271,"IncursionProstheticAcquired",1846,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1272,"Incursion_Level1_GarrisonEnter",1142,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1273,"Incursion_Level2_GarrisonEnter",1143,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1274,"Incursion_Level3_GarrisonEnter",1144,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1275,"Incursion_Level1_GeneratorEnter",1145,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1276,"Incursion_Level2_GeneratorEnter",1146,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1277,"Incursion_Level3_GeneratorEnter",1147,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1278,"Incursion_Level1_GolemworksEnter",1148,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1279,"Incursion_Level2_GolemworksEnter",1149,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1280,"Incursion_Level3_GolemworksEnter",1150,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1281,"Incursion_Level1_SacrificialChamberEnter",1151,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1282,"Incursion_Level2_SacrificialChamberEnter",1152,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1283,"Incursion_Level3_SacrificialChamberEnter",1153,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1284,"Incursion_Level3_SacrificialChamberItemDestroyed","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1285,"Incursion_Level1_SmithyEnter",1154,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1286,"Incursion_Level2_SmithyEnter",1155,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1287,"Incursion_Level3_SmithyEnter",1156,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1288,"Incursion_Level1_SynthfleshEnter",1157,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1289,"Incursion_Level2_SynthfleshEnter",1158,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1290,"Incursion_Level3_SynthfleshEnter",1159,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1291,"Incursion_Level1_ThaumaturgeEnter",1160,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1292,"Incursion_Level2_ThaumaturgeEnter",1161,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1293,"Incursion_Level3_ThaumaturgeEnter",1162,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1294,"Incursion_Level3_ThaumaturgeGemDestroyed",977,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1295,"Incursion_Level1_ViperSpymasterEnter",1163,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1296,"Incursion_Level2_ViperSpymasterEnter",1164,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1297,"Incursion_Level3_ViperSpymasterEnter",1165,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1298,"Incursion_Level3_ViperLegionBarracksEnter",1166,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1299,"Incursion_Level3_TranscendantBarracksEnter",1167,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1300,"Incursion_Level0_VaultRoomEnter",1168,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1301,"Incursion_Level0_ArchitectBossRoomEnter",1169,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1302,"IncursionAtzirisChambersEnter",1210,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1303,"IncursionAtziriDefeated",1088,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1304,"IncursionTreasureRoomOpened",1170,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1305,"IncursionTreasureRoomSubsequent",976,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1306,"AoifeConvoEndOne","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1307,"AoifeConvoEndTwo","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1308,"Amputate","",200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1309,"Ascendancy_FireDjinn","",200,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1310,"Ascendancy_WaterDjinn","",200,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1311,"Ascendancy_SandDjinn","",200,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1312,"DjinnCommandFire","",0,180000,[],[],"","",[],940,"",[],"","",0,100,0,[]
1313,"DjinnCommandWater","",0,180000,[],[],"","",[],940,"",[],"","",0,100,0,[]
1314,"DjinnCommandSand","",0,180000,[],[],"","",[],940,"",[],"","",0,100,0,[]
1315,"TutorialTalismanPickUp",1208,600,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1316,"TutorialTransform",1209,2200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1317,"FortressWallsSeenFromMap",1256,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1318,"FortressWallYellowMapHubEnter",1257,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1319,"EnterReactorAreaOne",1259,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1320,"EnterReactorAreaTwo",1258,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1321,"EnterReactorAreaThree",1260,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1322,"EnterReactorAreaFour",1261,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1323,"PowerReactorOne",1262,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1324,"PowerReactorTwo",1263,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1325,"PowerReactorThree",1264,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1326,"PowerReactorFour",1265,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1327,"FortressWallYellowMapOpenDoor",1266,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1328,"PrecursorComputerFirstSeen",1267,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1329,"PrecursorComputerAfterActivated",1268,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1330,"EnterIronCitadel",1269,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1331,"EnterCopperCitadel",1270,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1332,"EnterStoneCitadel",1271,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1333,"PrecursorComputerSecondSeen",1272,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1334,"EnterDivineArena",1273,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1335,"MotherStatueSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1336,"MotherSoulPieceGuardianOneSeen",1275,0,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1337,"MotherSoulPieceGuardianTwoSeen",1276,0,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1338,"MotherSoulPieceOneFound",1277,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1339,"MotherSoulPieceTwoFound",1278,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1340,"EnterSkyLabyrinthBothPiecesHeld",1279,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1341,"ArbiterOfDivinitySeen","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1342,"ArbiterOfDivinityPlayerResponseOne","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1343,"ArbiterOfDivinityPlayerResponseTwo","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1344,"ArbiterOfDivinityPlayerResponseThree","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1345,"ArbiterOfDivinityDefeated","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1346,"FirstTimeFirstEdictCraft",1282,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1347,"AilithFirstSeen",1298,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1348,"MonasteryFirstVisitNotKnown",1305,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1349,"MonasteryFirstVisitKnown",1306,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1350,"FirstHiveMapEntered","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1351,"FirstHiveComplete",1648,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1352,"VrunnFirstKilled",1646,3700,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1353,"SeeAilithAgainAfterFirstExplosion",1647,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1354,"FirstSkyHiveEntered","",4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1355,"FirstSkyHiveComplete",1310,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1356,"FirstFortressEntered","",4500,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1357,"EshTulSeen","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1358,"EshTulDefeated",1312,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1359,"MonasteryBackRoomOpenSeen",1313,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1360,"XeshtDefeated","",6000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1361,"MonkReactionToBeingBlownUp",1314,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1362,"AilithJumpsOffCliffReaction",1315,1800,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1363,"BreachQuestCompleted",1316,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1364,"FirstInteractWithGenesisTree",1317,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1365,"ElderMadoxTranceSeen",1283,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1366,"ElderMadoxTranceSeenKnown","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1367,"DeliriumReleasedFirst",1284,7000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1368,"DeliriumReleasedFirstTangmazuKnown",1285,6999,0,[],[],"","",[],"","",[231],"","",2,100,0,[]
1369,"DeliriumFinishedFirst",5705,8000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1370,"DeliriumHubFirstVisited",1287,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1371,"DeliInfluencedBossKilledFirst",1288,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1372,"FiveDeliriumsCompleted",1289,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1373,"DeliriumDualBossMapEntered",1290,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1374,"TangmazuDualBossResponse",1291,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1375,"DeliriumDualBossesDefeatedFirst",1292,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1376,"PermaDeliriumMapEnteredFirst",1293,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1377,"PermaDeliriumAbove50EnteredFirst",1294,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1378,"QuestSimulacrumTriggered",1295,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
