"rownum","Id","WorldAreas","MinCount","MaxCount","BossMonsterSpawnChance","BossCount","BossMonsters","bool_56","[i32]_57","Grounds","Tags","MinLevel","MaxLevel","WorldAreas2","PackFormation","i32_145","bool_149","[string]_150","bool_166","bool_167","string_168","bool_176","bool_177","AdditionalMonsters","AdditionalCounts","bool_210","rid_211"
687,"chaos-vaalhumanoidstalker",[423],3,4,0,0,[],"",[1],[],"[1261,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"","[1146,1278,1288,1289,1281]","[3,1,1,5,1]","",""
688,"chaos-vaalhumanoidmeleerocketfist",[423],2,2,71,1,[1280],"",[1],[],"[1261,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"","[1284,1280]","[1,5]","",""
689,"chaos-vaalhumanoidcannonshield",[423],3,3,20,1,[1283],"",[1],[],"[1261,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"","[1284,1280]","[1,5]","",""
690,"chaos-banesapling",[0],1,3,0,0,[],"",[1],[],"[1255,1256]",0,100,[],"",0,"",[],1,"","",1,"",[936],[1],"",""
691,"chaos-dredgefiend",[423],3,3,70,1,[889],"",[1],[],"[1257,1255,1256]",0,100,[],"",0,"",[],1,"","",1,"",[889],[1],"",""
692,"chaos-swarmhost",[423],3,5,100,1,[919],"",[1],[],"[1257,1255,1256]",0,100,[],"",0,"",[],1,"","",1,"",[919],[1],"",""
693,"chaos-marshbruiser",[423],2,2,100,1,[652],"",[1],[],"[1257,1255,1256]",0,100,[],"",0,"",[],1,"","",1,"",[883],[1],"",""
694,"chaos-cannibal",[423],2,3,100,1,[897],"",[1],[],"[1257,1255,1256]",0,100,[],"",0,"",[],1,"","",1,"","[897,894,895,896]","[5,1,1,1]","",""
695,"chaos-quadrilla",[423],2,2,32,2,[986],"",[1],[],"[1255,1256,1254]",0,100,[],"",0,"",[],1,"","",1,"",[962],[1],"",""
696,"chaos-bloodape",[423],4,5,100,1,[5],"",[1],[],"[1255,1256,1257]",0,100,[],"",0,"",[],1,"","",1,"",[5],[1],"",""
697,"chaos-snakehusk",[423],3,4,9,1,[984],"",[1],[],"[1256,1255,1257]",0,100,[],"",0,"",[],1,"","",1,"","[984,985]","[1,1]","",""
698,"chaos-armadillo",[423],3,3,100,1,[937],"",[1],[],"[1256,1255,1254]",0,100,[],"",0,"",[],1,"","",1,"",[937],[1],"",""
699,"chaos- taniwha",[423],3,4,10,1,[1019],"",[1],[],"[1257,1253,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1019],[1],"",""
700,"chaos-tigerchimeral",[423],3,4,6,1,[1014],"",[1],[],"[1257,1253,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1014],[1],"",""
701,"chaos-illfatedexplorer",[423],4,5,0,0,[],"",[1],[],"[1257,1253,1255]",0,100,[],"",0,"",[],1,"","",1,"",[988],[1],"",""
702,"chaos-bloomserpent",[423],4,5,0,0,[],"",[1],[],"[1257,1253,1255]",0,100,[],"",0,"",[],1,"","",1,"",[396],[1],"",""
703,"chaos-gorecharger",[423],2,3,16,1,[988],"",[1],[],"[1256,1255,1258]",0,100,[],"",0,"",[],1,"","",1,"",[988],[1],"",""
704,"chaos-savagebrute",[423],3,3,77,1,[909],"",[1],[],"[1257,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"",[909],[1],"",""
705,"chaos-savagedelinquent",[423],3,6,0,0,[],"",[1],[],"[1257,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[900],[1],"",""
706,"chaos-chawmongrel",[423],3,6,0,0,[],"",[1],[],"[1257,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[939],[1],"",""
707,"chaos-savagedagger",[423],3,3,55,1,[905],"",[1],[],"[1257,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"","[905,912]","[2,1]","",""
708,"chaos-savagespear",[423],3,3,56,1,[905],"",[1],[],"[1257,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"","[905,912]","[2,1]","",""
709,"chaos-savagestalker",[0],3,3,24,1,[],"",[1],[],"[1257,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"","[904,901,902,912]","[6,1,1,1,1]","",""
710,"chaos-savagegiant",[423],2,3,53,1,[912],"",[1],[],"[1257,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"",[912],[1],"",""
711,"chaos-bonerabblemelee",[423],4,5,0,0,[],"",[1],[],"[1257,1254,1253,1081]",0,100,[],"",0,"",[],1,"","",1,"","[944,945]","[1,1]","",""
712,"chaos-bonerabblecaster",[423],3,4,100,1,[944],"",[1],[],"[1257,1254,1253,1081]",0,100,[],"",0,"",[],1,"","",1,"",[944],[1],"",""
713,"chaos-bonerabbleranger",[423],3,4,100,1,[945],"",[1],[],"[1257,1254,1253,1081]",0,100,[],"",0,"",[],1,"","",1,"",[945],[1],"",""
714,"chaos-ratmonster",[423],5,7,0,0,[],"",[1],[],"[1256,1255,1257]",0,100,[],"",0,"",[],1,"","",1,"",[],[],"",""
715,"chaos-bladestalkerpale",[423],2,3,32,1,[930],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[930],[1],"",""
716,"chaos-constructpyramid",[0],3,5,10,1,[1043],"",[1],[],[74],0,100,[],"",0,"",[],1,"","",1,"",[1043],[1],"",""
717,"chaos-constructgolemancient",[423],3,4,42,1,[1047],"",[1],[],"[1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1047],[1],"",""
718,"chaos-undeadvaalguard-dagger",[423],3,4,36,1,[1063],"",[1],[],"[1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1063],[1],"",""
719,"chaos-undeadvaalguard-spear",[423],3,4,10,1,[1065],"",[1],[],"[1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1065],[1],"",""
720,"chaos-undeadvaalguard-mortar",[0],3,4,10,1,[1064],"",[1],[],"[1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1064],[1],"",""
721,"chaos-constrictorcorpseranged",[423],3,4,8,1,[985],"",[1],[],"[1257,1255,1256]",0,100,[],"",0,"",[],1,"","",1,"",[985],[1],"",""
722,"chaos-kelpdreg",[423],3,4,100,1,"[1273,1275]","",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1273,1275]","[1,1]","",""
723,"chaos-drownedcrewfigurehead",[423],2,3,100,1,[1194],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1194,1257]","[1,1]","",""
724,"chaos-drownedcrewanchorman",[423],2,3,100,1,[1270],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1270],[1],"",""
725,"chaos-manowar",[423],2,3,8,1,[1259],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1259],[1],"",""
726,"chaos-gullharpy",[423],3,4,10,1,[1298],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1298],[1],"",""
727,"chaos-crawgull",[423],5,6,14,1,[1294],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1294],[1],"",""
728,"chaos-gullmen",[423],2,3,100,1,[1290],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1290],[1],"",""
729,"chaos-fleshpickedskeletonvulture",[423],3,4,50,1,[839],"",[1],[],"[1253,1257,1258]",0,100,[],"",0,"",[],1,"","",1,"",[839],[1],"",""
730,"chaos-drownedcrewbarrel",[423],3,3,100,1,[1263],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1263],[1],"",""
731,"chaos-drownedcrewcannon",[423],3,3,100,1,[1260],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1260],[1],"",""
732,"chaos-drownedcrewgrenadier",[423],3,3,100,1,[1262],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1262],[1],"",""
733,"chaos-torturezombie",[423],2,4,0,0,[],"",[1],[],"[1256,1255,1254]",0,100,[],"",0,"",[],1,"","",1,"",[1310],[1],"",""
734,"chaos-skeletonsnecromancer",[423],3,3,100,1,[1311],"",[1],[],"[1256,1255,1254]",0,100,[],"",0,"",[],1,"","",1,"",[1311],[1],"",""
735,"chaos-zombiesnecromancer",[423],3,3,100,1,[1311],"",[1],[],"[1256,1255,1254]",0,100,[],"",0,"",[],1,"","",1,"",[1311],[1],"",""
736,"chaos-skeletoncage",[423],3,3,100,1,[1309],"",[1],[],"[1256,1255,1254]",0,100,[],"",0,"",[],1,"","",1,"",[1309],[1],"",""
737,"chaos-stalkerguards",[423],3,5,0,0,[],"",[1],[],"[1256,1255,1254]",0,100,[],"",0,"",[],1,"","",1,"",[1335],[1],"",""
738,"chaos-palewalker1",[423],2,2,100,1,[1339],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1339,1331,1332,1334]","[3,1,1,1]","",""
739,"chaos-palewalker2",[423],2,2,100,1,[1339],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1339,1331,1332,1334]","[3,1,1,1]","",""
740,"chaos-palewalker3",[423],2,2,100,1,[1339],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1339,1331,1332,1334]","[3,1,1,1]","",""
741,"chaos-palefisherman",[423],3,3,0,0,[],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1339,1343]","[1,1]","",""
742,"chaos-coldquillcrabs",[423],3,3,100,1,[1354],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1354],[1],"",""
743,"chaos-tropicalrhoaelephant",[423],1,1,100,1,[1353],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1353],[1],"",""
744,"chaos-shellmonsterpoison",[423],3,5,0,0,[],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[703],[1],"",""
745,"chaos-goblin1",[423],3,3,100,1,"[1380,1375,1367]","",[1],[],"[1257,1256,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"","[1380,1375,1367]","[1,1,1]","",""
746,"chaos-goblin2",[423],3,3,100,1,"[1380,1375,1367]","",[1],[],"[1257,1256,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"","[1380,1375,1367]","[1,1,1]","",""
747,"chaos-goblin3",[423],3,3,100,1,"[1380,1375,1367]","",[1],[],"[1257,1256,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"","[1380,1375,1367]","[1,1,1]","",""
748,"chaos-goblin4",[423],3,3,100,1,"[1380,1375,1367]","",[1],[],"[1257,1256,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"","[1380,1375,1367]","[1,1,1]","",""
749,"chaos-volcanicsaltquakegolem",[423],2,2,100,1,[1584],"",[1],[],"[1254,1258]",0,100,[],"",0,"",[],1,"","",1,"","[1584,1582]","[1,1]","",""
750,"chaos-magmaharpy",[423],3,5,0,0,[],"",[1],[],"[1254,1258]",0,100,[],"",0,"",[],1,"","",1,"",[1384],[1],"",""
751,"chaos-carrionwingstingray",[423],2,3,100,1,[1397],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1404,1397]","[1,2]","",""
752,"chaos-jellyfishstarfish",[423],3,4,100,1,[1403],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1403],[1],"",""
753,"chaos-leviathanprowlers",[423],2,2,30,1,[1407],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1407],[1],"",""
754,"chaos-brinemaidenwhippers",[423],3,3,100,1,[1405],"",[1],[],"[1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1405],[1],"",""
755,"chaos-karuituatara",[423],2,2,100,1,[1413],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1413],[1],"",""
756,"chaos-karuituatara2",[423],2,2,100,1,[1481],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1481],[1],"",""
757,"chaos-karuihallscaster",[423],2,3,100,1,[1411],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1411],[1],"",""
758,"chaos-karuihallshorn",[423],2,2,100,1,[1442],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1442],[1],"",""
759,"chaos-karuihallsarcher",[423],2,3,100,1,[1416],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1416],[1],"",""
760,"chaos-karuihallsfodder",[423],3,3,0,0,[],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"","[1411,1442,1416]","[1,1,1]","",""
761,"chaos-twilightorderofficersoldier",[423],3,3,100,1,[862],"",[1],[],"[1255,1256,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"",[862],[1],"",""
762,"chaos-twilightorderstigmata1",[423],3,4,100,1,"[1516,1580]","",[1],[],"[1255,1256,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"","[1516,1580,1531]","[1,1,1]","",""
763,"chaos-twilightorderstigmata2",[423],3,4,100,1,"[1516,1580]","",[1],[],"[1255,1256,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"","[1516,1580]","[1,1]","",""
764,"chaos-twilightorderstigmata3",[423],3,4,100,1,"[1516,1580]","",[1],[],"[1255,1256,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"","[1516,1580]","[1,1]","",""
765,"chaos-twilightexcavator1",[423],3,3,100,1,[2319],"",[1],[],"[1255,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"",[2319],[1],"",""
766,"chaos-twilightexcavator2",[423],3,3,100,1,[2315],"",[1],[],"[1255,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"",[2315],[1],"",""
767,"chaos-twilightexcavator3",[423],3,3,100,1,[2318],"",[1],[],"[1255,1254,1258]",0,100,[],"",0,"",[],1,"","",1,"",[2318],[1],"",""
768,"chaos-bloodfeverdrunk",[423],3,3,100,1,[1452],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1452],[1],"",""
769,"chaos-bloodfeverpoi",[423],3,3,100,1,[1462],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1462],[1],"",""
770,"chaos-bloodfeverbloater",[423],2,2,100,1,[1480],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1480],[1],"",""
771,"chaos-bloodfevermedicine",[423],2,2,100,1,[1464],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1464],[1],"",""
772,"chaos-bloodfeverboars",[423],3,6,0,0,[],"",[1],[],"[1253,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1463],[1],"",""
773,"chaos-wasps",[423],4,5,100,1,[2198],"",[1],[],"[1257,1255,1256,1258]",0,100,[],"",0,"",[],1,"","",1,"",[2198],[1],"",""
774,"mapmod-chaos-undead1",[0],2,4,94,1,[150],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[150,723]","[5,1]","",""
775,"mapmod-chaos-undead2",[0],2,4,100,1,[723],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[723,1683]","[3,1]","",""
776,"mapmod-chaos-undead3",[0],2,4,100,1,[145],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[145],[1],"",""
777,"mapmod-chaos-ezomyte1",[0],2,4,100,1,[417],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[417],[1],"",""
778,"mapmod-chaos-faridun1",[0],2,4,100,1,[479],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[479],[1],"",""
779,"mapmod-chaos-faridun2",[0],3,4,100,1,[1668],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1668],[1],"",""
780,"mapmod-chaos-vaal1",[0],2,4,100,1,"[1134,1121]","",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1134,1121]","[1,1]","",""
781,"mapmod-chaos-vaal2",[0],2,4,100,1,"[1119,1132]","",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1119,1132]","[1,1]","",""
782,"mapmod-chaos-vaal3",[0],2,4,100,1,"[1110,1123]","",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1110,1123]","[1,1]","",""
783,"mapmod-chaos-vaal4",[0],2,4,100,1,"[1115,1128]","",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1115,1128]","[1,1]","",""
784,"mapmod-chaos-vaal5",[0],2,4,100,1,"[1112,1125]","",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1112,1125]","[1,1]","",""
785,"mapmod-chaos-beasts1",[0],2,4,100,1,[258],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[258],[1],"",""
786,"mapmod-chaos-beasts2",[0],2,2,100,1,[684],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[684],[1],"",""
787,"mapmod-chaos-beasts3",[0],1,2,100,1,[988],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[988],[1],"",""
788,"mapmod-chaos-baron1",[0],2,3,70,1,[157],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[157],[1],"",""
789,"mapmod-chaos-baron2",[0],2,3,60,1,[161],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[161],[1],"",""
790,"mapmod-chaos-baron3",[0],2,4,50,1,[163],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[163],[1],"",""
791,"mapmod-chaos-perennial1",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[855],[1],"",""
792,"mapmod-chaos-perennial2",[0],4,6,100,1,[437],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[437],[1],"",""
793,"mapmod-chaos-perennial3",[0],4,5,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[],[],"",""
794,"mapmod-chaos-doryani1",[0],1,2,100,1,[1281],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1281,1146,1278,1288,1289]","[6,2,1,1,1]","",""
795,"mapmod-chaos-doryani2",[0],1,3,90,1,[1146],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1146,1278,1288,1289,1281]","[5,3,1,1,1]","",""
796,"mapmod-chaos-doryani3",[0],1,3,78,1,[1146],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[1146,1278,1288,1289,1281]","[5,1,3,1,1]","",""
797,"mapmod-chaos-doryani4",[0],2,3,65,1,[1280],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1280],[1],"",""
798,"mapmod-chaos-bramble1",[0],1,3,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[21],[1],"",""
799,"mapmod-chaos-bramble2",[0],3,4,100,1,[297],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[297],[1],"",""
800,"mapmod-chaos-bramble3",[0],2,5,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[25],[1],"",""
801,"unique-chaos-untainted-shellmonster",[337],5,9,20,1,[701],"",[1],[],[],0,100,[],"",45,"",[],1,"","",1,"",[701],[1],"",""
802,"unique-chaos-untainted-quillcrab",[337],6,8,20,1,[211],"",[1],[],[],0,100,[],"",45,"",[],1,"","",1,"",[211],[1],"",""
803,"unique-chaos-untainted-bramblemonke",[337],6,7,100,1,[297],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[297],[1],"",""
804,"unique-chaos-untainted-bramblerhoas",[337],4,7,10,1,[25],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[25],[1],"",""
805,"unique-chaos-untainted-brambleburrowers",[337],2,3,0,0,[],"",[1],[],[],0,100,[],"",60,"",[],1,"","",1,"",[21],[1],"",""
806,"breach-neutral",[0],2,3,0,0,[],"",[15],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1883],[1],"",""
807,"breach-chaos",[0],1,2,50,1,[1769],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1769],[1],"",""
808,"breach-physical",[0],1,2,50,1,[1770],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1770],[1],"",""
809,"breach-cold",[0],2,3,50,1,[1774],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1774],[1],"",""
810,"breach-fire",[0],1,2,50,1,[1879],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1879],[1],"",""
811,"breach-lightning",[0],2,3,50,1,[1886],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1886],[1],"",""
812,"breach-neutral-endgame",[406],2,4,0,0,[],"",[8],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1883],[1],"",""
813,"breach-chaos-endgame","[406,409,408]",1,2,100,1,[1769],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1769],[1],"",""
814,"breach-physical-endgame","[406,409,408]",1,2,100,1,[1770],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1770],[1],"",""
815,"breach-cold-endgame","[406,409,408]",2,3,100,1,[1774],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1774],[1],"",""
816,"breach-fire-endgame","[406,409,408]",1,2,100,1,[1879],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1879],[1],"",""
817,"breach-lightning-endgame","[406,409,408]",2,2,100,1,[1886],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1886],[1],"",""
818,"breach-bat-emerge",[406],2,3,0,0,[],"",[2],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1883],[1],"",""
819,"deliriumdemonpack1-bigclaws",[0],1,2,100,1,[1780],"",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"",[1780],[1],"",""
820,"deliriumdemonpack1-bigclaws-mirror",[0],2,3,100,1,[1780],"",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"",[1780],[1],"",""
821,"deliriumdemonpack1-bigclaws-mirror-elite1",[0],2,3,100,1,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[1780,2678,2679,2676,2677,2680]","[5,1,1,1,1,1]","",""
822,"deliriumdemonpack1-bigclaws-mirror-elite2",[0],2,2,100,2,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
823,"deliriumdemonpack1-bigclaws-mirror-elite3",[0],1,2,100,3,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
824,"deliriumdemonpack1-bigclaws-mirror-elite4",[0],1,1,100,4,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
825,"deliriumdemonpack1-bigclaws-mirror-elite5",[0],0,0,100,5,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
826,"deliriumdemonpack2-bigranged",[0],1,2,100,1,[1788],"",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"",[1788],[1],"",""
827,"deliriumdemonpack2-bigranged-mirror",[0],2,3,100,1,[1788],"",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"",[1788],[1],"",""
828,"deliriumdemonpack2-bigranged-mirror-elite1",[0],2,3,100,1,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[1788,2678,2679,2676,2677,2680]","[5,1,1,1,1,1]","",""
829,"deliriumdemonpack2-bigranged-mirror-elite2",[0],2,2,100,2,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
830,"deliriumdemonpack2-bigranged-mirror-elite3",[0],1,2,100,3,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
831,"deliriumdemonpack2-bigranged-mirror-elite4",[0],1,1,100,4,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
832,"deliriumdemonpack2-bigranged-mirror-elite5",[0],0,0,100,5,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
833,"deliriumdemonpack3-tankspikes",[0],1,2,100,1,[1784],"",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"",[1784],[1],"",""
834,"deliriumdemonpack3-tankspikes-mirror",[0],2,3,100,1,[1784],"",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"",[1784],[1],"",""
835,"deliriumdemonpack3-tankspikes-mirror-elite1",[0],2,3,100,1,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[1784,2678,2679,2676,2677,2680]","[5,1,1,1,1,1]","",""
836,"deliriumdemonpack3-tankspikes-mirror-elite2",[0],2,2,100,2,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
837,"deliriumdemonpack3-tankspikes-mirror-elite3",[0],1,2,100,3,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
838,"deliriumdemonpack3-tankspikes-mirror-elite4",[0],1,1,100,4,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
839,"deliriumdemonpack3-tankspikes-mirror-elite5",[0],0,0,100,5,"[2678,2679,2676,2677,2680]","",[0],[],[],0,100,[],"",0,"",[],1,"","deli_pack",1,"","[2678,2679,2676,2677,2680]","[1,1,1,1,1]","",""
840,"ultimatum-jaguar",[0],3,4,66,1,[1719],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"",[1719],[1],"",""
841,"ultimatum-jaguar-low",[0],2,3,66,1,[1719],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"",[1719],[1],"",""
842,"ultimatum-triheadbat",[0],3,4,66,1,[1721],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"",[1721],[1],"",""
843,"ultimatum-triheadbat-low",[0],2,3,66,1,[1721],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"",[1721],[1],"",""
844,"ultimatum-gorilla",[0],3,4,66,1,[1724],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"",[1724],[1],"",""
845,"ultimatum-gorilla-low",[0],2,3,66,1,[1724],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"",[1724],[1],"",""
846,"ultimatum-triceratops",[0],3,4,66,1,[1727],"",[1],[],[],65,100,[],"",0,1,[],1,"","",1,"",[1727],[1],"",""
847,"ultimatum-triceratops-low",[0],2,3,66,1,[1727],"",[1],[],[],0,64,[],"",0,1,[],1,"","",1,"",[1727],[1],"",""
