"rownum","Id","Base_ENVFile","Corrupted_ENVFiles","[rid]_32","[rid]_48","[i32]_64","EnvironmentTransitionsKey","PreloadGroup","bool_112","f32_113"
276,"9_10_2_zone3","Metadata/EnvironmentSettings/2_9_10_2_zone3.env",[],[],[],[],"","","",0
277,"9_10_2_zone4","Metadata/EnvironmentSettings/2_9_10_2_zone4.env",[],[],[],[],"","","",0
278,"9_10_2_zone5","Metadata/EnvironmentSettings/2_9_10_2_zone5.env",[],[],[],[],"","","",0
279,"9_10_2_zone6","Metadata/EnvironmentSettings/2_9_10_2_zone6.env",[],[],[],[],"","","",0
280,"9_10_2_zone7","Metadata/EnvironmentSettings/2_9_10_2_zone7.env",[],[],[],[],"","","",0
281,"10_town","Metadata/EnvironmentSettings/2_10_town.env",[],[],[],[],"","","",0
282,"10_1","Metadata/EnvironmentSettings/2_10_1.env",[],[],[],[],"","","",0
283,"10_2","Metadata/EnvironmentSettings/2_10_2.env",[],[],[],[],"","","",0
284,"10_3","Metadata/EnvironmentSettings/2_10_3.env",[],[],[],[],"","","",0
285,"10_4","Metadata/EnvironmentSettings/2_10_4.env",[],[],[],[],"","","",0
286,"10_4_boss","Metadata/EnvironmentSettings/2_10_4_boss.env",[],[],[],[],"","","",0
287,"10_4_boss_silent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
288,"10_5","Metadata/EnvironmentSettings/2_10_5.env","[""Metadata/EnvironmentSettings/2_10_6.env""]",[],[],[],0,"","",0
289,"10_6","Metadata/EnvironmentSettings/2_10_6.env",[],[],[],[],"","","",0
290,"10_7","Metadata/EnvironmentSettings/2_10_7.env",[],[],[],[],"","","",0
291,"10_8","Metadata/EnvironmentSettings/2_10_8.env",[],[],[],[],"","","",0
292,"10_9_start","Metadata/EnvironmentSettings/2_10_9_start.env",[],[],[],[],"","","",0
293,"10_9","Metadata/EnvironmentSettings/2_10_9.env",[],[],[],[],"","","",0
294,"10_kitava_arena","Metadata/EnvironmentSettings/2_10_kitava_arena.env",[],[],[],[],"","","",0
295,"11_town","Metadata/EnvironmentSettings/2_11_town.env",[],[],[],[],"","","",0
296,"11_shaper","Metadata/EnvironmentSettings/2_11_shaper_lab.env",[],[],[],[],"","","",0
297,"11_shaper_trailer","Metadata/EnvironmentSettings/2_11_shaper_lab_trailer.env",[],[],[],[],"","","",0
298,"11_1","Metadata/EnvironmentSettings/2_11_1.env",[],[],[],[],"","","",0
299,"11_courts","Metadata/EnvironmentSettings/2_11_courts.env",[],[],[],[],"","","",0
300,"11_2","Metadata/EnvironmentSettings/2_11_2.env",[],[],[],[],"","","",0
301,"11_reliquary","Metadata/EnvironmentSettings/2_11_reliquary.env",[],[],[],[],"","","",0
302,"11_endgame_town","Metadata/EnvironmentSettings/2_11_endgame_town.env",[],[],[],[],"","","",0
303,"11_endgame_town_underground","Metadata/EnvironmentSettings/2_11_endgame_town_underground.env","[""Metadata/EnvironmentSettings/2_11_endgame_town.env""]",[],[],[],0,"","",0
304,"SideBeach1","Metadata/EnvironmentSettings/SideBeach1.env",[],[],[],[],"","","",0
305,"SideCaves1","Metadata/EnvironmentSettings/SideCaves1.env",[],[],[],[],"","","",0
306,"SideCaves2","Metadata/EnvironmentSettings/SideCaves2.env",[],[],[],[],"","","",0
307,"SideCliff1","Metadata/EnvironmentSettings/SideCliff1.env",[],[],[],[],"","","",0
308,"SideLedge1","Metadata/EnvironmentSettings/SideLedge1.env",[],[],[],[],"","","",0
309,"SidePrison1","Metadata/EnvironmentSettings/SidePrison1.env",[],[],[],[],"","","",0
310,"SideForestCliff1","Metadata/EnvironmentSettings/SideForestCliff1.env",[],[],[],[],"","","",0
311,"SideThickforest1","Metadata/EnvironmentSettings/SideThickForest1.env",[],[],[],[],"","","",0
312,"SideForestCave1","Metadata/EnvironmentSettings/SideForestCave1.env",[],[],[],[],"","","",0
313,"SideForestCliff2","Metadata/EnvironmentSettings/SideForestCliff2.env",[],[],[],[],"","","",0
314,"SideChurch1","Metadata/EnvironmentSettings/SideChurch1.env",[],[],[],[],"","","",0
315,"SideChamber1","Metadata/EnvironmentSettings/SideChamber1.env",[],[],[],[],"","","",0
316,"SideThicket1","Metadata/EnvironmentSettings/SideThicket1.env",[],[],[],[],"","","",0
317,"SideInca1","Metadata/EnvironmentSettings/SideInca1.env",[],[],[],[],"","","",0
318,"SideChurch2","Metadata/EnvironmentSettings/SideChurch2.env",[],[],[],[],"","","",0
319,"SideDock1","Metadata/EnvironmentSettings/SideDock1.env",[],[],[],[],"","","",0
320,"SideGarden1","Metadata/EnvironmentSettings/SideGarden1.env",[],[],[],[],"","","",0
321,"SideTower1","Metadata/EnvironmentSettings/SideTower1.env",[],[],[],[],"","","",0
322,"SideJail1","Metadata/EnvironmentSettings/SideJail1.env",[],[],[],[],"","","",0
323,"SideLibrary1","Metadata/EnvironmentSettings/SideLibrary1.env",[],[],[],[],"","","",0
324,"SideScepter1","Metadata/EnvironmentSettings/SideScepter1.env",[],[],[],[],"","","",0
325,"SideSewer1","Metadata/EnvironmentSettings/SideSewer1.env",[],[],[],[],"","","",0
326,"SideTemple1","Metadata/EnvironmentSettings/SideTemple1.env",[],[],[],[],"","","",0
327,"SideTemple2","Metadata/EnvironmentSettings/SideTemple2.env",[],[],[],[],"","","",0
328,"SideLunarisPart2","Metadata/EnvironmentSettings/SideLunarisPart2.env",[],[],[],[],"","","",0
329,"SideWarehouse1","Metadata/EnvironmentSettings/SideWarehouse1.env",[],[],[],[],"","","",0
330,"SideWarehouse2","Metadata/EnvironmentSettings/SideWarehouse2.env",[],[],[],[],"","","",0
331,"SideWarehouse3","Metadata/EnvironmentSettings/SideWarehouse3.env",[],[],[],[],"","","",0
332,"SideSewer4","Metadata/EnvironmentSettings/SideSewer4.env",[],[],[],[],"","","",0
333,"SideChurch4","Metadata/EnvironmentSettings/SideChurch4.env",[],[],[],[],"","","",0
334,"SideCaves4","Metadata/EnvironmentSettings/SideCaves4.env",[],[],[],[],"","","",0
335,"SideMines4","Metadata/EnvironmentSettings/SideMines4.env",[],[],[],[],"","","",0
336,"SideDriedLake","Metadata/EnvironmentSettings/SideDriedLake.env",[],[],[],[],"","","",0
337,"SideAscent","Metadata/EnvironmentSettings/SideAscent.env",[],[],[],[],"","","",0
338,"SideUpperSlavePens","Metadata/EnvironmentSettings/SideUpperSlavePens.env",[],[],[],[],"","","",0
339,"SideOriathSquare","Metadata/EnvironmentSettings/SideOriathSquare.env",[],[],[],[],"","","",0
340,"SideOriathCanals","Metadata/EnvironmentSettings/SideOriathCanals.env",[],[],[],[],"","","",0
341,"SideTemplarCourts","Metadata/EnvironmentSettings/SideTemplarCourts.env",[],[],[],[],"","","",0
342,"SideTorchedCourts","Metadata/EnvironmentSettings/SideTorchedCourts.env",[],[],[],[],"","","",0
343,"SideInnocence","Metadata/EnvironmentSettings/SideInnocence.env",[],[],[],[],"","","",0
344,"SideOssuary","Metadata/EnvironmentSettings/SideOssuary.env",[],[],[],[],"","","",0
345,"SideReliquary","Metadata/EnvironmentSettings/SideReliquary.env",[],[],[],[],"","","",0
346,"SideCathedralRoof","Metadata/EnvironmentSettings/SideCathedralRoof.env",[],[],[],[],"","","",0
347,"SideRadiantPools","Metadata/EnvironmentSettings/SideRadiantPool.env",[],[],[],[],"","","",0
348,"SideRidge","Metadata/EnvironmentSettings/SideRidge.env",[],[],[],[],"","","",0
349,"SideScriptorium","Metadata/EnvironmentSettings/SideScriptorium.env",[],[],[],[],"","","",0
350,"SideCauseway","Metadata/EnvironmentSettings/SideCauseway.env",[],[],[],[],"","","",0
351,"SideSpiderGod","Metadata/EnvironmentSettings/SideSpiderGod.env",[],[],[],[],"","","",0
352,"SidePromenade","Metadata/EnvironmentSettings/SidePromenade.env",[],[],[],[],"","","",0
353,"SideBathHouse","Metadata/EnvironmentSettings/SideBathHouse.env",[],[],[],[],"","","",0
354,"SideDesert","Metadata/EnvironmentSettings/SideDesert.env",[],[],[],[],"","","",0
355,"SideFoothills","Metadata/EnvironmentSettings/SideFoothills.env",[],[],[],[],"","","",0
356,"SideRefinery","Metadata/EnvironmentSettings/SideRefinery.env",[],[],[],[],"","","",0
357,"SideBoilingLake","Metadata/EnvironmentSettings/SideBoilingLake.env",[],[],[],[],"","","",0
358,"SideLawlessCourts","Metadata/EnvironmentSettings/SideLawlessCourts.env",[],[],[],[],"","","",0
359,"SideFissure","Metadata/EnvironmentSettings/SideFissure.env",[],[],[],[],"","","",0
360,"SideGlacier","Metadata/EnvironmentSettings/SideGlacier.env",[],[],[],[],"","","",0
361,"SideIceForest","Metadata/EnvironmentSettings/SideIceForest.env",[],[],[],[],"","","",0
362,"LeagueAbyss","Metadata/EnvironmentSettings/LeagueAbyss.env",[],[],[],[],"","","",0
363,"LeagueAbyssBoss","Metadata/EnvironmentSettings/LeagueAbyssBoss.env",[],[],[],[],"","","",0
364,"LeagueBestiary_TigerBoss","Metadata/EnvironmentSettings/LeagueBestiary_TigerBoss.env",[],[],[],[],"","","",0
365,"LeagueBestiary_TigerBoss_Spirit","Metadata/EnvironmentSettings/LeagueBestiary_TigerBoss_Spirit.env",[],[],[],[],"","","",0
366,"LeagueBestiary_CrabBoss","Metadata/EnvironmentSettings/LeagueBestiary_CrabBoss.env",[],[],[],[],"","","",0
367,"LeagueBestiary_CrabBossCave","Metadata/EnvironmentSettings/LeagueBestiary_CrabBossCave.env",[],[],[],[],"","","",0
368,"LeagueBestiary_ScorpBossUpper","Metadata/EnvironmentSettings/LeagueBestiary_ScorpBossUpper.env",[],[],[],[],"","","",0
369,"LeagueBestiary_ScorpBossLower","Metadata/EnvironmentSettings/LeagueBestiary_ScorpBossLower.env",[],[],[],[],"","","",0
370,"LeagueBestiary_BirdsBoss","Metadata/EnvironmentSettings/LeagueBestiary_BirdsBoss.env",[],[],[],[],"","","",0
371,"Talisman_Rigwald","Metadata/EnvironmentSettings/Talisman_Rigwald.env",[],[],[],[],"","","",0
372,"Prophecy_PaleCourt","Metadata/EnvironmentSettings/Prophecy_PaleCourt.env",[],[],[],[],"","","",0
373,"Labyrinth_Airlock","Metadata/EnvironmentSettings/Labyrinth_Airlock.env",[],[],[],[],"","","",0
374,"Labyrinth_AirlockClean","Metadata/EnvironmentSettings/Labyrinth_AirlockClean.env",[],[],[],[],"","","",0
375,"Labyrinth_ElegantHouse","Metadata/EnvironmentSettings/Labyrinth_Eleganthouse.env",[],[],[],[],"","","",0
376,"Labyrinth_OutdoorHouse","Metadata/EnvironmentSettings/Labyrinth_OutdoorHouse.env",[],[],[],[],"","","",0
377,"Labyrinth_DryGarden","Metadata/EnvironmentSettings/Labyrinth_DryGarden.env",[],[],[],[],"","","",0
378,"Labyrinth_Crypt","Metadata/EnvironmentSettings/Labyrinth_Crypt.env",[],[],[],[],"","","",0
379,"Labyrinth_Prison","Metadata/EnvironmentSettings/Labyrinth_Prison.env",[],[],[],[],"","","",0
380,"Labyrinth_BossPlaza","Metadata/EnvironmentSettings/Labyrinth_Boss_Plaza.env",[],[],[],[],"","","",0
381,"Labyrinth_BossPre","Metadata/EnvironmentSettings/Labyrinth_Boss_Arena.env",[],[],[],[],"","","",0
382,"Labyrinth_BossEnv","Metadata/EnvironmentSettings/Labyrinth_Boss.env",[],[],[],[],"","","",0
383,"Labyrinth_BossSilent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
384,"Labyrinth_BossProphecy","Metadata/EnvironmentSettings/Labyrinth_Eleganthouse_prophecy.env",[],[],[],[],"","","",0
385,"Labyrinth_RuinedTemple","Metadata/EnvironmentSettings/Labyrinth_RuinedTemple.env",[],[],[],[],"","","",0
386,"MapManor_Perandus","Metadata/EnvironmentSettings/Map2Tier10_5Unique.env",[],[],[],[],"","","",0
387,"MapPlaza","Metadata/EnvironmentSettings/MapPlaza.env",[],[],[],[],"","","",0
388,"FFA","Metadata/EnvironmentSettings/FFA.env",[],[],[],[],"","","",0
389,"PvPBeach","Metadata/EnvironmentSettings/pvpBeach.env",[],[],[],[],"","","",0
390,"PvPForest","Metadata/EnvironmentSettings/pvpForest.env",[],[],[],[],"","","",0
391,"PvPChurch","Metadata/EnvironmentSettings/pvpChurch.env",[],[],[],[],"","","",0
392,"PvPPrison","Metadata/EnvironmentSettings/pvpPrison.env",[],[],[],[],"","","",0
393,"PvPSewers","Metadata/EnvironmentSettings/pvpSewers.env",[],[],[],[],"","","",0
394,"PvPSlums","Metadata/EnvironmentSettings/pvpSlums.env",[],[],[],[],"","","",0
395,"PvPDocks","Metadata/EnvironmentSettings/pvpDocks.env",[],[],[],[],"","","",0
396,"PvPBattlefront","Metadata/EnvironmentSettings/pvpBattlefront.env",[],[],[],[],"","","",0
397,"PvPColosseum","Metadata/EnvironmentSettings/pvpColosseum.env",[],[],[],[],"","","",0
398,"PvPTemple","Metadata/EnvironmentSettings/pvpTemple.env",[],[],[],[],"","","",0
399,"EndGameAcidCaverns","Metadata/EnvironmentSettings/EndgameAcidCavens.env",[],[],[],[],"","","",0
400,"EndGameAcidCaverns_synthesis","Metadata/EnvironmentSettings/EndgameAcidCavens_synthesis.env",[],[],[],[],"","","",0
401,"EndGameFields","Metadata/EnvironmentSettings/EndGameFields.env",[],[],[],[],"","","",0
402,"EndGameFields_boss","Metadata/EnvironmentSettings/EndGameFieldsBoss.env",[],[],[],[],"","","",0
403,"EndGameFields_boss_silent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
404,"EndGameAtlasPhoenix","Metadata/EnvironmentSettings/EndGameAtlasPhoenix.env",[],[],[],[],"","","",0
405,"EndGameAtlasPhoenix_Boss","Metadata/EnvironmentSettings/EndGameAtlasPhoenix_Boss.env",[],[],[],[],"","","",0
406,"EndGameAtlasPhoenix_End","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
407,"EndGameAtlasHydra","Metadata/EnvironmentSettings/EndGameAtlasHydra.env",[],[],[],[],"","","",0
408,"EndGameAtlasHydra_Boss","Metadata/EnvironmentSettings/EndGameAtlasHydra_Boss.env",[],[],[],[],"","","",0
409,"EndGameAtlasHydra_End","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
410,"EndGameAtlasMinotaur","Metadata/EnvironmentSettings/EndGameAtlasMinotaur.env",[],[],[],[],"","","",0
411,"EndGameAtlasMinotaur_Boss","Metadata/EnvironmentSettings/EndGameAtlasMinotaur_Boss.env",[],[],[],[],"","","",0
412,"EndGameAtlasMinotaur_End","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
413,"EndGameAtlasChimera","Metadata/EnvironmentSettings/EndGameAtlasChimera.env",[],[],[],[],"","","",0
414,"EndGameAtlasChimera_Boss","Metadata/EnvironmentSettings/EndGameAtlasChimera_Boss.env",[],[],[],[],"","","",0
415,"EndGameAtlasChimera_End","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
416,"EndGameAtlasShaper","Metadata/EnvironmentSettings/EndGameAtlasShaper.env",[],[],[],[],"","","",0
417,"EndGameAtlasShaper_Boss","Metadata/EnvironmentSettings/EndGameAtlasShaper_boss.env",[],[],[],[],"","","",0
418,"EndGameAtlasShaper_End","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
419,"EndGameAtlasShaperPrison","Metadata/EnvironmentSettings/EndGameAtlasShaperPrison.env",[],[],[],[],"","","",0
420,"EndGameAtlasShaperPits","Metadata/EnvironmentSettings/EndGameAtlasShaperPits.env",[],[],[],[],"","","",0
421,"EndGameAtlasShaperForest","Metadata/EnvironmentSettings/EndGameAtlasShaperForest.env",[],[],[],[],"","","",0
422,"EndGameAtlasShaperBelly","Metadata/EnvironmentSettings/EndGameAtlasShaperBelly.env",[],[],[],[],"","","",0
423,"EndGameAtlasShaperHouse","Metadata/EnvironmentSettings/EndGameAtlasShaperHouse.env",[],[],[],[],"","","",0
424,"EndGameAtlasShaperDungeon","Metadata/EnvironmentSettings/EndGameAtlasShaperDungeon.env",[],[],[],[],"","","",0
425,"EndGameAtlasShaperSceptre","Metadata/EnvironmentSettings/EndGameAtlasShaperSceptre.env",[],[],[],[],"","","",0
426,"EndGameAtlasShaperBellyBosses","Metadata/EnvironmentSettings/EndGameAtlasShaperBellyBosses.env",[],[],[],[],"","","",0
427,"EndGameAtlasShaperShadowBoss","Metadata/EnvironmentSettings/EndGameAtlasShaperShadowBoss.env",[],[],[],[],"","","",0
428,"EndGameAtlasShaperMerveil","Metadata/EnvironmentSettings/EndGameAtlasShaperMerveil.env",[],[],[],[],"","","",0
429,"EndGameAtlasShaperPitBoss","Metadata/EnvironmentSettings/EndGameAtlasShaperPitBoss.env",[],[],[],[],"","","",0
430,"EndGameAtlasShaperRigwald","Metadata/EnvironmentSettings/EndGameAtlasShaperRigwald.env",[],[],[],[],"","","",0
431,"EndGameAtlasShaperBruteBoss","Metadata/EnvironmentSettings/EndGameAtlasShaperBruteBoss.env",[],[],[],[],"","","",0
432,"EndGameAtlasShaperGoddess","Metadata/EnvironmentSettings/EndGameAtlasShaperGoddess.env",[],[],[],[],"","","",0
433,"EndGameAtlasShaperKaom","Metadata/EnvironmentSettings/EndGameAtlasShaperKaom.env",[],[],[],[],"","","",0
434,"EndGameAtlasShaperAxisGeneral","Metadata/EnvironmentSettings/EndGameAtlasShaperAxisGeneral.env",[],[],[],[],"","","",0
435,"EndGameAtlasShaperWeaver","Metadata/EnvironmentSettings/EndGameAtlasShaperWeaver.env",[],[],[],[],"","","",0
436,"EndGameAtlasShaperSeaWitchSpark","Metadata/EnvironmentSettings/EndGameAtlasShaperSeaWitchSpark.env",[],[],[],[],"","","",0
437,"EndGameAtlasShaperSeaWitchFire","Metadata/EnvironmentSettings/EndGameAtlasShaperSeaWitchFire.env",[],[],[],[],"","","",0
438,"EndGameAtlasShaperPiety","Metadata/EnvironmentSettings/EndGameAtlasShaperPiety.env",[],[],[],[],"","","",0
439,"EndGamePortal","Metadata/EnvironmentSettings/EndGamePortal.env",[],[],[],[],"","","",0
440,"EndGamePrison1","Metadata/EnvironmentSettings/EndGamePrison.env",[],[],[],[],"","","",0
441,"EndGamePrison1_synthesis","Metadata/EnvironmentSettings/EndGamePrison_synthesis.env",[],[],[],[],"","","",0
442,"EndGameForest1","Metadata/EnvironmentSettings/EndGameForest.env",[],[],[],[],"","","",0
443,"EndGameForestUnderground","Metadata/EnvironmentSettings/EndGameForestUndergound.env",[],[],[],[],"","","",0
444,"EndGameReef","Metadata/EnvironmentSettings/EndGameReef.env",[],[],[],[],"","","",0
445,"EndGameReef_synthesis","Metadata/EnvironmentSettings/EndGameReef_synthesis.env",[],[],[],[],"","","",0
446,"EndGameReefPreboss","Metadata/EnvironmentSettings/EndGameReef_boss.env",[],[],[],[],"","","",0
447,"EndGameReefBoss","Metadata/EnvironmentSettings/EndGameReef_boss.env",[],[],[],[],"","","",0
448,"EndGameReefBoss_silent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
449,"EndGameLedge","Metadata/EnvironmentSettings/EndGameLedge.env",[],[],[],[],"","","",0
450,"EndGameLedge2","Metadata/EnvironmentSettings/EndGameLedge2.env",[],[],[],[],"","","",0
451,"EndGameLedge2_synthesis","Metadata/EnvironmentSettings/EndGameLedge2_synthesis.env",[],[],[],[],"","","",0
452,"EndGameSwampFetid","Metadata/EnvironmentSettings/EndGameSwampFetid.env",[],[],[],[],"","","",0
453,"EndGameSwampBog","Metadata/EnvironmentSettings/EndGameSwampBog.env",[],[],[],[],"","","",0
454,"EndGameSwampBog_synthesis","Metadata/EnvironmentSettings/EndGameSwampBog_synthesis.env",[],[],[],[],"","","",0
455,"EndGameSwampBog2","Metadata/EnvironmentSettings/EndGameSwampBog2.env",[],[],[],[],"","","",0
456,"EndGameCaveRiver","Metadata/EnvironmentSettings/EndGameCaveRiver.env",[],[],[],[],"","","",0
457,"EndGameCrystalOre","Metadata/EnvironmentSettings/EndGameCrystalOre.env",[],[],[],[],"","","",0
458,"EndGameCaveTunnels","Metadata/EnvironmentSettings/EndGameCaveTunnels.env",[],[],[],[],"","","",0
459,"EndGameRuinedTempleForest","Metadata/EnvironmentSettings/EndGameRuinedTempleForest.env",[],[],[],[],"","","",0
460,"EndGameOvergrownRuin_boss","Metadata/EnvironmentSettings/EndGameOvergrownRuinBoss.env",[],[],[],[],"","","",0
461,"EndGameOvergrownRuin_boss_silent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
462,"EndGameIncaPyramid","Metadata/EnvironmentSettings/EndGameIncaPyramid.env",[],[],[],[],"","","",0
463,"EndGameIncaVault","Metadata/EnvironmentSettings/EndGameIncaVault.env",[],[],[],[],"","","",0
464,"EndGameCovesIsland","Metadata/EnvironmentSettings/EndGameCovesIsland.env",[],[],[],[],"","","",0
465,"EndGameRockyClimb","Metadata/EnvironmentSettings/EndGameRockyClimb.env",[],[],[],[],"","","",0
466,"EndGameGraveyard","Metadata/EnvironmentSettings/EndGameGraveyard.env",[],[],[],[],"","","",0
467,"EndGameGraveyard_synthesis","Metadata/EnvironmentSettings/EndGameGraveyard_synthesis.env",[],[],[],[],"","","",0
468,"EndGameGraveyardInside","Metadata/EnvironmentSettings/EndGameGraveyardInside.env",[],[],[],[],"","","",0
469,"EndGameGraveyardBoss","Metadata/EnvironmentSettings/EndGameGraveyardBoss.env",[],[],[],[],"","","",0
470,"EndGameAct3church","Metadata/EnvironmentSettings/EndGameAct3church.env",[],[],[],[],"","","",0
471,"EndGameAct3church_synthesis","Metadata/EnvironmentSettings/EndGameAct3church_synthesis.env",[],[],[],[],"","","",0
472,"EndGameJail","Metadata/EnvironmentSettings/EndGameJail.env",[],[],[],[],"","","",0
473,"EndGameWaterfallCave","Metadata/EnvironmentSettings/EndGameWaterfallCave.env",[],[],[],[],"","","",0
474,"EndGameWaterfallCave_synthesis","Metadata/EnvironmentSettings/EndGameWaterfallCave_synthesis.env",[],[],[],[],"","","",0
475,"EndGameThicket","Metadata/EnvironmentSettings/EndGameThicket.env",[],[],[],[],"","","",0
476,"EndGameThicket_synthesis","Metadata/EnvironmentSettings/EndGameThicket_synthesis.env",[],[],[],[],"","","",0
477,"EndGamePoolsStreams","Metadata/EnvironmentSettings/EndGamePoolsStreams.env",[],[],[],[],"","","",0
478,"EndGamePoolsStreams_synthesis","Metadata/EnvironmentSettings/EndGamePoolsStreams_synthesis.env",[],[],[],[],"","","",0
479,"EndGameShipGraveyard","Metadata/EnvironmentSettings/EndGameShipGraveyard.env",[],[],[],[],"","","",0
480,"EndGameDunes","Metadata/EnvironmentSettings/EndGameTerraces.env",[],[],[],[],"","","",0
481,"EndGameDryForest","Metadata/EnvironmentSettings/EndGameDryForest.env",[],[],[],[],"","","",0
482,"EndGameDrysea","Metadata/EnvironmentSettings/EndGameDrySea.env",[],[],[],[],"","","",0
483,"EndGameAct2Church","Metadata/EnvironmentSettings/EndGameAct2Church.env",[],[],[],[],"","","",0
484,"EndGameAct2ChurchBoss","Metadata/EnvironmentSettings/EndGameAct2ChurchBoss.env",[],[],[],[],"","","",0
485,"EndGameSaltFlats","Metadata/EnvironmentSettings/EndGameSaltFlats.env",[],[],[],[],"","","",0
486,"EndGameDarkForest","Metadata/EnvironmentSettings/EndGameDarkForest.env",[],[],[],[],"","","",0
487,"EndGameDarkForest_synthesis","Metadata/EnvironmentSettings/EndGameDarkForest_synthesis.env",[],[],[],[],"","","",0
488,"EndGameSpiderGrove","Metadata/EnvironmentSettings/EndGameSpiderGrove.env",[],[],[],[],"","","",0
489,"EndGameSpiderGrove_synthesis","Metadata/EnvironmentSettings/EndGameSpiderGrove_synthesis.env",[],[],[],[],"","","",0
490,"EndGameSpiderLair","Metadata/EnvironmentSettings/EndGameSpiderLair.env",[],[],[],[],"","","",0
491,"EndGameSpiderLair_synthesis","Metadata/EnvironmentSettings/EndGameSpiderLair_synthesis.env",[],[],[],[],"","","",0
