"rownum","Passives","Map","i32_32","Biome","i32_52","rid_56","Stats","StatValues","MapPin","i32_120","BlockedMessage","bool_140","bool_141","bool_142","SubTree","i32_159","i32_163","MapObjective","i32_183","row_187","BiomeGroundType","MapDecoration1","MapDecoration2","Quest","i32_259","i32_263","bool_267","bool_268","ClientString","i32_285"
879,9346,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
880,9347,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
881,9348,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
882,9349,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
883,9350,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
884,9351,[],0,[2],1,0,"[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
885,9352,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
886,9353,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
887,9354,[],0,[2],1,0,"[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
888,9355,[],0,[2],1,0,"[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
889,9356,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
890,9357,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
891,9358,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
892,9359,[],0,[2],1,"","[26392,26738]","[1,1]",54,4339,790,"","","",2,4839,4839,"",1,"",13,"","","",4839,4839,"","","",4839
893,9360,[],0,[5],3,"","[24338,24337,26739]","[-100,-100,1]",52,4514,699,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
894,9361,[],0,[5],3,"","[24338,24337,26739]","[-100,-100,1]",52,4514,699,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
895,9362,[],0,[5],3,"","[24338,24337,26739]","[-100,-100,1]",52,4514,699,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
896,9363,[],5,[5],3,"","[24338,24337,26739,23524,26230]","[-100,-100,1,1,1]",52,4514,699,"","","",4,4839,4839,9,1,"",14,"",134,112,4514,4518,"","","",4518
897,9364,[],11,[5],3,"","[24338,24339,26739]","[-100,-100,1]",52,4515,697,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
898,9365,[],11,[5],3,"","[24338,24339,26739]","[-100,-100,1]",52,4515,697,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
899,9366,[],11,[5],3,"","[24338,24339,26739]","[-100,-100,1]",52,4515,697,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
900,9367,[],11,[5],3,"","[24338,24339,26739,23524,26230]","[-100,-100,1,1,2]",52,4515,697,"","","",4,4839,4839,9,1,"",14,"",135,112,4515,4519,"","","",4519
901,9368,[],6,[5],3,"","[24339,24337,26739]","[-100,-100,1]",52,4516,698,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
902,9369,[],6,[5],3,"","[24339,24337,26739]","[-100,-100,1]",52,4516,698,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
903,9370,[],6,[5],3,"","[24339,24337,22829,22828,26231,26230,26739]","[-100,-100,8,1,1,1]",52,4516,698,"","","",4,4839,4839,8,1,"",14,"",136,112,4516,4521,1,"","",4839
904,9371,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
905,9372,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
906,9373,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
907,9374,[],0,[5],1,0,[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
908,9375,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
909,9376,[],6,[5],3,"","[24339,24337,26739]","[-100,-100,1]",52,4516,698,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
910,9377,[],11,[5],3,"","[24338,24339,26739]","[-100,-100,1]",52,4515,697,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
911,9378,[],6,[5],3,"","[24339,24337,26739]","[-100,-100,1]",52,4516,698,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
912,9379,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
913,9380,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
914,9381,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
915,9382,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
916,9383,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
917,9384,[],0,[5],1,0,[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
918,9385,[],0,[5],1,"","[24338,24337,26739]","[-100,-100,1]",52,4514,699,"","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
919,9386,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
920,9387,[],0,[5],1,0,[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
921,9388,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
922,9389,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
923,9390,[],0,[5],1,0,[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
924,9391,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
925,9392,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
926,9393,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
927,9394,[],0,[5],1,"",[26739],[2],52,4839,"","","","",4,4839,4839,8,1,"",14,"","","",4839,4839,1,"","",4839
928,9395,[],0,[8],1,"",[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
929,9396,[],0,[8],1,0,[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
930,9397,[],0,[8],1,"",[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
931,9398,[],0,[8],1,"",[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
932,9399,[],0,[8],1,"",[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
933,9400,[],0,[8],1,"",[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
934,9401,[],0,[8],1,0,[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
935,9402,[],0,[8],1,"",[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
936,9403,[],0,[8],1,"",[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
937,9404,[],0,[8],1,"",[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
938,9405,[],0,[8],1,"",[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
939,9406,[],0,[8],1,0,[26741],[1],56,4839,"","","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
940,9407,[],6,[8],1,"",[26741],[1],56,4527,756,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
941,9408,[],6,[8],1,0,[26741],[1],56,4527,756,1,"","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
942,9409,[],6,[8],1,"",[26741],[1],56,4527,756,1,"","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
943,9410,[],6,[8],1,"",[26741],[1],56,4527,756,1,"","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
944,9411,[],6,[8],1,0,[26741],[1],56,4527,756,1,"","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
945,9412,[],6,[8],1,"",[26741],[1],56,4527,756,1,"","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
946,9413,[],6,[8],1,0,[26741],[1],56,4527,756,1,"","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
947,9414,[],6,[8],1,"",[26741],[1],56,4527,756,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
948,9415,[],6,[8],1,"",[26741],[1],56,4527,756,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
949,9416,[],6,[8],1,"",[26741],[1],56,4527,756,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
950,9417,[],6,[8],1,"",[26741],[1],56,4527,756,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
951,9418,[],6,[8],1,0,[26741],[1],56,4527,756,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
952,9419,[],6,[8],1,"",[26741],[1],56,4527,756,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
953,9420,[],11,[8],1,"",[26741],[1],56,4528,757,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
954,9421,[],11,[8],1,"",[26741],[1],56,4528,757,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
955,9422,[],11,[8],1,"",[26741],[1],56,4528,757,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
956,9423,[],11,[8],1,"",[26741],[1],56,4528,757,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
957,9424,[],11,[8],1,"",[26741],[1],56,4528,757,1,"","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
958,9425,[],11,[8],1,0,[26741],[1],56,4528,757,1,"","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
959,9426,[],11,[8],1,"",[26741],[1],56,4528,757,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
960,9427,[],11,[8],1,0,[26741],[1],56,4528,757,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
961,9428,[],11,[8],1,"",[26741],[1],56,4528,757,1,"","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
962,9429,[],11,[8],1,"",[26741],[1],56,4528,757,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
963,9430,[],11,[8],1,"",[26741],[1],56,4528,757,1,"","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
964,9431,[],11,[8],1,0,[26741],[1],56,4528,757,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
965,9432,[],11,[8],1,"",[26741],[1],56,4528,757,"","","",5,4839,4839,16,1,"",12,"","","",4839,4839,1,"","",4839
966,9442,[137],0,[2],1,"",[14942],[1],"",4839,"","","","","",4839,4839,"",0,"","","","","",4839,4839,1,"","",4839
967,9443,[],0,[],0,0,"[26104,26876]","[1,1]",28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
968,9444,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
969,9445,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
970,9446,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
971,9447,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
972,9448,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
973,9449,[],0,[],0,25,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
974,9450,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
975,9451,[],0,[],0,43,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
976,9452,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
977,9453,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
978,9454,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
979,9455,[],0,[],0,27,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
980,9456,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
981,9457,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
982,9458,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
983,9459,[],0,[],0,17,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
984,9460,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
985,9461,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
986,9462,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
987,9463,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
988,9464,[],0,[],0,13,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
989,9465,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
990,9466,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
991,9467,[],0,[],0,28,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
992,9468,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
993,9469,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
994,9470,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
995,9471,[],0,[],0,26,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
996,9472,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
997,9473,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
998,9474,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
999,9475,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1000,9476,[],0,[],0,14,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1001,9477,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1002,9478,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1003,9479,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1004,9480,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1005,9481,[],0,[],0,41,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1006,9482,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1007,9483,[],0,[],0,42,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1008,9484,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1009,9485,[],0,[],0,18,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1010,9486,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1011,9487,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1012,9488,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1013,9489,[],0,[],0,12,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1014,9490,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1015,9491,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1016,9492,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1017,9493,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1018,9494,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1019,9495,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1020,9496,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1021,9497,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1022,9498,[],0,[],0,16,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1023,9499,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1024,9500,[],0,[],0,19,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1025,9501,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1026,9502,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1027,9503,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1028,9504,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1029,9505,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1030,9506,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1031,9507,[],0,[],0,44,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1032,9508,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1033,9509,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1034,9510,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1035,9511,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1036,9512,[],0,[],0,30,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1037,9513,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1038,9514,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1039,9515,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1040,9516,[],0,[],0,32,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1041,9517,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1042,9518,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1043,9519,[],0,[],0,38,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1044,9520,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1045,9521,[],0,[],0,40,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1046,9522,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
1047,9523,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
1048,9524,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
1049,9525,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
1050,9526,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1051,9527,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1052,9528,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1053,9529,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1054,9530,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1055,9531,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1056,9532,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1057,9533,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1058,9534,[],0,[],0,46,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1059,9535,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,660,"","","","",4839,4839,1,"","",4839
1060,9536,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1061,9537,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1062,9538,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1063,9539,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,658,"","","","",4839,4839,1,"","",4839
1064,9540,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1065,9541,[],0,[],0,"",[26104],[1],28,4269,529,"","","","",4839,4839,"",1,659,"","","","",4839,4839,1,"","",4839
1066,9542,[],0,[],0,0,[26104],[1],28,4269,529,"","","","",4839,4839,"",1,657,"","","","",4839,4839,1,"","",4839
1067,9543,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1068,9544,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1069,9545,[],6,[],0,24,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1070,9546,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1071,9547,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1072,9548,[],6,[],0,20,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1073,9549,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1074,9550,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1075,9551,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1076,9552,[],6,[],0,23,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1077,9553,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1078,9554,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1079,9555,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1080,9556,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
