"rownum","Id","EffectVirtualPath","PreloadGroupsKeys","EffectHASH32","i32_36","ObjectHASH32"
846,"DoomBossDoomPustule","Metadata/Monsters/LeagueAbyss/Blackblood/DoomBoss/DoomPustules",[],3996430538,4,3070699401
847,"CircleVaalBall","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssalCity/Objects/CircleRollerBall",[],458243932,4,3984550340
848,"MicrotransactionPrisonHallwayPortal","Metadata/Effects/Microtransactions/Town_Portals/PrisonHallwayPortal/PrisonHallwayPortal",[],3358933343,4,1552305988
849,"PrisonHallwayMapDeviceButton","Metadata/MapDevices/PrisonHallwayMapDevice/MapDeviceButton",[],4019489069,4,1315222530
850,"KaruiChieftain3Pustule","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBoss3Pustule",[],125745749,4,1264504151
851,"AbyssPlinth","Metadata/MiscellaneousObjects/Abyss/AbyssPlinth",[],2056417932,4,1631844909
852,"GoblinBandLyre","Metadata/Pet/GoblinBand/GoblinBandLyre",[],1324926429,4,4055680232
853,"GoblinBandDrums","Metadata/Pet/GoblinBand/GoblinBandDrums",[],2304201140,4,3682404350
854,"PermanentServerResumingEffect","Metadata/Effects/PermanentServerResumingEffect",[],2859544792,1,4116984932
855,"FireBeastVolcano","Metadata/Monsters/Goblins/Beast/FireBeastBoss/Objects/FireBeastVolcano",[],288222361,4,952889223
856,"KulemakVolatile","Metadata/Monsters/LeagueAbyss/LichBoss/Objects/AbyssBossUberVolatile",[],324303198,4,632892498
857,"AbyssLightlessWell","Metadata/Monsters/MonsterMods/LeagueAbyss/LightlessWells/LightlessWell",[],4104288295,4,1890744596
858,"AbyssCrystalMine","Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker3/AbyssCrystalMine",[],2602412397,4,2631824757
859,"AbyssCrystalMineSpectre","Metadata/Monsters/LeagueAbyss/Fodder/PaleWalker3/AbyssCrystalMineSpectre",[],211208172,4,59541513
860,"AbyssGroundPustule1","Metadata/Monsters/MonsterMods/LeagueAbyss/PustuleGround/Pustule1",[],1225751312,4,566909499
861,"AbyssGroundPustule2","Metadata/Monsters/MonsterMods/LeagueAbyss/PustuleGround/Pustule2",[],3005247655,4,1706873647
862,"AbyssGroundPustule3","Metadata/Monsters/MonsterMods/LeagueAbyss/PustuleGround/Pustule3",[],253835973,4,2556622936
863,"AbyssGroundPustule4","Metadata/Monsters/MonsterMods/LeagueAbyss/PustuleGround/Pustule4",[],2388711851,4,3533913666
864,"PlayerAbyssGroundPustule1","Metadata/Monsters/MonsterMods/LeagueAbyss/PustuleGround/Player/Pustule1",[],3287004979,4,111284955
865,"PlayerAbyssGroundPustule2","Metadata/Monsters/MonsterMods/LeagueAbyss/PustuleGround/Player/Pustule2",[],3936157445,4,3987667056
866,"PlayerAbyssGroundPustule3","Metadata/Monsters/MonsterMods/LeagueAbyss/PustuleGround/Player/Pustule3",[],3227538836,4,2439633577
867,"PlayerAbyssGroundPustule4","Metadata/Monsters/MonsterMods/LeagueAbyss/PustuleGround/Player/Pustule4",[],3336741161,4,2840853016
868,"MonsterModAbyssCrystalMine","Metadata/Monsters/MonsterMods/LeagueAbyss/ExplosiveCrystalWaller/AbyssCrystalMine",[],962469082,4,4099222468
869,"PlayerMonsterModAbyssCrystalMine","Metadata/Monsters/MonsterMods/LeagueAbyss/ExplosiveCrystalWaller/Player/AbyssCrystalMine",[],2448165409,4,1840278118
870,"AbyssSoulcano","Metadata/Monsters/MonsterMods/LeagueAbyss/Soulcano/Soulcano",[],2808372326,4,365064163
871,"PlayerAbyssSoulcano","Metadata/Monsters/MonsterMods/LeagueAbyss/Soulcano/Player/Soulcano",[],3167392189,4,243527935
872,"AbyssDecorativeNPC","Metadata/MiscellaneousObjects/Abyss/AbyssDecorativeNPC",[],184623314,4,3214477731
873,"KulemakVen","Metadata/Monsters/LeagueAbyss/LichBoss/Objects/AbyssBossVen",[],3579387866,4,1245872544
874,"IncursionAreaShrineEncounter","Metadata/MiscellaneousObjects/LeagueIncursionNew/AtziriShrineEncounter",[41],121320964,1,1571369449
875,"IncursionAreaPedestalEncounter","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionPedestalEncounter",[41],326842847,1,1598853128
876,"IncursionBenchDoubleCorrupt","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/CorruptionDevice",[41],722939286,1,3112911257
877,"IncursionBenchDoubleCorruptGem","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchDoubleCorruptGem",[41],346753573,1,3924404013
878,"IncursionBenchModifySoulCore","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchModifySoulCore",[41],3547006145,1,49967980
879,"IncursionBenchModifySoulCoreAlchemyLab","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchModifySoulCoreAlchemyLab",[41],3025268936,1,1042983659
880,"IncursionBenchCorruptTablet","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchCorruptTablet",[41],2059699139,1,1420241290
881,"IncursionBenchMutateUnique","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchMutateUnique",[41],4241628219,1,2531145018
882,"IncursionBenchWeaponOrArmourQualityLow","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchWeaponOrArmourQualityLow",[41],2194361602,1,3323258301
883,"IncursionBenchWeaponOrArmourQualityMid","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchWeaponOrArmourQualityMid",[41],3769280858,1,3193200260
884,"IncursionBenchWeaponOrArmourQualityHigh","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchWeaponOrArmourQualityHigh",[41],4293168268,1,2337739437
885,"IncursionBenchWeaponOrArmourQualityHighMultiple","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchWeaponOrArmourQualityHighMultiple",[41],1318120856,1,2797371753
886,"IncursionBenchExtractAllSocketables","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchExtractAllSocketables",[41],2627656875,1,522500085
887,"IncursionBenchGemQualityLow","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchGemQualityLow",[41],1505651789,1,3050523497
888,"IncursionBenchGemQualityMid","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchGemQualityMid",[41],3058383708,1,157484732
889,"IncursionBenchDoctor","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchDoctor",[41],3295084653,1,560794309
890,"IncursionTemplePortal","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/TemplePortal",[41],2774632577,1,3177827383
891,"IncursionAtziriVaultImposter","Metadata/Chests/LeagueIncursion/AtziriVaultChestImposter",[41],3970564115,1,2062536730
892,"MicrotransactionWuzhiqiPortal","Metadata/MiscellaneousObjects/Portals/WuzhiqiPortal",[],3766202810,4,1384873708
893,"DjinnHandSlamRig","Metadata/Effects/Spells/ascendancy_classes/disciple_of_the_djinns/djinn_sand/HandSlamRig",[],2589244277,4,3239443146
894,"RitualWendigoDarknessPatch","Metadata/Monsters/RitualWendigo/objects/RitualWendigoDarknessExtension",[],2356540458,4,24048716
895,"RitualWendigoDarknessArena","Metadata/Monsters/RitualWendigo/objects/RitualWendigoDarknessArena",[],1963087283,4,1480785938
896,"PrisonSmashableBarricadeHitbox","Metadata/Terrain/Gallows/Act4/4_5_1/Objects/SmashablePrisonBarricadeHitbox",[],792474051,4,3510365164
897,"MicrotransactionIncarnationOfDreadPortal","Metadata/Effects/Microtransactions/Town_Portals/IncarnationOfDreadPortal/IncarnationOfDreadPortal",[],4071627908,4,3413735243
898,"TangmazuFrostwalls","Metadata/Monsters/DeliriumTangmazu/Objects/TangmazuFrostwall",[],3113786362,4,577416107
899,"TangmazuStormcallMarker","Metadata/Monsters/DeliriumTangmazu/Objects/TangmazuStormcallMarker",[],1055487506,4,2762523876
900,"TangmazuBigHead","Metadata/Monsters/DeliriumTangmazu/Objects/TangmazuBigBoyBeam",[],3243160153,4,1129752387
901,"TangmazuMinionBeamTarget","Metadata/Monsters/DeliriumTangmazu/Objects/TangmazuMinionLaserOffset",[],2388631190,4,2567147917
902,"TangmazuDeathArm","Metadata/Monsters/DeliriumTangmazu/Objects/TangmazuDeathArm",[],2095149973,4,3672160792
903,"TangmazuBeamMirrors","Metadata/Monsters/DeliriumTangmazu/Objects/TangmazuBeamMirrors",[],328135514,4,2531357431
904,"TangmazuUpwardRock","Metadata/Monsters/DeliriumTangmazu/Objects/TangmazuUpwardRock",[],4121248748,4,2936533520
905,"TangmazuMinionDisgustTentacles","Metadata/Monsters/DeliriumTangmazu/Minions/DeliriumMinionDisgustTentacleAttackers",[],799938871,4,95253420
906,"TangmazuEliteDisgustTentacles","Metadata/Monsters/LeagueDelirium/Minions/DeliriumEliteDisgustTentacleAttackers",[],2551955712,4,895339250
907,"ChampionsPodiumMapDevice","Metadata/MapDevices/MonarchOfTrarthusMapDevice/MonarchOfTrarthusMapDevice",[],1379823329,4,3244778835
908,"ChampionsPodiumMapDeviceButton","Metadata/MapDevices/MonarchOfTrarthusMapDevice/MapDeviceButton",[],355431313,4,1039085008
909,"VolcanoGeyserRadiant","Metadata/Effects/Microtransactions/Spells/Druid/RadiantDisaster/Volcano/VolcanoObject",[],1092366846,4,1682018852
910,"MicrotransactionMagicNaturePortal","Metadata/Effects/Microtransactions/Town_Portals/MagicNaturePortal/MagicNaturePortal",[],181131540,4,3418773488
911,"GenericTargetMarker1","Metadata/MiscellaneousObjects/TargetMarker1",[],3364396822,4,3666695031
912,"GenericTargetMarker2","Metadata/MiscellaneousObjects/TargetMarker2",[],2450577279,4,3193188951
913,"GenericTargetMarker3","Metadata/MiscellaneousObjects/TargetMarker3",[],726589129,4,2772612994
914,"GenericTargetMarker4","Metadata/MiscellaneousObjects/TargetMarker4",[],1447164974,4,2020386012
915,"FungalTerrainMushroom","Metadata/Effects/Spells/fungal_terrain/Mushroom",[],3287476124,4,3213991968
916,"FungalTerrainCloud","Metadata/Effects/Spells/fungal_terrain/PoisonCloud",[],1006325104,4,2521469273
917,"IncursionMedallion1","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/Medallions/Medallion01",[41],364643800,4,2237684988
918,"IncursionMedallion2","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/Medallions/Medallion02",[41],94173514,4,273614600
919,"IncursionMedallion3","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/Medallions/Medallion03",[41],3955981138,4,798393315
920,"IncursionMedallion4","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/Medallions/Medallion04",[41],2985322099,4,2082055700
921,"IncursionMedallion5","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/Medallions/Medallion05",[41],2762903394,4,2880745269
922,"IncursionMedallion6","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/Medallions/Medallion06",[41],1507293258,4,4164520390
923,"IncursionMedallion7","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/Medallions/Medallion07",[41],4285182802,4,1023398161
924,"IncursionMedallion8","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/Medallions/Medallion08",[41],1122603774,4,1639173024
925,"IncursionMedallion9","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/Medallions/Medallion09",[41],3755721922,4,378608348
926,"IncursionSummonAlvaTemple","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/SummonAlvaTemple",[41],984971499,4,1722348022
927,"IncursionSummonAlvaMedallion","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/SummonAlvaMedallion",[41],2527442627,4,4198992356
928,"MountainGoatHideout","Metadata/Pet/MountainGoat/MountainGoatHideout",[],3672509134,4,2920017056
929,"AtziriFlamewall","Metadata/Monsters/LeagueIncursionNew/AtziriBoss/Objects/AtziriFlameWall",[],2703350831,4,2509476104
930,"AtziriEmpoweredFlamewall","Metadata/Monsters/LeagueIncursionNew/AtziriBoss/Objects/AtziriEmpoweredFlameWall",[],725321757,4,3784336544
931,"MountainGoatHideoutStash","Metadata/MiscellaneousObjects/StashSkins/MountainGoatStash",[],1942357129,4,3336469300
932,"MountainGoatHideoutWell","Metadata/Pet/MountainGoat/attachments/Well",[],1079604386,4,2797817117
933,"MountainGoatHideoutChair01","Metadata/Pet/MountainGoat/attachments/CampsiteSeat01",[],344863936,4,2235155033
934,"MountainGoatHideoutChair02","Metadata/Pet/MountainGoat/attachments/CampsiteSeat02",[],1505471107,4,3428987838
935,"MountainGoatHideoutChair03","Metadata/Pet/MountainGoat/attachments/CampsiteSeat03",[],2489057090,4,2924432770
936,"AtziriBloodOrb","Metadata/Monsters/LeagueIncursionNew/AtziriBoss/Objects/AtziriBloodOrb",[],2300807715,4,1618190205
937,"AtziriBloodCharge","Metadata/Monsters/LeagueIncursionNew/AtziriBoss/Objects/AtziriCultistCharge",[],1968239267,4,1584033526
938,"StormblastRodsSulphite","Metadata/MiscellaneousObjects/StormBlastRodSulphite",[],3294937057,4,3469980112
939,"MicrotransactionPrecursor1Portal","Metadata/Effects/Microtransactions/Town_Portals/PrecursorPortal/PrecursorPortal01",[],2201092097,4,3977758492
940,"MicrotransactionPrecursor2Portal","Metadata/Effects/Microtransactions/Town_Portals/PrecursorPortal/PrecursorPortal02",[],897167269,4,1324748272
941,"MicrotransactionPrecursorMapDevice","Metadata/MapDevices/PrecursorMapDevice/PrecursorMapDevice",[],1233191735,4,1836379228
942,"MicrotransactionPrecursorMapDeviceButton","Metadata/MapDevices/PrecursorMapDevice/MapDeviceButton",[],4138850056,4,3044526849
943,"ThunderstormIndicator","Metadata/Effects/Spells/lightning_storm_call/Thunderstorm",[],3331982478,4,4137030750
944,"ThunderstormIndicatorAbyssal","Metadata/Effects/Microtransactions/Spells/Druid/Abyssal/Thunderstorm/ThunderstormAbyssal",[],3839156461,4,100877774
945,"ThunderstormIndicatorRadiant","Metadata/Effects/Microtransactions/Spells/Druid/RadiantDisaster/ThunderStorm/ThunderstormRadiant",[],1236331433,4,3916435143
946,"MicrotransactionHourglassMapDevice","Metadata/MapDevices/HourglassMapDevice/HourglassMapDevice",[],2090126728,4,1784936128
947,"MicrotransactionHourglassMapDeviceButton","Metadata/MapDevices/HourglassMapDevice/MapDeviceButton",[],4033030176,4,1396894032
948,"MicrotransactionPinkHourglassMapDevice","Metadata/MapDevices/HourglassMapDevice/PinkHourglassMapDevice",[],3361555193,4,326458211
949,"MicrotransactionPinkHourglassMapDeviceButton","Metadata/MapDevices/HourglassMapDevice/PinkMapDeviceButton",[],1335794597,4,3529192462
950,"MicrotransactionBlackHourglassMapDevice","Metadata/MapDevices/HourglassMapDevice/BlackHourglassMapDevice",[],1342326107,4,737412671
951,"MicrotransactionBlackHourglassMapDeviceButton","Metadata/MapDevices/HourglassMapDevice/BlackMapDeviceButton",[],3543792519,4,3094311793
952,"ArchitectBossBasicSpamRune","Metadata/Monsters/LeagueIncursionNew/ArchitectBoss/objects/ArchitectBossBasicSpamRune",[],3949470400,4,2094392954
953,"VaalColossusMarker","Metadata/Monsters/LeagueIncursionNew/MiniBosses/IncursionVaalColossusBoss/Objects/LightningMarker",[],2356709740,4,3285563425
954,"IncursionSmithyCentralLava","Metadata/Monsters/LeagueIncursionNew/Smithy/VaalForgeMaster/Tier2CentralFire",[],933941037,4,3158739813
955,"ArchitectBossRepulseSlamIceGround","Metadata/Monsters/LeagueIncursionNew/ArchitectBoss/objects/ArchitectBossRepulseSlamIceGround",[],1074509352,4,729549873
956,"MicrotransactionHourglassPortal","Metadata/Effects/Microtransactions/Town_Portals/SandHourglass/portal_fx",[],3190834909,4,1249456657
957,"MicrotransactionRedHourglassPortal","Metadata/Effects/Microtransactions/Town_Portals/SandHourglass/red_portal_fx",[],2314510669,4,3256990794
958,"ArchitectBossCrystalSpawner","Metadata/Monsters/LeagueIncursionNew/ArchitectBoss/objects/ArchitectBossIceCrystalSpawner",[],2350730559,4,1837283185
959,"GenericStormDaemon","Metadata/Monsters/Daemon/StormDaemonPlayer/GenericStormDaemon",[],745160797,4,460263264
960,"ArchitectBossExplosiveCloud","Metadata/Monsters/LeagueIncursionNew/ArchitectBoss/objects/ArchitectBossExplosiveChaosCloud",[],2741767074,4,3880376944
961,"MicrotransactionAtziriMirrorPortal","Metadata/Effects/Microtransactions/Town_Portals/AtziriMirrorPortal/AtziriMirrorPortal",[],3340205964,4,4083726612
962,"ArchitectBossBloodSlammer","Metadata/Monsters/LeagueIncursionNew/ArchitectBoss/objects/ArchitectBossBloodSlammer",[],1536340608,4,1010649126
963,"MicrotransactionPersonSplitPortal","Metadata/Effects/Microtransactions/Town_Portals/PersonSplitPortal/PersonSplitPortal",[],1443051544,4,1194973400
964,"MicrotransactionMarbePersonSplitPortal","Metadata/Effects/Microtransactions/Town_Portals/PersonSplitPortal/PersonSplitPortalMarble",[],1100017991,4,3642131183
965,"IncursionPlayerBlocker","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/RoomArenaBlocker",[41],53047425,4,2964006295
966,"IncursionMonsterBlocker","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/RoomMonsterBlocker",[41],505466067,4,516056918
967,"IncursionRoomBlockerVisuals","Metadata/Terrain/Gallows/Leagues/Incursion/Objects/RoomBlockerVisuals",[41],2451938946,4,3929154921
968,"GlacialLanceMineAurora","Metadata/Effects/Microtransactions/Spells/spear_glaciallance/Aurora/ice_mine",[],735717730,4,3341371717
969,"GlacialLanceMineAuroraAncestral","Metadata/Effects/Microtransactions/Spells/spear_glaciallance/KaruiAncestor/ice_mine",[],3694165106,4,3665977518
970,"ArchitectBossBloodOrbSpawner","Metadata/Monsters/LeagueIncursionNew/ArchitectBoss/objects/ArchitectBossBloodBallSource",[],470066274,4,2627772796
971,"BloodChaliceSpawner","Metadata/MiscellaneousObjects/LeagueIncursionNew/BloodChaliceSpawner",[],2863759509,4,669535641
972,"QuadrillaSoulCoreSpawner","Metadata/MiscellaneousObjects/LeagueIncursionNew/QuadrillaSoulCoreSpawner",[],9168570,4,2770801344
973,"FusedSoulCoreSpawner","Metadata/MiscellaneousObjects/LeagueIncursionNew/FusedSoulCoreSpawner",[],1366814522,4,3145979983
974,"IncursionBenchCampaignCurrency","Metadata/MiscellaneousObjects/LeagueIncursionNew/IncursionBenchCampaignCurrency",[],1731896017,4,258177578
975,"AtziriExpandingNova","Metadata/Monsters/LeagueIncursionNew/AtziriBoss/Objects/AtziriExpandingNova",[],2973955679,4,2469415190
976,"MortuaryRedLight","Metadata/Terrain/Maps/Mortuary/Objects/RedLight",[],1341816637,4,90256698
977,"AtziriBloodLanes","Metadata/Monsters/LeagueIncursionNew/AtziriBoss/Objects/AtziriBloodLane",[],406163264,4,1459519248
978,"AtziriPhase1Proxy","Metadata/Monsters/LeagueIncursionNew/AtziriBoss/Objects/AtziriPhase1Proxy",[],4139942200,4,1547184212
979,"ManorSmashablePropsHitbox","Metadata/Terrain/Gallows/Act1/1_15/Objects/SmashablePropsHitbox",[],2479673844,4,3453703953
980,"MicrotransactionBlackHourglassPortal","Metadata/Effects/Microtransactions/Town_Portals/SandHourglass/black_portal_fx",[],4029005538,4,2891408441
981,"SleepableEffect","Metadata/Effects/SleepableEffect",[],4227837418,1,51087844
982,"MicrotransactionPersonSplitPortalDummy","Metadata/Effects/Microtransactions/Town_Portals/PersonSplitPortal/_PersonSplitPortalPrespawnDummy",[],1233631831,4,3226900152
983,"MicrotransactionPersonSplitPortalDummyMarble","Metadata/Effects/Microtransactions/Town_Portals/PersonSplitPortal/_PersonSplitPortalPrespawnDummyMarble",[],2151834786,4,2755950586
984,"BrequelUnstableSpawner","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawner",[],4031323105,4,1388557217
985,"BrequelUnstableSpawnerCold","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawnerCold",[],2202394113,4,1776035415
986,"BrequelUnstableSpawnerFire","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawnerFire",[],3906625864,4,1580661740
987,"BrequelUnstableSpawnerLightning","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawnerLightning",[],119099191,4,251321528
988,"BrequelUnstableSpawnerChaos","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawnerChaos",[],3525518122,4,3740783615
989,"BrequelUnstableSpawnerPhys","Metadata/Monsters/Breach/Spawners/UnstableBrequelSpawnerPhys",[],2131346146,4,1699749515
990,"SkyHiveBrequelSpawner","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawner",[],1426878866,4,1467099785
991,"SkyHiveBrequelSpawnerCold","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerCold",[],825689318,4,723574606
992,"SkyHiveBrequelSpawnerFire","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerFire",[],1617648149,4,3329515273
993,"SkyHiveBrequelSpawnerLightning","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerLightning",[],3501460154,4,3425919297
994,"SkyHiveBrequelSpawnerChaos","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerChaos",[],3975983,4,3640928873
995,"SkyHiveBrequelSpawnerPhys","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerPhys",[],3178377929,4,3411239671
996,"BrequelUnstableSpawnerMagic","Metadata/Monsters/Breach/Spawners/SkyHiveBrequelSpawnerMagic",[],506692821,4,1816178434
997,"ChayulaSkillFlameWall","Metadata/Monsters/Breach/ChayulaSkills/ChayulaFlameWallSegment",[],1667449880,4,805560231
998,"FountainHallwayMapDeviceMapToss","Metadata/MapDevices/FountainHallwayMapDevice/MapTossInteractable",[],107633326,4,1782441036
999,"MicrotransactionBacktotheScrollFinisher","Metadata/Effects/Microtransactions/on_kill/BackToTheScroll/BacktotheScroll",[],2076818868,4,2204318546
1000,"ToxicDomainAreaNightLotus","Metadata/Effects/Microtransactions/Spells/Ranger/NightLotus/ToxicDomain/ToxicDomainArea",[],2940638133,4,2645684672
1001,"ToxicDomainAreaBlight","Metadata/Effects/Microtransactions/Spells/Ranger/Blight/bow_toxicdomain/ToxicDomainArea",[],3047272312,4,1176279716
1002,"PoisonVineArrowPlantNightLotus","Metadata/MiscellaneousObjects/PoisonbloomArrow/VineArrowBloomNightLotus",[],1495448339,4,4216927785
1003,"MicrotransactionIdentificationScrollPortal","Metadata/Effects/Microtransactions/Town_Portals/ScrollPortal/WisdomScrollPortal",[],3162152189,4,1639190830
1004,"MicrotransactionPortalScrollPortal","Metadata/Effects/Microtransactions/Town_Portals/ScrollPortal/ScrollPortal",[],1964406798,4,128785893
1005,"Expedition2Encounter","Metadata/MiscellaneousObjects/Expedition2/Expedition2Encounter",[],1997731968,4,2602392636
1006,"Expedition2Encounter_G1_2","Metadata/MiscellaneousObjects/Expedition2/Expedition2EncounterQuest",[],589961180,4,2769484774
1007,"NightLotusFinisherEffect","Metadata/Effects/Microtransactions/on_kill/NightLotus/NightLotus",[],1791609139,4,346052449
1008,"ExpeditionForgemasterFissure","Metadata/Monsters/LeagueExpeditionNew/Expedition2/HumanoidFaction/VaalForgemaster/Objects/ForgemasterFissureLine",[],278496357,4,1383776453
1009,"ExpeditionForgemasterFissureStart","Metadata/Monsters/LeagueExpeditionNew/Expedition2/HumanoidFaction/VaalForgemaster/Objects/ForgemasterFissureLineStart",[],4071371279,4,2808094736
1010,"ExpeditionForgemasterFissureEnd","Metadata/Monsters/LeagueExpeditionNew/Expedition2/HumanoidFaction/VaalForgemaster/Objects/ForgemasterFissureLineEnd",[],2293446421,4,1112348766
1011,"ExpeditionForgemasterVolcano","Metadata/Monsters/LeagueExpeditionNew/Expedition2/HumanoidFaction/VaalForgemaster/Objects/ForgemasterVolcano",[],3207796406,4,7408014
1012,"GlacialLanceMineAncestral","Metadata/Effects/Microtransactions/Spells/spear_glaciallance/KaruiAncestor/ice_mine",[],3694165106,4,534240023
1013,"CyclopsSpiderBossVerisium","Metadata/Monsters/CyclopsSpiderBoss/Objects/CyclopsSpiderRocks",[],1771157646,4,3725255194
1014,"CyclopsSpiderBossVerisiumRefined","Metadata/Monsters/CyclopsSpiderBoss/Objects/CyclopsSpiderRocksProcessed",[],591438845,4,2218894498
1015,"CyclopsSpiderBossEgg","Metadata/Monsters/CyclopsSpiderBoss/Objects/CyclopsSpiderEgg",[],510567985,4,2009377436
1016,"CyclopsSpiderBossVerisiumBlade","Metadata/Monsters/CyclopsSpiderBoss/Objects/CyclopsSpiderVerisumBlade",[],2188060764,4,1688845135
1017,"DeliriumShardOmniBoss","Metadata/MiscellaneousObjects/Delirium/DeliriumShardBoss",[],4215310076,4,3417486754
1018,"DeliriumShardKosisBoss","Metadata/MiscellaneousObjects/Delirium/DeliriumShardBoss2",[],3128835825,4,4012952792
1019,"DeliriumShardEliteUpgrade","Metadata/MiscellaneousObjects/Delirium/DeliriumShardEliteUpgrade",[],2714619652,4,2871105818
1020,"DeliriumShardSeethingChyme","Metadata/MiscellaneousObjects/Delirium/DeliriumShardSeethingChyme",[],3648182521,4,1358893764
1021,"OverchargedSpearStuckAncestral","Metadata/Effects/Microtransactions/Spells/spear_overchargedspear/Ancestral/ground_spear",[],2544004623,4,1982264602
1022,"OverchargedSpearStuckSpiritWalker","Metadata/Effects/Microtransactions/Spells/Huntress/SpiritWalker/spear_overcharged_spear/ground_spear",[],3675116274,4,4031113461
1023,"DeliriumShardGigaMirror","Metadata/MiscellaneousObjects/Delirium/DeliriumGigaMirror",[],2695382095,4,2684062947
1024,"DeliriumShardAddDeliModsToRare","Metadata/MiscellaneousObjects/Delirium/DeliriumAddDeliModsToRares",[],1864769483,4,3218609476
1025,"DeliriumShardMirroredBoss","Metadata/MiscellaneousObjects/Delirium/DeliriumMirroredBoss",[],2241201644,4,3313251958
1026,"DeliriumShardPauseFog","Metadata/MiscellaneousObjects/Delirium/DeliriumShardPauseFog",[],703319605,4,680371154
1027,"DeliriumShardBossGrantsGigaMirror","Metadata/MiscellaneousObjects/Delirium/DeliriumBossSpawnsGrandMirror",[],3001565866,4,4102748832
1028,"GeneticsScientistMaleOrbitBallDaemon","Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/OrbitProjectile",[],1561497343,4,3993899076
1029,"GeneticsScientistFemaleOrbitBallDaemon","Metadata/Monsters/PrecursorReactorGuardians/GeneticsScientists/OrbitProjectile2",[],2018109955,4,77209668
1030,"BrequelBlocker","Metadata/MiscellaneousObjects/Brequel/BrequelBlocker",[],58598947,4,3927612610
1031,"BrequelHiveSkillObject","Metadata/MiscellaneousObjects/Brequel/BrequelSkillObject",[],2676166203,4,1377843462
1032,"BrequelSpawner","Metadata/MiscellaneousObjects/Brequel/BrequelSpawner",[],2985447972,4,150762988
1033,"BrequelSpawnerCover","Metadata/MiscellaneousObjects/Brequel/BrequelSpawnerCover",[],3518886627,4,3993380388
1034,"VerdantHideoutToucan","Metadata/Terrain/Hideouts/Verdant/Objects/GlidingBird",[],1873005117,4,3224106681
1035,"TempestBellAurora","Metadata/Effects/Spells/monk_bell/mtx_BellAurora",[],268925403,4,3017323828
1036,"MtxAzmeriPortal","Metadata/Effects/Microtransactions/Town_Portals/AzmeriPortal/AzmeriPortal",[],4154108720,4,2866052385
1037,"MicrotransactionTheEndFinisherEffect","Metadata/Effects/Microtransactions/on_kill/TheEndFinisher/TheEndFinisher",[],20457746,4,779085295
1038,"MicrotransactionVampiricPortal","Metadata/Effects/Microtransactions/Town_Portals/OvalPortals/Vampiric/VampiricPortal",[],3961184108,4,2489906961
1039,"RitualWendigoBossGrassPathPatch","Metadata/Monsters/RitualWendigo/objects/RitualWendigoViridiGrassPathPatch",[],1857981148,4,3739328963
1040,"PoisonVineArrowPlantBlight","Metadata/MiscellaneousObjects/PoisonbloomArrow/VineArrowBloomBlight",[],2861883516,4,3686167152
