"rownum","Id","AOFile","PreloadGroupsKeys","EffectCategory","i32_36","HASH32"
237,"ColdWeaknessCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/white.ao",[],4,0,443658065
238,"LightningWeaknessCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/blue.ao",[],4,350,4120792874
239,"DrainEssenceCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/mint.ao",[],4,0,309589390
240,"PunishmentCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/yellow.ao",[],4,350,1105095748
241,"EnfeebleCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/green.ao",[],4,350,1401737300
242,"CriticalWeaknessCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/white.ao",[],4,0,848425318
243,"ProjectileWeaknessCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/orange.ao",[],4,0,3509615579
244,"VulnerabilityCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/red.ao",[],4,350,3159866022
245,"BirdmanConsumeCorpseEffect","Metadata/Effects/Spells/monsters_effects/act1/birdman/consume_corpse.ao",[],4,0,3563651976
246,"UniqueItemDropEffect","Metadata/Effects/misc/unique_drop/uniquedrop.ao",[],3,0,1325829201
247,"ReaveWave","Metadata/Effects/Spells/reave/wave.ao",[],4,0,706259981
248,"ReaveUserEffect","Metadata/Effects/Spells/reave/reaveplayerbuff.ao",[],4,0,1129614029
249,"ReaveImpactSound","Metadata/Effects/impact_sounds/ReaveImpact.ao",[],4,0,2918186760
250,"ReaveWaveSound1","Metadata/Effects/Spells/reave/reaveaudio_wave_01.ao",[],4,0,3811835011
251,"ReaveWaveSound2","Metadata/Effects/Spells/reave/reaveaudio_wave_02.ao",[],4,0,1432762082
252,"ReaveWaveSound3","Metadata/Effects/Spells/reave/reaveaudio_wave_03.ao",[],4,0,883870506
253,"ReaveWaveSound4","Metadata/Effects/Spells/reave/reaveaudio_wave_04.ao",[],4,0,1039210461
254,"DelayedBlastEffect","Metadata/Effects/Spells/monsters_effects/act3/citystalker_richmens/delayblast.ao",[],4,0,22873869
255,"DominusMarkCast","Metadata/Effects/Spells/monsters_effects/act3/dominus/bomb_curse/bombruneonce.ao",[],4,0,2965485195
256,"LightningSoulExplosion","Metadata/Effects/Spells/monsters_effects/act3/dominus/lightning_souls/lightningexplosion.ao",[],4,0,1555546374
257,"DominusSlamEffect","Metadata/Effects/Spells/monsters_effects/act3/dominus/lightning_slam/lightningslam.ao",[],4,0,1960075704
258,"LightningProjectileTrapExplode","Metadata/Effects/Spells/traps/lightning_trap/lightningtrapexplode.ao",[],4,0,2369581288
259,"SmokeMinePoof","Metadata/Effects/Spells/traps/smoke_trap/smokebomb_poof.ao",[],4,0,1202397817
260,"SmokeMineMonsterModShroudWalker","Metadata/Effects/Spells/monsters_effects/League_Archnemesis/mechanics/shroud.ao",[],4,185,1561011187
261,"MonsterProximityShield","Metadata/Effects/Spells/monsters_effects/act3/citystalker_richmens/richmansheild.ao",[],4,0,3114254396
262,"GenericShrine","Metadata/Shrines/generic_shrine.ao",[],4,0,3518599133
263,"ShrineSymbolWing","Metadata/Effects/Environment/shrine/run_fast/runfast.ao",[],4,0,966149626
264,"ShrineSymbolFist","Metadata/Effects/Environment/shrine/fist/fist.ao",[],4,0,4158339342
265,"ShrineSymbolPlus","Metadata/Effects/Environment/shrine/plus/plus.ao",[],4,0,2591703417
266,"ShrineSymbolShield","Metadata/Effects/Environment/shrine/sheild/sheild.ao",[],4,0,1551776830
267,"ShrineSymbolSword","Metadata/Effects/Environment/shrine/sword/sword.ao",[],4,0,241342470
268,"ShrineSymbolFire","Metadata/Effects/Environment/shrine/fire/fire.ao",[],4,0,1056599873
269,"ShrineSymbolCold","Metadata/Effects/Environment/shrine/ice/ice.ao",[],4,0,1496687416
270,"ShrineSymbolLightning","Metadata/Effects/Environment/shrine/lightning/rig.ao",[],4,0,3577565595
271,"ShrineSymbolSkeletons","Metadata/Effects/Environment/shrine/summon/rig.ao",[],4,0,2891876070
272,"ShrineSymbolArc","Metadata/Effects/Environment/shrine/arc/rig.ao",[],4,0,1981549498
273,"DominusTeleportEffect","Metadata/Effects/Spells/monsters_effects/act3/dominus/teleport/teleport.ao",[],4,0,2214469687
274,"DominusBloodRainSplash","Metadata/Effects/Spells/monsters_effects/act3/dominus/blood_rains/bloodsplash.ao",[],4,0,2358545355
275,"DominusBloodOrb","Metadata/Effects/Spells/orbs/rig_dominus_bloodcharge.ao",[],3,0,2886283478
276,"ThrownWeaponMeleeImpact","Metadata/Effects/Spells/spectral_weapon_throw/spectralweaponthrow_impact.ao",[],4,0,1662513041
277,"DominusGrabEffect","Metadata/Effects/Spells/monsters_effects/act3/dominus/blood_grasp/bloodgrasp.ao",[],4,0,4188069529
278,"DominusGrabHand","Metadata/Effects/Spells/monsters_effects/act3/dominus/blood_grasp/bloodgrasp_hand.ao",[],4,0,1438198071
279,"DominusGrabEnd","Metadata/Effects/Spells/monsters_effects/act3/dominus/blood_grasp/blood_grasp_end.ao",[],4,0,1232458915
280,"SuicideExplode","Metadata/Effects/Spells/monsters_effects/gore_explode/rig.ao",[],4,0,1412283479
281,"SuicideExplodeNoGibs","Metadata/Effects/Spells/monsters_effects/gore_explode/gore_explosion_no_gibs.ao",[],4,75,2478095121
282,"SuicideExplodeGibs","Metadata/Effects/Spells/monsters_effects/gore_explode/gibs.ao",[],4,0,2843993914
283,"SilenceOrb","Metadata/Effects/Spells/curses/silence.ao",[],4,0,331931639
284,"SilenceCast","Metadata/Effects/Spells/curses/area/temporal_chains.ao",[],4,0,3998990359
285,"SilenceCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/purple.ao",[],4,0,2326816347
286,"DominusChargeDust","Metadata/Effects/Spells/monsters_effects/act3/dominus/charge/chargestomp.ao",[],4,0,2422626426
287,"DominusChargeSlam","Metadata/Effects/Spells/monsters_effects/act3/dominus/charge/chargeend.ao",[],4,150,2364352983
288,"SoulEaterBeam","Metadata/Effects/Spells/monsters_effects/aura/nemesis_mod/soul_eater/souleater_beam.ao",[],4,0,2910432754
289,"ForesightBeam","Metadata/Effects/Microtransactions/Amulets/Uniques/HinekorasSight/end_beam.ao",[],4,0,1571354361
290,"SpectralThrowGold","Metadata/Effects/Microtransactions/Spells/spectral_throw/gold/impact.ao",[],4,0,4192024954
291,"CleaveBeastSound","Metadata/Effects/impact_sounds/Beast_cleave_impact.ao",[],4,0,2200251706
292,"SpectralThrowEbony","Metadata/Effects/Microtransactions/Spells/spectral_throw/ebony/impact.ao",[],4,0,1864349881
293,"SpectralThrowBoomerang","Metadata/Effects/Microtransactions/Spells/spectral_throw/boomerang/impact.ao",[],4,0,2005589006
294,"SpectralThrowEbonyMTXNew","Metadata/Effects/Microtransactions/Spells/spectral_throw/ebony_new/explode.ao",[],4,0,1679495226
295,"SpectralThrowFairgraves","Metadata/Effects/Spells/fairgraves_spectral_throw/spectralweaponthrow_impact.ao",[],4,0,1936863855
296,"SpectralThrowKitavaMtx","Metadata/Effects/Microtransactions/Spells/spectral_throw/kitava/impact.ao",[],4,0,2707265048
297,"StormCallImpact","Metadata/Effects/Spells/storm_call/stormcall_impact.ao",[],4,125,2179813885
298,"StormCallSigilLoop","Metadata/Effects/Spells/storm_call/stormcall_idle.ao",[],4,0,2019860606
299,"StormCallSigilPulse","Metadata/Effects/Spells/storm_call/stormpulse.ao",[],4,0,2495445232
300,"StormCallSingleImpact","Metadata/Effects/Spells/storm_call/stormcall_impact_vaal.ao",[],4,0,1260421185
301,"MonsterStormCallImpact","Metadata/Effects/Spells/monsters_effects/storm_call/stormcall_impact.ao",[],4,125,305990382
302,"MonsterStormCallSigilLoop","Metadata/Effects/Spells/monsters_effects/storm_call/stormcall_idle.ao",[],4,125,254848795
303,"MonsterStormCallSigilPulse","Metadata/Effects/Spells/monsters_effects/storm_call/stormpulse.ao",[],4,0,840540288
304,"MonsterStormCallLowImpact","Metadata/Effects/Spells/monsters_effects/storm_call/stormcall_impact_noclutter.ao",[],4,125,2806469217
305,"MonsterStormCallLowSigilLoop","Metadata/Effects/Spells/monsters_effects/storm_call/stormcall_idle.ao",[],4,125,874084063
306,"MonsterStormCallLowSigilPulse","Metadata/Effects/Spells/monsters_effects/storm_call/stormpulse.ao",[],4,0,1021661956
307,"ColdStormCallImpact","Metadata/Effects/Spells/monsters_effects/coldstorm_call/coldstormcall_impact.ao",[],4,125,1376110019
308,"ColdStormCallSigilLoop","Metadata/Effects/Spells/monsters_effects/coldstorm_call/coldstormcall_idle.ao",[],4,125,3255493923
309,"ColdStormCallSigilPulse","Metadata/Effects/Spells/monsters_effects/coldstorm_call/coldstormpulse.ao",[],4,0,1771065510
310,"FireStormCallImpact","Metadata/Effects/Spells/monsters_effects/firestorm_call/firestormcall_impact.ao",[],4,125,3918335351
311,"FireStormCallSigilLoop","Metadata/Effects/Spells/monsters_effects/firestorm_call/firestormcall_idle.ao",[],4,125,142751533
312,"FireStormCallSigilPulse","Metadata/Effects/Spells/monsters_effects/firestorm_call/firestormpulse.ao",[],4,0,2778071093
313,"PhysicalStormCallImpact","Metadata/Effects/Spells/monsters_effects/physicalstorm_call/physicalstorm_call_impact.ao",[],4,125,687269222
314,"PhysicalStormCallSigilLoop","Metadata/Effects/Spells/monsters_effects/physicalstorm_call/physicalstorm_call_idle.ao",[],4,125,2964649193
315,"PhysicalStormCallSigilPulse","Metadata/Effects/Spells/monsters_effects/physicalstorm_call/physicalstorm_call_pulse.ao",[],4,0,4208240527
316,"SeawitchLightningBeam","Metadata/Effects/Spells/monsters_effects/maps/lightning_bond/lightning_beam.ao",[],4,0,4083439207
317,"Barrage","Metadata/Effects/Spells/barrage/barrage_swirl.ao",[],4,0,2802393071
318,"BarrageBlood","Metadata/Effects/Microtransactions/Spells/barrage/blood/barrage_swirl.ao",[],4,0,3509867378
319,"BarrageBloodTrails","Metadata/Effects/Microtransactions/Spells/barrage/blood/trailsAO.ao",[],4,0,3709429195
320,"ShrineSymbolResistance","Metadata/Effects/Environment/shrine/resistance/rig.ao",[],4,0,2717164128
321,"ShrineSymbolCurse","Metadata/Effects/Environment/shrine/curse/rig.ao",[],4,0,3019758408
322,"ShrineSymbolThorns","Metadata/Effects/Environment/shrine/thorn/thorn.ao",[],4,0,2297505049
323,"ShrineSymbolSmoke","Metadata/Effects/Environment/shrine/smoke/rig.ao",[],4,0,1440061333
324,"TribalStormCallImpact","Metadata/Effects/Microtransactions/Spells/storm_call/tribal/stormcall_impact.ao",[],4,125,3513446663
325,"TribalStormCallSigilLoop","Metadata/Effects/Microtransactions/Spells/storm_call/tribal/tribal_stormcall_idle.ao",[],4,0,2759669526
326,"TribalStormCallSigilPulse","Metadata/Effects/Microtransactions/Spells/storm_call/tribal/tribalstormpulse.ao",[],4,0,4163887284
327,"TribalStormCallSingleImpact","Metadata/Effects/Microtransactions/Spells/storm_call/tribal/stormcall_impact_mini.ao",[],4,0,2343030978
328,"ChargedBlastMarker","Metadata/Effects/Spells/charged_blast/chargedblast_target.ao",[],4,500,744276834
329,"ChargedBlastExplosionSmall","Metadata/Effects/Spells/charged_blast/chargedblast_explode_small.ao",[],4,325,757948869
330,"ChargedBlastExplosionMedium","Metadata/Effects/Spells/charged_blast/chargedblast_explode_medium.ao",[],4,325,3038009280
331,"ChargedBlastExplosionLarge","Metadata/Effects/Spells/charged_blast/chargedblast_explode_large.ao",[],4,325,2917406028
332,"ShrineSymbolMassive","Metadata/Effects/Environment/shrine/massive/rig.ao",[],4,0,2030505684
333,"ShrineSymbolEchoing","Metadata/Effects/Environment/shrine/echoing/rig.ao",[],4,0,2088850601
334,"ShrineSymbolGodMode","Metadata/Effects/Environment/shrine/god_mode/rig.ao",[],4,0,1331424104
335,"SeaWitchScreech","Metadata/Effects/Spells/monsters_effects/act1/seawitch_howl/seawitchHowl_loop.ao",[],4,0,2279039908
336,"SeaWitchScreechShort","Metadata/Effects/Spells/monsters_effects/act1/seawitch_howl/seawitchHowl_short.ao",[],4,0,3417853260
337,"IceStorm1","Metadata/Effects/misc/Uniques/weapons/TwoHandWeapons/Staves/WhisperingIce/icebolt_01.ao",[],4,0,3529671956
338,"IceStorm2","Metadata/Effects/misc/Uniques/weapons/TwoHandWeapons/Staves/WhisperingIce/impactAoE_empowered.ao",[],4,150,2090446553
339,"SpineRainOfArrows","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/spine_rain_of_arrows/spinerain.ao",[],4,0,3323581809
340,"DesecrateGravestone1","Metadata/Effects/Spells/desecrate/graveyard/gravestonesummon_01.ao",[],4,0,1335731165
341,"DesecrateGravestone2","Metadata/Effects/Spells/desecrate/graveyard/gravestonesummon_02.ao",[],4,0,4026894628
342,"DesecrateGravestone3","Metadata/Effects/Spells/desecrate/graveyard/gravestonesummon_03.ao",[],4,0,1751696059
343,"DesecrateFog","Metadata/Effects/Spells/desecrate/graveyard/gravefog.ao",[],4,0,3494939957
344,"SeaWitchScreechOrb","Metadata/Effects/Spells/monsters_effects/act1/seawitchhowl_orb/rig.ao",[],4,0,430814987
345,"DesecrateCorpseEffect","Metadata/Effects/Spells/desecrate/corpselight.ao","[15,0,45,43]",4,0,2327939474
346,"AnimateArmourSummon","Metadata/Effects/Spells/animate_armour/animatearmoursummon.ao",[1],4,0,1054016804
347,"AtziriDemonSacrificeExplosion","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/sacrifice_soul/soul_sacrifice_effect.ao",[],4,0,869303670
348,"AtziriDemonSacrificeSoul1","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/sacrifice_soul/soul_1.ao",[],4,0,1958658773
349,"AtziriDemonSacrificeSoul2","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/sacrifice_soul/soul_2.ao",[],4,0,1210083501
350,"AtziriDemonSacrificeSoul3","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/sacrifice_soul/soul_3.ao",[],4,0,2676672033
351,"AtziriDemonSacrificeShield","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/sacrifice_soul/sheild_lady.ao",[],4,0,3759823032
352,"AtziriMirrorEffect","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/mirror_mode/single/runesingle.ao",[],4,0,1119937452
353,"AtziriStormCallSigil","Metadata/Effects/Spells/Storm_Call_Atziri/atz_stormcall_idle.ao",[],4,0,3311308158
354,"AtziriStormCallPulse","Metadata/Effects/Spells/Storm_Call_Atziri/stormcall_pulse.ao",[],4,0,2907415402
355,"AtziriStormCallImpact","Metadata/Effects/Spells/Storm_Call_Atziri/stormcall_impact.ao",[],4,125,2274731275
356,"AtziriEmpoweredStormCallSigil","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/reskins/mega_stormcall/mega_stormcall_idle.ao",[],4,0,2733309597
357,"AtziriEmpoweredStormCallPulse","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/reskins/mega_stormcall/mega_stormcall_pulse.ao",[],4,0,966005460
358,"AtziriEmpoweredStormCallImpact","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/reskins/mega_stormcall/mega_stormcall_impact.ao",[],4,125,500117041
359,"AtziriTeleport","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/teleport/atziriteleport.ao",[],4,0,982456496
360,"AtziriLabPortal","Metadata/Effects/Environment/lab_portals/portal_vaal.ao",[],3,0,3595211174
361,"NormalLabPortal","Metadata/Effects/Environment/lab_portals/portal.ao",[],3,0,915351278
362,"SpineStorm","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/spine_firestorm/spinestorm.ao",[],4,0,3041220481
363,"VaalGroundSlam","Metadata/Effects/Spells/ground_slam_vaal/largeslam.ao",[],4,0,2590016839
364,"VaalMiniColdSnap","Metadata/Effects/Spells/mini_coldsnap/coldsnapmini.ao",[],4,0,2019639853
365,"IceNovaArctic","Metadata/Effects/Spells/icenova/arctic/rig.ao",[],4,260,4059866281
366,"SummonedMonsterEffect","Metadata/Effects/Environment/chests/Strongboxes/chestsummon.ao",[],4,0,1775665536
367,"VaalDoubleStrikeEffect","Metadata/Effects/Spells/doublestrike/doublestrikesummon_vaal.ao",[],4,0,1733204822
368,"VaalDoubleStrikeEffectNew","Metadata/Effects/Spells/doublestrike/doublestrikesummon_vaal_new.ao",[],4,0,1461507465
369,"GroundSlamSpike1","Metadata/Effects/Spells/ground_slam_new/groundspine_01.ao",[],4,0,3592915487
370,"GroundSlamSpike2","Metadata/Effects/Spells/ground_slam_new/groundspine_02.ao",[],4,0,157376380
371,"GroundSlamSpike3","Metadata/Effects/Spells/ground_slam_new/groundspine_03.ao",[],4,0,831994698
372,"GroundSlamImpact","Metadata/Effects/Spells/ground_slam_02/groundslam_impact.ao",[],4,0,3515192821
373,"UpheavalEffect","Metadata/Effects/Spells/monk_glacialcascade/glacialCascade.ao",[],4,40,1201131137
374,"DarkUpheavalEffect","Metadata/Effects/Microtransactions/Spells/upheaval/dark/spines_cascade_unleash.ao",[],4,80,4259642771
375,"BloodGroundSlamSpike1","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_spines/groundspineblood_01.ao",[],4,0,2818172621
376,"BloodGroundSlamSpike2","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_spines/groundspineblood_02.ao",[],4,0,1200362430
377,"BloodGroundSlamSpike3","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_spines/groundspineblood_03.ao",[],4,0,3256313102
378,"BloodGroundSlamImpact","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_spines/groundslamblood_impact.ao",[],4,0,3291404373
379,"MoltenStrikeMeleeImpact","Metadata/Effects/Spells/molten_strike/heavy_molten_strike_hit.ao",[],4,0,3176587205
380,"MoltenStrikeProjectileImpact","Metadata/Effects/Spells/molten_strike/moltenchunk_impact.ao",[],4,110,3563926990
381,"MoltenStrikeProjectileImpactScaled","Metadata/Effects/Spells/molten_strike/moltenimpact.ao",[],4,110,2081210664
382,"MonsterChargedBlastMarker","Metadata/Effects/Spells/monsters_effects/flameblast/flameblast_target.ao",[],4,500,2437468964
383,"MonsterChargedBlastExplosionSmall","Metadata/Effects/Spells/monsters_effects/flameblast/flameblast_explode_small.ao",[],4,330,3825370062
384,"MonsterChargedBlastExplosionMedium","Metadata/Effects/Spells/monsters_effects/flameblast/flameblast_explode_medium.ao",[],4,330,1598327834
385,"MonsterChargedBlastExplosionLarge","Metadata/Effects/Spells/monsters_effects/flameblast/flameblast_explode_large.ao",[],4,330,247891879
386,"ConvocationEffect","Metadata/Effects/Spells/convocation/convocation.ao",[],4,0,1265248231
387,"ChaosFireStormEffect","Metadata/Effects/Spells/chaosstorm/rig.ao",[],4,0,113543896
388,"ConvocationCasterEffect","Metadata/Effects/Spells/convocation/convocation_player.ao",[],4,0,3960556295
389,"FlameWhip","Metadata/Effects/Spells/flame_whip/flame_whip.ao",[],4,0,844510376
390,"InfernalSwarmBeam","Metadata/Effects/Spells/firebomb/fire_bomb_beam/firebomb_beam.ao",[],4,0,2114083970
391,"FlameWhipCastEffect","Metadata/Effects/Spells/flame_whip/flamewhip_cast.ao",[],4,0,2623773222
392,"RampageNovaEffect","Metadata/Effects/Spells/rampage/shockwave/screech.ao",[],4,270,681163836
393,"FrenzyEffect","Metadata/Effects/Spells/frenzy_02/player_spiral.ao",[],4,0,298206602
394,"BrutusSkeletonCage","Metadata/Effects/Spells/monsters_effects/act1/brute/cage/rig.ao",[],4,0,1359384162
395,"BrutusGroundSpike","Metadata/Effects/Spells/monsters_effects/act1/brute/spikes/spike.ao",[],4,0,2280926871
396,"FireNova","Metadata/Effects/Spells/monsters_effects/fire_nova/firenova.ao",[],4,400,3113833548
397,"BallLightningBeamPlayer","Metadata/Effects/Spells/lightning_balllightning/ball_Lightning_Beam.ao",[],4,0,1369738751
398,"TornadoShotImpact","Metadata/Effects/Spells/bow_tornado_shot/impact.ao",[],4,100,3003385475
399,"RedChargedBlastMarker","Metadata/Effects/Microtransactions/Spells/alt_flameblast/alt_flameblast_target.ao",[],4,500,2314417228
400,"RedChargedBlastExplosionSmall","Metadata/Effects/Microtransactions/Spells/alt_flameblast/alt_flameblast_explode_small.ao",[],4,470,277394544
401,"RedChargedBlastExplosionMedium","Metadata/Effects/Microtransactions/Spells/alt_flameblast/alt_flameblast_explode_medium.ao",[],4,470,1516373815
402,"RedChargedBlastExplosionLarge","Metadata/Effects/Microtransactions/Spells/alt_flameblast/alt_flameblast_explode_large.ao",[],4,470,715268667
403,"RedReaveWave","Metadata/Effects/Microtransactions/Spells/reave/wave.ao",[],4,0,2988460140
404,"RedReaveUserEffect","Metadata/Effects/Microtransactions/Spells/reave/reaveplayerbuff.ao",[],4,0,2307032573
405,"TutorialArrow","Metadata/Effects/Tutorial/Arrow.ao",[],1,0,1095568763
406,"MossMonsterSlamSummon","Metadata/Effects/Spells/monsters_effects/mossboss_summon/mossbosssummon.ao",[],4,0,1270264652
407,"HoundEmerge","Metadata/Effects/Spells/monsters_effects/hound/unburrow/unburrow_lavapool.ao",[],4,0,537657061
408,"HoundBurrow","Metadata/Effects/Spells/monsters_effects/hound/burrow/burrow_lavapool.ao",[],4,0,3942883522
409,"MerveilTeleport","Metadata/Effects/Spells/monsters_effects/act1/merveil/teleport/rig.ao",[],4,0,189094744
410,"NinjaFlickerStrikeIn","Metadata/Effects/Microtransactions/Spells/flicker_strike/ninja_smoke/rig_in.ao",[],4,0,3847385888
