"rownum","Id","Animation","i32_24","i32_28","Stats"
2214,"rolling_magma_impact",[3251],1,0,""
2215,"rolling_magma_impact_extra_visible",[3491],1,0,""
2216,"rolling_magma_impact",[10314],1,1,""
2217,"rolling_magma_impact_extra_visible",[10315],1,1,""
2218,"charged_strike_pulse",[8250],3,0,""
2219,"charged_strike_pulse",[8250],3,1,""
2220,"charged_strike_normal_impact",[8251],1,0,""
2221,"charged_strike_normal_impact",[8251],1,1,""
2222,"charged_strike_charged_impact",[8252],1,0,""
2223,"charged_strike_charged_impact",[8252],1,1,""
2224,"tempest_bell_initial_slam",[8307],1,0,""
2225,"tempest_bell_fow_slam",[8308],1,0,""
2226,"tempest_bell_shockwave",[8309],1,0,""
2227,"tempest_bell_shockwave",[9192],1,1,""
2228,"tempest_bell_shockwave",[10068],1,2,""
2229,"tempest_bell_attachment",[8319],1,0,""
2230,"tempest_bell_attachment",[9348],1,1,""
2231,"tempest_bell_attachment",[10069],1,2,""
2232,"tempest_bell_shockwave",[10603],1,3,""
2233,"tempest_bell_attachment",[10604],1,3,""
2234,"spectral_bell_shockwave",[8310],1,0,""
2235,"spectral_bell_carried_shockwave",[8311],1,0,""
2236,"spectral_bell_carried",[8312],1,0,""
2237,"ice_ambush_max_explode",[8428],3,0,""
2238,"ice_ambush_mid_explode",[8429],3,0,""
2239,"ice_ambush_low_explode",[8430],3,0,""
2240,"midnight_star_ice_crystal_explosion",[8431],3,0,""
2241,"midnight_star_ice_crystal_spawn",[8432],3,0,""
2242,"contagion_spread",[2238],1,0,""
2243,"contagion_spread",[718],1,1,""
2244,"contagion_spread",[3317],1,2,""
2245,"contagion_spread",[5276],1,3,""
2246,"contagion_spread",[5278],1,4,""
2247,"contagion_spread",[5693],1,5,""
2248,"contagion_spread",[2238],1,6,""
2249,"contagion_miss",[8421],1,0,""
2250,"contagion_miss",[8421],1,1,""
2251,"contagion_miss",[8421],1,2,""
2252,"contagion_miss",[8421],1,3,""
2253,"contagion_miss",[8421],1,4,""
2254,"contagion_miss",[9576],1,6,""
2255,"bone_cone_effect",[8282],1,0,""
2256,"bone_cone_effect",[9323],1,1,""
2257,"consume_corpse_area_effect",[8287],3,0,""
2258,"power_siphon_on_hit",[8290],1,0,""
2259,"power_siphon_miss",[9011],1,0,""
2260,"poison_burst_arrow_explode",[8293],3,0,""
2261,"poison_burst_arrow_explode",[10445],3,2,""
2262,"poison_burst_arrow_explode",[8294],3,3,""
2263,"shocking_arrow_bolt",[8300],3,0,""
2264,"shocking_arrow_charge",[8299],3,0,""
2265,"shocking_arrow_bolt",[9157],3,1,""
2266,"shocking_arrow_charge",[9156],3,1,""
2267,"shocking_arrow_bolt",[9785],3,2,""
2268,"shocking_arrow_charge",[9784],3,2,""
2269,"lightning_rod_rain_impact",[8336],1,0,""
2270,"lightning_rod_rain_shockwave",[8337],1,0,""
2271,"lightning_rod_rain_impact",[9152],1,1,""
2272,"lightning_rod_rain_shockwave",[9153],1,1,""
2273,"oil_ground_burning_ground_effect",[8334],1,1000,""
2274,"oil_ground_burning_ground_effect",[8314],1,2000,""
2275,"oil_ground_burning_ground_effect",[8334],1,2001,""
2276,"oil_ground_burning_ground_effect",[8595],1,2002,""
2277,"oil_ground_ignition_transition_effect",[8335],1,1000,""
2278,"oil_ground_ignition_transition_effect",[8315],1,2000,""
2279,"oil_ground_ignition_transition_effect",[8335],1,2001,""
2280,"oil_ground_ignition_transition_effect",[8596],1,2002,""
2281,"oil_ground_ignition_transition_effect",[8315],1,2003,""
2282,"greater_fireball",[8329],1,0,""
2283,"greater_fireball",[9220],1,28,""
2284,"greater_fireball",[10691],1,29,""
2285,"solar_orb",[8331],1,0,""
2286,"solar_orb_explosion",[8332],1,0,""
2287,"solar_orb",[9146],1,1,""
2288,"solar_orb_explosion",[9147],1,1,""
2289,"solar_orb",[10683],1,2,""
2290,"solar_orb_explosion",[10684],1,2,""
2291,"plague_bearer_nova",[8345],1,0,""
2292,"shatter_cold",[9937],1,0,""
2293,"shatter_lightning",[9939],1,0,""
2294,"shatter_fire",[9938],1,0,""
2295,"shatter_cold",[10104],1,1,""
2296,"shatter_lightning",[10105],1,1,""
2297,"shatter_fire",[10106],1,1,""
2298,"shatter_audio",[8502],1,1,""
2299,"shatter_cold",[10107],1,2,""
2300,"shatter_lightning",[10108],1,2,""
2301,"shatter_fire",[10109],1,2,""
2302,"shatter_audio",[8502],1,2,""
2303,"shatter_cold",[10884],1,3,""
2304,"shatter_lightning",[10885],1,3,""
2305,"shatter_fire",[10886],1,3,""
2306,"shatter_audio",[8502],1,3,""
2307,"ripwire_arrow_hit",[8347],1,0,""
2308,"lightning_warp_marker",[82],1,0,""
2309,"lightning_warp_marker",[1929],1,1,""
2310,"lightning_warp_marker",[2172],1,2,""
2311,"lightning_warp_marker",[2232],1,3,""
2312,"lightning_warp_marker",[1932],1,4,""
2313,"lightning_warp_marker",[1932],1,5,""
2314,"lightning_warp_down",[84],1,0,""
2315,"lightning_warp_down",[1931],1,1,""
2316,"lightning_warp_down",[2174],1,2,""
2317,"lightning_warp_down",[2234],1,3,""
2318,"lightning_warp_down",[1934],1,4,""
2319,"lightning_warp_down",[3794],1,5,""
2320,"lightning_warp_up",[83],1,0,""
2321,"lightning_warp_up",[1930],1,1,""
2322,"lightning_warp_up",[2173],1,2,""
2323,"lightning_warp_up",[2233],1,3,""
2324,"lightning_warp_up",[1933],1,4,""
2325,"lightning_warp_up",[3793],1,5,""
2326,"lightning_warp_explosion",[8350],1,0,""
2327,"lightning_warp_explosion",[8350],1,1,""
2328,"lightning_warp_explosion",[8350],1,2,""
2329,"lightning_warp_explosion",[8350],1,3,""
2330,"lightning_warp_explosion",[8350],1,4,""
2331,"lightning_warp_explosion",[8350],1,5,""
2332,"lightning_warp_whiff",[9010],1,0,""
2333,"lightning_warp_whiff",[9010],1,1,""
2334,"lightning_warp_whiff",[9010],1,2,""
2335,"lightning_warp_whiff",[9010],1,3,""
2336,"lightning_warp_whiff",[9010],1,4,""
2337,"lightning_warp_whiff",[9010],1,5,""
2338,"lightning_warp_marker",[10129],1,6,""
2339,"lightning_warp_down",[10131],1,6,""
2340,"lightning_warp_up",[10130],1,6,""
2341,"lightning_warp_explosion",[10132],1,6,""
2342,"lightning_warp_whiff",[10133],1,6,""
2343,"lightning_warp_gibs",[10134],3,6,""
2344,"vile_disruption_marker",[85],1,0,""
2345,"vile_disruption_down",[87],1,0,""
2346,"vile_disruption_up",[86],1,0,""
2347,"vile_disruption_explosion",[88],1,0,""
2348,"vile_disruption_whiff",[89],1,0,""
2349,"vile_disruption_gibs",[90],3,0,""
2350,"detonating_arrow_explosion",[8286],1,0,""
2351,"detonating_arrow_surge",[8355],1,0,""
2352,"shield_drum_shockwave",[8362],1,0,""
2353,"rain_of_arrows_impact",[8366],1,0,""
2354,"mana_remnants_globe",[8367],1,0,""
2355,"sanguine_revelry_globe",[8368],1,0,""
2356,"lightning_warp_gibs",[8371],3,0,""
2357,"toxic_growth_projectile_explode",[9988],1,0,""
2358,"toxic_growth_pustule_explode",[8291],1,0,""
2359,"toxic_growth_projectile_explode",[10443],1,1,""
2360,"toxic_growth_pustule_explode",[10444],1,1,""
2361,"toxic_growth_projectile_explode",[10637],1,2,""
2362,"toxic_growth_pustule_explode",[10638],1,2,""
2363,"ancestral_warrior_totem",[8372],3,0,""
2364,"empower_barrage_muzzle_flash",[8374],1,0,""
2365,"empower_barrage_spear_muzzle_flash",[8375],1,0,""
2366,"empower_barrage_muzzle_flash",[10968],1,1,""
2367,"empower_barrage_spear_muzzle_flash",[10969],1,1,""
2368,"lightning_conduit_bolt_no_shock",[6934],1,0,""
2369,"lightning_conduit_bolt_no_shock",[6971],1,1,""
2370,"lightning_conduit_bolt_no_shock",[7013],1,2,""
2371,"explosive_grenade_audio",[8229],1,0,""
2372,"explosive_grenade_audio",[8229],1,1,""
2373,"explosive_grenade_audio",[8763],1,2,""
2374,"flash_grenade_audio",[8229],1,0,""
2375,"toxic_grenade_audio",[8229],1,0,""
2376,"toxic_grenade_audio",[8229],1,1,""
2377,"oil_grenade_audio",[8229],1,0,""
2378,"oil_grenade_audio",[8763],1,1,""
2379,"oil_grenade_explosion",[11019],3,3,""
2380,"oil_grenade_audio",[8229],1,3,""
2381,"fire_grenade_audio",[8229],1,0,""
2382,"gas_shot_grenade_audio",[8229],1,0,""
2383,"igneous_shield_explosion",[8376],1,0,""
2384,"flameblast_marker",[8378],1,0,""
2385,"flameblast_explosion_small",[8377],1,0,""
2386,"flameblast_explosion_medium",[8377],1,0,""
2387,"flameblast_explosion_large",[8377],1,0,""
2388,"flameblast_marker",[382],1,1,""
2389,"flameblast_explosion_small",[383],1,1,""
2390,"flameblast_explosion_medium",[384],1,1,""
2391,"flameblast_explosion_large",[385],1,1,""
2392,"flameblast_marker",[399],1,2,""
2393,"flameblast_explosion_small",[400],1,2,""
2394,"flameblast_explosion_medium",[401],1,2,""
2395,"flameblast_explosion_large",[402],1,2,""
2396,"flameblast_marker",[1563],1,3,""
2397,"flameblast_explosion_small",[1560],1,3,""
2398,"flameblast_explosion_medium",[1561],1,3,""
2399,"flameblast_explosion_large",[1562],1,3,""
2400,"flameblast_marker",[1620],1,4,""
2401,"flameblast_explosion_small",[1621],1,4,""
2402,"flameblast_explosion_medium",[1622],1,4,""
2403,"flameblast_explosion_large",[1623],1,4,""
2404,"flameblast_marker",[2790],1,5,""
2405,"flameblast_explosion_small",[2791],1,5,""
2406,"flameblast_explosion_medium",[2791],1,5,""
2407,"flameblast_explosion_large",[2791],1,5,""
2408,"flameblast_marker",[3781],1,6,""
2409,"flameblast_explosion_small",[3782],1,6,""
2410,"flameblast_explosion_medium",[3782],1,6,""
2411,"flameblast_explosion_large",[3782],1,6,""
2412,"flameblast_marker",[3820],1,7,""
2413,"flameblast_explosion_small",[3821],1,7,""
2414,"flameblast_explosion_medium",[3821],1,7,""
2415,"flameblast_explosion_large",[3821],1,7,""
2416,"flameblast_marker",[4549],1,8,""
2417,"flameblast_explosion_small",[4550],1,8,""
2418,"flameblast_explosion_medium",[4550],1,8,""
2419,"flameblast_explosion_large",[4550],1,8,""
2420,"flameblast_marker",[5677],1,9,""
2421,"flameblast_explosion_small",[5678],1,9,""
2422,"flameblast_explosion_medium",[5679],1,9,""
2423,"flameblast_explosion_large",[5680],1,9,""
2424,"flameblast_marker",[328],1,10,""
2425,"flameblast_explosion_small",[329],1,10,""
2426,"flameblast_explosion_medium",[330],1,10,""
2427,"flameblast_explosion_large",[331],1,10,""
2428,"flameblast_marker",[9137],1,11,""
2429,"flameblast_explosion_small",[9138],1,11,""
2430,"flameblast_explosion_medium",[9139],1,11,""
2431,"flameblast_explosion_large",[9140],1,11,""
2432,"flameblast_charge_surge",[9222],1,11,""
2433,"flameblast_marker",[10654],1,12,""
2434,"flameblast_explosion_small",[10655],1,12,""
2435,"flameblast_explosion_medium",[10656],1,12,""
2436,"flameblast_explosion_large",[10657],1,12,""
2437,"flameblast_charge_surge",[10693],1,12,""
2438,"orb_of_storms_arc_hit",[2139],1,0,""
2439,"orb_of_storms_arc_hit",[2139],1,1,""
2440,"orb_of_storms_arc_hit",[2139],1,2,""
2441,"orb_of_storms_arc_hit",[2139],1,3,""
2442,"flameblast_charge_surge",[8382],1,0,""
2443,"greater_frostbolt_explosion",[8381],1,0,""
2444,"greater_frostbolt_explosion",[10063],1,5,""
2445,"greater_frostbolt_explosion",[10347],1,6,""
2446,"orb_of_storms_arc_hit_ground",[4228],1,0,""
2447,"orb_of_storms_arc_hit_ground",[4228],1,1,""
2448,"orb_of_storms_arc_hit_ground",[4228],1,2,""
2449,"orb_of_storms_arc_hit_ground",[4228],1,3,""
2450,"orb_of_storms_arc_hit_ground",[4228],1,1000,""
2451,"shockwave_totem_crack",[8389],1,0,""
2452,"shockwave_totem_quake",[8390],1,0,""
2453,"shockwave_totem_quake_FOW",[8391],1,0,""
2454,"shockwave_totem_jagged_quake",[8392],3,0,""
2455,"perfect_strike_wave",[8394],1,0,""
2456,"perfect_strike_charge",[8396],1,0,""
2457,"perfect_strike_impact",[8369],1,0,""
2458,"perfect_strike_impact_perfect",[8370],1,0,""
2459,"perfect_strike_wave",[9310],1,1,""
2460,"perfect_strike_charge",[9311],1,1,""
2461,"perfect_strike_impact",[9312],1,1,""
2462,"perfect_strike_impact_perfect",[9313],1,1,""
2463,"perfect_strike_wave",[9314],1,10,""
2464,"perfect_strike_charge",[9315],1,10,""
2465,"perfect_strike_impact",[9316],1,10,""
2466,"perfect_strike_impact_perfect",[9317],1,10,""
2467,"shield_charge_impact_circle",[8399],1,0,""
2468,"shield_charge_impact_cone",[8400],1,0,""
2469,"shield_charge_run_wind",[8401],1,0,""
2470,"shield_charge_footstep",[8402],1,0,""
2471,"poison_vine_arrow_impact",[8408],1,0,""
2472,"plague_burst",[8345],1,0,""
2473,"detonate_dead_fire_explosion",[1723],3,0,""
2474,"detonate_dead_fire_explosion",[1723],3,1,""
2475,"detonate_dead_fire_explosion",[4636],3,2,""
2476,"detonate_dead_corpse_explosion",[1721],3,0,""
2477,"detonate_dead_corpse_explosion",[1721],3,1,""
2478,"detonate_dead_corpse_explosion",[4635],3,2,""
2479,"detonate_dead_corpse_gibs",[1722],3,0,""
2480,"detonate_dead_corpse_gibs",[1299],3,1,""
2481,"detonate_dead_corpse_gibs",[1299],3,2,""
2482,"detonate_dead_wiff",[8731],3,0,""
2483,"detonate_dead_wiff",[1299],3,1,""
2484,"detonate_dead_wiff",[1299],3,2,""
2485,"triggered_detonate_dead_on_landing_explosion",[1724],3,0,""
2486,"skeleton_mage_minion_frostbolt_explosion",[8447],1,0,""
2487,"skeleton_mage_minion_frostbolt_explosion_large",[8447],1,0,""
2488,"elemental_discharge_freeze",[8527],1,0,""
2489,"elemental_discharge_ignite",[8528],1,0,""
2490,"elemental_discharge_shock",[8529],1,0,""
2491,"spearstorm_create",[3033],1,0,""
2492,"spearstorm_create",[3328],1,1,""
2493,"spark_bounce",[8446],3,1004,""
2494,"spark_bounce",[8753],3,1006,""
2495,"spark_bounce",[8754],3,1007,""
2496,"spark_bounce",[8754],3,1008,""
2497,"spark_bounce",[8755],3,1009,""
2498,"spark_bounce",[10539],3,1010,""
2499,"hex_blast_marker",[4555],1,0,""
2500,"hex_blast_explosion",[4556],1,0,""
2501,"hex_blast_marker",[9555],1,1,""
2502,"hex_blast_explosion",[9556],1,1,""
2503,"remote_spear_mine_explosion",[8479],1,0,""
2504,"remote_spear_mine_infused_explosion",[8480],1,0,""
2505,"remote_spear_mine_infused_wave",[8481],1,0,""
2506,"remote_spear_mine_explosion",[10464],1,1,""
2507,"remote_spear_mine_infused_explosion",[10465],1,1,""
2508,"remote_spear_mine_infused_wave",[10466],1,1,""
2509,"remote_spear_mine_explosion",[10467],1,2,""
2510,"remote_spear_mine_infused_explosion",[10468],1,2,""
2511,"remote_spear_mine_infused_wave",[10469],1,2,""
2512,"triggered_fiery_death_explode",[1723],1,0,""
2513,"knockback_wave_nova",[8484],1,0,""
2514,"lightning_bolt",[8074],1,0,""
2515,"lightning_bolt",[8075],1,1,""
2516,"lightning_bolt",[9618],1,2,""
2517,"lightning_bolt",[9623],1,3,""
2518,"lightning_bolt",[10114],1,4,""
2519,"gas_shot_explosion",[8486],3,0,""
2520,"gas_shot_cloud",[8487],3,0,""
2521,"gas_shot_cloud_explosion",[8488],3,0,""
2522,"spear_lightning_warp_aoe",[8494],1,0,""
2523,"spear_lightning_warp_aoe",[9536],1,1,""
2524,"spear_lightning_warp_aoe",[9577],1,2,""
2525,"spear_lightning_warp_aoe",[10490],1,3,""
2526,"challengers_ascent_aoe",[10607],1,0,""
2527,"challengers_ascent_aoe_boosted",[10608],1,0,""
2528,"wind_dancer_aoe",[8495],1,0,""
2529,"wind_dancer_aoe",[10843],1,1,""
2530,"triggered_mana_flare",[8499],1,0,""
2531,"shatter_audio",[8502],1,0,""
2532,"wind_palm_act",[8503],1,0,""
2533,"spear_wind_vortex_aoe",[8504],1,0,""
2534,"ritual_of_power_ring",[8512],3,0,""
2535,"power_offering_impale_effect",[8530],3,0,""
2536,"power_offering_power_burst",[8531],3,0,""
2537,"power_offering_impale_effect",[9336],3,1,""
2538,"power_offering_power_burst",[9337],3,1,""
2539,"bone_spear_idle_projectile",[8270],1,0,""
2540,"bone_spear_idle_projectile",[9453],1,1,""
2541,"bone_spear_power_charged_aoe",[8532],1,0,""
2542,"bone_spear_power_charged_aoe",[9449],1,1,""
2543,"ice_bomb",[8551],1,0,""
2544,"ice_bomb_explosion",[8552],1,0,""
2545,"dark_effigy_explode",[8562],1,0,""
2546,"dark_effigy_wall_explode",[8563],1,0,""
2547,"dark_effigy_explode",[9557],1,1,""
2548,"dark_effigy_wall_explode",[9558],1,1,""
2549,"grim_feast_globe",[8570],1,0,""
2550,"grim_feast_globe_audio",[8581],1,0,""
2551,"cast_on_minion_death_trigger_effect",[8583],3,0,""
2552,"cast_on_minion_death_surge_effect",[8584],3,0,""
2553,"brutus_ground_slam_impact",[414],1,0,""
2554,"brutus_ground_slam_impact",[556],1,1,""
2555,"brutus_ground_slam_impact",[1197],1,2,""
2556,"brutus_ground_slam_impact",[5539],1,3,""
2557,"brutus_ground_slam_impact",[6696],1,4,""
2558,"brutus_ground_slam_impact",[8580],1,5,""
2559,"brutus_ground_slam_spike","[375,376,377]",1,0,""
2560,"brutus_ground_slam_spike","[553,554,555]",1,1,""
2561,"brutus_ground_slam_spike","[1199,1200,1201]",1,2,""
2562,"brutus_ground_slam_spike","[6705,6761,6762]",1,3,""
2563,"brutus_ground_slam_spike","[6694,6695]",1,4,""
2564,"brutus_ground_slam_spike","[8578,8579]",1,5,""
2565,"bone_bast_indicator",[8587],1,0,""
2566,"bone_bast_indicator",[9434],1,1,""
2567,"incinerate_flame",[8589],1,0,""
2568,"incinerate_flame",[9226],1,1,""
2569,"incinerate_flame",[10653],1,2,""
2570,"molten_blast_explosion",[8647],1,0,""
2571,"molten_blast_impact",[8648],1,0,""
2572,"molten_blast_explosion",[9292],1,1,""
2573,"molten_blast_impact",[9293],1,1,""
2574,"molten_blast_explosion",[9295],1,10,""
2575,"molten_blast_impact",[9296],1,10,""
2576,"volatile_dead_explode",[1612],3,0,""
2577,"volatile_dead_explode",[1586],3,1,""
2578,"volatile_dead_explode",[1869],3,2,""
2579,"volatile_dead_explode",[4128],3,3,""
2580,"volatile_dead_explode",[4634],3,4,""
2581,"volatile_dead_explode",[4609],3,5,""
2582,"volatile_dead_wiff",[8730],3,0,""
2583,"volatile_dead_wiff",[8730],3,1,""
2584,"volatile_dead_wiff",[8730],3,2,""
2585,"volatile_dead_wiff",[8730],3,3,""
2586,"volatile_dead_wiff",[8730],3,4,""
2587,"volatile_dead_wiff",[8730],3,5,""
2588,"hammer_of_the_gods_marker",[8653],1,0,""
2589,"hammer_of_the_gods_explosion",[8655],1,0,""
2590,"hammer_of_the_gods_hammer",[8654],1,0,""
2591,"hammer_of_the_gods_hammer_fist",[8656],1,0,""
2592,"living_bomb_explode",[8694],1,0,""
2593,"living_bomb_wiff",[8695],1,0,""
2594,"living_bomb_attachment",[8729],1,0,""
2595,"living_bomb_explode",[10658],1,1,""
2596,"living_bomb_wiff",[10659],1,1,""
2597,"living_bomb_attachment",[10660],1,1,""
2598,"stampede_crack",[8608],1,0,""
2599,"stampede_shockwave",[8609],1,0,""
2600,"shielding_cry_cast_effect",[8613],1,0,""
2601,"shielding_cry_cast_echo_effect",[8614],1,0,""
2602,"shielding_cry_exert_effect",[8615],1,0,""
2603,"shielding_cry_shockwave",[8616],1,0,""
2604,"shielding_cry_shockwave_circle",[8617],1,0,""
2605,"nightfall_teleport_slam",[8618],1,0,""
2606,"nightfall_projectile_bounce",[11007],1,0,""
2607,"blazing_cluster_explosion",[8598],1,0,""
2608,"blazing_cluster_explosion",[9148],1,1,""
2609,"blazing_cluster_explosion",[10652],1,2,""
2610,"scattering_calamity_explosion",[8599],1,0,""
2611,"discipline_end",[8742],1,0,""
2612,"discipline_end",[8742],1,1,""
2613,"discipline_aura_effect",[8600],1,0,""
2614,"discipline_aura_effect",[8601],1,1,""
2615,"critical_weakness_end",[8743],1,0,""
2616,"critical_weakness_aura_effect",[8602],1,0,""
2617,"purity_end",[8741],1,0,""
2618,"purity_aura_effect",[8603],1,0,""
2619,"impurity_aura_effect",[8604],1,0,""
2620,"global_aura_effect",[2238],1,-1,""
2621,"global_aura_effect",[2238],1,-2,""
2622,"global_aura_effect",[2238],1,-3,""
2623,"global_aura_effect",[2238],1,-4,""
2624,"global_aura_effect",[2238],1,-5,""
2625,"global_aura_effect",[2238],1,-6,""
2626,"global_aura_effect",[2238],1,-7,""
2627,"global_aura_effect",[2238],1,-8,""
2628,"global_aura_effect",[2238],1,-9,""
2629,"global_aura_effect",[2238],1,-10,""
2630,"global_aura_effect",[2238],1,-11,""
2631,"global_aura_effect",[2238],1,-12,""
2632,"global_aura_effect",[2238],1,-13,""
2633,"global_aura_effect",[2238],1,-14,""
2634,"global_aura_effect",[2238],1,-15,""
2635,"global_aura_effect",[2238],1,-16,""
2636,"global_aura_effect",[2238],1,-17,""
2637,"global_aura_effect",[2238],1,-18,""
2638,"global_aura_effect",[2238],1,-19,""
2639,"global_aura_effect",[2238],1,-20,""
2640,"global_aura_effect",[2238],1,-21,""
2641,"global_aura_effect",[2238],1,-22,""
2642,"global_aura_effect",[2238],1,-23,""
2643,"global_aura_effect",[2238],1,-24,""
2644,"global_aura_effect",[2238],1,-25,""
2645,"global_aura_effect",[2238],1,-26,""
2646,"global_aura_effect",[2238],1,-27,""
2647,"global_aura_effect",[2238],1,-28,""
2648,"global_aura_effect",[2238],1,-29,""
2649,"global_aura_effect",[2238],1,-30,""
2650,"global_aura_effect",[2238],1,-31,""
2651,"global_aura_effect",[2238],1,-32,""
2652,"global_aura_effect",[2238],1,-33,""
2653,"global_aura_effect",[2238],1,-34,""
2654,"global_aura_effect",[2238],1,-35,""
2655,"global_aura_effect",[2238],1,-36,""
2656,"global_aura_effect",[2238],1,-37,""
2657,"global_aura_effect",[2238],1,-38,""
2658,"global_aura_effect",[2238],1,-39,""
2659,"global_aura_effect",[2238],1,-40,""
2660,"global_aura_effect",[2238],1,-41,""
2661,"global_aura_effect",[2238],1,-42,""
2662,"global_aura_effect",[2238],1,-43,""
2663,"global_aura_effect",[2238],1,-44,""
2664,"global_aura_effect",[2238],1,-45,""
2665,"global_aura_effect",[2238],1,-46,""
2666,"global_aura_effect",[2238],1,-47,""
2667,"global_aura_effect",[2238],1,-48,""
2668,"global_aura_effect",[2238],1,-49,""
2669,"global_aura_effect",[2238],1,-50,""
2670,"global_aura_effect",[2238],1,-51,""
2671,"global_aura_effect",[2238],1,-52,""
2672,"global_aura_effect",[2238],1,-53,""
2673,"global_aura_effect",[2238],1,-54,""
2674,"global_aura_effect",[2238],1,-55,""
2675,"global_aura_effect",[2238],1,-56,""
2676,"global_aura_effect",[2238],1,-57,""
2677,"global_aura_effect",[2238],1,-58,""
2678,"global_aura_effect",[2238],1,-59,""
2679,"global_aura_effect",[2238],1,-60,""
2680,"global_aura_effect",[2238],1,-61,""
2681,"global_aura_effect",[2238],1,-62,""
2682,"global_aura_effect",[2238],1,-63,""
2683,"global_aura_effect",[2238],1,-64,""
2684,"global_aura_effect",[2238],1,-65,""
2685,"global_aura_effect",[2238],1,-66,""
2686,"global_aura_effect",[2238],1,-67,""
2687,"global_aura_effect",[2238],1,-68,""
2688,"global_aura_effect",[2238],1,-69,""
2689,"global_aura_effect",[2238],1,-70,""
2690,"global_aura_effect",[2238],1,-71,""
2691,"global_aura_effect",[2238],1,-72,""
2692,"global_aura_effect",[2238],1,-73,""
2693,"ancestral_cry_cast",[8631],1,0,""
2694,"ancestral_cry_armour_str",[8634],1,0,""
2695,"ancestral_cry_armour_dex",[8635],1,0,""
2696,"ancestral_cry_armour_int",[8636],1,0,""
2697,"ancestral_cry_armour_strint",[8637],1,0,""
2698,"ancestral_cry_armour_strdex",[8638],1,0,""
2699,"ancestral_cry_armour_intdex",[8639],1,0,""
2700,"ancestral_cry_armour_bear",[8640],1,0,""
2701,"ancestral_cry_armour_bear_headless",[8641],1,0,""
2702,"ancestral_cry_weapon",[4002],1,0,""
2703,"ancestral_cry_shockwave",[8632],1,0,""
2704,"ancestral_cry_shockwave_echo",[8633],1,0,""
2705,"ancestral_cry_stomp",[9788],1,0,""
2706,"stampede_slam",[8644],1,0,""
2707,"shield_barricade_shatter",[8660],1,0,""
2708,"shield_barricade_aoe",[8661],1,0,""
2709,"power_shot_incendiary_impact",[6745],1,0,""
2710,"power_shot_piercing_impact",[8217],1,0,""
2711,"power_shot_piercing_impact",[10835],1,1,""
2712,"power_shot_piercing_impact",[10913],1,2,""
2713,"power_shot_permafrost_impact",[8208],1,0,""
2714,"power_shot_permafrost_wall_explode",[6751],1,0,""
2715,"power_shot_permafrost_impact",[10916],1,2,""
2716,"power_shot_permafrost_wall_explode",[10917],1,2,""
2717,"power_shot_stormblast_impact",[8131],1,0,""
2718,"power_shot_stormblast_explosion",[8132],1,0,""
2719,"power_shot_stormblast_impact",[9206],1,1,""
2720,"power_shot_stormblast_explosion",[9207],1,1,""
2721,"power_shot_stormblast_impact",[10187],1,2,""
2722,"power_shot_stormblast_explosion",[10188],1,2,""
2723,"burst_shot_piercing_shatter",[8206],1,0,""
2724,"burst_shot_piercing_shatter",[10600],1,1,""
2725,"burst_shot_piercing_shatter",[10914],1,2,""
2726,"siege_cascade_aftershock",[6729],3,0,""
2727,"siege_cascade_aftershock",[10737],3,1,""
2728,"siege_cascade_permafrost_impact",[6730],3,0,""
2729,"siege_cascade_permafrost_impact",[10915],3,2,""
2730,"siege_cascade_stormblast_impact",[6731],3,0,""
2731,"siege_cascade_indicator",[8202],1,0,""
2732,"siege_cascade_indicator",[10738],1,1,""
2733,"siege_cascade_impact",[6732],1,0,""
2734,"siege_cascade_impact",[10736],1,1,""
2735,"rapid_shot_stormblast_explosion",[8933],3,0,""
2736,"rapid_shot_stormblast_explosion",[9208],3,1,""
2737,"rapid_shot_stormblast_explosion",[10189],3,2,""
2738,"siege_cascade_stormblast_explosion",[8885],3,0,""
2739,"siege_cascade_stormblast_impact",[9203],3,2,""
2740,"siege_cascade_stormblast_explosion",[9204],3,2,""
2741,"siege_cascade_stormblast_rain_bolt",[11],3,2,""
2742,"siege_cascade_indicator",[9205],3,2,""
2743,"siege_cascade_stormblast_impact",[10174],3,3,""
2744,"siege_cascade_stormblast_explosion",[10175],3,3,""
2745,"siege_cascade_stormblast_rain_bolt",[11],3,3,""
2746,"siege_cascade_indicator",[10176],3,3,""
2747,"siege_cascade_aftershock",[10911],3,4,""
2748,"siege_cascade_indicator",[10912],1,4,""
2749,"siege_cascade_impact",[10910],1,4,""
2750,"artillery_ballista_impact",[6733],1,0,""
2751,"artillery_ballista_incendiary_impact",[6733],3,0,""
2752,"artillery_ballista_indicator",[8203],1,0,""
2753,"artillery_ballista_impact",[11131],1,1,""
2754,"artillery_ballista_incendiary_impact",[11131],3,1,""
2755,"artillery_ballista_indicator",[11132],1,1,""
2756,"armour_explosion",[8670],1,0,""
2757,"triggered_titanic_arrows",[8671],1,0,""
2758,"ice_strike_blast",[8059],1,0,""
2759,"ice_strike_finisher",[8060],1,0,""
2760,"ice_strike_blast",[10288],1,1,""
2761,"ice_strike_finisher",[10289],1,1,""
2762,"stomping_ground_shockwave",[8674],1,0,""
2763,"earthshatter_spike_emerge_impact",[8684],1,0,""
2764,"earthshatter_spike_emerge_impact_ancestral",[8685],1,0,""
2765,"life_remnants_globe",[8865],1,0,""
2766,"shockchain_arrow_aoe",[8699],1,0,""
2767,"shockchain_arrow_aoe",[9158],1,1,""
