"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28","[i32]_44","i32_60","i32_64"
733,"P3_1_3","Metadata/Terrain/Gallows/Act4_Interlude/Part3/P3_1/Graphs/AshenForest_03.dgr",110,50,50,[],[0],85,56
734,"P3_1_4","Metadata/Terrain/Gallows/Act4_Interlude/Part3/P3_1/Graphs/AshenForest_04.dgr",110,50,50,[],[0],85,56
735,"P3_2","Metadata/Terrain/Gallows/Act4_Interlude/Part3/P3_2/Graphs/AzmerianRanges_01.dgr",110,50,50,[],[0],85,56
736,"P3_3","Metadata/Terrain/Gallows/Act4_Interlude/Part3/P3_3/Graphs/FrozenFalls.dgr",110,50,50,[],[0],85,56
737,"P3_4","Metadata/Terrain/Gallows/Act4_Interlude/Part3/P3_4/Graphs/Ice_Cave.dgr",110,50,50,[],[0],85,56
738,"P3_5","Metadata/Terrain/Gallows/Act4_Interlude/Part3/P3_5/Graphs/LoftySummit_01.dgr",110,50,50,[],[0],85,56
739,"P3_6","Metadata/Terrain/Gallows/Act4_Interlude/Part3/P3_6/Graphs/Ravine_01.dgr",110,50,50,[],[0],85,56
740,"P3_7","Metadata/Terrain/Gallows/Act4_Interlude/Part3/P3_7/Graphs/Vaal_Library.dgr",110,50,50,[],[0],85,56
741,"G5Town","Metadata/Terrain/Gallows/Act5/5_Town/Graphs/town.dgr",100,50,50,[],[0],85,56
742,"G5_1","Metadata/Terrain/Gallows/Act5/5_1/Graphs/SlumsHarbour.dgr",90,50,50,[],[0],85,56
743,"G5_2_1","Metadata/Terrain/Gallows/Act5/5_2/Graphs/OriathSlums_01.dgr",100,50,50,[],[0],85,56
744,"G5_3_1_1","Metadata/Terrain/Gallows/Act5/5_3_1/Graphs/CisternDemo.dgr",100,50,50,[],[0],85,56
745,"G5_3_2_1","Metadata/Terrain/Gallows/Act5/5_3_2/Graphs/IceCisternDemo.dgr",100,50,50,[],[0],85,56
746,"G5_4_1","Metadata/Terrain/Gallows/Act5/5_4/Graphs/pleasureden_1.dgr",100,50,50,[],[0],85,56
747,"G5_4_2","Metadata/Terrain/Gallows/Act5/5_4/Graphs/pleasureden_2.dgr",100,50,50,[],[0],85,56
748,"G5_5_1","Metadata/Terrain/Gallows/Act5/5_5/Graphs/plaza_01.dgr",100,50,50,"[8,2,3]","[0,1,4,5]",85,56
749,"G5_5_2","Metadata/Terrain/Gallows/Act5/5_5/Graphs/plaza_02.dgr",100,50,50,"[8,1,2]","[0,3,5,6]",85,56
750,"G5_5_3","Metadata/Terrain/Gallows/Act5/5_5/Graphs/plaza_03.dgr",100,50,50,"[8,3,1]","[1,2,4,7]",85,56
751,"G5_5_4","Metadata/Terrain/Gallows/Act5/5_5/Graphs/plaza_04.dgr",100,50,50,"[8,3,1]","[1,2,4,7]",85,56
752,"G5_5_5","Metadata/Terrain/Gallows/Act5/5_5/Graphs/plaza_05.dgr",100,50,50,"[8,2,1]","[0,1,4,5]",85,56
753,"G5_5_6","Metadata/Terrain/Gallows/Act5/5_5/Graphs/plaza_06.dgr",100,50,50,"[8,2,0]","[0,1,4,5]",85,56
754,"G5_6_1","Metadata/Terrain/Gallows/Act5/5_6/Graphs/Gladiator_Arena_01.dgr",100,50,50,[2],[8],85,56
755,"G5_7_1","Metadata/Terrain/Gallows/Act5/5_7/Graphs/temples_01.dgr",100,50,50,[],[0],85,56
756,"G5_8_1_1","Metadata/Terrain/Gallows/Act5/5_8_1/Graphs/blighted_graveyard_ESN_01.dgr",100,50,50,"[1,0,2]",[0],85,56
757,"G5_8_1_2","Metadata/Terrain/Gallows/Act5/5_8_1/Graphs/blighted_graveyard_SEN_01.dgr",100,50,50,"[0,1,2]",[0],85,56
758,"G5_8_1_3","Metadata/Terrain/Gallows/Act5/5_8_1/Graphs/blighted_graveyard_SWN_01.dgr",100,50,50,"[0,3,2]",[0],85,56
759,"G5_8_2_1","Metadata/Terrain/Gallows/Act5/5_8_2/Graphs/blighted_crypt_01.dgr",100,50,50,[],[0],85,56
760,"G5_9_SN_1","Metadata/Terrain/Gallows/Act5/5_9/Graphs/Gardens_SN_01.dgr",100,50,50,[],[0],85,56
761,"G5_10_1","Metadata/Terrain/Gallows/Act5/5_10/Graphs/estates_01.dgr",100,50,50,"[3,1,2]","[0,7]",85,56
762,"G5_10_2","Metadata/Terrain/Gallows/Act5/5_10/Graphs/estates_02.dgr",100,50,50,"[3,1,2]","[0,7]",85,56
763,"G5_11_1","Metadata/Terrain/Gallows/Act5/5_11/Graphs/dominus_estate_01.dgr",150,50,50,"[0,2]",[0],85,56
764,"G5_12_1","Metadata/Terrain/Gallows/Act5/5_12/Graphs/tunnels_1.dgr",100,50,50,"[0,2]",[0],85,56
765,"G5_13_1","Metadata/Terrain/Gallows/Act5/5_13/Graphs/cradle_01.dgr",100,50,50,[],[0],85,56
766,"G5_14_1","Metadata/Terrain/Gallows/Act5/5_14/Graphs/procession_01.dgr",100,50,50,[],[0],85,56
767,"G5_15_1","Metadata/Terrain/Gallows/Act5/5_15/Graphs/domes_01.dgr",100,50,50,[],[0],85,56
768,"G5_16_1","Metadata/Terrain/Gallows/Act5/5_16/Graphs/oriath_square_01.dgr",100,50,50,[],[0],85,56
769,"G6_town_1","Metadata/Terrain/Gallows/Act6/6_Town/Graphs/town.dgr",100,50,100,[],[0],85,56
770,"G6_1_1","Metadata/Terrain/Gallows/Act6/6_1/Graphs/pathofexile_01.tgr",100,50,100,[],[0],85,56
771,"G6_2_1","Metadata/Terrain/Gallows/Act6/6_2/Graphs/trialofworship_01.dgr",100,50,50,[],[0],85,56
772,"G6_3_1","Metadata/Terrain/Gallows/Act6/6_3/Graphs/aggorat_1.dgr",100,50,50,[],[0],85,56
773,"G6_4_1","Metadata/Terrain/Gallows/Act6/6_4/Graphs/jadepalace_01.dgr",100,50,50,[],[0],85,56
774,"G6_5_1","Metadata/Terrain/Gallows/Act6/6_5/Graphs/countess_01.dgr",100,50,50,[],[0],85,56
775,"G6_6_1_1","Metadata/Terrain/Gallows/Act6/6_6_1/Graphs/bellyofthebeast_01.dgr",100,50,50,[],[0],85,56
776,"G6_6_2_1","Metadata/Terrain/Gallows/Act6/6_6_2/Graphs/nexusofthebeast_01.dgr",100,50,50,[],[0],85,56
777,"CitadelTest","Metadata/Terrain/TestAreas/CitadelTest/Graphs/citadel_test.dgr",100,50,100,[],[0],85,56
778,"KaruiShowcase_T","Metadata/Terrain/TestAreas/KaruiShowcase/Graphs/111.dgr",100,50,100,[],[0],85,56
779,"KaruiWakaHouruaShowcase","Metadata/Terrain/TestAreas/KaruiWakaHourua/Graphs/KaruiWakaHourua.dgr",100,50,100,[],[0],85,56
780,"VisibilityTest","Metadata/Terrain/TestAreas/SpherePlaneVisibilityCulling/Graphs/programming.dgr",100,50,100,[],[0],85,56
781,"WarriorShowcase","Metadata/Terrain/TestAreas/WarriorShowcase/Graphs/111.dgr",100,50,100,[],[0],85,56
782,"AggoratAtziriTrailer","Metadata/Terrain/Gallows/Act3/3_16/Graphs/AggoratPast_SE_1.dgr",100,50,40,[],[0],85,56
783,"MapFrigidDepths_01","Metadata/Terrain/Maps/FrigidDepths/Graphs/FrigidDepths.dgr",100,50,50,[],[0],85,56
784,"ZigguratTown","Metadata/Terrain/Hideouts/Ziggurat/Graphs/ziggurat_town.dgr",100,50,100,[],[0],85,56
785,"MapRustbowl_01","Metadata/Terrain/Maps/Rustbowl/Graphs/Rustbowl_01.dgr",100,50,70,[],[8],85,56
786,"MapRustbowl_02","Metadata/Terrain/Maps/Rustbowl/Graphs/Rustbowl_02.dgr",100,50,70,[],[8],85,56
787,"MapRustbowl_03","Metadata/Terrain/Maps/Rustbowl/Graphs/Rustbowl_03.dgr",100,50,70,[],[8],85,56
788,"MapRustbowl_04","Metadata/Terrain/Maps/Rustbowl/Graphs/Rustbowl_04.dgr",100,50,70,[],[8],85,56
789,"MapBackwash_01","Metadata/Terrain/Maps/Backwash/Graphs/Backwash_01.tgr",100,50,70,[],[8],85,56
790,"MapBackwash_02","Metadata/Terrain/Maps/Backwash/Graphs/Backwash_02.tgr",100,50,70,[],[8],85,56
791,"MapBackwash_03","Metadata/Terrain/Maps/Backwash/Graphs/Backwash_03.tgr",100,50,70,[],[8],85,56
792,"MapBackwash_04","Metadata/Terrain/Maps/Backwash/Graphs/Backwash_04.tgr",100,50,70,[],[8],85,56
793,"MapBackwash_05","Metadata/Terrain/Maps/Backwash/Graphs/Backwash_05.tgr",100,50,70,[],[8],85,56
794,"MapBackwash_06","Metadata/Terrain/Maps/Backwash/Graphs/Backwash_06.tgr",100,50,70,[],[8],85,56
795,"MapBackwash_07","Metadata/Terrain/Maps/Backwash/Graphs/Backwash_07.tgr",100,50,70,[],[8],85,56
796,"MapBackwash_08","Metadata/Terrain/Maps/Backwash/Graphs/Backwash_08.tgr",100,50,70,[],[8],85,56
797,"MapBurialBog_01","Metadata/Terrain/Maps/BurialBog/Graphs/BurialBog_1.dgr",100,50,70,[],[8],85,56
798,"MapBurialBog_02","Metadata/Terrain/Maps/BurialBog/Graphs/BurialBog_2.dgr",100,50,70,[],[8],85,56
799,"MapBurialBog_03","Metadata/Terrain/Maps/BurialBog/Graphs/BurialBog_3.dgr",100,50,70,[],[8],85,56
800,"MapInferno_01","Metadata/Terrain/Maps/Inferno/Graphs/Inferno_01.tgr",100,50,50,[],[8],85,56
801,"MapInferno_02","Metadata/Terrain/Maps/Inferno/Graphs/Inferno_02.tgr",100,50,50,[],[8],85,56
802,"MapInferno_03","Metadata/Terrain/Maps/Inferno/Graphs/Inferno_03.tgr",100,50,50,[],[8],85,56
803,"MapInferno_04","Metadata/Terrain/Maps/Inferno/Graphs/Inferno_04.tgr",100,50,50,[],[8],85,56
804,"MapBloomingField_01","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_01.dgr",100,50,70,[],"[0,1,2,3]",85,56
805,"MapBloomingField_02","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_02.dgr",100,50,70,[],"[0,1,2,3]",85,56
806,"MapBloomingField_03","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_03.dgr",100,50,70,[],"[0,1,2,3]",85,56
807,"MapBloomingField_04","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_04.dgr",100,50,70,[],"[0,1,2,3]",85,56
808,"MapWetlands_01","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_01.tgr",100,50,70,[],[8],85,56
809,"MapWetlands_02","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_02.tgr",100,50,70,[],[8],85,56
810,"MapWetlands_03","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_03.tgr",100,50,70,[],[8],85,56
811,"MapWetlands_04","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_04.tgr",100,50,70,[],[8],85,56
812,"MapKingdomsEdge_01","Metadata/Terrain/Maps/KingdomsEdge/Graphs/KingdomsEdge_01.dgr",100,50,50,[],[0],85,56
813,"MapCrimsonShores_01","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_N.tgr",100,50,50,[],[8],85,56
814,"MapCrimsonShores_02","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_S.tgr",100,50,50,[],[8],85,56
815,"MapCrimsonShores_03","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_W.tgr",100,50,50,[],[8],85,56
816,"MapCrimsonShores_04","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_E.tgr",100,50,50,[],[8],85,56
817,"MapCrimsonShores_05","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_S.tgr",100,50,50,[],[8],85,56
818,"MapCrimsonShores_06","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_W.tgr",100,50,50,[],[8],85,56
819,"MapCrimsonShores_07","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_E.tgr",100,50,50,[],[8],85,56
820,"MapCrimsonShores_08","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_N.tgr",100,50,50,[],[8],85,56
821,"MapCrimsonShores_09","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_W.tgr",100,50,50,[],[8],85,56
822,"MapCrimsonShores_10","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_E.tgr",100,50,50,[],[8],85,56
823,"MapCrimsonShores_11","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_N.tgr",100,50,50,[],[8],85,56
824,"MapCrimsonShores_12","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_S.tgr",100,50,50,[],[8],85,56
825,"MapCenotes_01","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_01.dgr",100,50,50,[],"[0,1,6,7]",85,56
826,"MapCenotes_02","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_02.dgr",100,50,50,[],"[0,1,6,7]",85,56
827,"MapCenotes_03","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_03.dgr",100,50,50,[],"[0,1,6,7]",85,56
828,"MapCenotes_04","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_04.dgr",100,50,50,[],"[0,1,6,7]",85,56
829,"MapSavanna_01","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_01.dgr",100,50,100,[],"[0,7]",80,56
830,"MapSavanna_02","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_02.dgr",100,50,100,[],"[0,7]",80,56
831,"MapSavanna_03","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_03.dgr",100,50,100,[],"[0,7]",80,56
832,"MapSavanna_04","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_04.dgr",100,50,100,[],"[0,7]",80,56
833,"MapSavanna_05","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_05.dgr",100,50,100,[],"[0,7]",80,56
834,"MapSavanna_06","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_06.dgr",100,50,100,[],"[0,7]",80,56
835,"MapSavanna_07","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_07.dgr",100,50,100,[],"[0,7]",80,56
836,"MapSavanna_08","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_08.dgr",100,50,100,[],"[0,7]",80,56
837,"MapFortress_01","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_01.dgr",100,50,70,[],"[0,1,2,3]",85,56
838,"MapFortress_02","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_02.dgr",100,50,70,[],"[0,1,2,3]",85,56
839,"MapFortress_03","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_03.dgr",100,50,70,[],"[0,1,2,3]",85,56
840,"MapFortress_04","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_04.dgr",100,50,70,[],"[0,1,2,3]",85,56
841,"MapPenitentiary_01","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_01.dgr",100,50,70,[],[0],85,56
842,"MapPenitentiary_02","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_02.dgr",100,50,70,[],[0],85,56
843,"MapPenitentiary_03","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_03.dgr",100,50,70,[],[0],85,56
844,"MapPenitentiary_04","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_04.dgr",100,50,70,[],[0],85,56
845,"MapPenitentiary_05","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_05.dgr",100,50,70,[],[0],85,56
846,"MapLostTowers_01","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_01.dgr",100,50,75,[],[8],85,56
847,"MapLostTowers_02","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_02.dgr",100,50,75,[],[8],85,56
848,"MapLostTowers_03","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_03.dgr",100,50,75,[],[8],85,56
849,"MapLostTowers_04","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_04.dgr",100,50,75,[],[8],85,56
850,"MapLostTowers_05","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_05.dgr",100,50,75,[],[8],85,56
851,"MapLostTowers_06","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_06.dgr",100,50,75,[],[8],85,56
852,"MapBloodwood_01","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_01.dgr",100,50,50,[],[8],85,56
853,"MapBloodwood_02","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_02.dgr",100,50,50,[],[8],85,56
854,"MapBloodwood_03","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_03.dgr",100,50,50,[],[8],85,56
855,"MapBloodwood_04","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_04.dgr",100,50,50,[],[8],85,56
856,"MapPetrescence_01","Metadata/Terrain/Maps/Petrescence/Graphs/Petrescence_01.dgr",100,50,50,[],[0],85,56
857,"MapSandspit_01","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_01.dgr",100,50,50,[],[8],85,56
858,"MapSandspit_02","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_02.dgr",100,50,50,[],[8],85,56
859,"MapSandspit_03","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_03.dgr",100,50,50,[],[8],85,56
860,"MapSandspit_04","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_04.dgr",100,50,50,[],[8],85,56
861,"MapForge_01","Metadata/Terrain/Maps/Forge/Graphs/Forge_01.dgr",100,50,70,[],[0],85,56
862,"MapForge_02","Metadata/Terrain/Maps/Forge/Graphs/Forge_02.dgr",100,50,70,[],[0],85,56
863,"MapForge_03","Metadata/Terrain/Maps/Forge/Graphs/Forge_03.dgr",100,50,70,[],[0],85,56
864,"MapForge_04","Metadata/Terrain/Maps/Forge/Graphs/Forge_04.dgr",100,50,70,[],[0],85,56
865,"MapSulphuricCaverns_01","Metadata/Terrain/Maps/SulphuricCaverns/Graphs/SulphuricCaverns_01.dgr",100,50,70,[],[8],85,56
866,"MapMire_01","Metadata/Terrain/Maps/Mire/Graphs/Mire_01.dgr",100,50,70,[],[8],85,56
867,"MapMire_02","Metadata/Terrain/Maps/Mire/Graphs/Mire_02.dgr",100,50,70,[],[8],85,56
868,"MapMire_03","Metadata/Terrain/Maps/Mire/Graphs/Mire_03.dgr",100,50,70,[],[8],85,56
869,"MapMire_04","Metadata/Terrain/Maps/Mire/Graphs/Mire_04.dgr",100,50,70,[],[8],85,56
870,"MapAugury_01","Metadata/Terrain/Maps/Augury/Graphs/Augury_01.dgr",100,50,50,[],[8],85,56
871,"MapExpanse_01","Metadata/Terrain/Maps/Expanse/Graphs/Expanse_01.tgr",100,50,50,[],[0],85,56
872,"MapWoodland_01","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_01.tgr",100,50,70,[],[8],85,56
873,"MapWoodland_02","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_02.tgr",100,50,70,[],[8],85,56
874,"MapWoodland_03","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_03.tgr",100,50,70,[],[8],85,56
875,"MapWoodland_04","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_04.tgr",100,50,70,[],[8],85,56
876,"MapWoodland_05","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_05.tgr",100,50,70,[],[8],85,56
877,"MapWoodland_06","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_06.tgr",100,50,70,[],[8],85,56
878,"MapSump_01","Metadata/Terrain/Maps/Sump/Graphs/Sump_01.dgr",100,50,70,[],[8],85,56
879,"MapSump_02","Metadata/Terrain/Maps/Sump/Graphs/Sump_02.dgr",100,50,70,[],[8],85,56
880,"MapSump_03","Metadata/Terrain/Maps/Sump/Graphs/Sump_03.dgr",100,50,70,[],[8],85,56
881,"MapSump_04","Metadata/Terrain/Maps/Sump/Graphs/Sump_04.dgr",100,50,70,[],[8],85,56
882,"MapWillow_01","Metadata/Terrain/Maps/Willow/Graphs/willow_01.dgr",100,50,70,[],[8],85,56
883,"MapWillow_02","Metadata/Terrain/Maps/Willow/Graphs/willow_02.dgr",100,50,70,[],"[0,1,3,4,5,7]",85,56
884,"MapWillow_03","Metadata/Terrain/Maps/Willow/Graphs/willow_03.dgr",100,50,70,[],[8],85,56
885,"MapWillow_04","Metadata/Terrain/Maps/Willow/Graphs/willow_04.dgr",100,50,70,[],[8],85,56
886,"MapHive_01","Metadata/Terrain/Maps/Hive/Graphs/Hive_01.dgr",100,50,70,[],"[0,1,2,4,5,6,7]",85,56
887,"MapHeadland_01","Metadata/Terrain/Maps/Headland/Graphs/Headland_01.dgr",100,50,70,[],[8],85,56
888,"MapHeadland_02","Metadata/Terrain/Maps/Headland/Graphs/Headland_02.dgr",100,50,70,[],[8],85,56
889,"MapHeadland_03","Metadata/Terrain/Maps/Headland/Graphs/Headland_03.dgr",100,50,70,[],[8],85,56
890,"MapHeadland_04","Metadata/Terrain/Maps/Headland/Graphs/Headland_04.dgr",100,50,70,[],[8],85,56
891,"MapHeadland_05","Metadata/Terrain/Maps/Headland/Graphs/Headland_05.dgr",100,50,70,[],[8],85,56
892,"MapHeadland_06","Metadata/Terrain/Maps/Headland/Graphs/Headland_06.dgr",100,50,70,[],[8],85,56
893,"MapLoftySummit_01","Metadata/Terrain/Maps/LoftySummit/Graphs/LoftySummit_01.dgr",100,50,70,[],[8],85,56
894,"MapLoftySummit_02","Metadata/Terrain/Maps/LoftySummit/Graphs/LoftySummit_02.dgr",100,50,70,[],[8],85,56
895,"MapLoftySummit_03","Metadata/Terrain/Maps/LoftySummit/Graphs/LoftySummit_03.dgr",100,50,70,[],[8],85,56
896,"MapLoftySummit_04","Metadata/Terrain/Maps/LoftySummit/Graphs/LoftySummit_04.dgr",100,50,70,[],[8],85,56
897,"MapLoftySummit_05","Metadata/Terrain/Maps/LoftySummit/Graphs/LoftySummit_05.dgr",100,50,70,[],[8],85,56
898,"MapLoftySummit_06","Metadata/Terrain/Maps/LoftySummit/Graphs/LoftySummit_06.dgr",100,50,70,[],[8],85,56
899,"MapHiddenGrotto_01Copy","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_01.dgr",100,50,50,[],[8],85,56
900,"MapHiddenGrotto_01","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_01.dgr",100,50,50,[],[8],85,56
901,"MapHiddenGrotto_02","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_02.dgr",100,50,50,[],[8],85,56
902,"MapHiddenGrotto_03","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_03.dgr",100,50,50,[],[8],85,56
903,"MapHiddenGrotto_04","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_04.dgr",100,50,50,[],[8],85,56
904,"MapSteamingSprings_01","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_01.dgr",100,50,70,[],[8],85,56
905,"MapSteamingSprings_02","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_02.dgr",100,50,70,[],[8],85,56
906,"MapSteamingSprings_03","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_03.dgr",100,50,70,[],[8],85,56
907,"MapSteamingSprings_04","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_04.dgr",100,50,70,[],[8],85,56
908,"MapSteamingSprings_05","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_05.dgr",100,50,70,[],[8],85,56
909,"MapSteamingSprings_06","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_06.dgr",100,50,70,[],[8],85,56
910,"MapSeepage_01","Metadata/Terrain/Maps/Seepage/Graphs/Seepage_01.dgr",100,50,70,[],[8],85,56
911,"MapSeepage_02","Metadata/Terrain/Maps/Seepage/Graphs/Seepage_02.dgr",100,50,70,[],[8],85,56
912,"MapRiverside_01","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_01.dgr",100,50,70,[],[8],85,56
913,"MapRiverside_02","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_02.dgr",100,50,70,[],[8],85,56
914,"MapRiverside_03","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_03.dgr",100,50,70,[],[8],85,56
915,"MapRiverside_04","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_04.dgr",100,50,70,[],[8],85,56
916,"MapNecropolis_01","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_01.dgr",100,50,70,[],[0],85,56
917,"MapNecropolis_02","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_02.dgr",100,50,70,[],[0],85,56
918,"MapNecropolis_03","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_03.dgr",100,50,70,[],[0],85,56
919,"MapNecropolis_04","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_04.dgr",100,50,70,[],[0],85,56
920,"MapNecropolis_05","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_05.dgr",100,50,70,[],[0],85,56
921,"MapNecropolis_06","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_06.dgr",100,50,70,[],[0],85,56
922,"MapNecropolis_07","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_07.dgr",100,50,70,[],[0],85,56
923,"MapNecropolis_08","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_08.dgr",100,50,70,[],[0],85,56
924,"MapNecropolis_09","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_09.dgr",100,50,70,[],[0],85,56
925,"MapNecropolis_10","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_10.dgr",100,50,70,[],[0],85,56
926,"MapNecropolis_11","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_11.dgr",100,50,70,[],[0],85,56
927,"MapNecropolis_12","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_12.dgr",100,50,70,[],[0],85,56
928,"MapCrypt_01","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_01.dgr",100,50,70,[],[8],85,56
929,"MapCrypt_02","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_02.dgr",100,50,70,[],[8],85,56
930,"MapCrypt_03","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_03.dgr",100,50,70,[],[8],85,56
931,"MapCrypt_04","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_04.dgr",100,50,70,[],[8],85,56
932,"MapCrypt_05","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_05.dgr",100,50,70,[],[8],85,56
933,"MapCrypt_06","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_06.dgr",100,50,70,[],[8],85,56
934,"MapCrypt_07","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_07.dgr",100,50,70,[],[8],85,56
935,"MapCrypt_08","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_08.dgr",100,50,70,[],[8],85,56
936,"MapCrypt_09","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_09.dgr",100,50,70,[],[8],85,56
937,"MapCrypt_10","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_10.dgr",100,50,70,[],[8],85,56
938,"MapCrypt_11","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_11.dgr",100,50,70,[],[8],85,56
939,"MapCrypt_12","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_12.dgr",100,50,70,[],[8],85,56
940,"MapRavine_01","Metadata/Terrain/Maps/Ravine/Graphs/Ravine_01.dgr",100,50,50,[],[8],85,56
941,"MapSpiderWoods_01","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_01.dgr",100,50,70,[],[8],85,56
