"rownum","Id","Name","GrantedEffect","GrantedEffectHardmode","GrantedEffect2","GrantedEffect2Hardmode","SupportText","SupportName","GemTags","Consumed_ModsKey","ItemColor"
1050,"IceShotRoyale","",2133,"","","","","","[10,25,13,5,14,1,6]","",3
1051,"FreezingPulseRoyale","",964,"","","","","","[11,25,4,5,1]","",3
1052,"GroundSlamRoyale","",8836,"","","","","","[9,25,13,14,40,7]","",3
1053,"BearTrapRoyale","",1976,"","","","","","[20,10,25,4,15,33]","",3
1054,"HeavyStrikeRoyale","",1239,"","","","","","[9,25,13,7,36]","",3
1055,"CobraLashRoyale","",9938,"","","","","","[47,10,25,13,5,3]","",3
1056,"IceSpearRoyale","",899,"","","","","","[47,11,25,4,5,1]","",3
1057,"MeleeSplashRoyaleSupport","",2447,"","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.","","[9,16,7,13,36,14]","",3
1058,"ForbiddenRite","",11072,"","","","","","[11,25,4,14,3,5]","",3
1059,"ForbiddenRiteAltX","Forbidden Rite of Soul Sacrifice",11073,"","","","","","[11,25,4,14,3,5]","",1
1060,"ForbiddenRiteAltY","[DNT] ForbiddenRiteAltY",11074,"","","","","","[11,25,4,14,3,5]","",2
1061,"Ambush","",11071,"","","","","","[47,10,25,4,22,15,35]","",3
1062,"Manabond","",11075,"","","","","","[11,25,4,14,2,46]","",3
1063,"ManabondAltX","[DNT] ManabondAltX",11076,"","","","","","[11,25,4,14,2,46]","",1
1064,"ManabondAltY","[DNT] ManabondAltY",11077,"","","","","","[11,25,4,14,2,46]","",2
1065,"BladeTrap","",11078,"","","","","","[20,10,25,13,14]","",3
1066,"BladeTrapAltX","Blade Trap of Greatswords",11079,"","","","","","[20,10,25,13,14,15]","",1
1067,"BladeTrapAltY","Blade Trap of Laceration",11080,"","","","","","[20,10,25,13,14,33]","",2
1068,"StormRain","",11081,"","","","","","[10,25,13,14,2,5,6]","",3
1069,"StormRainAltX","Storm Rain of the Conduit",11082,"","","","","","[10,25,13,14,2,5,6]","",1
1070,"StormRainAltY","Storm Rain of the Fence",11083,"","","","","","[10,25,13,14,2,5,6]","",2
1071,"ShieldCrush","",11084,"","","","","","[9,25,13,14,33,7]","",3
1072,"ShieldCrushAltX","Shield Crush of the Chieftain",11085,"","","","","","[9,25,13,14,0,7]","",1
1073,"ShieldCrushAltY","[DNT] ShieldCrushAltY",11086,"","","","","","[9,25,13,14,33,7]","",2
1074,"BloodOffering","",6285,"","","","","","[11,25,4,15,8]","",3
1075,"FocusedBallistaSupport","",11090,"","","","Supports skills that summon ballista totems. Cannot modify the skills of minions.","","[5,10,16,19]",14101,3
1076,"SummonReaper","",11091,"","","","","","[11,25,33,8,4]","",3
1077,"SummonReaperAltX","Summon Reaper of Revenants",11092,"","","","","","[11,25,8,4]","",1
1078,"SummonReaperAltY","Summon Reaper of Eviscerating",11093,"","","","","","[11,25,33,8,4]","",2
1079,"BeheadSupport","",11096,"","","","Supports strike skills.","","[9,16,7,13,36]",14103,3
1080,"Boneshatter","",11097,"","","","","","[9,25,13,7,36,14,15,33]","",3
1081,"BoneshatterAltX","Boneshatter of Complex Trauma",11098,"","","","","","[9,25,13,7,36,14,15,33]","",1
1082,"BoneshatterAltY","Boneshatter of Carnage",11099,"","","","","","[9,25,13,7,36,14,33]","",2
1083,"ExplosiveConcoction","",11111,"","","","","","[10,25,13,14,0,1,2,5]","",3
1084,"ExplosiveConcoctionAltX","Explosive Concoction of Destruction",11112,"","","","","","[47,10,25,13,14,0,1,2,5]","",1
1085,"ExplosiveConcoctionAltY","[DNT] ExplosiveConcoctionAltY",11113,"","","","","","[10,25,13,14,0,1,2,5]","",2
1086,"EyeOfWinter","",11144,"","","","","","[11,25,4,5,1]","",3
1087,"EyeOfWinterAltX","Eye of Winter of Finality",11145,"","","","","","[11,25,4,5,1]","",1
1088,"EyeOfWinterAltY","Eye of Winter of Transience",11146,"","","","","","[11,25,4,5,1]","",2
1089,"PoisonousConcoction","",11181,"","","","","","[10,25,13,14,3,5]","",3
1090,"PoisonousConcoctionAltX","Poisonous Concoction of Bouncing",11182,"","","","","","[10,25,13,14,3,5,18]","",1
1091,"PoisonousConcoctionAltY","[DNT] PoisonousConcoctionAltY",11183,"","","","","","[10,25,13,14,3,5]","",2
1092,"CallOfTheWild","",11184,"","","","","","[10,25,4,8]","",3
1093,"TemporalRift","",11185,"","","","","","[10,25,4]","",3
1094,"Tornado","",11187,"","","","","","[10,25,4,15,33,14,44]","",3
1095,"TornadoAltX","[DNT] TornadoAltX",11188,"","","","","","[10,25,4,15,33,14,44]","",1
1096,"TornadoAltY","Tornado of Elemental Turbulence",11189,"","","","","","[10,25,4,15,33,14,44,0,1,2,45]","",2
1097,"EnergyBlade","",11192,"","","","","","[11,25,4,2]","",3
1098,"SoulLink","",11194,"","","","","","[11,25,4,15,49]","",3
1099,"FlameLink","",11195,"","","","","","[9,25,4,15,49,0]","",3
1100,"VampiricLink","",11196,"","","","","","[10,25,4,15,49]","",3
1101,"ProtectiveLink","",11197,"","","","","","[9,25,4,15,49]","",3
1102,"IntuitiveLink","",11198,"",11199,"","Supports spell skills, causing them to be triggered by Intuitive Link. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","Intuitive Link Support","[26,10,25,4,15,49]","",3
1103,"DestructiveLink","",11200,"","","","","","[47,11,25,4,15,49]","",3
1104,"DivineBlessingSupport","",9749,"","","","Supports aura skills that create permanent auras around you, changing their reservation to a cost and making them temporary. Cannot support banner or stance skills.","","[9,16,12,15,50]",14105,3
1105,"MarkOnHitSupport","",11201,"","","","Supports mark curse skills.","","[10,16,43,26]",14104,3
1106,"EternalBlessingSupport","",11202,"","","","Supports aura skills that reserve life or mana to create auras around you.","","[9,16,12,50]",14106,3
1107,"OverchargeSupport","",11261,"","","","Supports any skill that hits enemies.","","[2,11,16]",14107,3
1108,"LightningConduit","",11262,"","","","","","[11,25,4,14,2]","",3
1109,"LightningConduitAltX","Lightning Conduit of the Heavens",11263,"","","","","","[11,25,4,14,2]","",1
1110,"LightningConduitAltY","[DNT] LightningConduitAltY",11264,"","","","","","[11,25,4,14,2]","",2
1111,"GalvanicField","",11266,"","","","","","[11,25,4,14,15,2,18,44]","",3
1112,"GalvanicFieldAltX","Galvanic Field of Intensity",11267,"","","","","","[11,25,4,14,15,2,18,44]","",1
1113,"GalvanicFieldAltY","[DNT] GalvanicFieldAltY",11268,"","","","","","[11,25,4,14,15,2,18,44]","",2
1114,"AlchemistsMark","",11269,"","","","","","[10,25,4,17,43,14,15,0,3]","",3
1115,"VolcanicFissure","",11289,"","","","","","[7,9,25,13,5,14,40,0]","",3
1116,"VolcanicFissureAltX","Volcanic Fissure of Snaking",11290,"","","","","","[7,9,25,13,14,40,0]","",1
1117,"VolcanicFissureAltY","[DNT] VolcanicFissureAltY",11291,"","","","","","[7,9,25,13,5,14,40,0]","",2
1118,"VaalVolcanicFissure","",11293,"",11289,"","","","[7,9,25,13,5,14,40,0,24]","",3
1119,"VaalVolcanicFissureAltX","Vaal Volcanic Fissure",11293,"",11290,"","","","[7,9,25,13,5,14,40,0,24]","",1
1120,"VaalVolcanicFissureAltY","Vaal Volcanic Fissure",11293,"",11291,"","","","[7,9,25,13,5,14,40,0,24]","",2
1121,"FrozenLegion","",11284,"",11287,"","","","[9,25,4,1,13,14,7]","",3
1122,"FrozenLegionAltX","Frozen Legion of Rallying",11285,"",11288,"","","","[9,25,4,1,13,14,7]","",1
1123,"FrozenLegionAltY","[DNT] FrozenLegionAltY",11286,"",11287,"","","","[9,25,4,1,13,14,7]","",2
1124,"VaalCleave","",11283,"",175,"","","","[9,25,13,14,33,24,15,7]","",3
1125,"VaalCleaveAltX","Vaal Cleave",11283,"",176,"","","","[9,25,13,14,33,24,15,7]","",1
1126,"VaalCleaveAltY","Vaal Cleave",11283,"",177,"","","","[9,25,13,14,33,24,15,7]","",2
1127,"VaalCausticArrow","",11295,"",632,"","","","[10,25,13,5,14,15,3,24,6]","",3
1128,"VaalCausticArrowAltX","Vaal Caustic Arrow",11295,"",633,"","","","[10,25,13,5,14,15,3,24,6]","",1
1129,"VaalCausticArrowAltY","Vaal Caustic Arrow",11295,"",634,"","","","[10,25,13,5,14,15,3,24,6]","",2
1130,"VaalMoltenStrike","",3519,"",3515,"","","","[9,25,13,5,14,7,36,0,18,24]","",3
1131,"VaalMoltenStrikeAltX","Vaal Molten Strike",3519,"",3516,"","","","[9,25,13,5,14,7,36,0,18,24]","",1
1132,"VaalMoltenStrikeAltY","Vaal Molten Strike",3519,"",3517,"","","","[9,25,13,5,14,7,36,0,18,24]","",2
1133,"CursedGroundSupport","",11297,"","","","Supports non-aura hex curse skills.","","[14,15,11,16,42]",14108,3
1134,"HexBloomSupport","",11298,"","","","Supports hex curse skills. Hexes from auras or cursed ground cannot transfer.","","[11,16,42]",14109,3
1135,"VaalVenomGyre","",11319,"",9989,"","","","[10,25,13,5,3,15,24]","",3
1136,"VaalVenomGyreAltX","Vaal Venom Gyre",11319,"",9990,"","","","[10,25,13,5,3,15,24]","",1
1137,"VaalVenomGyreAltY","Vaal Venom Gyre",11319,"",9991,"","","","[10,25,13,5,3,15,24]","",2
1138,"VaalSmite","",11320,"",8890,"","","","[2,9,25,13,14,15,7,36,12,24]","",3
1139,"VaalSmiteAltX","Vaal Smite",11320,"",8891,"","","","[2,9,25,13,14,15,7,36,12,24]","",1
1140,"VaalSmiteAltY","Vaal Smite",11320,"",8892,"","","","[2,9,25,13,14,15,7,36,12,24]","",2
1141,"VaalChargedAttack","",11321,"",5501,"","","","[10,25,13,14,30,33,24,7]","",3
1142,"VaalChargedAttackAltX","Vaal Blade Flurry",11321,"",5502,"","","","[47,10,25,13,14,30,33,24,7]","",1
1143,"VaalChargedAttackAltY","Vaal Blade Flurry",11321,"",5503,"","","","[10,25,13,14,30,33,24,7]","",2
1144,"VaalReap","",11323,"",10929,"","","","[9,25,4,33,14,15,24]","",3
1145,"VaalReapAltX","Vaal Reap",11323,"",10930,"","","","[9,25,4,33,14,15,24]","",1
1146,"VaalReapAltY","Vaal Reap",11323,"",10931,"","","","[9,25,4,33,14,15,24]","",2
1147,"VaalAnimateWeapon","",11326,"",2791,"","","","[10,25,15,8,4,24,33]","",3
1148,"VaalAnimateWeaponAltX","Vaal Animate Weapon",11326,"",2792,"","","","[10,25,15,8,4,24]","",1
1149,"VaalAnimateWeaponAltY","Vaal Animate Weapon",11326,"",2793,"","","","[10,25,15,8,4,24,33]","",2
1150,"VaalLightningArrow","",11327,"",1837,"","","","[10,25,13,14,5,2,24,6]","",3
1151,"VaalLightningArrowAltX","Vaal Lightning Arrow",11327,"",1838,"","","","[10,25,13,14,5,2,24,6]","",1
1152,"VaalLightningArrowAltY","Vaal Lightning Arrow",11327,"",1839,"","","","[10,25,13,14,5,2,24,6]","",2
1153,"VaalAbsolution","",11328,"",11064,"","","","[9,25,4,8,15,33,2,24,14]","",3
1154,"VaalAbsolutionAltX","Vaal Absolution",11328,"",11065,"","","","[9,25,4,8,15,33,2,24,14]","",1
1155,"VaalAbsolutionAltY","Vaal Absolution",11328,"",11066,"","","","[9,25,4,8,15,33,2,24,14]","",2
1156,"VaalDomination","",11329,"",1251,"","","","[9,25,4,8,15,24,13,7,36]","",3
1157,"VaalDominationAltX","Vaal Domination",11329,"",1252,"","","","[9,25,4,8,15,24,13,7,36]","",1
1158,"VaalDominationAltY","Vaal Domination",11329,"",1253,"","","","[9,25,4,8,15,24,13,7,36]","",2
1159,"VaalIceShot","",11330,"",2130,"","","","[10,25,13,5,14,1,24,15,6]","",3
1160,"VaalIceShotAltX","Vaal Ice Shot",11330,"",2131,"","","","[10,25,13,5,14,1,24,15,6]","",1
1161,"VaalIceShotAltY","Vaal Ice Shot",11330,"",2132,"","","","[10,25,13,5,14,1,24,15,6]","",2
1162,"VaalFirestorm","",11331,"",1278,"","","","[11,25,4,14,15,0,24]","",3
1163,"VaalFirestormAltX","Vaal Firestorm",11331,"",1279,"","","","[11,25,4,14,15,0,24]","",1
1164,"VaalFirestormAltY","Vaal Firestorm",11331,"",1280,"","","","[11,25,4,14,15,0,24]","",2
1165,"VaalRejuvenationTotem","",11340,"",1966,"","","","[19,12,9,25,4,14,24]","",3
1166,"VaalSplitArrow","",11341,"",372,"","","","[10,25,13,5,33,24,6]","",3
1167,"VaalSplitArrowAltX","Vaal Split Arrow",11341,"",373,"","","","[10,25,13,5,33,24,6]","",1
1168,"VaalSplitArrowAltY","Vaal Split Arrow",11341,"",374,"","","","[10,25,13,5,33,24,6]","",2
1169,"ManaforgedArrowsSupport","",11346,"","","","Supports bow attack skills, causing them to trigger when you've spent enough mana in total on other bow attacks. Cannot modify the skills of minions. Cannot support totems, traps, mines, Vaal skills, or channelling skills","","[6,10,16,26]",14110,3
1170,"PrismaticBurstSupport","",11347,"",11348,"","Supports attacks, causing them to trigger the Prismatic Burst spell. Cannot support triggered attacks or attacks used by things other than you. Cannot modify the skills of minions.","","[11,16,25,4,14,0,1,2,45,26]",14111,3
1171,"ChannelledSnipe","",10194,"",10195,"","Supports bow attack skills. Cannot support channelled skills, instant skills, Vaal skills, or skills used by totems, traps, or mines.","Snipe Support","[10,25,13,5,30,33,6]","",3
1172,"Quickstep","",11349,"","","","","","[25,4,22,35,37]","",3
1173,"TraumaSupport","",11299,"","","","Supports melee strike skills that do not inherently apply Trauma. Cannot support triggered skills, Vaal skills, or skills used by things other than you. Cannot modify the skills of minions.","","[33,9,16,7,13,36,15]",14113,3
1174,"SpellbladeSupport","",11300,"","","","Supports spells that hit enemies. Cannot modify the skills of minions.","","[11,16,4]",14114,3
1175,"DevourSupport","",11301,"","","","Supports any skill that hits enemies.","","[11,16]",14115,3
1176,"FreshMeatSupport","",11302,"","","","Supports skills that create minions.","","[47,11,16,8]",14116,3
1177,"FlamewoodSupport","",11303,"",11356,"","Supports skills which summon totems. Cannot modify the skills of minions.","","[9,16,19,25,4,14,0,5,26]",14117,3
1178,"CorruptingCrySupport","",11304,"","","","Supports warcry skills. Cannot modify the skills of minions.","","[14,33,9,16,27,15]",14118,3
1179,"ConflagrationSupport","",11305,"","","","[DNT] Supports melee attack skills.","","[47,0,9,16,7,13]","",3
1180,"GuardiansBlessingSupport","",11306,"",11307,"","Must support both a skill that creates minions which can be damaged, and\n an aura skill that creates permanent auras around you.\nCannot support triggered skills, banner skills or stance skills.","","[9,16,12,50,8]",14120,3
1181,"SacrificeSupport","",11308,"","","","Supports spell skills that hit enemies and have no reservation. Cannot support brand skills, orb skills, channelling skills, Vaal skills or skills used by traps or mines. Cannot modify the skills of minions.","","[3,11,16,4]",14121,3
1182,"FrigidBondSupport","",11309,"","","","Supports link skills.","","[1,11,16,49,15]",14122,3
1183,"LocusMineSupport","",11310,"","","","Supports attack skills that use bows or wands and fire projectiles ahead. Instead of using that skill, you will throw mines that will use the skill for you when you detonate them, targeting your location. Mines cannot use channelling skills.","","[6,13,10,16,5,21]",14123,3
1184,"SadismSupport","",11311,"","","","Supports any skill that hits enemies.","","[10,16]",14124,3
1185,"ControlledBlazeSupport","",11312,"","","","Supports melee attack skills.","","[0,9,16,7,13]",14125,3
1186,"VolatilitySupport","",11313,"","","","Supports attack skills.","","[13,9,16]",14119,3
1187,"Automation","",11315,"",11314,"","Supports spell skills that are instant and have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","Automation Support","[26,11,25,4]","",3
1188,"CallToArms","",11317,"",11316,"","Supports warcry skills. Cannot modify the skills of minions.","Call to Arms Support","[27,26,9,25,4]","",3
1189,"SacredWispsSupport","",11318,"",11417,"","Supports attack skills that can be used with Wands. Cannot support Vaal skills, minion skills, movement skills, or skills used by totems, traps, or mines.","","[13,11,16,25,26,15,4]",14128,3
1190,"PlaytestAttack","",11357,"","","","","","[25,13,5,7,36,6]","",3
1191,"PlaytestSpell","",11358,"","","","","","[25,5,4,14]","",3
1192,"PlaytestSlam","",11359,"","","","","","[25,13,14,40,7]","",3
1193,"SummonVoodooDoll","",11394,"","","","","","[11,25,4,8]","",3
