"rownum","Id","CharactersKey","Text","Mono_AudioFile","Stereo_AudioFile","HasStereo","bool","Video","i32","i32","i32","[rid]","rid"
84,"EramirBanditQuestDex","","Those bandits you've encountered out there... they're the dregs of Oriath. And with any foul broth, the nastiest chunks bubble to the surface. \r\n\r\nThe Lords of Larceny... Oak, Kraityn and Alira... the self-appointed monarchs of the forest. Thanks to you, Kraityn and his river rats are food for gulls and eels. Giving rather than taking for once in their misguided lives. Yet Alira remains in the West. Oak in the North. And this village, this tribe... we continue to pay their taxes.\r\n\r\nI would never venture to say that life in Wraeclast is easy, but with Alira and Oak gone... well, living here might just become possible.","Audio/Dialogue/NPC/Eramir/Eramir_25.ogg","","","","",0,0,1,[9],""
85,"EramirBanditQuestIntDex","","Those bandits you've encountered out there... they're the dregs of Oriath. And with any foul broth, the nastiest chunks bubble to the surface. \r\n\r\nThe Lords of Larceny... Oak, Kraityn and Alira... the self-appointed monarchs of the forest. Thanks to you, Alira and Kraityn are no more, their brigand clans dead or scattered. Yet Oak remains in the North. And this village, this tribe... we continue to pay his taxes.\r\n\r\nI would never venture to say that life in Wraeclast is easy, but with Oak gone... well, living here might just become possible.","Audio/Dialogue/NPC/Eramir/Eramir_26.ogg","","","","",0,0,1,[9],""
86,"EramirBanditQuestStr","","Those bandits you've encountered out there... they're the dregs of Oriath. And with any foul broth, the nastiest chunks bubble to the surface. \r\n\r\nThe Lords of Larceny... Oak, Kraityn and Alira... the self-appointed monarchs of the forest. Thanks to you, Oak and his minions are feeding the worms as we speak. Giving rather than taking for once in their misguided lives. Yet Kraityn remains in the East. Alira in the West. And this village, this tribe... we continue to pay their taxes.\r\n\r\nI would never venture to say that life in Wraeclast is easy, but with Kraityn and Alira gone... well, living here might just become possible.","Audio/Dialogue/NPC/Eramir/EramirBanditQuestStr.ogg","","","","",0,0,1,[9],""
87,"EramirBanditQuestStrDex","","Those bandits you've encountered out there... they're the dregs of Oriath. And with any foul broth, the nastiest chunks bubble to the surface. \r\n\r\nThe Lords of Larceny... Oak, Kraityn and Alira... the self-appointed monarchs of the forest. Thanks to you, Oak and Kraityn are no more, their brigand clans dead or scattered. Yet Alira remains in the West. And this village, this tribe... we continue to pay her taxes.\r\n\r\nI would never venture to say that life in Wraeclast is easy, but with Alira gone... well, living here might just become possible.","Audio/Dialogue/NPC/Eramir/EramirBanditQuestStrDex.ogg","","","","",0,0,1,[9],""
88,"EramirBanditQuestStrInt","","Those bandits you've encountered out there... they're the dregs of Oriath. And with any foul broth, the nastiest chunks bubble to the surface. \r\n\r\nThe Lords of Larceny... Oak, Kraityn and Alira... the self-appointed monarchs of the forest. Thanks to you, Alira and Oak are no more, their brigand clans dead or scattered. Yet Kraityn remains in the East. And this village, this tribe... we continue to pay his taxes.\r\n\r\nI would never venture to say that life in Wraeclast is easy, but with Kraityn gone... well, living here might just become possible.","Audio/Dialogue/NPC/Eramir/EramirBanditQuestStrInt.ogg","","","","",0,0,1,[9],""
89,"EramirBanditReward","","There's greatness in you. You've proved that without a doubt. And whether you've destroyed the bandits for us, or for your own ends, it matters not at all. You've given us back our home, and our future.","Audio/Dialogue/NPC/Eramir/Eramir_33.ogg","","","","",0,0,1,[9],""
90,"EramirCombinesAmulets","","You say the Lords of Larceny wore these around their necks? These artefacts, and that ancient gateway to the northwest... crafted by the same hands, I'd venture. Vaal hands.\r\n\r\nAnd it appears the brigands' trinkets could form a single whole. Give me a moment with them. I used to be good at this sort of thing. Now, this one seems to fit neatly against here, and this third one, well it looks like it... ","Audio/Dialogue/NPC/Eramir/Eramir_34.ogg","","","","",0,0,1,[9],""
91,"EramirCombinedAmulet","","I'm so sorry, my friend. Are you well? Yes, you are apparently intact. Remarkable considering... for the barest moment there you were something altogether different. I'm not afraid to admit it... a rather unnerving version of yourself.\r\n\r\nIf I were you I'd dispense with that artefact down the deepest, darkest hole that I could find.","Audio/Dialogue/NPC/Eramir/Eramir_35.ogg","","","","",0,0,1,[9],""
92,"EramirStrDead","","The giant is no more? I wish I could say that this bodes well for us, but with Oak gone, Kraityn and Alira will only grow stronger.","Audio/Dialogue/NPC/Eramir/Eramir_28.ogg","","","","",0,0,1,[9],""
93,"EramirIntDead","","The sorceress is no more? I wish I could say that this bodes well for us, but with Alira gone, Kraityn and Oak will only grow stronger. ","Audio/Dialogue/NPC/Eramir/Eramir_29.ogg","","","","",0,0,1,[9],""
94,"EramirDexDead","","The scarred one is no more? I wish I could say that this bodes well for us, but with Kraityn gone, Oak and Alira will only grow stronger. ","Audio/Dialogue/NPC/Eramir/Eramir_27.ogg","","","","",0,0,1,[9],""
95,"EramirDexIntDead","","You have done what none of us could, not even the fierce Greust. And while we are grateful, we dare not sleep with both eyes shut just yet.\r\n\r\nThe balance of power has gone. In overthrowing a Lord and a Lady, you have created a despot in Oak.","Audio/Dialogue/NPC/Eramir/Eramir_31.ogg","","","","",0,0,1,[9],""
96,"EramirStrDexDead","","You have done what none of us could, not even the fierce Greust. And while we are grateful, we dare not sleep with both eyes shut just yet.\r\n\r\nThe balance of power has gone. In overthrowing two Lords, you have created an empress in Alira.","Audio/Dialogue/NPC/Eramir/Eramir_30.ogg","","","","",0,0,1,[9],""
97,"EramirStrIntDead","","You have done what none of us could, not even the fierce Greust. And while we are grateful, we dare not sleep with both eyes shut just yet.\r\n\r\nThe balance of power has gone. In overthrowing a Lord and a Lady, you have created a tyrant in Kraityn.","Audio/Dialogue/NPC/Eramir/Eramir_32.ogg","","","","",0,0,1,[9],""
98,"EramirOnDarkness","","You disappear into that Vaal ruin and now the sky, the light, the very land limps as a leper. Somehow, whether through deliberate act or accident, you've caused this. Now we all suffer your consequences.\r\n\r\nDifferent good, different bad... we now know upon which side the coin has fallen.","Audio/Dialogue/NPC/Eramir/Eramir_19.ogg","","","","",0,0,1,[9],""
99,"EramirOnLight","","Humanity has one redeeming trait. We learn from our mistakes. You certainly gave us a scare for a bit there, but the damage doesn't seem to have been lasting.\r\n\r\nThank you, for doing the right thing.","Audio/Dialogue/NPC/Eramir/Eramir_21.ogg","","","","",0,0,1,[9],""
100,"EramirOnGem","","Show me this gem from the Chamber of Sins. It has the aspect of a Virtue Gem, like those you carry already... yet it's clearly not made to slot into any of your standard equipment.\r\n\r\nLook at the colour. Feel the energy coming off it. Maligaro had little virtue in mind when he made this thing.","Audio/Dialogue/NPC/Eramir/Eramir_14.ogg","","","","",0,0,1,[9],""
101,"EramirOnSpike","","Could be the nasty piece of work Silk picked up near the Chamber of Sins. Looks too much like Maligaro's dark science to me.\r\n\r\nIf you can talk Silk into giving it to you, do history a favour, and sink that spike to the bottom of the river.","Audio/Dialogue/NPC/Eramir/Eramir_13.ogg","","","","",0,0,1,[9],""
102,"EramirOnGemSpike","","The Baleful Gem and Maligaro's Spike. I'd wager these two grotesqueries were made for each other. A marriage born in darkness.\r\n\r\nMy advice? Send them to their wedding bed: the river bed.","Audio/Dialogue/NPC/Eramir/Eramir_15.ogg","","","","",0,0,1,[9],""
103,"EramirOnGateway","","That ancient gateway to the northwest, it's a peculiar thing. Not of the Eternal Empire. It could be Vaal in origin... a culture I've seen mentioned here and there in some of the most antique of texts.\r\n\r\nIt is the Vaal who began the use of Virtue Gems, well before our imperial ancestors. Little else is known about them. If only I had my old museum archives, I could have given you a more tempered theory.","Audio/Dialogue/NPC/Eramir/Eramir_16.ogg","","","","",0,0,1,[9],""
104,"EramirOnLorrata","","You've put an end to old Lorrata? Twisted of heart and mind were the men who made that gem and that implement of black surgery. And what of the one who chooses to wield their creations?\r\n\r\nOf course I wished to know the secrets locked in that tomb. But not at the cost of such a grand, old life.","Audio/Dialogue/NPC/Eramir/Eramir_18.ogg","","","","",0,0,1,[9],""
105,"EramirOnFellshrine","","The Fellshrine is a shadow of what was once good in Wraeclast.\r\n\r\nThat sigil etched into its stones? It's a Descry, from when the Templar truly stood for something. To the ancestors of Oriath, the Descry was a flickering torch in the night. A source of inspiration and comfort.\r\n\r\nSad thing about torches... they go out.","Audio/Dialogue/NPC/Eramir/Eramir_22.ogg","","","","",0,0,1,[9],""
106,"EramirOnDarkAltar","","So this altar you've found... it's a small pyramid, missing its apex? Must be Vaal in origin. And there's only one artefact that I've ever laid eyes on that could be the missing apex.\r\n\r\nAlira, Kraityn and Oak... they stayed with us for a short time, while recovering from the ordeals of the Siren Coast. Thick as thieves they were, until they discovered something: a small pyramid crafted in a Vaalish style. It had the power to enhance one's innate strengths. They fought over it, sundered the apex in trine... took a piece each, and fled.\r\n\r\nIf you're determined to unlock that altar, then I think your key lies with the Lords of Larceny.","Audio/Dialogue/NPC/Eramir/Eramir_36.ogg","","","","",0,0,1,[9],""
107,"EramirOnYeenaVision","","For all of her strange ways, I've learned not to discount Yeena's more vivid dreams. She's in tune with this land in ways I find difficult to comprehend.\r\n\r\nAs to this 'man-crafted' mountain she describes, I have seen only one structure of its like. Stumbled across sketches in the Theopolis archives, a piece of Vaal engineering, pyramidal in architecture. According to those documents the pyramid lies north of the Phrecian Forest, buried beneath the mantle upon which Sarn rests.\r\n\r\nI have no idea whether it still exists, or ever existed for that matter. Still, considering the current circumstances, there isn't much to lose in the search, is there?","Audio/Dialogue/NPC/Eramir/Eramir_20.ogg","","","","",0,0,1,[9],""
108,"EramirOnBlockage","","I've read about Shavronne of Umbra, and what she did to the Warden at Axiom. You did well to end Brutus' sorry existence.\r\n\r\nBut Shavronne's barricade, that's sad news indeed. There is little enough freedom in Wraeclast as it is, but to be stranded on that dismal coast... I pity the exiles to come.\r\n\r\nWould I know how to lower the barricade? Afraid not. I was a bit distracted the last time I took the pass. Hungry goatmen to avoid on that side, Alira's thralls on this side.","Audio/Dialogue/NPC/Eramir/Eramir_11_Edit.ogg","","","","",0,0,1,[9],""
109,"EramirOnChamber","","The Chamber of Sins? Apparently the late Archbishop Geofri of Phrecia gave it that title. It was built by Emperor Chitus for one Inquisitor Maligaro.\r\n \r\nHow do I know this? To my shame, I did Dominus' dirty work in the selfish hopes of scholarly advancement. I scoured fragments of documents brought back by Fairgraves - and Daresso, before his disgrace. I unearthed all I could on the Eternal Empire's masters and mistresses of thaumaturgy, a subject of keen interest to our supposedly devout High Templar.\r\n \r\nIf I were you, I'd avoid Maligaro's old laboratory. A place of illness infected by a diseased mind.","Audio/Dialogue/NPC/Eramir/E08.ogg","","","","",0,0,1,[9],""
110,"EramirOnDominus","","I embraced the patronage that High Templar Dominus offered my struggling museum. I took his favour and conducted his research into the thaumaturgical arts practiced within the Eternal Empire.\r\n\r\nI wish I'd known then what I know now. That I was pandering to the warped dreams of a madman.","Audio/Dialogue/NPC/Eramir/E10.ogg","","","","",0,0,1,[9],""
111,"YeenaIntroduction","","I am Yeena, Keeper of the Spirit.\r\n\r\nAre you a kind exile, like Eramir? He is good to us... helps us. You will stay and help us too, yes?","Audio/Dialogue/NPC/Yeena/Yeena_01.ogg","","","","",0,0,1,[10],""
112,"YeenaOnEramir","","Eramir was a wise man in Oriath. He is our wise man now. Hear him. You will learn much.\r\n\r\nIf you do not hear, you will likely die.","Audio/Dialogue/NPC/Yeena/Yeena_02.ogg","","","","",0,0,1,[10],""
113,"YeenaOnGreust","","Greust does what he thinks is right. And, in Greust's dream, he is never wrong.","Audio/Dialogue/NPC/Yeena/Yeena_04.ogg","","","","",0,0,1,[10],""
114,"YeenaOnSilk","","Silk knows more than others think. He watches, he learns. Look between the words and you will see the truth in Silk's stories.","Audio/Dialogue/NPC/Yeena/Yeena_05.ogg","","","","",0,0,1,[10],""
115,"YeenaOnHelena","","Helena is healing, I make sure of that. But you want to know if you can trust her? I see her spirit. It was born good and needs work to keep it that way. Much like yours.","Audio/Dialogue/NPC/Yeena/Yeena_11.ogg","","","","",0,0,1,[10],""
