"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","TagsKeys","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster"
1428,"BloodWorm",100,"",0,0,0,10,"[75,56]",0,"",""
1429,"GemlingLegionnaireWitch",100,"",0,0,100,20,"[56,77,48]",23,"",""
1430,"GemlingLegionnaireWitchMap",100,"",0,0,100,20,"[56,77,48]",34,"",""
1431,"GemlingLegionnaireMarauder",100,"",100,0,0,20,"[56,77,48]",23,"",""
1432,"GemlingLegionnaireMarauderMap",100,"",100,0,0,20,"[56,77,48]",34,"",""
1433,"GemlingLegionnaireScion",100,"",33,33,33,20,"[56,77,48]",23,"",""
1434,"GemlingLegionnaireDuelist",100,"",50,50,0,20,"[56,77,48]",23,"",""
1435,"GemlingLegionnaireDuelistMap",100,"",50,50,0,20,"[56,77,48]",34,"",""
1436,"GemlingLegionnaireShadow",100,"",0,50,50,20,"[56,77,48]",23,"",""
1437,"GemlingLegionnaireTemplar",100,"",50,0,50,20,"[56,77,48]",23,"",""
1438,"GemlingLegionnaireTemplarMap",100,"",50,0,50,20,"[56,77,48]",34,"",""
1439,"GemlingLegionnaireRanger",100,"",0,100,0,20,"[56,77,48]",23,"",""
1440,"BlackguardZombie",100,"",50,0,0,30,"[73,52]",8,"",""
1441,"BlackguardZombieChampion",100,"",50,0,0,30,"[73,52]",8,"",""
1442,"BlackguardZombieBossSideArea",100,"",50,0,0,30,"[73,52]",37,"",""
1443,"ProphecyBlackguardZombie",100,"",50,0,0,30,[],8,"",""
1444,"LionColosseum",100,"",10,10,0,20,"[72,49,56,138]",8,"",""
1445,"LionColosseumMapBoss",100,"",10,10,0,20,"[72,49,56,138]",34,"",""
1446,"MaligaroDesecrate",100,1,0,0,0,0,[],0,"",""
1447,"MalachaiHeart",100,"",0,0,0,0,[141],0,"",""
1448,"Revenant",100,"",0,50,0,20,"[56,141]",20,"",""
1449,"RevenantBoss",100,"",0,50,0,20,"[56,141]",27,"",""
1450,"RevenantMapBoss",100,"",0,50,0,20,"[56,141]",34,"",""
1451,"Taster",100,"",20,10,0,20,"[56,72]",1,"",""
1452,"TasterBossTalisman",100,"",20,10,0,20,"[56,72]",26,"",""
1453,"ExileArenaMarauder",100,"",80,20,0,20,"[71,48]",36,"",""
1454,"ExileArenaRanger",100,"",0,100,0,20,"[71,48]",36,"",""
1455,"ExileArenaWitch",100,"",0,0,100,20,"[71,48]",36,"",""
1456,"GladiatorBossSupport",100,"",0,100,0,20,"[71,48]",23,"",""
1457,"GladiatorBossSupportMap",100,"",0,100,0,20,"[71,48]",34,"",""
1458,"GladiatorBossElite",100,"",100,0,0,20,"[71,48]",23,"",""
1459,"GladiatorBossEliteMap",100,"",100,0,0,20,"[71,48]",34,"",""
1460,"GladiatorBossLeader",100,"",0,50,50,20,"[71,48]",23,"",""
1461,"GladiatorBossLeaderMap",100,"",0,50,50,20,"[71,48]",34,"",""
1462,"StormDaemon",100,1,0,0,0,0,[],0,"",""
1463,"MalachaiTriBombDaemon",100,"",0,0,0,0,[74],0,"",""
1464,"LabyrinthBoss1",100,"",50,0,0,20,"[71,48,141]",38,"",""
1465,"LabyrinthBoss2",100,"",50,0,0,20,"[71,48,141]",38,"",""
1466,"LabyrinthBoss3",100,"",50,0,0,20,"[71,48,141]",38,"",""
1467,"GoddessOfJusticeMapBoss",100,"",0,0,100,20,[53],34,"",""
1468,"Minotaur",100,"",100,0,0,20,"[56,72,138,141]",38,"",""
1469,"MinotaurMapBoss",100,"",100,0,0,20,"[56,72,138,141]",34,"",""
1470,"UniqueAnimatedWeapon",340,1,0,0,0,0,[74],41,"",""
1471,"LabyrinthBossCrystal1",100,"",0,0,0,0,[],0,"",""
1472,"LabyrinthBossCrystal2",100,"",0,0,0,0,[],0,"",""
1473,"LabyrinthIzaroPortal",100,"",0,0,0,0,[],0,"",""
1474,"ExplosiveHitMinion",340,1,0,0,0,0,[74],41,"",""
1475,"CurseZoneDaemon",100,"",0,0,0,0,[],0,"",""
1476,"LabyrinthLieutenantBullMinion",100,"",100,0,0,20,[],1,"",""
1477,"LabyrinthLieutenantSkeletonRangedMinion",100,"",0,10,0,20,[],3,"",""
1478,"LabyrinthLieutenantSkeletonMeleeMinion",100,"",15,15,50,30,[],2,"",""
1479,"LabyrinthFlameElemental",100,"",0,0,100,20,[74],18,"",""
1480,"LabyrinthLavaSpawner",100,"",0,0,0,20,[74],18,"",""
1481,"ParasiteNest",100,"",0,0,0,20,[75],38,"",""
1482,"ParasiteNestMap",100,"",0,0,0,20,[75],34,"",""
1483,"ParasiteNestMap2",100,"",0,0,0,20,[75],34,"",""
1484,"IzaroSkeletonMeleeCold",100,"",15,15,0,30,"[73,51]",2,"",""
1485,"IzaroSkeletonMeleeFire",100,"",30,0,0,30,"[73,51]",1,"",""
1486,"IzaroSkeletonMeleeLightning",100,"",15,0,0,30,"[73,51]",3,"",""
1487,"IzaroSkeletonCasterFire",100,"",15,0,100,20,"[73,51]",1,"",""
1488,"IzaroSkeletonCasterCold",100,"",0,15,100,20,"[73,51]",2,"",""
1489,"IzaroSkeletonCasterLightning",100,"",0,0,100,20,"[73,51]",3,"",""
1490,"IzaroSkeletonRanged",100,"",0,10,0,20,"[73,51]",3,"",""
1491,"IzaroSkeletonMelee",100,"",15,0,0,30,"[73,51]",3,"",""
1492,"RatStandard",100,"",0,25,0,20,"[72,49]",3,"",""
1493,"RatLarge",100,"",0,25,0,20,"[72,49]",20,"",""
1494,"RatTalisman",100,"",0,25,0,20,"[72,49]",0,"",""
1495,"RatTalismanSummonerTotem",100,"",50,50,0,0,[72],0,"",""
1496,"ProphecyRat",100,"",0,0,0,0,[72],0,"",""
1497,"RatBoss",100,"",0,0,0,20,[72],34,"",""
1498,"ProphecyFrog",100,"",0,0,0,0,[72],0,"",""
1499,"VolatileRabbit",100,"",0,0,0,20,[72],0,"",""
1500,"KaruiSpirit",100,"",50,0,0,20,[53],0,"",""
1501,"KaruiSpiritEssence",100,"",50,0,0,20,[53],0,"",""
1502,"LabyrinthBossPylonFire",100,"",0,0,0,0,[],0,"",""
1503,"LabyrinthBossPylonCold",100,"",0,0,0,0,[],0,"",""
1504,"LabyrinthBossPylonLightning",100,"",0,0,0,0,[],0,"",""
1505,"IzaroChronosStatue",100,"",50,0,0,20,[74],0,"",""
1506,"LabyrinthIzaroPedestalCrown",100,"",50,0,0,20,[74],4,"",""
1507,"LabyrinthIzaroPedestalOrb",100,"",50,0,0,20,[74],4,"",""
1508,"LabyrinthIzaroPedestalSceptre",100,"",50,0,0,20,[74],4,"",""
1509,"Parasite",100,"",0,0,0,20,"[72,75]",2,"",""
1510,"Parasite2",100,"",0,0,0,20,"[72,75]",2,"",""
1511,"ParasiteEmerge",100,"",0,0,0,20,"[72,75]",2,"",""
1512,"ParasiteEmergeBoss",100,"",0,0,0,20,"[72,75]",2,"",""
1513,"ParasiteMinion",100,"",0,0,0,20,"[72,75]",2,"",""
1514,"ParasiteSextant",100,"",0,0,0,20,"[72,75]",2,"",""
1515,"ParasiteChieftain",100,"",0,0,0,20,"[72,75]",2,"",""
1516,"ParasitePlated",100,"",0,0,0,20,"[72,75]",2,"",""
1517,"ParasiteSpitting",100,"",0,0,0,20,"[72,75]",2,"",""
1518,"ParasiteViscous",100,"",0,0,0,20,"[72,75]",2,"",""
1519,"ParasiticSquid",100,"",0,50,50,20,"[50,72]",2,"",""
1520,"ProphecyWickedKing",100,"",0,0,100,20,[48],34,"",""
1521,"ProphecyShadowQueen",100,"",0,50,50,20,[48],34,"",""
1522,"ProphecyVerdantKing",100,"",0,100,0,20,[48],34,"",""
1523,"ProphecyUnhallowQueen",100,"",50,0,50,20,[48],34,"",""
1524,"ProphecyWickedKingMap",100,"",0,0,100,20,[48],34,"",""
1525,"ProphecyShadowQueenMap",100,"",0,50,50,20,[48],34,"",""
1526,"ProphecyVerdantKingMap",100,"",0,100,0,20,[48],34,"",""
1527,"ProphecyUnhallowQueenMap",100,"",50,0,50,20,[48],34,"",""
1528,"PurgeHound",100,"",50,50,0,20,"[49,72]",17,"",""
1529,"PurgeHoundSpawn",100,"",50,50,0,20,"[49,72]",17,"",""
1530,"PurgeHoundSpawnMapBoss",100,"",50,50,0,20,"[49,72]",17,"",""
1531,"Book",100,"",100,0,0,20,[74],0,"",""
1532,"BookSummoned",100,"",100,0,0,20,[74],0,"",""
1533,"WickerMan",100,"",100,0,0,20,"[74,56]",17,"",""
1534,"WickerManAvarius",100,"",100,0,100,20,[],38,"",""
1535,"RaisedSkeletonKitava",100,"",50,50,0,20,"[73,51,224]",8,"",""
1536,"RaisedSkeletonKitavaCaster",100,"",0,0,100,20,"[73,51,224]",8,"",""
1537,"RaisedSkeletonKitavaCasterBelfry",100,"",0,0,100,20,"[73,51,224]",8,"",""
1538,"KitavaSkeleton",100,"",50,50,0,20,"[73,51,224]",8,"",""
1539,"AtlasBossPhoenix",100,"",50,50,0,20,"[71,48]",35,"",""
1540,"AtlasBossHydra",100,"",0,100,0,20,"[71,48]",35,"",""
1541,"AtlasBossMinotaur",100,"",100,0,0,20,"[71,48]",35,"",""
1542,"AtlasBossChimera",100,"",0,50,50,20,"[71,48]",35,"",""
1543,"Phoenix",100,"",0,0,0,20,[72],1,"",""
1544,"HydraMinion",100,"",0,0,0,20,"[55,48]",2,"",""
1545,"StatueFingerMage",100,"",40,20,0,20,"[74,56]",1,"",""
1546,"StatueFingerMageMapBoss",100,"",40,20,0,20,"[74,56]",34,"",""
1547,"StatueFingerMageVaalSideAreaBoss",100,"",40,20,0,20,"[74,56]",37,"",""
1548,"TemplarSlaveDriver",100,"",25,25,0,20,"[223,71]",2,"",""
1549,"TemplarSlaveDriverBoss",100,"",25,25,0,20,"[223,71]",26,"",""
1550,"TemplarSlaveDriverBossMap",100,"",25,25,0,20,"[223,71]",34,"",""
1551,"BlackguardInquisitor",100,"",60,0,20,20,"[223,71]",17,"",""
1552,"BlackguardInquisitorAvarius",100,"",0,0,0,20,"[223,71]",17,"",""
1553,"BlackguardInquisitorBoss",100,"",100,0,0,20,"[223,71]",33,"",""
1554,"BlackguardInquisitorBossMap",100,"",100,0,0,20,"[223,71]",34,"",""
1555,"SecretPolice",100,"",0,40,20,20,"[223,48,71]",17,"",""
1556,"SecretPoliceNoCape",100,"",0,40,20,20,"[223,48,71]",17,"",""
1557,"SecretPoliceArchitectMinion",100,"",0,40,0,20,[56],34,"",""
1558,"Regurgitator",100,"",0,0,0,20,"[224,56]",7,"",""
1559,"SlaveCatcher",100,"",0,40,0,20,"[223,48,71]",11,"",""
1560,"Fleshmonster",100,"",20,20,0,20,[],8,"",""
1561,"Anomaly",100,"",0,0,0,20,[74],0,"",""
1562,"AnomalyShaper",100,"",0,0,0,20,"[74,690,698]",0,"",""
1563,"AnomalyUniqueRing",100,1,0,0,0,20,[74],0,"",""
1564,"VolatileCore",100,"",0,0,0,20,[74],0,"",""
1565,"VolatileCoreSlow",100,"",0,0,0,20,[74],0,"",""
1566,"VolatileCoreFast",100,"",0,0,0,20,[74],0,"",""
1567,"VolatileDeadCore",100,1,0,0,0,20,[74],0,"",""
1568,"VolatileCoreNoMovement",100,"",0,0,0,20,[74],0,"",""
1569,"DelveDarkStalker",100,"",0,0,0,20,[74],0,"",""
1570,"BetrayalCatarinaHalfSkele",100,"",0,0,0,20,[74],0,"",""
1571,"TheShaperBoss",100,"",33,33,33,20,"[71,48]",35,"",""
1572,"TheShaperBossUberElder",100,"",33,33,33,20,"[71,48]",35,"",""
1573,"TheShaperBossElderEncounter",100,"",33,33,33,20,"[71,48]",0,"",""
1574,"LivingCrystal",100,"",0,0,0,20,[74],23,"",""
1575,"LivingCrystalDelve",100,"",0,0,0,20,[74],17,"",1
1576,"Zana",100,"",33,33,33,20,"[71,48]",34,"",""
1577,"ZanaGauntlet",100,"",33,33,33,20,"[71,48]",34,"",""
1578,"ZanaElder",100,"",33,33,33,20,"[71,48]",34,"",""
1579,"SummonedEssenceSpirit",340,1,0,0,0,20,[74],41,"",""
1580,"MotherOfFlames",100,"",0,0,70,20,"[225,223,71]",9,"",""
1581,"MotherOfFlamesBoss",100,"",0,0,100,20,"[223,71]",25,"",""
1582,"MotherOfFlamesBossMap",100,"",0,0,100,20,"[223,71]",34,"",""
1583,"BlessedSister",100,"",0,0,70,20,"[225,223,71]",9,"",""
1584,"BlessedSisterCultist",100,"",0,0,70,20,"[225,224,71]",9,"",""
1585,"ReligiousTemplar",100,"",40,0,40,20,"[223,71]",17,"",""
1586,"ReligiousTemplar2h",100,"",40,0,40,20,"[223,71]",17,"",""
1587,"ReligiousTemplarCultist",100,"",40,0,40,20,"[224,71]",17,"",""
1588,"ReligiousTemplar2hCultist",100,"",40,0,40,20,"[224,71]",17,"",""
1589,"BreachBossFireWild",100,"",0,0,0,20,[56],34,"",""
1590,"BreachBossFireMap",100,"",0,0,0,20,[56],34,"",""
1591,"BreachBossColdWild",100,"",0,0,0,20,[56],34,"",""
1592,"BreachBossColdMap",100,"",0,0,0,20,[56],34,"",""
1593,"BreachBossLightningWild",100,"",0,0,0,20,[56],34,"",""
1594,"BreachBossLightningMap",100,"",0,0,0,20,[56],34,"",""
1595,"BreachBossPhysicalWild",100,"",0,0,0,20,[56],34,"",""
1596,"BreachBossPhysicalMap",100,"",0,0,0,20,[56],34,"",""
1597,"BreachBossChaosWild",100,"",0,0,0,20,[56],34,"",""
1598,"BreachBossChaosMap",100,"",0,0,0,20,[56],34,"",""
1599,"BreachBossChaosMapClone",100,"",0,0,0,20,[56],34,"",""
1600,"BreachHellionNormal",100,"",10,10,0,20,"[56,72]",1,"",""
1601,"BreachHellion",100,"",10,10,0,20,"[56,72]",1,"",""
1602,"BreachHellionMap",100,"",10,10,0,20,"[56,72]",1,"",""
1603,"BreachHellionAvatar",100,"",10,10,0,20,"[56,72]",1,"",""
1604,"BreachHellionSpawner",100,"",10,10,0,20,"[56,72]",8,"",""
1605,"BreachHellionCommanderNormal",100,"",10,10,0,20,"[56,72]",36,"",""
1606,"BreachHellionCommander",100,"",10,10,0,20,"[56,72]",36,"",""
1607,"BreachHellionCommanderAvatar",100,"",10,10,0,20,"[56,72]",36,"",""
1608,"BreachRevenantCommander",100,"",0,50,0,20,"[56,141]",36,"",""
1609,"BreachRevenantCommanderAvatar",100,"",0,50,0,20,"[56,141]",36,"",""
1610,"BreachMinerCommanderNormal",100,"",50,0,0,20,"[56,141]",36,"",""
1611,"BreachMinerCommander",100,"",50,0,0,20,"[56,141]",36,"",""
1612,"BreachMinerCommanderAvatar",100,"",50,0,0,20,"[56,141]",36,"",""
1613,"BreachSandLeaperCommanderNormal",100,"",0,50,0,20,"[56,72]",36,"",""
1614,"BreachSandLeaperCommander",100,"",0,50,0,20,"[56,72]",36,"",""
1615,"BreachSandLeaperCommanderAvatar",100,"",0,50,0,20,"[56,72]",36,"",""
1616,"BreachSandLeaperNormal",100,"",0,50,0,20,"[56,72]",3,"",""
1617,"BreachSandLeaper",100,"",0,50,0,20,"[56,72]",3,"",""
1618,"BreachSandLeaperMap",100,"",0,50,0,20,"[56,72]",3,"",""
1619,"BreachSandLeaperAvatar",100,"",0,50,0,20,"[56,72]",3,"",""
1620,"BreachSandLeaperSpawner",100,"",0,50,0,20,"[56,72]",8,"",""
1621,"BreachKiwethCommander",100,"",0,20,50,20,[56],36,"",""
1622,"BreachKiwethCommanderAvatar",100,"",0,20,50,20,[56],36,"",""
1623,"BreachKiweth",100,"",0,20,50,20,[56],2,"",""
1624,"BreachKiwethMap",100,"",0,20,50,20,[56],2,"",""
1625,"BreachKiwethAvatar",100,"",0,20,50,20,[56],2,"",""
1626,"BreachKiwethSpawner",100,"",0,20,50,20,[56],8,"",""
1627,"BreachMinerNormal",100,"",0,0,0,20,[56],8,"",""
1628,"BreachMiner",100,"",0,0,0,20,[56],8,"",""
1629,"BreachMinerMap",100,"",0,0,0,20,[56],8,"",""
1630,"BreachMinerAvatar",100,"",0,0,0,20,[56],8,"",""
1631,"BreachMinerColdNormal",100,"",0,0,0,20,[56],2,"",""
1632,"BreachMinerCold",100,"",0,0,0,20,[56],2,"",""
1633,"BreachMinerColdMap",100,"",0,0,0,20,[56],2,"",""
1634,"BreachMinerColdAvatar",100,"",0,0,0,20,[56],2,"",""
1635,"BreachMinerColsSpawner",100,"",0,0,0,20,[56],8,"",""
1636,"BreachHalfSkeleton",100,"",50,0,0,20,"[48,56]",8,"",""
1637,"BreachHalfSkeletonMap",100,"",50,0,0,20,"[48,56]",8,"",""
1638,"BreachHalfSkeletonAvatar",100,"",50,0,0,20,"[48,56]",8,"",""
1639,"BreachHalfSkeletonChaos",100,"",50,0,0,20,"[48,56]",8,"",""
1640,"BreachHalfSkeletonChaosMap",100,"",50,0,0,20,"[48,56]",8,"",""
1641,"BreachHalfSkeletonChaosAvatar",100,"",50,0,0,20,"[48,56]",8,"",""
1642,"BreachHalfSkeletonChaosSpawner",100,"",50,0,0,20,"[48,56]",8,"",""
1643,"BreachHalfSkeletonRanged",100,"",0,50,0,20,"[48,56]",8,"",""
1644,"BreachHalfSkeletonRangedMap",100,"",0,50,0,20,"[48,56]",8,"",""
1645,"BreachHalfSkeletonRangedAvatar",100,"",0,50,0,20,"[48,56]",8,"",""
1646,"BreachHalfSkeletonRangedChaos",100,"",0,50,0,20,"[48,56]",8,"",""
1647,"BreachHalfSkeletonRangedChaosMap",100,"",0,50,0,20,"[48,56]",8,"",""
1648,"BreachHalfSkeletonRangedChaosAvatar",100,"",0,50,0,20,"[48,56]",8,"",""
1649,"BreachHalfSkeletonRangedChaosSpawner",100,"",0,50,0,20,"[48,56]",8,"",""
1650,"AvariusCasticus",100,"",100,0,100,20,[],38,"",""
1651,"AvariusCasticusMap",100,"",100,0,100,20,[],34,"",""
1652,"AvariusCasticusWickerman",100,"",100,0,100,20,[],38,"",""
1653,"AvariusCasticusWickermanMap",100,"",100,0,100,20,[],34,"",""
1654,"AvariusCasticusDivine",100,"",100,0,100,20,[],38,"",""
1655,"AvariusCasticusDivineMap",100,"",100,0,100,20,[],34,"",""
1656,"BruteTower",100,"",100,0,0,20,[56],38,"",""
1657,"BruteTowerMap",100,"",100,0,0,20,[56],34,"",""
1658,"ShavronneTower",100,"",0,0,100,20,"[71,48,56]",38,"",""
1659,"ShavronneTowerMap",100,"",0,0,100,20,"[71,48,56]",34,"",""
1660,"BrineKing",100,"",80,20,0,20,"[72,75]",38,"",""
1661,"BrineKingMap",100,"",80,20,0,5,"[72,75]",34,"",""
1662,"BrineKingMinion",100,"",50,50,0,20,"[72,75]",0,"",""
1663,"BrineKingMinionBleached",100,"",50,50,0,20,"[72,75]",2,"",""
1664,"Vendigo",100,"",0,50,0,20,"[72,56]",19,"",""
1665,"Vendigo2",100,"",0,50,0,20,"[72,56]",19,"",""
1666,"VendigoBoss",100,"",0,50,0,20,"[72,56]",26,"",""
1667,"VendigoAbyss",100,"",0,50,0,20,"[72,56]",2,"",1
1668,"VendigoAbyssDelve",100,"",0,50,0,20,"[72,56]",2,"",1
1669,"VendigoAbyssLarge",100,"",0,50,0,20,"[72,56]",36,1,""
1670,"VendigoAbyssLargeClone",100,"",0,50,0,20,"[72,56]",36,1,""
1671,"BlackguardJaegerMelee",100,"",20,10,0,20,"[71,48]",2,"",""
1672,"BlackguardJaegerRanged",100,"",10,20,0,20,"[71,48]",2,"",""
1673,"BlackguardJaegerZombie",100,"",30,0,0,20,"[73,52]",2,"",""
1674,"KitavaDemon",100,"",60,40,0,20,"[56,224]",23,"",""
1675,"KitavaDemonPlaguewing",100,"",60,40,0,20,"[56,224]",23,"",""
1676,"KitavaDemonPlaguewingMap",100,"",60,40,0,20,"[56,224]",34,"",""
1677,"KitavaDemonMinion",100,"",60,40,0,20,"[56,224]",23,"",""
1678,"CageSpider",100,"",60,0,0,20,[51],11,"",""
1679,"CageSpider2",100,"",60,0,0,20,[51],11,"",""
1680,"DoedreSewers",100,"",0,0,100,20,"[71,48,56]",38,"",""
1681,"DoedreSewersMap",100,"",0,0,100,20,"[71,48,56]",34,"",""
1682,"OriathanCitizen",100,"",50,0,0,20,"[73,52,48]",10,"",""
1683,"OriathanCitizenFast",100,"",50,0,0,20,"[73,52,48]",10,"",""
1684,"OriathanCitizenBoss",100,"",50,0,0,20,"[73,52,48]",26,"",""
1685,"IndoctrinatedConvert",100,"",0,50,0,20,"[71,48,223]",13,"",""
1686,"BlackguardTorturer",100,"",0,50,0,20,"[71,48,223]",10,"",""
1687,"Figurehead",100,"",50,0,50,20,[53],2,"",""
1688,"FigureheadChestBoss",100,"",50,0,50,20,[53],31,"",""
1689,"CorpseWheel",100,"",50,0,50,20,[51],20,"",""
1690,"CorpseWheelBoss",100,"",50,0,50,20,[51],27,"",""
1691,"Mauler",100,"",30,30,0,20,"[224,56]",8,"",""
1692,"MaulerBoss",100,"",30,30,0,20,"[224,56]",8,"",""
1693,"HolyFireElemental",100,"",25,0,25,20,"[74,79,223]",18,"",""
1694,"HolyFireElementalSolaris",100,"",25,0,25,20,"[74,79,223]",18,"",""
1695,"HolyFireElementalSolaris2",100,"",25,0,25,20,"[74,79,223]",18,"",""
1696,"HolyFireElementalSolarisChampion",100,"",25,0,25,20,"[74,79,223]",18,"",""
1697,"HolyFireElementalAvarius",100,"",25,0,25,20,"[74,79,223]",17,"",""
1698,"TemplarJudge",100,"",0,0,25,20,"[223,71]",11,"",""
1699,"TemplarJudgeCultist",100,"",0,0,25,20,"[224,71]",11,"",""
1700,"TemplarJudgeAvarius",100,"",50,0,50,20,"[223,71]",9,"",""
1701,"OriathBlackguard",100,"",10,30,0,20,"[223,48,71]",17,"",""
1702,"OriathBlackguard2",100,"",30,10,0,20,"[223,48,71]",17,"",""
1703,"Lunaris",100,"",0,100,0,20,"[74,79]",38,"",""
1704,"LunarisMap",100,"",0,100,0,20,"[74,79]",34,"",""
1705,"LunarisUniqueMap",100,"",0,100,0,20,"[74,79]",34,"",""
1706,"LunarisCelestialForm",100,"",0,0,0,20,"[74,79]",38,"",""
1707,"LunarisCelestialFormUniqueMap",100,"",0,0,0,20,"[74,79]",34,"",""
1708,"LunarisGuard",100,"",0,50,25,20,"[71,48]",38,"",""
1709,"LunarisGuardMap",100,"",0,50,25,20,"[71,48]",34,"",""
1710,"LunarisGuardUniqueMap",100,"",0,50,25,20,"[71,48]",34,"",""
1711,"Solaris",100,"",100,0,0,20,"[74,79]",38,"",""
1712,"SolarisMap",100,"",100,0,0,20,"[74,79]",34,"",""
1713,"SolarisUniqueMap",100,"",100,0,0,20,"[74,79]",34,"",""
1714,"SolarisCelestialForm",100,"",0,0,0,20,"[74,79]",38,"",""
1715,"SolarisCelestialFormUniqueMap",100,"",0,0,0,20,"[74,79]",34,"",""
1716,"SolarisGuard",100,"",50,0,25,20,"[71,48]",38,"",""
1717,"SolarisGuardMap",100,"",50,0,25,20,"[71,48]",34,"",""
1718,"SolarisGuardUniqueMap",100,"",50,0,25,20,"[71,48]",34,"",""
1719,"Maligaro2",100,"",0,35,35,20,"[71,48,56]",38,"",""
1720,"Maligaro2Map",100,"",0,35,35,20,"[71,48,56]",34,"",""
1721,"SpiderBossMaligaro",100,"",50,0,50,20,"[72,76]",38,"",""
1722,"SpiderBossMaligaroMap",100,"",50,0,50,20,"[72,76]",34,"",""
1723,"FourLeggedDemonMaligaro",100,"",25,20,0,20,[56],38,"",""
1724,"FourLeggedDemonMaligaroMap",100,"",25,20,0,20,[56],34,"",""
1725,"RalakeshGreust",100,"",50,25,0,20,"[71,48]",38,"",""
1726,"RalakeshGreustMap",100,"",50,25,0,20,"[71,48]",34,"",""
1727,"RalakeshOak",100,"",50,25,0,20,"[71,48]",38,"",""
1728,"RalakeshAlira",100,"",0,0,100,20,"[71,48]",38,"",""
1729,"RalakeshKraityn",120,"",25,50,0,20,"[71,48]",38,"",""
1730,"Arakaali",100,"",50,0,0,20,"[72,219]",38,"",""
1731,"ArakaaliStandalone",100,"",50,0,0,20,"[72,219]",38,"",""
1732,"ArakaaliMap",100,"",50,0,0,20,"[72,219]",34,"",""
1733,"ArakaaliMapStandalone",100,"",50,0,0,20,"[72,219]",34,"",""
1734,"Kitava",100,"",0,0,0,5,[56],38,"",""
1735,"KitavaMap",100,"",0,0,0,5,[56],34,"",""
1736,"KitavaMapStandalone",100,"",0,0,0,5,[56],34,"",""
1737,"KitavaFinal",100,"",0,0,0,5,[56],38,"",""
1738,"KitavaFinalStandalone",100,"",0,0,0,5,[56],38,"",""
1739,"KitavaFinalMap",100,"",0,0,0,5,[56],34,"",""
1740,"KitavaFinalMapStandalone",100,"",0,0,0,5,[56],34,"",""
1741,"KitavaHeart",100,"",0,0,0,0,[],38,"",""
1742,"KitavaHeartMap",100,"",0,0,0,0,[],34,"",""
1743,"KitavaHeartFinal",100,"",0,0,0,0,[],38,"",""
1744,"KitavaHeartFinalMap",100,"",0,0,0,0,[],34,"",""
1745,"SinKitava",100,"",0,0,0,0,[],"","",""
1746,"InnocenceKitava",100,"",0,0,0,0,[],"","",""
1747,"BlacksmithGolem",100,"",100,0,0,20,[],25,"",""
1748,"BlacksmithGolemMap",100,"",100,0,0,20,[],34,"",""
1749,"TukohamaTotem",100,"",50,0,0,20,[],39,"",""
1750,"LeagueAvatarNormal",100,"",0,0,0,0,[],0,"",""
1751,"LeagueAvatarStrong",100,"",0,0,0,0,[],0,"",""
1752,"HarbingerTotem",100,"",100,0,0,0,[74],0,"",""
1753,"HarbingerTotemUber",100,"",100,0,0,0,[74],0,"",""
1754,"KaruiSlave",100,"",0,0,0,20,"[48,71]",0,"",""
1755,"KaruiElder1",100,"",0,0,0,20,[48],25,"",""
1756,"KaruiElderMapBoss",100,"",0,0,0,20,[48],34,"",""
1757,"KaruiElderMapBoss2",100,"",0,0,0,20,[48],34,"",""
1758,"OriathCivilianMale",100,"",0,0,0,20,"[71,48]",0,"",""
1759,"OriathCivilianFemale",100,"",0,0,0,20,"[71,48]",0,"",""
1760,"OriathCivilianFemaleGhost",100,"",0,0,40,20,"[48,53]",0,"",""
1761,"OriathCivilianMaleGhost",100,"",0,0,40,20,"[48,53]",0,"",""
1762,"OriathCivilianMaleGhostRanged",100,"",0,0,40,20,"[48,53]",0,"",""
1763,"KitavaCultist",100,"",20,40,0,20,"[224,71]",11,"",""
1764,"KitavaCultistSpear",100,"",20,40,0,20,"[224,71]",11,"",""
1765,"KitavaCultistEvent",100,"",20,40,0,20,"[224,71]",11,"",""
1766,"KitavaCultistSpearEvent",100,"",20,40,0,20,"[224,71]",11,"",""
1767,"KitavaCultistSpearBoss",100,"",20,40,0,20,"[224,71]",11,"",""
1768,"WarHero1",100,"",20,20,0,20,"[53,48]",10,"",""
1769,"WarHeroDuelistBoss",100,"",20,20,0,20,"[53,48]",26,"",""
1770,"WarHero2",100,"",20,20,0,20,"[53,48]",11,"",""
1771,"WarHero3",100,"",20,20,0,20,"[53,48]",9,"",""
1772,"EnlightenedScion",100,"",0,0,0,20,"[223,48]",9,"",""
1773,"EnlightenedScionIncinerate",100,"",0,0,50,20,"[223,48]",9,"",""
1774,"EnlightenedDuelist",100,"",50,0,50,20,"[223,48]",9,"",""
1775,"NessaCrab",100,"",100,0,0,20,[72],26,"",""
1776,"NessaCrabMob",100,"",100,0,0,20,[72],9,"",""
1777,"Abberath",100,"",100,0,0,20,"[72,49,48]",38,"",""
1778,"AbberathMap",100,"",100,0,0,20,"[72,49,48]",34,"",""
1779,"Banshee",100,"",0,25,25,20,"[224,56]",2,"",""
1780,"BansheeMapBoss",100,"",0,25,25,20,"[224,56]",34,"",""
1781,"DespairBear",100,"",15,5,0,20,"[72,49]",38,"",""
1782,"DespairBearMap",100,"",15,5,0,20,"[72,49]",34,"",""
