"rownum","Id","Base_ENVFile","Corrupted_ENVFile","i32","i32","i32","i32","string","rid","rid"
900,"HideoutShip1","Metadata/EnvironmentSettings/HideoutShip.env","",2387,2387,0,0,"NoMusic","",""
901,"HideoutCoral1","Metadata/EnvironmentSettings/HideoutCoral.env","",2387,2387,0,0,"NoMusic","",""
902,"HideoutCave","Metadata/EnvironmentSettings/HideoutCave.env","",2387,2387,0,0,"NoMusic","",""
903,"HideoutPrisonTower","Metadata/EnvironmentSettings/HideoutPrisonTower.env","",2387,2387,0,0,"NoMusic","",""
904,"HideoutPrisonBasement","Metadata/EnvironmentSettings/HideoutPrisonBasement.env","",2387,2387,0,0,"NoMusic","",""
905,"HideoutPrisonRoof","Metadata/EnvironmentSettings/HideoutPrisonRoof.env","",2387,2387,0,0,"NoMusic","",""
906,"HideoutBaths","Metadata/EnvironmentSettings/HideoutBaths.env","",2387,2387,0,0,"NoMusic","",""
907,"HideoutOssuary","Metadata/EnvironmentSettings/HideoutOssuary.env","",2387,2387,0,0,"NoMusic","",""
908,"HideoutCourts","Metadata/EnvironmentSettings/HideoutCourts.env","",2387,2387,0,0,"NoMusic","",""
909,"HideoutCauseway","Metadata/EnvironmentSettings/HideoutCauseway.env","",2387,2387,0,0,"NoMusic","",""
910,"HideoutHighGardens","Metadata/EnvironmentSettings/EndGameHighGardensHIdeout.env","",2387,2387,0,0,"NoMusic","",""
911,"HideoutCaveShipwreck","Metadata/EnvironmentSettings/HideoutCaveShipwreck.env","",2387,2387,0,0,"NoMusic","",""
912,"HideoutMine","Metadata/EnvironmentSettings/HideoutMine.env","",2387,2387,0,0,"NoMusic","",""
913,"HideoutOasis","Metadata/EnvironmentSettings/HideoutOasis.env","",2387,2387,0,0,"NoMusic","",""
914,"HideoutRuinedTemple","Metadata/EnvironmentSettings/HideoutRuinedTemple.env","Metadata/EnvironmentSettings/corrupted/HideoutRuinedTemple.env",86,89,0,0,"NoMusic","",""
915,"HideoutPillars","Metadata/EnvironmentSettings/HideoutPillars.env","",2387,2387,0,0,"NoMusic","",""
916,"HideoutHaunted","Metadata/EnvironmentSettings/HideoutHaunt.env","",2387,2387,0,0,"NoMusic","",""
917,"HideoutDoomguard","Metadata/EnvironmentSettings/HideoutDoomguard.env","",2387,2387,0,0,"NoMusic","",""
918,"HideoutSunspire","Metadata/EnvironmentSettings/HideoutSunspire.env","",2387,2387,0,0,"NoMusic","",""
919,"HideoutDarkwood","Metadata/EnvironmentSettings/HideoutDarkwood.env","Metadata/EnvironmentSettings/HideoutDarkwood_cave.env",2387,2387,0,0,"NoMusic",0,""
920,"HideoutElderArena","Metadata/EnvironmentSettings/HideoutArenaElder.env","",2387,2387,0,0,"NoMusic","",""
921,"HideoutAtziriArena1","Metadata/EnvironmentSettings/HideoutAtziriBoss1.env","",2387,2387,0,0,"NoMusic","",""
922,"HideoutAtziriArena2","Metadata/EnvironmentSettings/HideoutAtziriBoss2.env","",2387,2387,0,0,"NoMusic","",""
923,"HideoutAtziriArena3","Metadata/EnvironmentSettings/HideoutAtziriBoss3.env","",2387,2387,0,0,"NoMusic","",""
924,"HideoutInnocenceArena","Metadata/EnvironmentSettings/HideoutInnocenceArena.env","",2387,2387,0,0,"NoMusic","",""
925,"HideoutShaperArena","Metadata/EnvironmentSettings/HideoutShaperArena.env","",2387,2387,0,0,"NoMusic","",""
926,"HideoutShapersRealm","Metadata/EnvironmentSettings/HideoutShapersRealm.env","",2387,2387,0,0,"NoMusic","",""
927,"HideoutKaomArena1","Metadata/EnvironmentSettings/HideoutKaomArena1.env","",2387,2387,0,0,"NoMusic","",""
928,"HideoutKaomArena2","Metadata/EnvironmentSettings/HideoutKaomArena2.env","",2387,2387,0,0,"NoMusic","",""
929,"HideoutDaressoArena1","Metadata/EnvironmentSettings/HideoutDaressoArena1.env","",2387,2387,0,0,"NoMusic","",""
930,"HideoutDaressoArena2","Metadata/EnvironmentSettings/HideoutDaressoArena2.env","",2387,2387,0,0,"NoMusic","",""
931,"HideoutDominusArena","Metadata/EnvironmentSettings/HideoutDominusArena.env","",2387,2387,0,0,"NoMusic","",""
932,"HideoutPietyArena","Metadata/EnvironmentSettings/HideoutPietyArena.env","",2387,2387,0,0,"NoMusic","",""
933,"HideoutLunarisSolarisArena","Metadata/EnvironmentSettings/HideoutLunarisSolarisArena.env","",2387,2387,0,0,"NoMusic","",""
934,"HideoutLunarisCelestial","Metadata/EnvironmentSettings/HideoutLunarisCelestial.env","",2387,2387,0,0,"NoMusic","",31
935,"HideoutSolarisCelestial","Metadata/EnvironmentSettings/HideoutSolarisCelestial.env","",2387,2387,0,0,"NoMusic","",31
936,"HideoutKitavaArenaAct10","Metadata/EnvironmentSettings/HideoutKitavaArenaAct10.env","",2387,2387,0,0,"NoMusic","",""
937,"HideoutTemplarLab","Metadata/EnvironmentSettings/HideoutTemplarLab.env","",2387,2387,0,0,"NoMusic","",""
938,"HideoutIceberg","Metadata/EnvironmentSettings/HideoutGlacier.env","",2387,2387,0,0,"NoMusic","",""
939,"HideoutCrimsonTemple","Metadata/EnvironmentSettings/HideoutCrimsonTemple.env","",2387,2387,0,0,"NoMusic","",""
940,"HideoutTwilightTemple","Metadata/EnvironmentSettings/HideoutTwilightTempleSolaris.env","Metadata/EnvironmentSettings/HideoutTwilightTempleLunaris.env",2387,2387,0,0,"NoMusic",0,""
941,"HideoutTwilightTempleLunaris","Metadata/EnvironmentSettings/HideoutTwilightTempleLunaris.env","",2387,2387,0,0,"NoMusic","",""
942,"HideoutTwilightTempleSolaris","Metadata/EnvironmentSettings/HideoutTwilightTempleSolaris.env","",2387,2387,0,0,"NoMusic","",""
943,"HideoutMountain","Metadata/EnvironmentSettings/HideoutMountain.env","",2387,2387,0,0,"NoMusic","",""
944,"HideoutMoonTemple","Metadata/EnvironmentSettings/HideoutMoonTemple.env","",2387,2387,0,0,"NoMusic","",""
945,"HideoutPrimeval","Metadata/EnvironmentSettings/HideoutPrimeval.env","",2387,2387,0,0,"NoMusic","",""
946,"HideoutPrimevalBasement","Metadata/EnvironmentSettings/HideoutPrimevalBasement.env","",2387,2387,0,0,"NoMusic","",""
947,"HideoutChiyou","Metadata/EnvironmentSettings/HideoutChiyou.env","",2387,2387,0,0,"NoMusic","",""
948,"HideoutBlankAbyss","Metadata/EnvironmentSettings/HideoutBlankAbyss.env","",2387,2387,0,0,"NoMusic","",""
949,"HideoutBlankCity","Metadata/EnvironmentSettings/HideoutBlankCity.env","",2387,2387,0,0,"NoMusic","",""
950,"HideoutBlankClouds","Metadata/EnvironmentSettings/HideoutBlankClouds.env","",2387,2387,0,0,"NoMusic","",""
951,"HideoutBlankDesert","Metadata/EnvironmentSettings/HideoutBlankDesert.env","",2387,2387,0,0,"NoMusic","",""
952,"HideoutBlankDirt","Metadata/EnvironmentSettings/HideoutBlankDirt.env","",2387,2387,0,0,"NoMusic","",""
953,"HideoutBlankGrass","Metadata/EnvironmentSettings/HideoutBlankGrass.env","",2387,2387,0,0,"NoMusic","",""
954,"HideoutBlankSea","Metadata/EnvironmentSettings/HideoutBlankSea.env","",2387,2387,0,0,"NoMusic","",""
955,"HideoutBlankSnow","Metadata/EnvironmentSettings/HideoutBlankSnow.env","",2387,2387,0,0,"NoMusic","",""
956,"HideoutThaumaturgy","Metadata/EnvironmentSettings/HideoutThaumatugy.env","",2387,2387,0,0,"NoMusic","",""
957,"HideoutYaochi","Metadata/EnvironmentSettings/HideoutYaochi.env","Metadata/EnvironmentSettings/HideoutYaochi_cave.env",2387,2387,0,0,"NoMusic",0,""
958,"HideoutHumanoidPet","Metadata/EnvironmentSettings/HideoutHumanoidPet.env","",2387,2387,0,0,"NoMusic","",""
959,"HideoutRitualLeague","Metadata/EnvironmentSettings/HideoutRitual.env","",2387,2387,0,0,"NoMusic","",""
960,"HideoutArenaMaven","Metadata/EnvironmentSettings/HideoutArenaMaven.env","",2387,2387,0,0,"NoMusic","",""
961,"HideoutHasina","Metadata/EnvironmentSettings/HideoutHasina.env","",2387,2387,0,0,"NoMusic","",""
962,"HideoutAzuriteCave","Metadata/EnvironmentSettings/HideoutAzuriteCave.env","",2387,2387,0,0,"NoMusic","",""
963,"MissionCave1","Metadata/EnvironmentSettings/MissionCave1.env","",2387,2387,0,0,"NoMusic","",""
964,"MissionCave2","Metadata/EnvironmentSettings/MissionCave2.env","",2387,2387,0,0,"NoMusic","",""
965,"MissionCave3","Metadata/EnvironmentSettings/MissionCave3.env","",2387,2387,0,0,"NoMusic","",""
966,"MissionPrison1","Metadata/EnvironmentSettings/MissionPrison1.env","",2387,2387,0,0,"NoMusic","",""
967,"MissionChamber1","Metadata/EnvironmentSettings/MissionChamber1.env","",2387,2387,0,0,"NoMusic","",""
968,"MissionChurch1","Metadata/EnvironmentSettings/MissionChurch1.env","",2387,2387,0,0,"NoMusic","",""
969,"MissionDen1","Metadata/EnvironmentSettings/MissionDen1.env","",2387,2387,0,0,"NoMusic","",""
970,"MissionInca1","Metadata/EnvironmentSettings/MissionInca1.env","",2387,2387,0,0,"NoMusic","",""
971,"MissionSpider1","Metadata/EnvironmentSettings/MissionSpider1.env","",2387,2387,0,0,"NoMusic","",""
972,"MissionChurch2","Metadata/EnvironmentSettings/MissionChurch2.env","",2387,2387,0,0,"NoMusic","",""
973,"MissionJail1","Metadata/EnvironmentSettings/MissionJail1.env","",2387,2387,0,0,"NoMusic","",""
974,"MissionLibrary1","Metadata/EnvironmentSettings/MissionLibrary1.env","",2387,2387,0,0,"NoMusic","",""
975,"MissionScepter1","Metadata/EnvironmentSettings/MissionScepter1.env","",2387,2387,0,0,"NoMusic","",""
976,"MissionSewers1","Metadata/EnvironmentSettings/MissionSewers1.env","",2387,2387,0,0,"NoMusic","",""
977,"MissionTemple1","Metadata/EnvironmentSettings/MissionSolaris1.env","",2387,2387,0,0,"NoMusic","",""
978,"MissionTemple2","Metadata/EnvironmentSettings/MissionLunaris1.env","",2387,2387,0,0,"NoMusic","",""
979,"MissionWarehouse1","Metadata/EnvironmentSettings/MissionWarehouse1.env","",2387,2387,0,0,"NoMusic","",""
980,"MissionBasement1","Metadata/EnvironmentSettings/MissionBasement1.env","",2387,2387,0,0,"NoMusic","",""
981,"MissionSlavePens1","Metadata/EnvironmentSettings/MissionSlavePens1.env","",2387,2387,0,0,"NoMusic","",""
982,"DenCave1","Metadata/EnvironmentSettings/DenWetCave.env","",2387,2387,0,0,"NoMusic","",""
983,"DenPrison1","Metadata/EnvironmentSettings/DenPrison1.env","",2387,2387,0,0,"NoMusic","",""
984,"DenChamber1","Metadata/EnvironmentSettings/DenChamber1.env","",2387,2387,0,0,"NoMusic","",""
985,"DenChurch1","Metadata/EnvironmentSettings/DenChurch1.env","",2387,2387,0,0,"NoMusic","",""
986,"DenDen1","Metadata/EnvironmentSettings/DenDen1.env","",2387,2387,0,0,"NoMusic","",""
987,"DenInca1","Metadata/EnvironmentSettings/DenInca1.env","",2387,2387,0,0,"NoMusic","",""
988,"DenSpider1","Metadata/EnvironmentSettings/DenSpider1.env","",2387,2387,0,0,"NoMusic","",""
989,"DenChurch2","Metadata/EnvironmentSettings/DenChurch2.env","",2387,2387,0,0,"NoMusic","",""
990,"DenJail1","Metadata/EnvironmentSettings/DenJail1.env","",2387,2387,0,0,"NoMusic","",""
991,"DenLibrary1","Metadata/EnvironmentSettings/DenLibrary1.env","",2387,2387,0,0,"NoMusic","",""
992,"DenScepter1","Metadata/EnvironmentSettings/DenScepter1.env","",2387,2387,0,0,"NoMusic","",""
993,"DenSewers1","Metadata/EnvironmentSettings/DenSewers1.env","",2387,2387,0,0,"NoMusic","",""
994,"DenTemple1","Metadata/EnvironmentSettings/DenSolaris1.env","",2387,2387,0,0,"NoMusic","",""
995,"DenTemple2","Metadata/EnvironmentSettings/DenLunaris1.env","",2387,2387,0,0,"NoMusic","",""
996,"DenWarehouse1","Metadata/EnvironmentSettings/DenWarehouse1.env","",2387,2387,0,0,"NoMusic","",""
997,"DenBasement1","Metadata/EnvironmentSettings/DenBasement1.env","",2387,2387,0,0,"NoMusic","",""
998,"DenSlavePens1","Metadata/EnvironmentSettings/DenSlavePens1.env","",2387,2387,0,0,"NoMusic","",""
999,"ArenaCave1","Metadata/EnvironmentSettings/ArenaWetCave.env","",2387,2387,0,0,"NoMusic","",""
1000,"ArenaPrison1","Metadata/EnvironmentSettings/ArenaPrison1.env","",2387,2387,0,0,"NoMusic","",""
1001,"ArenaChamber1","Metadata/EnvironmentSettings/ArenaChamber1.env","",2387,2387,0,0,"NoMusic","",""
1002,"ArenaChurch1","Metadata/EnvironmentSettings/ArenaChurch1.env","",2387,2387,0,0,"NoMusic","",""
1003,"ArenaDen1","Metadata/EnvironmentSettings/ArenaDen1.env","",2387,2387,0,0,"NoMusic","",""
1004,"ArenaInca1","Metadata/EnvironmentSettings/ArenaInca1.env","",2387,2387,0,0,"NoMusic","",""
1005,"ArenaSpider1","Metadata/EnvironmentSettings/ArenaSpider1.env","",2387,2387,0,0,"NoMusic","",""
1006,"ArenaChurch2","Metadata/EnvironmentSettings/ArenaChurch2.env","",2387,2387,0,0,"NoMusic","",""
1007,"ArenaJail1","Metadata/EnvironmentSettings/ArenaJail1.env","",2387,2387,0,0,"NoMusic","",""
1008,"ArenaLibrary1","Metadata/EnvironmentSettings/ArenaLibrary1.env","",2387,2387,0,0,"NoMusic","",""
1009,"ArenaScepter1","Metadata/EnvironmentSettings/ArenaScepter1.env","",2387,2387,0,0,"NoMusic","",""
1010,"ArenaSewers1","Metadata/EnvironmentSettings/ArenaSewers1.env","",2387,2387,0,0,"NoMusic","",""
1011,"ArenaTemple1","Metadata/EnvironmentSettings/ArenaSolaris1.env","",2387,2387,0,0,"NoMusic","",""
1012,"ArenaTemple2","Metadata/EnvironmentSettings/ArenaLunaris1.env","",2387,2387,0,0,"NoMusic","",""
1013,"ArenaWarehouse1","Metadata/EnvironmentSettings/ArenaWarehouse1.env","",2387,2387,0,0,"NoMusic","",""
1014,"ArenaBasement1","Metadata/EnvironmentSettings/ArenaBasement1.env","",2387,2387,0,0,"NoMusic","",""
1015,"ArenaSlavePens1","Metadata/EnvironmentSettings/ArenaSlavePens1.env","",2387,2387,0,0,"NoMusic","",""
1016,"DailyCaveRiver","Metadata/EnvironmentSettings/DailyCaveRiver.env","",2387,2387,0,0,"NoMusic","",""
1017,"DailyCaveTunnels","Metadata/EnvironmentSettings/DailyCaveTunnels.env","",2387,2387,0,0,"NoMusic","",""
1018,"DailyChurch2","Metadata/EnvironmentSettings/DailyChurch2.env","",2387,2387,0,0,"NoMusic","",""
1019,"DailyChurchNecropolis","Metadata/EnvironmentSettings/DailyChurchNecropolis.env","",2387,2387,0,0,"NoMusic","",""
1020,"DailyDarkForest","Metadata/EnvironmentSettings/DailyDarkForest.env","",2387,2387,0,0,"NoMusic","",""
1021,"DailyDryForest2","Metadata/EnvironmentSettings/DailyDryForest2.env","",2387,2387,0,0,"NoMusic","",""
1022,"DailyDryForest","Metadata/EnvironmentSettings/DailyDryForest.env","",2387,2387,0,0,"NoMusic","",""
1023,"DailyForest2","Metadata/EnvironmentSettings/DailyForest2.env","",2387,2387,0,0,"NoMusic","",""
1024,"DailyGardens3","Metadata/EnvironmentSettings/DailyGardens3.env","",2387,2387,0,0,"NoMusic","",""
1025,"DailyGraveyard","Metadata/EnvironmentSettings/DailyGraveyard.env","",2387,2387,0,0,"NoMusic","",""
1026,"DailyIncaMaze","Metadata/EnvironmentSettings/DailyIncaMaze.env","",2387,2387,0,0,"NoMusic","",""
1027,"DailyIndustrialDocks2","Metadata/EnvironmentSettings/DailyIndustrialDocks2.env","",2387,2387,0,0,"NoMusic","",""
1028,"DailyJail2","Metadata/EnvironmentSettings/DailyJail2.env","",2387,2387,0,0,"NoMusic","",""
1029,"DailyLedge","Metadata/EnvironmentSettings/DailyLedge.env","",2387,2387,0,0,"NoMusic","",""
1030,"DailyLibrary2","Metadata/EnvironmentSettings/DailyLibrary2.env","",2387,2387,0,0,"NoMusic","",""
1031,"DailyLibrary","Metadata/EnvironmentSettings/DailyLibrary.env","",2387,2387,0,0,"NoMusic","",""
1032,"DailyLunaris","Metadata/EnvironmentSettings/DailyLunrais.env","",2387,2387,0,0,"NoMusic","",""
1033,"DailyMarketArcade","Metadata/EnvironmentSettings/DailyMarket.env","",2387,2387,0,0,"NoMusic","",""
1034,"DailyPoolsStreams","Metadata/EnvironmentSettings/DailyPoolsStreams.env","",2387,2387,0,0,"NoMusic","",""
1035,"DailyPortal","Metadata/EnvironmentSettings/DailyPortal.env","",2387,2387,0,0,"NoMusic","",""
1036,"DailyPrison2","Metadata/EnvironmentSettings/DailyPrison2.env","",2387,2387,0,0,"NoMusic","",""
1037,"DailyRuinedTempleForest2","Metadata/EnvironmentSettings/DailyRuinedTempleForest2.env","",2387,2387,0,0,"NoMusic","",""
1038,"DailyScepter3","Metadata/EnvironmentSettings/DailyScepter3.env","",2387,2387,0,0,"NoMusic","",""
1039,"DailySewers","Metadata/EnvironmentSettings/DailySewers.env","",2387,2387,0,0,"NoMusic","",""
1040,"DailyShipGraveyard","Metadata/EnvironmentSettings/DailyShipgraveyard.env","",2387,2387,0,0,"NoMusic","",""
1041,"DailySlumGhetto","Metadata/EnvironmentSettings/DailySlumGhetto.env","",2387,2387,0,0,"NoMusic","",""
1042,"DailySolaris","Metadata/EnvironmentSettings/DailySolaris.env","",2387,2387,0,0,"NoMusic","",""
1043,"DailySpiderForest","Metadata/EnvironmentSettings/DailySpiderForest.env","",2387,2387,0,0,"NoMusic","",""
1044,"DailySpiderGrove","Metadata/EnvironmentSettings/DailySpiderGrove.env","",2387,2387,0,0,"NoMusic","",""
1045,"DailySwampBog","Metadata/EnvironmentSettings/DailySwampBog.env","",2387,2387,0,0,"NoMusic","",""
1046,"DailyTerraces","Metadata/EnvironmentSettings/DailyTerraces.env","",2387,2387,0,0,"NoMusic","",""
1047,"DailyThicket","Metadata/EnvironmentSettings/DailyThicket.env","",2387,2387,0,0,"NoMusic","",""
1048,"DailyWarehouses","Metadata/EnvironmentSettings/DailyWarehouse.env","",2387,2387,0,0,"NoMusic","",""
1049,"DailyWaterfallCave","Metadata/EnvironmentSettings/DailyWaterfallCave.env","",2387,2387,0,0,"NoMusic","",""
1050,"DailyBeachSmall","Metadata/EnvironmentSettings/DailyBeachSmall.env","",2387,2387,0,0,"NoMusic","",""
1051,"DailyForestSmall","Metadata/EnvironmentSettings/DailyForestSmall.env","",2387,2387,0,0,"NoMusic","",""
1052,"DailySlumsSmall","Metadata/EnvironmentSettings/DailySlumsSmall.env","",2387,2387,0,0,"NoMusic","",""
1053,"DailyDriedLake","Metadata/EnvironmentSettings/DailyDriedLake.env","",2387,2387,0,0,"NoMusic","",""
1054,"Master_TH_shipgraveyard","Metadata/EnvironmentSettings/Master_TH_shipgraveyard.env","",2387,2387,0,0,"NoMusic","",""
1055,"Master_TH_shipgraveyard_cave","Metadata/EnvironmentSettings/Master_TH_shipgraveyard_cave.env","",2387,2387,0,0,"NoMusic","",""
1056,"Master_SP_volcano","Metadata/EnvironmentSettings/Master_SP_volcano.env","",2387,2387,0,0,"NoMusic","",""
1057,"MissionTemplarInca1","Metadata/EnvironmentSettings/MissionTemplarInca1.env","",2387,2387,0,0,"NoMusic","",""
1058,"MissionTemplarChamber1","Metadata/EnvironmentSettings/MissionTemplarChamber1.env","",2387,2387,0,0,"NoMusic","",""
1059,"MissionTemplarChurch1","Metadata/EnvironmentSettings/MissionTemplarChurch1.env","",2387,2387,0,0,"NoMusic","",""
1060,"MissionTemplarTemple1","Metadata/EnvironmentSettings/MissionTemplarTemple1.env","",2387,2387,0,0,"NoMusic","",""
1061,"MissionTemplarTemple2","Metadata/EnvironmentSettings/MissionTemplarTemple2.env","",2387,2387,0,0,"NoMusic","",""
1062,"MissionTemplarChurch2","Metadata/EnvironmentSettings/MissionTemplarChurch2.env","",2387,2387,0,0,"NoMusic","",""
1063,"MissionTemplarLibrary1","Metadata/EnvironmentSettings/MissionTemplarLibrary1.env","",2387,2387,0,0,"NoMusic","",""
1064,"MissionTemplarScepter1","Metadata/EnvironmentSettings/MissionTemplarScepter1.env","",2387,2387,0,0,"NoMusic","",""
1065,"MissionTemplarPrison1","Metadata/EnvironmentSettings/MissionTemplarPrison1.env","",2387,2387,0,0,"NoMusic","",""
1066,"testtown","Metadata/EnvironmentSettings/testtown.env","",2387,2387,0,0,"NoMusic","",""
1067,"pvpTown","Metadata/EnvironmentSettings/pvptown.env","",2387,2387,0,0,"NoMusic","",""
1068,"DarkshrineCorrupted","Metadata/EnvironmentSettings/1_3_14_1_prophecy.env","",2387,2387,0,0,"NoMusic","",""
1069,"EndGameSwampFetid_prophecy","Metadata/EnvironmentSettings/EndGameSwampFetid_prophecy.env","",2387,2387,0,0,"NoMusic","",""
1070,"anim_test","Metadata/EnvironmentSettings/anim_test.env","",2387,2387,0,0,"NoMusic","",""
1071,"allblack_test","Metadata/EnvironmentSettings/allblack_test.env","",2387,2387,0,0,"NoMusic","",""
1072,"physics_test","Metadata/EnvironmentSettings/physics_test.env","",2387,2387,0,0,"NoMusic","",""
1073,"new_login_test","Metadata/EnvironmentSettings/CharacterSelectOriath.env","",2387,2387,0,0,"NoMusic","",""
1074,"cinematic_kitava","Metadata/EnvironmentSettings/CharacterSelectOriath_Filming.env","",2387,2387,0,0,"NoMusic","",""
1075,"cinematic_cargohold","Metadata/EnvironmentSettings/cinematic_cargohold.env","",2387,2387,0,0,"NoMusic","",""
1076,"cinematic_cargohold2","Metadata/EnvironmentSettings/cinematic_cargohold2.env","",2387,2387,0,0,"NoMusic","",""
1077,"TimeStop","Metadata/EnvironmentSettings/TimeStop.env","",2387,2387,0,0,"NoMusic","",""
1078,"LunarisCelestial","Metadata/EnvironmentSettings/2_3_13_moon_celestial.env","",2387,2387,0,0,"NoMusic","",""
1079,"SolarisCelestial","Metadata/EnvironmentSettings/2_3_13_sun_celestial.env","",2387,2387,0,0,"NoMusic","",""
1080,"LegionLeague","Metadata/EnvironmentSettings/LegionLeague.env","",2387,2387,0,0,"NoMusic","",48
1081,"LegionLeagueWorld","Metadata/EnvironmentSettings/LegionLeagueWorld.env","",2387,2387,0,0,"NoMusic","",48
1082,"LegionLeagueWorldExposure","Metadata/EnvironmentSettings/LegionLeagueWorldExposure.env","",2387,2387,0,0,"NoMusic","",48
1083,"LegionLeagueWorldBattle","Metadata/EnvironmentSettings/LegionLeagueWorldBattle.env","",2387,2387,0,0,"NoMusic","",48
1084,"LegionLeagueWorldPostBattle","Metadata/EnvironmentSettings/LegionLeagueWorldPostBattle.env","",2387,2387,0,0,"NoMusic","",48
1085,"LeagueBreachPhysical","Metadata/EnvironmentSettings/LeagueBreachPhysical.env","",2387,2387,0,0,"NoMusic","",""
1086,"LeagueBreachCold","Metadata/EnvironmentSettings/LeagueBreachCold.env","",2387,2387,0,0,"NoMusic","",""
1087,"LeagueBreachFire","Metadata/EnvironmentSettings/LeagueBreachFire.env","",2387,2387,0,0,"NoMusic","",""
1088,"LeagueBreachLightning","Metadata/EnvironmentSettings/LeagueBreachLightning.env","",2387,2387,0,0,"NoMusic","",""
1089,"LeagueBreachChaos","Metadata/EnvironmentSettings/LeagueBreachChaos.env","",2387,2387,0,0,"NoMusic","",""
1090,"InfectedMap","Metadata/EnvironmentSettings/BlightLeagueInfected.env","",2387,2387,0,0,"NoMusic","",50
1091,"InfectedMapEncounter","Metadata/EnvironmentSettings/BlightLeagueInfectedEncounter.env","",2387,2387,0,0,"NoMusic","",50
1092,"BlightEncounter","Metadata/EnvironmentSettings/BlightLeagueEncounter.env","",2387,2387,0,0,"NoMusic","",50
1093,"MetamorphBattle","Metadata/EnvironmentSettings/MetamorphosisBattle.env","",2387,2387,0,0,"NoMusic","",51
1094,"LeagueAfflictionBossArena","Metadata/EnvironmentSettings/LeagueAffliction_BossArena.env","",2387,2387,0,0,"NoMusic","",""
1095,"LeagueAfflictionEncounter","Metadata/EnvironmentSettings/LeagueAfflictionEncounter.env","",2387,2387,0,0,"NoMusic","",""
1096,"LeagueAfflictionEncounterMap","Metadata/EnvironmentSettings/LeagueAfflictionEncounter.env","",2387,2387,0,0,"NoMusic","",""
1097,"LeagueAfflictionAct6","Metadata/EnvironmentSettings/LeagueAffliction_Act6.env","",2387,2387,0,0,"NoMusic","",""
1098,"LeagueAfflictionAct4","Metadata/EnvironmentSettings/LeagueAffliction_Act4.env","",2387,2387,0,0,"NoMusic","",""
1099,"LeagueAfflictionAct7","Metadata/EnvironmentSettings/LeagueAffliction_Act7.env","",2387,2387,0,0,"NoMusic","",""
1100,"LeagueAfflictionAct8","Metadata/EnvironmentSettings/LeagueAffliction_Act8.env","",2387,2387,0,0,"NoMusic","",""
1101,"LeagueAfflictionAct10","Metadata/EnvironmentSettings/LeagueAffliction_Act10.env","",2387,2387,0,0,"NoMusic","",""
1102,"LeagueAfflictionTownActive","Metadata/EnvironmentSettings/LeagueAffliction_TownActive.env","",2387,2387,0,0,"NoMusic","",""
1103,"LeagueAfflictionAct6MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act6_MusicOnly.env","",2387,2387,0,0,"NoMusic","",""
1104,"LeagueAfflictionAct4MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act4_MusicOnly.env","",2387,2387,0,0,"NoMusic","",""
1105,"LeagueAfflictionAct7MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act7_MusicOnly.env","",2387,2387,0,0,"NoMusic","",""
1106,"LeagueAfflictionAct8MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act8_MusicOnly.env","",2387,2387,0,0,"NoMusic","",""
1107,"LeagueAfflictionAct10MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act10_MusicOnly.env","",2387,2387,0,0,"NoMusic","",""
1108,"LeagueAfflictionTownActiveBoss","Metadata/EnvironmentSettings/LeagueAffliction_TownActiveBoss.env","",2387,2387,0,0,"NoMusic","",""
1109,"LeagueAfflictionWildBossMusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Boss_MusicOnly.env","",2387,2387,0,0,"NoMusic","",52
1110,"HeistCinematicEnv1","Metadata/EnvironmentSettings/HeistCinematic1.env","",2387,2387,0,0,"NoMusic","",""
1111,"HeistCinematicEnv2","Metadata/EnvironmentSettings/HeistCinematic2.env","",2387,2387,0,0,"NoMusic","",""
1112,"HeistHub1","Metadata/EnvironmentSettings/Heist_Hub1.env","",2387,2387,0,0,"NoMusic","",""
1113,"HeistOps1","Metadata/EnvironmentSettings/Heist_Ops1.env","",2387,2387,0,0,"NoMusic","",""
1114,"HeistControlBlocks1","Metadata/EnvironmentSettings/Heist_ControlBlocks1.env","",2387,2387,0,0,"NoMusic","",""
1115,"HeistControlBlocks2","Metadata/EnvironmentSettings/Heist_ControlBlocks2.env","",2387,2387,0,0,"NoMusic","",""
1116,"HeistControlBlocks3","Metadata/EnvironmentSettings/Heist_ControlBlocks3.env","",2387,2387,0,0,"NoMusic","",""
1117,"HeistDungeon1","Metadata/EnvironmentSettings/Heist_Dungeon1.env","",2387,2387,0,0,"NoMusic","",""
1118,"HeistDungeon2","Metadata/EnvironmentSettings/Heist_Dungeon2.env","",2387,2387,0,0,"NoMusic","",""
1119,"HeistDungeon3","Metadata/EnvironmentSettings/Heist_Dungeon3.env","",2387,2387,0,0,"NoMusic","",""
1120,"HeistMines1","Metadata/EnvironmentSettings/Heist_Mines1.env","",2387,2387,0,0,"NoMusic","",""
1121,"HeistMines2","Metadata/EnvironmentSettings/Heist_Mines2.env","",2387,2387,0,0,"NoMusic","",""
1122,"HeistMines3","Metadata/EnvironmentSettings/Heist_Mines3.env","",2387,2387,0,0,"NoMusic","",""
