"rownum","rid","f32","rid","i32","i32"
3646,3942,161.12,2,0,0
3647,3943,184.766,2,0,0
3648,3944,156.733,2,0,0
3649,3945,190.753,2,0,0
3650,3946,190.753,2,0,0
3651,3947,190.753,2,0,0
3652,3948,190.753,2,0,0
3653,3949,190.753,2,0,0
3654,3950,190.753,2,0,0
3655,3951,161.12,2,0,0
3656,3952,161.12,2,0,0
3657,3953,161.12,2,0,0
3658,3954,161.12,2,0,0
3659,3955,184.766,2,0,0
3660,3956,191.459,2,0,0
3661,3957,184.766,2,0,0
3662,3958,184.766,2,0,0
3663,3959,190.753,2,0,0
3664,3960,190.753,2,0,0
3665,3961,190.753,2,0,0
3666,3962,190.753,2,0,0
3667,3963,190.753,2,0,0
3668,3964,156.733,1,0,0
3669,3965,156.733,1,0,0
3670,3966,156.733,1,0,0
3671,3967,156.733,1,0,0
3672,3968,190.753,2,0,0
3673,3969,161.12,2,0,0
3674,3970,184.766,2,0,0
3675,3971,191.459,2,0,0
3676,3972,190.753,2,0,0
3677,3973,190.753,2,0,0
3678,3974,190.753,2,0,0
3679,3975,161.12,2,0,0
3680,3976,161.12,2,0,0
3681,3977,164.992,2,0,0
3682,3978,164.992,2,0,0
3683,3979,164.992,2,0,0
3684,3980,164.992,2,0,0
3685,3981,164.992,2,0,0
3686,3982,164.992,2,0,0
3687,3983,164.992,2,0,0
3688,3984,170.598,2,0,0
3689,3985,170.598,2,0,0
3690,3986,170.598,2,0,0
3691,3987,170.598,2,0,1066653450
3692,3988,170.598,2,0,0
3693,3989,170.598,2,0,0
3694,3990,170.598,2,0,1066653450
3695,3991,170.598,2,0,0
3696,3992,170.598,2,0,1066653450
3697,3993,170.598,2,0,0
3698,3994,170.598,2,0,1066653450
3699,3995,159.923,2,0,0
3700,3996,159.923,2,0,1066653450
3701,3997,184.766,2,0,0
3702,3999,184.766,2,0,0
3703,4001,191.459,2,0,0
3704,4003,191.459,2,0,0
3705,4005,161.12,2,0,0
3706,4007,161.12,2,0,0
3707,4009,190.753,3,0,0
3708,4011,190.753,3,0,0
3709,4012,190.753,3,0,0
3710,4013,190.753,3,0,0
3711,4014,0,8,0,0
3712,4015,0,8,0,0
3713,4016,411.499,5,0,0
3714,4017,411.499,5,0,0
3715,4018,411.499,5,0,0
3716,4019,116.367,0,0,0
3717,4020,116.367,0,0,0
3718,4021,116.367,0,0,0
3719,4022,116.367,0,0,0
3720,4023,116.367,0,0,1062836634
3721,4024,116.367,0,0,0
3722,4025,190.753,2,0,0
3723,4026,161.12,2,0,0
3724,4027,156.733,2,0,0
3725,4028,159.923,2,0,0
3726,4030,184.766,2,0,0
3727,4032,190.753,2,0,0
3728,4034,159.923,1,0,0
3729,4035,159.923,1,0,0
3730,4036,159.923,1,0,0
3731,4037,184.766,2,0,0
3732,4038,184.766,2,0,1061997773
3733,4039,184.766,2,0,0
3734,4040,190.753,2,0,0
3735,4041,190.753,2,0,1061997773
3736,4042,190.753,2,0,0
3737,4043,10,8,0,0
3738,4044,10,8,0,0
3739,4045,10,8,0,0
3740,4046,165.492,2,0,0
3741,4047,164.992,2,0,0
3742,4048,165.082,2,0,0
3743,4049,10,8,0,0
3744,4050,10,8,0,0
3745,4051,10,8,0,0
3746,4052,10,8,0,0
3747,4053,10,8,0,0
3748,4054,10,8,0,0
3749,4055,10,8,0,0
3750,4056,10,8,0,0
3751,4057,10,8,0,0
3752,4058,10,8,0,0
3753,4059,10,8,0,0
3754,4060,10,8,0,0
3755,4061,10,8,0,0
3756,4062,0,8,0,0
3757,4063,0,8,0,0
3758,4064,0,8,0,0
3759,4065,0,8,0,0
3760,4066,292.092,4,0,0
3761,4067,292.092,3,0,0
3762,4068,292.092,3,0,1059481190
3763,4069,292.092,3,0,0
3764,4070,184.602,2,0,0
3765,4071,55.6153,8,0,0
3766,4072,55.6153,8,0,0
3767,4073,190.753,2,0,0
3768,4074,156.733,2,0,0
3769,4075,161.12,2,0,0
3770,4076,191.459,2,0,0
3771,4077,184.766,2,0,0
3772,4078,170.598,2,0,0
3773,4079,159.923,2,0,0
3774,4080,170.863,2,0,0
3775,4081,154.838,2,0,0
3776,4082,170.863,2,0,0
3777,4083,170.863,7,0,0
3778,4084,170.863,0,0,0
3779,4085,170.863,0,0,0
3780,4086,166.64,2,0,0
3781,4087,170.863,2,0,0
3782,4088,170.863,2,0,0
3783,4090,170.863,4,0,0
3784,4091,170.863,3,0,0
3785,4092,170.863,3,0,0
3786,4093,170.863,3,0,0
3787,4094,170.863,3,0,0
3788,4095,170.863,3,0,0
3789,4096,170.863,3,0,0
3790,4097,170.863,2,0,0
3791,4098,170.863,2,0,0
3792,4099,170.863,2,0,0
3793,4100,170.863,2,0,0
3794,4101,254.932,3,0,0
3795,4102,254.932,3,0,0
3796,4103,0,8,0,0
3797,4104,0,8,0,0
3798,4105,0,8,0,0
3799,4106,0,8,0,0
3800,4107,0,8,0,0
3801,4108,0,8,0,0
3802,4109,0,8,0,0
3803,4110,184.602,2,0,0
3804,4111,7.719,8,0,0
3805,4112,7.719,8,0,0
3806,4113,162.952,2,0,0
3807,4114,162.952,2,0,0
3808,4115,162.952,2,0,0
3809,4116,162.952,2,0,0
3810,4117,162.952,2,0,0
3811,4118,162.952,2,0,0
3812,4119,162.952,2,0,0
3813,4120,162.952,2,0,0
3814,4121,162.952,2,0,0
3815,4122,162.952,2,0,0
3816,4123,162.952,2,0,0
3817,4124,162.952,2,0,0
3818,4125,162.952,2,0,0
3819,4126,162.952,2,0,0
3820,4127,162.952,2,0,0
3821,4128,162.952,2,0,0
3822,4129,162.952,2,0,0
3823,4130,162.952,2,0,0
3824,4131,231.999,2,0,0
3825,4132,231.999,2,0,0
3826,4133,231.999,2,0,0
3827,4134,213.109,2,0,0
3828,4135,213.109,3,0,0
3829,4136,213.109,3,8,0
3830,4137,213.109,3,0,0
3831,4138,213.109,3,0,0
3832,4139,213.109,3,0,0
3833,4140,213.109,3,8,0
3834,4141,213.109,3,0,0
3835,4142,212.583,2,0,0
3836,4143,160.458,2,0,0
3837,4144,165.141,2,0,0
3838,4145,165.141,2,0,0
3839,4146,160.458,2,0,0
3840,4147,165.141,2,0,0
3841,4148,165.141,2,0,0
3842,4149,0,8,0,0
3843,4150,0,8,0,0
3844,4151,0,8,0,0
3845,4152,0,8,0,0
3846,4153,0,8,0,0
3847,4154,0,8,0,0
3848,4155,0,8,0,0
3849,4156,0,8,0,0
3850,4157,0,8,0,0
3851,4158,0,8,0,0
3852,4159,0,8,0,0
3853,4160,0,8,0,0
3854,4161,0,8,0,0
3855,4162,0,8,0,0
3856,4163,0,8,0,0
3857,4164,116.586,0,0,0
3858,4165,0,8,0,0
3859,4166,0,8,0,0
3860,4167,0,8,0,0
3861,4168,0,8,0,0
3862,4169,0,8,0,0
3863,4170,0,8,0,0
3864,4171,0,8,0,0
3865,4172,0,8,0,0
3866,4175,0,8,0,0
3867,4176,0,8,0,0
3868,4177,0,8,0,0
3869,4178,0,8,0,0
3870,4179,0,8,0,0
3871,4180,0,8,0,0
3872,4181,0,8,0,0
3873,4182,0,8,0,0
3874,4183,0,8,0,0
3875,4184,0,8,0,0
3876,4185,0,8,0,0
3877,4186,0,8,0,0
3878,4187,0,8,0,0
3879,4188,0,8,0,0
3880,4189,168.464,2,0,0
3881,4190,165.989,3,0,0
3882,4191,167.877,2,0,0
3883,4192,0,8,0,0
3884,4193,0,8,0,0
3885,4196,0,8,0,0
3886,4198,125.47,0,0,0
3887,4199,224.085,3,0,0
3888,4200,111.423,0,0,0
3889,4201,219.917,2,0,0
3890,4202,120.322,0,0,0
3891,4203,40.515,8,0,0
3892,4204,94.145,7,0,0
3893,4205,94.145,7,0,0
3894,4206,116.033,0,0,0
3895,4207,123.246,0,0,0
3896,4208,210.629,2,0,0
3897,4209,74.306,7,0,0
3898,4210,227.45,2,0,0
3899,4211,191.46,3,0,0
3900,4212,191.46,3,0,0
3901,4213,191.46,3,0,0
3902,4214,191.46,3,0,0
3903,4215,191.46,3,0,0
3904,4216,191.46,3,0,0
3905,4217,191.46,3,0,0
3906,4218,191.46,3,0,0
3907,4219,118.034,2,0,0
3908,4220,118.034,2,0,0
3909,4221,118.034,2,0,0
3910,4222,125.47,2,0,0
3911,4223,123.358,0,0,0
3912,4224,120.322,2,0,0
3913,4225,120.322,2,0,0
3914,4226,120.322,0,0,0
3915,4227,40.515,8,0,0
3916,4229,94.145,7,0,0
3917,4231,48.839,8,0,0
3918,4233,93.6254,7,0,0
3919,4234,136.405,0,0,0
3920,4235,136.405,0,0,0
3921,4236,136.405,0,0,0
3922,4237,136.405,0,0,0
3923,4238,287.196,3,0,0
3924,4239,287.196,3,0,0
3925,4240,136.405,0,0,0
3926,4241,136.405,0,0,0
3927,4242,212.583,2,0,0
3928,4243,164.992,2,0,0
3929,4244,164.992,2,0,0
3930,4245,287.196,3,0,0
3931,4246,287.196,3,0,0
3932,4247,93.336,2,0,0
3933,4248,93.336,2,0,0
3934,4249,93.336,2,0,0
3935,4250,119.456,0,0,0
3936,4251,165.082,2,0,0
3937,4252,165.082,2,0,0
3938,4253,165.082,2,0,0
3939,4254,164.992,2,0,0
3940,4255,165.236,2,0,0
3941,4256,165.236,2,0,0
3942,4257,165.236,2,0,0
3943,4258,165.944,2,0,0
3944,4259,165.944,2,0,0
3945,4260,165.492,2,0,0
3946,4261,165.492,2,0,0
3947,4262,165.082,2,0,0
3948,4263,165.082,2,0,0
3949,4264,165.082,2,0,0
3950,4265,208.31,2,0,0
3951,4266,208.004,2,0,0
3952,4267,208.004,2,0,0
3953,4268,88.569,7,0,0
3954,4269,88.569,8,0,0
3955,4270,164.992,2,0,0
3956,4271,164.992,2,0,0
3957,4272,181.364,2,0,0
3958,4273,181.364,2,0,0
3959,4274,181.364,2,0,0
3960,4275,181.364,2,0,0
3961,4276,208.004,2,0,0
3962,4277,181.364,2,0,0
3963,4278,181.364,2,0,0
3964,4279,181.364,2,0,0
3965,4280,164.304,2,0,0
3966,4281,145.515,2,0,0
3967,4282,164.304,2,0,0
3968,4283,145.515,2,0,0
3969,4284,164.304,2,0,0
3970,4285,145.515,2,0,0
3971,4286,183.419,2,0,0
3972,4287,255.245,3,0,0
3973,4288,164.992,2,0,0
3974,4289,263.988,3,0,0
3975,4290,164.992,2,0,0
3976,4291,164.992,2,0,0
3977,4292,169.809,2,0,0
3978,4293,169.809,2,0,0
3979,4294,184.329,2,0,0
3980,4295,184.329,2,0,0
3981,4296,184.329,2,0,0
3982,4297,174.865,2,0,0
3983,4298,62.354,7,0,0
3984,4299,62.354,7,0,0
3985,4300,195.925,2,0,0
3986,4301,40.515,8,0,0
3987,4302,254.265,3,0,0
3988,4304,192.809,2,0,0
3989,4305,107.979,0,0,0
3990,4306,32.522,8,0,0
3991,4307,131.073,0,0,0
3992,4308,32.522,8,0,0
3993,4309,32.522,8,0,0
3994,4310,32.522,8,0,0
3995,4311,32.522,2,0,0
3996,4312,32.522,8,0,0
3997,4313,32.522,8,0,0
3998,4315,57.7306,8,0,0
3999,4317,57.7306,8,0,0
4000,4319,57.7306,0,0,0
4001,4321,57.7306,8,0,0
4002,4322,189.477,2,0,0
4003,4323,189.477,2,0,0
4004,4324,189.477,2,0,0
4005,4325,189.477,2,0,0
4006,4326,189.477,2,0,0
4007,4327,0,8,0,0
4008,4328,162.952,2,0,0
4009,4329,162.952,2,0,0
4010,4330,162.952,2,0,0
4011,4331,162.952,2,0,0
4012,4332,162.952,2,0,0
4013,4333,162.952,2,0,0
4014,4334,157.832,2,0,0
4015,4335,157.832,2,0,0
4016,4336,157.832,2,0,0
4017,4337,157.832,2,0,0
4018,4338,157.832,2,0,0
4019,4339,157.832,2,0,0
4020,4340,157.711,2,0,0
4021,4341,157.711,2,0,0
4022,4342,251.325,3,0,0
4023,4343,251.325,3,0,0
4024,4344,251.325,3,0,0
4025,4345,349.979,4,0,0
4026,4346,349.979,4,0,0
4027,4347,349.979,4,0,0
4028,4348,190.011,2,0,0
4029,4349,190.011,2,0,0
4030,4350,190.011,2,0,0
4031,4351,190.011,2,0,0
4032,4352,190.011,2,0,0
4033,4353,190.011,2,0,0
4034,4354,167.042,2,0,0
4035,4355,167.042,2,0,0
4036,4356,167.042,2,0,0
4037,4357,0,8,0,0
4038,4358,0,8,0,0
4039,4359,0,8,0,0
4040,4360,0,8,0,0
4041,4361,0,8,0,0
4042,4362,0,8,0,0
4043,4363,0,8,0,0
4044,4364,0,8,0,0
4045,4365,0,8,0,0
4046,4366,0,8,0,0
4047,4367,0,8,0,0
4048,4368,0,8,0,0
4049,4369,0,8,0,0
4050,4370,0,8,0,0
4051,4371,0,8,0,0
4052,4372,0,8,0,0
4053,4373,0,8,0,0
4054,4374,0,8,0,0
4055,4375,0,8,0,0
4056,4376,0,8,0,0
4057,4377,0,8,0,0
4058,4378,0,8,0,0
4059,4379,0,8,0,0
4060,4380,0,8,0,0
4061,4381,0,8,0,0
4062,4382,0,8,0,0
4063,4383,0,8,0,0
4064,4384,0,8,0,0
4065,4385,0,8,0,0
4066,4386,0,8,0,0
4067,4387,0,8,0,0
4068,4388,0,8,0,0
4069,4389,0,8,0,0
4070,4390,156.733,2,0,0
4071,4391,156.733,1,0,0
4072,4392,156.733,1,0,0
4073,4393,156.733,1,0,0
4074,4394,156.733,1,0,0
4075,4395,170.598,2,0,0
4076,4396,170.598,2,0,0
4077,4397,170.598,2,0,0
4078,4398,170.598,2,0,1066192077
4079,4399,170.598,2,0,0
4080,4400,184.766,2,0,0
4081,4401,184.766,2,0,0
4082,4402,184.766,2,0,0
4083,4403,184.766,2,0,0
4084,4404,184.766,2,0,0
4085,4405,159.923,2,0,0
4086,4406,159.923,2,0,0
4087,4407,159.923,1,0,0
4088,4408,159.923,1,0,0
4089,4409,190.753,2,0,0
4090,4410,190.753,2,0,0
4091,4411,190.753,2,0,0
4092,4412,190.753,2,0,1064514355
4093,4413,190.753,2,0,0
4094,4414,161.12,2,0,0
4095,4415,161.12,1,0,0
4096,4416,161.12,1,0,0
4097,4417,161.12,1,0,0
4098,4418,161.12,1,0,0
4099,4419,191.459,2,0,0
4100,4420,191.459,2,0,0
4101,4421,191.459,2,0,0
4102,4422,191.459,2,0,0
4103,4423,191.459,2,0,0
4104,4424,159.923,2,0,0
4105,4425,191.459,2,0,0
4106,4426,190.753,2,0,0
4107,4427,170.598,2,0,0
4108,4428,156.733,2,0,0
4109,4429,161.12,2,0,0
4110,4430,191.459,2,0,0
4111,4431,159.923,2,0,0
4112,4432,156.733,2,0,0
4113,4433,191.459,2,0,0
4114,4434,190.753,2,0,0
4115,4435,170.598,2,0,0
4116,4436,156.733,2,0,0
4117,4437,161.12,2,0,0
4118,4438,191.459,2,0,0
4119,4439,159.923,2,0,0
4120,4440,156.733,2,0,0
4121,4441,111.769,0,0,0
4122,4442,111.423,0,0,0
4123,4443,111.423,0,0,0
4124,4444,62.354,7,0,0
4125,4445,62.354,7,0,0
4126,4446,164.304,2,0,0
4127,4447,145.515,2,0,0
4128,4448,123.246,0,0,0
4129,4449,169.986,0,0,0
4130,4450,164.304,2,0,0
4131,4451,145.515,2,0,0
4132,4452,183.419,2,0,0
4133,4453,182.732,2,0,0
4134,4454,182.732,2,0,0
4135,4455,182.732,2,0,0
4136,4456,164.304,2,0,0
4137,4457,145.515,2,0,0
4138,4458,186.942,2,0,0
4139,4459,164.304,2,0,0
4140,4460,145.515,2,0,0
4141,4461,164.304,2,0,0
4142,4462,145.515,2,0,0
4143,4463,159.256,2,0,0
4144,4464,183.357,2,0,0
4145,4465,159.256,2,0,0
4146,4466,183.357,2,0,0
4147,4467,0,8,0,0
4148,4468,7.501,8,0,0
4149,4469,7.501,8,0,0
4150,4470,7.501,8,0,0
4151,4471,7.501,8,0,0
4152,4472,7.501,8,0,0
4153,4473,7.5006,8,0,0
4154,4474,7.501,8,0,0
4155,4475,7.501,8,0,0
4156,4476,7.501,8,0,0
4157,4477,7.501,8,0,0
4158,4478,7.501,8,0,0
4159,4479,7.5006,8,0,0
4160,4480,7.5006,8,0,0
4161,4481,7.5006,8,0,0
4162,4482,7.5006,8,0,0
4163,4483,7.5006,8,0,0
4164,4484,7.5006,8,0,0
4165,4485,7.5006,8,0,0
4166,4486,7.5006,8,0,0
4167,4487,7.5006,8,0,0
4168,4488,266.254,3,0,0
4169,4489,266.254,3,0,0
4170,4490,184.766,2,0,0
4171,4492,156.733,2,0,0
4172,4494,170.598,2,0,0
4173,4496,159.923,2,0,0
4174,4498,184.766,2,0,0
4175,4499,156.733,2,0,0
4176,4500,170.598,2,0,0
4177,4501,159.923,2,0,0
4178,4502,184.766,2,0,0
4179,4503,156.733,2,0,0
4180,4504,170.598,2,0,0
4181,4505,159.923,2,0,0
4182,4506,433.494,5,0,0
4183,4507,167.042,2,0,0
4184,4508,164.992,2,0,0
4185,4509,164.992,2,0,0
4186,4510,0,8,0,0
4187,4511,0,8,0,0
4188,4512,0,8,0,0
4189,4513,0,8,0,0
4190,4514,0,8,0,0
4191,4515,0,8,0,0
4192,4516,0,8,0,0
4193,4517,0,8,0,0
4194,4518,0,8,0,0
4195,4519,0,8,0,0
4196,4520,159.923,2,0,0
4197,4522,165.141,2,0,0
4198,4523,161.12,2,0,0
4199,4525,165.141,2,0,0
4200,4526,156.733,2,0,0
4201,4528,160.458,2,0,0
4202,4529,0,8,0,0
4203,4531,0,8,0,0
4204,4532,0,8,0,0
4205,4533,184.766,2,0,0
4206,4534,100.355,0,0,0
4207,4535,100.355,0,0,0
4208,4536,103.981,0,0,0
4209,4537,100.355,0,0,0
4210,4538,100.355,0,0,0
4211,4539,100.355,0,0,0
4212,4540,98.407,7,0,0
4213,4541,98.407,7,0,0
4214,4542,235.992,2,0,0
4215,4543,275.004,3,0,0
4216,4544,191.459,3,0,0
4217,4545,191.459,3,0,0
4218,4546,191.459,3,0,0
4219,4547,147.494,2,0,0
4220,4548,0,8,0,0
4221,4549,156.733,3,0,0
4222,4550,156.733,3,0,1061158912
4223,4551,156.733,3,0,0
4224,4552,157.061,2,0,0
4225,4553,190.753,3,0,0
4226,4554,190.753,3,0,0
4227,4555,190.753,3,0,0
4228,4556,191.459,3,0,0
4229,4557,191.459,3,0,0
4230,4558,191.459,3,0,0
4231,4559,75.1227,0,0,0
4232,4560,75.1227,0,0,0
4233,4561,75.1227,0,-6,1063675494
4234,4562,75.1227,0,0,0
4235,4563,75.1227,0,0,0
4236,4564,214.839,2,0,0
4237,4565,214.839,2,0,0
4238,4566,214.839,3,0,0
4239,4568,214.839,3,0,0
4240,4569,214.839,3,0,0
4241,4570,214.839,3,0,0
4242,4571,214.839,3,0,1065353216
4243,4572,214.839,3,0,0
4244,4573,201.893,2,0,0
4245,4574,213.009,2,0,0
4246,4575,213.009,2,0,0
4247,4576,230.44,2,0,0
4248,4578,230.44,3,0,0
4249,4579,230.44,3,0,0
4250,4580,230.44,3,0,0
4251,4581,173.305,2,0,0
4252,4582,173.305,2,0,0
4253,4583,144.927,2,0,0
4254,4584,144.927,2,0,0
4255,4585,144.927,2,0,0
4256,4586,216.485,2,0,0
4257,4587,218.718,2,0,0
4258,4588,218.718,2,0,0
4259,4589,182.639,2,0,0
4260,4590,254.265,3,0,0
4261,4591,182.149,2,0,0
4262,4592,176.165,2,0,0
4263,4593,176.165,3,0,0
4264,4597,119.375,0,0,0
4265,4598,120.119,0,0,0
4266,4599,119.375,2,0,0
4267,4603,40.515,8,0,0
4268,4604,40.515,8,0,0
4269,4605,40.515,8,0,0
4270,4609,150.373,0,0,0
4271,4611,150.373,0,0,0
4272,4612,150.373,0,0,0
4273,4613,150.373,0,0,0
4274,4614,150.373,0,0,0
4275,4615,150.373,7,0,0
4276,4616,164.119,0,0,0
4277,4617,164.119,7,0,0
4278,4618,0,8,0,0
4279,4619,164.119,7,0,0
4280,4620,66.396,7,0,0
4281,4621,66.396,7,0,0
4282,4622,413.484,5,0,0
4283,4623,155.859,7,0,0
4284,4624,184.436,2,0,0
4285,4625,158.856,0,0,0
4286,4626,0,8,0,0
4287,4627,166.226,2,0,0
4288,4628,200.728,3,0,0
4289,4629,200.728,3,0,0
4290,4630,200.728,3,0,0
4291,4631,200.728,3,0,0
4292,4632,200.728,3,0,0
4293,4633,200.728,3,0,0
4294,4634,200.728,3,0,0
4295,4635,200.728,3,0,0
4296,4636,200.728,3,0,0
4297,4637,152.307,2,0,0
4298,4638,178.635,2,0,0
4299,4639,178.635,2,0,0
4300,4640,178.635,2,0,0
4301,4641,178.635,2,0,0
4302,4642,178.635,2,0,0
4303,4643,55.6153,8,0,0
4304,4644,197.733,2,0,0
4305,4645,200.405,2,0,0
4306,4646,206.857,2,0,0
4307,4647,156.869,2,0,0
4308,4648,156.869,2,0,0
4309,4649,176.506,0,0,0
4310,4650,164.304,2,0,0
4311,4651,164.304,2,0,0
4312,4652,183.419,2,0,0
4313,4653,94.145,7,0,0
4314,4654,94.145,7,0,0
4315,4655,94.145,7,0,0
4316,4656,182.732,2,0,0
4317,4657,182.732,2,0,0
4318,4658,182.732,2,0,0
4319,4659,163.865,2,0,0
4320,4660,163.865,2,0,0
4321,4661,163.865,2,0,0
4322,4662,163.865,2,0,0
4323,4663,163.865,2,0,0
4324,4664,164.954,2,0,0
4325,4665,164.954,2,0,0
4326,4666,164.954,2,0,0
4327,4667,164.954,2,0,0
4328,4668,164.954,2,0,0
4329,4669,164.954,2,0,0
4330,4670,160.51,2,0,0
4331,4671,170.055,2,0,0
4332,4672,170.055,2,0,0
4333,4673,176.056,2,0,0
4334,4674,176.056,2,0,0
4335,4675,176.465,2,0,0
4336,4676,176.465,2,0,0
4337,4677,176.465,2,0,0
4338,4678,120.119,2,0,0
4339,4679,120.119,2,0,0
4340,4680,120.119,2,0,0
4341,4681,120.119,0,0,0
4342,4682,120.119,0,0,0
4343,4683,120.119,0,0,0
4344,4685,120.119,0,0,0
4345,4686,120.119,0,0,0
4346,4687,120.119,0,0,0
4347,4689,120.119,0,0,0
4348,4690,120.119,0,0,0
4349,4691,116.367,0,0,0
4350,4692,116.367,0,0,0
4351,4694,116.367,0,0,0
4352,4695,0,8,0,0
4353,4696,201.066,2,0,0
4354,4697,201.066,2,0,0
4355,4698,201.066,2,0,0
4356,4700,48.934,0,0,0
4357,4701,48.934,0,0,0
4358,4702,48.934,0,0,0
4359,4703,48.934,7,0,0
4360,4704,48.934,7,0,0
4361,4705,48.934,7,0,0
4362,4706,48.934,7,0,0
4363,4707,48.934,7,0,0
4364,4709,48.934,8,0,0
4365,4710,210.629,2,0,0
4366,4711,210.629,2,0,0
4367,4713,210.629,2,0,0
4368,4714,210.629,2,0,0
4369,4716,210.629,2,0,0
4370,4717,169.45,2,0,0
4371,4718,169.45,2,0,0
4372,4719,169.45,2,0,0
4373,4721,169.631,2,0,0
4374,4722,169.631,2,0,0
4375,4723,169.631,2,0,0
4376,4725,169.631,2,0,0
4377,4726,168.883,2,0,0
4378,4727,168.883,2,0,0
4379,4728,168.883,2,0,0
4380,4730,168.977,2,0,0
4381,4731,168.977,2,0,0
4382,4732,168.977,2,0,0
4383,4733,168.977,2,0,0
4384,4734,169.45,2,0,0
4385,4735,192.021,2,0,0
4386,4736,192.021,2,0,0
4387,4738,192.021,2,0,0
4388,4739,192.021,2,0,0
4389,4741,192.021,2,0,0
4390,4742,192.021,2,0,0
4391,4743,192.021,2,0,0
4392,4745,192.021,2,0,0
4393,4746,192.021,2,0,0
4394,4748,192.021,2,0,0
4395,4749,190.753,3,0,0
4396,4750,190.753,3,0,0
4397,4751,190.753,3,0,1059481190
4398,4752,159.923,2,0,0
4399,4753,159.923,2,0,0
4400,4754,159.923,2,0,0
4401,4755,156.733,2,0,0
4402,4756,156.733,2,0,0
4403,4757,156.733,2,0,0
4404,4758,161.12,2,0,0
4405,4759,161.12,2,0,0
4406,4760,161.12,2,0,1062836634
4407,4761,170.598,2,0,0
4408,4762,170.598,2,0,0
4409,4763,170.598,2,0,0
4410,4764,170.598,2,0,0
4411,4765,0,8,0,0
4412,4766,0,8,0,0
4413,4767,0,8,0,0
4414,4769,0,8,0,0
4415,4770,0,8,0,0
4416,4771,0,8,0,0
4417,4772,0,8,0,0
4418,4773,0,8,0,0
4419,4774,0,8,0,0
4420,4775,1.9954,8,0,0
4421,4776,7.501,8,0,0
4422,4777,273.896,3,0,0
4423,4778,273.896,3,0,0
4424,4779,273.896,3,0,0
4425,4780,272.109,3,0,0
4426,4782,272.109,3,0,0
4427,4783,272.109,3,0,1058642330
4428,4784,272.109,3,0,0
4429,4785,378.739,4,0,0
4430,4787,378.739,4,0,0
4431,4788,378.739,4,3,1057803469
4432,4789,391.45,4,0,0
4433,4790,393.125,4,0,0
4434,4791,223.613,3,0,0
4435,4793,223.613,3,0,0
4436,4794,223.613,3,0,0
4437,4795,223.613,3,0,0
4438,4796,236.829,3,0,0
4439,4797,236.829,3,0,0
4440,4798,236.829,3,0,0
4441,4799,88.562,7,0,0
4442,4800,337.925,4,0,0
4443,4802,337.925,4,0,0
4444,4803,337.925,4,0,1053609165
4445,4804,337.925,4,0,0
4446,4805,43.0396,8,0,0
4447,4806,43.0396,8,0,0
4448,4807,240.621,2,0,0
4449,4808,240.621,2,0,0
4450,4809,240.621,3,0,0
4451,4810,173.658,2,0,0
4452,4811,173.658,2,0,0
4453,4812,173.658,2,0,0
4454,4813,173.658,2,0,0
4455,4814,236.776,2,0,0
4456,4815,236.776,2,0,0
4457,4816,236.776,2,0,0
4458,4817,236.776,2,0,0
4459,4818,236.776,2,0,0
4460,4819,236.776,3,0,0
4461,4820,236.776,3,0,1060655596
4462,4821,236.776,3,0,0
4463,4822,236.776,2,0,0
4464,4823,236.776,2,0,0
4465,4824,236.776,2,0,0
4466,4825,283.664,3,0,0
4467,4826,283.664,3,0,0
4468,4827,199.747,2,0,0
4469,4829,199.747,2,0,0
4470,4830,199.747,2,0,0
4471,4831,199.747,2,0,0
4472,4832,182.758,2,0,0
4473,4833,182.758,2,0,0
4474,4835,182.758,2,0,0
4475,4836,182.758,2,0,0
4476,4837,182.758,2,0,0
4477,4839,189.862,2,0,0
4478,4840,196.463,2,0,0
4479,4841,181.384,2,0,0
4480,4842,181.384,2,0,0
4481,4844,0,8,0,0
4482,4845,196.462,2,0,0
4483,4846,193.725,2,0,0
4484,4847,200.975,2,0,0
4485,4848,189.201,2,0,0
4486,4849,173.018,2,0,0
4487,4850,173.018,2,0,0
4488,4852,173.018,2,0,0
4489,4853,174.177,2,0,0
4490,4854,172.492,2,0,0
4491,4855,171.793,2,0,0
4492,4856,179.06,2,0,0
4493,4857,176.616,2,0,0
4494,4858,176.616,2,0,0
4495,4859,176.616,2,0,0
4496,4860,171.013,2,0,0
4497,4861,171.012,2,0,0
4498,4862,219.207,2,0,0
4499,4863,220.109,2,0,0
4500,4864,220.109,2,0,0
4501,4865,219.543,2,0,0
4502,4866,219.543,3,0,0
4503,4867,135.386,0,0,0
4504,4868,135.386,0,0,0
4505,4869,135.494,2,0,0
4506,4870,135.386,0,0,0
4507,4872,207.572,2,0,0
4508,4873,207.572,3,0,0
4509,4874,175.595,2,0,0
4510,4875,175.595,2,0,0
4511,4876,175.595,2,0,0
4512,4877,175.595,2,0,0
4513,4878,175.595,2,0,0
4514,4879,175.595,2,0,0
4515,4880,175.595,2,0,0
4516,4881,175.595,2,0,0
4517,4882,175.595,2,0,0
4518,4883,175.595,2,0,0
4519,4884,0,8,0,0
4520,4885,175.595,3,0,0
4521,4886,175.595,3,0,0
4522,4887,82.4518,8,0,0
4523,4888,181.662,2,0,0
4524,4889,189.985,2,0,0
4525,4890,189.985,2,0,0
4526,4891,189.985,2,0,0
4527,4892,195.998,2,0,0
4528,4893,195.998,2,0,0
4529,4894,196.481,2,0,0
