"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid","MapDevice","[rid]"
591,5,202,16743,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,48,1,1,[],[9015],1323,1323,17544,"",2,4860,1,0,"","","","",[]
592,5,203,16745,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,28,1,1,[],[9017],1323,1323,17546,"",2,6175,1,0,"","","","",[]
593,5,204,16744,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,28,1,1,[],[9017],1323,1323,17545,"",2,6175,1,0,"","","","",[]
594,5,205,16747,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,29,1,1,[],[9017],1323,1323,17548,"",2,6176,1,0,"","","","",[]
595,5,206,16746,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,29,1,1,[],[9017],1323,1323,17547,"",2,6176,1,0,"","","","",[]
596,5,207,16749,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,30,1,1,[],[9017],1323,1323,17550,"",2,4766,1,0,"","","","",[]
597,5,208,16748,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,30,1,1,[],[9017],1323,1323,17549,"",2,4766,1,0,"","","","",[]
598,5,209,16750,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,91,1,1,[],[9017],1323,1323,17551,"",1,445,1,0,"","","","",[]
599,5,210,16751,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,90,1,1,[],[9017],1323,1323,17552,"",1,506,1,0,"","","","",[]
600,5,211,16752,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,92,1,1,[],[9017],1323,1323,17553,"",1,2654,1,0,"","","","",[]
601,5,212,16753,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[5],0,76,1,1,[],[9017],1323,1323,17554,"",1,932,1,0,"","","","",[]
602,5,213,16754,[7],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,10]",0,38,1,1,[],[],1323,1323,17555,"",2,6012,1,0,"","","","",[]
603,5,214,16755,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,10]",0,38,1,1,[],[9019],1323,1323,17555,"",2,6012,1,0,"","","","",[]
604,5,215,16757,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[4],0,26,1,1,[],[9017],1323,1323,17557,"",2,2396,1,0,"","","","",[]
605,5,216,16758,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[4],0,26,1,1,[],[9015],1323,1323,17557,"",2,2396,1,0,"","","","",[]
606,5,217,16761,[33],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,5]",0,10,1,1,[],[],1323,1323,17559,"",2,6400,1,0,"","","","",[]
607,5,218,16762,[33],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,5]",0,10,1,1,[],[],1323,1323,17559,"",2,6400,1,0,"","","","",[]
608,5,219,16763,[33],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,94,1,1,[],[],1323,1323,17560,"",1,6401,1,0,"","","","",[]
609,5,220,16764,[33],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,94,1,1,[],[],1323,1323,17560,"",1,6401,1,0,"","","","",[]
610,5,221,16765,[33],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,94,1,1,[],[],1323,1323,17560,"",1,6401,1,0,"","","","",[]
611,5,222,16766,[33],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[8,7]",0,46,1,1,[],[],1323,1323,17561,"",2,6402,1,0,"","","","",[]
612,5,223,16767,[33],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,31,1,1,[],[],1323,1323,17562,"",2,6403,1,0,"","","","",[]
613,5,224,16768,[33],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,31,1,1,[],[],1323,1323,17562,"",2,6403,1,0,"","","","",[]
614,5,225,16769,[33],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,31,1,1,[],[],1323,1323,17562,"",2,6403,1,0,"","","","",[]
615,5,226,16770,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,100,1,1,[],[9017],1323,1323,17563,"",1,6404,1,0,"","","","",[]
616,5,227,16771,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,96,1,1,[],[9017],1323,1323,17564,"",1,6405,1,0,"","","","",[]
617,5,228,16772,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,77,1,1,[],[9017],1323,1323,17565,"",1,6406,1,0,"","","","",[]
618,5,229,16776,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,25,1,1,[],[9020],1323,1323,17567,"",2,6443,1,0,"","","","",[]
619,5,230,16777,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,25,1,1,[],[9018],1323,1323,17567,"",2,6443,1,0,"","","","",[]
620,5,231,16778,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,25,1,1,[],[9017],1323,1323,17567,"",2,6443,1,0,"","","","",[]
621,5,232,16773,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,25,1,1,[],[9020],1323,1323,17566,"",2,6443,1,0,"","","","",[]
622,5,233,16774,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,25,1,1,[],[9018],1323,1323,17566,"",2,6443,1,0,"","","","",[]
623,5,234,16775,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,25,1,1,[],[9017],1323,1323,17566,"",2,6443,1,0,"","","","",[]
624,5,235,16782,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,9,1,1,[],[9020],1323,1323,17569,"",2,6444,1,0,"","","","",[]
625,5,236,16783,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,9,1,1,[],[9018],1323,1323,17569,"",2,6444,1,0,"","","","",[]
626,5,237,16784,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,9,1,1,[],[9017],1323,1323,17569,"",2,6444,1,0,"","","","",[]
627,5,238,16779,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,9,1,1,[],[9020],1323,1323,17568,"",2,6444,1,0,"","","","",[]
628,5,239,16780,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,9,1,1,[],[9018],1323,1323,17568,"",2,6444,1,0,"","","","",[]
629,5,240,16781,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,9,1,1,[],[9017],1323,1323,17568,"",2,6444,1,0,"","","","",[]
630,5,241,16785,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,11]",0,40,1,1,[],[9020],1323,1323,17570,"",2,6445,1,0,"","","","",[]
631,5,242,16786,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,11]",0,40,1,1,[],[9018],1323,1323,17570,"",2,6445,1,0,"","","","",[]
632,5,243,16787,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,11]",0,40,1,1,[],[9017],1323,1323,17570,"",2,6445,1,0,"","","","",[]
633,5,244,16788,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[13],0,24,1,1,[],[9020],1323,1323,17571,"",2,6446,1,0,"","","","",[]
634,5,245,16789,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[13],0,24,1,1,[],[9018],1323,1323,17571,"",2,6446,1,0,"","","","",[]
635,5,246,16790,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[13],0,24,1,1,[],[9017],1323,1323,17571,"",2,6446,1,0,"","","","",[]
636,5,247,16791,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,13]",0,23,1,1,[],[9020],1323,1323,17572,"",2,6447,1,0,"","","","",[]
637,5,248,16792,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,13]",0,23,1,1,[],[9018],1323,1323,17572,"",2,6447,1,0,"","","","",[]
638,5,249,16793,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[7,13]",0,23,1,1,[],[9017],1323,1323,17572,"",2,6447,1,0,"","","","",[]
639,5,250,16794,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,13]",0,22,1,1,[],[9020],1323,1323,17573,"",2,6448,1,0,"","","","",[]
640,5,251,16795,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,13]",0,22,1,1,[],[9018],1323,1323,17573,"",2,6448,1,0,"","","","",[]
641,5,252,16796,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[7,13]",0,22,1,1,[],[9017],1323,1323,17573,"",2,6448,1,0,"","","","",[]
642,5,253,16800,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9020],1323,1323,17575,"",1,6450,1,0,"","","","",[]
643,5,254,16801,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9018],1323,1323,17575,"",1,6450,1,0,"","","","",[]
644,5,255,16802,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9017],1323,1323,17575,"",1,6450,1,0,"","","","",[]
645,5,256,16803,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9020],1323,1323,17576,"",1,6451,1,0,"","","","",[]
646,5,257,16804,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9018],1323,1323,17576,"",1,6451,1,0,"","","","",[]
647,5,258,16805,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9017],1323,1323,17576,"",1,6451,1,0,"","","","",[]
648,5,259,16806,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,10]",0,108,1,1,[],[],1323,1323,17577,"",2,2643,1,0,"","","","",[]
649,5,260,16807,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,10]",0,108,1,1,[],[9018],1323,1323,17577,"",2,2643,1,0,"","","","",[]
650,5,261,16808,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,10]",0,108,1,1,[],[9017],1323,1323,17577,"",2,2643,1,0,"","","","",[]
651,5,262,16818,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,1,1,1,[],[],1323,1323,17582,"",1,6407,1,0,"","","","",[]
652,5,263,16819,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9,13]",0,1,1,1,[],[9018],1323,1323,17581,"",1,6407,1,0,"","","","",[]
653,5,264,16820,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9,13]",0,1,1,1,[],[9017],1323,1323,17581,"",1,6407,1,0,"","","","",[]
654,5,265,16821,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,2,1,1,[],[],1323,1323,17584,"",1,6408,1,0,"","","","",[]
655,5,266,16822,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9,13]",0,2,1,1,[],[9018],1323,1323,17583,"",1,6408,1,0,"","","","",[]
656,5,267,16823,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9,13]",0,2,1,1,[],[9017],1323,1323,17583,"",1,6408,1,0,"","","","",[]
657,5,268,16824,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,0,1,1,[],[],1323,1323,17586,"",1,6409,1,0,"","","","",[]
658,5,269,16825,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9,13]",0,0,1,1,[],[9018],1323,1323,17585,"",1,6409,1,0,"","","","",[]
659,5,270,16826,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9,13]",0,0,1,1,[],[9017],1323,1323,17585,"",1,6409,1,0,"","","","",[]
660,5,271,16827,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[],0,[11],0,71,1,1,[],[9020],1323,1323,17587,"",2,6378,1,0,"","","","",[]
661,5,272,16828,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,8]",0,35,1,1,[],[9020],1323,1323,17588,"",1,6380,1,0,"","","","",[]
662,5,273,16829,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,8]",0,35,1,1,[],[9018],1323,1323,17588,"",1,6380,1,0,"","","","",[]
663,5,274,16830,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,8]",0,35,1,1,[],[9017],1323,1323,17588,"",1,6380,1,0,"","","","",[]
664,5,275,16831,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7]",0,93,1,1,[],[9020],1323,1323,17589,"",1,6381,1,0,"","","","",[]
665,5,276,16832,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7]",0,93,1,1,[],[9018],1323,1323,17589,"",1,6381,1,0,"","","","",[]
666,5,277,16833,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7]",0,93,1,1,[],[9017],1323,1323,17589,"",1,6381,1,0,"","","","",[]
667,5,278,16834,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,99,1,1,[],[9020],1323,1323,17590,"",2,6383,1,0,"","","","",[]
668,5,279,16835,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,99,1,1,[],[9018],1323,1323,17590,"",2,6383,1,0,"","","","",[]
669,5,280,16836,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[9],0,99,1,1,[],[9017],1323,1323,17590,"",2,6383,1,0,"","","","",[]
670,5,281,16837,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,58,1,1,[],[9017],1323,1323,17591,"",2,6385,1,0,"","","","",[]
671,5,282,16838,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,98,1,1,[],[9020],1323,1323,17592,"",2,6386,1,0,"","","","",[]
672,5,283,16839,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,98,1,1,[],[9018],1323,1323,17592,"",2,6386,1,0,"","","","",[]
673,5,284,16840,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,98,1,1,[],[9017],1323,1323,17592,"",2,6386,1,0,"","","","",[]
674,5,285,16841,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,14,1,1,[],[9020],1323,1323,17593,"",2,6503,1,0,"","","","",[]
675,5,286,16842,[6],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,14,1,1,[],[9018],1323,1323,17593,"",2,6503,1,0,"","","","",[]
676,5,287,16843,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,14,1,1,[],[9017],1323,1323,17593,"",2,6503,1,0,"","","","",[]
677,5,288,16844,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,14,1,1,[],[9020],1323,1323,17594,"",2,6503,1,0,"","","","",[]
678,5,289,16845,[6],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,14,1,1,[],[9018],1323,1323,17594,"",2,6503,1,0,"","","","",[]
679,5,290,16846,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,4]",0,14,1,1,[],[9017],1323,1323,17594,"",2,6503,1,0,"","","","",[]
680,5,291,16847,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[7],0,8,1,1,[],[9020],1323,1323,17595,"",2,6504,1,0,"","","","",[]
681,5,292,16848,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[7],0,8,1,1,[],[9018],1323,1323,17595,"",2,6504,1,0,"","","","",[]
682,5,293,16849,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[7],0,8,1,1,[],[9017],1323,1323,17595,"",2,6504,1,0,"","","","",[]
683,5,294,16850,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,105,1,1,[],[9020],1323,1323,17596,"",2,6505,1,0,"","","","",[]
684,5,295,16851,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,105,1,1,[],[9018],1323,1323,17596,"",2,6505,1,0,"","","","",[]
685,5,296,16852,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[5],0,105,1,1,[],[9017],1323,1323,17596,"",2,6505,1,0,"","","","",[]
686,5,297,16853,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[8],0,49,1,1,[],[9017],1323,1323,17597,"",2,6506,1,0,"","","","",[]
687,5,298,16855,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[10],0,56,1,1,[],[9017],1323,1323,17599,"",2,6509,1,0,"","","","",[]
688,5,299,16856,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,45,1,1,[],[9020],1323,1323,17600,"",2,6510,1,0,"","","","",[]
689,5,300,16857,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,45,1,1,[],[9018],1323,1323,17600,"",2,6510,1,0,"","","","",[]
690,5,301,16858,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,45,1,1,[],[9017],1323,1323,17600,"",2,6510,1,0,"","","","",[]
691,5,302,16859,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[5],0,110,1,1,[],[9017],1323,1323,17601,"",2,6511,1,0,"","","","",[]
692,5,303,16860,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,32,1,1,[],[9017],1323,1323,17602,"",2,6513,1,0,"","","","",[]
693,5,304,16861,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,84,1,1,[],[9017],1323,1323,17603,"",2,6514,1,0,"","","","",[]
694,5,305,16865,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,11]",0,3,1,1,[],[9017],1323,1323,17606,"",1,1046,1,0,"","","","",[]
695,5,306,16866,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,11]",0,3,1,1,[],[9015],1323,1323,17606,"",1,1046,1,0,"","","","",[]
696,5,307,16867,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3,4]",0,70,1,1,[],[9017],1323,1323,17607,"",1,1742,1,0,"","","","",[]
697,5,308,16868,[13],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3,4]",0,70,1,1,[],[9015],1323,1323,17607,"",1,1742,1,0,"","","","",[]
698,5,309,16872,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,97,1,1,[],[9018],1323,1323,17609,"",1,7104,1,0,"","","","",[]
699,5,310,16873,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,97,1,1,[],[9017],1323,1323,17609,"",1,7104,1,0,"","","","",[]
700,5,311,16874,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,97,1,1,[],[9017],1323,1323,17609,"",1,7104,1,0,"","","","",[]
701,5,312,16875,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,97,1,1,[],[9018],1323,1323,17610,"",1,7105,1,0,"","","","",[]
702,5,313,16876,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,97,1,1,[],[9017],1323,1323,17610,"",1,7105,1,0,"","","","",[]
703,5,314,16877,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,97,1,1,[],[9017],1323,1323,17610,"",1,7105,1,0,"","","","",[]
704,5,315,16879,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,10]",0,33,1,1,[],[9017],1323,1323,17611,"",1,6394,1,0,"","","","",[]
705,5,316,16880,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,10]",0,33,1,1,[],[9015],1323,1323,17611,"",1,6394,1,0,"","","","",[]
706,5,317,16882,[18],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3,4]",0,102,1,1,[],[9021],1323,1323,17612,"",1,6442,1,0,"","","","",[]
707,5,318,16883,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3,4]",0,102,1,1,[],[9015],1323,1323,17612,"",1,6442,1,0,"","","","",[]
708,5,319,16888,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,13,1,1,[],[9018],1323,1323,17614,"",1,6388,1,0,"","","","",[]
709,5,320,16889,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,13,1,1,[],[9017],1323,1323,17614,"",1,6388,1,0,"","","","",[]
710,5,321,16885,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,13,1,1,[],[9018],1323,1323,17613,"",1,6388,1,0,"","","","",[]
711,5,322,16886,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,13,1,1,[],[9017],1323,1323,17613,"",1,6388,1,0,"","","","",[]
712,5,323,16890,[13],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,1]",0,4,1,1,[],[9015],1323,1323,17615,"",1,391,1,0,"","","","",[]
713,5,324,16892,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[7],0,27,1,1,[],[9018],1323,1323,17616,"",1,2724,1,0,"","","","",[]
714,5,325,16893,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[7],0,27,1,1,[],[9017],1323,1323,17616,"",1,2724,1,0,"","","","",[]
715,5,326,16895,[7],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,54,1,1,[],[],1323,1323,17617,"",2,6548,1,0,"","","","",[]
716,5,327,16896,[14],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,54,1,1,[],[9019],1323,1323,17617,"",2,6548,1,0,"","","","",[]
717,5,328,16910,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[],1323,1323,17622,"",1,5567,1,0,"","","","",[]
718,5,329,16911,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[],1323,1323,17622,"",1,5567,1,0,"","","","",[]
719,5,330,16898,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[],1323,1323,17618,"",1,5567,1,0,"","","","",[]
720,5,331,16899,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[],1323,1323,17618,"",1,5567,1,0,"","","","",[]
721,5,332,16913,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[],1323,1323,17623,"",1,5568,1,0,"","","","",[]
722,5,333,16914,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[],1323,1323,17623,"",1,5568,1,0,"","","","",[]
723,5,334,16901,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[],1323,1323,17619,"",1,5568,1,0,"","","","",[]
724,5,335,16902,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[],1323,1323,17619,"",1,5568,1,0,"","","","",[]
725,5,336,16916,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[],1323,1323,17624,"",1,5569,1,0,"","","","",[]
726,5,337,16917,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[],1323,1323,17624,"",1,5569,1,0,"","","","",[]
727,5,338,16904,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[],1323,1323,17620,"",1,5569,1,0,"","","","",[]
728,5,339,16905,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[],1323,1323,17620,"",1,5569,1,0,"","","","",[]
729,5,340,16919,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[],1323,1323,17625,"",1,5570,1,0,"","","","",[]
730,5,341,16920,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[],1323,1323,17625,"",1,5570,1,0,"","","","",[]
731,5,342,16907,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[],1323,1323,17621,"",1,5570,1,0,"","","","",[]
732,5,343,16908,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[],1323,1323,17621,"",1,5570,1,0,"","","","",[]
733,5,344,16922,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,89,1,1,[],[9018],1323,1323,17626,"",2,3611,1,0,"","","","",[]
734,5,345,16923,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,89,1,1,[],[9017],1323,1323,17626,"",2,3611,1,0,"","","","",[]
735,5,346,16927,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,55,1,1,[],[9018],1323,1323,17628,"",1,971,1,0,"","","","",[]
736,5,347,16928,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,55,1,1,[],[9017],1323,1323,17628,"",1,971,1,0,"","","","",[]
737,5,348,16929,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[10],0,37,1,1,[],[9017],1323,1323,17629,"",2,3812,1,0,"","","","",[]
738,5,349,16931,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,95,1,1,[],[9017],1323,1323,17630,"",1,970,1,0,"","","","",[]
739,5,350,16932,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,95,1,1,[],[9015],1323,1323,17630,"",1,970,1,0,"","","","",[]
740,5,351,16934,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,11,1,1,[],[9017],1323,1323,17631,"",1,2188,1,0,"","","","",[]
741,5,352,16935,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,11,1,1,[],[9015],1323,1323,17631,"",1,2188,1,0,"","","","",[]
742,5,353,16937,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,20,1,1,[],[9018],1323,1323,17632,"",2,6549,1,0,"","","","",[]
743,5,354,16938,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,20,1,1,[],[9017],1323,1323,17632,"",2,6549,1,0,"","","","",[]
744,5,355,16940,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,50,1,1,[],[9018],1323,1323,17633,"",2,6389,1,0,"","","","",[]
