"rownum","Id","Base_ENVFile","Corrupted_ENVFiles","[rid]_32","[rid]_48","[i32]_64","EnvironmentTransitionsKey","PreloadGroup","u16_112","bool_114","u16_115"
951,"HideoutDarkwood","Metadata/EnvironmentSettings/HideoutDarkwood.env","[""Metadata/EnvironmentSettings/HideoutDarkwood_cave.env""]",[],[],[],0,"",0,"",0
952,"HideoutElderArena","Metadata/EnvironmentSettings/HideoutArenaElder.env",[],[],[],[],"","",0,"",0
953,"HideoutAtziriArena1","Metadata/EnvironmentSettings/HideoutAtziriBoss1.env",[],[],[],[],"","",0,"",0
954,"HideoutAtziriArena2","Metadata/EnvironmentSettings/HideoutAtziriBoss2.env",[],[],[],[],"","",0,"",0
955,"HideoutAtziriArena3","Metadata/EnvironmentSettings/HideoutAtziriBoss3.env",[],[],[],[],"","",0,"",0
956,"HideoutInnocenceArena","Metadata/EnvironmentSettings/HideoutInnocenceArena.env",[],[],[],[],"","",0,"",0
957,"HideoutShaperArena","Metadata/EnvironmentSettings/HideoutShaperArena.env",[],[],[],[],"","",0,"",0
958,"HideoutShapersRealm","Metadata/EnvironmentSettings/HideoutShapersRealm.env",[],[],[],[],"","",0,"",0
959,"HideoutKaomArena1","Metadata/EnvironmentSettings/HideoutKaomArena1.env",[],[],[],[],"","",0,"",0
960,"HideoutKaomArena2","Metadata/EnvironmentSettings/HideoutKaomArena2.env",[],[],[],[],"","",0,"",0
961,"HideoutDaressoArena1","Metadata/EnvironmentSettings/HideoutDaressoArena1.env",[],[],[],[],"","",0,"",0
962,"HideoutDaressoArena2","Metadata/EnvironmentSettings/HideoutDaressoArena2.env",[],[],[],[],"","",0,"",0
963,"HideoutDominusArena","Metadata/EnvironmentSettings/HideoutDominusArena.env",[],[],[],[],"","",0,"",0
964,"HideoutPietyArena","Metadata/EnvironmentSettings/HideoutPietyArena.env",[],[],[],[],"","",0,"",0
965,"HideoutLunarisSolarisArena","Metadata/EnvironmentSettings/HideoutLunarisSolarisArena.env",[],[],[],[],"","",0,"",0
966,"HideoutLunarisCelestial","Metadata/EnvironmentSettings/HideoutLunarisCelestial.env",[],[],[],[],"",31,0,"",0
967,"HideoutSolarisCelestial","Metadata/EnvironmentSettings/HideoutSolarisCelestial.env",[],[],[],[],"",31,0,"",0
968,"HideoutKitavaArenaAct10","Metadata/EnvironmentSettings/HideoutKitavaArenaAct10.env",[],[],[],[],"","",0,"",0
969,"HideoutTemplarLab","Metadata/EnvironmentSettings/HideoutTemplarLab.env",[],[],[],[],"","",0,"",0
970,"HideoutIceberg","Metadata/EnvironmentSettings/HideoutGlacier.env",[],[],[],[],"","",0,"",0
971,"HideoutCrimsonTemple","Metadata/EnvironmentSettings/HideoutCrimsonTemple.env",[],[],[],[],"","",0,"",0
972,"HideoutTwilightTemple","Metadata/EnvironmentSettings/HideoutTwilightTempleSolaris.env","[""Metadata/EnvironmentSettings/HideoutTwilightTempleLunaris.env""]",[],[],[],0,"",0,"",0
973,"HideoutTwilightTempleLunaris","Metadata/EnvironmentSettings/HideoutTwilightTempleLunaris.env",[],[],[],[],"","",0,"",0
974,"HideoutTwilightTempleSolaris","Metadata/EnvironmentSettings/HideoutTwilightTempleSolaris.env",[],[],[],[],"","",0,"",0
975,"HideoutMountain","Metadata/EnvironmentSettings/HideoutMountain.env",[],[],[],[],"","",0,"",0
976,"HideoutMoonTemple","Metadata/EnvironmentSettings/HideoutMoonTemple.env",[],[],[],[],"","",0,"",0
977,"HideoutPrimeval","Metadata/EnvironmentSettings/HideoutPrimeval.env",[],[],[],[],"","",0,"",0
978,"HideoutPrimevalBasement","Metadata/EnvironmentSettings/HideoutPrimevalBasement.env",[],[],[],[],"","",0,"",0
979,"HideoutChiyou","Metadata/EnvironmentSettings/HideoutChiyou.env",[],[],[],[],"","",0,"",0
980,"HideoutBlankAbyss","Metadata/EnvironmentSettings/HideoutBlankAbyss.env",[],[],[],[],"","",0,"",0
981,"HideoutBlankCity","Metadata/EnvironmentSettings/HideoutBlankCity.env",[],[],[],[],"","",0,"",0
982,"HideoutBlankClouds","Metadata/EnvironmentSettings/HideoutBlankClouds.env",[],[],[],[],"","",0,"",0
983,"HideoutBlankDesert","Metadata/EnvironmentSettings/HideoutBlankDesert.env",[],[],[],[],"","",0,"",0
984,"HideoutBlankDirt","Metadata/EnvironmentSettings/HideoutBlankDirt.env",[],[],[],[],"","",0,"",0
985,"HideoutBlankGrass","Metadata/EnvironmentSettings/HideoutBlankGrass.env",[],[],[],[],"","",0,"",0
986,"HideoutBlankSea","Metadata/EnvironmentSettings/HideoutBlankSea.env",[],[],[],[],"","",0,"",0
987,"HideoutBlankSnow","Metadata/EnvironmentSettings/HideoutBlankSnow.env",[],[],[],[],"","",0,"",0
988,"HideoutThaumaturgy","Metadata/EnvironmentSettings/HideoutThaumatugy.env",[],[],[],[],"","",0,"",0
989,"HideoutYaochi","Metadata/EnvironmentSettings/HideoutYaochi.env","[""Metadata/EnvironmentSettings/HideoutYaochi_cave.env""]",[],[],[],0,"",0,"",0
990,"HideoutHumanoidPet","Metadata/EnvironmentSettings/HideoutHumanoidPet.env",[],[],[],[],"","",0,"",0
991,"HideoutRitualLeague","Metadata/EnvironmentSettings/HideoutRitual.env",[],[],[],[],"","",0,"",0
992,"HideoutArenaMaven","Metadata/EnvironmentSettings/HideoutArenaMaven.env",[],[],[],[],"","",0,"",0
993,"HideoutHasina","Metadata/EnvironmentSettings/HideoutHasina.env",[],[],[],[],"","",0,"",0
994,"HideoutAzuriteCave","Metadata/EnvironmentSettings/HideoutAzuriteCave.env",[],[],[],[],"","",0,"",0
995,"HideoutSynthesisHub","Metadata/EnvironmentSettings/HideoutSynthesisHub.env",[],[],[],[],"","",0,"",0
996,"HideoutVeritaniaArena","Metadata/EnvironmentSettings/HideoutVeritaniaArena.env",[],[],[],[],"","",0,"",0
997,"HideoutBlankBlack","Metadata/EnvironmentSettings/HideoutBlankBlack.env",[],[],[],[],"","",0,"",0
998,"HideoutVeritaniaArena_Rotate","Metadata/EnvironmentSettings/HideoutVeritaniaArena.env","[""Metadata/EnvironmentSettings/HideoutVeritaniaArenaEntrance.env""]",[],[],[],0,"",0,"",0
999,"HideoutOlrothArena","Metadata/EnvironmentSettings/HideoutOlrothArena.env","[""Metadata/EnvironmentSettings/HideoutOlrothArenaEntrance.env""]",[],[],[],0,"",0,"",0
1000,"HideoutLight","Metadata/EnvironmentSettings/HideoutLight.env",[],[],[],[],"","",0,"",0
1001,"HideoutLight2","Metadata/EnvironmentSettings/HideoutLight2.env",[],[],[],[],"","",0,"",0
1002,"HideoutLight3","Metadata/EnvironmentSettings/HideoutLight3.env",[],[],[],[],"","",0,"",0
1003,"HideoutLight3_2","Metadata/EnvironmentSettings/HideoutLight3_2.env",[],[],[],[],"","",0,"",0
1004,"HideoutLight4","Metadata/EnvironmentSettings/HideoutLight4.env",[],[],[],[],"","",0,"",0
1005,"HideoutDark","Metadata/EnvironmentSettings/HideoutDark.env",[],[],[],[],"","",0,"",0
1006,"HideoutArenaBlackStar","Metadata/EnvironmentSettings/HideoutArenaBlackStar.env",[],[],[],[],"","",0,"",0
1007,"HideoutArenaInfiniteHunger","Metadata/EnvironmentSettings/HideoutArenaInfiniteHunger.env",[],[],[],[],"","",0,"",0
1008,"HideoutCosmicAtlas","Metadata/EnvironmentSettings/HideoutCosmicAtlas.env",[],[],[],[],"","",0,"",0
1009,"HideoutArenaEaterOfWorlds","Metadata/EnvironmentSettings/HideoutArenaEaterOfWorlds.env",[],[],[],[],"","",0,"",0
1010,"HideoutArenaSearingExarch","Metadata/EnvironmentSettings/HideoutArenaSearingExarch.env",[],[],[],[],"","",0,"",0
1011,"HideoutBeaconOfSalvation","Metadata/EnvironmentSettings/HideoutBeaconOfSalvation.env",[],[],[],[],"","",0,"",0
1012,"HideoutExilecon23_Level1","Metadata/EnvironmentSettings/HideoutExilecon23_Level1.env",[],[],[],[],"","",0,"",0
1013,"HideoutExilecon23_Level2","Metadata/EnvironmentSettings/HideoutExilecon23_Level2.env",[],[],[],[],"","",0,"",0
1014,"HideoutExilecon23_Level3","Metadata/EnvironmentSettings/HideoutExilecon23_Level3.env",[],[],[],[],"","",0,"",0
1015,"HideoutCrucible","Metadata/EnvironmentSettings/HideoutCrucible.env",[],[],[],[],"","",0,"",0
1016,"HideoutAncestralTrial","Metadata/EnvironmentSettings/HideoutAncestralTrial.env",[],[],[],[],"","",0,"",0
1017,"HideoutEnigma","Metadata/EnvironmentSettings/HideoutEnigma_02.env",[],[],[],[],"","",0,"",0
1018,"HideoutMistWood","Metadata/EnvironmentSettings/HideoutMistWood.env",[],[],[],[],"","",0,"",0
1019,"HideoutWorldTurtle","Metadata/EnvironmentSettings/HideoutWorldTurtle.env",[],[],[],[],"","",0,"",0
1020,"HideoutLake","Metadata/EnvironmentSettings/HideoutLake.env",[],[],[],[],"","",0,"",0
1021,"HideoutLakeEvil","Metadata/EnvironmentSettings/HideoutLakeEvil.env",[],[],[],[],"","",0,"",0
1022,"HideoutRacetrack","Metadata/EnvironmentSettings/HideoutRacetrack.env",[],[],[],[],"","",0,"",0
1023,"HideoutDreadnought","Metadata/EnvironmentSettings/Hideouts/HideoutDreadnought.env",[],[],[],[],"","",0,"",0
1024,"MissionCave1","Metadata/EnvironmentSettings/MissionCave1.env",[],[],[],[],"","",0,"",0
1025,"MissionCave2","Metadata/EnvironmentSettings/MissionCave2.env",[],[],[],[],"","",0,"",0
1026,"MissionCave3","Metadata/EnvironmentSettings/MissionCave3.env",[],[],[],[],"","",0,"",0
1027,"MissionPrison1","Metadata/EnvironmentSettings/MissionPrison1.env",[],[],[],[],"","",0,"",0
1028,"MissionChamber1","Metadata/EnvironmentSettings/MissionChamber1.env",[],[],[],[],"","",0,"",0
1029,"MissionChurch1","Metadata/EnvironmentSettings/MissionChurch1.env",[],[],[],[],"","",0,"",0
1030,"MissionDen1","Metadata/EnvironmentSettings/MissionDen1.env",[],[],[],[],"","",0,"",0
1031,"MissionInca1","Metadata/EnvironmentSettings/MissionInca1.env",[],[],[],[],"","",0,"",0
1032,"MissionSpider1","Metadata/EnvironmentSettings/MissionSpider1.env",[],[],[],[],"","",0,"",0
1033,"MissionChurch2","Metadata/EnvironmentSettings/MissionChurch2.env",[],[],[],[],"","",0,"",0
1034,"MissionJail1","Metadata/EnvironmentSettings/MissionJail1.env",[],[],[],[],"","",0,"",0
1035,"MissionLibrary1","Metadata/EnvironmentSettings/MissionLibrary1.env",[],[],[],[],"","",0,"",0
1036,"MissionScepter1","Metadata/EnvironmentSettings/MissionScepter1.env",[],[],[],[],"","",0,"",0
1037,"MissionSewers1","Metadata/EnvironmentSettings/MissionSewers1.env",[],[],[],[],"","",0,"",0
1038,"MissionTemple1","Metadata/EnvironmentSettings/MissionSolaris1.env",[],[],[],[],"","",0,"",0
1039,"MissionTemple2","Metadata/EnvironmentSettings/MissionLunaris1.env",[],[],[],[],"","",0,"",0
1040,"MissionWarehouse1","Metadata/EnvironmentSettings/MissionWarehouse1.env",[],[],[],[],"","",0,"",0
1041,"MissionBasement1","Metadata/EnvironmentSettings/MissionBasement1.env",[],[],[],[],"","",0,"",0
1042,"MissionSlavePens1","Metadata/EnvironmentSettings/MissionSlavePens1.env",[],[],[],[],"","",0,"",0
1043,"DenCave1","Metadata/EnvironmentSettings/DenWetCave.env",[],[],[],[],"","",0,"",0
1044,"DenPrison1","Metadata/EnvironmentSettings/DenPrison1.env",[],[],[],[],"","",0,"",0
1045,"DenChamber1","Metadata/EnvironmentSettings/DenChamber1.env",[],[],[],[],"","",0,"",0
1046,"DenChurch1","Metadata/EnvironmentSettings/DenChurch1.env",[],[],[],[],"","",0,"",0
1047,"DenDen1","Metadata/EnvironmentSettings/DenDen1.env",[],[],[],[],"","",0,"",0
1048,"DenInca1","Metadata/EnvironmentSettings/DenInca1.env",[],[],[],[],"","",0,"",0
1049,"DenSpider1","Metadata/EnvironmentSettings/DenSpider1.env",[],[],[],[],"","",0,"",0
1050,"DenChurch2","Metadata/EnvironmentSettings/DenChurch2.env",[],[],[],[],"","",0,"",0
1051,"DenJail1","Metadata/EnvironmentSettings/DenJail1.env",[],[],[],[],"","",0,"",0
1052,"DenLibrary1","Metadata/EnvironmentSettings/DenLibrary1.env",[],[],[],[],"","",0,"",0
1053,"DenScepter1","Metadata/EnvironmentSettings/DenScepter1.env",[],[],[],[],"","",0,"",0
1054,"DenSewers1","Metadata/EnvironmentSettings/DenSewers1.env",[],[],[],[],"","",0,"",0
1055,"DenTemple1","Metadata/EnvironmentSettings/DenSolaris1.env",[],[],[],[],"","",0,"",0
1056,"DenTemple2","Metadata/EnvironmentSettings/DenLunaris1.env",[],[],[],[],"","",0,"",0
1057,"DenWarehouse1","Metadata/EnvironmentSettings/DenWarehouse1.env",[],[],[],[],"","",0,"",0
1058,"DenBasement1","Metadata/EnvironmentSettings/DenBasement1.env",[],[],[],[],"","",0,"",0
1059,"DenSlavePens1","Metadata/EnvironmentSettings/DenSlavePens1.env",[],[],[],[],"","",0,"",0
1060,"ArenaCave1","Metadata/EnvironmentSettings/ArenaWetCave.env",[],[],[],[],"","",0,"",0
1061,"ArenaPrison1","Metadata/EnvironmentSettings/ArenaPrison1.env",[],[],[],[],"","",0,"",0
1062,"ArenaChamber1","Metadata/EnvironmentSettings/ArenaChamber1.env",[],[],[],[],"","",0,"",0
1063,"ArenaChurch1","Metadata/EnvironmentSettings/ArenaChurch1.env",[],[],[],[],"","",0,"",0
1064,"ArenaDen1","Metadata/EnvironmentSettings/ArenaDen1.env",[],[],[],[],"","",0,"",0
1065,"ArenaInca1","Metadata/EnvironmentSettings/ArenaInca1.env",[],[],[],[],"","",0,"",0
1066,"ArenaSpider1","Metadata/EnvironmentSettings/ArenaSpider1.env",[],[],[],[],"","",0,"",0
1067,"ArenaChurch2","Metadata/EnvironmentSettings/ArenaChurch2.env",[],[],[],[],"","",0,"",0
1068,"ArenaJail1","Metadata/EnvironmentSettings/ArenaJail1.env",[],[],[],[],"","",0,"",0
1069,"ArenaLibrary1","Metadata/EnvironmentSettings/ArenaLibrary1.env",[],[],[],[],"","",0,"",0
1070,"ArenaScepter1","Metadata/EnvironmentSettings/ArenaScepter1.env",[],[],[],[],"","",0,"",0
1071,"ArenaSewers1","Metadata/EnvironmentSettings/ArenaSewers1.env",[],[],[],[],"","",0,"",0
1072,"ArenaTemple1","Metadata/EnvironmentSettings/ArenaSolaris1.env",[],[],[],[],"","",0,"",0
1073,"ArenaTemple2","Metadata/EnvironmentSettings/ArenaLunaris1.env",[],[],[],[],"","",0,"",0
1074,"ArenaWarehouse1","Metadata/EnvironmentSettings/ArenaWarehouse1.env",[],[],[],[],"","",0,"",0
1075,"ArenaBasement1","Metadata/EnvironmentSettings/ArenaBasement1.env",[],[],[],[],"","",0,"",0
1076,"ArenaSlavePens1","Metadata/EnvironmentSettings/ArenaSlavePens1.env",[],[],[],[],"","",0,"",0
1077,"DailyCaveRiver","Metadata/EnvironmentSettings/DailyCaveRiver.env",[],[],[],[],"","",0,"",0
1078,"DailyCaveTunnels","Metadata/EnvironmentSettings/DailyCaveTunnels.env",[],[],[],[],"","",0,"",0
1079,"DailyChurch2","Metadata/EnvironmentSettings/DailyChurch2.env",[],[],[],[],"","",0,"",0
1080,"DailyChurchNecropolis","Metadata/EnvironmentSettings/DailyChurchNecropolis.env",[],[],[],[],"","",0,"",0
1081,"DailyDarkForest","Metadata/EnvironmentSettings/DailyDarkForest.env",[],[],[],[],"","",0,"",0
1082,"DailyDryForest2","Metadata/EnvironmentSettings/DailyDryForest2.env",[],[],[],[],"","",0,"",0
1083,"DailyDryForest","Metadata/EnvironmentSettings/DailyDryForest.env",[],[],[],[],"","",0,"",0
1084,"DailyForest2","Metadata/EnvironmentSettings/DailyForest2.env",[],[],[],[],"","",0,"",0
1085,"DailyGardens3","Metadata/EnvironmentSettings/DailyGardens3.env",[],[],[],[],"","",0,"",0
1086,"DailyGraveyard","Metadata/EnvironmentSettings/DailyGraveyard.env",[],[],[],[],"","",0,"",0
1087,"DailyIncaMaze","Metadata/EnvironmentSettings/DailyIncaMaze.env",[],[],[],[],"","",0,"",0
1088,"DailyIndustrialDocks2","Metadata/EnvironmentSettings/DailyIndustrialDocks2.env",[],[],[],[],"","",0,"",0
1089,"DailyJail2","Metadata/EnvironmentSettings/DailyJail2.env",[],[],[],[],"","",0,"",0
1090,"DailyLedge","Metadata/EnvironmentSettings/DailyLedge.env",[],[],[],[],"","",0,"",0
1091,"DailyLibrary2","Metadata/EnvironmentSettings/DailyLibrary2.env",[],[],[],[],"","",0,"",0
1092,"DailyLibrary","Metadata/EnvironmentSettings/DailyLibrary.env",[],[],[],[],"","",0,"",0
1093,"DailyLunaris","Metadata/EnvironmentSettings/DailyLunrais.env",[],[],[],[],"","",0,"",0
1094,"DailyMarketArcade","Metadata/EnvironmentSettings/DailyMarket.env",[],[],[],[],"","",0,"",0
1095,"DailyPoolsStreams","Metadata/EnvironmentSettings/DailyPoolsStreams.env",[],[],[],[],"","",0,"",0
1096,"DailyPortal","Metadata/EnvironmentSettings/DailyPortal.env",[],[],[],[],"","",0,"",0
1097,"DailyPrison2","Metadata/EnvironmentSettings/DailyPrison2.env",[],[],[],[],"","",0,"",0
1098,"DailyRuinedTempleForest2","Metadata/EnvironmentSettings/DailyRuinedTempleForest2.env",[],[],[],[],"","",0,"",0
1099,"DailyScepter3","Metadata/EnvironmentSettings/DailyScepter3.env",[],[],[],[],"","",0,"",0
1100,"DailySewers","Metadata/EnvironmentSettings/DailySewers.env",[],[],[],[],"","",0,"",0
1101,"DailyShipGraveyard","Metadata/EnvironmentSettings/DailyShipgraveyard.env",[],[],[],[],"","",0,"",0
1102,"DailySlumGhetto","Metadata/EnvironmentSettings/DailySlumGhetto.env",[],[],[],[],"","",0,"",0
1103,"DailySolaris","Metadata/EnvironmentSettings/DailySolaris.env",[],[],[],[],"","",0,"",0
1104,"DailySpiderForest","Metadata/EnvironmentSettings/DailySpiderForest.env",[],[],[],[],"","",0,"",0
1105,"DailySpiderGrove","Metadata/EnvironmentSettings/DailySpiderGrove.env",[],[],[],[],"","",0,"",0
1106,"DailySwampBog","Metadata/EnvironmentSettings/DailySwampBog.env",[],[],[],[],"","",0,"",0
1107,"DailyTerraces","Metadata/EnvironmentSettings/DailyTerraces.env",[],[],[],[],"","",0,"",0
1108,"DailyThicket","Metadata/EnvironmentSettings/DailyThicket.env",[],[],[],[],"","",0,"",0
1109,"DailyWarehouses","Metadata/EnvironmentSettings/DailyWarehouse.env",[],[],[],[],"","",0,"",0
1110,"DailyWaterfallCave","Metadata/EnvironmentSettings/DailyWaterfallCave.env",[],[],[],[],"","",0,"",0
1111,"DailyBeachSmall","Metadata/EnvironmentSettings/DailyBeachSmall.env",[],[],[],[],"","",0,"",0
1112,"DailyForestSmall","Metadata/EnvironmentSettings/DailyForestSmall.env",[],[],[],[],"","",0,"",0
1113,"DailySlumsSmall","Metadata/EnvironmentSettings/DailySlumsSmall.env",[],[],[],[],"","",0,"",0
1114,"DailyDriedLake","Metadata/EnvironmentSettings/DailyDriedLake.env",[],[],[],[],"","",0,"",0
1115,"Master_TH_shipgraveyard","Metadata/EnvironmentSettings/Master_TH_shipgraveyard.env",[],[],[],[],"","",0,"",0
1116,"Master_TH_shipgraveyard_cave","Metadata/EnvironmentSettings/Master_TH_shipgraveyard_cave.env",[],[],[],[],"","",0,"",0
1117,"Master_SP_volcano","Metadata/EnvironmentSettings/Master_SP_volcano.env",[],[],[],[],"","",0,"",0
1118,"MissionTemplarInca1","Metadata/EnvironmentSettings/MissionTemplarInca1.env",[],[],[],[],"","",0,"",0
1119,"MissionTemplarChamber1","Metadata/EnvironmentSettings/MissionTemplarChamber1.env",[],[],[],[],"","",0,"",0
1120,"MissionTemplarChurch1","Metadata/EnvironmentSettings/MissionTemplarChurch1.env",[],[],[],[],"","",0,"",0
1121,"MissionTemplarTemple1","Metadata/EnvironmentSettings/MissionTemplarTemple1.env",[],[],[],[],"","",0,"",0
1122,"MissionTemplarTemple2","Metadata/EnvironmentSettings/MissionTemplarTemple2.env",[],[],[],[],"","",0,"",0
1123,"MissionTemplarChurch2","Metadata/EnvironmentSettings/MissionTemplarChurch2.env",[],[],[],[],"","",0,"",0
1124,"MissionTemplarLibrary1","Metadata/EnvironmentSettings/MissionTemplarLibrary1.env",[],[],[],[],"","",0,"",0
1125,"MissionTemplarScepter1","Metadata/EnvironmentSettings/MissionTemplarScepter1.env",[],[],[],[],"","",0,"",0
1126,"MissionTemplarPrison1","Metadata/EnvironmentSettings/MissionTemplarPrison1.env",[],[],[],[],"","",0,"",0
1127,"testtown","Metadata/EnvironmentSettings/testtown.env",[],[],[],[],"","",0,"",0
1128,"pvpTown","Metadata/EnvironmentSettings/pvptown.env",[],[],[],[],"","",0,"",0
1129,"DarkshrineCorrupted","Metadata/EnvironmentSettings/1_3_14_1_prophecy.env",[],[],[],[],"","",0,"",0
1130,"EndGameSwampFetid_prophecy","Metadata/EnvironmentSettings/EndGameSwampFetid_prophecy.env",[],[],[],[],"","",0,"",0
1131,"anim_test","Metadata/EnvironmentSettings/anim_test.env",[],[],[],[],"","",0,"",0
1132,"allblack_test","Metadata/EnvironmentSettings/allblack_test.env",[],[],[],[],"","",0,"",0
1133,"physics_test","Metadata/EnvironmentSettings/physics_test.env",[],[],[],[],"","",0,"",0
1134,"new_login_test","Metadata/EnvironmentSettings/CharacterSelectOriath.env",[],[],[],[],"","",0,"",0
1135,"cinematic_kitava","Metadata/EnvironmentSettings/CharacterSelectOriath_Filming.env",[],[],[],[],"","",0,"",0
1136,"cinematic_cargohold","Metadata/EnvironmentSettings/cinematic_cargohold.env",[],[],[],[],"","",0,"",0
1137,"cinematic_cargohold2","Metadata/EnvironmentSettings/cinematic_cargohold2.env",[],[],[],[],"","",0,"",0
1138,"TimeStop","Metadata/EnvironmentSettings/TimeStop.env",[],[],[],[],"","",0,"",0
1139,"LunarisCelestial","Metadata/EnvironmentSettings/2_3_13_moon_celestial.env",[],[],[],[],"","",0,"",0
1140,"SolarisCelestial","Metadata/EnvironmentSettings/2_3_13_sun_celestial.env",[],[],[],[],"","",0,"",0
1141,"LegionLeague","Metadata/EnvironmentSettings/LegionLeague.env",[],[],[],[],"",48,0,"",0
1142,"LegionLeagueWorld","Metadata/EnvironmentSettings/LegionLeagueWorld.env",[],[],[],[],"",48,0,"",0
1143,"LegionLeagueWorldExposure","Metadata/EnvironmentSettings/LegionLeagueWorldExposure.env",[],[],[],[],"",48,0,"",0
1144,"LegionLeagueWorldBattle","Metadata/EnvironmentSettings/LegionLeagueWorldBattle.env",[],[],[],[],"",48,0,"",0
1145,"LegionLeagueWorldPostBattle","Metadata/EnvironmentSettings/LegionLeagueWorldPostBattle.env",[],[],[],[],"",48,0,"",0
1146,"LeagueBreachPhysical","Metadata/EnvironmentSettings/LeagueBreachPhysical.env",[],[],[],[],"","",0,"",0
1147,"LeagueBreachCold","Metadata/EnvironmentSettings/LeagueBreachCold.env",[],[],[],[],"","",0,"",0
1148,"LeagueBreachFire","Metadata/EnvironmentSettings/LeagueBreachFire.env",[],[],[],[],"","",0,"",0
1149,"LeagueBreachLightning","Metadata/EnvironmentSettings/LeagueBreachLightning.env",[],[],[],[],"","",0,"",0
1150,"LeagueBreachChaos","Metadata/EnvironmentSettings/LeagueBreachChaos.env",[],[],[],[],"","",0,"",0
1151,"InfectedMap","Metadata/EnvironmentSettings/BlightLeagueInfected.env",[],[],[],[],"",50,0,"",0
1152,"InfectedMapEncounter","Metadata/EnvironmentSettings/BlightLeagueInfectedEncounter.env",[],[],[],[],"",50,0,"",0
1153,"BlightEncounter","Metadata/EnvironmentSettings/BlightLeagueEncounter.env",[],[],[],[],"",50,0,"",0
1154,"MetamorphBattle","Metadata/EnvironmentSettings/MetamorphosisBattle.env",[],[],[],[],"",51,0,"",0
1155,"LeagueAfflictionBossArena","Metadata/EnvironmentSettings/LeagueAffliction_BossArena.env",[],[],[],[],"","",0,"",0
1156,"LeagueAfflictionEncounter","Metadata/EnvironmentSettings/LeagueAfflictionEncounter.env",[],[],[],[],"","",0,"",0
1157,"LeagueAfflictionEncounterMap","Metadata/EnvironmentSettings/LeagueAfflictionEncounter.env",[],[],[],[],"","",0,"",0
1158,"LeagueAfflictionAct6","Metadata/EnvironmentSettings/LeagueAffliction_Act6.env",[],[],[],[],"","",0,"",0
1159,"LeagueAfflictionAct4","Metadata/EnvironmentSettings/LeagueAffliction_Act4.env",[],[],[],[],"","",0,"",0
1160,"LeagueAfflictionAct7","Metadata/EnvironmentSettings/LeagueAffliction_Act7.env",[],[],[],[],"","",0,"",0
1161,"LeagueAfflictionAct8","Metadata/EnvironmentSettings/LeagueAffliction_Act8.env",[],[],[],[],"","",0,"",0
1162,"LeagueAfflictionAct10","Metadata/EnvironmentSettings/LeagueAffliction_Act10.env",[],[],[],[],"","",0,"",0
1163,"LeagueAfflictionTownActive","Metadata/EnvironmentSettings/LeagueAffliction_TownActive.env",[],[],[],[],"","",0,"",0
1164,"LeagueAfflictionAct6MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act6_MusicOnly.env",[],[],[],[],"","",0,"",0
1165,"LeagueAfflictionAct4MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act4_MusicOnly.env",[],[],[],[],"","",0,"",0
1166,"LeagueAfflictionAct7MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act7_MusicOnly.env",[],[],[],[],"","",0,"",0
1167,"LeagueAfflictionAct8MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act8_MusicOnly.env",[],[],[],[],"","",0,"",0
1168,"LeagueAfflictionAct10MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act10_MusicOnly.env",[],[],[],[],"","",0,"",0
1169,"LeagueAfflictionTownActiveBoss","Metadata/EnvironmentSettings/LeagueAffliction_TownActiveBoss.env",[],[],[],[],"","",0,"",0
1170,"LeagueAfflictionWildBossMusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Boss_MusicOnly.env",[],[],[],[],"",52,0,"",0
1171,"HeistCinematicEnv1","Metadata/EnvironmentSettings/HeistCinematic1.env",[],[],[],[],"","",0,"",0
1172,"HeistCinematicEnv2","Metadata/EnvironmentSettings/HeistCinematic2.env",[],[],[],[],"","",0,"",0
1173,"HeistHub1","Metadata/EnvironmentSettings/Heist_Hub1.env",[],[],[],[],"","",0,"",0
1174,"HeistOps1","Metadata/EnvironmentSettings/Heist_Ops1.env",[],[],[],[],"","",0,"",0
1175,"HeistControlBlocks1","Metadata/EnvironmentSettings/Heist_ControlBlocks1.env",[],[],[],[],"","",0,"",0
1176,"HeistControlBlocks2","Metadata/EnvironmentSettings/Heist_ControlBlocks2.env",[],[],[],[],"","",0,"",0
1177,"HeistControlBlocks3","Metadata/EnvironmentSettings/Heist_ControlBlocks3.env",[],[],[],[],"","",0,"",0
1178,"HeistDungeon1","Metadata/EnvironmentSettings/Heist_Dungeon1.env",[],[],[],[],"","",0,"",0
1179,"HeistDungeon2","Metadata/EnvironmentSettings/Heist_Dungeon2.env",[],[],[],[],"","",0,"",0
1180,"HeistDungeon3","Metadata/EnvironmentSettings/Heist_Dungeon3.env",[],[],[],[],"","",0,"",0
1181,"HeistMines1","Metadata/EnvironmentSettings/Heist_Mines1.env",[],[],[],[],"","",0,"",0
1182,"HeistMines2","Metadata/EnvironmentSettings/Heist_Mines2.env",[],[],[],[],"","",0,"",0
1183,"HeistMines3","Metadata/EnvironmentSettings/Heist_Mines3.env",[],[],[],[],"","",0,"",0
1184,"HeistReliquary1","Metadata/EnvironmentSettings/HeistReliquary1.env",[],[],[],[],"","",0,"",0
