"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid","MapDevice","[rid]"
588,5,178,16892,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,13]",0,7,1,1,[],[10110],1344,1344,17713,"",2,3834,1,0,"","","","",[]
589,5,179,16893,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,13]",0,7,1,1,[],[10110],1344,1344,17713,"",2,3834,1,0,"","","","",[]
590,5,180,16894,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,13]",0,7,1,1,[],[10110],1344,1344,17713,"",2,3834,1,0,"","","","",[]
591,5,181,16895,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,86,1,1,[],[10110],1344,1344,17714,"",1,6522,1,0,"","","","",[]
592,5,182,16896,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,86,1,1,[],[10110],1344,1344,17714,"",1,6522,1,0,"","","","",[]
593,5,183,16897,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[8],0,86,1,1,[],[10110],1344,1344,17714,"",1,6522,1,0,"","","","",[]
594,5,184,16898,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,87,1,1,[],[10110],1344,1344,17715,"",1,6523,1,0,"","","","",[]
595,5,185,16899,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,87,1,1,[],[10110],1344,1344,17715,"",1,6523,1,0,"","","","",[]
596,5,186,16900,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[8],0,87,1,1,[],[10110],1344,1344,17715,"",1,6523,1,0,"","","","",[]
597,5,187,16901,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,85,1,1,[],[10110],1344,1344,17716,"",1,6524,1,0,"","","","",[]
598,5,188,16902,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,85,1,1,[],[10110],1344,1344,17716,"",1,6524,1,0,"","","","",[]
599,5,189,16903,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[8],0,85,1,1,[],[10110],1344,1344,17716,"",1,6524,1,0,"","","","",[]
600,5,190,16904,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[11,13]",0,6,1,1,[],[10110],1344,1344,17717,"",1,4153,1,0,"","","","",[]
601,5,191,16905,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[11,13]",0,6,1,1,[],[10110],1344,1344,17717,"",1,4153,1,0,"","","","",[]
602,5,192,16906,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[11,13]",0,6,1,1,[],[10110],1344,1344,17717,"",1,4153,1,0,"","","","",[]
603,5,193,16907,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[11],0,5,1,1,[],[10110],1344,1344,17718,"",1,6614,1,0,"","","","",[]
604,5,194,16908,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,5,1,1,[],[10110],1344,1344,17718,"",1,6614,1,0,"","","","",[]
605,5,195,16909,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[11],0,5,1,1,[],[10110],1344,1344,17718,"",1,6614,1,0,"","","","",[]
606,5,196,16910,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[11,13]",0,41,1,1,[],[10110],1344,1344,17719,"",1,6615,1,0,"","","","",[]
607,5,197,16911,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[11,13]",0,41,1,1,[],[10110],1344,1344,17719,"",1,6615,1,0,"","","","",[]
608,5,198,16912,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[11,13]",0,41,1,1,[],[10110],1344,1344,17719,"",1,6615,1,0,"","","","",[]
609,5,199,16918,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[11],0,44,1,1,[],[10110],1344,1344,17722,"",1,6616,1,0,"","","","",[]
610,5,200,16919,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,44,1,1,[],[10110],1344,1344,17722,"",1,6616,1,0,"","","","",[]
611,5,201,16922,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[11],0,48,1,1,[],[10110],1344,1344,17724,"",2,4885,1,0,"","","","",[]
612,5,202,16923,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,48,1,1,[],[10110],1344,1344,17724,"",2,4885,1,0,"","","","",[]
613,5,203,16925,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,28,1,1,[],[10110],1344,1344,17726,"",2,6300,1,0,"","","","",[]
614,5,204,16924,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,28,1,1,[],[10110],1344,1344,17725,"",2,6300,1,0,"","","","",[]
615,5,205,16927,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,29,1,1,[],[10110],1344,1344,17728,"",2,6301,1,0,"","","","",[]
616,5,206,16926,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,29,1,1,[],[10110],1344,1344,17727,"",2,6301,1,0,"","","","",[]
617,5,207,16929,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,30,1,1,[],[10110],1344,1344,17730,"",2,4791,1,0,"","","","",[]
618,5,208,16928,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,30,1,1,[],[10110],1344,1344,17729,"",2,4791,1,0,"","","","",[]
619,5,209,16930,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,91,1,1,[],[10110],1344,1344,17731,"",1,447,1,0,"","","","",[]
620,5,210,16931,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,90,1,1,[],[10110],1344,1344,17732,"",1,508,1,0,"","","","",[]
621,5,211,16932,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,92,1,1,[],[10110],1344,1344,17733,"",1,2657,1,0,"","","","",[]
622,5,212,16933,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[5],0,76,1,1,[],[10110],1344,1344,17734,"",1,934,1,0,"","","","",[]
623,5,213,16934,[7],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,10]",0,38,1,1,[],[10110],1344,1344,17735,"",2,6137,1,0,"","","","",[]
624,5,214,16935,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,10]",0,38,1,1,[],[10110],1344,1344,17735,"",2,6137,1,0,"","","","",[]
625,5,215,16937,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[4],0,26,1,1,[],[10110],1344,1344,17737,"",2,2399,1,0,"","","","",[]
626,5,216,16938,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[4],0,26,1,1,[],[10110],1344,1344,17737,"",2,2399,1,0,"","","","",[]
627,5,217,16941,[33],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,5]",0,10,1,1,[],[10110],1344,1344,17739,"",2,6525,1,0,"","","","",[]
628,5,218,16942,[33],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,5]",0,10,1,1,[],[10110],1344,1344,17739,"",2,6525,1,0,"","","","",[]
629,5,219,16943,[33],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,94,1,1,[],[10110],1344,1344,17740,"",1,6526,1,0,"","","","",[]
630,5,220,16944,[33],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,94,1,1,[],[10110],1344,1344,17740,"",1,6526,1,0,"","","","",[]
631,5,221,16945,[33],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,94,1,1,[],[10110],1344,1344,17740,"",1,6526,1,0,"","","","",[]
632,5,222,16946,[33],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[8,7]",0,46,1,1,[],[10110],1344,1344,17741,"",2,6527,1,0,"","","","",[]
633,5,223,16947,[33],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,31,1,1,[],[10110],1344,1344,17742,"",2,6528,1,0,"","","","",[]
634,5,224,16948,[33],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,31,1,1,[],[10110],1344,1344,17742,"",2,6528,1,0,"","","","",[]
635,5,225,16949,[33],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,31,1,1,[],[10110],1344,1344,17742,"",2,6528,1,0,"","","","",[]
636,5,226,16950,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,100,1,1,[],[10110],1344,1344,17743,"",1,6529,1,0,"","","","",[]
637,5,227,16951,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,96,1,1,[],[10110],1344,1344,17744,"",1,6530,1,0,"","","","",[]
638,5,228,16952,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,77,1,1,[],[10110],1344,1344,17745,"",1,6531,1,0,"","","","",[]
639,5,229,16956,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,25,1,1,[],[10110],1344,1344,17747,"",2,6568,1,0,"","","","",[]
640,5,230,16957,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,25,1,1,[],[10110],1344,1344,17747,"",2,6568,1,0,"","","","",[]
641,5,231,16958,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,25,1,1,[],[10110],1344,1344,17747,"",2,6568,1,0,"","","","",[]
642,5,232,16953,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,25,1,1,[],[10110],1344,1344,17746,"",2,6568,1,0,"","","","",[]
643,5,233,16954,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,25,1,1,[],[10110],1344,1344,17746,"",2,6568,1,0,"","","","",[]
644,5,234,16955,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,25,1,1,[],[10110],1344,1344,17746,"",2,6568,1,0,"","","","",[]
645,5,235,16962,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,9,1,1,[],[10110],1344,1344,17749,"",2,6569,1,0,"","","","",[]
646,5,236,16963,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,9,1,1,[],[10110],1344,1344,17749,"",2,6569,1,0,"","","","",[]
647,5,237,16964,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,9,1,1,[],[10110],1344,1344,17749,"",2,6569,1,0,"","","","",[]
648,5,238,16959,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,9,1,1,[],[10110],1344,1344,17748,"",2,6569,1,0,"","","","",[]
649,5,239,16960,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,9,1,1,[],[10110],1344,1344,17748,"",2,6569,1,0,"","","","",[]
650,5,240,16961,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,9,1,1,[],[10110],1344,1344,17748,"",2,6569,1,0,"","","","",[]
651,5,241,16965,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,11]",0,40,1,1,[],[10110],1344,1344,17750,"",2,6570,1,0,"","","","",[]
652,5,242,16966,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,11]",0,40,1,1,[],[10110],1344,1344,17750,"",2,6570,1,0,"","","","",[]
653,5,243,16967,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,11]",0,40,1,1,[],[10110],1344,1344,17750,"",2,6570,1,0,"","","","",[]
654,5,244,16968,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[13],0,24,1,1,[],[10110],1344,1344,17751,"",2,6571,1,0,"","","","",[]
655,5,245,16969,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[13],0,24,1,1,[],[10110],1344,1344,17751,"",2,6571,1,0,"","","","",[]
656,5,246,16970,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[13],0,24,1,1,[],[10110],1344,1344,17751,"",2,6571,1,0,"","","","",[]
657,5,247,16971,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,13]",0,23,1,1,[],[10110],1344,1344,17752,"",2,6572,1,0,"","","","",[]
658,5,248,16972,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,13]",0,23,1,1,[],[10110],1344,1344,17752,"",2,6572,1,0,"","","","",[]
659,5,249,16973,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[7,13]",0,23,1,1,[],[10110],1344,1344,17752,"",2,6572,1,0,"","","","",[]
660,5,250,16974,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,13]",0,22,1,1,[],[10110],1344,1344,17753,"",2,6573,1,0,"","","","",[]
661,5,251,16975,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,13]",0,22,1,1,[],[10110],1344,1344,17753,"",2,6573,1,0,"","","","",[]
662,5,252,16976,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[7,13]",0,22,1,1,[],[10110],1344,1344,17753,"",2,6573,1,0,"","","","",[]
663,5,253,16980,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7,8,9,10,11,13]",0,12,1,1,[],[10110],1344,1344,17755,"",1,6575,1,0,"","","","",[]
664,5,254,16981,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7,8,9,10,11,13]",0,12,1,1,[],[10110],1344,1344,17755,"",1,6575,1,0,"","","","",[]
665,5,255,16982,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7,8,9,10,11,13]",0,12,1,1,[],[10110],1344,1344,17755,"",1,6575,1,0,"","","","",[]
666,5,256,16983,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7,8,9,10,11,13]",0,12,1,1,[],[10110],1344,1344,17756,"",1,6576,1,0,"","","","",[]
667,5,257,16984,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7,8,9,10,11,13]",0,12,1,1,[],[10110],1344,1344,17756,"",1,6576,1,0,"","","","",[]
668,5,258,16985,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7,8,9,10,11,13]",0,12,1,1,[],[10110],1344,1344,17756,"",1,6576,1,0,"","","","",[]
669,5,259,16986,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,10]",0,108,1,1,[],[10110],1344,1344,17757,"",2,2646,1,0,"","","","",[]
670,5,260,16987,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,10]",0,108,1,1,[],[10110],1344,1344,17757,"",2,2646,1,0,"","","","",[]
671,5,261,16988,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,10]",0,108,1,1,[],[10110],1344,1344,17757,"",2,2646,1,0,"","","","",[]
672,5,262,16998,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,1,1,1,[],[10110],1344,1344,17762,"",1,6532,1,0,"","","","",[]
673,5,263,16999,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9,13]",0,1,1,1,[],[10110],1344,1344,17761,"",1,6532,1,0,"","","","",[]
674,5,264,17000,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9,13]",0,1,1,1,[],[10110],1344,1344,17761,"",1,6532,1,0,"","","","",[]
675,5,265,17001,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,2,1,1,[],[10110],1344,1344,17764,"",1,6533,1,0,"","","","",[]
676,5,266,17002,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9,13]",0,2,1,1,[],[10110],1344,1344,17763,"",1,6533,1,0,"","","","",[]
677,5,267,17003,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9,13]",0,2,1,1,[],[10110],1344,1344,17763,"",1,6533,1,0,"","","","",[]
678,5,268,17004,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,0,1,1,[],[10110],1344,1344,17766,"",1,6534,1,0,"","","","",[]
679,5,269,17005,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9,13]",0,0,1,1,[],[10110],1344,1344,17765,"",1,6534,1,0,"","","","",[]
680,5,270,17006,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9,13]",0,0,1,1,[],[10110],1344,1344,17765,"",1,6534,1,0,"","","","",[]
681,5,271,17007,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[],0,[11],0,71,1,1,[],[10110],1344,1344,17767,"",2,6503,1,0,"","","","",[]
682,5,272,17008,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,8]",0,35,1,1,[],[10110],1344,1344,17768,"",1,6505,1,0,"","","","",[]
683,5,273,17009,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,8]",0,35,1,1,[],[10110],1344,1344,17768,"",1,6505,1,0,"","","","",[]
684,5,274,17010,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,8]",0,35,1,1,[],[10110],1344,1344,17768,"",1,6505,1,0,"","","","",[]
685,5,275,17011,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7]",0,93,1,1,[],[10110],1344,1344,17769,"",1,6506,1,0,"","","","",[]
686,5,276,17012,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7]",0,93,1,1,[],[10110],1344,1344,17769,"",1,6506,1,0,"","","","",[]
687,5,277,17013,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7]",0,93,1,1,[],[10110],1344,1344,17769,"",1,6506,1,0,"","","","",[]
688,5,278,17014,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,99,1,1,[],[10110],1344,1344,17770,"",2,6508,1,0,"","","","",[]
689,5,279,17015,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,99,1,1,[],[10110],1344,1344,17770,"",2,6508,1,0,"","","","",[]
690,5,280,17016,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[9],0,99,1,1,[],[10110],1344,1344,17770,"",2,6508,1,0,"","","","",[]
691,5,281,17017,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,58,1,1,[],[10110],1344,1344,17771,"",2,6510,1,0,"","","","",[]
692,5,282,17018,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,98,1,1,[],[10110],1344,1344,17772,"",2,6511,1,0,"","","","",[]
693,5,283,17019,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,98,1,1,[],[10110],1344,1344,17772,"",2,6511,1,0,"","","","",[]
694,5,284,17020,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,98,1,1,[],[10110],1344,1344,17772,"",2,6511,1,0,"","","","",[]
695,5,285,17021,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,14,1,1,[],[10110],1344,1344,17773,"",2,6628,1,0,"","","","",[]
696,5,286,17022,[6],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,14,1,1,[],[10110],1344,1344,17773,"",2,6628,1,0,"","","","",[]
697,5,287,17023,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,14,1,1,[],[10110],1344,1344,17773,"",2,6628,1,0,"","","","",[]
698,5,288,17024,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,14,1,1,[],[10110],1344,1344,17774,"",2,6628,1,0,"","","","",[]
699,5,289,17025,[6],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,14,1,1,[],[10110],1344,1344,17774,"",2,6628,1,0,"","","","",[]
700,5,290,17026,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,4]",0,14,1,1,[],[10110],1344,1344,17774,"",2,6628,1,0,"","","","",[]
701,5,291,17027,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[7],0,8,1,1,[],[10110],1344,1344,17775,"",2,6629,1,0,"","","","",[]
702,5,292,17028,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[7],0,8,1,1,[],[10110],1344,1344,17775,"",2,6629,1,0,"","","","",[]
703,5,293,17029,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[7],0,8,1,1,[],[10110],1344,1344,17775,"",2,6629,1,0,"","","","",[]
704,5,294,17030,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,105,1,1,[],[10110],1344,1344,17776,"",2,6630,1,0,"","","","",[]
705,5,295,17031,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,105,1,1,[],[10110],1344,1344,17776,"",2,6630,1,0,"","","","",[]
706,5,296,17032,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[5],0,105,1,1,[],[10110],1344,1344,17776,"",2,6630,1,0,"","","","",[]
707,5,297,17033,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[8],0,49,1,1,[],[10110],1344,1344,17777,"",2,6631,1,0,"","","","",[]
708,5,298,17035,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[10],0,56,1,1,[],[10110],1344,1344,17779,"",2,6634,1,0,"","","","",[]
709,5,299,17036,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,45,1,1,[],[10110],1344,1344,17780,"",2,6635,1,0,"","","","",[]
710,5,300,17037,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,45,1,1,[],[10110],1344,1344,17780,"",2,6635,1,0,"","","","",[]
711,5,301,17038,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,45,1,1,[],[10110],1344,1344,17780,"",2,6635,1,0,"","","","",[]
712,5,302,17039,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[5],0,110,1,1,[],[10110],1344,1344,17781,"",2,6636,1,0,"","","","",[]
713,5,303,17040,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,32,1,1,[],[10110],1344,1344,17782,"",2,6638,1,0,"","","","",[]
714,5,304,17041,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,84,1,1,[],[10110],1344,1344,17783,"",2,6639,1,0,"","","","",[]
715,5,305,17045,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,11]",0,3,1,1,[],[10110],1344,1344,17786,"",1,1048,1,0,"","","","",[]
716,5,306,17046,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,11]",0,3,1,1,[],[10110],1344,1344,17786,"",1,1048,1,0,"","","","",[]
717,5,307,17047,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3,4]",0,70,1,1,[],[10110],1344,1344,17787,"",1,1744,1,0,"","","","",[]
718,5,308,17048,[13],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3,4]",0,70,1,1,[],[10110],1344,1344,17787,"",1,1744,1,0,"","","","",[]
719,5,309,17052,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,97,1,1,[],[10110],1344,1344,17789,"",1,7336,1,0,"","","","",[]
720,5,310,17053,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,97,1,1,[],[10110],1344,1344,17789,"",1,7336,1,0,"","","","",[]
721,5,311,17054,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,97,1,1,[],[10110],1344,1344,17789,"",1,7336,1,0,"","","","",[]
722,5,312,17055,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,97,1,1,[],[10110],1344,1344,17790,"",1,7337,1,0,"","","","",[]
723,5,313,17056,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,97,1,1,[],[10110],1344,1344,17790,"",1,7337,1,0,"","","","",[]
724,5,314,17057,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,97,1,1,[],[10110],1344,1344,17790,"",1,7337,1,0,"","","","",[]
725,5,315,17059,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,10]",0,33,1,1,[],[10110],1344,1344,17791,"",1,6519,1,0,"","","","",[]
726,5,316,17060,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,10]",0,33,1,1,[],[10110],1344,1344,17791,"",1,6519,1,0,"","","","",[]
727,5,317,17062,[18],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3,4]",0,102,1,1,[],[10110],1344,1344,17792,"",1,6567,1,0,"","","","",[]
728,5,318,17063,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3,4]",0,102,1,1,[],[10110],1344,1344,17792,"",1,6567,1,0,"","","","",[]
729,5,319,17068,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,13,1,1,[],[10110],1344,1344,17794,"",1,6513,1,0,"","","","",[]
730,5,320,17069,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,13,1,1,[],[10110],1344,1344,17794,"",1,6513,1,0,"","","","",[]
731,5,321,17065,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,13,1,1,[],[10110],1344,1344,17793,"",1,6513,1,0,"","","","",[]
732,5,322,17066,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,13,1,1,[],[10110],1344,1344,17793,"",1,6513,1,0,"","","","",[]
733,5,323,17070,[13],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,1]",0,4,1,1,[],[10110],1344,1344,17795,"",1,392,1,0,"","","","",[]
734,5,324,17072,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[7],0,27,1,1,[],[10110],1344,1344,17796,"",1,2727,1,0,"","","","",[]
735,5,325,17073,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[7],0,27,1,1,[],[10110],1344,1344,17796,"",1,2727,1,0,"","","","",[]
736,5,326,17075,[7],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,54,1,1,[],[10110],1344,1344,17797,"",2,6673,1,0,"","","","",[]
737,5,327,17076,[14],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,54,1,1,[],[10110],1344,1344,17797,"",2,6673,1,0,"","","","",[]
738,5,328,17090,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[10110],1344,1344,17802,"",1,5595,1,0,"","","","",[]
739,5,329,17091,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[10110],1344,1344,17802,"",1,5595,1,0,"","","","",[]
740,5,330,17078,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[10110],1344,1344,17798,"",1,5595,1,0,"","","","",[]
741,5,331,17079,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[10110],1344,1344,17798,"",1,5595,1,0,"","","","",[]
