"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
319,"DetonateDeadDaemon",[618],"[660,216,2698,5759]","[-82,40,-25,-18]",2.2222,0.0143
320,"DetonateDeadDaemonRepeat",[618],"[216,214,2698,5759]","[100,4,-25,-18]",2.2222,0.0143
321,"ExperimenterDetonateDead",[618],"[660,2698,5759]","[-70,-25,2]",1.5111,0.0143
322,"TormentDaemonDetonateDead",[618],"[660,2698,5759]","[-70,-25,2]",1.5111,0.0143
323,"DetonateDeadSideAreaBoss",[618],"[660,2698,5759]","[-70,-25,2]",1.5111,0.0143
324,"MaligaroDetonateDead","[618,6542]","[344,216,2698,1844,1845,5759]","[9,40,-25,100,10,-18]",1.5111,0.019
325,"WbDetonateDead",[618],[5759],[-18],2.1156,0.03
326,"DroolmawDetonateDead","[618,6539]","[344,5759]","[4,-18]",2.1156,0.03
327,"DroolmawDetonateDeadNoTotem",[618],"[344,5759]","[4,-18]",2.1156,0.03
328,"Snipe",[850],"[365,364]","[10,50]",0,0
329,"SplitArrow",[850],[7093],[50],0.5,0.0233
330,"MonsterSplitArrow",[850],[175],[-30],0.5,0.0233
331,"MonsterSplitArrow2",[850],[175],[-30],0.5,0.0233
332,"ExileSplitArrow",[850],"[174,26,634]","[5,18,-20]",0,0
333,"ExileRangerSplitArrow","[4584,850]","[174,26,634,70]","[5,12,-40,80]",0,0
334,"BeyondDemonSplitArrow",[850],"[174,26,634]","[4,18,-20]",0,0
335,"BanditStagSplitArrow","[850,4584,7088]",[175],[-30],0,0
336,"BanditStagSplitArrowMetamorph",[850],[175],[-30],0,0
337,"Melee","[850,851]",[],[],0,0
338,"MeleeAtAnimationSpeed","[850,851,12561,4584,7088]",[],[],0,0
339,"MeleeAtAnimationSpeedDeferDamagePrediction","[850,851,12561,4584,7088,9773]",[],[],0,0
340,"MeleeAtAnimationSpeedFire","[850,851,12561,4584,7088]",[1101],[75],0,0
341,"MeleeAtAnimationSpeedCold","[850,851,12561,4584,7088]",[1102],[75],0,0
342,"MeleeAtAnimationSpeedLightning","[850,851,12561,4584,7088]",[1103],[75],0,0
343,"MeleeAtAnimationSpeedChaos","[850,851,12561,4584,7088]",[1104],[75],0,0
344,"MeleeAtAnimationSpeed2","[850,851,12561,4584,7088]",[],[],0,0
345,"MeleeAtAnimationSpeedUnique","[850,851,12561,4584,7088]",[],[],0,0
346,"MeleeAtAnimationSpeedUniqueNonStickArrows","[850,851,12561,4584,7088]",[4823],[35],0,0
347,"MeleeAtAnimationSpeedFireUnique","[850,851,12561,4584,7088]",[1101],[75],0,0
348,"MeleeAtAnimationSpeedColdUnique","[850,851,12561,4584,7088]",[1102],[75],0,0
349,"MeleeAtAnimationSpeedUniqueWithDirectionalKnockback","[850,851,12561,110,10681,4584,7088]","[10668,402]","[300,100]",1,0
350,"MeleeAtAnimationSpeedWithDirectionalKnockback","[850,851,12561,110,10681,4584,7088]","[10668,402]","[300,100]",0,0
351,"MeleeAtAnimationSpeedWithDirectionalKnockbackOlroth","[850,851,12561,110,10681,4584,7088]","[10668,402]","[300,100]",0,0
352,"MeleeAtAnimationSpeedUniqueMaim","[850,851,12561,4584,7088,3817]",[],[],0,0
353,"AxisGeneralMeleeAtAnimationSpeedUnique","[850,851,12561,4584,7088]","[1101,611,15090]","[25,50,-50]",0,0
354,"DoubleStrikeMeleeAtAnimationSpeed","[850,851,12561,4584,7088]",[],[],0,0
355,"DoubleStrikeMeleeAtAnimationSpeedUnique","[850,851,12561,4584,7088]",[],[],0,0
356,"HellscapeDemonBossMeleeAtAnimationSpeedFireKnockback","[850,851,12561,110,10681,4584,7088]",[1101],[40],0,0
357,"PlayerMelee","[850,851]",[],[],0,0
358,"MonsterMelee","[850,851]",[],[],0,0
359,"MonsterMeleeUnarmed","[850,851]",[],[],0,0
360,"MonsterMeleeUnarmedGreen","[850,851]",[],[],0,0
361,"MeleeUseContactPoint","[850,851,7088,4584]",[],[],0,0
362,"MeleeElderGuardianGold","[850,851]",[1922],[50],0,0
363,"MeleeKitavaMinion",[1930],[],[],0,0
364,"MeleeDusk","[1930,850,851]",[4823],[2],0,0
365,"MeleeProtoVaal","[850,851]","[1102,1922]","[75,30]",0,0
366,"DelveMeleeCold","[12561,850,851]",[],[],0,0
367,"DelveMeleeFire","[12561,850,851]",[],[],0,0
368,"DelveMeleeLightning","[12561,850,851]",[],[],0,0
369,"ShaperMelee",[],[1922],[33],0,0
370,"IzaroMelee",[],[],[],0,0
371,"MinotaurMelee","[850,851]",[1103],[30],0,0
372,"VilentaEnrageMelee","[850,851]",[1922],[100],0,0
373,"VilentaEnrageMeleeMap","[850,851]",[1922],[100],0,0
374,"BlackguardJaegerMelee",[4584],[],[],0,0
375,"SpikerBossMultistrikeMelee",[],"[1252,1239]","[2,75]",0,0
376,"RagingSpiritMeleeAttack",[],[],[],0,0
377,"ProphecyRagingSpiritMeleeAttack",[],[],[],0,0
378,"BrutusMeleeAttack",[],[1922],[12],0,0
379,"BruteTowerMeleeAttack",[],[],[],0,0
380,"BruteTowerMeleeAttackEmpowered",[],"[1103,634]","[60,100]",0,0
381,"MalachaiMeleeAttack",[],[],[],0,0
382,"MeleeSpiralStrMissionTotem",[851],"[2121,2122,2123]","[15,1600,3200]",0,0
383,"MonsterMeleeSplash","[1248,850,851]","[1249,1250]","[-20,-50]",0,0
384,"VaalSideAreaBoss1Melee","[850,851]",[],[],0,0
385,"DelveLavaGargoyleBossMelee","[850,851]",[],[],0,0
386,"MeleeEinhar","[850,851,684,4553]","[4823,1922]","[3,25]",0,0
387,"MeleeTora","[12433,850,851]","[4823,1922,1104]","[4,33,20]",0,0
388,"BetrayalSkeletonMelee","[850,851]","[4823,318]","[5,-30]",0,0
389,"BetrayalLabMelee",[],[5023],[-85],0,0
390,"MeleeJun",[684],[1922],[40],0,0
391,"MeleeBetrayalGravicius","[850,851]",[],[],0,0
392,"MeleeBetrayalThane","[850,851]",[],[],0,0
393,"MeleeBetrayalVagan","[850,851]",[],[],0,0
394,"MeleeBetrayalRiker","[850,851]",[],[],0,0
395,"MeleeBetrayalRin","[850,851]",[1102],[50],0,0
396,"MeleeLongRange","[850,851]",[1231],[16],0,0
397,"MeleeKaruiArcher",[850],"[4823,1102]","[18,75]",0,0
398,"MeleeKaruiSergeant",[850],"[4823,1101]","[21,75]",0,0
399,"MeleeHyrri",[850],"[4823,1102]","[19,75]",0,0
400,"MeleeHillock",[],[],[],0,0
401,"MeleeLioneye","[850,9587,7088]","[4823,1922,1101]","[20,-25,25]",0,0
402,"MeleeSekhemaAukuna","[850,7088,4553]","[1922,4823]","[-25,24]",0,0
403,"MeleeSekhemaAukunaDismounted",[],[1922],[-25],0,0
404,"MeleeFire","[850,851]",[1101],[75],0,0
405,"MeleeLightning","[850,851]",[1103],[75],0,0
406,"MeleeCold","[850,851]",[1102],[75],0,0
407,"MeleePartialChaos","[850,851,12433]",[1104],[25],0,0
408,"MeleePartialChaosWithKnockback","[850,851,110,12433]","[1104,10668]","[25,100]",0,0
409,"MeleePartialChaosWithKnockbackBasilisk","[850,851,110,12433]","[1104,10668]","[25,100]",0,0
410,"MeleeDemonFemale","[850,851]",[1231],[10],0,0
411,"MeleeEternalArcher",[850],[4823],[22],0,0
412,"MeleeMarakethArcher","[850,4584,7088]",[4823],[23],0,0
413,"MeleeBasiliskArrow","[850,4584,7088,12433]","[4823,1104]","[25,25]",0,0
414,"MeleeEyrieArrow","[850,851,7088,4584]","[1102,4823]","[75,26]",0,0
415,"MeleeWarlordArrow","[850,4584,7088]",[4823],[27],0,0
416,"AxisGeneralMelee","[850,851]","[1101,611,15090]","[25,50,-50]",0,0
417,"MeleeAtlasCrusaderMonsters","[850,851]",[1103],[75],1,0
418,"MeleeWithDirectionalKnockback","[850,851,110,10681]",[10668],[100],0,0
419,"HeistThugMeleeWDK","[850,851,110,10681,12561]",[10668],[100],0,0
420,"MeleeHarvestSnake","[850,851,110,10681]","[10668,1102]","[100,15]",0,0
421,"MeleeEyrieBird","[850,851,110,10681]","[1102,10668]","[75,100]",0,0
422,"MeleeWarlordPitbull","[850,851]",[],[],0,0
423,"MeleePoisonMaim","[3817,2303,850,851]",[],[],0,0
424,"HarvestBearMelee","[850,851,110,10681]",[10668],[100],0,0
425,"HarvestMinerMelee","[850,851]",[],[],0,0
426,"MeleeBleed","[850,851,2361]",[],[],0,0
427,"HarvestScorpionMelee","[850,851,12433]",[1104],[25],0,0
428,"MeleeHalfDamage","[850,851]",[],[],0,0
429,"MeleeHalfDamageChaos","[850,851,12433]",[1104],[25],0,0
430,"MeleeSummonedWolf","[850,851]",[568],[300],0,0
431,"MeleeHeistTemplarArrow","[850,4584,7088]",[4823],[28],0,0
432,"MeleeHeistTemplarCaptain","[850,851]",[],[],0,0
433,"MeleeHeistThugArrow","[850,851]",[4823],[28],0,0
434,"MeleeHeistThugMelee1","[850,851]",[1231],[-9],0,0
435,"MeleeHeistThugMelee2","[850,851]",[],[],0,0
436,"MeleeHeistThugMelee2_2","[850,851,1114]",[],[],0,0
437,"MeleeHeistThugMelee2Miniboss","[850,851,110,10681]",[10668],[100],0,0
438,"MeleeHeistThugMelee2MinibossEnraged1","[850,851,110,10681,1114]",[10668],[100],1,0
439,"MeleeHeistThugMelee2MinibossEnraged2","[850,851,110,10681,1114]",[10668],[100],1,0
440,"MeleeHeistThugMelee2MinibossEnraged3","[850,851,110,10681,1114]",[10668],[100],1,0
441,"HeistTullinaMelee","[850,851]","[1104,3370]","[80,40]",0,0
442,"Melee2HeistTullina","[850,851]","[1104,3370]","[80,40]",0,0
443,"HeistMilitaryMelee","[850,851]",[],[],0,0
444,"HeistThugMelee","[850,851]",[],[],0,0
445,"HeistMannequinMelee2","[850,851]",[],[],0,0
446,"HeistTibbsMelee1","[850,851,110,10681,1114]","[10668,402]","[300,100]",0,0
447,"HeistTibbsMelee2","[850,851,1114]",[],[],0,0
448,"HeistTibbsMelee3","[850,851,110,10681,1114]","[10668,402]","[300,100]",0,0
449,"HeistTibbsMelee4","[850,851,110,10681,1114]","[10668,402]","[300,100]",0,0
450,"HeistHuckMelee","[850,851]",[],[],0,0
451,"HeistNenetMeleeArrow","[850,4584,7088]","[4823,1102]","[29,30]",0,0
452,"HeistNenetMeleeArrowFan","[850,4584,7088]","[4823,173,1102]","[30,6,30]",0,0
453,"HeistVinderiMelee",[2975],[],[],0,0
454,"HeistSpecialCharMelee","[850,851]",[],[],0,0
455,"HeistProjectUnarmedMelee1","[850,851]",[],[],0,0
456,"HeistProjectUnarmedMelee2","[850,851]",[],[],0,0
457,"HeistRatTailWhipMelee","[850,851]",[],[],0,0
458,"HeistSkeletonMelee","[850,851]",[],[],0,0
459,"HeistDanaiMelee","[850,851]",[],[],0,0
460,"HeistDanaiMeleeCharged","[850,851]","[1103,1101]","[40,40]",0,0
461,"HeistUnbreakableMelee","[850,851]",[1103],[25],0,0
462,"HeistCultistSawbladeMelee","[850,851,12561]","[2603,5352]","[50,-25]",0,0
463,"ThaumaturgistMelee","[850,851,12561,12433]","[3370,1104]","[50,30]",0,0
464,"UltimatumGuardMeleeLightning","[850,851,12561,7088]","[172,13272,1103,4823]","[1,30,50,32]",0,0
465,"VaalGuardMeleeLightning","[850,851,12561,7088]","[172,13272,1103,4823]","[1,35,50,32]",0,0
466,"UltimatumGuardMeleeCold","[850,851,12561,7088]","[173,1102,4823]","[2,50,34]",0,0
467,"VaalGuardMeleeCold","[850,851,12561,7088]","[173,1102,4823]","[2,50,34]",0,0
468,"UltimatumGuardMeleeFire","[850,851,12561,4995,7088]","[611,1101,4823]","[10,50,33]",0,0
469,"VaalGuardMeleeFire","[850,851,12561,4995,7088]","[611,1101,4823,209]","[33,50,33,50]",0,0
470,"UltimatumMeleeApplyRuin","[850,851,13860]",[],[],0,0
471,"TrialmasterBossMeleeKnockback","[850,851,12561,110,10681]","[10668,402]","[300,100]",0,0
472,"ExpeditionScytheHandDoubleStrike",[12561],[],[],0,0
473,"SummonedReaperMelee",[12561],[],[],0,0
474,"ExpeditionVoranaMelee","[850,851,12561,110,10681]","[10668,402]","[300,-50]",0,0
475,"ExpeditionVoranaMeleeFlurry","[850,851,12561,110,10681]","[10668,402]","[300,-50]",0,0
476,"ExpeditionMedvedMeleeSingle","[850,851,12561,110,10681]","[10668,402]","[300,100]",0,0
477,"ExpeditionMedvedMeleeDouble","[850,851,12561,110,10681]","[10668,402]","[300,100]",0,0
478,"ConsumeBossTentacleSlap1","[850,851,12561,4584,7088]",[1103],[75],0,0
479,"ConsumeBossTentacleSlap2","[850,851,12561,4584,7088]",[1103],[75],0,0
480,"BlackStarMeleeCloneFire","[850,851,12561,4584,7088]",[1101],[75],0,0
481,"BlackStarMeleeCloneCold","[850,851,12561,4584,7088]",[1102],[75],0,0
482,"MeleeTriggerableMetamorph","[850,851]",[],[],0,0
483,"MainHandAttack",[],[3192],[15],0,0
484,"OffHandAttack",[],[],[],0,0
485,"OffHandAttackFire",[],[1101],[50],0,0
486,"OffHandAttackBetrayalThane",[],[1922],[22],0,0
487,"SandSpitterProjectile","[499,7088,12561]",[],[],0,0
488,"SandSpitterProjectileSideArea","[499,12561]","[173,70]","[2,35]",0,0
489,"SandSpitterBarrage","[499,12561]",[1790],[50],1,0
490,"SandSpitterBarrage2","[499,12561]",[1790],[50],1,0
491,"SandSpitterBarrageDweller","[499,12561]",[1790],[50],1,0
492,"SandSpitterBarrageUntainted","[499,12561]","[214,1790]","[1,50]",1,0
493,"SandSpitterProjectileInvasion","[499,12561]",[],[],0,0
494,"SandSpitterProjectileCold","[499,12561]",[],[],0.77,0
495,"SandSpitterProjectileLightning","[499,12561]",[],[],0.77,0
496,"SandSpitterProjectileFire","[499,12561]",[],[],0.77,0
497,"HarvestSandSpitterProjectile",[499],[1231],[30],1,0
498,"MMASandSpitterProjectile","[618,499,4584,7088,10563,5833,8874]","[2504,3213,1231]","[3,50,15]",1,0
499,"MMASandSpitterProjectileSideArea","[618,499,4584,7088,10563,5833,8874]","[173,70,2504,3213,1231]","[2,35,3,50,15]",1,0
500,"MMASandSpitterProjectileInvasion","[618,499,4584,7088,10563,5833,8874]","[2504,3213,1231]","[3,50,15]",1,0
501,"MMASandSpitterProjectileCold","[618,499,4584,7088,10563,5833,8874]","[2504,3213,1231,1102]","[3,50,15,50]",1,0
502,"MMASandSpitterProjectileLightning","[618,499,4584,7088,10563,5833,8874]","[2504,3213,1231,1103]","[3,50,15,50]",1,0
503,"MMASandSpitterProjectileFire","[618,499,4584,7088,10563,5833,8874]","[2504,3213,1231,1101]","[3,50,15,50]",1,0
504,"MMASandSpitterProjectileChaos","[618,499,4584,7088,10563,5833,8874]","[2504,3213,1231,1104]","[3,50,15,50]",1,0
505,"MMASandSpitterBarrageInvasion","[618,499,4584,7088,10563,6851,8874,12561]","[1790,2504,1231]","[50,10,15]",1,0
506,"MMASandSpitterBarrage2","[618,499,4584,7088,10563,6851,8874,12561]","[1790,2504,1231]","[50,10,15]",1,0
507,"MMASandSpitterBarrageCold","[618,499,4584,7088,10563,6851,8874,12561]","[1790,2504,1231,1102]","[50,10,15,50]",1,0
508,"MMASandSpitterBarrageUntainted","[618,499,4584,7088,10563,6851,8874,12561]","[1790,2504,1231,214]","[50,10,15,1]",1,0
509,"MMASandSpitterBarrageDweller","[618,499,4584,7088,10563,6851,8874,12561]","[1790,2504,1231,1102]","[50,10,15,50]",1,0
510,"SeaWitchWave",[499],[],[],1.4636,0.0342
511,"SeaWitchWaveBossDescent",[499],[],[],1.4636,0.0342
512,"MerveilSeaWitchWave","[1327,499]",[],[],5.0369,0.0342
513,"MapMerveilSeaWitchWave",[499],[],[],3.2,0.0385
514,"SeaWitchWaveInvasion",[499],[],[],1.4636,0.0342
515,"TotemBossTeamAAtoll_Wave",[499],[],[],1.4636,0.0342
516,"SupportAddedFireDamage",[],[],[],0,0
517,"SupportFasterAttack",[],[],[],0,0
518,"SupportFasterAttackRoyale",[],[],[],0,0
519,"SupportGreaterMultipleProjectiles",[],"[173,10735]","[4,200]",0,0
520,"SupportAdditionalProjectilesUnique",[],[],[],1,0
521,"SupportLesserMultipleProjectiles",[],"[173,10735]","[2,100]",0,0
522,"SupportLesserMultipleProjectilesRoyale",[],"[173,10735]","[2,100]",0,0
523,"SupportFasterProjectiles",[],[],[],0,0
524,"SupportFasterProjectilesRoyale",[],[],[],0,0
525,"SupportAddedColdDamage",[],[],[],0.5805,0.0359
526,"SupportAddedColdDamageRoyale",[],[],[],0.5727,0.0377
527,"SupportAdditionalAccuracy",[],[],[],0,0
528,"SupportIncreasedAreaOfEffect",[],[],[],0,0
529,"SupportIncreasedAreaOfEffectRoyale",[],[],[],0,0
530,"SupportAddedLightningDamage",[],[],[],0.5271,0.0372
531,"SupportAddedLightningDamageRoyale",[],[],[],0.525,0.039
532,"TormentNoFreezeVaalColdSnap",[618],[],[],1.0909,0.036
533,"TormentSpiritVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036
534,"TempestDaemonVaalColdSnap",[618],"[357,455,5759]","[3000,100,-30]",2.6,0.04
535,"ExileVaalColdSnap",[618],"[357,455]","[10000,100]",1.4545,0.036
536,"LionMapWolfColdVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036
537,"DarkSeawitchVaalColdSnap",[618],"[357,455]","[30000,100]",1.4545,0.036
538,"BeyondDemonVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036
539,"MonsterColdSnap",[618],"[455,660]","[10,-60]",2.1718,0.0338
540,"MonsterColdSnapLegends",[618],"[216,15091,214]","[50,10,3]",1.1091,0.0266
541,"MonsterColdSnapInvasion",[618],"[15091,660]","[10,-50]",1.1091,0.0266
542,"WbColdSnap",[618],"[15091,660]","[10,-50]",1.2545,0.031
543,"ExileRangerColdSnap","[618,1327]","[15091,660]","[10,-50]",1.2545,0.031
544,"WbColdSnapTrap","[1784,618,330,7939]","[15091,1180,869,660]","[10,4,1000,-50]",1.2545,0.031
545,"ExileColdSnap",[618],[660],[-50],1.2545,0.031
546,"ProphecyColdSnap",[618],"[15091,660]","[10,-50]",2.1818,0.034
547,"CityStalkerColdSnap",[618],"[15091,660]","[10,-50]",3.0545,0.0266
548,"HailrakeColdSnap",[618],"[15091,5759,215]","[10,200,200]",1,0.0266
549,"BlightColdModOnDeathColdSnap",[618],[455],[15],2.25,0.042
550,"MetamorphosisColdSnap",[618],"[357,5759]","[7000,-50]",3.0545,0.0266
551,"RaiseZombie",[],[458],[1],0,0
552,"NecromancerRaiseZombie",[],[884],[1],0,0
553,"ProphecyRaiseZombie",[],[884],[1],0,0
554,"ExperimenterBossRaiseZombie",[],"[165,650,649,717,884]","[10,30,90,25,1]",0,0
555,"ExperimenterBossRaiseZombieInvasion",[],"[650,649,717,884]","[30,90,25,1]",0,0
556,"ThaumaturgistRaiseZombie",[],"[165,650,649,884]","[10,30,90,2]",0,0
557,"RaiseZombieSideAreaBoss",[],[884],[1],0,0
558,"BloodlinesBloodElementalRaiseZombie",[],[884],[1],0,0
559,"ExileRaiseZombie",[],[884],[1],0,0
560,"WbChaosLeaderRaiseZombie",[],"[165,650,649,717,884]","[10,50,40,35,1]",0,0
561,"TalismanDaemonRaiseZombie",[],[],[],0,0
562,"BeyondDemonRaiseZombie",[],"[650,649,717,216,884]","[30,90,25,250,1]",0,0
563,"PoisonArrow","[850,5653,12433]","[357,1104,8100]","[2000,60,12]",8.1671,0.0503
564,"PoisonArrowRoyale","[850,5653,12433]","[357,1104,8100]","[2000,60,12]",8.1671,0.0503
565,"MonsterCausticArrow","[5653,12433,850]","[450,2698,4593,5759]","[34,-25,2,-33]",1.0667,0.04
566,"MonsterCausticArrowLegends","[5653,12433,850]","[357,450,2698,4593]","[5000,20,-25,2]",0.7827,0.04
567,"MonsterCausticArrowAtAnimationSpeed","[5653,12433,12561,850]","[357,450,2698,4593,5759]","[2250,34,-25,2,-15]",1.0667,0.04
568,"BlackguardJaegerCausticArrow","[5653,4584,12433,850]","[357,450,2698,4593,5759]","[2500,34,-30,2,-33]",1.76,0.034
569,"ExileCausticArrow","[1128,5653,12433,850]","[357,450,2698,4593,5759]","[4000,25,-25,2,10]",0.6,0.0618
570,"ExileCausticArrow2","[5653,12433,850]","[357,450,2698,4593,5759]","[4000,25,-25,2,10]",1.0667,0.043
571,"CockerelCausticArrowMapBoss","[5653,12433,850]","[357,450,4593,5759]","[8000,25,2,10]",1.0667,0.043
572,"ExileCausticArrowTrap","[1784,850,330,5653,7939,12433]","[357,450,2698,869,4593,5759]","[4000,25,-25,30000,2,10]",1.0667,0.043
573,"GladiatorBossCausticArrowTrap","[1784,850,330,5653,7939,12433]","[357,450,2698,869,4593,5759]","[4000,25,-25,30000,2,10]",1.0667,0.043
574,"HeistSkeletonCausticArrow","[5653,10728,850]","[357,450,4593,8100,5759]","[4000,25,9,12,-30]",1.0667,0.043
575,"DamageInfusion",[],[],[],0,0
576,"BloodRage",[],"[3094,3039,3059,1352]","[120,240,240,25]",0,0
577,"JunTriggeredBloodRage",[],"[8445,3094,3039,3059,1352,357,345,3314]","[5,120,240,240,25,7000,1,10]",0,0
578,"WbBloodRage",[352],[],[],0,0
579,"ExileBloodRage",[],"[8445,3094,357,1352]","[20,640,16000,100]",0,0
580,"Ignite",[],[357],[4000],0,0
581,"RighteousFire",[],"[881,879,1902,1903]","[2100,5400,2100,4200]",1.64,0.0573
582,"MonsterRighteousFireLegends",[],[5759],[-28],0.55,0.07
583,"MonsterRighteousFire",[],[5759],[64],1.2222,0.07
584,"DaemonHolyRighteousFire",[],[5759],[-20],1.2222,0.07
585,"WickerManRighteousFire",[],[5759],[64],1.2222,0.07
586,"WickerManRighteousFireBlight",[],[5759],[80],1.2222,0.07
587,"MonsterRighteousFireWhileSpectred",[],[5759],[27],1.1111,0.056
588,"MonsterAsylumRighteousFire",[],[5759],[64],1.7778,0.07
589,"MonsterRighteousFireDemonBoss",[],[],[],1.3333,0.051
590,"ExileRighteousFire",[],"[879,5759]","[20,-27]",2.2222,0.05
591,"ProphecyRighteousFire",[],[5759],[-27],2.2222,0.05
592,"ProphecySkeletonRighteousFire",[],[5759],[-27],2.2222,0.05
593,"DarkExileRighteousFire",[],[5759],[-16],2.2222,0.05
594,"WbRighteousFire",[],[5759],[-27],2.2222,0.05
595,"LanternBossRighteousFire",[],"[879,5759]","[90,9]",2.2222,0.05
596,"ExileTemplarRighteousFire",[],[5759],[9],2.2222,0.05
597,"ClockworkGolemRighteousFire",[],[],[],1.2222,0.07
598,"CelestialRighteousFireShaperInfluence",[618],[],[],2.2222,0.05
599,"InvisibleIonCannonFrost",[],"[2698,5759]","[-75,100]",6.4444,0.06
600,"InvisibleIonCannonRighteousLightningAxisBoss",[],[2698],[-75],6.4444,0.06
601,"InvisibleIonCannonFrostRace",[],"[2698,5759]","[-75,75]",3.2222,0.06
602,"InvisibleIonCannonRighteousLightning",[],"[2698,5759]","[-75,100]",7.7778,0.06
603,"InvisibleIonHolyCannon",[],"[2698,5759]","[-75,100]",7.7778,0.06
604,"InvisibleIonHolyCannonDawn",[],"[2698,5759]","[-75,100]",1.6667,0.05
605,"InvisibleIonHolyCannonElder",[],"[2698,357]","[-75,2000]",1.1667,0.05
606,"InvisibleIonKitavaCannon",[],"[2698,357,5759]","[-75,1500,100]",2.625,0.06
607,"InvisibleIonKitavaCannonMap",[],"[2698,357,5759]","[-75,1500,100]",1.965,0.06
608,"InvisibleIonKitavaCannonWickerman",[],"[2698,357]","[-75,1500]",1.8,0.06
609,"InvisibleFireRighteousFire",[],[2698],[-75],7.7778,0.06
610,"InvisibleFireRighteousFireDivine",[],"[2698,357,5759]","[-75,1500,100]",5.5556,0.0525
611,"InvisibleFireChaosCloud",[],[5759],[20],6.6667,0.02
612,"InvisibleFireRighteousFireMetamorphosis",[],[2698],[-75],5.5556,0.0525
613,"InvisibleIonCannonAtlasExileStorm",[],"[2698,5759]","[-75,100]",6.4444,0.06
614,"InvisibleFireHeistDroneBreath",[],[],[],6,0.0525
615,"InvisibleFireHeistRobotHoundLaser",[],[],[],10,0.06
616,"InvisibleFireCrimsonPriestDegen",[],"[2698,5759]","[-75,20]",9.5,0.04
617,"InvisibleFireMavenOrb",[],[5759],[50],6,0.0525
618,"InvisibleFireUltimatumChaosCloud",[],[5759],[50],1.15,0.025
619,"InvisibleFireUltimatumChaosCloudLarge",[],[5759],[150],1.15,0.025
620,"InvisibleFireUltimatumChaosCloudInner",[],[5759],[-50],1.3636,0.0373
621,"InvisibleFireUltimatumChaosCloudInnerLarge",[],[5759],[75],1.3636,0.0373
622,"InvisibleFireOlrothRelicDaemon",[],[5759],[-25],1.3407,0.055
623,"FireWeapon",[],[],[],0,0
624,"Discharge","[1997,618]","[12455,12583]","[20,-60]",3.8767,0.036
625,"MonsterDischarge","[618,15500]",[660],[-75],2.2111,0.0285
626,"MonsterDischargeInvasion","[618,15500]",[660],[-75],1.3222,0.0263
627,"MonsterDischargeInvasionRollem","[618,15500]",[660],[-75],1.3222,0.0253
628,"WbDischargeFire","[618,195,15500]","[209,5759]","[294,50]",2.4167,0.0335
629,"Portal",[2975],[],[],0,0
630,"VaalBreach","[2975,5325,9535]",[],[],0,0
631,"SupportReducedMana",[],[10057],[100],0,0
632,"ReducedManaCorrupted",[],[],[],0,0
633,"ReducedManaCorruptedV2",[],[],[],0,0
634,"ReducedManaCorruptedSpecial",[],[],[],0,0
635,"SupportReducedManaUnique",[],[213],[50],0,0
636,"SupportIncreasedCriticalStrikes",[],[568],[200],0,0
637,"SupportIncreasedCriticalStrikesRoyale",[],[],[],0,0
638,"SupportIncreasedCriticalDamage",[],[],[],0,0
639,"SupportKnockback",[],[402],[50],0,0
640,"SupportKnockbackRoyale",[],[402],[50],0,0
641,"SupportLifeLeech",[],[],[],0,0
642,"UniqueSupportLifeLeech",[],[105],[350],0,0
643,"SupportManaLeech",[],[],[],0,0
644,"SupportAddedChaosDamage",[],[],[],0.4712,0.0392
645,"Backstab",[],[369],[100],0,0
646,"FlickerStrike","[1849,1997,9773]","[364,186,9758,357]","[10,15,20,3000]",0,0
