"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","rid","[rid]"
289,675,"","","",[1221],[],"[5827,5843,5829,5830,5836,5841,5837,5861,5983,6125,6121]","",[4],[36],"",[],"",[],[],"",[]
290,676,"","","","[347,1301]",[],[5944],"","[1,1]",[36],"",[],"",[],[],"",[]
291,677,"","","",[347],[],[5976],"",[1],[36],"",[],"",[],[],"",[]
292,678,"","","",[1221],[],"[5827,5843,5829,5830,5836,5841,5837,5861,5983,6125,6121]","",[5],[36],"",[],"",[],[],"",[]
293,679,"",4181,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
294,680,"",4182,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
295,681,"",4183,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
296,682,"",4184,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
297,683,"",4185,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
298,684,"",4186,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
299,685,"",4187,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
300,686,"",4188,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
301,699,"",4189,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
302,700,"",4190,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
303,701,"",4191,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
304,702,"",4192,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
305,703,"",4193,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
306,704,"",4194,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
307,705,"",4195,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
308,706,"",4196,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
309,695,32,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
310,696,33,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
311,697,34,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
312,698,35,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
313,707,"","","","[347,1301]",[],[5997],"","[2,1]",[36],"",[],"",[],[],"",[]
314,708,"","","",[347],[],[5995],"",[1],[36],"",[],"",[],[],"",[]
315,709,"",4197,"",[],"[7,8,56]",[],"",[],"[1,4]","",[],"",[],[],"",[]
316,711,"","","",[347],[],"[5985,5987]","",[1],[36],"",[],"",[],[],"",[]
317,712,"","","","[347,1301]",[],[5994],"","[1,1]",[36],"",[],"",[],[],"",[]
318,713,"","","",[347],[],[5982],"",[1],[36],"",[],"",[],[],"",[]
319,714,"",4198,4198,[],[25],[],"",[],"[7,8,21]","",[],"",[],[],"",[]
320,716,36,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
321,715,"","","",[1367],[23],[],"",[21],[13],"",[],"",[],[],"",[]
322,718,"","",4200,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
323,719,"",4201,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
324,720,"",4202,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
325,721,"",4203,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
326,722,"",4204,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
327,723,"",4205,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
328,724,"",4206,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
329,725,"","","",[347],[],[6003],"",[-4],[36],"",[],"",[],[],"",[]
330,726,"","","",[347],[],"[5993,6051]","",[2],[36],"",[],"",[],[],"",[]
331,727,"","","",[347],[],[5723],"",[3],[36],"",[],"",[],[],"",[]
332,728,"","","",[347],[],[5723],"",[1],[36],"",[],"",[],[],"",[]
333,729,"","","",[347],[],[5978],"",[1],[36],"",[],"",[],[],"",[]
334,730,"","","",[347],[],[5806],"",[1],[36],"",[],"",[],[],"",[]
335,731,"","","","[347,1301]",[],[5981],"","[1,1]",[36],"",[],"",[],[],"",[]
336,732,"",4207,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
337,733,"",4208,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
338,734,"",4209,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
339,735,"",4210,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
340,736,"",4211,"",[],"[7,8,6,56]",[],"",[],"[1,4]","",[],"",[],[],"",[]
341,737,"",4212,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
342,739,37,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
343,738,"","","",[1367],[23],[],"",[22],[13],"",[],"",[],[],"",[]
344,741,"","",4213,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
345,743,"","",4214,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
346,744,"","","","[347,1301]",[],[5895],"","[2,2]",[36],"",[],"",[],[],"",[]
347,751,"","","",[347],[],"[5944,5945,5946]","",[2],[36],"",[],"",[],[],"",[]
348,746,"",4215,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
349,747,"",4216,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
350,748,"",4217,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
351,749,"",4218,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
352,750,"","",4219,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
353,752,"",4225,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
354,753,"",4226,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
355,754,"",4227,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
356,755,"",4228,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
357,756,"",4220,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
358,757,"",4221,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
359,758,"",4222,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
360,759,"",4223,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
361,760,"","",4224,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
362,761,"",4229,"",[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],"",[]
363,762,"",4230,"",[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],"",[]
364,763,"",4231,"",[],"[9,11,12,32,10,7,8,56]",[],"",[],"[1,4]","",[],"",[],[],"",[]
365,764,"",4232,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
366,765,"",4233,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
367,766,"",4234,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
368,767,"",4235,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
369,768,"",4236,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
370,769,"",4237,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
371,770,"",4238,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
372,771,"",4239,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
373,772,"",4240,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
374,773,"","","","[347,4590,12428,17512]",[],"[5719,6409]","","[1,1,-1,1]",[36],"",[],"",[],[],"",[]
375,774,"","",4241,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
376,775,"","","",[347],[],"[5874,5919]","",[9],[36],"",[],"",[],[],"",[]
377,780,"",4242,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
378,781,"",4243,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
379,782,"",4244,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
380,783,"",4245,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
381,784,"",4246,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
382,785,"",4247,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
383,786,"",4248,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
384,787,"",4249,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
385,788,"",4250,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
386,789,"",4251,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
387,790,"",4252,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
388,791,"",4253,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
389,792,"",4254,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
390,793,"",4255,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
391,794,"",4256,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
392,795,"",4257,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
393,796,"",4258,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
394,797,"",4259,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
395,798,"",4260,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
396,799,"",4261,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
397,800,39,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
398,801,40,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
399,802,41,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
400,803,42,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
401,804,"","",4262,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
402,806,"","","",[1367],[23],[],"",[23],[13],"",[],"",[],[],"",[]
403,807,"",4263,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
404,808,"",4264,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
405,809,"",4265,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
406,810,"",4266,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
407,811,"",4267,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
408,812,"","",4268,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
409,813,"","",4269,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
410,814,"",4270,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
411,815,"",4271,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
412,816,"",4272,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
413,817,"","",4273,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
414,819,"","","","[347,1301]",[],[5762],"","[1,1]",[36],"",[],"",[],[],"",[]
415,820,"",4274,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
416,821,"","","",[347],[],[6004],"",[1],[36],"",[],"",[],[],"",[]
417,822,"","","","[347,4832]",[],[6005],"","[1,1]",[36],"",[],"",[],[],"",[]
418,823,"","","",[1221],[],"[5827,5843,5829,5830,5836,5841,5837,5861,5983,6125,6121]","",[7],[36],"",[],"",[],[],"",[]
419,824,"","","",[347],[],"[5808,5932,5809,5810,5811,5931,5812,5930,5813,5814,5815,5816,5820,5929,5882,5884,5886,5963,6149,5883,5885,5887,6068,6067,6080,6082,6103,6099,6198,6199,6200,6201,6209]","",[-2],[36],"",[],"",[],[],"",[]
420,825,"","","",[347],[],"[5808,5932,5809,5810,5811,5931,5812,5930,5813,5814,5815,5816,5820,5929,5882,5884,5886,5963,6149,5883,5885,5887,6068,6067,6080,6082,6103,6099,6198,6199,6200,6201,6209]","",[-3],[36],"",[],"",[],[],"",[]
421,826,"","","",[347],[],"[5808,5932,5809,5810,5811,5931,5812,5930,5813,5814,5815,5816,5820,5929,5882,5884,5886,5963,6149,5883,5885,5887,6068,6067,6080,6082,6103,6099,6198,6199,6200,6201,6209]","",[-4],[36],"",[],"",[],[],"",[]
422,827,"","","",[1367],[23],[],"",[24],[13],"",[],"",[],[],"",[]
423,828,"","",4275,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
424,829,"","","","[347,1301]",[],[5895],"","[3,3]",[36],"",[],"",[],[],"",[]
425,830,"","",4277,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
426,831,"",4276,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
427,832,"","","",[319],[4],[],"",[5],[14],"",[],"",[],[],"",[]
428,833,"",4279,"",[],"[11,9,10,12,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
429,834,"","",4278,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
430,835,"","","",[347],[],[5940],"",[1],[36],"",[],"",[],[],"",[]
431,836,44,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
432,837,"","",4280,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
433,838,"",4281,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
434,839,"","",4282,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
435,840,"","",4283,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
436,841,"","",4284,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
437,845,"","","",[1221],[],"[5827,5843,5829,5830,5836,5841,5837,5861,5983,6125,6121]","",[8],[36],"",[],"",[],[],"",[]
438,846,"","",4285,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
439,847,"","",4286,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
440,848,"","",4287,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
441,849,"","",4288,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
442,850,"","",4289,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
443,851,"","",4290,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
444,852,"",4291,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
445,853,"",4292,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
446,854,"",4293,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
447,855,"",4294,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
448,856,"","",4295,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
449,857,"",4296,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
450,858,"",4297,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
451,859,"",4298,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
452,860,"","",4299,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
453,861,"",4300,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
454,863,"","","",[1367],[23],[],"",[26],[13],"",[],"",[],[],"",[]
455,864,"","",4301,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
456,865,"",4302,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
457,866,"",4303,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
458,867,"","",4304,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
459,868,"",4305,"",[],[6],[],"",[],"[1,4]","",[],"",[],[],"",[]
460,869,"",4306,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
461,872,"","",4307,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
462,873,45,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
463,874,"","",4308,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
464,875,"","",4309,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
465,877,"",4310,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
466,878,"",4311,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
467,879,"",4312,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
468,880,"",4313,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
469,882,"","",4314,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
470,883,"","",4315,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
471,884,"",4316,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
472,885,"",4317,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
473,886,"",4318,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
474,887,"",4319,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
475,888,46,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
476,889,"",4320,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
477,890,"","",4321,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
478,891,"","",4322,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
479,892,"","",4323,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
480,893,"",4324,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
481,894,"","",4325,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
482,895,"","",4326,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
483,896,"","",4327,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
484,897,"","",4328,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
485,898,"","",4329,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
486,899,"","",4330,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
487,900,"","",4331,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
488,901,"","",4332,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
489,902,"","",4333,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
490,905,47,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
491,906,"","",4334,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
492,907,"","",4335,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
493,908,"","",4336,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
494,909,"",4337,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
495,910,"","",4338,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
496,911,"","",4339,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
497,912,"","",4340,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
498,913,"",4341,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
499,914,"",4342,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
500,915,"",4343,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
501,916,"",4344,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
502,917,"","",4345,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
503,918,"",4346,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
504,919,"",4347,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
505,920,"",4348,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
506,921,"","","",[1367],[23],[],"",[27],[13],"",[],"",[],[],"",[]
507,922,"",4349,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
508,923,"",4350,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
509,924,"",4351,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
510,925,"",4352,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
511,926,"","","","[347,1301,1724,9323]",[],"[5807,5905]","","[-6,1,1,-1]",[36],"",[],"",[],[],"",[]
512,927,48,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
513,928,"",4353,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
514,929,"","","",[347],[],"[5944,5945,5946]","",[3],[36],"",[],"",[],[],"",[]
515,930,"","","",[347],[],"[5944,5945,5946]","",[4],[36],"",[],"",[],[],"",[]
516,931,49,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
517,932,50,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
518,933,51,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
519,934,52,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
520,935,53,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
521,936,54,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
522,944,"",4356,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
523,945,"",4357,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
524,946,"",4358,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
525,947,"",4359,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
526,948,"","",4360,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
527,949,"",4361,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
528,950,"",4362,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
529,951,"",4363,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
530,952,"",4364,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
531,953,"","",4365,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
532,954,"",4366,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
533,955,"",4367,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
534,956,"",4368,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
535,957,"",4369,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
536,958,"","",4370,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
537,959,"",4371,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
538,960,"",4372,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
539,961,"",4373,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
540,962,"",4374,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
541,963,"","",4375,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
542,964,"",4376,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
543,965,"",4377,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
544,966,"",4378,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
545,967,"",4379,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
546,968,"","",4380,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
547,937,"",4354,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
548,969,"",4355,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
549,971,"","","",[1367],[23],[],"",[28],[13],"",[],"",[],[],"",[]
550,972,55,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
551,973,"",4381,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
552,974,"",4382,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
553,975,"",4383,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
554,976,"",4384,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
555,977,"","",4385,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
556,978,"",4386,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
557,979,"",4387,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
558,980,"",4388,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
559,981,"",4389,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
560,982,"",4390,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
561,983,"","",4391,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
562,984,"",4391,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
563,985,"","","",[347],[],"[5808,5932,5809,5810,5811,5931,5812,5930,5813,5814,5815,5816,5820,5929,5882,5884,5886,5963,6149,5883,5885,5887,6068,6067,6080,6082,6103,6099,6198,6199,6200,6201,6209]","",[-1],[36],"",[],"",[],[],"",[]
564,986,"",4392,"",[],"[9,11,12,32,10,15]",[],"",[],"[1,4]","",[],"",[],[],"",[]
565,987,"",4393,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
566,988,"",4394,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
567,989,"",4395,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
568,990,"",4396,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
569,991,"","",4397,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
570,992,"",4398,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
571,993,"",4399,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
572,994,"","",4400,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
573,995,"","",4401,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
574,996,"",4402,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
575,997,"",4403,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
576,998,"",4404,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
577,999,"",4405,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
578,1000,"",4406,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
579,1001,"","",4407,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
580,1009,"","","",[347],[],[6012],"",[2],[36],"",[],"",[],[],"",[]
581,1010,"","",4408,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
582,1011,"","",4409,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
583,1012,56,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
584,1013,"","","",[1367],[23],[],"",[29],[13],"",[],"",[],[],"",[]
585,1014,"","",4410,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
586,7352,"","",9207,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
587,1015,"",4411,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
588,1016,"",4412,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
589,1017,"",4413,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
590,1018,"",4414,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
591,1019,"","",4415,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
592,1020,"","",4416,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
593,1021,"","",4417,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
594,1022,"","","",[347],[],[5982],"",[2],[36],"",[],"",[],[],"",[]
