"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
319,"BanditDetonateDead",[618],"[2696,5755]","[-25,-18]",1.5111,0.019
320,"BellyTotemDetonateDead",[618],"[344,2696,5755]","[6,-25,-18]",1.9444,0.019
321,"BanditBossDetonateDeadDescent",[618],"[344,2696,5755]","[6,-25,-18]",1.5111,0.019
322,"MonsterTotemDetonateDead","[1785,618]","[2696,5755]","[-25,-18]",1.5111,0.019
323,"DetonateDeadDaemon",[618],"[660,216,2696,5755]","[-82,40,-25,-18]",2.2222,0.0143
324,"DetonateDeadDaemonRepeat",[618],"[216,214,2696,5755]","[100,4,-25,-18]",2.2222,0.0143
325,"ExperimenterDetonateDead",[618],"[660,2696,5755]","[-70,-25,2]",1.5111,0.0143
326,"TormentDaemonDetonateDead",[618],"[660,2696,5755]","[-70,-25,2]",1.5111,0.0143
327,"DetonateDeadSideAreaBoss",[618],"[660,2696,5755]","[-70,-25,2]",1.5111,0.0143
328,"MaligaroDetonateDead","[618,6538]","[344,216,2696,1843,1844,5755]","[9,40,-25,100,10,-18]",1.5111,0.019
329,"WbDetonateDead",[618],[5755],[-18],2.1156,0.03
330,"DroolmawDetonateDead","[618,6535]","[344,5755]","[4,-18]",2.1156,0.03
331,"DroolmawDetonateDeadNoTotem",[618],"[344,5755]","[4,-18]",2.1156,0.03
332,"Snipe",[849],"[365,364]","[10,50]",0,0
333,"SplitArrow",[849],[7089],[50],0.5,0.0233
334,"MonsterSplitArrow",[849],[175],[-30],0.5,0.0233
335,"MonsterSplitArrow2",[849],[175],[-30],0.5,0.0233
336,"ExileSplitArrow",[849],"[174,26,634]","[5,18,-20]",0,0
337,"ExileRangerSplitArrow","[4581,849]","[174,26,634,70]","[5,12,-40,80]",0,0
338,"BeyondDemonSplitArrow",[849],"[174,26,634]","[4,18,-20]",0,0
339,"BanditStagSplitArrow","[849,4581,7084]",[175],[-30],0,0
340,"BanditStagSplitArrowMetamorph",[849],[175],[-30],0,0
341,"Melee","[849,850]",[],[],0,0
342,"MeleeAtAnimationSpeed","[849,850,12555,4581,7084]",[],[],0,0
343,"MeleeAtAnimationSpeedDeferDamagePrediction","[849,850,12555,4581,7084,9769]",[],[],0,0
344,"MeleeAtAnimationSpeedFire","[849,850,12555,4581,7084]",[1100],[75],0,0
345,"MeleeAtAnimationSpeedCold","[849,850,12555,4581,7084]",[1101],[75],0,0
346,"MeleeAtAnimationSpeedLightning","[849,850,12555,4581,7084]",[1102],[75],0,0
347,"MeleeAtAnimationSpeedChaos","[849,850,12555,4581,7084]",[1103],[75],0,0
348,"MeleeAtAnimationSpeed2","[849,850,12555,4581,7084]",[],[],0,0
349,"MeleeAtAnimationSpeedUnique","[849,850,12555,4581,7084]",[],[],0,0
350,"MeleeAtAnimationSpeedUniqueNonStickArrows","[849,850,12555,4581,7084]",[4820],[35],0,0
351,"MeleeAtAnimationSpeedFireUnique","[849,850,12555,4581,7084]",[1100],[75],0,0
352,"MeleeAtAnimationSpeedColdUnique","[849,850,12555,4581,7084]",[1101],[75],0,0
353,"MeleeAtAnimationSpeedUniqueWithDirectionalKnockback","[849,850,12555,110,10677,4581,7084]","[10664,402]","[300,100]",1,0
354,"MeleeAtAnimationSpeedWithDirectionalKnockback","[849,850,12555,110,10677,4581,7084]","[10664,402]","[300,100]",0,0
355,"MeleeAtAnimationSpeedWithDirectionalKnockbackOlroth","[849,850,12555,110,10677,4581,7084]","[10664,402]","[300,100]",0,0
356,"MeleeAtAnimationSpeedWithDirectionalKnockbackSanctum","[849,850,12555,110,10677,4581,7084]","[10664,402,16991]","[300,100,15]",1,0
357,"MeleeAtAnimationSpeedWithDirectionalKnockbackSanctumFire","[849,850,12555,110,10677,4581,7084]","[10664,402,16991,1100]","[300,100,25,50]",1,0
358,"MeleeAtAnimationSpeedUniqueMaim","[849,850,12555,4581,7084,3814]",[],[],0,0
359,"MeleeAtAnimationSpeedSanctum","[849,850,12555,4581,7084]",[16991],[15],0,0
360,"MeleeAtAnimationSpeedSanctumGuard","[849,850,12555,4581,7084]",[16991],[15],1,0
361,"MeleeAtAnimationSpeedUniqueSanctum","[849,850,12555,4581,7084]",[16991],[30],0,0
362,"SanctumLycia2Melee","[849,850,12555,110,10677,4581,7084]","[10664,402,1103]","[300,100,25]",1,0
363,"AxisGeneralMeleeAtAnimationSpeedUnique","[849,850,12555,4581,7084]","[1100,611,15080]","[25,50,-50]",0,0
364,"DoubleStrikeMeleeAtAnimationSpeed","[849,850,12555,4581,7084]",[],[],0,0
365,"DoubleStrikeMeleeAtAnimationSpeedUnique","[849,850,12555,4581,7084]",[],[],0,0
366,"HellscapeDemonBossMeleeAtAnimationSpeedFireKnockback","[849,850,12555,110,10677,4581,7084]",[1100],[40],0,0
367,"PlayerMelee","[849,850]",[],[],0,0
368,"MonsterMelee","[849,850]",[],[],0,0
369,"MonsterMeleeUnarmed","[849,850]",[],[],0,0
370,"MonsterMeleeUnarmedGreen","[849,850]",[],[],0,0
371,"MeleeUseContactPoint","[849,850,7084,4581]",[],[],0,0
372,"MeleeElderGuardianGold","[849,850]",[1921],[50],0,0
373,"MeleeKitavaMinion",[1929],[],[],0,0
374,"MeleeDusk","[1929,849,850]",[4820],[2],0,0
375,"MeleeProtoVaal","[849,850]","[1101,1921]","[75,30]",0,0
376,"DelveMeleeCold","[12555,849,850]",[],[],0,0
377,"DelveMeleeFire","[12555,849,850]",[],[],0,0
378,"DelveMeleeLightning","[12555,849,850]",[],[],0,0
379,"ShaperMelee",[],[1921],[33],0,0
380,"IzaroMelee",[],[],[],0,0
381,"MinotaurMelee","[849,850]",[1102],[30],0,0
382,"VilentaEnrageMelee","[849,850]",[1921],[100],0,0
383,"VilentaEnrageMeleeMap","[849,850]",[1921],[100],0,0
384,"BlackguardJaegerMelee",[4581],[],[],0,0
385,"SpikerBossMultistrikeMelee",[],"[1251,1238]","[2,75]",0,0
386,"RagingSpiritMeleeAttack",[],[],[],0,0
387,"ProphecyRagingSpiritMeleeAttack",[],[],[],0,0
388,"BrutusMeleeAttack",[],[1921],[12],0,0
389,"BruteTowerMeleeAttack",[],[],[],0,0
390,"BruteTowerMeleeAttackEmpowered",[],"[1102,634]","[60,100]",0,0
391,"MalachaiMeleeAttack",[],[],[],0,0
392,"MeleeSpiralStrMissionTotem",[850],"[2120,2121,2122]","[15,1600,3200]",0,0
393,"MonsterMeleeSplash","[1247,849,850]","[1248,1249]","[-20,-50]",0,0
394,"VaalSideAreaBoss1Melee","[849,850]",[],[],0,0
395,"DelveLavaGargoyleBossMelee","[849,850]",[],[],0,0
396,"MeleeEinhar","[849,850,684,4550]","[4820,1921]","[3,25]",0,0
397,"MeleeTora","[12428,849,850]","[4820,1921,1103]","[4,33,20]",0,0
398,"BetrayalSkeletonMelee","[849,850]","[4820,318]","[5,-30]",0,0
399,"BetrayalLabMelee",[],[5020],[-85],0,0
400,"MeleeJun",[684],[1921],[40],0,0
401,"MeleeBetrayalGravicius","[849,850]",[],[],0,0
402,"MeleeBetrayalThane","[849,850]",[],[],0,0
403,"MeleeBetrayalVagan","[849,850]",[],[],0,0
404,"MeleeBetrayalRiker","[849,850]",[],[],0,0
405,"MeleeBetrayalRin","[849,850]",[1101],[50],0,0
406,"MeleeLongRange","[849,850]",[1230],[16],0,0
407,"MeleeKaruiArcher",[849],"[4820,1101]","[18,75]",0,0
408,"MeleeKaruiSergeant",[849],"[4820,1100]","[21,75]",0,0
409,"MeleeHyrri",[849],"[4820,1101]","[19,75]",0,0
410,"MeleeHillock",[],[],[],0,0
411,"MeleeLioneye","[849,9583,7084]","[4820,1921,1100]","[20,-25,75]",0,0
412,"MeleeLioneyeSanctum","[849,7084]","[4820,1921,1100,16991]","[20,-25,75,15]",1,0
413,"MeleeLightningBowSanctum","[849,7084]","[4820,1102,16991]","[32,75,10]",1,0
414,"MeleeSekhemaAukuna","[849,7084,4550]","[1921,4820]","[-25,24]",0,0
415,"MeleeSekhemaAukunaDismounted",[],[1921],[-25],0,0
416,"MeleeFire","[849,850]",[1100],[75],0,0
417,"MeleeLightning","[849,850]",[1102],[75],0,0
418,"MeleeCold","[849,850]",[1101],[75],0,0
419,"MeleePartialChaos","[849,850,12428]",[1103],[25],0,0
420,"MeleePartialChaosWithKnockback","[849,850,110,12428]","[1103,10664]","[25,100]",0,0
421,"MeleePartialChaosWithKnockbackBasilisk","[849,850,110,12428]","[1103,10664]","[25,100]",0,0
422,"MeleeDemonFemale","[849,850]",[1230],[10],0,0
423,"MeleeEternalArcher",[849],[4820],[22],0,0
424,"MeleeMarakethArcher","[849,4581,7084]",[4820],[23],0,0
425,"MeleeBasiliskArrow","[849,4581,7084,12428]","[4820,1103]","[25,25]",0,0
426,"MeleeEyrieArrow","[849,850,7084,4581]","[1101,4820]","[75,26]",0,0
427,"MeleeWarlordArrow","[849,4581,7084]",[4820],[27],0,0
428,"AxisGeneralMelee","[849,850]","[1100,611,15080]","[25,50,-50]",0,0
429,"MeleeAtlasCrusaderMonsters","[849,850]",[1102],[75],1,0
430,"MeleeWithDirectionalKnockback","[849,850,110,10677]",[10664],[100],0,0
431,"HeistThugMeleeWDK","[849,850,110,10677,12555]",[10664],[100],0,0
432,"MeleeHarvestSnake","[849,850,110,10677]","[10664,1101]","[100,15]",0,0
433,"MeleeEyrieBird","[849,850,110,10677]","[1101,10664]","[75,100]",0,0
434,"MeleeWarlordPitbull","[849,850]",[],[],0,0
435,"MeleePoisonMaim","[3814,2302,849,850]",[],[],0,0
436,"HarvestBearMelee","[849,850,110,10677]",[10664],[100],0,0
437,"HarvestMinerMelee","[849,850]",[],[],0,0
438,"MeleeBleed","[849,850,2360]",[],[],0,0
439,"HarvestScorpionMelee","[849,850,12428]",[1103],[25],0,0
440,"MeleeHalfDamage","[849,850]",[],[],0,0
441,"MeleeHalfDamageChaos","[849,850,12428]",[1103],[25],0,0
442,"MeleeSummonedWolf","[849,850]",[568],[300],0,0
443,"MeleeHeistTemplarArrow","[849,4581,7084]",[4820],[28],0,0
444,"MeleeHeistTemplarCaptain","[849,850]",[],[],0,0
445,"MeleeHeistThugArrow","[849,850]",[4820],[28],0,0
446,"MeleeHeistThugMelee1","[849,850]",[1230],[-9],0,0
447,"MeleeHeistThugMelee2","[849,850]",[],[],0,0
448,"MeleeHeistThugMelee2_2","[849,850,1113]",[],[],0,0
449,"MeleeHeistThugMelee2Miniboss","[849,850,110,10677]",[10664],[100],0,0
450,"MeleeHeistThugMelee2MinibossEnraged1","[849,850,110,10677,1113]",[10664],[100],1,0
451,"MeleeHeistThugMelee2MinibossEnraged2","[849,850,110,10677,1113]",[10664],[100],1,0
452,"MeleeHeistThugMelee2MinibossEnraged3","[849,850,110,10677,1113]",[10664],[100],1,0
453,"HeistTullinaMelee","[849,850]","[1103,3367]","[80,40]",0,0
454,"Melee2HeistTullina","[849,850]","[1103,3367]","[80,40]",0,0
455,"HeistMilitaryMelee","[849,850]",[],[],0,0
456,"HeistThugMelee","[849,850]",[],[],0,0
457,"HeistMannequinMelee2","[849,850]",[],[],0,0
458,"HeistTibbsMelee1","[849,850,110,10677,1113]","[10664,402]","[300,100]",0,0
459,"HeistTibbsMelee2","[849,850,1113]",[],[],0,0
460,"HeistTibbsMelee3","[849,850,110,10677,1113]","[10664,402]","[300,100]",0,0
461,"HeistTibbsMelee4","[849,850,110,10677,1113]","[10664,402]","[300,100]",0,0
462,"HeistHuckMelee","[849,850]",[],[],0,0
463,"HeistNenetMeleeArrow","[849,4581,7084]","[4820,1101]","[29,30]",0,0
464,"HeistNenetMeleeArrowFan","[849,4581,7084]","[4820,173,1101]","[30,6,30]",0,0
465,"HeistVinderiMelee",[2972],[],[],0,0
466,"HeistSpecialCharMelee","[849,850]",[],[],0,0
467,"HeistProjectUnarmedMelee1","[849,850]",[],[],0,0
468,"HeistProjectUnarmedMelee2","[849,850]",[],[],0,0
469,"HeistRatTailWhipMelee","[849,850]",[],[],0,0
470,"HeistSkeletonMelee","[849,850]",[],[],0,0
471,"HeistDanaiMelee","[849,850]",[],[],0,0
472,"HeistDanaiMeleeCharged","[849,850]","[1102,1100]","[40,40]",0,0
473,"HeistUnbreakableMelee","[849,850]",[1102],[25],0,0
474,"HeistCultistSawbladeMelee","[849,850,12555]","[2601,5349]","[50,-25]",0,0
475,"ThaumaturgistMelee","[849,850,12555,12428]","[3367,1103]","[50,30]",0,0
476,"UltimatumGuardMeleeLightning","[849,850,12555,7084]","[172,13262,1102,4820]","[1,30,50,32]",0,0
477,"VaalGuardMeleeLightning","[849,850,12555,7084]","[172,13262,1102,4820]","[1,35,50,32]",0,0
478,"UltimatumGuardMeleeCold","[849,850,12555,7084]","[173,1101,4820]","[2,50,34]",0,0
479,"VaalGuardMeleeCold","[849,850,12555,7084]","[173,1101,4820]","[2,50,34]",0,0
480,"UltimatumGuardMeleeFire","[849,850,12555,4992,7084]","[611,1100,4820]","[10,50,33]",0,0
481,"VaalGuardMeleeFire","[849,850,12555,4992,7084]","[611,1100,4820,209]","[33,50,33,50]",0,0
482,"UltimatumMeleeApplyRuin","[849,850,13852]",[],[],0,0
483,"TrialmasterBossMeleeKnockback","[849,850,12555,110,10677]","[10664,402]","[300,100]",0,0
484,"ExpeditionScytheHandDoubleStrike",[12555],[],[],0,0
485,"SummonedReaperMelee",[12555],[],[],0,0
486,"ExpeditionVoranaMelee","[849,850,12555,110,10677]","[10664,402]","[300,-50]",0,0
487,"ExpeditionVoranaMeleeFlurry","[849,850,12555,110,10677]","[10664,402]","[300,-50]",0,0
488,"ExpeditionMedvedMeleeSingle","[849,850,12555,110,10677]","[10664,402]","[300,100]",0,0
489,"ExpeditionMedvedMeleeDouble","[849,850,12555,110,10677]","[10664,402]","[300,100]",0,0
490,"ConsumeBossTentacleSlap1","[849,850,12555,4581,7084]",[1102],[75],0,0
491,"ConsumeBossTentacleSlap2","[849,850,12555,4581,7084]",[1102],[75],0,0
492,"BlackStarMeleeCloneFire","[849,850,12555,4581,7084]",[1100],[75],0,0
493,"BlackStarMeleeCloneCold","[849,850,12555,4581,7084]",[1101],[75],0,0
494,"MeleeTriggerableMetamorph","[849,850]",[],[],0,0
495,"MainHandAttack",[],[3189],[15],0,0
496,"OffHandAttack",[],[],[],0,0
497,"OffHandAttackFire",[],[1100],[50],0,0
498,"OffHandAttackBetrayalThane",[],[1921],[22],0,0
499,"SandSpitterProjectile","[499,7084,12555]",[],[],0,0
500,"SandSpitterProjectileSideArea","[499,12555]","[173,70]","[2,35]",0,0
501,"SandSpitterBarrage","[499,12555]",[1789],[50],1,0
502,"SandSpitterBarrage2","[499,12555]",[1789],[50],1,0
503,"SandSpitterBarrageDweller","[499,12555]",[1789],[50],1,0
504,"SandSpitterBarrageUntainted","[499,12555]","[214,1789]","[1,50]",1,0
505,"SandSpitterProjectileInvasion","[499,12555]",[],[],0,0
506,"SandSpitterProjectileCold","[499,12555]",[],[],0.77,0
507,"SandSpitterProjectileLightning","[499,12555]",[],[],0.77,0
508,"SandSpitterProjectileFire","[499,12555]",[],[],0.77,0
509,"HarvestSandSpitterProjectile",[499],[1230],[30],1,0
510,"MMASandSpitterProjectile","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230]","[3,50,15]",1,0
511,"MMASandSpitterProjectileSideArea","[618,499,4581,7084,10559,5829,8870]","[173,70,2503,3210,1230]","[2,35,3,50,15]",1,0
512,"MMASandSpitterProjectileInvasion","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230]","[3,50,15]",1,0
513,"MMASandSpitterProjectileCold","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230,1101]","[3,50,15,50]",1,0
514,"MMASandSpitterProjectileLightning","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230,1102]","[3,50,15,50]",1,0
515,"MMASandSpitterProjectileFire","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230,1100]","[3,50,15,50]",1,0
516,"MMASandSpitterProjectileChaos","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230,1103]","[3,50,15,50]",1,0
517,"MMASandSpitterBarrageInvasion","[618,499,4581,7084,10559,6847,8870,12555]","[1789,2503,1230]","[50,10,15]",1,0
518,"MMASandSpitterBarrage2","[618,499,4581,7084,10559,6847,8870,12555]","[1789,2503,1230]","[50,10,15]",1,0
519,"MMASandSpitterBarrageCold","[618,499,4581,7084,10559,6847,8870,12555]","[1789,2503,1230,1101]","[50,10,15,50]",1,0
520,"MMASandSpitterBarrageUntainted","[618,499,4581,7084,10559,6847,8870,12555]","[1789,2503,1230,214]","[50,10,15,1]",1,0
521,"MMASandSpitterBarrageDweller","[618,499,4581,7084,10559,6847,8870,12555]","[1789,2503,1230,1101]","[50,10,15,50]",1,0
522,"SeaWitchWave",[499],[],[],1.4636,0.0342
523,"SeaWitchWaveBossDescent",[499],[],[],1.4636,0.0342
524,"MerveilSeaWitchWave","[1326,499]",[],[],5.0369,0.0342
525,"MapMerveilSeaWitchWave",[499],[],[],3.2,0.0385
526,"SeaWitchWaveInvasion",[499],[],[],1.4636,0.0342
527,"TotemBossTeamAAtoll_Wave",[499],[],[],1.4636,0.0342
528,"SupportAddedFireDamage",[],[],[],0,0
529,"SupportFasterAttack",[],[],[],0,0
530,"SupportFasterAttackRoyale",[],[],[],0,0
531,"SupportGreaterMultipleProjectiles",[],"[173,10731]","[4,200]",0,0
532,"SupportAdditionalProjectilesUnique",[],[],[],1,0
533,"SupportLesserMultipleProjectiles",[],"[173,10731]","[2,100]",0,0
534,"SupportLesserMultipleProjectilesRoyale",[],"[173,10731]","[2,100]",0,0
535,"SupportFasterProjectiles",[],[],[],0,0
536,"SupportFasterProjectilesRoyale",[],[],[],0,0
537,"SupportAddedColdDamage",[],[],[],0.5805,0.0359
538,"SupportAddedColdDamageRoyale",[],[],[],0.5727,0.0377
539,"SupportAdditionalAccuracy",[],[],[],0,0
540,"SupportIncreasedAreaOfEffect",[],[],[],0,0
541,"SupportIncreasedAreaOfEffectRoyale",[],[],[],0,0
542,"SupportAddedLightningDamage",[],[],[],0.5271,0.0372
543,"SupportAddedLightningDamageRoyale",[],[],[],0.525,0.039
544,"TormentNoFreezeVaalColdSnap",[618],[],[],1.0909,0.036
545,"TormentSpiritVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036
546,"TempestDaemonVaalColdSnap",[618],"[357,455,5755]","[3000,100,-30]",2.6,0.04
547,"ExileVaalColdSnap",[618],"[357,455]","[10000,100]",1.4545,0.036
548,"LionMapWolfColdVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036
549,"DarkSeawitchVaalColdSnap",[618],"[357,455]","[30000,100]",1.4545,0.036
550,"BeyondDemonVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036
551,"MonsterColdSnap",[618],"[455,660]","[10,-60]",2.1718,0.0338
552,"MonsterColdSnapLegends",[618],"[216,15081,214]","[50,10,3]",1.1091,0.0266
553,"MonsterColdSnapInvasion",[618],"[15081,660]","[10,-50]",1.1091,0.0266
554,"WbColdSnap",[618],"[15081,660]","[10,-50]",1.2545,0.031
555,"ExileRangerColdSnap","[618,1326]","[15081,660]","[10,-50]",1.2545,0.031
556,"WbColdSnapTrap","[1783,618,330,7935]","[15081,1179,868,660]","[10,4,1000,-50]",1.2545,0.031
557,"ExileColdSnap",[618],[660],[-50],1.2545,0.031
558,"ProphecyColdSnap",[618],"[15081,660]","[10,-50]",2.1818,0.034
559,"CityStalkerColdSnap",[618],"[15081,660]","[10,-50]",3.0545,0.0266
560,"HailrakeColdSnap",[618],"[15081,5755,215]","[10,200,200]",1,0.0266
561,"BlightColdModOnDeathColdSnap",[618],[455],[15],2.25,0.042
562,"MetamorphosisColdSnap",[618],"[357,5755]","[7000,-50]",3.0545,0.0266
563,"RaiseZombie",[],[458],[1],0,0
564,"NecromancerRaiseZombie",[],[883],[1],0,0
565,"ProphecyRaiseZombie",[],[883],[1],0,0
566,"ExperimenterBossRaiseZombie",[],"[165,650,649,717,883]","[10,30,90,25,1]",0,0
567,"ExperimenterBossRaiseZombieInvasion",[],"[650,649,717,883]","[30,90,25,1]",0,0
568,"ThaumaturgistRaiseZombie",[],"[165,650,649,883]","[10,30,90,2]",0,0
569,"RaiseZombieSideAreaBoss",[],[883],[1],0,0
570,"BloodlinesBloodElementalRaiseZombie",[],[883],[1],0,0
571,"ExileRaiseZombie",[],[883],[1],0,0
572,"WbChaosLeaderRaiseZombie",[],"[165,650,649,717,883]","[10,50,40,35,1]",0,0
573,"TalismanDaemonRaiseZombie",[],[],[],0,0
574,"BeyondDemonRaiseZombie",[],"[650,649,717,216,883]","[30,90,25,250,1]",0,0
575,"PoisonArrow","[849,5650,12428]","[357,1103,8096]","[2000,60,12]",8.1671,0.0503
576,"PoisonArrowRoyale","[849,5650,12428]","[357,1103,8096]","[2000,60,12]",8.1671,0.0503
577,"MonsterCausticArrow","[5650,12428,849]","[450,2696,4590,5755]","[34,-25,2,-33]",1.0667,0.04
578,"MonsterCausticArrowLegends","[5650,12428,849]","[357,450,2696,4590]","[5000,20,-25,2]",0.7827,0.04
579,"MonsterCausticArrowAtAnimationSpeed","[5650,12428,12555,849]","[357,450,2696,4590,5755]","[2250,34,-25,2,-15]",1.0667,0.04
580,"BlackguardJaegerCausticArrow","[5650,4581,12428,849]","[357,450,2696,4590,5755]","[2500,34,-30,2,-33]",1.76,0.034
581,"ExileCausticArrow","[1127,5650,12428,849]","[357,450,2696,4590,5755]","[4000,25,-25,2,10]",0.6,0.0618
582,"ExileCausticArrow2","[5650,12428,849]","[357,450,2696,4590,5755]","[4000,25,-25,2,10]",1.0667,0.043
583,"CockerelCausticArrowMapBoss","[5650,12428,849]","[357,450,4590,5755]","[8000,25,2,10]",1.0667,0.043
584,"ExileCausticArrowTrap","[1783,849,330,5650,7935,12428]","[357,450,2696,868,4590,5755]","[4000,25,-25,30000,2,10]",1.0667,0.043
585,"GladiatorBossCausticArrowTrap","[1783,849,330,5650,7935,12428]","[357,450,2696,868,4590,5755]","[4000,25,-25,30000,2,10]",1.0667,0.043
586,"HeistSkeletonCausticArrow","[5650,10724,849]","[357,450,4590,8096,5755]","[4000,25,9,12,-30]",1.0667,0.043
587,"DamageInfusion",[],[],[],0,0
588,"BloodRage",[],"[3091,3036,3056,1351]","[120,240,240,25]",0,0
589,"JunTriggeredBloodRage",[],"[8441,3091,3036,3056,1351,357,345,3311]","[5,120,240,240,25,7000,1,10]",0,0
590,"WbBloodRage",[352],[],[],0,0
591,"ExileBloodRage",[],"[8441,3091,357,1351]","[20,640,16000,100]",0,0
592,"Ignite",[],[357],[4000],0,0
593,"RighteousFire",[],"[880,878,1901,1902]","[2100,5400,2100,4200]",1.64,0.0573
594,"MonsterRighteousFireLegends",[],[5755],[-28],0.55,0.07
595,"MonsterRighteousFire",[],[5755],[64],1.2222,0.07
596,"DaemonHolyRighteousFire",[],[5755],[-20],1.2222,0.07
597,"WickerManRighteousFire",[],[5755],[64],1.2222,0.07
598,"WickerManRighteousFireBlight",[],[5755],[80],1.2222,0.07
599,"MonsterRighteousFireWhileSpectred",[],[5755],[27],1.1111,0.056
600,"MonsterAsylumRighteousFire",[],[5755],[64],1.7778,0.07
601,"MonsterRighteousFireDemonBoss",[],[],[],1.3333,0.051
602,"ExileRighteousFire",[],"[878,5755]","[20,-27]",2.2222,0.05
603,"ProphecyRighteousFire",[],[5755],[-27],2.2222,0.05
604,"ProphecySkeletonRighteousFire",[],[5755],[-27],2.2222,0.05
605,"DarkExileRighteousFire",[],[5755],[-16],2.2222,0.05
606,"WbRighteousFire",[],[5755],[-27],2.2222,0.05
607,"LanternBossRighteousFire",[],"[878,5755]","[90,9]",2.2222,0.05
608,"ExileTemplarRighteousFire",[],[5755],[9],2.2222,0.05
609,"ClockworkGolemRighteousFire",[],[],[],1.2222,0.07
610,"CelestialRighteousFireShaperInfluence",[618],[],[],2.2222,0.05
611,"InvisibleIonCannonFrost",[],"[2696,5755]","[-75,100]",6.4444,0.06
612,"InvisibleIonCannonRighteousLightningAxisBoss",[],[2696],[-75],6.4444,0.06
613,"InvisibleIonCannonFrostRace",[],"[2696,5755]","[-75,75]",3.2222,0.06
614,"InvisibleIonCannonRighteousLightning",[],"[2696,5755]","[-75,100]",7.7778,0.06
615,"InvisibleIonHolyCannon",[],"[2696,5755]","[-75,100]",7.7778,0.06
616,"InvisibleIonHolyCannonDawn",[],"[2696,5755]","[-75,100]",1.6667,0.05
617,"InvisibleIonHolyCannonElder",[],"[2696,357]","[-75,2000]",1.1667,0.05
618,"InvisibleIonKitavaCannon",[],"[2696,357,5755]","[-75,1500,100]",2.625,0.06
619,"InvisibleIonKitavaCannonMap",[],"[2696,357,5755]","[-75,1500,100]",1.965,0.06
620,"InvisibleIonKitavaCannonWickerman",[],"[2696,357]","[-75,1500]",1.8,0.06
621,"InvisibleFireRighteousFire",[],[2696],[-75],7.7778,0.06
622,"InvisibleFireRighteousFireDivine",[],"[2696,357,5755]","[-75,1500,100]",5.5556,0.0525
623,"InvisibleFireChaosCloud",[],[5755],[20],6.6667,0.02
624,"InvisibleFireRighteousFireMetamorphosis",[],[2696],[-75],5.5556,0.0525
625,"InvisibleIonCannonAtlasExileStorm",[],"[2696,5755]","[-75,100]",6.4444,0.06
626,"InvisibleFireHeistDroneBreath",[],[],[],6,0.0525
627,"InvisibleFireHeistRobotHoundLaser",[],[],[],10,0.06
628,"InvisibleFireCrimsonPriestDegen",[],"[2696,5755]","[-75,20]",9.5,0.04
629,"InvisibleFireMavenOrb",[],[5755],[50],6,0.0525
630,"InvisibleFireUltimatumChaosCloud",[],[5755],[50],1.15,0.025
631,"InvisibleFireUltimatumChaosCloudLarge",[],[5755],[150],1.15,0.025
632,"InvisibleFireUltimatumChaosCloudInner",[],[5755],[-50],1.3636,0.0373
633,"InvisibleFireUltimatumChaosCloudInnerLarge",[],[5755],[75],1.3636,0.0373
634,"InvisibleFireOlrothRelicDaemon",[],[5755],[-25],1.3407,0.055
635,"InvisibleFireSanctumHolyCannon",[],[5755],[50],1,0
636,"FireWeapon",[],[],[],0,0
