"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText","string"
350,"GraphicsOptionsScreenspaceResolution","Shadow","","",3740462006,"",""
351,"GraphicsOptionsScreenspaceResolutionLow","Low (Default)","","",2845831550,"",""
352,"GraphicsOptionsScreenspaceResolutionMedium","High","","",2365252297,"",""
353,"GraphicsOptionsScreenspaceResolutionUltra","Ultra","","",1338890893,"",""
354,"GraphicsOptionsScreenspaceResolutionTooltip","Shadow + GI Quality<size:3>{\n}<size:29>{\r\nThis setting controls the quality and performance cost for both non-sun shadows and Global Illumination. The cost for this setting is fixed, so when there is more action on the screen, it will not get slower.<size:3>{\n}\r\n<b>{Low (Default):} Shadows and GI both have a very low cost on this setting.<size:3>{\n}\r\n<b>{High (Recommended):} Shadows look good, but don't cost too much.<size:3>{\n}\r\n<b>{Ultra:} This setting is for very powerful graphics cards. If GI is enabled, this has a very high cost.}","","",1348856953,"",""
355,"GraphicsOptionsShadowQualityLabel","Sun Shadow Quality","","",1485656395,"",""
356,"GraphicsOptionsShadowQualityOff","Off","","",3786153075,"",""
357,"GraphicsOptionsShadowQualityLow","Low","","",254832493,"",""
358,"GraphicsOptionsShadowQualityHigh","High (Default)","","",2697783030,"",""
359,"GraphicsOptionsShadowQualityOLDVariance","OLD Variance Shadow Mapping","","",694166723,"",""
360,"GraphicsOptionsShadowQualityOLDBasic","OLD Basic Shadow Mapping","","",404532710,"",""
361,"GraphicsOptionsAntialiasingLabel","Antialiasing Quality","","",3880755151,"",""
362,"GraphicsOptionsDX9SMAAOff","Off (Default)","","",2372076529,"",""
363,"GraphicsOptionsDX9SMAAMedium","SMAA Low","","",533950820,"",""
364,"GraphicsOptionsDX9SMAAHigh","SMAA High","","",565163958,"",""
365,"GraphicsOptionsDX11MSAAOff","Off (Default)","","",2508026987,"",""
366,"GraphicsOptionsDX11MSAA4","MSAA x4","","",3846149159,"",""
367,"GraphicsOptionsDX11MSAA8","MSAA x8 (Very Slow)","","",3160383361,"",""
368,"GraphicsOptionsTextureQualityLabel","Texture Quality","","",826609662,"",""
369,"GraphicsOptionsTextureQualityMedium","Medium","","",3173763059,"",""
370,"GraphicsOptionsTextureQualityHigh","High (Default)","","",755683079,"",""
371,"GraphicsOptionsTextureFilteringLabel","Texture Filtering","","",226546200,"",""
372,"GraphicsOptionsTextureFilteringTrilinear","Trilinear Filtering","","",1345203949,"",""
373,"GraphicsOptionsTextureFilteringAnisotropic","{0}x Anisotropic Filtering","","",88180192,"",""
374,"GraphicsOptionsBloomStrengthLabel","Bloom","","",2404279952,"",""
375,"GraphicsOptionsIncursionEffectLabel","Incursion/Ultimatum Effect","","",3158524470,"",""
376,"GraphicsOptionsScreenShakeLabel","Screen Shake","","",3250265184,"",""
377,"GraphicsOptionsCameraZRotationLabel","Camera Rotation Effects","","",3601792686,"",""
378,"GraphicsOptionsCameraZRotationPopup","Enable lateral camera rotation effects and cinematic camera swings","","",1821877696,"",""
379,"AudioOptionsDeviceLabel","Device","","",1945070835,"",""
380,"AudioOptionsDeviceDefault","Default","","",3978310669,"",""
381,"AudioOptionsDeviceNoDevices","No devices","","",1481443269,"",""
382,"AudioOptionsEffectsVolumeLabel","Sound Effects Volume","","",2431046690,"",""
383,"AudioOptionsMusicVolumeLabel","Music Volume","","",521601205,"",""
384,"AudioOptionsAmbientVolumeLabel","Ambient Sound Volume","","",1621999692,"",""
385,"AudioOptionsDialogueVolumeLabel","Dialogue Volume","","",1193424575,"",""
386,"AudioOptionsItemFilterAlertVolumeLabel","Item Filter Alert Volume","","",1607638348,"",""
387,"AudioOptionsReverbLabel","Reverb Enabled","","",965622437,"",""
388,"AudioOptionsMuteInBackgroundLabel","Mute when in background","","",1699281040,"",""
389,"AudioOptionsMuteInBackgroundDescription","If you enable this then sound will be muted when the client window is not in focus.","","",881782526,"",""
390,"AudioOptionsWarningNoSoundDriver","No sound driver detected","","",3216051439,"",""
391,"AudioOptionsWarningSoundDriverInitialisationFailed","Failed to initialise sound driver","","",875787078,"",""
392,"OptionsCornerMapLabel","Show Corner Map","","",6756786,"",""
393,"OptionsCornerMapPopup","Show a small map in the top-right corner of the screen.","","",3418264686,"",""
394,"OptionsAutoCenterMapLabel","Auto-Center Map","","",1951258456,"",""
395,"OptionsAutoCenterMapPopup","Pressing the Open / Close Map key when the map is off center will re-center it, rather than close it.","","",3704127941,"",""
396,"OptionsMapTransparencyLabel","Landscape Transparency","","",1808639177,"",""
397,"OptionsAlwaysHighlightLabel","Always Highlight","","",3874712885,"",""
398,"OptionsAlwaysHighlightPopup","Items and objects such as chests and waypoints will always be highlighted.","","",1844302011,"",""
399,"OptionsAlwaysShowSocketsLabel","Always Show Sockets","","",1357197412,"",""
400,"OptionsKeyPickupLabel","Key Pickup","","",417756953,"",""
401,"OptionsKeyPickupDisabled","Disabled","","",3513242391,"",""
402,"OptionsKeyPickupUseHighlightKey","Use Highlight Key","","",453685017,"",""
403,"OptionsKeyPickupUseBoundKey","Use Bound Key ({0})","","",2214924884,"",""
404,"OptionsShowFullDescriptionsLabel","Show Full Descriptions","","",3083417334,"",""
405,"OptionsShowFullDescriptionsPopup","When highlighting an item on the ground, its full description will be shown, rather than just its name.","","",3957541009,"",""
406,"OptionsShowLifeManaLevelsLabel","Show Life/Mana Levels","","",1159149270,"",""
407,"OptionsShowLifeManaLevelsPopup","Life and mana levels will show above the life and mana orbs at all times.","","",2480226465,"",""
408,"OptionsCorpseTargetingLabel","Corpse Targeting","","",213943966,"",""
409,"OptionsCorpseTargetingAlways","Always Enabled","","",4034674964,"",""
410,"OptionsCorpseTargetingWhenKeyHeld","When Key Held ({0})","","",228787115,"",""
411,"OptionsJoinGlobalChatLabel","Show Global Chat","","",585709761,"",""
412,"OptionsJoinTradeChatLabel","Show Trade Chat","","",166931419,"",""
413,"OptionsShowGuildChatLabel","Show Guild Chat","","",1015685545,"",""
414,"OptionsShowLifeBarsOnAlliesLabel","Show Mini Life Bars On Allies","","",998544620,"",""
415,"OptionsShowLifeBarsOnAlliesPopup","Displays a small life bar above each ally.","","",508354286,"",""
416,"OptionsShowLifeBarsOnEnemiesLabel","Show Mini Life Bars On Enemies","","",1122829015,"",""
417,"OptionsShowLifeBarsOnEnemiesPopup","Displays a small life bar above each enemy.","","",3002891508,"",""
418,"OptionsShowLifeBarOnPlayerLabel","Show Mini Life Bar Above You","","",2504767592,"",""
419,"OptionsShowLifeBarOnPlayerPopup","Displays a small life bar above your Character.","","",118062738,"",""
420,"OptionsShowAllyNamesOnMapLabel","Show Ally Names","","",406459778,"",""
421,"OptionsShowAllyNamesOnMapPopup","Displays the names of your Allies on your Map.","","",1077241212,"",""
422,"OptionsShowPointOfInterestNamesOnMapLabel","Show Point of Interest Names","","",3096018445,"",""
423,"OptionsShowPointOfInterestNamesOnMapPopup","Displays the names of Points of Interest on your Map.","","",4240704174,"",""
424,"OptionsUseNextFlaskWithChargesLabel","Enable Smart-flask","","",4084650405,"",""
425,"OptionsUseNextFlaskWithChargesPopup","Uses a flask of the same type when the flask bound to the pressed button has too few charges.","","",3868143838,"",""
426,"OptionsShowClockLabel","Show Clock","","",2610990147,"",""
427,"OptionsShowClockPopup","Displays the current local time above your Flask Bar.","","",3898403151,"",""
428,"OptionsAutoEquipLabel","Auto-equip","","",1772172300,"",""
429,"OptionsAutoEquipPopup","Automatically equip items you pick up while the inventory panel is closed.","","",4131008485,"",""
430,"OptionsAlwaysAttackInPlaceLabel","Always Attack In-place","","",3758743194,"",""
431,"OptionsAlwaysAttackInPlacePopup","Skills are always performed in-place.","","",933160775,"",""
432,"OptionsAttackInPlaceKeyStopsMoveLabel","Attack In Place Key Stops Move","","",679850276,"",""
433,"OptionsAttackInPlaceKeyStopsMovePopup","Pressing the attack-in-place key will stop you from moving.","","",402089892,"",""
434,"OptionsMousewheelZoomLabel","Mousewheel Zoom","","",2684054426,"",""
435,"OptionsMousewheelZoomPopup","Enables the ability to zoom in and out using the mouse scroll wheel.","","",3918954003,"",""
436,"OptionsRestrictCursorToWindowLabel","Confine Mouse To Window","","",63876039,"",""
437,"OptionsRestrictCursorToWindowPopup","Prevents the mouse cursor from leaving the game window.","","",952361665,"",""
438,"OptionsDefaultLootAllocation","Default Item Allocation","","",3254630543,"",""
439,"OptionsChatFontSize","Chat Font Size","","",3218369667,"",""
440,"OptionsChatFontOptionSmall","Small","","",581803937,"",""
441,"OptionsChatFontOptionNormal","Normal","","",3087076012,"",""
442,"OptionsChatWidthLabel","Chat Box Width","","",699796848,"",""
443,"OptionsChatHeightLabel","Chat Box Height","","",3504238752,"",""
444,"OptionsEnableQuestTracking","Enable Quest Tracking","","",1613909642,"",""
445,"OptionsEnableQuestTrackingPopup","Shows a list of your current quest objectives on the right side of the screen.","","",3809667392,"",""
446,"OptionsReloadItemFiltersButton","Reload","","",225917074,"",""
447,"OptionsItemFilterFileList","Item Filter","","",2425399776,"",""
448,"OptionsHardModeItemFilterFileList","Ruthless Item Filter","","",654335027,"",""
449,"OptionsNoFilter","None","","",1680177753,"",""
450,"OptionsLanguageOption","Language","","",1321407223,"",""
451,"OptionsLanguageChange","You must restart Path of Exile in order for your chosen language to take effect. Would you like to restart now?","","",428992790,"",""
452,"OptionsChatLanguageOption","Chat Language","","",3698294427,"",""
453,"OptionsChatLanguageOptionDefault","Same as Language","","",1114043413,"",""
454,"OptionsDialogueInChatLabel","Output Dialogue To Chat","","",383842893,"",""
455,"OptionsDialogueInChatPopup","Outputs character and NPC dialogue to chat in addition to the audio.","","",1213515967,"",""
456,"OptionsNetworkingMode","Networking Mode","","",1387953544,"",""
457,"OptionsNetworkingModeCannotChange","This setting can only be changed from the main menu, while you are out of game","","",900848435,"",""
458,"OptionsNetworkingModeLockstep","Lockstep","","",3919579189,"",""
459,"OptionsNetworkingModePredictive","Predictive","","",3921319074,"",""
460,"OptionsNetworkingModeAuto","Auto","","",1250029193,"",""
461,"OptionsNetworkingModeAutoSelected","{0} (Auto)","","",81391679,"",""
462,"OptionsShowFlaskBuffs","Show Flask Buffs","","",2911951039,"",""
463,"OptionsShowFlaskBuffsPopup","Shows an icon at the top of the screen for each Flask buff you have active, as well as its duration.","","",3438143915,"",""
464,"OptionsShowAuraIcons","Show Aura Icons","","",845939537,"",""
465,"OptionsShowAuraIconsPopup","Shows an icon at the top of the screen for each persistent buff you have activated.","","",1209991193,"",""
466,"InputOptionsDescription","Click a button in the table below to change the input for an action.","","",1481535704,"",""
467,"OptionsResetToDefaults","Reset to Defaults","","",2042314600,"",""
468,"OptionsReset","Reset","","",378444259,"",""
469,"InputOptionsActionsNotSet","One or more actions not set","","",4085594740,"",""
470,"InputOptionsHint","<— Press a key or mouse button to bind it to this action (press escape to cancel)","","",1228653717,"",""
471,"InputOptionsNotSet","Not Set","","",2927616851,"",""
472,"InputOptionsEntryPopup","Press a key\r\n\t(Press [Esc] to cancel)","","",2172561225,"",""
473,"OptionsPanelTitle","Options","","",1718627956,"",""
474,"OptionsPanelSaveButtonText","Save","","",3093929651,"",""
475,"OptionsPanelCloseButtonText","Close","","",3544109211,"",""
476,"OptionsPanelCancelButtonText","Cancel","","",1194316880,"",""
477,"OptionsPanelDefaultsButtonText","Defaults","","",510991106,"",""
478,"OptionsPanelSaveChangesText","Click to save your changes","<<xbox_button_a>> to save your changes","",1542231589,"",""
479,"OptionsPanelCancelChangesText","Click to cancel all your changes","<<xbox_button_a>> to save your changes","",3208215236,"",""
480,"OptionsPanelResetToDefaultsText","Click to reset all settings to their defaults","Press <<xbox_button_a>> to reset all settings to their defaults","",3418113419,"",""
481,"OptionsPanelGraphicsTabTitle","Graphics","","",508687631,"",""
482,"OptionsPanelSoundTabTitle","Sound","","",2923114525,"",""
483,"OptionsPanelUITabTitle","Interface","","General",3996175068,"General",""
484,"OptionsPanelNotificationsTabTitle","Notifications","","",1511366438,"",""
485,"OptionsPanelNotificationsTabDisplayLocationsNone","Hide","","",982316432,"",""
486,"OptionsPanelInputTabTitle","Input","","",1571966149,"",""
487,"NotificationOptionsTypeHeader","Notification Popups","","",3620085056,"",""
488,"NotificationOptionsShowPopupHeader","Show Popup","","",623378496,"",""
489,"NotificationOptionsObeyDNDHeader","Obey DND","","",3369962628,"",""
490,"LoginScreenLogInButtonText","Log In","","",2443869019,"",""
491,"SteamLoginScreenLogInButtonTip","Log in with Steam","","",2165963683,"",""
492,"LoginScreenOptionsButtonText","Options","","",2345879940,"",""
493,"LoginScreenCreditsButtonText","Credits","","",3215443317,"",""
494,"LoginScreenExitButtonText","Exit","","",1082349326,"",""
495,"LoginScreenGatewayLabel","Gateway","","",1171081697,"",""
496,"LoginScreenEmailLabel","Email","","",3819834213,"",""
497,"LoginScreenPasswordLabel","Password","","",3708064349,"",""
498,"LoginScreenSaveLoginDetailsText","Remember Me","","",903007589,"",""
499,"LoginScreenCreateButtonText","Create Account","","",3907531669,"",""
500,"LoginScreenCreateButtonTip","Open the account creation webpage in a browser","","",3933923080,"",""
501,"LoginScreenLostPasswordButtonText","Lost Password","","",2307236733,"",""
502,"LoginScreenLostPasswordButtonTip","Open the password recovery webpage in a browser","","",2454461333,"",""
503,"LoginScreenGatewayListGatewayTitle","Gateway","","",1351669884,"",""
504,"LoginScreenGatewayListPingTitle","Ping","","",2829679160,"",""
505,"LoginScreenGatewayListPing","{0}ms","","",4179133140,"",""
506,"LoginScreenGatewayListAutoSelectGateway","Auto-select Gateway","","",3965588358,"",""
507,"LoginScreenGatewayListFindingGateway","Finding a Gateway...","","",2912923413,"",""
508,"LoginScreenGatewayListGatewayAutoSelected","{0} (Auto-selected)","","",805703986,"",""
509,"GarenaLoginScreenPlayButtonText","Play","","",2160159351,"",""
510,"CharacterSelectionScreenEntryText","Level {1} {0}","","",3136476799,"",""
511,"CharacterPanelNextLevelExperience","Next level ({2}) requires {0} experience\r\n\t{1} remaining","","",3447952545,"",""
512,"CharacterPanelMaxLevel","Max Level","","",541505894,"",""
513,"CharacterPanelMaxLevelBrackets","[Max Level]","","",3827337770,"",""
514,"SkillPopupManaCost","Cost","","",3074435541,"",""
515,"SkillPopupManaReserved","Reservation","","",1067735169,"",""
516,"SkillPopupCastTime","Cast Time","","",50391822,"",""
517,"SkillPopupAttackTime","Attack Time","","",929336521,"",""
518,"SkillPopupReloadTime","Reload Time","","",2876002457,"",""
519,"SkillPopupSecond","s","","",4253618419,"",""
520,"SkillPopupSeconds","s","","",642999722,"",""
521,"SkillPopupDPS","DPS","","",1825515187,"",""
522,"SkillPopupAverageDamage","Avg. Damage","","",2557089490,"",""
523,"SkillPopupSouls","Souls","","",4007525928,"",""
524,"SkillPopupLevel","(lvl {0})","","",503575065,"",""
525,"MicrotransactionPanelTitle","Microtransactions","","",4190111211,"",""
526,"MicrotransactionPanelReclaimMTX","Reclaim Effect","","",3891867570,"",""
527,"MicrotransactionPanelReclaimMTXPopup","Reclaim a cosmetic effect from an item (click on this button then click on the item)","Reclaim a cosmetic effect from an item (<<xbox_button_a>> then <<xbox_button_a>> on the item)","",782966035,"",""
528,"MicrotransactionPanelCancelReclaimMTX","Cancel Reclaim","","",3934812519,"",""
529,"MicrotransactionPanelCancelReclaimMTXPopup","Cancel cosmetic effect reclamation (escape)","","",3482761170,"",""
530,"MicrotransactionPanelReclaimPet","Unsummon Pet","","",3677177345,"",""
531,"MicrotransactionPanelReclaimPetPopup","Reclaim your pet to the microtransaction stash","","",1734861795,"",""
532,"MicrotransactionPanelCancelReclaimPet","Cancel Reclaim","","",68483067,"",""
533,"MicrotransactionPanelReclaimCursorNotEmpty","You must empty your cursor before you can enter reclaim mode.","","",581322476,"",""
534,"MicrotransactionPanelShopButton","Shop","","",1187089824,"",""
535,"MicrotransactionPanelShopButtonPopup","Opens the shop panel","","",3001410484,"",""
536,"MicrotransactionPanelOnlineShopButton","Online Shop","","",3678444261,"",""
537,"MicrotransactionPanelOnlineShopButtonPopup","Click to open the online shop in a web browser","","",2639593813,"",""
