"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32_64"
291,"ExileElementalHitLightning","[617,848,849,7911,7910]","[173,1871,18295]","[2,25,10]",0.9333,0,1026510606
292,"CitystalkerElementalHit",[617],"[1871,18295]","[25,10]",0.9333,0,1026510606
293,"MachinariumElementalHitFire","[617,848,849,7911,7912,12512]","[1871,18295]","[25,10]",1,0,0
294,"MachinariumElementalHitCold","[617,848,849,7910,7912,12512]","[1871,18295]","[25,10]",1,0,0
295,"MachinariumElementalHitLightning","[617,848,849,7910,7911,12512]","[1871,18295]","[25,10]",1,0,0
296,"ExileElementalHitBarrage","[848,10511]",[18295],[10],0.723,0,1023504128
297,"ElementalHitCloneShot","[848,849]","[1871,18295]","[20,10]",1,0,0
298,"ImmortalCall","[2968,9815,13163]","[9346,360,356]","[-1500,20,1000]",0,0,0
299,"ExileImmortalCallOnDamageTaken",[6535],"[356,702,1841]","[250,600,100]",0,0,0
300,"VaalImmortalCall","[2114,2968,8016,8706]",[356],[400],0,0,0
301,"ImmortalCallOak",[],[356],[1000],0,0,0
302,"AzmeriOakImmortalCall",[],[356],[1000],0,0,0
303,"ExileImmortalCall",[],[],[],0,0,0
304,"WbImmortalCall",[],[],[],0,0,0
305,"DualStrikeMercenary",[1116],"[9730,9731]","[100,60]",0,0,0
306,"DualStrike","[1116,19321]","[9730,9731]","[100,60]",0,0,0
307,"DualStrikeAltX","[1116,19530]",[19531],[50],0,0,0
308,"DualStrikeAltY","[1116,19321]","[9730,9731]","[100,60]",0,0,0
309,"DualStrikeRoyale",[1116],"[9730,9731]","[100,30]",0,0,0
310,"BanditDualStrike",[1116],"[26,633]","[41,-10]",0,0,0
311,"ExileDualStrike",[1116],"[26,633]","[6,-10]",0,0,0
312,"WbDualStrike",[1116],[633],[-40],0,0,0
313,"PerandusDualStrike","[1116,3811]",[633],[-40],0,0,0
314,"MonsterDemonDualStrike",[1116],"[26,633]","[6,53]",0,0,0
315,"AzmeriDualStrikeDemonDualStrike","[1116,12512]",[],[],0,0,0
316,"DemonDualStrikeSideAreaBoss",[1116],"[26,633]","[6,53]",0,0,0
317,"MonsterDualStrikePitbull",[1116],[633],[-10],0,0,0
318,"MonsterDualStrikePitbullBleed",[1116],"[3625,6034,1919]","[100,-44,-25]",0,0,0
319,"HarvestSpiderDualStrike","[1116,1112,12386]","[1229,1102]","[6,25]",0,0,0
320,"WhirlingBladesMercenary","[1846,1994,1116]","[8552,1300,1903]","[600,-1,-25]",0,0,0
321,"WhirlingBlades","[1846,1994,1116]","[8552,1300,1903]","[600,-1,-25]",0,0,0
322,"WhirlingBladesAltX","[1846,1994,1116]","[8552,1300,1903]","[600,-1,-25]",0,0,0
323,"WhirlingBladesAltY","[1846,1994,1116]","[8552,1300,1903]","[600,-1,-25]",0,0,0
324,"WhirlingBladesHardMode","[1846,1994,3811,1116]","[8552,1300,1903]","[600,-1,-25]",0,0,0
325,"WhirlingBladesRoyale","[1846,1994,1116]","[8552,1300,1903]","[1500,-1,-25]",0,0,0
326,"ExileWhirlingBlades","[1846,1994]","[26,633]","[6,-30]",0,0,0
327,"WbWhirlingBlades","[1846,1112]",[633],[-30],0,0,0
328,"PerandusWhirlingBlades","[1846,1112]",[633],[-30],0,0,0
329,"VaganWhirlingBlades","[1846,1994]","[26,633]","[6,-50]",0,0,0
330,"PurgeHoundWhirlingBlades",[1846],[],[],0,0,0
331,"DarkExileWhirlingBlades","[1846,1994]","[26,633,1919]","[6,-30,100]",0,0,0
332,"UndyingWhirlingBlades","[1112,1846]","[633,870]","[-40,1]",0,0,0
333,"UndyingWhirlingBladesInvasion","[1112,1846]","[633,870]","[-40,1]",0,0,0
334,"FireMonsterWhirlingBlades","[1112,1846]","[356,70,870]","[6000,-50,1]",1.0889,0,1032080641
335,"FireMonsterWhirlingBladesInvasion","[1112,1846]","[356,70,870]","[6000,-50,1]",1.0889,0,1032080641
336,"MossMonsterWhirlingBlades","[1112,1846]","[1717,70,870]","[1,-50,1]",2.14,0,1027772252
337,"MossMonsterWhirlingBladesUnique","[1112,1846]","[1717,70,870]","[1,-50,1]",2.14,0,1027772252
338,"MossMonsterWhirlingBladesInvasion","[1112,1846]","[1717,70,870]","[1,-50,1]",2.14,0,1027772252
339,"RockGolemWhirlingBlades","[1112,1846]","[1717,1919,870]","[1,-50,1]",0,0,0
340,"RockGolemMinionWhirlingBlades","[1112,1846]","[1717,1919,870]","[1,-25,1]",0,0,0
341,"CorpseWheelWhirlingBlades","[1112,1846]","[1717,1919,870]","[1,-50,1]",0,0,0
342,"KitavaDemonWhirlingBlades","[1112,1846]","[356,870]","[6000,1]",2.6667,0,1031798784
343,"PlaguewingWhirlingBlades","[1112,1846]","[356,870,4586]","[6000,1,2]",1.7333,0,1025758986
344,"AbyssMineBatWhirlingBlades","[1112,1846]","[356,870,4586]","[6000,1,2]",1.7333,0,1025758986
345,"NessaCrabWhirlingBlades","[1846,1994,1112,2358]","[1717,870]","[1,2]",1,0,0
346,"ElderGuardianWhirlingBlades","[1846,1112]",[1919],[-35],0.98,0,1032080641
347,"ExpeditionWhirlingBlades","[1112,1846]","[870,1717,2598]","[1,3,20]",1,0,0
348,"VilentaDash","[1846,1112]",[1919],[50],0.98,0,1032080641
349,"VilentaDashMap","[1846,1112]","[1919,633]","[50,-30]",0.98,0,1032080641
350,"DelveProtoVaalDash","[1846,1112]","[1919,1100]","[-60,75]",0.98,0,1032080641
351,"ElderGuardianWhirlingBladesBarrage","[1846,1112,3811,2358]",[1919],[-72],0.98,0,1032080641
352,"BetrayalVoriciCloneDash","[1846,1112]",[],[],1,0,0
353,"BoneGolemWhirl","[1846,1112]",[659],[-40],1,0,0
354,"HeistRobotClockworkRoll","[1846,1112]",[],[],1,0,0
355,"HeistCultistUnarmedLeap","[1846,1112]",[1717],[2],1,0,0
356,"DrakelingWhirlingBlades","[1846,1112]",[659],[10],1,0,0
357,"CrucibleClockworkRoll","[1846,1112]",[],[],1,0,0
358,"FrenzyMercenary","[848,849]","[9735,9736]","[5,5]",0,0,0
359,"Frenzy","[848,849,19132,19133]","[9735,9736]","[5,5]",0,0,0
360,"FrenzyAltX","[19132,19133]","[9735,9736,19555]","[5,5,1000]",0,0,0
361,"FrenzyAltY","[848,849,19132,19133]","[9735,9736]","[5,5]",0,0,0
362,"MonsterFrenzy","[848,849]","[364,363,635]","[20,5,20]",0,0,0
363,"BanditLeaderFrenzyMapBoss","[848,849]","[364,363,635]","[12,5,20]",0,0,0
364,"ExileFrenzy",[848],"[364,363,635]","[10,10,10]",0,0,0
365,"WbFrenzy",[848],"[364,363,635]","[10,10,10]",0,0,0
366,"WbFrenzyFortify",[848],"[364,363,635,2757,2948]","[10,10,10,100,25]",0,0,0
367,"DetonateDead",[617],[18295],[22],4.03,0,1023530972
368,"DetonateDeadAltX",[617],"[18295,12533]","[28,-60]",4.03,0,1023530972
369,"DetonateDeadAltY",[617],[18295],[20],1.45,0,1023530972
370,"DetonateDeadRoyale",[617],"[16406,18295]","[60,22]",2.67,0,1023530972
371,"TormentSpiritVaalDetonateDead","[1634,2181,617]","[343,2693,5750]","[1,-25,-18]",1.5111,0,1013598860
372,"BeyondDemonVaalDetonateDead",[617],"[2693,5750]","[-25,-18]",0.8889,0,1024953680
373,"MonsterVaalDetonateDeadInvasion","[617,7294,7295,7296]","[2693,5750]","[-25,-18]",1.1111,0,1020054733
374,"BanditDetonateDead",[617],"[2693,5750]","[-25,-18]",1.5111,0,1016833507
375,"BellyTotemDetonateDead",[617],"[343,2693,5750]","[6,-25,-18]",1.9444,0,1016833507
376,"BanditBossDetonateDeadDescent",[617],"[343,2693,5750]","[6,-25,-18]",1.5111,0,1016833507
377,"MonsterTotemDetonateDead","[1784,617]","[2693,5750]","[-25,-18]",1.5111,0,1016833507
378,"DetonateDeadDaemon",[617],"[659,216,2693,5750]","[-82,40,-25,-18]",2.2222,0,1013598860
379,"DetonateDeadDaemonRepeat",[617],"[216,214,2693,5750]","[100,4,-25,-18]",2.2222,0,1013598860
380,"ExperimenterDetonateDead",[617],"[659,2693,5750]","[-70,-25,2]",1.5111,0,1013598860
381,"TormentDaemonDetonateDead",[617],"[659,2693,5750]","[-70,-25,2]",1.5111,0,1013598860
382,"DetonateDeadSideAreaBoss",[617],"[659,2693,5750]","[-70,-25,2]",1.5111,0,1013598860
383,"MaligaroDetonateDead","[617,6535]","[343,216,2693,1841,1842,5750]","[9,40,-25,100,10,-18]",1.5111,0,1016833507
384,"WbDetonateDead",[617],[5750],[-18],2.1156,0,1022739087
385,"DroolmawDetonateDead","[617,6532]","[343,5750]","[4,-18]",2.1156,0,1022739087
386,"DroolmawDetonateDeadNoTotem",[617],"[343,5750]","[4,-18]",2.1156,0,1022739087
387,"SplitArrowMercenary","[848,19323]",[7085],[50],1,0,0
388,"SplitArrow","[848,19323]",[7085],[50],1,0,0
389,"SplitArrowAltX","[848,19323,10504,12868,12867]",[7085],[50],1,0,0
390,"SplitArrowAltY","[848,19323]",[7085],[50],1,0,0
391,"VaalSplitArrowMercenary","[848,4546,20454,498]","[18039,10576]","[10,3]",0.8,0,1019142052
392,"VaalSplitArrow","[848,4546,20454]","[18039,10576]","[10,3]",0.8,0,1019142052
393,"MonsterSplitArrow",[848],[175],[-30],0.5,0,1019142052
394,"MonsterSplitArrow2",[848],[175],[-30],0.5,0,1019142052
395,"ExileSplitArrow",[848],"[174,26,633]","[5,18,-20]",0,0,0
396,"ExileRangerSplitArrow","[4577,848]","[174,26,633,70]","[5,12,-40,80]",0,0,0
397,"BeyondDemonSplitArrow",[848],"[174,26,633]","[4,18,-20]",0,0,0
398,"BanditStagSplitArrow","[848,4577,7080]",[175],[-30],0,0,0
399,"Melee","[848,849]",[],[],0,0,0
400,"MeleeAtAnimationSpeed","[848,849,12512,4577,7080]",[],[],0,0,0
401,"MeleeAtAnimationSpeedBow","[848,849,12512,4577,7080,5824,10642]",[],[],0,0,0
402,"MeleeAtAnimationSpeedDeferDamagePrediction","[848,849,12512,4577,7080,9734]",[],[],0,0,0
403,"MeleeAtAnimationSpeedFire","[848,849,12512,4577,7080]",[1099],[75],0,0,0
404,"MeleeAtAnimationSpeedCold","[848,849,12512,4577,7080]",[1100],[75],0,0,0
405,"MeleeAtAnimationSpeedLightning","[848,849,12512,4577,7080]",[1101],[75],0,0,0
406,"MeleeAtAnimationSpeedChaos","[848,849,12512,4577,7080]",[1102],[25],0,0,0
407,"MeleeAtAnimationSpeed2","[848,849,12512,4577,7080]",[],[],0,0,0
408,"MeleeAtAnimationSpeedBoss","[848,849,12512,4577,7080]",[],[],1,0,0
409,"MeleeAtAnimationSpeedUnique","[848,849,12512,4577,7080]",[],[],0,0,0
410,"MeleeAtAnimationSpeedUniqueNonStickArrows","[848,849,12512,4577,7080]",[4816],[35],0,0,0
411,"MeleeAtAnimationSpeedFireUnique","[848,849,12512,4577,7080]",[1099],[75],0,0,0
412,"MeleeAtAnimationSpeedColdUnique","[848,849,12512,4577,7080]",[1100],[75],0,0,0
413,"MeleeAtAnimationSpeedLightningUnique","[848,849,12512,4577,7080]",[1101],[75],0,0,0
414,"MeleeAtAnimationSpeedUniqueWithDirectionalKnockback","[848,849,12512,110,10640,4577,7080]","[10627,401]","[300,100]",1,0,0
415,"MeleeAtAnimationSpeedWithDirectionalKnockback","[848,849,12512,110,10640,4577,7080]","[10627,401]","[300,100]",0,0,0
416,"MeleeAtAnimationSpeedWithDirectionalKnockbackOlroth","[848,849,12512,110,10640,4577,7080]","[10627,401]","[300,100]",0,0,0
417,"MeleeAtAnimationSpeedWithDirectionalKnockbackSanctum","[848,849,12512,110,10640,4577,7080]","[10627,401,16933]","[300,100,15]",1,0,0
418,"MeleeAtAnimationSpeedWithDirectionalKnockbackSanctumFire","[848,849,12512,110,10640,4577,7080]","[10627,401,16933,1099]","[300,100,25,50]",1,0,0
419,"MeleeAtAnimationSpeedMaim","[848,849,12512,4577,7080,3811]",[],[],1,0,0
420,"MeleeAtAnimationSpeedUniqueMaim","[848,849,12512,4577,7080,3811]",[],[],0,0,0
421,"MeleeAtAnimationSpeedCorruptingBlood","[848,849,12512,4577,7080]","[3875,4960,4961]","[80,4000,1]",0,0,0
422,"MeleeAtAnimationSpeedSanctum","[848,849,12512,4577,7080]",[16933],[15],0,0,0
423,"MeleeAtAnimationSpeedSanctumGuard","[848,849,12512,4577,7080]",[16933],[15],1,0,0
424,"MeleeAtAnimationSpeedUniqueSanctum","[848,849,12512,4577,7080]",[16933],[30],0,0,0
425,"MAASPirateColdMelee","[848,849,12512,4577,7080,12512]",[1100],[40],1,0,0
426,"SanctumLycia2Melee","[848,849,12512,110,10640,4577,7080]","[10627,401,1102]","[300,100,25]",1,0,0
427,"AzmeriArgusMeleeAtAnimationSpeed","[848,849,12512,4577,7080]",[],[],0,0,0
428,"AxisGeneralMeleeAtAnimationSpeedUnique","[848,849,12512,4577,7080]","[1099,610,15022]","[25,50,-50]",0,0,0
429,"DoubleStrikeMeleeAtAnimationSpeed","[848,849,12512,4577,7080]",[],[],0,0,0
430,"DoubleStrikeMeleeAtAnimationSpeedUnique","[848,849,12512,4577,7080]",[],[],0,0,0
431,"HellscapeDemonBossMeleeAtAnimationSpeedFireKnockback","[848,849,12512,110,10640,4577,7080]",[1099],[40],0,0,0
432,"BetrayalCatarinaMelee","[848,849,12512,4577,7080]",[2693],[-25],0,0,0
433,"PlayerMelee","[848,849]",[],[],0,0,0
434,"BlinkMirrorArrowMelee","[848,849]",[],[],1,0,0
435,"MonsterMelee","[848,849]",[],[],0,0,0
436,"MonsterMeleeUnarmed","[848,849]",[],[],0,0,0
437,"MonsterMeleeUnarmedGreen","[848,849]",[],[],0,0,0
438,"MeleeUseContactPoint","[848,849,7080,4577]",[],[],0,0,0
439,"MeleeElderGuardianGold","[848,849]",[1919],[50],0,0,0
440,"MeleeKitavaMinion",[1927],[],[],0,0,0
441,"MeleeDusk","[1927,848,849]",[4816],[2],0,0,0
442,"MeleeProtoVaal","[848,849]","[1100,1919]","[75,30]",0,0,0
443,"DelveMeleeCold","[12512,848,849]",[],[],0,0,0
444,"DelveMeleeFire","[12512,848,849]",[],[],0,0,0
445,"DelveMeleeLightning","[12512,848,849]",[],[],0,0,0
446,"ShaperMelee",[],[1919],[33],0,0,0
447,"IzaroMelee",[],[],[],0,0,0
448,"MinotaurMelee","[848,849]",[1101],[30],0,0,0
449,"VilentaEnrageMelee","[848,849]",[1919],[100],0,0,0
450,"VilentaEnrageMeleeMap","[848,849]",[1919],[100],0,0,0
451,"BlackguardJaegerMelee","[4577,498]",[],[],0,0,0
452,"SpikerBossMultistrikeMelee",[],"[1250,1237]","[2,75]",0,0,0
453,"SumonRagingSpiritMelee",[],[],[],1,0,0
454,"RagingSpiritMeleeAttack",[],[],[],0,0,0
455,"ProphecyRagingSpiritMeleeAttack",[],[],[],0,0,0
456,"BrutusMeleeAttack",[],[1919],[12],0,0,0
457,"BruteTowerMeleeAttack",[],[],[],0,0,0
458,"BruteTowerMeleeAttackEmpowered",[],"[1101,633]","[60,100]",0,0,0
459,"MalachaiMeleeAttack",[],[],[],0,0,0
460,"MeleeSpiralStrMissionTotem",[849],"[2118,2119,2120]","[15,1600,3200]",0,0,0
461,"MonsterMeleeSplash","[1246,848,849]","[1247,1248]","[-20,-50]",0,0,0
462,"VaalSideAreaBoss1Melee","[848,849]",[],[],0,0,0
463,"DelveLavaGargoyleBossMelee","[848,849]",[],[],0,0,0
464,"MeleeEinhar","[848,849,683,4546]","[4816,1919]","[3,25]",0,0,0
465,"MeleeTora","[12386,848,849]","[4816,1919,1102]","[4,33,20]",0,0,0
466,"BetrayalSkeletonMelee","[848,849]","[4816,317]","[5,-30]",0,0,0
467,"BetrayalLabMelee",[],[5015],[-85],0,0,0
468,"MeleeJun",[683],[1919],[40],0,0,0
469,"MeleeBetrayalGravicius","[848,849]",[],[],0,0,0
470,"MeleeBetrayalThane","[848,849]",[],[],0,0,0
471,"MeleeBetrayalVagan","[848,849]",[],[],0,0,0
472,"MeleeBetrayalRiker","[848,849]",[],[],0,0,0
473,"MeleeBetrayalRin","[848,849]",[1100],[50],0,0,0
474,"MeleeLongRange","[848,849]",[1229],[16],0,0,0
475,"MeleeKaruiArcher",[848],"[4816,1100]","[18,75]",0,0,0
476,"MeleeKaruiSergeant",[848],"[4816,1099]","[21,75]",0,0,0
477,"MeleeHyrri",[848],"[4816,1100]","[19,75]",0,0,0
478,"MeleeHillock",[],[],[],0,0,0
479,"MeleeLioneye","[848,9549,7080]","[4816,1919,1099]","[20,-25,75]",0,0,0
480,"MeleeLioneyeSanctum","[848,7080]","[4816,1919,1099,16933]","[20,-25,75,15]",1,0,0
481,"MeleeLightningBowSanctum","[848,7080]","[4816,1101,16933]","[32,75,10]",1,0,0
482,"MeleeSekhemaAukuna","[848,7080,4546]","[1919,4816]","[-25,24]",0,0,0
483,"MeleeSekhemaAukunaDismounted",[],[1919],[-25],0,0,0
484,"MeleeFire","[848,849]",[1099],[75],0,0,0
485,"MeleeLightning","[848,849]",[1101],[75],0,0,0
486,"MeleeCold","[848,849]",[1100],[75],0,0,0
487,"MeleePartialChaos","[848,849,12386]",[1102],[25],0,0,0
488,"MeleePartialChaosWithKnockback","[848,849,110,12386]","[1102,10627]","[25,100]",0,0,0
489,"MeleePartialChaosWithKnockbackBasilisk","[848,849,110,12386]","[1102,10627]","[25,100]",0,0,0
490,"MeleeDemonFemale","[848,849]",[1229],[10],0,0,0
491,"MeleeEternalArcher",[848],[4816],[22],0,0,0
492,"MeleeMarakethArcher","[848,4577,7080]",[4816],[23],0,0,0
493,"MeleeBasiliskArrow","[848,4577,7080,12386]","[4816,1102]","[25,25]",0,0,0
494,"MeleeEyrieArrow","[848,849,7080,4577]","[1100,4816]","[75,26]",0,0,0
495,"MeleeWarlordArrow","[848,4577,7080]",[4816],[27],0,0,0
496,"AxisGeneralMelee","[848,849]","[1099,610,15022]","[25,50,-50]",0,0,0
497,"MeleeAtlasCrusaderMonsters","[848,849]",[1101],[75],1,0,0
498,"AzmeriLightningMelee","[848,849,12512]",[1101],[75],1,0,0
499,"MeleeWithDirectionalKnockback","[848,849,110,10640]",[10627],[100],0,0,0
500,"HeistThugMeleeWDK","[848,849,110,10640,12512]",[10627],[100],0,0,0
501,"MeleeHarvestSnake","[848,849,110,10640]","[10627,1100]","[100,15]",0,0,0
502,"MeleeEyrieBird","[848,849,110,10640]","[1100,10627]","[75,100]",0,0,0
503,"MeleeWarlordPitbull","[848,849]",[],[],0,0,0
504,"MeleePoisonMaim","[3811,2300,848,849]",[],[],0,0,0
505,"HarvestBearMelee","[848,849,110,10640]",[10627],[100],0,0,0
506,"HarvestMinerMelee","[848,849]",[],[],0,0,0
507,"MeleeBleed","[848,849,2358]",[],[],0,0,0
508,"HarvestScorpionMelee","[848,849,12386]",[1102],[25],0,0,0
509,"MeleeHalfDamage","[848,849]",[],[],0,0,0
510,"MeleeHalfDamageChaos","[848,849,12386]",[1102],[25],0,0,0
511,"MeleeSummonedWolf","[848,849]",[567],[300],0,0,0
512,"MeleeHeistTemplarArrow","[848,4577,7080]",[4816],[28],0,0,0
513,"MeleeHeistTemplarCaptain","[848,849]",[],[],0,0,0
514,"MeleeHeistThugArrow","[848,849]",[4816],[28],0,0,0
515,"MeleeHeistThugMelee1","[848,849]",[1229],[-9],0,0,0
516,"MeleeHeistThugMelee2","[848,849]",[],[],0,0,0
517,"MeleeHeistThugMelee2_2","[848,849,1112]",[],[],0,0,0
518,"MeleeHeistThugMelee2Miniboss","[848,849,110,10640]",[10627],[100],0,0,0
519,"MeleeHeistThugMelee2MinibossEnraged1","[848,849,110,10640,1112]",[10627],[100],1,0,0
520,"MeleeHeistThugMelee2MinibossEnraged2","[848,849,110,10640,1112]",[10627],[100],1,0,0
521,"MeleeHeistThugMelee2MinibossEnraged3","[848,849,110,10640,1112]",[10627],[100],1,0,0
522,"HeistTullinaMelee","[848,849]","[1102,3364]","[80,40]",0,0,0
523,"Melee2HeistTullina","[848,849]","[1102,3364]","[80,40]",0,0,0
524,"HeistMilitaryMelee","[848,849]",[],[],0,0,0
525,"HeistThugMelee","[848,849]",[],[],0,0,0
526,"HeistMannequinMelee2","[848,849]",[],[],0,0,0
527,"HeistTibbsMelee1","[848,849,110,10640,1112]","[10627,401]","[300,100]",0,0,0
528,"HeistTibbsMelee2","[848,849,1112]",[],[],0,0,0
529,"HeistTibbsMelee3","[848,849,110,10640,1112]","[10627,401]","[300,100]",0,0,0
530,"HeistTibbsMelee4","[848,849,110,10640,1112]","[10627,401]","[300,100]",0,0,0
531,"HeistHuckMelee","[848,849]",[],[],0,0,0
532,"HeistNenetMeleeArrow","[848,4577,7080]","[4816,1100]","[29,30]",0,0,0
533,"HeistNenetMeleeArrowFan","[848,4577,7080]","[4816,173,1100]","[30,6,30]",0,0,0
534,"HeistVinderiMelee",[2968],[],[],0,0,0
535,"HeistSpecialCharMelee","[848,849]",[],[],0,0,0
536,"HeistProjectUnarmedMelee1","[848,849]",[],[],0,0,0
537,"HeistProjectUnarmedMelee2","[848,849]",[],[],0,0,0
538,"HeistRatTailWhipMelee","[848,849]",[],[],0,0,0
539,"HeistSkeletonMelee","[848,849]",[],[],0,0,0
540,"HeistDanaiMelee","[848,849]",[],[],0,0,0
541,"HeistDanaiMeleeCharged","[848,849]","[1101,1099]","[40,40]",0,0,0
542,"HeistUnbreakableMelee","[848,849]",[1101],[25],0,0,0
543,"HeistCultistSawbladeMelee","[848,849,12512]","[2598,5344]","[50,-25]",0,0,0
544,"ThaumaturgistMelee","[848,849,12512,12386]","[3364,1102]","[50,30]",0,0,0
545,"UltimatumGuardMeleeLightning","[848,849,12512,7080]","[172,13219,1101,4816]","[1,30,50,32]",0,0,0
546,"VaalGuardMeleeLightning","[848,849,12512,7080]","[172,13219,1101,4816]","[1,35,50,32]",0,0,0
547,"UltimatumGuardMeleeCold","[848,849,12512,7080]","[173,1100,4816]","[2,50,34]",0,0,0
548,"VaalGuardMeleeCold","[848,849,12512,7080]","[173,1100,4816]","[2,50,34]",0,0,0
549,"UltimatumGuardMeleeFire","[848,849,12512,4987,7080]","[610,1099,4816]","[10,50,33]",0,0,0
550,"VaalGuardMeleeFire","[848,849,12512,4987,7080]","[610,1099,4816,209]","[33,50,33,50]",0,0,0
551,"UltimatumMeleeApplyRuin","[848,849,13807]",[],[],0,0,0
552,"UltimatumMeleeApplyRuinSupporter","[848,849,19390]",[],[],0,0,0
553,"TrialmasterBossMeleeKnockback","[848,849,12512,110,10640]","[10627,401]","[300,100]",0,0,0
554,"ExpeditionScytheHandDoubleStrike",[12512],[],[],0,0,0
555,"SummonedReaperMelee",[12512],[],[],0,0,0
556,"ExpeditionVoranaMelee","[848,849,12512,110,10640]","[10627,401]","[300,-50]",0,0,0
557,"AzmeriReaperMelee","[848,849,12512,110,10640]","[10627,401]","[300,-50]",0,0,0
558,"ExpeditionVoranaMeleeFlurry","[848,849,12512,110,10640]","[10627,401]","[300,-50]",0,0,0
559,"ExpeditionMedvedMeleeSingle","[848,849,12512,110,10640]","[10627,401]","[300,100]",0,0,0
560,"ExpeditionMedvedMeleeDouble","[848,849,12512,110,10640]","[10627,401]","[300,100]",0,0,0
561,"ConsumeBossTentacleSlap1","[848,849,12512,4577,7080]",[1101],[75],0,0,0
562,"ConsumeBossTentacleSlap2","[848,849,12512,4577,7080]",[1101],[75],0,0,0
563,"BlackStarMeleeCloneFire","[848,849,12512,4577,7080]",[1099],[75],0,0,0
564,"BlackStarMeleeCloneCold","[848,849,12512,4577,7080]",[1100],[75],0,0,0
565,"VaalDominationMelee",[],[],[],0,0,0
566,"MainHandAttack",[],[3186],[15],0,0,0
567,"OffHandAttack",[],[],[],0,0,0
568,"OffHandAttackFire",[],[1099],[50],0,0,0
569,"OffHandAttackBetrayalThane",[],[1919],[22],0,0,0
570,"SandSpitterProjectile","[498,7080,12512]",[],[],0,0,0
571,"SandSpitterProjectileSideArea","[498,12512]","[173,70]","[2,35]",0,0,0
572,"SandSpitterBarrage","[498,12512]",[1788],[50],1,0,0
573,"SandSpitterBarrage2","[498,12512]",[1788],[50],1,0,0
574,"SandSpitterBarrageDweller","[498,12512]",[1788],[50],1,0,0
575,"SandSpitterBarrageUntainted","[498,12512]","[214,1788]","[1,50]",1,0,0
576,"SandSpitterProjectileInvasion","[498,12512]",[],[],0,0,0
577,"SandSpitterProjectileCold","[498,12512]",[],[],0.77,0,0
578,"SandSpitterProjectileLightning","[498,12512]",[],[],0.77,0,0
579,"SandSpitterProjectileFire","[498,12512]",[],[],0.77,0,0
580,"HarvestSandSpitterProjectile",[498],[1229],[30],1,0,0
581,"MMASandSpitterProjectile","[617,498,4577,7080,10522,5824,8847]","[2500,3207,1229]","[3,50,15]",1,0,0
582,"MMASandSpitterProjectileSideArea","[617,498,4577,7080,10522,5824,8847]","[173,70,2500,3207,1229]","[2,35,3,50,15]",1,0,0
583,"MMASandSpitterProjectileInvasion","[617,498,4577,7080,10522,5824,8847]","[2500,3207,1229]","[3,50,15]",1,0,0
584,"MMASandSpitterProjectileCold","[617,498,4577,7080,10522,5824,8847]","[2500,3207,1229,1100]","[3,50,15,50]",1,0,0
585,"MMASandSpitterProjectileLightning","[617,498,4577,7080,10522,5824,8847]","[2500,3207,1229,1101]","[3,50,15,50]",1,0,0
586,"MMASandSpitterProjectileFire","[617,498,4577,7080,10522,5824,8847]","[2500,3207,1229,1099]","[3,50,15,50]",1,0,0
587,"MMASandSpitterProjectileChaos","[617,498,4577,7080,10522,5824,8847]","[2500,3207,1229,1102]","[3,50,15,50]",1,0,0
588,"MMASandSpitterBarrageInvasion","[617,498,4577,7080,10522,6843,8847,12512]","[1788,2500,1229]","[50,10,15]",1,0,0
589,"MMASandSpitterBarrage2","[617,498,4577,7080,10522,6843,8847,12512]","[1788,2500,1229]","[50,10,15]",1,0,0
590,"MMASandSpitterBarrageCold","[617,498,4577,7080,10522,6843,8847,12512]","[1788,2500,1229,1100]","[50,10,15,50]",1,0,0
591,"MMASandSpitterBarrageUntainted","[617,498,4577,7080,10522,6843,8847,12512]","[1788,2500,1229,214]","[50,10,15,1]",1,0,0
592,"MMASandSpitterBarrageDweller","[617,498,4577,7080,10522,6843,8847,12512]","[1788,2500,1229,1100]","[50,10,15,50]",1,0,0
