"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","i32","i32","i32","row","rid","rid","i32","[rid]","i32","rid","i32","rid","bool","i32","i32","i32"
504,349,17,"Currency Exchange",[4621],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-1778384896,161,0,52,1,"",51,[],51,"",0,"","",0,-16843010,-16843010
505,349,18,"Introduction",[3818],[3771],"[2876,0]","",2876,3,"",2876,[10751],"","","",[],[],4119,[],4119,"","",0,"",-369098752,161,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
506,349,19,"The Jungle",[3771],[4264],[2879],"","",3,"",2879,[10752],"","","",[],[],4119,[],4119,"","",0,"",1107296256,162,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
507,349,20,"Large Soul Core",[3764],[3758],[2878],"",2878,6,"",2878,[10750],"","","",[],[],4119,[],4119,"","",0,"",-1543503872,162,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
508,356,0,"The Ziggurat Refuge",[59],[],[4844],"",4844,6,"",4844,[10809],"","","",[],[],4119,[],4119,"","",0,"",-33554432,162,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
509,385,0,"Powering the Mechanism",[],"[3764,0]","[4033,0]","",4033,6,"",4033,[10733],"","","",[],[],4119,[],4119,"","",0,"",2113929216,163,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
510,385,1,"Soul Cores",[],[],[4034],"","",3,"",4034,[10734],"","","",[],[],4119,[],4119,"","",0,"",-1644167168,163,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
511,385,2,"The Matlan Waterways",[],[],[4035],"","",3,"",4035,[10735],"","","",[],[],4119,[],4119,"","",0,"",-369098752,163,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
512,385,3,"The Spillways",[4035],[],[2877],"","",3,"",2877,[10753],"","","",[],[],4119,[],4119,"","",0,"",939524096,164,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
513,388,0,"Opening the Machinarium",[],[],[],"triggerer.FinishNPCChat(); triggerer.SetQuestFlag( AlvaG3MachinariumSeen );",3840,6,"",3840,[10741],"","","",[],[],4119,[],4119,"","",0,"",335544320,165,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
514,388,1,"Small Soul Core",[],[],[4037],"","",3,"",4037,[10742],"","","",[],[],4119,[],4119,"","",0,"",1442840576,165,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
515,388,2,"The Stone Men",[],[],[4036],"","",3,"",4036,[10743],"","","",[],[],4119,[],4119,"","",0,"",-1811939328,165,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
516,388,3,"Xyclucian",[72],[],[4038],"","",3,"",4038,[10744],"","","",[],[],4119,[],4119,"","",0,"",-637534208,165,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
517,389,0,"The Generators",[],[],[3843],"",3843,6,"",3843,[10747],"","","",[],[],4119,[],4119,"","",0,"",436207616,166,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
518,390,0,"The Sealed Gate",[],[],[3848],"ForEachOfType( \""Metadata/Terrain/Gallows/Act3/3_town/Objects/SunkenCityEntrance\"", { DirtyTransition(  ); } );",3848,3,"",3848,[10765],"","","",[],[],4119,[],4119,"","",0,"",973078528,167,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
519,390,1,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",973078528,167,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
520,390,2,"Currency Exchange",[4621],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",1308622848,167,0,52,1,"",51,[],51,"",0,"","",0,-16843010,-16843010
521,393,0,"Help",[2783],[2785],[2785],"triggerer.FinishNPCChat(); triggerer.ForceInteractWithNPC( globals.doryani_chamber );",2785,6,"",2785,[12684],"","","",[],[],4119,[],4119,"","",0,"",1275068416,168,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
522,393,1,"Start Talking",[2784],[2786],[2786],"triggerer.FinishNPCChat();",2786,6,"",2786,[12685],"","","",[],[],4119,[],4119,"","",0,"",-1442840576,168,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
523,358,0,"Introduction",[],[3818],[],"triggerer.FinishNPCChat(); triggerer.SetQuestFlag( OswaldG3IntroSeen ); DirtyTransition();",3818,3,"",3818,[10719],"","","",[],[],4119,[],4119,"","",0,"",-2113929216,169,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
524,358,1,"The Azakh-Kul",[72],[],[3819],"","",3,"",3819,[10720],"","","",[],[],4119,[],4119,"","",0,"",-805306368,169,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
525,358,2,"Ziggurat Encampment",[3771],[],[3820],"","",3,"",3820,[10718],"","","",[],[],4119,[],4119,"","",0,"",0,170,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
526,358,3,"Treasure Hunters",[3771],[],[3821],"","",3,"",3821,[10814],"","","",[],[],4119,[],4119,"","",0,"",1409286144,170,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
527,358,4,"Kingsmarch",[3771],[],[3822],"","",3,"",3822,[10815],"","","",[],[],4119,[],4119,"","",0,"",-2080374784,170,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
528,358,5,"The Drowned City",[3765],"[3847,0]",[3847],"",3847,6,"",3847,[10762],"","","",[],[],4119,[],4119,"","",0,"",-134217728,170,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
529,358,6,"Time Travel",[4646],[],[4655],"","",3,"",4655,[10939],"","","",[],[],4119,[],4119,"","",0,"",1107296256,171,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
530,358,7,"Doryani's Capture",[3907],[],[4656],"",4656,3,"",4656,[10940],"","","",[],[],4119,[],4119,"","",0,"",1912602624,171,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
531,358,8,"The Molten Vault",[4671],[],[4812],"","",3,"",4812,[10817],"","","",[],[],4119,[],4119,"","",0,"",-973078528,171,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
532,358,9,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",-973078528,171,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
533,358,10,"Treasures of Utzaal",[3768],[4677],[4671],"",4671,6,"",4671,[10816],"","","",[],[],4119,[],4119,"","",0,"",939524096,172,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
534,358,11,"The Hammer",[4676],[4677],[4677],"globals.craftingbenchthreetoone.DirtyTransition();",4677,6,"",4677,[10818],"","","",[4079],[],4119,[],4119,"","",0,"",-67108864,172,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
535,358,12,"Treasures of Utzaal Reward",[4677],[4864],[4865],"",4865,7,19,4865,[],"","","",[],[],4119,[],4119,"","",0,"",1677721600,173,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
536,358,13,"Queen of Filth",[4802],[],[2880],"","",3,"",2880,[10721],"","","",[],[],4119,[],4119,"","",0,"",-1275068416,173,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
537,362,0,"Introduction",[],[],[3824],"",3824,3,"",3824,[10729],"","","",[],[],4119,[],4119,"","",0,"",-738197504,173,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
538,362,1,"Apus",[],[],[4059],"","",3,"",4059,[10730],"","","",[],[],4119,[],4119,"","",0,"",0,174,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
539,362,2,"The Drained Lake",[3765],[],[4657],"","",3,"",4657,[11000],"","","",[],[],4119,[],4119,"","",0,"",1409286144,174,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
540,362,3,"The Azak Tribe",[3765],[],[3845],"",3845,3,"",3845,[10757],"","","",[],[],4119,[],4119,"","",0,"",-1543503872,174,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
541,362,4,"The Time Portal",[4646],[],[4658],"",4658,3,"",4658,[11002],"","","",[],[],4119,[],4119,"","",0,"",-167772160,174,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
542,362,5,"Doryani's Capture",[3907],[],[4659],"",4659,3,"",4659,[11001],"","","",[],[],4119,[],4119,"","",0,"",637534208,175,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
543,362,6,"The Orok Tribe",[3750],[],[3832],"",3832,6,"",3832,[10827],"","","",[],[],4119,[],4119,"","",0,"",1979711488,175,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
544,362,7,"Poison Alchemy",[3901],[],[3905],"",3905,6,"",3838,[10739],"","","",[],[],4119,[],4119,"","",0,"",-973078528,175,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
545,362,8,"The Bog Witch, Slain",[3786],[3787],[3787],"",3787,6,"",3787,[10760],"","","",[],[],4119,[],4119,"","",0,"",838860800,176,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
546,362,9,"Local Knowledge",[],[],[],"triggerer.SendOpenScreen( WaypointScreen, 0, 2 );","",6,"",72,[],"","","",[],[],4119,[],4119,"","",0,"",-1174405120,176,16777216,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
547,362,10,"The Search",[3834],[],[3837],"",3837,6,"",3837,[10829],"","","",[],[],4119,[],4119,"","",0,"",-369098752,176,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
548,362,11,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-369098752,176,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
549,362,12,"Disenchant Items",[],[],[],"","",13,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-301989888,176,0,52,1,"",51,[],51,"",0,"","",0,-16843010,-16843010
550,362,13,"Den of Snakes Reward",[3905],"[3782,0,0,0,4685,0,0,0,4687,0,0,0]",[3904],"",3904,7,18,72,[],"","","",[],[],4119,[],4119,"","",0,"",-33554432,177,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
551,362,14,"Tribal Vengeance Reward",[3787],[3778],"[3777,0]","",3777,7,20,3777,[],"","","",[],[],4119,[],4119,"","",0,"",1879048192,178,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
552,362,15,"My Son Reward",[3897],[4869],[4868],"",4868,7,17,4868,[],"","","",[],[],4119,[],4119,"","",0,"",-1107296256,178,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
553,362,16,"Son",[5005],[],[2848],"","",3,"",2848,[11005],"","","",[],[],4119,[],4119,"","",0,"",-134217728,178,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
554,363,0,"Dangers of the Jungle",[],[],[3825],"","",3,"",3825,[10731],"","","",[],[],4119,[],4119,"","",0,"",1174405120,179,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
555,363,1,"Infested Barrens",[3750],[],[4375],"","",3,"",4375,[10993],"","","",[],[],4119,[],4119,"","",0,"",-1711276032,179,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
556,363,2,"The Matlan Waterways",[72],[],[3826],"","",3,"",3826,[10826],"","","",[],[],4119,[],4119,"","",0,"",-905969664,179,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
557,363,3,"Jungle Ruins",[3641],[],[3827],"","",3,"",3827,[10828],"","","",[],[],4119,[],4119,"","",0,"",369098752,180,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
558,363,4,"The Venom Crypts",[3750],[],[4380],"","",3,"",4380,[10994],"","","",[],[],4119,[],4119,"","",0,"",1778384896,180,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
559,363,5,"The Wetlands",[3642],[],[3828],"","",3,"",3828,[10736],"","","",[],[],4119,[],4119,"","",0,"",-1241513984,180,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
560,363,6,"The Ruin",[3752],[],[4379],"","",3,"",4379,[10998],"","","",[],[],4119,[],4119,"","",0,"",-100663296,180,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
561,363,7,"The Azak Bog",[3642],[],[4377],"","",3,"",4377,[10996],"","","",[],[],4119,[],4119,"","",0,"",1174405120,181,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
562,363,8,"Door in the Jungle",[3750],[],[4376],"","",3,"",4376,[10995],"","","",[],[],4119,[],4119,"","",0,"",-1644167168,181,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
563,363,9,"The Lake",[3641],[3765],[4378],"","",3,"",4378,[10997],"","","",[],[],4119,[],4119,"","",0,"",-234881024,181,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
564,387,0,"Poison Alchemy",[3899],[],[3838],"",3838,6,"",3838,[10738],"","","",[],[],4119,[],4119,"","",0,"",570425344,182,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
565,386,0,"My Son",[3897],[],[4870],"",4870,6,"",4870,[11003],"","","",[],[],4119,[],4119,"","",0,"",1644167168,182,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
566,386,1,"Apus",[4870],[],[4871],"",4871,6,"",4871,[11004],"","","",[],[],4119,[],4119,"","",0,"",-1845493760,182,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
567,386,2,"My Son Reward",[3897],[4869],[4868],"",4868,7,17,4868,[],"","","",[],[],4119,[],4119,"","",0,"",-1040187392,182,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
568,395,0,"Ignagduk, the Bog Witch",[],[],[3846],"",3846,6,"",3846,[10759],"","","",[],[],4119,[],4119,"","",0,"",335544320,183,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
569,395,1,"The Bog Witch, Slain",[3786],[3787],[3787],"",3787,6,"",3787,[10760],"","","",[],[],4119,[],4119,"","",0,"",1409286144,183,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
570,395,2,"The Azak Bog",[],[],[4377],"","",3,"",4377,[10996],"","","",[],[],4119,[],4119,"","",0,"",1946157056,183,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
571,396,0,"The Monkey God","[4672,0]",[],[4673],"",4673,6,"",4673,[10821],"","","",[],[],4119,[],4119,"","",0,"",-738197504,183,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
572,396,1,"The Monkey God",[4672],[4671],[4673],"",4673,6,"",4673,"[10822,10823]","","","",[],[],4119,[],4119,"","",0,"",603979776,184,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
573,396,2,"Kamasa",[4673],[],[4813],"","",3,"",4813,[10824],"","","",[],[],4119,[],4119,"","",0,"",1677721600,184,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
574,396,3,"Kamasa's Greed",[4813],[],[4814],"","",3,"",4814,[10825],"","","",[],[],4119,[],4119,"","",0,"",-1275068416,184,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
575,379,0,"Ravaged Corpse",[],[],[3897],"globals.secret_room_marker.DirtyStateMachine();",72,3,"",72,[10924],"","",1,[],[],4119,[],4119,"","",0,"",1442840576,185,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
576,380,0,"Research Journal",[],[],[3779],"",72,3,"",72,[10712],"","",1,[],[],4119,[],4119,1,"",0,"",-1711276032,185,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
577,381,0,"Expedition Logbook",[],[],[3780],"",72,3,"",72,[10714],"","",1,[],[],4119,[],4119,1,"",0,"",-503316480,185,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
578,382,0,"Expedition Logbook",[],[],[2819],"",72,3,"",72,[10713],"","",1,[],[],4119,[],4119,1,"",0,"",33554432,186,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
579,384,0,"Stone Tablet",[],[],[3815],"",72,3,"",72,[10813],"","",1,[],[],4119,[],4119,1,"",0,"",1040187392,186,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
580,397,0,"Alva's Journal",[],[],[3851],"",72,3,"",72,[10837],"","",1,[],[],4119,[],4119,1,"",0,"",2113929216,186,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
581,383,0,"Stone Tablet",[],[],[3852],"",72,3,"",72,[10715],"","",1,[],[],4119,[],4119,1,"",0,"",-1644167168,186,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
582,400,0,"Rejoice!",[],[],[3860],"",72,3,"",72,[10839],"","",1,[],[],4119,[],4119,1,"",0,"",-771751936,186,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
583,414,0,"Introduction",[],[],[4213],"triggerer.FinishNPCChat(); triggerer.SetQuestFlag( FreyaHartlinIntroHeardAudio );",4213,3,"",4213,[11140],"","","",[],[],4119,[],4119,"","",0,"",-1744830464,187,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
584,414,1,"Totems",[],[],[4214],"","",3,"",4214,[11141],"","","",[],[],4119,[],4119,"","",0,"",-939524096,187,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
585,414,2,"Verisium",[],[],[4215],"","",3,"",4215,[11142],"","","",[],[],4119,[],4119,"","",0,"",-67108864,187,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
586,414,3,"Runes",[4215],[],[4216],"","",3,"",4216,[11143],"","","",[],[],4119,[],4119,"","",0,"",973078528,188,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
587,414,4,"Kedge Bay",[],[],[4217],"","",3,"",4217,[11144],"","","",[],[],4119,[],4119,"","",0,"",1879048192,188,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
588,414,5,"Son's Location",[],[],[4218],"","",3,"",4218,[11145],"","","",[],[],4119,[],4119,"","",0,"",-1342177280,188,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
589,414,6,"Captain Hartlin's Death",[4286],[],[4219],"",4219,6,"",4219,[11146],"","","",[],[],4119,[],4119,"","",0,"",301989888,189,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
590,414,7,"Captain Hartlin's Death",[4284],[4219],[4283],"",4283,6,"",4283,[11147],"","","",[],[],4119,[],4119,"","",0,"",1375731712,189,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
591,414,8,"Blacksmith",[4216],[],[4221],"","",3,"",4221,[11148],"","","",[],[],4119,[],4119,"","",0,"",-1711276032,189,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
592,414,9,"Dannig","[4221,0]",[],[4222],"","",3,"",4222,[11149],"","","",[],[],4119,[],4119,"","",0,"",-369098752,189,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
593,414,10,"Verisium Spikes",[4284],[],[4223],"","",6,"",4223,[11150],"","","",[],[],4119,[],4119,"","",0,"",1006632960,190,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
594,403,0,"Ancient Carving",[],[],[3909],"",72,3,"",72,[10925],"","",1,[],[],4119,[],4119,1,"",0,"",2113929216,190,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
595,404,0,"Old Carving",[],[],[3910],"",72,3,"",72,[10926],"","",1,[],[],4119,[],4119,1,"",0,"",-1207959552,190,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
596,405,0,"Weathered Carving",[],[],[3911],"",72,3,"",72,[10927],"","",1,[],[],4119,[],4119,1,"",0,"",-33554432,190,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
597,406,0,"Recent Carving",[],[],[3912],"",72,3,"",72,[10928],"","",1,[],[],4119,[],4119,1,"",0,"",1040187392,191,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
598,416,0,"The Blood Crucible",[],[3809],[4019],"",4019,6,"",4019,[10934],"","","",[],[],4119,[],4119,"","",0,"",-1778384896,191,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
599,416,1,"The Blood Crucible",[3809],[],[4019],"",4019,6,"",4019,[10935],"","","",[],[],4119,[],4119,"","",0,"",-973078528,191,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
600,417,0,"Read",[],[],[],"","",3,"",72,[10962],"","","",[],[],4119,[],4119,1,"",0,"",-503316480,191,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
601,417,1,"Read",[],[],[],"","",3,"",72,[10963],"","","",[],[],4119,[],4119,1,"",0,"",-234881024,191,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
602,417,2,"Read",[],[],[],"","",3,"",72,[10964],"","","",[],[],4119,[],4119,1,"",0,"",33554432,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
603,417,3,"Read",[],[],[],"","",3,"",72,[10965],"","","",[],[],4119,[],4119,1,"",0,"",301989888,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
604,417,4,"Read",[],[],[],"","",3,"",72,[10966],"","","",[],[],4119,[],4119,1,"",0,"",570425344,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
605,417,5,"Read",[],[],[],"","",3,"",72,[10967],"","","",[],[],4119,[],4119,1,"",0,"",838860800,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
606,417,6,"Read",[],[],[],"","",3,"",72,[10968],"","","",[],[],4119,[],4119,1,"",0,"",1107296256,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
607,417,7,"Read",[],[],[],"","",3,"",72,[10969],"","","",[],[],4119,[],4119,1,"",0,"",1375731712,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
608,417,8,"Read",[],[],[],"","",3,"",72,[10970],"","","",[],[],4119,[],4119,1,"",0,"",1644167168,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
609,417,9,"Read",[],[],[],"","",3,"",72,[10971],"","","",[],[],4119,[],4119,1,"",0,"",1912602624,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
610,417,10,"Read",[],[],[],"","",3,"",72,[10972],"","","",[],[],4119,[],4119,1,"",0,"",-2113929216,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
611,417,11,"Read",[],[],[],"","",3,"",72,[10973],"","","",[],[],4119,[],4119,1,"",0,"",-1845493760,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
612,417,12,"Read",[],[],[],"","",3,"",72,[10974],"","","",[],[],4119,[],4119,1,"",0,"",-1577058304,192,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
613,424,0,"[DNT] Introduction",[],[],[4450],"triggerer.FinishNPCChat(); SetMonsterBehaviour( NPCFollower ); HideNPCMarker();",4450,6,"",4450,[11335],"","","",[],[],4119,[],4119,"","",0,"",-1946157056,193,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
614,442,0,"Investigate Platform",[],[],[3816],"triggerer.FinishNPCChat(); CallOnBoth(activate_lift);","",6,"",72,[],"","","",[],[],4119,[],4119,"","",0,"",905969664,194,16777216,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
615,442,1,"Trapped in the Temple",[],[],[2770],"","",3,"",2770,[10805],"","","",[],[],4119,[],4119,"","",0,"",-2080374784,194,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
616,442,2,"The Sun",[],[],[2769],"","",3,"",2769,[10806],"","","",[],[],4119,[],4119,"","",0,"",-1241513984,194,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
617,443,0,"Ancient Scrawl",[],[],[4692],"",72,3,"",72,[],"","",1,[],[],4119,[],4119,1,"",0,"",-436207616,194,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
618,370,0,"Ancient Weapon",[],[2783],[2783],"triggerer.FinishNPCChat(); triggerer.ForceInteractWithNPC( globals.alva_chamber );",2783,6,"",2783,[11859],"","","",[],[],4119,[],4119,"","",0,"",-570425344,195,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
619,370,1,"Communion with the Beast",[2785],[2784],[2784],"triggerer.FinishNPCChat(); triggerer.ForceInteractWithNPC( globals.alva_chamber );",2784,6,"",2784,[11860],"","","",[],[],4119,[],4119,"","",0,"",1375731712,196,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
620,366,0,"The Ruins of Utzaal",[],[],[4732],"",4732,6,"",4732,[11861],"","","",[],[],4119,[],4119,"","",0,"",-1677721600,196,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
621,366,1,"Utzaal",[4732],[],[4733],"","",3,"",4733,[11862],"","","",[],[],4119,[],4119,"","",0,"",-872415232,196,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
622,366,2,"The Beast",[4732],[],[4734],"","",3,"",4734,[11863],"","","",[],[],4119,[],4119,"","",0,"",-67108864,196,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
623,369,0,"",[],[4845],[],"",4845,3,"",4845,[],"","","",[],[],4119,[],4119,"","",0,"",201326592,197,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
624,368,0,"Shelter","[3808,0]",[4955],[4955],"",4955,6,"",4955,[11870],"","","",[],[],4119,[],4119,"","",0,"",1845493760,197,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
625,368,1,"What now?","[3808,0]",[4956],[4956],"",4956,6,"",4956,[11871],"","","",[],[],4119,[],4119,"","",0,"",-738197504,197,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
626,368,2,"Our Work","[3808,0]",[4849],[4957],"",4957,6,"",4957,[11872],"","","",[],[],4119,[],4119,"","",0,"",939524096,198,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
627,368,3,"The Burning Monolith",[3808],[],[],"","",3,"","",[11873],"","","",[4074],[4072],4074,[4091],4074,"","",0,"",-1879048192,198,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
628,368,4,"Gaining a Foothold","[3808,0]",[],[2793],"",2793,6,"",2793,[11876],"","","",[],[4025],4119,[4029],4119,"","",0,"",0,199,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
629,368,5,"Cleanse Corruption",[3808],[],[2794],"",2794,6,"",2794,[11880],"","","",[],[4029],4119,[4032],4119,"","",0,"",1610612736,199,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
630,368,6,"Cleanse Corruption",[3808],[],[2795],"",2795,6,"",2795,[11878],"","","",[],[4032],4119,[4035],4119,"","",0,"",-1744830464,199,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
631,368,7,"Cleanse Corruption",[3808],[],[2796],"",2796,6,"",2796,[11877],"","","",[],[4035],4119,[4038],4119,"","",0,"",-805306368,199,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
632,368,8,"Cleanse Corruption",[3808],[],[2797],"",2797,6,"",2797,[11879],"","","",[],[4038],4119,[4041],4119,"","",0,"",134217728,200,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
633,368,9,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11881],"","","",[4096],[4028],4096,[4096],4096,"","",0,"",1610612736,200,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
