"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid","rid"
269,670,"",4820,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
270,671,"",4821,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
271,672,31,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
272,673,"","",[318],[4],[],"",[1],[14],"",[],"",[],[],[],[],"","","",""
273,674,27,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
274,675,"","",[318],[4],[],"",[4],[14],"",[],"",[],[],[],[],"","","",""
275,676,28,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
276,677,"","",[318],[4],[],"",[2],[14],"",[],"",[],[],[],[],"","","",""
277,678,29,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
278,679,"","",[318],[4],[],"",[3],[14],"",[],"",[],[],[],[],"","","",""
279,680,30,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
280,685,"",4822,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
281,686,"","",[346],[],"[6627,6829]","",[3],[37],"",[],"",[],[],[],[],"","",0,""
282,687,"","",[],[],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
283,688,"","",[],[],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
284,689,"","",[],[],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
285,690,"","",[],[],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
286,691,"",4823,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
287,692,"","","[346,1220,2673]",[],[6734],"","[5,-1,-5]",[37],"",[],"",[],[],[],[],"","",1,""
288,693,"","",[346],[],[6646],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
289,694,"","",[1220],[],"[6719,6736,6721,6722,6728,6734,6729,6754,6876,7018,7014,7313]","",[4],[37],"",[],"",[],[],[],[],"","",1,""
290,695,"","","[346,1300]",[],[6837],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
291,696,"","",[346],[],[6869],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
292,697,"","",[1220],[],"[6719,6736,6721,6722,6728,6734,6729,6754,6876,7018,7014,7313]","",[5],[37],"",[],"",[],[],[],[],"","",1,""
293,698,"",4824,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
294,699,"",4825,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
295,700,"",4826,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
296,701,"",4827,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
297,702,"",4828,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
298,703,"",4829,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
299,704,"",4830,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
300,705,"",4831,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
301,718,"",4832,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
302,719,"",4833,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
303,720,"",4834,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
304,721,"",4835,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
305,722,"",4836,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
306,723,"",4837,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
307,724,"",4838,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
308,725,"",4839,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
309,714,32,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
310,715,33,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
311,716,34,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
312,717,35,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
313,726,"","","[346,1300]",[],[6890],"","[2,1]",[37],"",[],"",[],[],[],[],"","",0,""
314,727,"","",[346],[],[6888],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
315,728,"",4840,[],"[7,8,56]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
316,730,"","",[346],[],"[6878,6880]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
317,731,"","","[346,1300]",[],[6887],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
318,732,"","",[346],[],[6875],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
319,733,"",4841,[],[25],[],"",[],"[7,8,21]","",[],"",[],[],[],[],"","","",""
320,735,36,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
321,734,"","",[1366],[23],[],"",[21],[13],"",[],"",[],[],[],[],"","","",""
322,737,"",4843,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
323,738,"",4844,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
324,739,"",4845,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
325,740,"",4846,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
326,741,"",4847,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
327,742,"",4848,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
328,743,"",4849,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
329,744,"","",[346],[],[6896],"",[-4],[37],"",[],"",[],[],[],[],"","",0,""
330,745,"","",[346],[],"[6886,6944]","",[2],[37],"",[],"",[],[],[],[],"","",0,""
331,746,"","",[346],[],[6612],"",[3],[37],"",[],"",[],[],[],[],"","",0,""
332,747,"","",[346],[],[6612],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
333,748,"","",[346],[],[6871],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
334,749,"","","[346,9159]",[],"[6698,7308]","","[1,118]",[37],"",[],"",[],[],[],[],"","",0,""
335,750,"","","[346,1300]",[],[6874],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
336,751,"",4850,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
337,752,"",4851,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
338,753,"",4852,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
339,754,"",4853,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
340,755,"",4854,[],"[7,8,6,56]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
341,756,"",4855,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
342,758,37,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
343,757,"","",[1366],[23],[],"",[22],[13],"",[],"",[],[],[],[],"","","",""
344,760,"",4856,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
345,762,"",4857,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
346,763,"","","[346,1300]",[],[6788],"","[2,2]",[37],"",[],"",[],[],[],[],"","",0,""
347,770,"","",[346],[],"[6837,6838,6839]","",[2],[37],"",[],"",[],[],[],[],"","",0,""
348,765,"",4858,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
349,766,"",4859,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
350,767,"",4860,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
351,768,"",4861,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
352,769,"",4862,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
353,771,"",4868,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
354,772,"",4869,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
355,773,"",4870,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
356,774,"",4871,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
357,775,"",4863,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
358,776,"",4864,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
359,777,"",4865,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
360,778,"",4866,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
361,779,"",4867,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
362,780,"",4872,[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
363,781,"",4873,[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
364,782,"",4874,[],"[9,11,12,32,10,7,8,56]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
365,783,"",4875,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
366,784,"",4876,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
367,785,"",4877,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
368,786,"",4878,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
369,787,"",4879,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
370,788,"",4880,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
371,789,"",4881,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
372,790,"",4882,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
373,791,"",4883,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
374,792,"","","[346,4586,12383,17470]",[],"[6608,7302]","","[1,1,-1,1]",[37],"",[],"",[],[],[],[],"","",0,""
375,793,"",4884,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
376,794,"","",[346],[],"[6767,6813]","",[9],[37],"",[],"",[],[],[],[],"","",0,""
377,799,"",4885,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
378,800,"",4886,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
379,801,"",4887,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
380,802,"",4888,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
381,803,"",4889,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
382,804,"",4890,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
383,805,"",4891,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
384,806,"",4892,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
385,807,"",4893,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
386,808,"",4894,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
387,809,"",4895,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
388,810,"",4896,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
389,811,"",4897,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
390,812,"",4898,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
391,813,"",4899,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
392,814,"",4900,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
393,815,"",4901,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
394,816,"",4902,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
395,817,"",4903,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
396,818,"",4904,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
397,819,39,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
398,820,40,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
399,821,41,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
400,822,42,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
401,823,"",4905,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
402,825,"","",[1366],[23],[],"",[23],[13],"",[],"",[],[],[],[],"","","",""
403,826,"",4906,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
404,827,"",4907,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
405,828,"",4908,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
406,829,"",4909,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
407,830,"",4910,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
408,831,"",4911,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
409,832,"",4912,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
410,833,"",4913,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
411,834,"",4914,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
412,835,"",4915,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
413,836,"",4916,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
414,838,"","","[346,1300]",[],[6651],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
415,839,"",4917,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
416,840,"","",[346],[],[6897],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
417,841,"","","[346,4828]",[],[6898],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
418,842,"","",[1220],[],"[6719,6736,6721,6722,6728,6734,6729,6754,6876,7018,7014,7313]","",[7],[37],"",[],"",[],[],[],[],"","",1,""
419,843,"","",[346],[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","",[-2],[37],"",[],"",[],[],[],[],"","",0,""
420,844,"","",[346],[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","",[-3],[37],"",[],"",[],[],[],[],"","",0,""
421,845,"","",[346],[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","",[-4],[37],"",[],"",[],[],[],[],"","",0,""
422,846,"","",[1366],[23],[],"",[24],[13],"",[],"",[],[],[],[],"","","",""
423,847,"",4918,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
424,848,"","","[346,1300]",[],[6788],"","[3,3]",[37],"",[],"",[],[],[],[],"","",0,""
425,849,"",4920,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
426,850,"",4919,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
427,851,"","",[318],[4],[],"",[5],[14],"",[],"",[],[],[],[],"","","",""
428,852,"",4922,[],"[11,9,10,12,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
429,853,"",4921,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
430,854,"","",[346],[],[6834],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
431,855,44,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
432,856,"",4923,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
433,857,"",4924,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
434,858,"",4925,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
435,859,"",4926,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
436,860,"",4927,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
437,864,"","",[1220],[],"[6719,6736,6721,6722,6728,6734,6729,6754,6876,7018,7014,7313]","",[8],[37],"",[],"",[],[],[],[],"","",1,""
438,865,"",4928,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
439,866,"",4929,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
440,867,"",4930,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
441,868,"",4931,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
442,869,"",4932,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
443,870,"",4933,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
444,871,"",4934,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
445,872,"",4935,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
446,873,"",4936,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
447,874,"",4937,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
448,875,"",4938,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
449,876,"",4939,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
450,877,"",4940,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
451,878,"",4941,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
452,879,"",4942,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
453,880,"",4943,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
454,882,"","",[1366],[23],[],"",[26],[13],"",[],"",[],[],[],[],"","","",""
455,883,"",4944,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
456,884,"",4945,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
457,885,"",4946,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
458,886,"",4947,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
459,887,"",4948,[],[6],[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
460,888,"",4949,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
461,891,"",4950,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
462,892,45,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
463,893,"",4951,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
464,894,"",4952,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
465,896,"",4953,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
466,897,"",4954,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
467,898,"",4955,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
468,899,"",4956,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
469,901,"",4957,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
470,902,"",4958,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
471,903,"",4959,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
472,904,"",4960,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
473,905,"",4961,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
474,906,"",4962,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
475,907,46,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
476,908,"",4963,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
477,909,"",4964,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
478,910,"",4965,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
479,911,"",4966,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
480,912,"",4967,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
481,913,"",4968,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
482,914,"",4969,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
483,915,"",4970,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
484,916,"",4971,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
485,917,"",4972,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
486,918,"",4973,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
487,919,"",4974,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
488,920,"",4975,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
489,921,"",4976,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
490,924,47,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
491,925,"",4977,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
492,926,"",4978,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
493,927,"",4979,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
494,928,"",4980,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
495,929,"",4981,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
496,930,"",4982,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
497,931,"",4983,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
498,932,"",4984,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
499,933,"",4985,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
500,934,"",4986,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
501,935,"",4987,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
502,936,"",4988,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
503,937,"",4989,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
504,938,"",4990,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
505,939,"",4991,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
506,940,"","",[1366],[23],[],"",[27],[13],"",[],"",[],[],[],[],"","","",""
507,941,"",4992,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
508,942,"",4993,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
509,943,"",4994,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
510,944,"",4995,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
511,945,"","","[346,1300,1723,9287]",[],"[6699,6799]","","[-6,1,1,-1]",[37],"",[],"",[],[],[],[],"","",0,""
512,946,48,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
513,947,"",4996,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
514,948,"","",[346],[],"[6837,6838,6839]","",[3],[37],"",[],"",[],[],[],[],"","",0,""
515,949,"","",[346],[],"[6837,6838,6839]","",[4],[37],"",[],"",[],[],[],[],"","",0,""
516,950,49,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
517,951,50,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
518,952,51,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
519,953,52,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
520,954,53,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
521,955,54,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
522,963,"",4999,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
523,964,"",5000,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
524,965,"",5001,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
525,966,"",5002,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
526,967,"",5003,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
527,968,"",5004,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
528,969,"",5005,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
529,970,"",5006,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
530,971,"",5007,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
531,972,"",5008,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
532,973,"",5009,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
533,974,"",5010,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
534,975,"",5011,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
535,976,"",5012,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
536,977,"",5013,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
537,978,"",5014,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
538,979,"",5015,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
539,980,"",5016,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
540,981,"",5017,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
541,982,"",5018,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
542,983,"",5019,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
543,984,"",5020,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
544,985,"",5021,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
545,986,"",5022,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
546,987,"",5023,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
547,956,"",4997,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
548,988,"",4998,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
549,990,"","",[1366],[23],[],"",[28],[13],"",[],"",[],[],[],[],"","","",""
