"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkill","bool","bool","[i32]","rid","MultiPartAchievement","bool","SupportWeaponRestrictions","GrantedEffect"
223,"EnduringCry","",[],0,0,"",1,[],[],"",1255519432,[],"",2,800,10,"","",[],"","","",[],""
224,"EnduringCryRoyale","",[],0,0,"",1,[],[],"",1838011800,[],"",2,800,10,"","",[],"","","",[],""
225,"ExileEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,800,10,"","",[],"","","",[],""
226,"MonsterEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,800,10,"","",[],"","","",[],""
227,"EnduringCryBanditMapBoss","",[],0,0,"",1,[],[],"",0,[],"",2,800,11,"","",[],"","","",[],""
228,"MonsterEnduringCryInvasion","",[],0,0,"",1,[],[],"",0,[],"",2,800,10,"","",[],"","","",[],""
229,"WbEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,800,10,"","",[],"","","",[],""
230,"ProphecyEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,800,10,"","",[],"","","",[],""
231,"BeastEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,1000,10,"","",[],"","","",[],""
232,"WestEnduringCry","",[],0,0,"",1,[],[],"",0,[],"",2,1500,10,"","",[],"","","",[],""
233,"DoubleStrike","",[],1,0.0233,"",2,[],[],"",1275924143,[],"",2,1000,16,"","",[],"","","",[],""
234,"MonsterDoubleStrike","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
235,"AxisDoubleStrike","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
236,"AxisDoubleStrikeTrigger","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
237,"MonsterDoubleStrikeKitavaCleric","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
238,"WbDoubleStrike","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
239,"AbyssLich2DoubleStrike","",[],0,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
240,"BestiaryTigerSpiritBossDoubleStrike","",[],1,0,"",2,[],[],"",0,[],"",2,1000,16,"","",[],"","","",[],""
241,"ElementalHit","",[],2.8242,0.0314,"",2,[],[],"",-437847928,[],"",2,1000,19,"","",[],"","","",[],""
242,"ElementalHitRoyale","",[],3.5624,0.0314,"",2,[],[],"",-372651047,[],"",2,1000,19,"","",[],"","","",[],""
243,"ElementalHitSkeletonKnight","",[],1.1667,0.0428,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
244,"ElementalHitSkeletonKnightIncursion","",[],1,0,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
245,"ElementalHitSkeletonKnightInvasion","",[],1.1667,0.0428,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
246,"ExileElementalHit","",[],0.9333,0.0428,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
247,"ExileElementalHitLightning","",[],0.9333,0.0428,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
248,"CitystalkerElementalHit","",[],0.9333,0.0428,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
249,"MachinariumElementalHitFire","",[],1,0,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
250,"MachinariumElementalHitCold","",[],1,0,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
251,"MachinariumElementalHitLightning","",[],1,0,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
252,"ExileElementalHitBarrage","",[],0.723,0.0316,"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],""
253,"ImmortalCall","",[],0,0,"",1,[],[],"",-1428241934,[],"",2,0,21,"","",[],"","","",[],""
254,"ExileImmortalCallOnDamageTaken","",[],0,0,"",1,[],[],"",0,[],"",2,850,20,"","",[],"","","",[],""
255,"VaalImmortalCall","",[],0,0,"",1,[],[],"",1173714351,[],"",2,0,22,"","",[],"","","",[],""
256,"ImmortalCallOak","",[],0,0,"",4,[],[],"",0,[],"",2,850,20,"","",[],"","","",[],""
257,"ExileImmortalCall","",[],0,0,"",4,[],[],"",0,[],"",2,850,20,"","",[],"","","",[],""
258,"WbImmortalCall","",[],0,0,"",4,[],[],"",0,[],"",2,850,20,"","",[],"","","",[],""
259,"DualStrike","",[],0,0,"",2,[],[],"",458702818,[],"",2,1000,23,"","",[],"","","",[],""
260,"DualStrikeRoyale","",[],0,0,"",2,[],[],"",635790571,[],"",2,1000,23,"","",[],"","","",[],""
261,"BanditDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
262,"ExileDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
263,"WbDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
264,"PerandusDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
265,"MonsterDemonDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
266,"DemonDualStrikeSideAreaBoss","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
267,"MonsterDualStrikePitbull","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
268,"MonsterDualStrikePitbullBleed","",[],0,0,"",4,[],[],"",0,[],"",2,1000,23,"","",[],"","","",[],""
269,"HarvestSpiderDualStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1870,23,"","",[],"","","",[],""
270,"WhirlingBlades","",[],0,0,"",2,[],[],"",1140119579,[],"",2,2600,24,"","",[],"","","",[],""
271,"WhirlingBladesRoyale","",[],0,0,"",2,[],[],"",-1704745826,[],"",2,2600,24,"","",[],"","","",[],""
272,"ExileWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
273,"WbWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
274,"PerandusWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
275,"VaganWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
276,"PurgeHoundWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,2600,817,"","",[],"","","",[],""
277,"DarkExileWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
278,"UndyingWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
279,"UndyingWhirlingBladesInvasion","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
280,"FireMonsterWhirlingBlades","",[],1.0889,0.0646,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
281,"FireMonsterWhirlingBladesInvasion","",[],1.0889,0.0646,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
282,"MossMonsterWhirlingBlades","",[],2.14,0.0475,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
283,"MossMonsterWhirlingBladesUnique","",[],2.14,0.0475,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
284,"MossMonsterWhirlingBladesInvasion","",[],2.14,0.0475,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
285,"RockGolemWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
286,"RockGolemMinionWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
287,"CorpseWheelWhirlingBlades","",[],0,0,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
288,"KitavaDemonWhirlingBlades","",[],2.6667,0.0625,"",4,[],[],"",0,[],"",2,1859,24,"","",[],"","","",[],""
289,"PlaguewingWhirlingBlades","",[],1.7333,0.04,"",4,[],[],"",0,[],"",2,1962,24,"","",[],"","","",[],""
290,"AbyssMineBatWhirlingBlades","",[],1.7333,0.04,"",4,[],[],"",0,[],"",2,1859,24,"","",[],"","","",[],""
291,"NessaCrabWhirlingBlades","",[],1,0,"",4,[],[],"",0,[],"",2,4950,24,"","",[],"","","",[],""
292,"ElderGuardianWhirlingBlades","",[],0.98,0.0646,"",4,[],[],"",0,[],"",2,1100,24,"","",[],2,"","",[],""
293,"ExpeditionWhirlingBlades","",[],1,0,"",4,[],[],"",0,[],"",2,866,24,"","",[],"","","",[],""
294,"VilentaDash","",[],0.98,0.0646,"",4,[],[],"",0,[],"",2,1100,24,"","",[],"","","",[],""
295,"VilentaDashMap","",[],0.98,0.0646,"",4,[],[],"",0,[],"",2,1100,24,"","",[],"","","",[],""
296,"DelveProtoVaalDash","",[],0.98,0.0646,"",4,[],[],"",0,[],"",2,644,24,"","",[],"","","",[],""
297,"ElderGuardianWhirlingBladesBarrage","",[],0.98,0.0646,"",4,[],[],"",0,[],"",2,1430,24,"","",[],"","","",[],""
298,"BetrayalVoriciCloneDash","",[],1,0,"",4,[],[],"",0,[],"",2,1500,24,"","",[],"","","",[],""
299,"BoneGolemWhirl","",[],1,0,"",4,[],[],"",0,[],"",2,2700,24,"","",[],"","","",[],""
300,"HeistRobotClockworkRoll","",[],1,0,"",4,[],[],"",0,[],"",2,1900,24,"","",[],35,"","",[],""
301,"HeistCultistUnarmedLeap","",[],1,0,"",4,[],[],"",0,[],"",2,1130,24,"","",[],14,"","",[],""
302,"DrakelingWhirlingBlades","",[],1,0,"",4,[],[],"",0,[],"",2,1830,24,"","",[],"","","",[],""
303,"Frenzy","",[],0,0,"",2,[],[],"",1911070900,[],"",2,1000,25,"","",[],"","","",[],""
304,"MonsterFrenzy","",[],0,0,"",2,[],[],"",0,[],"",2,1000,25,"","",[],"","","",[],""
305,"BanditLeaderFrenzyMapBoss","",[],0,0,"",2,[],[],"",0,[],"",2,1000,25,"","",[],"","","",[],""
306,"ExileFrenzy","",[],0,0,"",2,[],[],"",0,[],"",2,1000,25,"","",[],"","","",[],""
307,"WbFrenzy","",[],0,0,"",2,[],[],"",0,[],"",2,1000,25,"","",[],"","","",[],""
308,"WbFrenzyFortify","",[],0,0,"",2,[],[],"",0,[],"",2,1000,25,"","",[],"","","",[],""
309,"DetonateDead","",[],4.03,0.0317,"",2,[],[],"",-1171997431,[],"",2,600,29,"","",[],"","","",[],""
310,"DetonateDeadRoyale","",[],2.67,0.0317,"",2,[],[],"",1473389154,[],"",2,600,29,"","",[],"","","",[],""
311,"TormentSpiritVaalDetonateDead","",[],1.5111,0.0143,"",2,[],[],"",0,[],"",2,800,31,"","",[],"","","",[],""
312,"BeyondDemonVaalDetonateDead","",[],0.8889,0.037,"",2,[],[],"",0,[],"",2,1750,665,"","",[],32,"","",[],""
313,"MonsterVaalDetonateDeadInvasion","",[],1.1111,0.025,"",2,[],[],"",0,[],"",2,2250,665,"","",[],"","","",[],""
314,"BanditDetonateDead","",[],1.5111,0.019,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
315,"BellyTotemDetonateDead","",[],1.9444,0.019,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
316,"BanditBossDetonateDeadDescent","",[],1.5111,0.019,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
317,"MonsterTotemDetonateDead","",[],1.5111,0.019,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
318,"DetonateDeadDaemon","",[],2.2222,0.0143,"",2,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
319,"DetonateDeadDaemonRepeat","",[],2.2222,0.0143,"",2,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
320,"ExperimenterDetonateDead","",[],1.5111,0.0143,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
321,"TormentDaemonDetonateDead","",[],1.5111,0.0143,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
322,"DetonateDeadSideAreaBoss","",[],1.5111,0.0143,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
323,"MaligaroDetonateDead","",[],1.5111,0.019,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
324,"WbDetonateDead","",[],2.1156,0.03,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
325,"DroolmawDetonateDead","",[],2.1156,0.03,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
326,"DroolmawDetonateDeadNoTotem","",[],2.1156,0.03,"",4,[],[],"",0,[],"",2,800,28,"","",[],"","","",[],""
327,"Snipe","",[],0,0,"",2,[],[],"",-414369612,[],"",2,5000,32,"","",[],"","","",[],""
328,"SplitArrow","",[],0.5,0.0233,"",2,[],[],"",809798376,[],"",2,1000,36,"","",[],"","","",[],""
329,"MonsterSplitArrow","",[],0.5,0.0233,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
330,"MonsterSplitArrow2","",[],0.5,0.0233,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
331,"ExileSplitArrow","",[],0,0,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
332,"ExileRangerSplitArrow","",[],0,0,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
333,"BeyondDemonSplitArrow","",[],0,0,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
334,"BanditStagSplitArrow","",[],0,0,"",2,[],[],"",0,[],"",2,1000,36,"","",[],"","","",[],""
335,"BanditStagSplitArrowMetamorph","",[],0,0,"",2,[],[],"",0,[],"",2,1000,36,"","",[],53,"","",[],""
336,"Melee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
337,"MeleeAtAnimationSpeed","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
338,"MeleeAtAnimationSpeedDeferDamagePrediction","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
339,"MeleeAtAnimationSpeedFire","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
340,"MeleeAtAnimationSpeedCold","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
341,"MeleeAtAnimationSpeedLightning","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
342,"MeleeAtAnimationSpeedChaos","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
343,"MeleeAtAnimationSpeed2","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],3,"","",[],""
344,"MeleeAtAnimationSpeedUnique","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
345,"MeleeAtAnimationSpeedUniqueNonStickArrows","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
346,"MeleeAtAnimationSpeedFireUnique","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
347,"MeleeAtAnimationSpeedColdUnique","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
348,"MeleeAtAnimationSpeedUniqueWithDirectionalKnockback","",[],1,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
349,"MeleeAtAnimationSpeedWithDirectionalKnockback","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
350,"MeleeAtAnimationSpeedWithDirectionalKnockbackOlroth","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
351,"MeleeAtAnimationSpeedUniqueMaim","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
352,"AxisGeneralMeleeAtAnimationSpeedUnique","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
353,"DoubleStrikeMeleeAtAnimationSpeed","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],15,"","",[],""
354,"DoubleStrikeMeleeAtAnimationSpeedUnique","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],15,"","",[],""
355,"HellscapeDemonBossMeleeAtAnimationSpeedFireKnockback","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
356,"PlayerMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
357,"MonsterMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
358,"MonsterMeleeUnarmed","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
359,"MonsterMeleeUnarmedGreen","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
360,"MeleeUseContactPoint","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
361,"MeleeElderGuardianGold","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
362,"MeleeKitavaMinion","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
363,"MeleeDusk","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
364,"MeleeProtoVaal","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
365,"DelveMeleeCold","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
366,"DelveMeleeFire","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
367,"DelveMeleeLightning","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
368,"ShaperMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
369,"IzaroMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
370,"MinotaurMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
371,"VilentaEnrageMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
372,"VilentaEnrageMeleeMap","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
373,"BlackguardJaegerMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
374,"SpikerBossMultistrikeMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
375,"RagingSpiritMeleeAttack","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
376,"ProphecyRagingSpiritMeleeAttack","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
377,"BrutusMeleeAttack","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
378,"BruteTowerMeleeAttack","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
379,"BruteTowerMeleeAttackEmpowered","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
380,"MalachaiMeleeAttack","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
381,"MeleeSpiralStrMissionTotem","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
382,"MonsterMeleeSplash","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
383,"VaalSideAreaBoss1Melee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
384,"DelveLavaGargoyleBossMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"",49,"",[],""
385,"MeleeEinhar","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
386,"MeleeTora","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
387,"BetrayalSkeletonMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
388,"BetrayalLabMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
389,"MeleeJun","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
390,"MeleeBetrayalGravicius","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
391,"MeleeBetrayalThane","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
392,"MeleeBetrayalVagan","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
393,"MeleeBetrayalRiker","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
394,"MeleeBetrayalRin","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
395,"MeleeLongRange","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
396,"MeleeKaruiArcher","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
397,"MeleeKaruiSergeant","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
398,"MeleeHyrri","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
399,"MeleeHillock","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
400,"MeleeLioneye","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
401,"MeleeSekhemaAukuna","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
402,"MeleeSekhemaAukunaDismounted","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
403,"MeleeFire","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
404,"MeleeLightning","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
405,"MeleeCold","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
406,"MeleePartialChaos","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
407,"MeleePartialChaosWithKnockback","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
408,"MeleePartialChaosWithKnockbackBasilisk","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],13,"","",[],""
409,"MeleeDemonFemale","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
410,"MeleeEternalArcher","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
411,"MeleeMarakethArcher","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
412,"MeleeBasiliskArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
413,"MeleeEyrieArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
414,"MeleeWarlordArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
415,"AxisGeneralMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
416,"MeleeAtlasCrusaderMonsters","",[],1,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
417,"MeleeWithDirectionalKnockback","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
418,"HeistThugMeleeWDK","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
419,"MeleeHarvestSnake","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
420,"MeleeEyrieBird","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
421,"MeleeWarlordPitbull","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
422,"MeleePoisonMaim","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
423,"HarvestBearMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
424,"HarvestMinerMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
425,"MeleeBleed","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
426,"HarvestScorpionMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
427,"MeleeHalfDamage","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
428,"MeleeHalfDamageChaos","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
429,"MeleeSummonedWolf","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
430,"MeleeHeistTemplarArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
431,"MeleeHeistTemplarCaptain","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
432,"MeleeHeistThugArrow","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
433,"MeleeHeistThugMelee1","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
434,"MeleeHeistThugMelee2","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
435,"MeleeHeistThugMelee2_2","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],19,"","",[],""
436,"MeleeHeistThugMelee2Miniboss","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
437,"MeleeHeistThugMelee2MinibossEnraged1","",[],1,0,"",4,[],[],"",0,[],"",2,1330,57,"","",[],"","","",[],""
438,"MeleeHeistThugMelee2MinibossEnraged2","",[],1,0,"",4,[],[],"",0,[],"",2,1596,57,"","",[],58,"","",[],""
439,"MeleeHeistThugMelee2MinibossEnraged3","",[],1,0,"",4,[],[],"",0,[],"",2,1596,57,"","",[],19,"","",[],""
440,"HeistTullinaMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
441,"Melee2HeistTullina","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
442,"HeistMilitaryMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
443,"HeistThugMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
444,"HeistMannequinMelee2","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
445,"HeistTibbsMelee1","",[],0,0,"",4,[],[],"",0,[],"",2,1556,57,"","",[],1,"","",[],""
446,"HeistTibbsMelee2","",[],0,0,"",4,[],[],"",0,[],"",2,2128,57,"","",[],58,"","",[],""
447,"HeistTibbsMelee3","",[],0,0,"",4,[],[],"",0,[],"",2,1330,57,"","",[],9,"","",[],""
448,"HeistTibbsMelee4","",[],0,0,"",4,[],[],"",0,[],"",2,1995,57,"","",[],19,"","",[],""
449,"HeistHuckMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
