"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28","[i32]_44"
798,"MapSteamingSprings_06_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_06_NoBoss.dgr",100,50,70,[],[8]
799,"MapSeepage_01","Metadata/Terrain/Maps/Seepage/Graphs/Seepage_01.dgr",100,50,70,[],[8]
800,"MapSeepage_02","Metadata/Terrain/Maps/Seepage/Graphs/Seepage_02.dgr",100,50,70,[],[8]
801,"MapSeepage_01_NoBoss","Metadata/Terrain/Maps/Seepage/Graphs/Seepage_01_NoBoss.dgr",100,50,70,[],[8]
802,"MapSeepage_02_NoBoss","Metadata/Terrain/Maps/Seepage/Graphs/Seepage_02_NoBoss.dgr",100,50,70,[],[8]
803,"MapRiverside_01","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_01.dgr",100,50,70,[],[8]
804,"MapRiverside_02","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_02.dgr",100,50,70,[],[8]
805,"MapRiverside_03","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_03.dgr",100,50,70,[],[8]
806,"MapRiverside_04","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_04.dgr",100,50,70,[],[8]
807,"MapRiverside_01_NoBoss","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_01_NoBoss.dgr",100,50,70,[],[8]
808,"MapRiverside_02_NoBoss","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_02_NoBoss.dgr",100,50,70,[],[8]
809,"MapRiverside_03_NoBoss","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_03_NoBoss.dgr",100,50,70,[],[8]
810,"MapRiverside_04_NoBoss","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_04_NoBoss.dgr",100,50,70,[],[8]
811,"MapDuel_01","Metadata/Terrain/Maps/Duel/Graphs/Duel_01.dgr",100,50,50,[],[0]
812,"MapHowlingHalls_01","Metadata/Terrain/Maps/HowlingHalls/Graphs/HowlingHalls_01.dgr",100,50,50,[],[0]
813,"MapCascade_01","Metadata/Terrain/Maps/Cascade/Graphs/Cascade_01.dgr",100,50,50,[],[0]
814,"MapFracture_01","Metadata/Terrain/Maps/Fracture/Graphs/fracture_01.dgr",100,50,50,[],[0]
815,"MapPromenade_01","Metadata/Terrain/Maps/Promenade/Graphs/promenade_01.dgr",100,50,50,[],[0]
816,"MapNecropolis_01","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_01.dgr",100,50,70,[],[8]
817,"MapNecropolis_02","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_02.dgr",100,50,70,[],[8]
818,"MapNecropolis_03","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_03.dgr",100,50,70,[],[8]
819,"MapNecropolis_04","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_04.dgr",100,50,70,[],[8]
820,"MapNecropolis_05","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_05.dgr",100,50,70,[],[8]
821,"MapNecropolis_06","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_06.dgr",100,50,70,[],[8]
822,"MapNecropolis_07","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_07.dgr",100,50,70,[],[8]
823,"MapNecropolis_08","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_08.dgr",100,50,70,[],[8]
824,"MapNecropolis_09","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_09.dgr",100,50,70,[],[8]
825,"MapNecropolis_10","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_10.dgr",100,50,70,[],[8]
826,"MapNecropolis_11","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_11.dgr",100,50,70,[],[8]
827,"MapNecropolis_12","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_12.dgr",100,50,70,[],[8]
828,"MapNecropolis_01_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_01_NoBoss.dgr",100,50,70,[],[8]
829,"MapNecropolis_02_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_02_NoBoss.dgr",100,50,70,[],[8]
830,"MapNecropolis_03_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_03_NoBoss.dgr",100,50,70,[],[8]
831,"MapNecropolis_04_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_04_NoBoss.dgr",100,50,70,[],[8]
832,"MapNecropolis_05_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_05_NoBoss.dgr",100,50,70,[],[8]
833,"MapNecropolis_06_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_06_NoBoss.dgr",100,50,70,[],[8]
834,"MapNecropolis_07_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_07_NoBoss.dgr",100,50,70,[],[8]
835,"MapNecropolis_08_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_08_NoBoss.dgr",100,50,70,[],[8]
836,"MapNecropolis_09_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_09_NoBoss.dgr",100,50,70,[],[8]
837,"MapNecropolis_10_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_10_NoBoss.dgr",100,50,70,[],[8]
838,"MapNecropolis_11_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_11_NoBoss.dgr",100,50,70,[],[8]
839,"MapNecropolis_12_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_12_NoBoss.dgr",100,50,70,[],[8]
840,"MapCrypt_01","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_01.dgr",100,50,70,[],[8]
841,"MapCrypt_02","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_02.dgr",100,50,70,[],[8]
842,"MapCrypt_03","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_03.dgr",100,50,70,[],[8]
843,"MapCrypt_04","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_04.dgr",100,50,70,[],[8]
844,"MapCrypt_05","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_05.dgr",100,50,70,[],[8]
845,"MapCrypt_06","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_06.dgr",100,50,70,[],[8]
846,"MapCrypt_07","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_07.dgr",100,50,70,[],[8]
847,"MapCrypt_08","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_08.dgr",100,50,70,[],[8]
848,"MapCrypt_09","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_09.dgr",100,50,70,[],[8]
849,"MapCrypt_10","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_10.dgr",100,50,70,[],[8]
850,"MapCrypt_11","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_11.dgr",100,50,70,[],[8]
851,"MapCrypt_12","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_12.dgr",100,50,70,[],[8]
852,"MapCrypt_01_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_01_NoBoss.dgr",100,50,70,[],[8]
853,"MapCrypt_02_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_02_NoBoss.dgr",100,50,70,[],[8]
854,"MapCrypt_03_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_03_NoBoss.dgr",100,50,70,[],[8]
855,"MapCrypt_04_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_04_NoBoss.dgr",100,50,70,[],[8]
856,"MapCrypt_05_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_05_NoBoss.dgr",100,50,70,[],[8]
857,"MapCrypt_06_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_06_NoBoss.dgr",100,50,70,[],[8]
858,"MapCrypt_07_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_07_NoBoss.dgr",100,50,70,[],[8]
859,"MapCrypt_08_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_08_NoBoss.dgr",100,50,70,[],[8]
860,"MapCrypt_09_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_09_NoBoss.dgr",100,50,70,[],[8]
861,"MapCrypt_10_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_10_NoBoss.dgr",100,50,70,[],[8]
862,"MapCrypt_11_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_11_NoBoss.dgr",100,50,70,[],[8]
863,"MapCrypt_12_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_12_NoBoss.dgr",100,50,70,[],[8]
864,"MapRavine_01","Metadata/Terrain/Maps/Ravine/Graphs/Ravine_01.dgr",100,50,50,[],[8]
865,"MapRavine_01_NoBoss","Metadata/Terrain/Maps/Ravine/Graphs/Ravine_01_NoBoss.dgr",100,50,70,[],[8]
866,"MapSpiderWoods_01","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_01.dgr",100,50,70,[],[8]
867,"MapSpiderWoods_02","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_02.dgr",100,50,70,[],[8]
868,"MapSpiderWoods_03","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_03.dgr",100,50,70,[],[8]
869,"MapSpiderWoods_04","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_04.dgr",100,50,70,[],[8]
870,"MapSpiderWoods_05","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_05.dgr",100,50,70,[],[8]
871,"MapSpiderWoods_01_NoBoss","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_01_NoBoss.dgr",100,50,70,[],[8]
872,"MapSpiderWoods_02_NoBoss","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_02_NoBoss.dgr",100,50,70,[],[8]
873,"MapSpiderWoods_03_NoBoss","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_03_NoBoss.dgr",100,50,70,[],[8]
874,"MapSpiderWoods_04_NoBoss","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_04_NoBoss.dgr",100,50,70,[],[8]
875,"MapSpiderWoods_05_NoBoss","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_05_NoBoss.dgr",100,50,70,[],[8]
876,"MapAbyss_01","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_01.dgr",100,50,70,[],[8]
877,"MapAbyss_02","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_02.dgr",100,50,70,[],[8]
878,"MapAbyss_03","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_03.dgr",100,50,70,[],[8]
879,"MapAbyss_04","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_04.dgr",100,50,70,[],[8]
880,"MapAbyss_01_NoBoss","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_01_NoBoss.dgr",100,50,70,[],[8]
881,"MapAbyss_02_NoBoss","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_02_NoBoss.dgr",100,50,70,[],[8]
882,"MapAbyss_03_NoBoss","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_03_NoBoss.dgr",100,50,70,[],[8]
883,"MapAbyss_04_NoBoss","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_04_NoBoss.dgr",100,50,70,[],[8]
884,"MapDesertTower_01","Metadata/Terrain/Maps/DesertTower/Graphs/DesertTower.dgr",100,50,50,[],[0]
885,"MapGothicCity_01","Metadata/Terrain/Maps/GothicCity/Graphs/GothicCity_01.dgr",100,50,70,[],[8]
886,"MapGothicCity_01_NoBoss","Metadata/Terrain/Maps/GothicCity/Graphs/GothicCity_01_NoBoss.dgr",100,50,70,[],[8]
887,"MapVaalVillage_01","Metadata/Terrain/Maps/VaalVillage/Graphs/VaalVillage_01.dgr",100,50,50,[],[8]
888,"MapVaalOutskirts_01","Metadata/Terrain/Maps/VaalOutskirts/Graphs/VaalOutskirts_01.dgr",100,50,50,[],[8]
889,"MapSlick_01","Metadata/Terrain/Maps/Slick/Graphs/Slick_01.dgr",100,50,50,[],[8]
890,"MapSlick_01_NoBoss","Metadata/Terrain/Maps/Slick/Graphs/Slick_01_NoBoss.dgr",100,50,70,[],[8]
891,"MapSlick_02","Metadata/Terrain/Maps/Slick/Graphs/Slick_02.dgr",100,50,50,[],[8]
892,"MapSlick_02_NoBoss","Metadata/Terrain/Maps/Slick/Graphs/Slick_02_NoBoss.dgr",100,50,70,[],[8]
893,"MapVaalCity_01","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_01.dgr",100,50,70,[],[8]
894,"MapVaalCity_02","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_02.dgr",100,50,70,[],[8]
895,"MapVaalCity_03","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_03.dgr",100,50,70,[],[8]
896,"MapVaalCity_01_NoBoss","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_01_NoBoss.dgr",100,50,70,[],[8]
897,"MapVaalCity_02_NoBoss","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_02_NoBoss.dgr",100,50,70,[],[8]
898,"MapVaalCity_03_NoBoss","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_03_NoBoss.dgr",100,50,70,[],[8]
899,"MapSteppe_01","Metadata/Terrain/Maps/Steppe/Graphs/steppe_01.dgr",100,50,50,[],[8]
900,"MapSteppe_02","Metadata/Terrain/Maps/Steppe/Graphs/steppe_02.dgr",100,50,50,[],[8]
901,"MapSteppe_03","Metadata/Terrain/Maps/Steppe/Graphs/steppe_03.dgr",100,50,50,[],[8]
902,"MapSteppe_04","Metadata/Terrain/Maps/Steppe/Graphs/steppe_04.dgr",100,50,50,[],[8]
903,"MapSteppe_01_NoBoss","Metadata/Terrain/Maps/Steppe/Graphs/steppe_01_NoBoss.dgr",100,50,70,[],[8]
904,"MapSteppe_02_NoBoss","Metadata/Terrain/Maps/Steppe/Graphs/steppe_02_NoBoss.dgr",100,50,70,[],[8]
905,"MapSteppe_03_NoBoss","Metadata/Terrain/Maps/Steppe/Graphs/steppe_03_NoBoss.dgr",100,50,70,[],[8]
906,"MapSteppe_04_NoBoss","Metadata/Terrain/Maps/Steppe/Graphs/steppe_04_NoBoss.dgr",100,50,70,[],[8]
907,"MapOpulence_01","Metadata/Terrain/Maps/Opulence/Graphs/opulence_01.dgr",100,50,50,[],[8]
908,"MapDerelictMansion_01","Metadata/Terrain/Maps/Derelict/Graphs/Derelict_01.dgr",100,50,50,[],[8]
909,"MapOutlands_01","Metadata/Terrain/Maps/Outlands/Graphs/Outlands_01.dgr",100,50,50,[],[8]
910,"MapOutlands_01_NoBoss","Metadata/Terrain/Maps/Outlands/Graphs/Outlands_01_noboss.dgr",100,50,50,[],[8]
911,"MapSwampTower_01","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_01.dgr",100,50,50,[],"[0,7]"
912,"MapSwampTower_02","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_02.dgr",100,50,50,[],"[0,7]"
913,"MapSwampTower_03","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_10.dgr",100,50,50,[],"[0,7]"
914,"MapSwampTower_04","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_12.dgr",100,50,50,[],"[0,7]"
915,"MapSwampTower_05","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_20.dgr",100,50,50,[],"[0,7]"
916,"MapSwampTower_06","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_21.dgr",100,50,50,[],"[0,7]"
917,"MapSwampTower_07","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_01.dgr",100,50,50,[],"[0,7]"
918,"MapSwampTower_08","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_02.dgr",100,50,50,[],"[0,7]"
919,"MapSwampTower_09","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_10.dgr",100,50,50,[],"[0,7]"
920,"MapSwampTower_10","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_12.dgr",100,50,50,[],"[0,7]"
921,"MapSwampTower_11","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_20.dgr",100,50,50,[],"[0,7]"
922,"MapSwampTower_12","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_21.dgr",100,50,50,[],"[0,7]"
923,"MapSwampTower_01_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_01_NoBoss.dgr",100,50,50,[],"[0,7]"
924,"MapSwampTower_02_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_02_NoBoss.dgr",100,50,50,[],"[0,7]"
925,"MapSwampTower_03_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_10_NoBoss.dgr",100,50,50,[],"[0,7]"
926,"MapSwampTower_04_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_12_NoBoss.dgr",100,50,50,[],"[0,7]"
927,"MapSwampTower_05_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_20_NoBoss.dgr",100,50,50,[],"[0,7]"
928,"MapSwampTower_06_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Downscreen_21_NoBoss.dgr",100,50,50,[],"[0,7]"
929,"MapSwampTower_07_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_01_NoBoss.dgr",100,50,50,[],"[0,7]"
930,"MapSwampTower_08_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_02_NoBoss.dgr",100,50,50,[],"[0,7]"
931,"MapSwampTower_09_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_10_NoBoss.dgr",100,50,50,[],"[0,7]"
932,"MapSwampTower_10_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_12_NoBoss.dgr",100,50,50,[],"[0,7]"
933,"MapSwampTower_11_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_20_NoBoss.dgr",100,50,50,[],"[0,7]"
934,"MapSwampTower_12_NoBoss","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_Upscreen_21_NoBoss.dgr",100,50,50,[],"[0,7]"
935,"MapRockpools_01","Metadata/Terrain/Maps/RockPools/Graphs/rockpools_01.dgr",100,50,50,[],[8]
936,"MapRockpools_01_NoBoss","Metadata/Terrain/Maps/RockPools/Graphs/rockpools_01_NoBoss.dgr",100,50,50,[],[8]
937,"MapLushBurrow_01","Metadata/Terrain/Maps/LushBurrow/Graphs/lushburrows_01.dgr",100,50,50,[],[8]
938,"MapLushBurrow_02","Metadata/Terrain/Maps/LushBurrow/Graphs/lushburrows_02.dgr",100,50,50,[],[8]
939,"MapLushBurrow_03","Metadata/Terrain/Maps/LushBurrow/Graphs/lushburrows_03.dgr",100,50,50,[],[8]
940,"MapLushBurrow_04","Metadata/Terrain/Maps/LushBurrow/Graphs/lushburrows_04.dgr",100,50,50,[],[8]
941,"MapCreek_01","Metadata/Terrain/Maps/Creek/Graphs/Creek_01.dgr",100,50,70,[],[8]
942,"MapCreek_02","Metadata/Terrain/Maps/Creek/Graphs/Creek_02.dgr",100,50,70,[],[8]
943,"MapCreek_03","Metadata/Terrain/Maps/Creek/Graphs/Creek_03.dgr",100,50,70,[],[8]
944,"MapCreek_04","Metadata/Terrain/Maps/Creek/Graphs/Creek_04.dgr",100,50,70,[],[8]
945,"MapCreek_01_NoBoss","Metadata/Terrain/Maps/Creek/Graphs/Creek_01_noboss.dgr",100,50,70,[],[8]
946,"MapCreek_02_NoBoss","Metadata/Terrain/Maps/Creek/Graphs/Creek_02_noboss.dgr",100,50,70,[],[8]
947,"MapCreek_03_NoBoss","Metadata/Terrain/Maps/Creek/Graphs/Creek_03_noboss.dgr",100,50,70,[],[8]
948,"MapCreek_04_NoBoss","Metadata/Terrain/Maps/Creek/Graphs/Creek_04_noboss.dgr",100,50,70,[],[8]
949,"MapUmbra_01","Metadata/Terrain/Maps/Umbra/Graphs/Umbra_1.dgr",100,50,50,[],[8]
950,"MapUmbra_02","Metadata/Terrain/Maps/Umbra/Graphs/Umbra_2.dgr",100,50,50,[],[8]
951,"MapUmbra_03","Metadata/Terrain/Maps/Umbra/Graphs/Umbra_3.dgr",100,50,50,[],[8]
952,"MapUmbra_04","Metadata/Terrain/Maps/Umbra/Graphs/Umbra_4.dgr",100,50,50,[],[8]
953,"MapInfestation_01","Metadata/Terrain/Maps/Infestation/Graphs/Infestation_01.dgr",100,50,50,[],[0]
954,"MapDecay_01","Metadata/Terrain/Maps/Decay/Graphs/decay_01.dgr",80,50,60,[],[8]
955,"MapDecay_01_NoBoss","Metadata/Terrain/Maps/Decay/Graphs/decay_01_noboss.dgr",80,50,60,[],[8]
956,"MapMineshaft_01","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_01.dgr",70,50,70,[],[8]
957,"MapMineshaft_02","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_02.dgr",70,50,70,[],[8]
958,"MapMineshaft_03","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_03.dgr",70,50,70,[],[8]
959,"MapMineshaft_04","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_04.dgr",70,50,70,[],[8]
960,"MapMineshaft_01_NoBoss","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_01_NoBoss.dgr",70,50,70,[],[8]
961,"MapMineshaft_02_NoBoss","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_02_NoBoss.dgr",70,50,70,[],[8]
962,"MapMineshaft_03_NoBoss","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_03_NoBoss.dgr",70,50,70,[],[8]
963,"MapMineshaft_04_NoBoss","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_04_NoBoss.dgr",70,50,70,[],[8]
964,"MapDieback_01","Metadata/Terrain/Maps/Dieback/Graphs/Dieback_01.dgr",100,50,50,[],[8]
965,"MapBastille_01","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_01.dgr",100,50,50,[],[8]
966,"MapBastille_02","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_02.dgr",100,50,50,[],[8]
967,"MapBastille_03","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_03.dgr",100,50,50,[],[8]
968,"MapBastille_04","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_04.dgr",100,50,50,[],[8]
969,"MapBastille_01_NoBoss","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_01_NoBoss.dgr",100,50,50,[],[8]
970,"MapBastille_02_NoBoss","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_02_NoBoss.dgr",100,50,50,[],[8]
971,"MapBastille_03_NoBoss","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_03_NoBoss.dgr",100,50,50,[],[8]
972,"MapBastille_04_NoBoss","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_04_NoBoss.dgr",100,50,50,[],[8]
973,"MapDeserted_01","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_01.dgr",75,50,50,[],[8]
974,"MapDeserted_01_NoBoss","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_01_NoBoss.dgr",75,50,70,[],[8]
975,"MapDeserted_02","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_02.dgr",75,50,50,[],[8]
976,"MapDeserted_02_NoBoss","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_02_NoBoss.dgr",75,50,70,[],[8]
977,"MapDeserted_03","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_03.dgr",75,50,50,[],[8]
978,"MapDeserted_03_NoBoss","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_03_NoBoss.dgr",75,50,70,[],[8]
979,"MapDeserted_04","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_04.dgr",75,50,50,[],[8]
980,"MapDeserted_04_NoBoss","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_04_NoBoss.dgr",75,50,70,[],[8]
981,"MapAlpineRidge_01","Metadata/Terrain/Maps/AlpineRidge/Graphs/AlpineRidge_01.dgr",65,50,50,[],"[0,4]"
982,"MapAlpineRidge_01_NoBoss","Metadata/Terrain/Maps/AlpineRidge/Graphs/AlpineRidge_01_NoBoss.dgr",65,50,50,[],"[0,2,3,4,5,6]"
983,"MapUniqueFreight_01","Metadata/Terrain/Maps/UniqueFreight/Graphs/Freight_01.dgr",100,50,50,[],[0]
984,"MapOasis_01","Metadata/Terrain/Maps/Oasis/Graphs/oasis_01.dgr",100,50,70,[],[8]
985,"MapOasis_01_NoBoss","Metadata/Terrain/Maps/Oasis/Graphs/oasis_01_noboss.dgr",100,50,70,[],[8]
986,"MapBastion_01","Metadata/Terrain/Maps/Bastion/Graphs/Bastion_01.dgr",100,50,50,[],[0]
987,"MapBastion_01_NoBoss","Metadata/Terrain/Maps/Bastion/Graphs/Bastion_01_NoBoss.dgr",100,50,50,[],[0]
988,"MapSunTemple_01","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_01.dgr",100,50,70,[],[0]
989,"MapSunTemple_02","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_02.dgr",100,50,70,[],[0]
990,"MapSunTemple_03","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_03.dgr",100,50,70,[],[0]
991,"MapSunTemple_04","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_04.dgr",100,50,70,[],[0]
992,"MapSunTemple_05","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_01.dgr",100,50,70,[],[0]
993,"MapSunTemple_06","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_02.dgr",100,50,70,[],[0]
994,"MapSunTemple_07","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_03.dgr",100,50,70,[],[0]
995,"MapSunTemple_08","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_04.dgr",100,50,70,[],[0]
996,"MapSunTemple_01_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_01_NoBoss.dgr",100,50,70,[],[0]
997,"MapSunTemple_02_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_02_NoBoss.dgr",100,50,70,[],[0]
998,"MapSunTemple_03_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_03_NoBoss.dgr",100,50,70,[],[0]
999,"MapSunTemple_04_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_04_NoBoss.dgr",100,50,70,[],[0]
1000,"MapSunTemple_05_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_01_NoBoss.dgr",100,50,70,[],[0]
1001,"MapSunTemple_06_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_02_NoBoss.dgr",100,50,70,[],[0]
1002,"MapSunTemple_07_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_03_NoBoss.dgr",100,50,70,[],[0]
1003,"MapSunTemple_08_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_04_NoBoss.dgr",100,50,70,[],[0]
