"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]","string","[rid]","bool"
105,"dominating_blow_hit_buff","",1,"","",[],1,2,"","","",1,30,107,1,"",2,"","","","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
106,"immortal_call","You are invulnerable to Physical Damage.","",1,"Immortal Call",[715],1,2,"","","","",30,108,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[715],[],"","","","","","",[],"",[],""
107,"vaal_immortal_call","You cannot die. You cannot gain Vaal souls.","",1,"Vaal Immortal Call","[397,7783]",1,2,"","","","",30,108,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],"[397,7783]",[],"","","","","","",[],"",[],""
108,"mortal_call","You take less Physical and Elemental Damage.","",1,"Immortal Call","[9342,9343,12593,9344,9345]",1,2,"","",9810,"",30,108,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[9342,9343,12593,9344,9345]",[],"","","","","","",[],"",[],""
109,"monty_haul","Drop testing","",1,"Treasure!","[151,153]",1,2,"","","",1,30,109,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[151,153]",[],"","","","","","",[],"",[],""
110,"lightning_shield","You have additional chance to block spell damage, and are immune to shock.","",1,"Tempest Shield",[2355],1,2,"","","",1,30,110,1,"",1,"",1,1,"",0,"","TempestShieldBuff","",1,"","",5,"",1,0,[],"","",[],"",[],[4918],[2355],[],"","","","","","",[],"",[],""
111,"fire_shield","","",1,"Molten Shell","[116,12208]",1,2,"","","","",30,111,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[116,12208]",[],"","","","","","",[],"",[],""
112,"molten_shell_damage_absorption","You have additional Armour, and a percentage of damage from hits will be taken from this buff before your Life or Energy Shield.","",1,"Molten Shell",[],1,2,1,"",9810,"",30,111,1,"",1,"",1,1,"",0,"","DamageAbsorptionBuff","","","","",5,"","",0,[],"","",[],"",[9488],[],[9488],[9491],"","","","","","",[],"",[],""
113,"molten_shell_shield","",1,1,"","[116,12208]",1,2,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[116,12208]",[],"","","","","","",[],"",[],""
114,"flask_utility_critical_strike_chance","You have increased Critical Strike Chance","","","Diamond Flask",[553],1,3,"","","","",30,112,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[553],[],"","","","","","",[],"",[],""
115,"flask_utility_resist_fire","You have additional Fire Resistance and Maximum Fire Resistance","","","Ruby Flask","[144,941]",1,3,"","","","",30,113,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[144,941]",[],"","","","","","",[],"",[],""
116,"flask_utility_resist_cold","You have additional Cold Resistance and Maximum Cold Resistance","","","Sapphire Flask","[146,942]",1,3,"","","","",30,114,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[146,942]",[],"","","","","","",[],"",[],""
117,"flask_utility_resist_lightning","You have additional Lightning Resistance and Maximum Lightning Resistance","","","Topaz Flask","[148,943]",1,3,"","","","",30,115,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[148,943]",[],"","","","","","",[],"",[],""
118,"flask_utility_ironskin","You have additional Armour","","","Granite Flask",[116],1,3,"","","","",30,116,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[116],[],"","","","","","",[],"",[],""
119,"flask_utility_sprint","You have increased Movement Speed","","","Quicksilver Flask",[177],1,3,"","","","",30,117,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
120,"flask_utility_resist_chaos","You have additional Chaos Resistance","","","Amethyst Flask",[150],1,3,"","","","",30,118,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[150],[],"","","","","","",[],"",[],""
121,"flask_utility_phase","You have additional chance to Suppress Spell Damage and Phasing, allowing you to move through enemies","","","Quartz Flask","[1851,14706]",1,3,"","","","",30,119,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[1851,14706]",[],"","","","","","",[],"",[],""
122,"flask_utility_evasion","You have additional Evasion Rating","","","Jade Flask",[119],1,3,"","","","",30,120,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[119],[],"","","","","","",[],"",[],""
123,"flask_utility_stone","You have more Armour","","","Basalt Flask",[14339],1,3,"","","","",30,128,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[14339],[],"","","","","","",[],"",[],""
124,"flask_utility_aquamarine","The effect of being Frozen on you is reduced.","","","Aquamarine Flask",[14342],1,3,"","","","",30,123,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[14342],[],"","","","","","",[],"",[],""
125,"flask_utility_prismatic","You have additional Elemental Resistances","","","Bismuth Flask",[141],1,3,"","","","",30,124,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[141],[],"","","","","","",[],"",[],""
126,"flask_utility_smoke","You have more Evasion Rating","","","Stibnite Flask",[14338],1,3,"","","","",30,125,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[14338],[],"","","","","","",[],"",[],""
127,"flask_utility_consecrate","You deal increased Damage","","","Sulphur Flask",[24],1,3,"","","","",30,126,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
128,"flask_utility_haste","",1,"","Silver Flask",[],1,3,"","","","",30,127,1,"",4,"",1,1,1,0,"","","","","","",5,"","",0,[],"","",[],"",[],[17179],[],[],"","","","","","",[],"",[],""
129,"flask_utility_rarity","You find items of increased Rarity","","","Gold Flask",[153],1,3,"","","","",30,129,1,"",4,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[153],[],"","","","","","",[],"",[],""
130,"flask_utility_ward","You have additional Ward","","","Iron Flask",[14285],1,3,"","","","",30,130,1,"",4,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[14285],[],"","","","","","",[],"",[],""
131,"flask_utility_adaptation","You have additional Adaptation Rating","","","Steel Flask",[14293],1,3,"","","","",30,131,1,"",4,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[14293],[],"","","","","","",[],"",[],""
132,"monster_aura_cannot_die","Other Allies Cannot Die","","","Cannot Die Aura",[397],1,3,"","","","",30,133,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[397],[],"","","","","","",[],"",[],""
133,"monster_aura_slow","Enemies are Slowed","","","Slow Aura",[177],1,3,"","","","",30,134,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
134,"monster_aura_damage_reduction","Allies take less Damage","","","Damage Reduction Aura",[476],1,3,"","","","",30,135,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[476],[],"","","","","","",[],"",[],""
135,"hidden_monster","",1,"","","[140,700,859,1852]","",2,"","","","",30,0,1,"",18,1,1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],"[1001,1407]","[140,700,859,1852]",[],"","","","","","",[],"",[],""
136,"block_test","Testing only!!!!","",1,"Block Test","[19,216]",1,2,"","","","",30,136,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[19,216]",[],"","","","","","",[],"",[],""
137,"bleeding","You are Bleeding, causing you to take Physical Damage over time. The Damage will be higher while you are moving.","","","Bleeding","[7808,461]",1,3,"","","",1,30,137,1,"",2,"",1,1,"",0,"","Bleeding","","","","",5,"","",0,[],"","",[],"",[],[],"[7808,461]",[14501],"","","","","","",[],"",[],""
138,"bleeding_moving","",1,"","",[7808],1,3,"","","",1,30,138,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[7808],[],"","","","","","",[],"",[],""
139,"player_aura_armour","Grants more Armour","",1,"Determination Aura","[7136,116,1128,6075,12911,1033,24,1902,450,18512]",1,3,"","","","",30,141,"","",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7136,116,1128,6075,12911,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
140,"player_aura_evasion","Grants additional Evasion","",1,"Grace Aura","[7137,119,1671,619,3634,1033,24,1902,450,18512]",1,3,"","","","",30,142,"","",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7137,119,1671,619,3634,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
141,"player_aura_resists","Grants additional Elemental Resistances and Immunity to Elemental Ailments","",1,"Purity of Elements Aura","[7148,141,941,942,943,595,1033,24,1902,450,18512]",1,3,"","","","",30,143,"","",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[6418],"[7148,141,941,942,943,595,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
142,"player_aura_fire_resist","Grants additional Fire Resistance","",1,"Purity of Fire Aura","[7145,941,144,592,192,1033,24,1902,450,18512]",1,3,"","","","",30,144,"","",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7145,941,144,592,192,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
143,"player_aura_cold_resist","Grants additional Cold Resistance","",1,"Purity of Ice Aura","[7146,942,146,593,191,1033,24,1902,450,18512]",1,3,"","","","",30,145,"","",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7146,942,146,593,191,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
144,"player_aura_lightning_resist","Grants additional Lightning Resistance","",1,"Purity of Lightning Aura","[7147,943,148,594,193,1033,24,1902,450,18512]",1,3,"","","","",30,146,"","",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7147,943,148,594,193,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
145,"player_aura_energy_shield","Grants additional Energy Shield, and increased Energy Shield Recharge Rate","",1,"Discipline Aura","[7138,133,138,8838,139,1033,24,1902,450,18512]",1,3,"","","","",30,147,"","",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7138,133,138,8838,139,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
146,"player_aura_fire_damage","Grants additional Fire Damage","",1,"Anger Aura","[7140,45,46,1586,1587,177,209,1033,24,1902,450,18512]",1,3,"","","","",30,149,1,"",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7140,45,46,1586,1587,177,209,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
147,"player_aura_cold_damage","Grants some of Physical damage as extra Cold Damage","",1,"Hatred Aura","[7141,447,8849,6464,12994,1033,24,1902,450,18512]",1,3,"","","","",30,153,1,"",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7141,447,8849,6464,12994,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
148,"player_aura_lightning_damage","Grants additional Lightning Damage","",1,"Wrath Aura","[7139,59,60,2959,1033,24,1902,450,18512]",1,3,"","","","",30,157,1,"",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7139,59,60,2959,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
149,"player_aura_speed","Grants increased Attack, Cast and Movement Speed","",1,"Haste Aura","[7144,70,216,177,1340,175,12993,1033,24,1902,450,18512]",1,3,"","","","",30,162,1,"",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7144,70,216,177,1340,175,12993,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
150,"player_aura_life_regen","Grants Life regeneration","",1,"Vitality Aura","[7142,125,3088,583,1033,24,1902,450,18512]",1,3,"","","","",30,164,"","",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7142,125,3088,583,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
151,"power_shot_hit","If you die under the effect of this buff, you will grant a power charge",1,"","Hit by Power Siphon",[],"",1,"","","",1,30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
152,"player_aura_mana_regen","Grants Mana regeneration","",1,"Clarity Aura","[7143,131,399,12893,1033,24,1902,450,18512]",1,3,"","","","",30,165,"","",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[7143,131,399,12893,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
153,"vaal_aura_armour","Grants additional Armour and Resistances","",1,"Vaal Determination Aura","[7136,1033,141,1033,24,1902,450,18512]",1,3,"","","","",30,170,"","",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[7136,1033,141,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
154,"vaal_aura_life_regen","Grants Life regeneration","",1,"Vaal Vitality Aura","[7142,450,1033,24,1902,450,18512]",1,3,"","","","",30,169,"","",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[7142,450,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
155,"vaal_aura_no_mana_cost","Skills cost no Mana","",1,"Vaal Clarity Aura","[7143,1891,1033,24,1902,450,18512]",1,3,"","","","",30,314,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[7143,1891,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
156,"vaal_aura_dodge","Grants additional chance to Evade Attack Hits, and makes Suppressed Spell Damage unlucky against you.","",1,"Vaal Grace Aura","[7137,7033,15025,1033,24,1902,450,18512]",1,3,"","","","",30,315,"","",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[7137,7033,15025,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
157,"vaal_aura_energy_shield","Prevents Energy Shield Recharge from being delayed by Damage","",1,"Vaal Discipline Aura","[7138,133,2284,1033,24,1902,450,18512]",1,3,"","","","",30,316,"","",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[7138,133,2284,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
158,"vaal_aura_speed","Grants increased Attack, Cast and Movement Speed","",1,"Vaal Haste Aura","[7144,70,216,177,1033,24,1902,450,18512]",1,3,"","","","",30,317,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[7144,70,216,177,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
159,"beartrap_debuff","You are held in place by a Bear Trap and will take increased damage from Traps and Mines.","","","Bear Trap",[6906],1,3,"","","",1,30,171,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[6906],[],"","","","","","",[],"",[],""
160,"beartrap_debuff_slow","Your Movement Speed is lowered and you will take increased damage from Traps and Mines.","","","Bear Trap","[7757,3335]",1,3,"","","",1,30,171,1,"",2,"",1,1,"",0,"","BearTrapSlowDebuff","","","","",5,"","",0,[],"","",[],"",[],[],"[7757,3335]",[],"","","","","","",[],"",[],""
161,"beartrap_debuff_damage_taken","",1,"","",[3489],1,3,"","","",1,30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[3489],[],"","","","","","",[],"",[],""
162,"trap_convert_buff","You have been temporarily converted to another team","","","Converted","[24,3407]",1,3,"","","",1,30,172,1,"",2,"",1,1,"",0,"","",1,"","","",5,"","",0,[],"","",[],"",[1650],[4716],"[24,3407,1650]",[],"","","","","","",[],"",[],""
163,"ground_fire_burn","You are taking burning damage while standing on burning ground","","","Burning Ground","[1974,3232]",1,3,"","","","",30,173,"","",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[1974,3232]",[],"","","","","","",[],"",[],""
164,"ground_fire_burn_sanctum","You are taking burning damage while standing on burning ground","","","Burning Ground","[1974,16997]",1,3,"","","","",30,173,"","",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[3232],"[1974,16997]",[],"","","","","","",[],"",[],""
165,"ground_ice_chill","Your actions are slowed while standing on chilled ground","","","Chilled Ground",[8400],1,3,"","","","",1,174,"","",2,"",1,1,"",0,"","",1,"","","",5,"","",0,[],"","",[],"",[],[],[8400],[],"","",1,1,"","",[],"","[3233,14503]",1
166,"ground_tar_slow","Your movement speed is reduced while standing in tar","","","Tarred Ground",[177],1,3,"","","","",30,175,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
167,"ground_fire_phys_life_recovery","You are takings physical and fire damage and have reduced Life Recovery Rate","","","Sundered Ground","[1974,353,2804]",1,3,"","","","",30,173,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[1974,353,2804]",[],"","","","","","",[],"",[],""
168,"monster_no_drops_buff","",1,"","",[886],"",2,"","","","",30,0,1,"",18,"","","","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[886],[],"","","","","","",[],"",[],""
169,"totem_aura_life_regen","Grants Life regeneration","",1,"Rejuvenation Totem Aura","[125,1033,24,1902,450,18512]",1,3,"","","","",26,176,"","",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[125,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
170,"totem_aura_life_mana_regen","Grants Life and Mana regeneration","",1,"Rejuvenation Totem Aura","[125,131,1033,24,1902,450,18512]",1,3,"","","","",26,176,"","",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[125,131,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
171,"monster_aura_cold_damage","Allies deal additional cold damage","","","Cold Damage Aura",[447],1,3,"","","","",30,177,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[447],[],"","","","","","",[],"",[],""
172,"monster_aura_fire_damage","Allies deal additional fire damage","","","Fire Damage Aura",[446],1,3,"","","","",30,178,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[446],[],"","","","","","",[],"",[],""
173,"monster_aura_lightning_damage","Allies deal additional lightning damage","","","Lightning Damage Aura",[448],1,3,"","","","",30,179,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[448],[],"","","","","","",[],"",[],""
174,"ambrosia_aura_fire_damage","Allies deal additional fire damage","","","Fire Damage Aura",[446],1,3,"","","","",30,180,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[446],[],"","","","","","",[],"",[],""
175,"amarissa_aura_lightning_damage","Allies deal additional lightning damage","","","Lightning Damage Aura",[448],1,3,"","","","",30,181,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[448],[],"","","","","","",[],"",[],""
