"rownum","BetrayalDialogueCueKey","i32","i32","i32","i32","i32","[i32]","rid","i32","rid","[rid]","rid","bool","[i32]","[rid]","bool","[i32]","rid","[rid]"
1271,8,0,0,0,1,27,[7],9,1000,"",[],"","",[],[],1,[],3679,[]
1272,8,0,0,0,1,28,[7],13,1000,"",[],"","",[],[],1,[],3680,[]
1273,8,0,0,0,1,29,[7],14,1000,"",[],"","",[],[],1,[],3681,[]
1274,8,0,0,0,1,30,[7],17,1000,"",[],"","",[],[],1,[],3682,[]
1275,8,0,0,0,1,31,[7],"",100,"",[],"","",[],[],"",[],3683,[]
1276,8,0,0,0,3,0,[],"",100,1,[],"","",[],[],"",[],3684,[]
1277,8,0,0,0,3,1,[],"",100,2,[],"","",[],[],"",[],3685,[]
1278,8,0,0,0,3,2,[],"",100,4,[],"","",[],[],"",[],3686,[]
1279,8,0,0,0,3,3,[],"",100,3,[],"","",[],[],"",[],3687,[]
1280,8,0,0,0,4,0,[],"",100,"",[0],"","",[],[],"",[],3688,[]
1281,8,0,0,0,4,1,[],"",100,2,[],"","",[],[],"",[],3689,[]
1282,8,0,0,0,4,2,[],"",100,4,[],"","",[],[],"",[],3690,[]
1283,8,0,0,0,5,0,[],"",100,1,[],"","",[],[],"",[],3691,[]
1284,8,0,0,0,5,1,[],"",100,2,[],"","",[],[],"",[],3692,[]
1285,8,0,0,0,5,2,[],"",100,4,[],"","",[],[],"",[],3693,[]
1286,8,0,0,0,5,3,[],"",100,3,[],"","",[],[],"",[],3694,[]
1287,8,0,0,0,5,4,[1],"",300,"",[],"","",[],[],"",[],3695,[]
1288,8,0,0,0,5,5,[3],"",300,"",[],"","",[],[],"",[],3696,[]
1289,8,0,0,0,5,6,[5],"",300,"",[],"","",[],[],"",[],3697,[]
1290,8,0,0,0,5,7,[6],"",300,"",[],"","",[],[],"",[],3698,[]
1291,8,0,0,0,5,8,"[4,2]","",300,"",[],"","",[],[],"",[],3699,[]
1292,8,0,0,0,5,9,[],"",100,"","[1,2]","","",[],[],"",[],3700,[]
1293,8,0,0,0,5,10,[],"",100,"",[0],"","",[],[],"",[],3701,[]
1294,8,0,0,0,8,0,[8],"",1000,"",[],"","",[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],3702,[]
1295,8,0,0,0,8,1,[],"",300,"",[],"","",[],[3],"",[],3703,[]
1296,8,0,0,0,8,2,[],"",300,"",[],"","",[],[7],"",[],3704,[]
1297,8,0,0,0,8,3,[],"",300,"",[],"","",[],[4],"",[],3705,[]
1298,8,0,0,0,8,4,[],"",300,"",[],"","",[],[10],"",[],3706,[]
1299,8,0,0,0,8,5,[],"",300,"",[],"","",[],"[9,8,13,14,15]","",[],3707,[]
1300,8,0,0,0,8,6,[],"",300,"",[],"","",[],"[18,19,20,21,22]","",[],3708,[]
1301,8,0,0,0,9,0,[],"",100,"",[],"","",[],[3],"",[],3709,[]
1302,8,0,0,0,9,1,[],"",100,"",[],"","",[],"[7,13,14,15]","",[],3710,[]
1303,8,0,0,0,9,2,[],"",100,"",[],"","",[],[4],"",[],3711,[]
1304,8,0,0,0,9,3,[],"",100,"",[],"","",[],[10],"",[],3712,[]
1305,8,0,0,0,9,4,[],"",100,"",[],"","",[],"[9,8]","",[],3713,[]
1306,8,0,0,0,9,5,[],"",100,"",[],"","",[],"[18,19,20,21,22]","",[],3714,[]
1307,8,0,0,0,6,0,[],"",300,"",[],"","",[],[5],"",[],3715,[]
1308,8,0,0,0,6,1,[],"",300,"",[],"","",[],[11],"",[],3716,[]
1309,8,0,0,0,6,2,[],"",300,"",[],"","",[],[6],"",[],3717,[]
1310,8,0,0,0,6,3,[],"",300,"",[],"","",[],[12],"",[],3718,[]
1311,8,0,0,0,6,4,[],3,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3719,[]
1312,8,0,0,0,6,5,[],12,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3720,[]
1313,8,0,0,0,6,6,[],13,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3721,[]
1314,8,0,0,0,6,7,[],14,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3722,[]
1315,8,0,0,0,6,8,[],17,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3723,[]
1316,8,0,0,0,6,9,[],"",100,"",[],"","",[],"[5,11,6,12,16,17]","",[],3724,[]
1317,8,0,0,0,10,0,[],"",100,"",[],"","",[],[2],"",[],3725,[]
1318,8,0,0,0,10,1,[],"",100,"",[],"","",[7],[2],"",[],3726,[]
1319,8,0,0,0,10,2,[],"",100,"",[2],"","",[],[2],"",[],3727,[]
1320,8,0,0,0,10,3,[1],"",300,"",[],"","",[],[2],"",[],3728,[]
1321,8,0,0,0,7,0,[],"",100,"",[],"","",[],[],"",[],3729,[]
1322,8,0,0,0,7,1,[],4,1000,"",[],"","",[],[],1,[],3730,[]
1323,8,0,0,0,7,2,[],9,1000,"",[],"","",[],[],1,[],3731,[]
1324,8,0,0,0,7,3,[],6,1000,"",[],"","",[],[],1,[],3732,[]
1325,8,0,0,0,7,4,[],13,1000,"",[],"","",[],[],1,[],3733,[]
1326,8,0,0,0,7,5,[],14,1000,"",[],"","",[],[],1,[],3734,[]
1327,8,0,0,0,7,6,[],"",100,"",[],"","",[],[],"",[],3735,[]
1328,8,0,0,0,11,0,[],"",100,"",[],"","",[],[],"",[],3736,[]
1329,8,0,0,0,11,1,[1],"",300,"",[],"","",[],[],"",[],3737,[]
1330,8,0,0,0,11,2,[3],"",300,"",[],"","",[],[],"",[],3738,[]
1331,8,0,0,0,12,0,[],"",100,"",[1],"","",[],[],"",[],3739,[]
1332,8,0,0,0,12,1,[],"",100,"",[2],"","",[],[],"",[],3740,[]
1333,8,0,0,0,12,2,[],"",100,"",[0],"","",[],[],"",[],3741,[]
1334,8,0,0,0,14,0,[],"",100,"",[],"","",[],[],"",[],3742,[]
1335,8,0,0,0,0,15,[9],"",100,"",[],"",1,[],[],"",[],3743,[]
1336,8,0,0,0,0,16,"[6,1]","",100,"",[],"",1,[],[],"",[],3744,[]
1337,8,0,0,0,5,11,[],"",100,"",[],"",1,[],[],"",[],3745,[]
1338,8,0,0,0,9,6,[],"",100,"",[],"",1,[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],3746,[]
1339,8,0,0,0,11,3,[],"",100,"",[],"",1,[],[],"",[],3747,[]
1340,9,0,0,0,0,0,[],"",100,"",[],"","",[],[],1,[9],3753,[]
1341,9,0,0,0,0,1,[],"",100,1,[],"","",[],[],"",[],3754,[]
1342,9,0,0,0,0,2,[],"",100,2,[],"","",[],[],"",[],3755,[]
1343,9,0,0,0,0,3,[],"",100,4,[],"","",[],[],"",[],3756,[]
1344,9,0,0,0,0,4,[],"",100,3,[],"","",[],[],"",[],3757,[]
1345,9,0,0,0,0,5,[1],"",300,"",[],"","",[],[],"",[],3758,[]
1346,9,0,0,0,0,6,[3],"",300,"",[],"","",[],[],"",[],3759,[]
1347,9,0,0,0,0,7,[5],"",300,"",[],"","",[],[],"",[],3760,[]
1348,9,0,0,0,0,8,[6],"",300,"",[],"","",[],[],"",[],3761,[]
1349,9,0,0,0,0,9,"[2,4]","",300,"",[],"","",[],[],"",[],3762,[]
1350,9,0,0,0,0,10,[],"",100,"",[],12,"",[],[],"",[],3763,[]
1351,9,0,0,0,0,11,[],"",100,"",[],17,"",[],[],"",[],3764,[]
1352,9,0,0,0,0,12,[],"",100,"",[],27,"",[],[],"",[],3765,[]
1353,9,0,0,0,0,13,[],"",100,"",[],48,"",[],[],"",[],3766,[]
1354,9,0,0,0,0,14,[],"",100,"",[],49,"",[],[],"",[],3767,[]
1355,9,0,0,0,13,0,[],"",100,"",[],"","",[],[],1,[],3768,[]
1356,9,0,0,0,1,0,[],"",100,1,[],"","",[],[],"",[],3769,[]
1357,9,0,0,0,1,1,[],"",100,2,[],"","",[],[],"",[],3770,[]
1358,9,0,0,0,1,2,[],"",100,4,[],"","",[],[],"",[],3771,[]
1359,9,0,0,0,1,3,[],"",100,3,[],"","",[],[],"",[],3772,[]
1360,9,0,0,0,1,4,[],"",100,"",[],"","",[],[],"",[],3773,[]
1361,9,0,0,0,1,5,[],"",100,"",[],"","",[7],[],"",[],3774,[]
1362,9,0,0,0,1,6,[],1,1000,"","[1,2]","","",[],[],1,[],3775,[]
1363,9,0,0,0,1,7,[],3,1000,"","[1,2]","","",[],[],1,[],3776,[]
1364,9,0,0,0,1,8,[],4,1000,"","[1,2]","","",[],[],1,[],3777,[]
1365,9,0,0,0,1,9,[],5,1000,"","[1,2]","","",[],[],1,[],3778,[]
1366,9,0,0,0,1,10,[],12,1000,"","[1,2]","","",[],[],1,[],3779,[]
1367,9,0,0,0,1,11,[],"",100,"","[1,2]","","",[],[],"",[],3780,[]
1368,9,0,0,0,1,12,[],"",100,1,[0],"","",[],[],"",[],3781,[]
1369,9,0,0,0,1,13,[],"",100,2,[0],"","",[],[],"",[],3782,[]
1370,9,0,0,0,1,14,[],"",100,4,[0],"","",[],[],"",[],3783,[]
1371,9,0,0,0,1,15,[],"",100,3,[0],"","",[],[],"",[],3784,[]
1372,9,0,0,0,1,16,[],2,1000,"",[0],"","",[],[],1,[],3785,[]
1373,9,0,0,0,1,17,[],8,1000,"",[0],"","",[],[],1,[],3786,[]
1374,9,0,0,0,1,18,[],6,1000,"",[0],"","",[],[],1,[],3787,[]
1375,9,0,0,0,1,19,[],11,1000,"",[0],"","",[],[],1,[],3788,[]
1376,9,0,0,0,1,20,[],12,1000,"",[0],"","",[],[],1,[],3789,[]
1377,9,0,0,0,1,21,[],"",100,"",[0],"","",[],[],"",[],3790,[]
1378,9,0,0,0,2,0,[],"",100,1,[0],"","",[],[],"",[],3791,[]
1379,9,0,0,0,2,1,[],"",100,2,[0],"","",[],[],"",[],3792,[]
1380,9,0,0,0,2,2,[],"",100,4,[0],"","",[],[],"",[],3793,[]
1381,9,0,0,0,2,3,[],"",100,3,[0],"","",[],[],"",[],3794,[]
1382,9,0,0,0,2,4,[],7,1000,"",[0],"","",[],[],1,[],3795,[]
1383,9,0,0,0,2,5,[],5,1000,"",[0],"","",[],[],1,[],3796,[]
1384,9,0,0,0,2,6,[],8,1000,"",[0],"","",[],[],1,[],3797,[]
1385,9,0,0,0,2,7,[],12,1000,"",[0],"","",[],[],1,[],3798,[]
1386,9,0,0,0,2,8,[],17,1000,"",[0],"","",[],[],1,[],3799,[]
1387,9,0,0,0,2,9,[],"",100,"",[0],"","",[],[],"",[],3800,[]
1388,9,0,0,0,1,22,[7],"",100,1,[],"","",[],[],"",[],3801,[]
1389,9,0,0,0,1,23,[7],"",100,2,[],"","",[],[],"",[],3802,[]
1390,9,0,0,0,1,24,[7],"",100,4,[],"","",[],[],"",[],3803,[]
1391,9,0,0,0,1,25,[7],"",100,3,[],"","",[],[],"",[],3804,[]
1392,9,0,0,0,1,26,[7],1,1000,"",[],"","",[],[],1,[],3805,[]
1393,9,0,0,0,1,27,[7],3,1000,"",[],"","",[],[],1,[],3806,[]
1394,9,0,0,0,1,28,[7],5,1000,"",[],"","",[],[],1,[],3807,[]
1395,9,0,0,0,1,29,[7],6,1000,"",[],"","",[],[],1,[],3808,[]
1396,9,0,0,0,1,30,[7],11,1000,"",[],"","",[],[],1,[],3809,[]
1397,9,0,0,0,1,31,[7],"",100,"",[],"","",[],[],"",[],3810,[]
1398,9,0,0,0,3,0,[],"",100,1,[],"","",[],[],"",[],3811,[]
1399,9,0,0,0,3,1,[],"",100,2,[],"","",[],[],"",[],3812,[]
1400,9,0,0,0,3,2,[],"",100,4,[],"","",[],[],"",[],3813,[]
1401,9,0,0,0,3,3,[],"",100,3,[],"","",[],[],"",[],3814,[]
1402,9,0,0,0,4,0,[],"",100,"",[0],"","",[],[],"",[],3815,[]
1403,9,0,0,0,4,1,[],"",100,2,[],"","",[],[],"",[],3816,[]
1404,9,0,0,0,4,2,[],"",100,4,[],"","",[],[],"",[],3817,[]
1405,9,0,0,0,5,0,[],"",100,1,[],"","",[],[],"",[],3818,[]
1406,9,0,0,0,5,1,[],"",100,2,[],"","",[],[],"",[],3819,[]
1407,9,0,0,0,5,2,[],"",100,4,[],"","",[],[],"",[],3820,[]
1408,9,0,0,0,5,3,[],"",100,3,[],"","",[],[],"",[],3821,[]
1409,9,0,0,0,5,4,[1],"",300,"",[],"","",[],[],"",[],3822,[]
1410,9,0,0,0,5,5,[3],"",300,"",[],"","",[],[],"",[],3823,[]
1411,9,0,0,0,5,6,[5],"",300,"",[],"","",[],[],"",[],3824,[]
1412,9,0,0,0,5,7,[6],"",300,"",[],"","",[],[],"",[],3825,[]
1413,9,0,0,0,5,8,"[4,2]","",300,"",[],"","",[],[],"",[],3826,[]
1414,9,0,0,0,5,9,[],"",100,"","[1,2]","","",[],[],"",[],3827,[]
1415,9,0,0,0,5,10,[],"",100,"",[0],"","",[],[],"",[],3828,[]
1416,9,0,0,0,8,0,[8],"",1000,"",[],"","",[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],3829,[]
1417,9,0,0,0,8,1,[],"",300,"",[],"","",[],[3],"",[],3830,[]
1418,9,0,0,0,8,2,[],"",300,"",[],"","",[],[7],"",[],3831,[]
1419,9,0,0,0,8,3,[],"",300,"",[],"","",[],"[4,13,14,15]","",[],3832,[]
1420,9,0,0,0,8,4,[],"",300,"",[],"","",[],[10],"",[],3833,[]
1421,9,0,0,0,8,5,[],"",300,"",[],"","",[],"[9,8]","",[],3834,[]
1422,9,0,0,0,8,6,[],"",300,"",[],"","",[],"[18,19,20,21,22]","",[],3835,[]
1423,9,0,0,0,9,0,[],"",100,"",[],"","",[],[3],"",[],3836,[]
1424,9,0,0,0,9,1,[],"",100,"",[],"","",[],[7],"",[],3837,[]
1425,9,0,0,0,9,2,[],"",100,"",[],"","",[],"[4,13,14,15]","",[],3838,[]
1426,9,0,0,0,9,3,[],"",100,"",[],"","",[],[10],"",[],3839,[]
1427,9,0,0,0,9,4,[],"",100,"",[],"","",[],"[9,8]","",[],3840,[]
1428,9,0,0,0,9,5,[],"",100,"",[],"","",[],"[18,19,20,21,22]","",[],3841,[]
1429,9,0,0,0,6,0,[],"",300,"",[],"","",[],[5],"",[],3842,[]
1430,9,0,0,0,6,1,[],"",300,"",[],"","",[],[11],"",[],3843,[]
1431,9,0,0,0,6,2,[],"",300,"",[],"","",[],[6],"",[],3844,[]
1432,9,0,0,0,6,3,[],"",300,"",[],"","",[],[12],"",[],3845,[]
1433,9,0,0,0,6,4,[],1,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3846,[]
1434,9,0,0,0,6,5,[],7,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3847,[]
1435,9,0,0,0,6,6,[],5,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3848,[]
1436,9,0,0,0,6,7,[],8,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3849,[]
1437,9,0,0,0,6,8,[],11,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3850,[]
1438,9,0,0,0,6,9,[],"",100,"",[],"","",[],"[5,11,6,12,16,17]","",[],3851,[]
1439,9,0,0,0,10,0,[],"",100,"",[],"","",[],[2],"",[],3852,[]
1440,9,0,0,0,10,1,[],"",100,"",[],"","",[7],[2],"",[],3853,[]
1441,9,0,0,0,10,2,[],"",100,"",[2],"","",[],[2],"",[],3854,[]
1442,9,0,0,0,10,3,[1],"",300,"",[],"","",[],[2],"",[],3855,[]
1443,9,0,0,0,7,0,[],"",100,"",[],"","",[],[],"",[],3856,[]
1444,9,0,0,0,7,1,[],7,1000,"",[],"","",[],[],1,[],3857,[]
1445,9,0,0,0,7,2,[],2,1000,"",[],"","",[],[],1,[],3858,[]
1446,9,0,0,0,7,3,[],5,1000,"",[],"","",[],[],1,[],3859,[]
1447,9,0,0,0,7,4,[],11,1000,"",[],"","",[],[],1,[],3860,[]
1448,9,0,0,0,7,5,[],12,1000,"",[],"","",[],[],1,[],3861,[]
1449,9,0,0,0,7,6,[],"",100,"",[],"","",[],[],"",[],3862,[]
1450,9,0,0,0,11,0,[],"",100,"",[],"","",[],[],"",[],3863,[]
1451,9,0,0,0,11,1,[1],"",300,"",[],"","",[],[],"",[],3864,[]
1452,9,0,0,0,11,2,[3],"",300,"",[],"","",[],[],"",[],3865,[]
1453,9,0,0,0,12,0,[],"",100,"",[1],"","",[],[],"",[],3866,[]
1454,9,0,0,0,12,1,[],"",100,"",[2],"","",[],[],"",[],3867,[]
1455,9,0,0,0,12,2,[],"",100,"",[0],"","",[],[],"",[],3868,[]
1456,9,0,0,0,14,0,[],"",100,"",[],"","",[],[],"",[],3869,[]
1457,9,0,0,0,0,15,[9],"",100,"",[],"",1,[],[],"",[],3870,[]
1458,9,0,0,0,5,11,[],"",100,"",[],"",1,[],[],"",[],3871,[]
1459,9,0,0,0,5,12,[],"",100,"",[],"",1,[],[],"",[],3872,[]
1460,9,0,0,0,9,6,[],"",100,"",[],"",1,[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],3873,[]
1461,9,0,0,0,11,3,[],"",100,"",[],"",1,[],[],"",[],3874,[]
1462,6,0,0,0,0,0,[],"",100,"",[],"","",[],[],1,[9],3880,[]
1463,6,0,0,0,0,1,[],"",100,1,[],"","",[],[],"",[],3881,[]
1464,6,0,0,0,0,2,[],"",100,2,[],"","",[],[],"",[],3882,[]
1465,6,0,0,0,0,3,[],"",100,4,[],"","",[],[],"",[],3883,[]
1466,6,0,0,0,0,4,[],"",100,3,[],"","",[],[],"",[],3884,[]
1467,6,0,0,0,0,5,[1],"",300,"",[],"","",[],[],"",[],3885,[]
1468,6,0,0,0,0,6,[3],"",300,"",[],"","",[],[],"",[],3886,[]
1469,6,0,0,0,0,7,[5],"",300,"",[],"","",[],[],"",[],3887,[]
1470,6,0,0,0,0,8,[6],"",300,"",[],"","",[],[],"",[],3888,[]
1471,6,0,0,0,0,9,"[2,4]","",300,"",[],"","",[],[],"",[],3889,[]
1472,6,0,0,0,0,10,[],"",100,"",[],24,"",[],[],"",[],3890,[]
1473,6,0,0,0,0,11,[],"",100,"",[],14,"",[],[],"",[],3891,[]
1474,6,0,0,0,0,12,[],"",100,"",[],3,"",[],[],"",[],3892,[]
1475,6,0,0,0,0,13,[],"",100,"",[],1,"",[],[],"",[],3893,[]
1476,6,0,0,0,0,14,[],"",100,"",[],21,"",[],[],"",[],3894,[]
1477,6,0,0,0,13,0,[],"",100,"",[],"","",[],[],1,[],3895,[]
1478,6,0,0,0,1,0,[],"",100,1,[],"","",[],[],"",[],3896,[]
1479,6,0,0,0,1,1,[],"",100,2,[],"","",[],[],"",[],3897,[]
1480,6,0,0,0,1,2,[],"",100,4,[],"","",[],[],"",[],3898,[]
1481,6,0,0,0,1,3,[],"",100,3,[],"","",[],[],"",[],3899,[]
1482,6,0,0,0,1,4,[],"",100,"",[],"","",[],[],"",[],3900,[]
1483,6,0,0,0,1,5,[],"",100,"",[],"","",[7],[],"",[],3901,[]
1484,6,0,0,0,1,6,[],2,1000,"","[1,2]","","",[],[],1,[],3902,[]
1485,6,0,0,0,1,7,[],3,1000,"","[1,2]","","",[],[],1,[],3903,[]
1486,6,0,0,0,1,8,[],5,1000,"","[1,2]","","",[],[],1,[],3904,[]
1487,6,0,0,0,1,9,[],15,1000,"","[1,2]","","",[],[],1,[],3905,[]
1488,6,0,0,0,1,10,[],16,1000,"","[1,2]","","",[],[],1,[],3906,[]
1489,6,0,0,0,1,11,[],"",100,"","[1,2]","","",[],[],"",[],3907,[]
1490,6,0,0,0,1,12,[],"",100,1,[0],"","",[],[],"",[],3908,[]
1491,6,0,0,0,1,13,[],"",100,2,[0],"","",[],[],"",[],3909,[]
1492,6,0,0,0,1,14,[],"",100,4,[0],"","",[],[],"",[],3910,[]
1493,6,0,0,0,1,15,[],"",100,3,[0],"","",[],[],"",[],3911,[]
1494,6,0,0,0,1,16,[],3,1000,"",[0],"","",[],[],1,[],3912,[]
1495,6,0,0,0,1,17,[],4,1000,"",[0],"","",[],[],1,[],3913,[]
1496,6,0,0,0,1,18,[],14,1000,"",[0],"","",[],[],1,[],3914,[]
1497,6,0,0,0,1,19,[],15,1000,"",[0],"","",[],[],1,[],3915,[]
1498,6,0,0,0,1,20,[],16,1000,"",[0],"","",[],[],1,[],3916,[]
1499,6,0,0,0,1,21,[],"",100,"",[0],"","",[],[],"",[],3917,[]
1500,6,0,0,0,2,0,[],"",100,1,[0],"","",[],[],"",[],3918,[]
1501,6,0,0,0,2,1,[],"",100,2,[0],"","",[],[],"",[],3919,[]
1502,6,0,0,0,2,2,[],"",100,4,[0],"","",[],[],"",[],3920,[]
1503,6,0,0,0,2,3,[],"",100,3,[0],"","",[],[],"",[],3921,[]
1504,6,0,0,0,2,4,[],7,1000,"",[0],"","",[],[],1,[],3922,[]
1505,6,0,0,0,2,5,[],8,1000,"",[0],"","",[],[],1,[],3923,[]
1506,6,0,0,0,2,6,[],9,1000,"",[0],"","",[],[],1,[],3924,[]
1507,6,0,0,0,2,7,[],12,1000,"",[0],"","",[],[],1,[],3925,[]
1508,6,0,0,0,2,8,[],16,1000,"",[0],"","",[],[],1,[],3926,[]
1509,6,0,0,0,2,9,[],"",100,"",[0],"","",[],[],"",[],3927,[]
1510,6,0,0,0,1,22,[7],"",100,1,[],"","",[],[],"",[],3928,[]
1511,6,0,0,0,1,23,[7],"",100,2,[],"","",[],[],"",[],3929,[]
1512,6,0,0,0,1,24,[7],"",100,4,[],"","",[],[],"",[],3930,[]
1513,6,0,0,0,1,25,[7],"",100,3,[],"","",[],[],"",[],3931,[]
1514,6,0,0,0,1,26,[7],7,1000,"",[],"","",[],[],1,[],3932,[]
1515,6,0,0,0,1,27,[7],3,1000,"",[],"","",[],[],1,[],3933,[]
1516,6,0,0,0,1,28,[7],5,1000,"",[],"","",[],[],1,[],3934,[]
1517,6,0,0,0,1,29,[7],12,1000,"",[],"","",[],[],1,[],3935,[]
1518,6,0,0,0,1,30,[7],15,1000,"",[],"","",[],[],1,[],3936,[]
1519,6,0,0,0,1,31,[7],"",100,"",[],"","",[],[],"",[],3937,[]
1520,6,0,0,0,3,0,[],"",100,1,[],"","",[],[],"",[],3938,[]
1521,6,0,0,0,3,1,[],"",100,2,[],"","",[],[],"",[],3939,[]
1522,6,0,0,0,3,2,[],"",100,4,[],"","",[],[],"",[],3940,[]
1523,6,0,0,0,3,3,[],"",100,3,[],"","",[],[],"",[],3941,[]
1524,6,0,0,0,4,0,[],"",100,"",[0],"","",[],[],"",[],3942,[]
1525,6,0,0,0,4,1,[],"",100,2,[],"","",[],[],"",[],3943,[]
1526,6,0,0,0,4,2,[],"",100,4,[],"","",[],[],"",[],3944,[]
1527,6,0,0,0,5,0,[],"",100,1,[],"","",[],[],"",[],3945,[]
1528,6,0,0,0,5,1,[],"",100,2,[],"","",[],[],"",[],3946,[]
1529,6,0,0,0,5,2,[],"",100,4,[],"","",[],[],"",[],3947,[]
1530,6,0,0,0,5,3,[],"",100,3,[],"","",[],[],"",[],3948,[]
1531,6,0,0,0,5,4,[1],"",300,"",[],"","",[],[],"",[],3949,[]
1532,6,0,0,0,5,5,[3],"",300,"",[],"","",[],[],"",[],3950,[]
1533,6,0,0,0,5,6,[5],"",300,"",[],"","",[],[],"",[],3951,[]
1534,6,0,0,0,5,7,[6],"",300,"",[],"","",[],[],"",[],3952,[]
1535,6,0,0,0,5,8,"[4,2]","",300,"",[],"","",[],[],"",[],3953,[]
1536,6,0,0,0,5,9,[],"",100,"","[1,2]","","",[],[],"",[],3954,[]
1537,6,0,0,0,5,10,[],"",100,"",[0],"","",[],[],"",[],3955,[]
1538,6,0,0,0,8,0,[8],"",1000,"",[],"","",[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],3956,[]
1539,6,0,0,0,8,1,[],"",300,"",[],"","",[],"[3,13,15]","",[],3957,[]
1540,6,0,0,0,8,2,[],"",300,"",[],"","",[],[7],"",[],3958,[]
1541,6,0,0,0,8,3,[],"",300,"",[],"","",[],"[4,14]","",[],3959,[]
1542,6,0,0,0,8,4,[],"",300,"",[],"","",[],[10],"",[],3960,[]
1543,6,0,0,0,8,5,[],"",300,"",[],"","",[],"[9,8]","",[],3961,[]
1544,6,0,0,0,8,6,[],"",300,"",[],"","",[],"[18,19,20,21,22]","",[],3962,[]
1545,6,0,0,0,9,0,[],"",100,"",[],"","",[],"[3,13,14,15]","",[],3963,[]
1546,6,0,0,0,9,1,[],"",100,"",[],"","",[],[7],"",[],3964,[]
1547,6,0,0,0,9,2,[],"",100,"",[],"","",[],[4],"",[],3965,[]
1548,6,0,0,0,9,3,[],"",100,"",[],"","",[],[10],"",[],3966,[]
1549,6,0,0,0,9,4,[],"",100,"",[],"","",[],"[9,8]","",[],3967,[]
1550,6,0,0,0,9,5,[],"",100,"",[],"","",[],"[18,19,20,21,22]","",[],3968,[]
1551,6,0,0,0,6,0,[],"",300,"",[],"","",[],[5],"",[],3969,[]
1552,6,0,0,0,6,1,[],"",300,"",[],"","",[],[11],"",[],3970,[]
1553,6,0,0,0,6,2,[],"",300,"",[],"","",[],[6],"",[],3971,[]
1554,6,0,0,0,6,3,[],"",300,"",[],"","",[],[12],"",[],3972,[]
1555,6,0,0,0,6,4,[],4,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3973,[]
1556,6,0,0,0,6,5,[],8,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3974,[]
1557,6,0,0,0,6,6,[],13,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3975,[]
1558,6,0,0,0,6,7,[],17,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3976,[]
1559,6,0,0,0,6,8,[],"",1000,"",[],"","",[],"[5,11,6,12,16,17]","",[],3977,[]
1560,6,0,0,0,10,0,[],"",100,"",[],"","",[],[2],"",[],3978,[]
1561,6,0,0,0,10,1,[],"",100,"",[],"","",[7],[2],"",[],3979,[]
1562,6,0,0,0,10,2,[],"",100,"",[2],"","",[],[2],"",[],3980,[]
1563,6,0,0,0,10,3,[1],"",300,"",[],"","",[],[2],"",[],3981,[]
1564,6,0,0,0,7,0,[],"",100,"",[],"","",[],[],"",[],3982,[]
1565,6,0,0,0,7,1,[],7,1000,"",[],"","",[],[],1,[],3983,[]
1566,6,0,0,0,7,2,[],3,1000,"",[],"","",[],[],1,[],3984,[]
1567,6,0,0,0,7,3,[],14,1000,"",[],"","",[],[],1,[],3985,[]
1568,6,0,0,0,7,4,[],16,1000,"",[],"","",[],[],1,[],3986,[]
1569,6,0,0,0,7,5,[],17,1000,"",[],"","",[],[],1,[],3987,[]
1570,6,0,0,0,7,6,[],"",100,"",[],"","",[],[],"",[],3988,[]
1571,6,0,0,0,11,0,[],"",100,"",[],"","",[],[],"",[],3989,[]
1572,6,0,0,0,11,1,[1],"",300,"",[],"","",[],[],"",[],3990,[]
1573,6,0,0,0,11,2,[3],"",300,"",[],"","",[],[],"",[],3991,[]
1574,6,0,0,0,12,0,[],"",100,"",[1],"","",[],[],"",[],3992,[]
1575,6,0,0,0,12,1,[],"",100,"",[2],"","",[],[],"",[],3993,[]
1576,6,0,0,0,12,2,[],"",100,"",[0],"","",[],[],"",[],3994,[]
1577,6,0,0,0,14,0,[],"",100,"",[],"","",[],[],"",[],3995,[]
1578,6,0,0,0,0,15,[9],"",100,"",[],"",1,[],[],"",[],3996,[]
1579,6,0,0,0,4,3,[],"",100,"",[],"",1,[],[],"",[],3997,[]
1580,6,0,0,0,5,12,[],"",100,"",[],"",1,[],[],"",[],3998,[]
