"rownum","i32","[rid]","[rid]","i32","i32","i32","i32","i32","bool","i32","i32","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","i32","i32","bool","i32","bool","rid","[i32]","i32","bool","bool","rid","bool","[rid]","bool","bool","rid","bool","[rid]","bool","bool"
600,605,[4705],[],100,3,3,100,11,1,6,2,100,"","",0,0,8,0,3,0,4,0,1,0,"","",0,7,"",100,"","",[],1,"","","","",[],"",1,16,"",[],"",""
601,606,[],[],0,3,3,60,6,1,3,10,0,"","",0,0,8,0,1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
602,607,[4711],[],0,1,4,25,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
603,608,[4718],[],0,1,2,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
604,609,[4722],[],0,1,4,6,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
605,610,[4730],[],0,1,2,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
606,611,[4731],[],150,1,2,20,0,1,13,13,0,1,"",0,0,8,0,2,8,7,0,1,0,"","",0,7,"",33,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
607,612,[4732],[],150,1,2,20,0,1,13,13,0,1,"",0,0,8,0,2,8,7,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
608,613,[4734],[],0,1,2,21,0,1,13,13,0,1,"",0,0,8,0,2,10,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
609,614,[4735],[],0,2,3,37,0,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
610,615,[],[],0,1,4,11,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","",[],"",""
611,616,[4736],[],350,2,3,50,0,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,1,"",130,7,"",50,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
612,617,[4762],[],500,3,3,92,9,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[100],"",1,"","",[],"",""
613,618,[],[],0,1,4,10,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
614,619,[4743],[],0,1,2,15,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
615,620,[4757],[],0,3,3,230,16,1,6,2,100,"","",0,0,8,0,3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[180],"",1,"","",[],"",""
616,621,[],[],0,3,2,0,8,1,4,2,0,"","",0,0,8,0,1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
617,622,[4755],[],0,1,2,12,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
618,623,[4759],[],0,1,3,14,0,1,13,13,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
619,624,[],[],0,4,3,14,18,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,"","",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
620,625,[],[],0,2,2,78,0,1,3,2,0,1,"",0,0,8,0,3,0,4,0,1,0,1,"",30,7,"",0,"",1620,[5],1,1,1,"","",[],"",1,"","",[],"",""
621,626,[4754],[],700,3,3,55,17,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[180],"",1,10,"",[],"",""
622,627,[4601],[],300,3,3,37,17,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,"","",[],"",""
623,628,[4769],[],150,3,3,51,18,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[200],"",1,"","",[],"",""
624,629,[4770],[],150,3,3,51,18,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[200],"",1,"","",[],"",""
625,630,[],[],0,1,3,15,0,1,13,13,0,1,"",0,0,8,0,1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
626,631,[],[],0,2,3,16,0,1,3,2,0,1,"",0,0,8,0,3,0,4,0,1,0,1,"",170,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
627,632,[4890],[],150,2,3,35,0,1,3,2,100,1,"",0,0,8,0,1,0,4,0,1,0,"","",250,7,"",33,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
628,633,[4891],[],150,2,3,45,0,1,3,2,100,1,"",0,0,8,0,1,0,4,0,1,0,"","",250,7,"",33,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
629,634,[4892],[],0,3,3,50,20,1,3,10,0,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
630,635,[4742],[],100,2,3,19,0,1,3,2,0,1,"",0,0,8,0,3,0,4,0,1,0,1,"",240,7,"",40,"",1621,[],4,1,1,"","",[],"",1,"",1,[],"",""
631,636,[4748],[],0,1,2,11,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
632,637,[],[],0,1,2,11,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,15,"",[],"",""
633,638,[],[],0,2,2,25,0,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
634,639,[4798],[],700,3,2,46,8,1,6,2,100,1,"",0,0,8,0,1,0,2,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","",[],"",""
635,640,[],[],0,2,3,60,0,1,3,2,0,1,"",0,0,8,0,1,0,2,0,1,0,1,"",200,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
636,641,[4791],[],0,1,3,11,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
637,642,[4792],[],0,1,3,18,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"",1636,[100],1,1,1,"","",[],"",1,"",1,[],"",""
638,643,[],[],0,1,2,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
639,644,[],[],0,1,2,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
640,645,[],[],0,1,2,25,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
641,646,[4786],[],0,1,4,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
642,647,[4789],[],0,2,3,30,0,1,6,2,100,"","",0,0,8,0,3,0,4,0,1,0,"","",45,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
643,648,[4790],[],0,2,3,30,0,1,6,2,100,"","",0,0,8,0,3,0,4,0,1,0,"","",45,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
644,649,[],[],0,3,3,60,140,1,6,3,100,"","",0,0,8,0,1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
645,650,[],[],0,1,4,10,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
646,651,[4811],[],0,1,2,15,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
647,652,[4812],[],0,1,2,15,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
648,653,[4795],[],0,1,4,12,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
649,654,[4796],[],0,1,4,12,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
650,655,[4760],[],500,1,2,37,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
651,656,[],[],0,2,2,25,0,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
652,659,[],[],0,2,2,25,0,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
653,666,[],[],0,2,2,25,0,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
654,670,[],[],0,2,2,25,0,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
655,677,[4848],[],0,1,4,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
656,678,[4878],[],100,2,3,20,0,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",160,7,"",33,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
657,679,[],[],0,1,3,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
658,680,[4916],[],0,1,3,10,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
659,681,[4926],[],150,3,3,25,30,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
660,682,[14],[],0,1,3,40,0,1,13,13,0,1,"",0,0,8,0,3,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
661,683,[4976],[],350,2,3,50,0,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,"","",150,7,"",70,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
662,684,[],[],0,3,2,20,10,1,6,2,20,1,"",0,0,8,0,3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
663,685,[4942],[],300,3,3,90,14,1,6,2,20,1,"",0,0,8,0,3,0,4,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[150],"",1,"","",[],"",""
664,686,[4949],[],600,2,3,38,0,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",60,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
665,687,[4950],[],0,1,3,19,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
666,688,[4961],[],0,1,4,20,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
667,689,[],[],0,1,2,1,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,17,"",[],"",""
668,690,[5066],[],0,1,2,35,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
669,691,[5074],[],1300,1,4,14,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",1300,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
670,692,[],[],0,3,2,5,5,1,6,2,100,1,"",0,0,8,0,1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
671,693,[5127],[],300,1,2,18,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
672,694,[4984],[],0,1,3,25,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
673,695,[],[],307,1,4,10,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",307,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
674,696,[4988],[],0,1,4,16,0,1,13,13,0,1,"",0,0,8,0,1,0,2,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
675,697,[5003],[],0,1,4,10,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
676,698,[547],[],0,1,4,16,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
677,699,[5013],[],0,3,3,85,5,1,3,2,0,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
678,700,[1214],[],0,1,4,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
679,701,[1494],[],0,1,4,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"","","","",[],"",""
680,702,[],[],0,1,2,6,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
681,703,[],[],0,1,2,4,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
682,704,[5073],[],0,1,3,12,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
683,705,[5082],[],0,1,4,25,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
684,706,[5083],[],0,1,4,25,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
685,707,[5084],[],0,1,4,25,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
686,708,[],[],2000,3,2,0,22,1,4,2,0,"","",0,0,8,0,1,0,4,0,1,0,"","",0,7,1,100,"","",[],1,"","","","",[],"","","","",[],"",""
687,709,[5086],[],0,1,4,12,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
688,710,[5085],[],0,1,4,10,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
689,711,[],[],0,1,4,25,0,1,13,13,0,"","",0,0,8,0,1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
690,712,[5089],[],0,1,2,26,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,1,0,"","",[],1,1,1,"","",[],"","","","",[],"",""
691,713,[5090],[],0,1,2,26,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,1,0,"","",[],1,1,1,"","",[],"","","","",[],"",""
692,714,[5084],[],1000,1,2,100,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,1,100,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
693,715,[],[],0,1,4,12,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
694,717,[5104],[],0,1,4,10,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
695,718,[2077],[],250,3,3,55,10,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[100],"",1,"","",[],"",""
696,719,[5125],[],0,1,3,15,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
697,720,[],[],0,1,4,14,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
698,721,[5146],[],250,1,4,20,0,1,13,13,0,"","",0,0,8,0,2,13,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
699,722,[5147],[],250,1,2,60,0,1,13,13,0,1,"",0,0,8,0,2,0,7,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
700,723,[],[],700,1,4,36,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",100,"","",[],1,"","","","",[],"",1,"","",[],"",""
701,724,[5155],[],0,1,4,23,0,1,13,13,0,1,"",0,0,8,0,4,19,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
702,725,[],[],0,4,2,90,8,1,3,2,0,"","",0,0,8,0,1,0,4,0,1,0,"","",9,7,"",0,"",1281,[40],1,"","","","",[],"",1,"","",[],"",""
703,726,[5166],[],0,1,4,16,0,1,13,13,0,1,"",0,0,8,0,4,11,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
704,727,[],[],0,1,4,12,0,1,13,13,0,"","",0,0,8,0,4,11,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
705,728,[5167],[],0,1,2,15,0,1,13,13,0,1,"",0,0,8,0,4,15,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
706,729,[5168],[],0,1,2,15,0,1,13,13,0,1,"",0,0,8,0,4,15,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
707,730,[5211],[],100,1,3,28,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
708,731,[5212],[],100,1,3,28,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
709,732,[5207],[],600,3,3,62,10,1,3,2,0,1,"",0,0,8,0,3,0,2,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
710,733,[5208],[],100,1,4,18,0,1,13,13,0,1,"",0,0,8,0,3,9,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
711,734,[5209],[],100,1,4,18,0,1,13,13,0,1,"",0,0,8,0,3,9,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
712,735,[5463],[],250,2,2,37,0,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,"","",270,7,"",33,"","",[],3,1,1,"","",[],"",1,"","",[],"",""
713,736,[],[],0,1,3,10,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
714,737,[5462],[],800,1,3,55,0,1,13,13,0,"","",0,0,8,0,3,0,7,0,1,0,1,"",0,7,"",100,"","",[],1,"","","","",[],"",1,"","",[],"",""
715,738,[5223],[],100,1,4,29,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
716,739,[5224],[],100,1,4,29,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
717,740,[5225],[],0,2,3,39,0,1,6,2,10,1,"",0,0,8,0,3,0,2,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
718,741,[5234],[],100,1,3,23,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
719,742,[5235],[],100,1,3,23,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
720,743,[],[],0,3,2,14,8,1,6,2,10,1,"",0,0,8,0,1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
721,744,[5407],[],0,1,4,10,0,1,13,13,0,1,"",0,0,8,0,2,10,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
722,745,[5408],[],100,2,3,37,0,1,6,2,15,1,"",0,0,8,0,3,0,2,0,1,0,"","",70,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
723,746,[5262],[],1700,3,4,65,19,1,6,3,15,1,"",0,0,8,0,1,0,2,0,2,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",1
724,747,[5263],[],1700,3,4,65,19,1,6,3,15,1,"",0,0,8,0,1,0,2,0,2,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",1
725,748,[5280],[],0,2,3,39,0,1,6,2,10,1,"",0,0,8,0,3,0,2,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
726,749,[5281],[],0,2,3,39,0,1,6,2,10,1,"",0,0,8,0,3,0,2,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
727,750,[5293],[],0,1,2,20,0,1,13,13,0,1,"",0,0,8,0,2,5,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
728,751,[5353],[],250,3,3,46,8,1,3,2,0,1,"",0,0,8,0,3,0,2,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
729,752,[5422],[],100,2,4,18,0,1,6,2,10,1,"",0,0,8,0,3,0,2,0,1,0,"","",160,7,"",50,"","",[],3,1,1,"","",[],"",1,"","",[],"",""
730,753,[5423],[],100,2,4,18,0,1,6,2,10,1,"",0,0,8,0,3,0,2,0,1,0,"","",160,7,"",50,"","",[],4,1,1,"","",[],"",1,"","",[],"",""
731,754,[5352],[],1600,3,4,90,21,1,11,4,10,1,"",0,0,8,0,1,0,4,0,2,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",1
732,755,[],[],800,1,3,55,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
733,756,[5350],[],1000,2,3,84,0,1,6,2,10,1,"",0,0,8,0,3,0,2,0,1,0,"","",30,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
734,757,[5410],[],600,2,3,38,0,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",60,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
735,758,[5421],[],100,1,2,18,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
736,759,[5424],[],100,2,4,18,0,1,6,2,10,1,"",0,0,8,0,3,0,2,0,1,0,"","",160,7,"",50,"","",[],3,1,1,"","",[],"",1,"","",[],"",""
737,760,[5425],[],100,2,4,18,0,1,6,2,10,1,"",0,0,8,0,3,0,2,0,1,0,"","",160,7,"",50,"","",[],4,1,1,"","",[],"",1,"","",[],"",""
738,761,[5429],[],250,3,3,46,8,1,3,2,0,1,"",0,0,8,0,3,0,2,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
739,762,[5426],[],0,1,4,10,0,1,13,13,0,1,"",0,0,8,0,2,10,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
740,763,[5427],[],100,2,3,37,0,1,6,2,15,1,"",0,0,8,0,3,0,2,0,1,0,"","",70,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
741,764,[5467],[],250,2,2,37,0,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,"","",270,7,"",33,"","",[],3,1,1,"","",[],"",1,"","",[],"",""
742,765,[5470],[],100,1,2,18,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
743,766,[5471],[],0,1,4,36,0,1,13,13,0,1,"",0,0,8,0,2,31,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
744,767,[5472],[],0,1,4,36,0,1,13,13,0,1,"",0,0,8,0,2,31,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
745,768,[5477],[],600,1,4,34,0,1,13,13,0,"","",0,0,8,0,2,0,7,0,1,0,"","",0,7,"",100,"","",[],1,"","","","",[],"",1,"","",[],"",""
746,769,[5480],[],0,1,4,9,0,1,13,13,0,1,"",0,0,8,0,2,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
747,770,[5466],[],0,1,4,5,0,1,13,13,0,1,"",0,0,8,0,2,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
748,771,[5482],[],100,1,2,21,0,1,13,13,0,1,"",0,0,8,0,2,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
749,772,[],[],0,3,2,16,10,1,6,2,100,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
750,773,[],[],0,1,2,10,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
