"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","i32","Stat2Value","i32","Stat3Value","i32","Stat4Value","i32","SpawnWeight_Tags","SpawnWeight_Values","Tags","GrantedEffectsPerLevel","AuraFlags","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Value","i32","Stat5","FullAreaClear_AchievementItems","AchievementItems","GenerationWeight_Tags","GenerationWeight_Values","ModifyMapsAchievements","Stat6Value","i32","Stat6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","HeistAchievements","Heist_SubStatValue1","Heist_SubStatValue2","Heist_Stat0","Heist_Stat1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceType","ImplicitTags","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]","RadiusJewelType","IsEssenceOnlyModifier"
74,"ChaosResist3",45707,247,44,144,"","","",1,"of Eviction",2,[88],12,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[312,580]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4055450418,[],0,[],3,""
75,"ChaosResist4",57110,247,56,144,"","","",1,"of Expulsion",2,[88],16,19,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[312,580]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2570470944,[],0,[],3,""
76,"ChaosResist5",36506,247,68,144,"","","",1,"of Exile",2,[88],20,23,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[312,580]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1368186646,[],0,[],3,""
77,"ChaosResist6",60764,247,81,144,"","","",1,"of Bameth",2,[88],24,27,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[312,580]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",717342621,[],0,[],3,""
78,"IncreasedLife1",9449,0,1,117,"","","",1,"Hale",1,[0],10,19,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1704083835,[],0,[],3,""
79,"IncreasedLife2",58537,0,5,117,"","","",1,"Healthy",1,[0],20,29,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2212783949,[],0,[],3,""
80,"IncreasedLife3",58606,0,11,117,"","","",1,"Sanguine",1,[0],30,39,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1312729808,[],0,[],3,""
81,"IncreasedLife4",33655,0,18,117,"","","",1,"Stalwart",1,[0],40,59,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1845292683,[],0,[],3,""
82,"IncreasedLife5",53843,0,24,117,"","","",1,"Stout",1,[0],60,69,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3203886244,[],0,[],3,""
83,"IncreasedLife6",57475,0,30,117,"","","",1,"Robust",1,[0],70,84,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1214621926,[],0,[],3,""
84,"IncreasedLife7",25711,0,36,117,"","","",1,"Rotund",1,[0],85,99,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",102130297,[],0,[],3,""
85,"IncreasedLife8",13916,0,44,117,"","","",1,"Virile",1,[0],100,119,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1584621615,[],0,[],3,""
86,"IncreasedLife9",11324,0,56,117,"","","",1,"Athlete's",1,[0],120,149,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1993628392,[],0,[],3,""
87,"IncreasedLife10",60280,0,68,117,"","","",1,"Fecund",1,[0],150,174,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1923258842,[],0,[],3,""
88,"IncreasedLife11",18522,0,74,117,"","","",1,"Vigorous",1,[0],175,189,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",403984462,[],0,[],3,""
89,"IncreasedLife12",63978,0,78,117,"","","",1,"Rapturous",1,[0],190,199,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2210560552,[],0,[],3,""
90,"IncreasedLife13",36772,0,82,117,"","","",1,"Prime",1,[0],200,214,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2744903235,[],0,[],3,""
91,"MaximumLifeIncrease1",34591,233,36,118,"","","",1,"Hopeful",1,[76],3,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2986268722,[],0,[],3,""
92,"MaximumLifeIncrease2",45706,233,61,118,"","","",1,"Optimistic",1,[76],5,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1544649773,[],0,[],3,""
93,"MaximumLifeIncrease3",63919,233,80,118,"","","",1,"Confident",1,[76],7,8,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1408950489,[],0,[],3,""
94,"IncreasedMana1",16807,11,1,121,"","","",1,"Beryl",1,[1],10,14,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4030378397,[],0,[],3,""
95,"IncreasedMana2",8056,11,6,121,"","","",1,"Cobalt",1,[1],15,24,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",175052055,[],0,[],3,""
96,"IncreasedMana3",9225,11,12,121,"","","",1,"Azure",1,[1],25,34,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1703035275,[],0,[],3,""
97,"IncreasedMana4",4695,11,19,121,"","","",1,"Teal",1,[1],35,54,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3445088000,[],0,[],3,""
98,"IncreasedMana5",9667,11,25,121,"","","",1,"Cerulean",1,[1],55,64,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1374581805,[],0,[],3,""
99,"IncreasedMana6",1320,11,31,121,"","","",1,"Aqua",1,[1],65,79,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",165809354,[],0,[],3,""
100,"IncreasedMana7",45018,11,36,121,"","","",1,"Opalescent",1,[1],80,89,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2266310863,[],0,[],3,""
101,"IncreasedMana8",33904,11,43,121,"","","",1,"Gentian",1,[1],90,104,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4090656674,[],0,[],3,""
102,"IncreasedMana9",23162,11,53,121,"","","",1,"Chalybeous",1,[1],105,124,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1085217493,[],0,[],3,""
103,"IncreasedMana10",48153,11,63,121,"","","",1,"Mazarine",1,[1],125,149,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",190822214,[],0,[],3,""
104,"IncreasedMana11",59620,11,69,121,"","","",1,"Blue",1,[1],150,164,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2370659753,[],0,[],3,""
105,"IncreasedMana12",37177,11,77,121,"","","",1,"Zaffre",1,[1],165,179,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1754331561,[],0,[],3,""
106,"IncreasedMana13",15630,11,82,121,"","","",1,"Ultramarine",1,[1],180,189,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1656381364,[],0,[],3,""
107,"IncreasedManaTwoHandWeapon1",39153,11,1,121,"","","",1,"Beryl",1,[1],14,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4221854549,[],0,[],3,""
108,"IncreasedManaTwoHandWeapon2_",58726,11,6,121,"","","",1,"Cobalt",1,[1],21,34,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2181916523,[],0,[],3,""
109,"IncreasedManaTwoHandWeapon3_",54770,11,12,121,"","","",1,"Azure",1,[1],35,48,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4058850335,[],0,[],3,""
110,"IncreasedManaTwoHandWeapon4",62160,11,19,121,"","","",1,"Sapphire",1,[1],49,76,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",68024029,[],0,[],3,""
111,"IncreasedManaTwoHandWeapon5",4543,11,25,121,"","","",1,"Cerulean",1,[1],77,90,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",742342016,[],0,[],3,""
112,"IncreasedManaTwoHandWeapon6",24572,11,31,121,"","","",1,"Aqua",1,[1],91,111,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2313672219,[],0,[],3,""
113,"IncreasedManaTwoHandWeapon7",53324,11,36,121,"","","",1,"Opalescent",1,[1],112,125,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2193642124,[],0,[],3,""
114,"IncreasedManaTwoHandWeapon8_",5220,11,43,121,"","","",1,"Gentian",1,[1],126,146,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",208345103,[],0,[],3,""
115,"IncreasedManaTwoHandWeapon9",42957,11,53,121,"","","",1,"Chalybeous",1,[1],147,174,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2257527106,[],0,[],3,""
116,"IncreasedManaTwoHandWeapon10",784,11,63,121,"","","",1,"Mazarine",1,[1],175,209,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3428306759,[],0,[],3,""
117,"IncreasedManaTwoHandWeapon11",63864,11,69,121,"","","",1,"Blue",1,[1],210,230,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",86572112,[],0,[],3,""
118,"IncreasedManaTwoHandWeapon12",53699,11,77,121,"","","",1,"Zaffre",1,[1],231,251,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3909695690,[],0,[],3,""
119,"MaximumManaIncrease1",28445,464,35,122,"","","",1,"Cognizant",1,[152],3,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1480320026,[],0,[],3,""
120,"MaximumManaIncrease2",4907,464,60,122,"","","",1,"Perceptive",1,[152],5,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3725485872,[],0,[],3,""
121,"MaximumManaIncrease3",59919,464,79,122,"","","",1,"Mnemonic",1,[152],7,8,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1579391306,[],0,[],3,""
122,"IncreasedPhysicalDamageReductionRating1",21598,56,1,110,"","","",1,"Lacquered",1,[24],12,22,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",436817495,[],0,[],3,""
123,"IncreasedPhysicalDamageReductionRating2",52438,56,11,110,"","","",1,"Studded",1,[24],23,42,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1510577887,[],0,[],3,""
124,"IncreasedPhysicalDamageReductionRating3",20362,56,17,110,"","","",1,"Ribbed",1,[24],43,54,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3807096161,[],0,[],3,""
125,"IncreasedPhysicalDamageReductionRating4",64026,56,28,110,"","","",1,"Fortified",1,[24],55,81,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2502127417,[],0,[],3,""
126,"IncreasedPhysicalDamageReductionRating5",27972,56,37,110,"","","",1,"Plated",1,[24],82,106,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1306534052,[],0,[],3,""
127,"IncreasedPhysicalDamageReductionRating6",52694,56,48,110,"","","",1,"Carapaced",1,[24],107,138,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",51826368,[],0,[],3,""
128,"IncreasedPhysicalDamageReductionRating7",47977,56,57,110,"","","",1,"Encased",1,[24],139,168,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1687478269,[],0,[],3,""
129,"IncreasedPhysicalDamageReductionRating8_",30147,56,66,110,"","","",1,"Enveloped",1,[24],169,195,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1774787594,[],0,[],3,""
130,"IncreasedPhysicalDamageReductionRating9",55902,56,74,110,"","","",1,"Abating",1,[24],196,224,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",213049184,[],0,[],3,""
131,"IncreasedPhysicalDamageReductionRating10",23700,56,82,110,"","","",1,"Unmoving",1,[24],225,255,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3250447135,[],0,[],3,""
132,"IncreasedEvasionRating1",51266,54,1,113,"","","",1,"Agile",1,[23],8,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3919258073,[],0,[],3,""
133,"IncreasedEvasionRating2",13411,54,11,113,"","","",1,"Dancer's",1,[23],16,33,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2750191503,[],0,[],3,""
134,"IncreasedEvasionRating3",49207,54,17,113,"","","",1,"Acrobat's",1,[23],34,44,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2795988624,[],0,[],3,""
135,"IncreasedEvasionRating4",12482,54,28,113,"","","",1,"Fleet",1,[23],45,69,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1245543167,[],0,[],3,""
136,"IncreasedEvasionRating5",20144,54,37,113,"","","",1,"Blurred",1,[23],70,93,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550521051,[],0,[],3,""
137,"IncreasedEvasionRating6",42302,54,48,113,"","","",1,"Phased",1,[23],94,123,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2251825926,[],0,[],3,""
138,"IncreasedEvasionRating7",7815,54,57,113,"","","",1,"Vaporous",1,[23],124,151,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3822583120,[],0,[],3,""
139,"IncreasedEvasionRating8",6017,54,66,113,"","","",1,"Elusory",1,[23],152,176,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3263244453,[],0,[],3,""
140,"IncreasedEvasionRating9",15504,54,74,113,"","","",1,"Adroit",1,[23],177,203,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[574,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4269589974,[],0,[],3,""
141,"IncreasedEnergyShield1",35839,6,1,127,"","","",1,"Shining",1,[2],8,14,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[575,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3515505269,[],0,[],3,""
142,"IncreasedEnergyShield2",14596,6,11,127,"","","",1,"Glimmering",1,[2],15,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[575,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3210511960,[],0,[],3,""
143,"IncreasedEnergyShield3",26734,6,17,127,"","","",1,"Glittering",1,[2],21,24,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[575,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1206923166,[],0,[],3,""
144,"IncreasedEnergyShield4",43655,6,28,127,"","","",1,"Glowing",1,[2],25,33,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[575,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1951456983,[],0,[],3,""
145,"IncreasedEnergyShield5",4349,6,37,127,"","","",1,"Radiating",1,[2],34,41,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[575,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",25825655,[],0,[],3,""
146,"IncreasedEnergyShield6",58006,6,48,127,"","","",1,"Pulsing",1,[2],42,51,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[575,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3266519077,[],0,[],3,""
147,"IncreasedEnergyShield7",65049,6,57,127,"","","",1,"Blazing",1,[2],52,61,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[575,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",402123246,[],0,[],3,""
148,"IncreasedEnergyShield8",62829,6,66,127,"","","",1,"Dazzling",1,[2],62,70,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[575,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3868136418,[],0,[],3,""
