"rownum","Metadata","AreaLevel","SpawnsMonsters","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","Script1","bool","bool","Script2","[i32]","i32","i32","i32","i32","i32","i32","i32","i32"
70,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",30,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,5500,7500,0,0,256,"",1,"","","","",1,15,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
71,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",40,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,5000,7000,0,0,256,"",1,"","","","",1,18,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
72,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",50,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,4750,6750,0,0,256,"",1,"","","","",1,18,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
73,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",60,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,4500,6500,0,0,256,"",1,"","","","",1,18,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
74,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",70,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,4250,6250,0,0,256,"",1,"","","","",1,20,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
75,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",80,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,4000,6000,0,0,256,"",1,"","","","",1,20,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
76,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",1,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,7000,9000,0,0,256,"",1,"","","","",1,10,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
77,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",10,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,6500,8500,0,0,256,"",1,"","","","",1,15,5,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
78,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",20,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,6000,8000,0,0,256,"",1,"","","","",1,15,5,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
79,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",30,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,5500,7500,0,0,256,"",1,"","","","",1,15,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
80,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",40,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,5000,7000,0,0,256,"",1,"","","","",1,18,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
81,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",50,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,4750,6750,0,0,256,"",1,"","","","",1,18,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
82,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",60,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,4500,6500,0,0,256,"",1,"","","","",1,18,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
83,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",70,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,4250,6250,0,0,256,"",1,"","","","",1,20,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
84,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",80,"[7189,7192,7194,7196,7198,7202,7205,7207,7209,7211]",150,0,0,4000,6000,0,0,256,"",1,"","","","",1,20,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
85,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",1,[7234],150,0,0,6000,8000,0,0,256,"",1,"","","","",1,10,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
86,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",10,[7234],150,0,0,5500,7500,0,0,256,"",1,"","","","",1,15,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
87,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",20,[7234],150,0,0,5000,7000,0,0,256,"",1,"","","","",1,15,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
88,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",30,[7234],150,0,0,4500,6500,0,0,256,"",1,"","","","",1,15,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
89,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",40,[7234],150,0,0,4000,6000,0,0,256,"",1,"","","","",1,18,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
90,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",50,[7234],150,0,0,3750,5750,0,0,256,"",1,"","","","",1,18,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
91,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",60,[7234],150,0,0,3500,5500,0,0,256,"",1,"","","","",1,18,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
92,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",70,[7234],150,0,0,3250,5250,0,0,256,"",1,"","","","",1,20,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
93,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",80,[7234],150,0,0,3000,5000,0,0,256,"",1,"","","","",1,20,25,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
94,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",1,[7185],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
95,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",10,[7185],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
96,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",20,[7185],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
97,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",30,[7185],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
98,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",40,[7185],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
99,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",50,[7185],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
100,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",60,[7185],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
101,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",70,[7185],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
102,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",80,[7185],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,25,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
103,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",1,"[7177,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
104,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",10,"[7177,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
105,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",20,"[7177,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
106,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",30,"[7177,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
107,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",40,"[7177,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
108,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",50,"[7177,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
109,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",60,"[7177,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
110,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",70,"[7177,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
111,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",80,"[7177,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,25,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
112,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",1,[7176],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
113,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",10,[7176],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
114,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",20,[7176],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
115,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",30,[7176],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
116,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",40,[7176],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
117,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",50,[7176],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
118,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",60,[7176],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
119,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",70,[7176],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
120,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",80,[7176],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,25,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
121,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",1,"[7235,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
122,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",10,"[7235,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
123,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",20,"[7235,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
124,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",30,"[7235,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
125,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",40,"[7235,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
126,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",50,"[7235,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
127,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",60,"[7235,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
128,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",70,"[7235,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
129,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",80,"[7235,7217]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,25,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
130,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_1Interior",1,[7185],150,0,0,6000,8000,0,0,256,"",1,"","","","",1,10,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
131,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_1Interior",10,[7185],150,0,0,5500,7500,0,0,256,"",1,"","","","",1,15,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
