"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","LifeLeech","CastTime","ActiveSkill","IgnoreMinionTypes","CooldownNotRecoverDuringActive","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","RegularVariant","bool","i32","i32","i32","bool","StatSet","AdditionalStatSets","Audio","CostTypes","bool","[i32]","i32","SupportWeaponRestrictions"
160,"WeaponGrantedChaosboltPlayer","",[],"",[],[],"",2407526756,"",2,750,584,"","",[],396,"","","","",0,0,0,"",191,[],"",[],1,[],-1,[]
161,"EscapeShotPlayer","",[],"",[],[],"",1273635277,"",2,1000,559,"","",[],190,"","","","",0,0,0,"",192,[],"",[0],1,[],-1,[]
162,"SuperchargedSlamPlayer","",[],"",[],[],"",3765534773,"",2,1000,561,"","",[],509,"",1,"","",0,0,0,"",193,[194],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[7],1,[],-1,[]
163,"EvasiveStrikePlayer","",[],"",[],[],"",3636243189,"",2,1000,563,"","",[],188,"","","","",0,0,0,"",195,[],"",[0],1,[],-1,[]
164,"GaleStrikePlayer","",[],"",[],[],"",2404980186,"",2,1000,562,"","",[],199,"","","","",0,0,0,"",196,[],"",[0],1,[],-1,[]
165,"BladeDancePlayer","",[],"",[],[],"",2807474988,"",2,1000,564,"","",[],200,"","","","",0,0,0,"",197,[],"",[0],1,[],-1,[]
166,"ClawRakePlayer","",[],"",[],[],"",2869051422,"",2,1000,565,"","",[],201,"","","","",0,0,0,"",198,[],"",[0],1,[],-1,[]
167,"SpinningFlailPlayer","",[],"",[],[],"",2400713869,"",2,1000,566,"","",[],186,"","","","",0,0,0,"",199,[],"",[0],1,[],-1,[]
168,"VolcanicFissurePlayer","",[],"",[],[],"",3045592589,"",2,1000,567,"","",[],476,"","","","",0,0,0,"",200,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[0],1,[],-1,[]
169,"AxeExecutePlayer","",[],"",[],[],"",3151666971,"",2,1000,570,"","",[],211,"","","","",0,0,0,"",201,[],"",[],1,[],-1,[]
170,"AxeLeapingChopPlayer","",[],"",[],[],"",1039624097,"",2,1000,577,"","",[],212,"","","","",0,0,0,"",202,[],"",[],1,[],-1,[]
171,"AxeWhirlingSlashPlayer","",[],"",[],[],"",2516540987,"",2,1000,578,"","",[],213,"","","","",0,0,0,"",203,[],"",[],1,[],-1,[]
172,"AxeRaisedChopPlayer","",[],"",[],[],"",2798652012,"",2,1000,579,"","",[],214,"","","","",0,0,0,"",204,[],"",[],1,[],-1,[]
173,"AxeHeavyCleavePlayer","",[],"",[],[],"",3124737088,"",2,1000,580,"","",[],215,"","","","",0,0,0,"",205,[],"",[],1,[],-1,[]
174,"GlacialCascadePlayer","",[],"",[],[],"",3504232289,"",2,1000,586,"","",[],394,"","","","",0,0,0,"",206,[207],"Audio/Sound Effects/Combat/OnHit/PlayerSkills/GlacialCascade/OnHit_GlacialCascadeSG",[0],1,[],-1,[]
175,"StaffConsecratePlayer","",[],"",[],[],"",2189960696,"",2,1250,179,"","",[],554,"","","","",0,0,0,"",208,[],"",[],1,[],-1,[]
176,"WandArcaneSurgePlayer","",[],"",[],[],"",641642942,"",2,750,588,"","",[],233,"","","","",1,0,0,"",209,[],"",[],1,[],-1,[]
177,"UnleashPlayer","",[],"",[],[],"",2362253665,"",2,750,652,"","",[],299,"","","","",0,0,0,"",210,[],"",[0],1,[],-1,[]
178,"WaveOfFrostPlayer","",[],"",[],[],"",2361495934,"",2,1000,589,"","",[],393,"","","","",0,0,0,"",211,[],"Audio/Sound Effects/Combat/OnHit/PlayerSkills/FreezingBackflip/OnHit_FreezingBackflipSG",[0],1,[],-1,[]
179,"SwordLungePlayer","",[],"",[],[],"",3191494441,"",2,1000,590,"","",[],228,"","","","",0,0,0,"",212,[],"",[],1,[],-1,[]
180,"RapidShotPlayer","",[],"",[],[],"",1073754812,"",2,1000,592,"","",[],347,"","","","",1,0,0,"",213,[],"Audio/Sound Effects/Combat/OnHit/PlayerSkills/IncendiaryRapidShot/OnHit_IncendiaryRapidShotSG",[],"",[],-1,[]
181,"RapidShotAmmoPlayer","",[],"",[],[],"",3016800645,"",2,1200,593,"","",[],356,"","","","",1,0,0,"",214,[],"",[0],1,[],-1,[]
182,"ArmourPiercingBoltsPlayer","",[],"",[],[],"",3433695313,"",2,1000,594,"","",[],346,"","","","",2,0,0,"",215,[],"",[],"",[],-1,[]
183,"ArmourPiercingBoltsAmmoPlayer","",[],"",[],[],"",2638579197,"",2,600,595,"","",[],355,"","","","",2,0,0,"",216,[],"",[0],1,[],-1,[]
184,"IceShardsPlayer","",[],"",[],[],"",2569744629,"",2,1000,596,"","",[],349,"","","","",0,0,0,"",217,[218],"",[],"",[],-1,[]
185,"IceShardsAmmoPlayer","",[],"",[],[],"",2907793911,"",2,600,597,"","",[],358,"","","","",3,0,0,"",219,[],"",[0],1,[],-1,[]
186,"ShockburstRoundsPlayer","",[],"",[],[],"",1497312551,"",2,1000,598,"","",[],348,"","","","",4,0,0,"",220,[221],"",[],"",[],-1,[]
187,"ShockburstRoundsAmmoPlayer","",[],"",[],[],"",2617229226,"",2,800,599,"","",[],357,"","","","",4,0,0,"",222,[],"",[0],1,[],-1,[]
188,"SwordLeapSlashPlayer","",[],"",[],[],"",3864685485,"",2,1000,590,"","",[],14,"","","","",0,0,0,"",212,[],"",[],1,[],-1,[]
189,"IceStrikePlayer","",[],"",[],[],"",1283065732,"",2,1000,610,"","",[],294,"","","","",0,0,0,"",223,[224],"",[0],1,[],-1,[]
190,"CometPlayer","",[],"",[],[],"",2874775491,"",2,1000,611,"","",[],325,"","","","",0,0,0,"",225,[],"",[0],1,[],-1,[]
191,"BladeNovaPlayer","",[],"",[],[],"",1979056385,"",2,750,116,"","",[],37,"","","","",0,2,0,"",226,[],"",[],1,[],-1,[]
192,"FlameSlicePlayer","",[],"",[],[],"",1435597068,"",2,1000,612,"","",[],199,"","","","",0,0,0,"",227,[],"",[],1,[],-1,[]
193,"RingOfBladesPlayer","",[],"",[],[],"",913731225,"",2,1000,613,"","",[],37,"","","","",0,0,0,"",228,[],"",[],1,[],-1,[]
194,"ComboKnifeThrowPlayer","",[],"",[],[],"",453074250,"",2,600,616,"","",[],235,"","","","",0,2,0,"",229,"[230,231]","",[],1,[],-1,[]
195,"TripleSlashPlayer","",[],"",[],[],"",4061717808,"",2,1000,615,"","",[],215,"","","","",0,0,0,"",232,[233],"",[0],1,[],-1,[]
196,"HyperSlashPlayer","",[],"",[],[],"",388097298,"",2,1000,617,"","",[],211,"","","","",0,0,0,"",234,[235],"",[0],1,[],-1,[]
197,"ShadowDashPlayer","",[],"",[],[],"",2964917962,"",2,1000,618,"","",[],262,"","","","",0,0,0,"",236,[],"",[0],1,[],-1,[]
198,"ShadowAmbushPlayer","",[],"",[],[],"",148018705,"",2,1000,619,"","",[],213,"","","","",0,0,0,"",237,[],"",[0],1,[],-1,[]
199,"RipwireBallistaPlayer","",[],"",[],[],"",1450905612,"",2,1000,621,"","",[],50,"","","","",0,0,0,"",238,[],"",[0],1,[],-1,[]
200,"ManaTempestPlayer","",[],"",[],[],"",2309982086,"",2,600,623,"","",[],326,"","","","",0,0,0,"",239,[],"",[9],1,[],-1,[]
201,"KillingPalmPlayer","",[],"",[],[],"",863186801,"",2,1000,627,"","",[],211,"","","","",0,0,0,"",240,[],"Audio/Sound Effects/Combat/OnHit/OnHit_UnarmedSG",[0],1,[],-1,[]
202,"ShatteringPalmPlayer","",[],"",[],[],"",3467761568,"",2,1000,633,"","",[],230,"","","","",0,0,0,"",241,[],"Audio/Sound Effects/Combat/OnHit/OnHit_UnarmedSG",[0],1,[],-1,[]
203,"VolcanoPlayer","",[],"",[],[],"",1836541140,"",2,500,629,"","",[],268,"","","","",1,0,0,"",242,"[243,244]","",[7],1,[],-1,[]
204,"SummonWolfCompanionPlayer","",[],"",[],[],"",4260543993,"",2,650,630,"","",[],313,"","","","",0,0,0,"",245,[],"",[0],1,[],-1,[]
205,"SpinningThrowPlayer","",[],"",[],[],"",3360408472,"",2,1000,632,"","",[],109,"","","","",0,0,0,"",246,[],"",[0],1,[],-1,[]
206,"SpiralVolleyPlayer","",[],"",[],[],"",3159820264,"",2,1000,634,"","",[],270,"","","","",0,0,0,"",247,[],"",[0],1,[],-1,[]
207,"BearMaulPlayer","",[],"",[],[],"",3335017492,"",2,1000,636,"","",[],"","","","","",0,0,0,"",248,[249],"",[0],1,[],-1,[]
208,"WyvernMaulPlayer","",[],"",[],[],"",2402400303,"",2,1000,879,"","",[],678,"","","","",0,0,0,"",250,[],"",[0],1,[],-1,[]
209,"ShadowThiefSlashPlayer","",[],"",[],[],"",4098860586,"",2,1000,639,"","",[],"","","","","",0,0,0,"",251,[],"",[0],1,[],-1,[]
210,"LeapingAxeCatchPlayer","",[],"",[],[],"",3131940611,"",2,1000,640,"","",[],"","","","","",0,0,0,"",252,[],"",[0],1,[],-1,[]
211,"StormBladePlayer","",[],"",[],[],"",172757297,"",2,1000,587,"","",[],214,"","","","",1,0,0,"",253,[254],"",[0],1,[],-1,[]
212,"PlungingBladePlayer","",[],"",[],[],"",4265876949,"",2,1000,641,"","",[],"","","","","",0,0,0,"",255,[256],"",[0],1,[],-1,[]
213,"WolfHowlPlayer","",[],"",[],[],"",198878269,"",2,1300,642,"","",[],"","","","","",0,0,0,"",257,[],"",[0],1,[],-1,[]
214,"SpiralThrowPlayer","",[],"",[],[],"",322488147,"",2,1000,643,"","",[],109,"","","","",0,0,0,"",258,[],"",[],1,[],-1,[]
215,"WolfLeapAttackPlayer","",[],"",[],[],"",502783231,"",2,1600,645,"","",[],"","","","","",0,0,0,"",259,[],"",[0],1,[],-1,[]
216,"LightningBoltPlayer","",[],"",[],[],"",675785053,"",2,850,646,"","",[],315,"","","","",0,0,0,"",260,[],"",[],1,[],-1,[]
217,"UniqueBreachLightningBoltPlayer","",[],"",[],[],"",1547187329,"",2,850,647,"","",[],315,"","","","",0,0,0,"",261,[],"",[],1,[],-1,[]
218,"BearRampagePlayer","",[],"",[],[],"",3505472464,"",2,1000,650,"","",[],"","","","","",0,0,0,"",262,[],"",[0],1,[],-1,[]
219,"LightningStormPlayer","",[],"",[],[],"",4071717172,"",2,900,653,"","",[],296,"","","","",0,0,0,"",265,[],"",[0],1,[],-1,[]
220,"BearSlamPlayer","",[],"",[],[],"",2762539073,"",2,1000,656,"","",[],"","","","","",0,0,0,"",266,[267],"",[0],1,[],-1,[]
221,"BearWarcryMetaPlayer","",[],"",[],[],"",772006798,"",2,1333,657,"","",[],"","","","","",0,0,0,"",268,[],"",[0],1,[],-1,[]
222,"SupportBearWarcryPlayer",1,[62],"","[36,89,120]","[121,132]","",1983134327,"",2,1000,"","","",[],"","","","","",0,0,0,"",269,[],"",[],1,[],-1,[]
223,"MetaCastOnShockPlayer","",[],"",[],[],"",4035386923,"",2,0,658,"","",[],"","","","","",0,0,0,"",270,[],"",[],1,[],-1,[]
224,"MetaCastOnFreezePlayer","",[],"",[],[],"",2653062648,"",2,0,659,"","",[],"","","","","",0,0,0,"",271,[],"",[],1,[],-1,[]
225,"MetaCastOnIgnitePlayer","",[],"",[],[],"",720019528,"",2,0,660,"","",[],"","","","","",0,0,0,"",272,[],"",[],1,[],-1,[]
226,"MetaCastOnMeleeKillPlayer","",[],"",[],[],"",1446605351,"",2,0,661,"","",[],"","","","","",0,0,0,"",273,[],"",[],1,[],-1,[]
227,"MetaCastOnDeathPlayer","",[],"",[],[],"",2716399474,"",2,0,662,"","",[],"","","","","",0,0,0,"",274,[],"",[],1,[],-1,[]
228,"MetaCastOnCritPlayer","",[],"",[],[],"",519356213,"",2,0,665,"","",[],"","","","","",0,0,0,"",275,[],"",[],1,[],-1,[]
229,"MetaCastWhenDamageTakenPlayer","",[],"",[],[],"",1943348959,"",2,0,664,"","",[],"","","","","",0,0,0,"",276,[],"",[],1,[],-1,[]
230,"MetaCastWhenStunnedPlayer","",[],"",[],[],"",2016413060,"",2,0,663,"","",[],"","","","","",0,0,0,"",277,[],"",[],1,[],-1,[]
231,"MetaManaforgedShotsPlayer","",[],"",[],[],"",3751773207,"",2,0,666,"","",[],"","","","","",0,0,0,"",278,[],"",[],1,[],-1,[]
232,"SupportExploitWeaknessPlayer",1,"[6,0,116]","",[],[133],"",1878763788,"",2,1000,"","","",[],"","","","","",0,0,0,"",279,[],"",[],1,[],-1,[]
233,"SupportDevastatePlayer",1,"[6,0,116]","",[],[],"",519585385,"",2,1000,"","","",[],"","","","","",0,0,0,"",280,[],"",[],1,[],-1,[]
234,"SupportMetaCastOnShockPlayer",1,"[1,30,73]","","[36,89]",[132],"",1903272524,"",2,1000,"","","",[],"","","","","",0,0,0,"",281,[],"",[],1,[],-1,[]
235,"SupportMetaCastOnFreezePlayer",1,"[1,30,73]","","[36,89]",[132],"",1672583805,"",2,1000,"","","",[],"","","","","",0,0,0,"",282,[],"",[],1,[],-1,[]
236,"SupportMetaCastOnIgnitePlayer",1,"[1,30,73]","","[36,89]",[132],"",852296128,"",2,1000,"","","",[],"","","","","",0,0,0,"",283,[],"",[],1,[],-1,[]
237,"SupportMetaCastOnMeleeKillPlayer",1,"[1,30,73]","","[36,89]",[132],"",2323699464,"",2,1000,"","","",[],"","","","","",0,0,0,"",284,[],"",[],1,[],-1,[]
238,"SupportMetaCastOnDeathPlayer",1,"[1,30,73]","","[36,89]",[132],"",1316374231,"",2,1000,"","","",[],"","","","","",0,0,0,"",285,[],"",[],1,[],-1,[]
239,"SupportMetaCastOnCritPlayer",1,"[1,30,73]","","[36,89]",[132],"",210897676,"",2,1000,"","","",[],"","","","","",0,0,0,"",286,[],"",[],1,[],-1,[]
240,"SupportMetaCastWhenDamageTakenPlayer",1,"[1,30,73]","","[36,89]",[132],"",727964974,"",2,1000,"","","",[],"","","","","",0,0,0,"",287,[],"",[],1,[],-1,[]
241,"SupportMetaCastWhenStunnedPlayer",1,"[1,30,73]","","[36,89]",[132],"",3784748618,"",2,1000,"","","",[],"","","","","",0,0,0,"",288,[],"",[],1,[],-1,[]
242,"SupportMetaManaforgedShotsPlayer",1,"[184,0,73]","",[36],[132],"",2356224081,"",2,1000,"","","",[],"","","","","",0,0,0,"",289,[],"",[],1,[],-1,[]
243,"MetaBarrierInvocationPlayer","",[],"",[],[],"",1192701175,"",2,0,667,"","",[],"","","","","",0,0,0,"",290,[],"",[],1,[],-1,[]
244,"SupportBarrierInvocationPlayer",1,"[1,30,73]","","[36,89]",[132],"",3763119201,"",2,1000,"","","",[],"","","","","",0,0,0,"",291,[],"",[],1,[],-1,[]
245,"MetaElementalInvocationPlayer","",[],"",[],[],"",1538189112,"",2,0,847,"","",[],"","","","","",0,0,0,"",292,[],"",[],1,[],-1,[]
246,"SupportElementalInvocationPlayer",1,"[1,30,73]","","[36,89]",[132],"",2782438000,"",2,1000,"","","",[],"","","","","",0,0,0,"",293,[],"",[],1,[],-1,[]
247,"MetaCastOnDodgePlayer","",[],"",[],[],"",2827881062,"",2,0,668,"","",[],"","","","","",0,0,0,"",294,[],"",[],1,[],-1,[]
248,"SupportMetaCastOnDodgePlayer",1,"[1,30,73]","","[36,89]",[132],"",92197799,"",2,1000,"","","",[],"","","","","",0,0,0,"",295,[],"",[],1,[],-1,[]
249,"MetaCastWhileChannellingPlayer","",[],"",[],[],"",1527590390,"",2,0,669,"","",[],"","","","","",0,0,0,"",296,[],"",[],1,[],-1,[]
250,"SupportMetaCastWhileChannellingPlayer",1,"[1,30,73]","","[36,89]",[132],"",609274979,"",2,1000,"","","",[],"","","","","",0,0,0,"",297,[],"",[],1,[],-1,[]
251,"MetaCastOnMeleeStunPlayer","",[],"",[],[],"",3324132909,"",2,0,670,"","",[],"","","","","",0,0,0,"",298,[],"",[],1,[],-1,[]
252,"SupportMetaCastOnMeleeStunPlayer",1,"[1,30,73]","","[36,89]",[132],"",725167064,"",2,1000,"","","",[],"","","","","",0,0,0,"",299,[],"",[],1,[],-1,[]
253,"MtxCoinFlipInnocencePlayer","",[],"",[],[],"",1286695761,"",2,500,573,"","",[],22,"",1,"","",0,0,0,"",300,[],"",[],1,[],-1,[]
254,"MtxCoinFlipPerandusPlayer","",[],"",[],[],"",1302740254,"",2,500,573,"","",[],22,"",1,"","",0,1,0,"",301,[],"",[],1,[],-1,[]
255,"MtxCoinFlipSinPlayer","",[],"",[],[],"",2626085921,"",2,500,573,"","",[],22,"",1,"","",0,2,0,"",302,[],"",[],1,[],-1,[]
256,"MtxCoinFlipSilverPlayer","",[],"",[],[],"",4015236530,"",2,500,573,"","",[],22,"",1,"","",0,3,0,"",303,[],"",[],1,[],-1,[]
257,"MtxRaccoonTrashPlayer","",[],"",[],[],"",2037835129,"",2,1000,575,"","",[],"","","","","",0,0,0,"",304,[],"",[],1,[],-1,[]
258,"MtxPolymorphLunarHare1Player","",[],"",[],[],"",3111748016,1,2,700,522,"","",[],21,"",1,"","",0,16,0,"",145,[],"",[],1,[],-1,[]
259,"MtxPolymorphLunarHare2Player","",[],"",[],[],"",79829429,1,2,700,522,"","",[],21,"",1,"","",0,17,0,"",145,[],"",[],1,[],-1,[]
260,"LingeringIllusionPlayer","",[],"",[],[],"",2765089973,"",2,0,671,"","",[],"","","","","",0,0,0,"",305,[],"",[],1,[],-1,[]
261,"LingeringIllusionSpawnPlayer","",[],"",[],[],"",2119817155,"",2,1000,672,"","",[],"","","","","",0,0,0,"",306,[],"",[0],1,[],-1,[]
262,"GhostDancePlayer","",[],"",[],[],"",3012779838,"",2,0,673,"","",[],"","","","","",0,0,0,"",307,[],"",[],1,[],-1,[]
263,"BindSpectrePlayer","",[],"",[],[],"",1724788234,"",2,3000,674,"","",[],365,"",1,"","",0,0,0,"",308,[],"",[0],1,[],-1,[]
264,"DominatingAuraPlayer","",[],"",[],[],"",3775834474,"",2,0,677,"","",[],193,"","","","",0,0,0,"",309,[310],"",[],1,[],-1,[]
265,"ShroudPlayer","",[],"",[],[],"",2249346134,"",2,0,678,"","",[],"","","","","",0,0,0,"",311,[],"",[],1,[],-1,[]
266,"UnloadAmmoPlayer","",[],"",[],[],"",2332017394,"",2,500,679,"","",[],169,"","","","",0,0,0,"",312,[],"",[],1,[],-1,[]
267,"ExplosiveGrenadePlayer","",[],"",[],[],"",3853984642,"",2,1000,681,"","",[],368,"","","","",0,0,0,"",313,[],"",[0],1,[],-1,[]
268,"FlashGrenadePlayer","",[],"",[],[],"",1364429679,"",2,1000,683,"","",[],369,"","","","",1,0,0,"",314,[],"",[0],1,[],-1,[]
269,"ToxicGrenadePlayer","",[],"",[],[],"",3872960551,"",2,1000,684,"","",[],370,"","","","",2,0,0,"",315,"[316,317]","",[0],1,[],-1,[]
270,"OilGrenadePlayer","",[],"",[],[],"",3811013659,"",2,1000,685,"","",[],371,"","","","",3,0,0,"",318,[],"",[0],1,[],-1,[]
271,"ShockGrenadePlayer","",[],"",[],[],"",1094854599,"",2,1000,688,"","",[],372,"","","","",5,0,0,"",319,[],"",[0],1,[],-1,[]
272,"PainOfferingPlayer","",[],"",[],[],"",447656117,"",2,600,690,"","",[],380,"","","","",1,0,0,"",320,[],"",[0],1,[],-1,[]
273,"CommandSkeletalReaversPlayer","",[],"",[],[],"",747455347,"",2,1000,694,"","",[],523,"","","","",1,1,0,"",321,[],"",[0],1,[],-1,[]
274,"CommandSkeletalSniperPlayer","",[],"",[],[],"",3627819481,"",2,1250,694,"","",[],524,"","","","",0,1,0,"",322,[],"",[0],1,[],-1,[]
275,"CommandSkeletalFrostMagePlayer","",[],"",[],[],"",1919823174,"",2,1250,694,"","",[],525,"","","","",0,1,0,"",323,[],"",[0],1,[],-1,[]
276,"CommandSkeletalStormMagePlayer","",[],"",[],[],"",1524859017,"",2,2000,694,"","",[],526,"","","","",0,1,0,"",324,[],"",[0],1,[],-1,[]
277,"CommandSkeletalArsonistPlayer","",[],"",[],[],"",3082090466,"",2,600,694,"","",[],527,"","","","",0,1,0,"",325,[],"",[0],1,[],-1,[]
278,"TempestFlurryPlayer","",[],"",[],[],"",2285964711,"",2,1000,701,"","",[],381,"","","","",0,0,0,"",326,"[327,328]","",[0],1,[],-1,[]
279,"StaggeringPalmPlayer","",[],"",[],[],"",123211435,"",2,1000,702,"","",[],407,"","","","",0,0,0,"",329,[],"Audio/Sound Effects/Combat/OnHit/OnHit_UnarmedSG",[0],1,[],-1,[]
280,"StaggeringPalmProjectilePlayer","",[],"",[],[],"",2085546303,"",2,1000,703,"","",[],"","","","","",0,0,0,"",330,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[],1,[],-1,[]
281,"StaggeringPalmUnarmedProjectilePlayer","",[],"",[],[],"",4236362876,"",2,1000,704,"","",[],"","","","","",0,0,0,"",331,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[],1,[],-1,[]
282,"ChargedStaffPlayer","",[],"",[],[],"",3980169773,"",2,750,705,"","",[],395,"","","","",0,0,0,"",332,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[0],1,[],-1,[]
283,"ChargedStaffShockwavePlayer","",[],"",[],[],"",2529150134,"",2,750,706,"","",[],395,"","","","",0,0,0,"",333,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[],1,[],-1,[]
284,"SiphoningStrikePlayer","",[],"",[],[],"",3181769806,"",2,1000,708,"","",[],385,"","","","",0,0,0,"",334,[335],"",[0],1,[],-1,[]
285,"TempestBellPlayer","",[],"",[],[],"",4238021647,"",2,1000,709,"","",[],388,"","","","",0,0,0,"",336,"[337,338]","Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[0],"",[],-1,[]
286,"GenericMinionCommandPlayer","",[],"",[],[],"",1173546920,"",2,0,710,"","",[],490,"","","","",0,3,0,"",339,[],"",[],1,[],-1,[]
287,"FrozenLocusPlayer","",[],"",[],[],"",1559394945,"",2,1000,711,"","",[],402,"","","","",0,0,0,"",340,[341],"",[0],1,[],-1,[]
288,"FrozenLocusExplodePlayer","",[],"",[],[],"",125777466,"",2,1000,712,"","",[],"","","","","",0,0,0,"",342,[],"",[],1,[],-1,[]
289,"BonestormPlayer","",[],"",[],[],"",3210227281,"",2,125,713,"","",[],398,"","","","",0,0,0,"",343,[344],"Audio/Sound Effects/Combat/OnHit/OnHit_ArrowSG",[7],1,[],-1,[]
290,"BoneCagePlayer","",[],"",[],[],"",4090254784,"",2,1000,714,"","",[],479,"","","","",0,0,0,"",345,[],"Audio/Sound Effects/Combat/OnHit/PlayerSkills/BoneRing/OnHit_BoneRingSG",[0],1,[],-1,[]
291,"UnearthPlayer","",[],"",[],[],"",928848927,"",2,950,716,"","",[],408,"","","","",0,0,0,"",346,[],"Audio/Sound Effects/Combat/OnHit/OnHit_SpearWoodSG",[0],1,[],-1,[]
292,"PoisonBurstArrowPlayer","",[],"",[],[],"",3036346178,"",2,1000,718,"","",[],420,"","","","",0,0,0,"",347,[348],"",[0],1,[],-1,[]
293,"StormcallerArrowPlayer","",[],"",[],[],"",1809984871,"",2,1000,720,"","",[],418,"","","","",0,0,0,"",349,[350],"",[0],1,[],-1,[]
294,"RipwireBallistaProjectilePlayer","",[],"",[],[],"",825570807,"",2,1000,721,"","",[],1,"","","","",0,0,0,"",352,[],"",[],1,[],-1,[]
295,"LightningRodPlayer","",[],"",[],[],"",2039845033,"",2,1000,722,"","",[],421,"","","","",0,0,0,"",353,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[0],1,[],-1,[]
296,"GasArrowPlayer","",[],"",[],[],"",1416329774,"",2,1000,723,"","",[],420,"","","","",2,0,0,"",354,"[355,356]","",[0],1,[],-1,[]
297,"PlagueBearerNovaPlayer","",[],"",[],[],"",1543352848,"",2,1000,728,"","",[],451,"","","","",0,0,0,"",357,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[],1,[],-1,[]
298,"ElectrocutingArrowPlayer","",[],"",[],[],"",1703868540,"",2,1000,729,"","",[],429,"","","","",0,0,0,"",358,[],"",[0],1,[],-1,[]
299,"PerfectStrikePlayer","",[],"",[],[],"",3858666082,"",2,1000,731,"","",[],430,"","","","",0,0,0,"",359,[360],"",[7],1,[],-1,[]
300,"ShieldBlockPlayer","",[],"",[],[],"",475738795,"",2,1000,732,"","",[],446,"","","","",0,0,0,"",361,[],"",[],1,[],-1,[]
301,"ResonatingShieldPlayer","",[],"",[],[],"",1450695128,"",2,1000,733,"","",[],452,"","","","",0,0,0,"",362,[],"",[7],1,[],-1,[]
302,"MagmaBarrierPlayer","",[],"",[],[],"",3905562591,"",2,0,735,"","",[],"","","","","",0,0,0,"",363,[],"",[],1,[],-1,[]
303,"MagmaSprayPlayer","",[],"",[],[],"",3829329058,"",2,1000,736,"","",[],"","","","","",0,0,0,"",364,[],"",[],1,[],-1,[]
304,"VineArrowPlayer","",[],"",[],[],"",1402500610,"",2,1000,763,"","",[],464,"","","","",0,0,0,"",365,[5440],"",[0],1,[],-1,[]
305,"RhoaMountPlayer","",[],"",[],[],"",950372542,"",2,1000,764,"","",[],"","","","","",0,0,0,"",366,[],"",[],1,[],-1,[]
306,"RagingSpiritsPlayer","",[],"",[],[],"",2378751646,"",2,1000,767,"","",[],"","","","","",0,0,0,"",372,[],"",[],1,[],-1,[]
307,"EnforcedWalkingPlayer","",[],"",[],[],"",401433756,"",2,1000,771,"","",[],"","","","","",0,0,0,"",373,[],"",[],1,[],-1,[]
308,"TwisterPlayer","",[],"",[],[],"",2749266352,"",2,1000,772,"","",[],496,"","","","",0,0,0,"",374,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[0],1,[],-1,[]
309,"ExplosiveSpearPlayer","",[],"",[],[],"",1539549295,"",2,1000,773,"","",[],499,"","","","",0,0,0,"",375,"[376,377]","",[0],1,[],2,[]
310,"SpearWindVortexPlayer","",[],"",[],[],"",1655361146,"",2,1000,775,"","",[],516,"","","","",0,0,0,"",378,[],"",[0],1,[],-1,[]
311,"ElementalSiphonPlayer","",[],"",[],[],"",4110977456,"",2,1000,776,"","",[],714,"","","","",0,0,0,"",379,"[380,381,382]","",[0],"",[],-1,[]
312,"ThunderousLeapPlayer","",[],"",[],[],"",1214733851,"",2,1000,777,"","",[],514,"","","","",0,0,0,"",383,[],"",[0],1,[],-1,[]
313,"WindDancerPlayer","",[],"",[],[],"",3066182658,"",2,1000,778,"","",[],"","","","","",0,0,0,"",384,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[],1,[],-1,[]
314,"TriggeredWindDancerPlayer","",[],"",[],[],"",1529931108,"",2,1000,779,"","",[],"","","","","",0,0,0,"",385,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[],1,[],-1,[]
315,"ProfaneRitualPlayer","",[],"",[],[],"",3129721893,"",2,1000,781,"","",[],518,"","","","",0,0,0,"",386,[],"",[0],1,[],-1,[]
316,"SoulOfferingPlayer","",[],"",[],[],"",3788437052,"",2,1000,782,"","",[],380,"","","","",5,0,0,"",387,[],"",[0],1,[],-1,[]
317,"DarkEffigyPlayer","",[],"",[],[],"",2229491599,"",2,1000,783,"","",[],528,"","","","",0,0,0,"",388,[],"",[0],1,[],-1,[]
318,"DarkEffigyProjectilePlayer","",[],"",[],[],"",1448451104,"",2,1000,784,"","",[],21,"","","","",0,0,0,"",389,[],"",[],1,[],-1,[]
319,"SupportMinionInstabilityPlayer",1,[76],"",[],[213],"",955257822,"",2,1000,"","","",[7],"","","","","",0,0,0,"",390,[],"",[],1,[],-1,[]
