"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","CopiedStats","bool"
200,"GlacialCascadeLastSpikePlayer",14,"[1289,2569,18536,20732]","[18179,17749,18566]","[20,2,350]",1,0.055,0,"[2059,18272]",1
201,"StaffConsecratePlayer","",[18622],"[349,17749,18615,18676,20404]","[8000,22,-70,160,60]",1,0.055,0,[],""
202,"WandArcaneSurgePlayer","",[],[349],[4000],1,0.0927,0,[],""
203,"StaffUnleashNextSpellPlayer","",[18622],"[349,17997,17998,18615,18676,20404]","[4000,2,650,-70,160,60]",1,0.0927,0,[],""
204,"WaveOfFrostPlayer","",[603],"[1066,17749,17546]","[80,60,-20]",1,0.0927,0,[],""
205,"SwordLungePlayer","",[],[17546],[37],1,0.0927,0,[],""
206,"RapidShotPlayer",55,"[488,18384,18470,18708,4415,6480,10057,18508,8806,12824,18622]","[18469,1065,19194,18461,18518,18522,18523,18524,18525,18542,18615,18676,20256,20257,20258,20259]","[60,60,200,1,100,100,1,8,300,30,-70,160,800,240,7,6]",0.33,0.0276,0.0107,[],""
207,"RapidShotAmmoPlayer",78,"[18519,18622,2876,20732]","[17923,18615,18676,20404,20666]","[1000,-30,160,60,-50]",1,0.055,0,[],""
208,"ArmourPiercingBoltsPlayer",55,"[488,18384,18470,18708,4415,6480,10057,18508,8806,12824,18622]","[18469,18518,18522,18523,18524,18525,18542,18510,18615,18676]","[60,100,100,1,8,300,30,1,-70,160]",1,0.055,0,[],""
209,"ArmourPiercingBoltsAmmoPlayer",78,"[18519,18622,2876,20732]","[17923,18615,18676,20404]","[1000,-30,160,60]",1,0.055,0,[],""
210,"IceShardsPlayer",55,"[488,18384,18470,4415,6480,10057,18508,13986,18550,8806,12824,18622,18708]","[18469,1066,18518,18522,18525,18523,18524,18542,18615,18676]","[60,60,100,100,500,2,10,30,-70,160]",1,0.055,0,[],""
211,"IceShardsShardPlayer",59,"[603,20732]","[1066,18538,17749,18539,18541]","[40,8,12,900,12]",1,0.055,0,"[8806,18542,18445]",""
212,"IceShardsAmmoPlayer",78,"[18519,18622,2876,20732]","[18445,17923,18615,18676,20404]","[12,1000,-30,160,60]",1,0.055,0,[],""
213,"ShockburstRoundsPlayer",55,"[488,18384,18470,18708,4415,6480,10057,18508,8806,12824,18622,1288]","[18469,1067,18518,18522,18523,18524,18525,18615,18676,17972]","[60,40,100,100,1,8,300,-70,160,-100]",1,0.055,0,[],""
214,"ShockburstRoundsExplosionPlayer",46,"[603,20732]","[1067,17749]","[60,18]",1,0.055,0,"[8806,18445]",1
215,"ShockburstRoundsAmmoPlayer",78,"[18519,18622,2876,20732]","[17923,18615,18676,20404,20666]","[1000,-30,160,60,-20]",1,0.055,0,[],""
216,"IceStrikePlayer",33,[603],"[16269,19833,1066,17964]","[10,1,80,30]",1,0.0927,0,[],""
217,"IceStrikeThirdAttackPlayer",13,[21012],"[17947,1193]","[-50,7]",1,0.0927,0,[],1
218,"CometPlayer","","[603,1953]","[17600,17953,17968,17749]","[30,1000,470,28]",11.94,0.14,0.0065,[],""
219,"BladeNovaPlayer","",[488],"[10278,10354,6703,349]","[40,1,50,8000]",2.1717,0.0927,0.0436,[],""
220,"FlameSlicePlayer","",[],"[1193,1065]","[40,80]",1,0.0927,0,[],""
221,"RingOfBladesPlayer","",[],"[349,17555,17556]","[10000,20,5]",1,0.0927,0,[],""
222,"ComboKnifeThrowPlayer","","[488,2722]","[10278,10354,6703,349,18425,17562,17563]","[40,1,30,6000,3,1,2]",2.1717,0.0927,0.0436,[],""
223,"ComboKnifeThrowSecondComboPlayer","",[],[18425],[2],1,0.0927,0,[],""
224,"ComboKnifeThrowThirdComboPlayer","",[],[1174],[-30],1,0.0927,0,[],""
225,"TripleSlashPlayer",8,[9138],[16269],[10],1,0.0927,0,[],""
226,"TripleSlashThirdHitPlayer",9,[],[],[],1,0.0927,0,[],""
227,"HyperSlashPlayer","",[],[16269],[10],1,0.0927,0,[],""
228,"HyperSlashFinalHitPlayer","",[],[],[],1,0.0927,0,[],""
229,"ShadowDashPlayer","","[1953,9138]","[17921,16269,17964]","[100,10,60]",1,0.0927,0,[],""
230,"ShadowAmbushPlayer","",[1953],[],[],1,0.0927,0,[],""
231,"RipwireBallistaPlayer",71,"[18998,822,9919,18622,13547,2876,18702]","[830,828,18703,18736,18742,18739,834,18615,18676,20404]","[60,16000,18,500,1600,80,1,-70,160,60]",1.941,0.1165,0.0067,[],""
232,"ManaTempestPlayer","","[2876,17572,18001,9313,18622]","[17577,17749,18615,18676,20404]","[30,26,-70,160,60]",1,0.0927,0,[],""
233,"KillingPalmPlayer","","[576,17979,1678,666,603]","[16269,17964,555,19124]","[10,65,700,100]",1.941,0.1165,0.0067,[],""
234,"ShatteringPalmPlayer",2,"[666,603]","[16269,17964,555,17749]","[10,65,900,38]",1.941,0.1165,0.0067,[],""
235,"VolcanoPlayer",16,"[603,767,1953,2378,18228,18751,18622]","[349,17619,17620,18334,18335,17624,17634,18289,17749,6703,17752,18615,18676,20404]","[10000,500,4,150,4,1,600,500,12,80,30,-70,160,80]",3.12,0.14,0.0065,[],""
236,"VolcanoProjectilePlayer",3,"[488,20732]","[18425,17749]","[3,-4]",3.12,0.14,0.0065,[],""
237,"VolcanoSlamPlayer",0,"[488,20732]","[18425,17749,18331]","[3,-4,20]",2.08,0.14,0.0065,[],""
238,"SummonWolfCompanionPlayer","",[18622],"[447,645,18615,18676,20404]","[8,-50,-70,160,60]",1,0.0927,0,[],""
239,"SpinningThrowPlayer","",[488],"[17748,17749]","[150,8]",1,0.055,0,[],""
240,"SpiralVolleyPlayer","","[488,816,18384,20410,4415,6480]","[18425,17749,20294,20293,20382,16632]","[25,60,100,20,1,400]",1,0.0927,0,[],""
241,"BearMaulPlayer",12,[603],"[18269,16269,17542,555,1193,8844,18372]","[600,5,15,700,9,1,5]",3.1,0.0347,0.0127,[],""
242,"BearMaulStandingPlayer",0,[],[],[],3.1,0.0347,0.0127,[],""
243,"ShadowThiefSlashPlayer","",[],"[17916,17546]","[6,42]",1,0.055,0,[],""
244,"LeapingAxeCatchPlayer","",[],[18462],[50],1,0.055,0,[],""
245,"StormBladePlayer","",[603],"[2059,1066,16269,17749,17540,18272,17981,17982]","[9,60,10,5,30,36,6,125]",1,0.055,0,[],""
246,"StormBladeBlastPlayer","",[],"[17749,18179]","[5,22]",1,0.055,0,[],""
247,"PlungingBladePlayer",8,[],"[17749,16269,17938,1065]","[16,20,6,80]",1,0.055,0,[],""
248,"PlungingBladeExplosionPlayer",5,[],[3736],[-40],1,0.055,0,[],""
249,"WolfHowlPlayer","",[],"[349,17942]","[6000,10]",0.416,0.1215,0,[],""
250,"SpiralThrowPlayer","",[488],"[17748,17749,17974,17975,17976,17977,17978]","[150,8,48,50,15,15,10]",1,0.055,0,[],""
251,"WolfLeapAttackPlayer","","[603,9138]","[17964,18005,555,16269,17546,18157,18176]","[60,33,1000,15,8,7,50]",1.941,0.0347,0.0127,[],""
252,"LightningBoltPlayer","","[603,18622]","[18693,17749,18615,18676,20404]","[100,5,-70,160,60]",1.86,0.14,0.0065,[],""
253,"UniqueBreachLightningBoltPlayer","","[603,18622]","[18693,17749,18615,18676,20404,20971]","[100,5,-70,160,60,100]",1.86,0.14,0.0065,[],""
254,"BearRampagePlayer","",[603],"[18361,18362,18269,17749,18289,18355,18374,18685]","[12,300,600,22,1300,300,650,55]",3.1,0.0347,0.0127,[],""
255,"IceSpearPlayer",3,"[488,4415,6480,10057,18622]","[1066,17749,18615,18676,20404]","[70,25,-70,160,60]",1,0.055,0,[],""
256,"IceSpearArmedPlayer",19,[20732],[619],[80],1,0.055,0,[],""
257,"IceSpearExplosionPlayer","","[603,20732]",[],[],1,0.055,0,[],""
258,"IceSpearArmedExplosionPlayer","","[603,20732]",[],[],1,0.055,0,[],""
259,"LightningStormPlayer","","[8806,18622]","[17749,18020,18021,18022,18693,349,18615,18676,20404]","[18,1,50,400,400,10000,-70,160,60]",0.6893,0.0413,0.0078,[],""
260,"BearSlamPlayer",12,[603],"[17749,18269,18462,18355]","[35,600,300,500]",3.1,0.0347,0.0127,[],""
261,"BearSlamStandingPlayer",0,[],[16632],[-500],3.1,0.0347,0.0127,[],""
262,"BearWarcryMetaPlayer","",[18290],[18270],[600],1,0.055,0,[],""
263,"SupportBearWarcryPlayer","",[],"[18199,423]","[100,50]",1,0.055,0,[],""
264,"MetaCastOnShockPlayer","","[18319,18320,2876]",[18210],[200],1,0.055,0,[],""
265,"MetaCastOnFreezePlayer","","[18319,18320,2876]",[18211],[1000],1,0.055,0,[],""
266,"MetaCastOnIgnitePlayer","","[18319,18320,2876]",[18212],[200],1,0.055,0,[],""
267,"MetaCastOnMeleeKillPlayer","","[18319,18320,2876]",[18213],[300],1,0.055,0,[],""
268,"MetaCastOnDeathPlayer","","[18319,18342,2876]","[18214,18208]","[100,100]",1,0.055,0,[],""
269,"MetaCastOnCritPlayer","","[18319,18320,2876]",[18217],[100],1,0.055,0,[],""
270,"MetaCastWhenDamageTakenPlayer","","[18319,18320]",[18216],[30],1,0.055,0,[],""
271,"MetaCastWhenStunnedPlayer","","[18319,18320]",[18215],[50],1,0.055,0,[],""
272,"SupportExploitWeaknessPlayer","",[19872],[18278],[50],1,0.055,0,[],""
273,"SupportDevastatePlayer","",[18281],[],[],1,0.055,0,[],""
274,"SupportMetaCastOnShockPlayer","","[18209,18319,20276]",[18207],[10],1,0.055,0,[],""
275,"SupportMetaCastOnFreezePlayer","","[18209,18319,20276]",[18207],[10],1,0.055,0,[],""
276,"SupportMetaCastOnIgnitePlayer","","[18209,18319,20276]",[18207],[10],1,0.055,0,[],""
277,"SupportMetaCastOnMeleeKillPlayer","","[18209,18319,20276]","[18207,18237]","[10,50]",1,0.055,0,[],""
278,"SupportMetaCastOnDeathPlayer","","[18209,18319,18342,20276]",[18237],[150],1,0.055,0,[],""
279,"SupportMetaCastOnCritPlayer","","[18209,18319,20276]","[18237,18207]","[-20,10]",1,0.055,0,[],""
280,"SupportMetaCastWhenDamageTakenPlayer","","[18209,18319]",[18207],[10],1,0.055,0,[],""
281,"SupportMetaCastWhenStunnedPlayer","","[18209,18319]",[18207],[10],1,0.055,0,[],""
282,"MetaBarrierInvocationPlayer","",[2876],"[18208,18318]","[500,5]",1,0.055,0,[],""
283,"SupportBarrierInvocationPlayer","","[18209,18322,20276]",[18207],[10],1,0.055,0,[],""
284,"MetaElementalInvocationPlayer","",[2876],"[18208,20153,20154,20155]","[500,300,300,1200]",1,0.055,0,[],""
285,"SupportElementalInvocationPlayer","","[18209,18322,20276]",[18207],[10],1,0.055,0,[],""
286,"MetaCastOnDodgePlayer","","[18319,18320,2876]",[18332],[200],1,0.055,0,[],""
287,"SupportMetaCastOnDodgePlayer","","[18209,18319,20276]",[18207],[10],1,0.055,0,[],""
288,"MetaCastWhileChannellingPlayer","","[18319,18320]","[18336,18337]","[60,25]",1,0.055,0,[],""
289,"SupportMetaCastWhileChannellingPlayer","","[18209,18319]",[18207],[10],1,0.055,0,[],""
290,"MetaCastOnMeleeStunPlayer","","[18319,18320,2876]","[18338,18339]","[200,1000]",1,0.055,0,[],""
291,"SupportMetaCastOnMeleeStunPlayer","","[18209,18319,20276]",[18207],[10],1,0.055,0,[],""
292,"MtxCoinFlipInnocencePlayer","",[2876],[],[],1,0.055,0,[],""
293,"MtxCoinFlipPerandusPlayer","",[2876],[],[],1,0.055,0,[],""
294,"MtxCoinFlipSinPlayer","",[2876],[],[],1,0.055,0,[],""
295,"MtxCoinFlipSilverPlayer","",[2876],[],[],1,0.055,0,[],""
296,"MtxRaccoonTrashPlayer","",[2876],[],[],1,0.055,0,[],""
297,"LingeringIllusionPlayer",39,[2876],[],[],1,0.055,0,[],""
298,"LingeringIllusionSpawnPlayer",52,"[18377,19117,20829,2876]","[349,19111]","[600,20]",1,0.055,0,[],""
299,"GhostDancePlayer","",[2876],[8452],[5],1,0.055,0,[],""
300,"BindSpectrePlayer","",[2876],[645],[-82],1,0.055,0,[],""
301,"DominatingAuraPlayer",12,[],[18388],[1],1,0.055,0,[],""
302,"DominatingAuraMinionPlayer",27,[],[16458],[-30],1,0.055,0,[],""
303,"ShroudPlayer","",[],"[349,18417,18418]","[3000,50,100]",1,0.055,0,[],""
304,"UnloadAmmoPlayer",78,"[19778,18519,18622,2876]","[17923,18615,18676,20404,18445]","[1000,-30,160,60,7]",1,0.055,0,[],""
305,"ExplosiveGrenadePlayer","","[488,16268,4415,603,18519,18431,18622,6480,1953,20828]","[18469,349,1065,18615,18676,20404,1816]","[90,2500,80,-70,160,60,50]",1,0.055,0,[],""
306,"FlashGrenadePlayer","","[488,16268,4415,603,18519,8806,18431,18622,6480,1953,20828]","[18469,349,6425,18462,18615,18676,20404,1816]","[90,850,100,400,-70,160,60,50]",1,0.055,0,[],""
307,"ToxicGrenadePlayer",4,"[488,16268,4415,603,18519,18431,18622,6480,1953,18826,20828]","[18469,349,18615,18676,20404,1816]","[90,2000,-70,160,60,50]",1,0.055,0,[],""
308,"ToxicGrenadeCloudPlayer",60,"[603,20392,20732,20899,21093]","[349,18439,18444]","[6000,20,160]",1,0.055,0,[349],1
309,"ToxicGrenadeCloudExplosionPlayer",5,"[603,20732]",[1065],[100],1,0.055,0,[349],1
310,"OilGrenadePlayer","","[488,16268,4415,603,18519,18431,18622,6480,1953,20828]","[15226,18469,349,3070,18615,18676,20404,18440,20169,18442,18443,1816]","[2000,90,1600,5000,-70,160,80,-20,-30,20,20,50]",16,0.14,0.0065,[],""
311,"ShockGrenadePlayer","","[488,16268,4415,603,18519,18431,18622,6480,1953,17746,20828]","[18469,349,1067,18615,18676,20404,1816,17972]","[90,1200,80,-70,160,60,50,50]",1,0.055,0,[],""
312,"PainOfferingPlayer","","[18622,20392]","[349,3070,17749,18615,18676,20404,19021]","[6000,6000,60,-70,160,60,1]",1,0.055,0,[],""
313,"CommandSkeletalReaversPlayer",85,"[18572,18622,18918,2876]","[18615,18676,20404]","[-70,160,60]",1,0.055,0,[],""
314,"CommandSkeletalSniperPlayer",85,"[18572,18622,18918,2876]","[18615,18676,20404]","[-70,160,60]",1,0.055,0,[],""
315,"CommandSkeletalFrostMagePlayer",85,"[18572,18622,18918,2876]","[18615,18676,20404]","[-70,160,60]",1,0.055,0,[],""
316,"CommandSkeletalStormMagePlayer",85,"[18572,18622,18918,2876]","[18615,18676,20404]","[-70,160,60]",1,0.055,0,[],""
317,"CommandSkeletalArsonistPlayer",85,"[18572,18595,18621,18622,18918,2876]","[18592,18615,18676,20404]","[30,-70,160,60]",2,0.055,0,[],""
318,"TempestFlurryPlayer",33,[603],"[17563,19833,17546,1193,1067,18518]","[1,2,5,4,60,200]",1,0.055,0,[],""
319,"TempestFlurryPlayerThirdStrike",13,[],[17947],[-35],1,0.055,0,[],""
320,"TempestFlurryPlayerFinalStrike",50,[21012],"[17947,1067,18693,1193]","[-45,40,100,2]",1,0.055,0,[],1
321,"StaggeringPalmPlayer","","[666,603,18710,18711]","[16269,17964,555]","[10,65,700]",1.941,0.1165,0.0067,[],""
322,"StaggeringPalmProjectilePlayer",47,"[488,4385,18898,17952,20732]",[18425],[1],1,0.055,0,[],""
323,"StaggeringPalmUnarmedProjectilePlayer",48,"[488,4385,18898,17952,20732]","[18425,555]","[1,700]",1.941,0.1165,0.0067,[],""
324,"ChargedStaffPlayer",39,[18585],[18584],[6000],0.233,0.0725,0.0049,[],""
325,"ChargedStaffShockwavePlayer",24,"[18634,603,20732]","[17749,18588,18838,1067]","[50,45,15,80]",1,0.055,0,[],""
326,"SiphoningStrikePlayer",86,"[1678,603,1288,104,18900]","[16269,17964,1193,18462]","[10,65,6,50]",1,0.055,0,[],""
327,"SiphoningStrikePulsePlayer",24,[20732],"[17749,1067]","[18,100]",1,0.055,0,"[104,1193]",""
328,"TempestBellPlayer","","[603,18643,18868,6896,1953,19045,2876,19853]","[18897,18601,18602,16269,349,19736,19008,19083]","[4,30,60,21,6000,8000,2,1]",1,0.055,0,[],""
329,"TempestBellSlamPlayer",4,[20732],[17749],[18],1,0.055,0,"[19045,18897,349,2876,19083,19736,18601,18602]",""
330,"TempestBellShockwavePlayer",24,[20732],"[17749,18880,18913]","[24,30,90]",1,0.055,0,"[19045,18897,349,2876,19083,19736]",1
331,"GenericMinionCommandPlayer","","[18918,7715,18622]",[],[],1,0.055,0,[],""
332,"FrozenLocusPlayer",40,"[18946,18962,18963,1953,19046,2876,20962]","[349,17546,20523]","[6000,15,1]",1,0.055,0,[],""
333,"FrozenLocusGroundPlayer",84,[20925],"[1066,17749,18439,18444]","[100,12,40,240]",1,0.055,0,[2876],""
334,"FrozenLocusExplodePlayer",5,"[603,20079,17580,19857,20732]","[17749,10085,555,18453]","[20,16,1300,50]",1.941,0.0347,0.0127,[],""
335,"BonestormPlayer",3,"[488,4415,5627,18622,18751,13986,18228]","[18425,19055,349,18615,18676,20404,18289,18888,20328,18518]","[1,60,10000,-70,160,60,300,40,20,240]",1.45,0.14,0.0095,[],""
336,"BonestormExplosionPlayer",5,"[20732,603]","[17749,20313,18999]","[5,7,40]",1.19,0.14,0.0095,"[18425,1427,1428]",""
337,"BoneCagePlayer","","[603,18622,18174]","[349,17749,17752,18629,18615,18676,20404,18856,18916,18175]","[1600,18,10,1,-70,160,60,100,1,50]",2.56,0.14,0.0095,[],""
338,"UnearthPlayer","",[18622],"[18879,17749,18631,349,18615,18676,20404]","[50,60,40,12000,-70,160,60]",1.26,0.14,0.0095,[],""
339,"PoisonBurstArrowPlayer",29,"[488,4415,6480,10057,816,18384,18622,18708,8806]","[18615,18676,20404]","[-70,160,60]",1,0.055,0,[],""
340,"PoisonBurstArrowCloudPlayer",92,"[603,20392,20732,20899,21093,3537]",[349],[3000],3.5,0.0927,0.032,[],""
341,"StormcallerArrowPlayer",29,"[488,4415,6480,10057,816,18384,18622,18708]","[1067,349,18615,18676,20404]","[20,1500,-70,160,60]",1,0.055,0,[],""
342,"StormcallerArrowBoltPlayer",28,"[603,20732]","[17749,1067,18693]","[10,80,800]",1,0.055,0,[],1
343,"LightningArrowArcPlayer",11,[],"[1067,166]","[60,2]",1,0.055,0,"[768,18642,17751]",""
344,"RipwireBallistaProjectilePlayer",69,"[488,4415,6480,10057,18174,1746]","[18916,16613,11459,18425,8159,6703,2445,5221,1816,18175]","[2,1,80,5,10,40,55,100,50,250]",1,0.055,0,[],""
345,"LightningRodPlayer","","[488,816,18384,18622,603]","[349,17749,17752,18615,1067,18676,18650,20404]","[12000,20,20,-70,100,160,20,60]",1,0.055,0,[],""
346,"GasArrowPlayer",29,"[488,4415,6480,10057,816,18384,18622,13986,8806,18708,603]","[17749,18615,18676]","[18,-70,160]",1,0.055,0,[],""
347,"GasArrowGasDegenPlayer",60,"[603,20392,20732,20899,21093]","[349,18439,18444]","[4000,50,200]",1,0.055,0,[],1
348,"GasArrowGasExplosionPlayer",5,"[603,20732]",[1065],[100],1,0.055,0,[],1
349,"PlagueBearerNovaPlayer","","[18622,2231,18769,18826,20732,1598]","[17749,349,18615,18676,20404,18668,18462]","[18,0,-70,160,60,6,-80]",40,0.0927,0.032,[],""
350,"ElectrocutingArrowPlayer","","[488,4415,6480,10057,816,18384,13986,7241,18642]","[17546,349,1067,16632]","[-95,25000,50,1200]",1,0.055,0,[],""
351,"PerfectStrikePlayer",33,"[603,1953]","[18750,1065,18518,1862,18186,20711]","[300,40,360,-30,50,35]",1,0.055,0,[],""
352,"PerfectStrikeShockwavePlayer",34,"[189,20732]","[1065,1193]","[40,14]",1,0.055,0,"[18750,18186,18285]",1
353,"ShieldBlockPlayer","","[18622,18700,20707]","[18615,18676,20404,17634,18699,18701,16439,18289]","[-70,160,60,35,50,2000,4,250]",1,0.055,0,[],""
354,"ResonatingShieldPlayer","","[18622,18700,18229,18238]","[17749,18701,18615,18676,20404,20408]","[23,1000,-70,160,60,1]",1.21,0.1165,0.0067,[],""
355,"MagmaBarrierPlayer",39,"[18757,2876]","[18779,18780]","[500,750]",1,0.055,0,[],""
356,"MagmaSprayPlayer","","[1953,20732]","[17749,18687]","[22,180]",1.44,0.0927,0.0173,[],""
357,"VineArrowPlayer",4,"[488,816,18384,18622,8806]","[349,17749,17752,18615,18676,20404]","[6000,8,20,-70,160,60]",1,0.055,0,[],""
358,"SummonRhoaMountPlayer","",[18447],[18448],[12000],1,0.055,0,[],""
359,"SupportBurstingPlaguePlayer",37,[],"[18782,18784]","[200,10]",1,0.055,0,[],""
360,"PlagueBurstPlayer","","[603,18786]","[17749,18783,18785]","[18,100,100]",1,0.055,0,[],""
361,"SupportWallFortressPlayer","",[18833],"[18835,20597]","[100,-50]",1,0.055,0,[],""
362,"SupportElementalDischargePlayer",37,"[18866,18912]",[],[],1,0.055,0,[],""
363,"TriggeredElementalDischargePlayer","",[],"[18867,17749]","[100,20]",1,0.055,0,[],""
364,"RagingSpiritsPlayer","",[2876],"[2055,447,349,18858,18869,18877]","[10,20,4000,15,70,5]",1,0.055,0,[],""
365,"EnforcedWalkingPlayer","",[],[],[],1,0.055,0,[],""
366,"SandstormSwipePlayer",44,[2876],[349],[3000],1,0.055,0,[],""
367,"SandstormSwipeStormPlayer",25,"[603,1678,20732]","[17749,18884,12720,18886,18887,1878]","[14,40,-30,40,60,400]",1,0.055,0,[2876],""
368,"RemoteSpearMinePlayer",4,"[603,18622]","[17749,18906,18615,18676,20404]","[5,26,-70,160,60]",1,0.055,0,[],""
369,"RemoteSpearMineExplodePlayer",5,[20732],"[17749,17752,349]","[20,15,10000]",1,0.055,0,[],1
370,"SpearWindVortexPlayer","",[],"[17749,18907,18908]","[40,300,200]",1,0.055,0,[],""
371,"SpearInfusingStrikePlayer","",[603],"[18915,18928,16269]","[4,70,10]",1,0.055,0,[],""
372,"SpearLightningWarpPlayer","","[18622,603]","[18914,17749,18615,18676,20404]","[2000,30,-70,160,60]",1,0.055,0,[],""
373,"InfusedSpearMinePlayer","",[603],"[17749,349]","[20,10000]",1,0.055,0,[],""
374,"WindDancerPlayer",39,[2876],[18919],[3],1,0.055,0,[],""
375,"TriggeredWindDancerPlayer","","[104,19857]","[18923,17749,18924,18925,18926,555]","[100,16,50,100,50,500]",1,0.055,0,[],""
376,"ProfaneRitualPlayer","","[18622,3526]","[349,18993,17749,18615,18676,20404]","[2000,5,18,-70,160,60]",12,0.14,0.0087,[],""
377,"SoulOfferingPlayer","","[18622,20392]","[19025,18615,18676,20404,349]","[1,-70,160,60,4000]",1,0.055,0,[],""
378,"DarkEffigyPlayer","","[18998,822,18622,13547]","[828,830,18615,18676,20404,834]","[8000,120,-70,160,60,1]",1,0.055,0,[],""
379,"DarkEffigyProjectilePlayer","","[488,1746]","[16613,17749,17752,167]","[2,120,8,100]",0.84,0.055,0.009,[],""
380,"WeaponGrantedSummonSkeletalWarriorsPlayer",79,[18447],"[447,18448,19009]","[2,12000,2]",0,0.0927,0,[],""
381,"SupportMinionInstabilityPlayer","",[],[670],[15],1,0.055,0,[],""
382,"SupportFocusedCursePlayer","",[],[19053],[-30],1,0.055,0,[],""
383,"SupportRitualisticCursePlayer","",[],"[19053,2027]","[30,50]",1,0.055,0,[],""
384,"SpinningInfernoPlayer","","[9242,9012,4762,1953,603]","[16632,17546,1065]","[2100,48,70]",1,0.055,0,[],""
385,"ShockchainArrowPlayer",3,"[488,4415,6480,10057,816,18384,18622,18642,18708,18900,19411,1288]","[1067,18615,18676,20404]","[20,-70,160,60]",1,0.055,0,[],""
386,"ShockchainArrowBeamPlayer",11,[20732],"[1067,166]","[80,10]",1,0.055,0,"[19411,18642]",1
387,"ShockchainArrowExplosionPlayer",24,[20732],"[17749,1067]","[25,80]",1,0.055,0,"[18900,19411,18642]",1
388,"VaultingImpactPlayer","","[603,17952]","[16632,17546,17749,18462,19828,19923]","[1000,42,24,30,300,20]",1,0.055,0,[],""
389,"StormWavePlayer","","[603,18622]","[17749,17752,1067,18615,18676,20404]","[80,10,80,-70,160,60]",1,0.055,0,[],""
390,"MantraOfDestructionPlayer","","[18622,19853,2876]","[18897,19736,11188,18615,18676,20404,349,20897,3070]","[10,8000,1,-70,160,60,8000,7,6000]",1,0.055,0,[],""
391,"ElementalStormPlayer","","[1678,13190,603,14721,19232,675]","[14084,14133,1081,349,17749]","[250,50,1000,5000,18]",0.5625,0.14,0.0065,[],""
392,"ElementalStormFirePlayer",87,[],[],[],0.5875,0.14,0.0065,[],""
393,"ElementalStormLightningPlayer",88,[],[],[],0.5625,0.14,0.0065,[],""
394,"ElementalStormColdPlayer",89,[],[],[],0.5375,0.14,0.0065,[],""
395,"WarBannerPlayer","","[18622,2876]","[17749,19900,18615,18676,20404]","[40,10,-70,160,60]",1,0.055,0,[],""
396,"DefianceBannerPlayer","","[18622,2876]","[17749,19900,18615,18676,20404]","[40,10,-70,160,60]",1,0.055,0,[],""
397,"DreadBannerPlayer","","[18622,2876]","[17749,19900,18615,18676,20404]","[40,10,-70,160,60]",1,0.055,0,[],""
398,"HandOfChayulaPlayer",68,"[666,603]","[16269,17964,555]","[10,65,900]",1.941,0.1165,0.0067,[],""
399,"SupportHandOfChayulaPlayer",37,[19935],[],[],1,0.055,0,[],""
400,"FreezingWordPlayer","",[18622],"[17749,18615,18676,20404]","[38,-70,160,60]",1,0.055,0,[],""
401,"TriggeredFreezingWordExplosionPlayer",5,"[603,3063,20046,20732]","[17749,18453,555]","[16,100,1100]",1.941,0.0347,0.0127,[],""
402,"WarBannerReservationPlayer",0,[2876],[20230],[60],1,0.055,0,[],""
403,"DefianceBannerReservationPlayer",0,[2876],[20230],[60],1,0.055,0,[],""
