"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32","string","string","ModelSizeMultiplier","i32","i32","rid","i32","i32","Tags","ExperienceMultiplier","[i32]","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool","i32","i32","i32","i32","i32","i32","HASH16","bool","string","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid","i32","i32","[rid]","MultiPartAchievements","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","AilmentThreshold","SinkEffect","i32","MonsterConditionalEffectPack","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BossHealthBar","rid","i32","bool","i32","i32","i32","i32","bool","rid","f32","f32","bool","[string]","rid","i32","i32","f32","rid","bool","i32","bool","i32","rid"
30,"Metadata/Monsters/Double/DoubleWitch",34,55,1,6,6,"[""Metadata/Characters/CharacterDouble.act""]","[""Metadata/Characters/Int/IntFour.ao""]","Metadata/Monsters/Double/Double",[],1,"","",100,3,1,1,1,0,"[1021,74,757,742,747,781,118,771,756]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Double",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,57691,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,18826,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
31,"Metadata/Monsters/Double/DoubleDuelist",34,55,1,6,6,"[""Metadata/Characters/CharacterDouble.act""]","[""Metadata/Characters/StrDex/StrDexFour.ao""]","Metadata/Monsters/Double/Double",[],1,"","",100,3,1,1,1,0,"[1021,74,757,742,747,781,118,771,756]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Double",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,49143,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,19150,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
32,"Metadata/Monsters/Double/DoubleTemplar",34,55,1,6,6,"[""Metadata/Characters/CharacterDouble.act""]","[""Metadata/Characters/StrInt/StrIntFour.ao""]","Metadata/Monsters/Double/Double",[],1,"","",100,3,1,1,1,0,"[1021,74,757,742,747,781,118,771,756]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Double",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,46697,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,19474,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
33,"Metadata/Monsters/Double/DoubleShadow",34,55,1,6,6,"[""Metadata/Characters/CharacterDouble.act""]","[""Metadata/Characters/DexInt/DexIntFour.ao""]","Metadata/Monsters/Double/Double",[],1,"","",100,3,1,1,1,0,"[1021,74,757,742,747,781,118,771,756]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Double",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,54439,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,19796,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
34,"Metadata/Monsters/Double/DoubleMarauderTwo",34,55,1,6,6,"[""Metadata/Characters/CharacterDouble.act""]","[""Metadata/Characters/Str/StrFourB.ao""]","Metadata/Monsters/Double/DoubleTwo",[],1,"","",100,3,1,1,1,0,"[1021,74,757,742,747,781,118,771,756]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Double",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,2584,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,20190,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
35,"Metadata/Monsters/Double/DoubleRangerTwo",34,55,1,6,6,"[""Metadata/Characters/CharacterDouble.act""]","[""Metadata/Characters/Dex/DexFourB.ao""]","Metadata/Monsters/Double/DoubleTwo",[],1,"","",100,3,1,1,1,0,"[1021,74,757,742,747,781,118,771,756]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Double",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,20321,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,20508,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
36,"Metadata/Monsters/Double/DoubleWitchTwo_",34,55,1,6,6,"[""Metadata/Characters/CharacterDouble.act""]","[""Metadata/Characters/Int/IntFourB.ao""]","Metadata/Monsters/Double/DoubleTwo",[],1,"","",100,3,1,1,1,0,"[1021,74,757,742,747,781,118,771,756]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Double",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,15969,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,20826,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
37,"Metadata/Monsters/Double/DoubleDuelistTwo",34,55,1,6,6,"[""Metadata/Characters/CharacterDouble.act""]","[""Metadata/Characters/StrDex/StrDexFourB.ao""]","Metadata/Monsters/Double/DoubleTwo",[],1,"","",100,3,1,1,1,0,"[1021,74,757,742,747,781,118,771,756]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Double",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,25378,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,21158,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
38,"Metadata/Monsters/Double/DoubleTemplarTwo",34,55,1,6,6,"[""Metadata/Characters/CharacterDouble.act""]","[""Metadata/Characters/StrInt/StrIntFourB.ao""]","Metadata/Monsters/Double/DoubleTwo",[],1,"","",100,3,1,1,1,0,"[1021,74,757,742,747,781,118,771,756]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Double",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,43948,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,21490,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
39,"Metadata/Monsters/Double/DoubleShadowTwo",34,55,1,6,6,"[""Metadata/Characters/CharacterDouble.act""]","[""Metadata/Characters/DexInt/DexIntFourB.ao""]","Metadata/Monsters/Double/DoubleTwo",[],1,"","",100,3,1,1,1,0,"[1021,74,757,742,747,781,118,771,756]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Double",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,40193,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,21820,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
40,"Metadata/Monsters/Dummy/D1",38,0,3,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyable",[8881],1,"","",100,3,3,5,2,0,"[74,163,742,758,747,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"-|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|-",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,19681,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,22640,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",30,2
41,"Metadata/Monsters/Dummy/D10",38,0,3,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyable",[8882],1,"","",100,3,3,5,2,0,"[74,163,742,758,747,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"-|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|-",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,16141,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,22842,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",30,2
42,"Metadata/Monsters/Dummy/D100",38,0,3,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyable",[8883],1,"","",100,3,3,5,2,0,"[74,163,742,758,747,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"-|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|-",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,39498,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,23046,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",30,2
43,"Metadata/Monsters/Dummy/D",38,0,3,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyable","[8884,8885]",1,"","",100,3,3,5,2,0,"[74,163,742,758,747,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"-|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|-",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,60232,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,23260,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",30,2
44,"Metadata/Monsters/Dummy/bd",38,0,25,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyable","[8884,8885]",1,"","",800,3,3,5,2,0,"[74,750,163,742,758,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"-|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|-",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,17555,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,23476,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",250,2
45,"Metadata/Monsters/Dummy/Placeholder1",38,0,3,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyable","[8884,8885]",1,"","",100,3,3,5,2,0,"[74,163,742,758,747,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"Placeholder 1",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,53679,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,23742,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",30,2
46,"Metadata/Monsters/Dummy/Placeholder2",38,0,3,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyable","[8884,8885]",1,"","",100,3,3,5,2,0,"[74,163,742,758,747,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"Placeholder 2",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,27259,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,24008,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",30,2
47,"Metadata/Monsters/Dummy/Placeholder3",38,0,3,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyable","[8884,8885]",1,"","",100,3,3,5,2,0,"[74,163,742,758,747,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"Placeholder 3",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,38196,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,24274,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",30,2
48,"Metadata/Monsters/Dummy/Placeholder4",38,0,3,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyable","[8884,8885]",1,"","",100,3,3,5,2,0,"[74,163,742,758,747,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"Placeholder 4",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,34473,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,24540,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",30,2
49,"Metadata/Monsters/Dummy/Deepsomatic_",38,0,3,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyableDeepsomatic","[8884,8885]",1,"","",100,3,3,5,2,0,"[74,163,742,758,747,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"-|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|-",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,22686,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,24898,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",30,2
50,"Metadata/Monsters/Dummy/DeepsomaticLarge",38,0,5,6,6,"[""Metadata/Monsters/Mannequin/MannequinDestroyable.act""]","[""Metadata/Monsters/Mannequin/MannequinDestroyable.ao""]","Metadata/Monsters/Mannequin/MannequinDestroyableDeepsomatic","[8884,8885]",1,"","",100,4,3,5,2,0,"[74,163,742,758,1025]",100,[],105,105,700,500,0,[1742],"Metadata/Monsters/NoAi.ais",[],"",3,"-|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|- -|-",100,0,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,45978,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,25126,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,0,0.05,0,1,0,"",50,2
51,"Metadata/Monsters/Daemon/DoNothingDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[],1,"","",100,2,3,3,5,0,"[778,743,769,742,781,761,773,1023,752]",100,[],0,0,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",3,"Boring",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,24197,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,25452,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
52,"Metadata/Monsters/Clone/MarauderClone",42,40,1,6,6,"[""Metadata/Characters/Str/Str.act""]","[""Metadata/Characters/Str/Str.ao""]","Metadata/Monsters/Clone/Clone",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755,757,742,747,713,714,118,771]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,40080,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,25866,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
53,"Metadata/Monsters/Clone/RangerClone",42,40,1,6,6,"[""Metadata/Characters/Dex/Dex.act""]","[""Metadata/Characters/Dex/Dex.ao""]","Metadata/Monsters/Clone/Clone",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755,757,742,747,713,714,118,771]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,16507,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,26262,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
54,"Metadata/Monsters/Clone/WitchClone",42,40,1,6,6,"[""Metadata/Characters/Int/Int.act""]","[""Metadata/Characters/Int/Int.ao""]","Metadata/Monsters/Clone/Clone",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755,757,742,747,713,714,118,771]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,50586,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,26656,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
55,"Metadata/Monsters/Clone/DuelistClone",42,40,1,6,6,"[""Metadata/Characters/StrDex/StrDex.act""]","[""Metadata/Characters/StrDex/StrDex.ao""]","Metadata/Monsters/Clone/Clone",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755,757,742,747,713,714,118,771]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,60625,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,27078,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
56,"Metadata/Monsters/Clone/TemplarClone",42,40,1,6,6,"[""Metadata/Characters/StrInt/StrInt.act""]","[""Metadata/Characters/StrInt/StrInt.ao""]","Metadata/Monsters/Clone/Clone",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755,757,742,747,713,714,118,771]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,62403,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,27500,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
57,"Metadata/Monsters/Clone/ShadowClone",42,40,1,6,6,"[""Metadata/Characters/DexInt/DexInt.act""]","[""Metadata/Characters/DexInt/DexInt.ao""]","Metadata/Monsters/Clone/Clone",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755,757,742,747,713,714,118,771]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",37,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,55768,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,27920,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
58,"Metadata/Monsters/Clone/MarauderFourCloneImmobile",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/Str/StrFour.ao""]","Metadata/Monsters/Clone/CloneImmobile",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[735],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,46048,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,28290,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
59,"Metadata/Monsters/Clone/RangerFourCloneImmobile",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/Dex/DexFour.ao""]","Metadata/Monsters/Clone/CloneImmobile",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[735],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,19699,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,28484,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
60,"Metadata/Monsters/Clone/WitchFourCloneImmobile_",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/Int/IntFour.ao""]","Metadata/Monsters/Clone/CloneImmobile",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[735],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,21385,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,28678,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
61,"Metadata/Monsters/Clone/DuelistFourCloneImmobile",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/StrDex/StrDexFour.ao""]","Metadata/Monsters/Clone/CloneImmobile",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[735],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,61660,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,28874,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
62,"Metadata/Monsters/Clone/TemplarFourCloneImmobile",42,40,1,6,6,"[""Metadata/Monsters/Clone/LingeringIllusion.act""]","[""Metadata/Characters/StrInt/StrIntFour.ao""]","Metadata/Monsters/Clone/CloneImmobile",[7957],1,"","",100,3,1,1,1,0,"[1021,74,755]",100,[],105,105,700,500,0,[735],"Metadata/Monsters/NoAi.ais",[],"",3,"Clone",100,100,830,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,59051,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","",1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,29070,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
