"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","KeystoneId","bool","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted"
108,"attributes109","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,7218,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
109,"attributes110","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,62505,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
110,"attributes111_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,32436,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
111,"attributes112","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,60203,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
112,"attributes113","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,472,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
113,"attributes114","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,3744,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
114,"attributes115","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,5332,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
115,"attributes116","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,35640,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
116,"attributes117","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,17433,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
117,"attributes118","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,53359,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
118,"attributes119","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,41730,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
119,"attributes120","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,43984,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
120,"attributes121","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,24304,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
121,"attributes122","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,47086,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
122,"attributes123_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,29461,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
123,"attributes124","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,33280,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
124,"attributes125","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,33015,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
125,"attributes126","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,39017,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
126,"attributes127","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,62368,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
127,"attributes128","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,20905,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
128,"attributes129","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,5304,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
129,"attributes130","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,26800,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
130,"attributes131","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,55004,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
131,"attributes132","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,834,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
132,"attributes133","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,52631,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
133,"attributes134","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,886,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
134,"attributes135","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,31968,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
135,"attributes136","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,54652,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
136,"attributes137","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,57654,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
137,"attributes138","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,34550,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
138,"attributes139","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,55371,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
139,"attributes140","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,47958,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
140,"attributes141_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,15765,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
141,"attributes142","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,35465,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
142,"attributes143_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,37515,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
143,"attributes144","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,1883,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
144,"attributes145","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,38024,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
145,"attributes146","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,61898,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
146,"attributes147","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,34784,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
147,"attributes148","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,39226,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
148,"attributes149","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,57999,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
149,"attributes150","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,49366,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
150,"attributes151","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,8485,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
151,"attributes152","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,15333,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
152,"attributes153","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,14501,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
153,"attributes154","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,32313,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
154,"attributes155","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,45845,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
155,"attributes156","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,28271,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
156,"attributes157","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,60027,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
157,"attributes158","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,42195,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
158,"attributes159__","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,41090,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
159,"attributes160","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,58395,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
160,"attributes161","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,28301,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
161,"attributes162","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,7459,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
162,"attributes163","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,62553,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
163,"attributes164_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,168,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
164,"attributes165","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,41533,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
165,"attributes166","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,28541,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
166,"attributes167","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,64652,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
167,"attributes168","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,43702,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
168,"attributes169","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,41004,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
169,"attributes170","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,45809,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
170,"attributes171_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,44222,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
171,"attributes172","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,44032,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
172,"attributes173","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,61608,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
173,"attributes174","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,8929,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
174,"attributes175","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,40876,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
175,"attributes176","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,57902,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
176,"attributes177","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,49144,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
177,"attributes178","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,44539,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
178,"attributes179","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,2206,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
179,"attributes180","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,20332,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
180,"attributes181","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,38517,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
181,"attributes182","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,16373,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
182,"attributes183","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,596,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
183,"attributes184","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,13034,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
184,"attributes185","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,25604,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
185,"attributes186","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9546,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
186,"attributes187","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,21267,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
187,"attributes188","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,44465,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
188,"attributes189","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,61250,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
189,"attributes190","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,11393,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
190,"attributes191","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,39903,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
191,"attributes192","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,29575,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
192,"attributes193","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,13986,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
193,"attributes194","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,28683,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
194,"attributes195","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,10618,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
195,"attributes196_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,35451,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
196,"attributes197","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,62867,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
197,"attributes198","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,62302,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
198,"attributes199","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,47686,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
199,"attributes200","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,32879,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
200,"attributes201","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9813,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
201,"attributes202","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,343,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
202,"attributes203","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,56286,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
203,"attributes204","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,24937,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
204,"attributes205_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,39039,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
205,"attributes206","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,55795,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
206,"attributes207","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,22846,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
207,"attributes208","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,51531,"Attribute",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","",1,"","","",0
