"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
740,"Monster744",1257,"",3,2845,""
741,"Monster745",1257,"",1,2806,""
742,"Monster746",1258,"",1,107,""
743,"Monster747",1258,"",3,1001,""
744,"Monster748",1259,"",3,227,""
745,"Monster749",1259,"",1,274,""
746,"Monster750",1260,"",1,523,""
747,"Monster751",1260,"",4,931,""
748,"Monster752",1261,"",2,397,""
749,"Monster753",1070,1,50,6045,""
750,"Monster754",1070,1,50,6046,""
751,"Monster755",1071,1,30,1560,""
752,"Monster756",1071,1,70,1566,""
753,"Monster757",1072,1,30,1580,""
754,"Monster758",1072,1,70,1582,""
755,"Monster759",1073,1,30,1578,""
756,"Monster760",1073,1,70,1582,""
757,"Monster761",1074,1,20,1310,""
758,"Monster762",1074,1,40,1335,""
759,"Monster763",1074,1,40,1377,""
760,"Monster764",1075,"",1,1315,""
761,"Monster765",1075,1,20,1310,""
762,"Monster766",1075,1,80,1377,""
763,"Monster767",1076,"",1,1340,""
764,"Monster768",1076,1,70,1335,""
765,"Monster769",1076,1,30,1310,""
766,"Monster770",1077,1,30,1335,""
767,"Monster771",1077,"",1,1340,""
768,"Monster772",1077,1,70,1377,""
769,"Monster773",1082,1,50,1479,""
770,"Monster774",1082,1,50,1500,""
771,"Monster775",1082,"",1,1482,""
772,"Monster776",1083,1,70,1448,""
773,"Monster777",1083,1,30,1459,""
774,"Monster778",1084,1,100,1500,""
775,"Monster779",1085,1,70,2832,""
776,"Monster780",1085,1,30,2834,""
777,"Monster781",1085,"",1,2840,""
778,"Monster782",1086,1,40,2877,""
779,"Monster783",1086,1,40,2832,""
780,"Monster784",1086,1,20,2834,""
781,"Monster785",1087,1,80,5531,""
782,"Monster786",1087,1,20,5532,""
783,"Monster787",1088,1,80,5531,""
784,"Monster788",1088,1,20,5533,""
785,"Monster789",1089,1,20,1563,""
786,"Monster790",1089,1,80,1566,""
787,"Monster791",1078,1,20,1307,""
788,"Monster792",1078,1,40,1332,""
789,"Monster793",1078,1,40,1380,""
790,"Monster794",1079,"",1,1312,""
791,"Monster795",1079,1,20,1307,""
792,"Monster796",1079,1,80,1380,""
793,"Monster797",1080,"",1,1337,""
794,"Monster798",1080,1,70,1332,""
795,"Monster799",1080,1,30,1307,""
796,"Monster800",1081,1,30,1332,""
797,"Monster801",1081,"",1,1337,""
798,"Monster802",1081,1,70,1380,""
799,"Monster803",1090,1,70,1924,""
800,"Monster804",1090,1,30,1928,""
801,"Monster805",1091,"",2,1275,""
802,"Monster806",1091,"",1,1686,""
803,"Monster807",1091,"",1,583,""
804,"Monster808",1092,"",2,471,""
805,"Monster809",1092,"",1,573,""
806,"Monster810",1092,"",1,803,""
807,"Monster811",1093,"",1,553,""
808,"Monster812",1093,"",1,567,""
809,"Monster813",1093,"",1,572,""
810,"Monster814",1093,"",1,573,""
811,"Monster815",1093,"",1,576,""
812,"Monster816",1093,"",1,583,""
813,"Monster817",1093,"",1,584,""
814,"Monster818",1094,"",1,576,""
815,"Monster819",1094,"",2,664,""
816,"Monster820",1094,"",2,678,""
817,"Monster821",1094,"",2,680,""
818,"Monster822",1094,"",3,820,""
819,"Monster823",1094,"",3,829,""
820,"Monster824",1095,"",1,646,""
821,"Monster825",1095,"",1,657,""
822,"Monster826",1095,"",1,798,""
823,"Monster827",1095,"",1,803,""
824,"Monster828",1096,"",1,618,""
825,"Monster829",1096,"",1,633,""
826,"Monster830",1096,"",1,789,""
827,"Monster831",1096,"",1,792,""
828,"Monster832",1097,"",2,1275,""
829,"Monster833",1097,"",1,1686,""
830,"Monster834",1097,"",1,583,""
831,"Monster835",1098,"",2,471,""
832,"Monster836",1098,"",1,573,""
833,"Monster837",1098,"",1,803,""
834,"Monster838",1099,"",1,553,""
835,"Monster839",1099,"",1,567,""
836,"Monster840",1099,"",1,572,""
837,"Monster841",1099,"",1,573,""
838,"Monster842",1099,"",1,576,""
839,"Monster843",1099,"",1,583,""
840,"Monster844",1099,"",1,584,""
841,"Monster845",1100,"",1,576,""
842,"Monster846",1100,"",2,664,""
843,"Monster847",1100,"",2,678,""
844,"Monster848",1100,"",2,680,""
845,"Monster849",1100,"",3,820,""
846,"Monster850",1100,"",3,829,""
847,"Monster851",1101,"",1,646,""
848,"Monster852",1101,"",1,657,""
849,"Monster853",1101,"",1,798,""
850,"Monster854",1101,"",1,803,""
851,"Monster855",1102,"",1,618,""
852,"Monster856",1102,"",1,633,""
853,"Monster857",1102,"",1,789,""
854,"Monster858",1102,"",1,792,""
855,"Monster859",1103,"",6,1682,""
856,"Monster860",1104,"",6,573,""
857,"Monster861",1105,"",6,1682,""
858,"Monster862",1106,"",6,573,""
859,"Monster863",1107,1,60,218,""
860,"Monster864",1107,1,40,219,""
861,"Monster865",1108,1,100,218,""
862,"Monster866",1109,1,40,217,""
863,"Monster867",1109,1,60,219,""
864,"Monster868",1110,1,100,217,""
865,"Monster869",1111,1,60,218,""
866,"Monster870",1111,1,40,219,""
867,"Monster871",1112,1,100,218,""
868,"Monster872",1113,1,40,217,""
869,"Monster873",1113,1,60,219,""
870,"Monster874",1114,1,100,217,""
871,"Monster875",1115,1,33,1161,""
872,"Monster876",1115,1,33,1163,""
873,"Monster877",1115,1,34,1165,""
874,"Monster878",1116,1,50,683,""
875,"Monster879",1116,1,50,646,""
876,"Monster880",1117,1,50,517,""
877,"Monster881",1117,1,50,931,""
878,"Monster882",1118,1,50,11,""
879,"Monster883",1118,1,50,52,""
880,"Monster884",1119,1,50,5,""
881,"Monster885",1119,1,50,59,""
882,"Monster886",1120,1,100,61,""
883,"Monster887",1121,1,50,299,""
884,"Monster888",1121,1,25,840,""
885,"Monster889",1121,1,25,836,""
886,"Monster890",1122,1,50,1370,""
887,"Monster891",1122,1,50,1302,""
888,"Monster892",1123,1,50,1359,""
889,"Monster893",1123,1,50,1304,""
890,"Monster894",1124,1,50,1494,""
891,"Monster895",1124,1,50,1442,""
892,"Monster896",1125,1,50,1983,""
893,"Monster897",1125,1,50,2071,""
894,"Monster898",1126,"",1,1320,""
895,"Monster899",1126,"",1,1347,""
896,"Monster900",1126,"",1,1350,""
897,"Monster901",1127,1,33,1161,""
898,"Monster902",1127,1,33,1163,""
899,"Monster903",1127,1,34,1165,""
900,"Monster904",1128,1,50,683,""
901,"Monster905",1128,1,50,646,""
902,"Monster906",1129,1,50,517,""
903,"Monster907",1129,1,50,931,""
904,"Monster908",1130,1,50,11,""
905,"Monster909",1130,1,50,52,""
906,"Monster910",1131,1,50,5,""
907,"Monster911",1131,1,50,59,""
908,"Monster912",1132,1,100,61,""
909,"Monster913",1133,1,50,299,""
910,"Monster914",1133,1,25,840,""
911,"Monster915",1133,1,25,836,""
912,"Monster916",1134,1,50,1370,""
913,"Monster917",1134,1,50,1302,""
914,"Monster918",1135,1,50,1359,""
915,"Monster919",1135,1,50,1304,""
916,"Monster920",1136,1,50,1494,""
917,"Monster921",1136,1,50,1442,""
918,"Monster922",1137,1,50,1983,""
919,"Monster923",1137,1,50,2071,""
920,"Monster924",1138,"",1,1320,""
921,"Monster925",1138,"",1,1347,""
922,"Monster926",1138,"",1,1350,""
923,"Monster927",1139,1,100,683,""
924,"Monster928",1140,1,100,683,""
925,"Monster929",1141,1,100,683,""
926,"Monster930",1142,1,100,683,""
927,"Monster931",1143,1,100,683,""
928,"Monster932",1144,1,100,618,""
929,"Monster933",1144,"",1,1686,""
930,"Monster934",1145,1,100,1993,""
931,"Monster935",1146,1,50,1544,""
932,"Monster936",1146,1,50,1808,""
933,"Monster937",1147,1,100,1093,""
934,"Monster938",1148,"",1,1644,""
935,"Monster939",1148,1,100,1687,""
936,"Monster940",1149,1,100,646,""
937,"Monster941",1149,"",1,1683,""
938,"Monster942",1150,1,20,274,""
939,"Monster943",1150,1,80,227,""
940,"Monster944",1151,1,100,338,""
941,"Monster945",1154,1,100,803,""
942,"Monster946",1152,1,80,1648,""
943,"Monster947",1152,1,20,1631,""
944,"Monster948",1153,"",1,429,""
945,"Monster949",1153,1,100,803,""
946,"Monster950",1155,1,100,664,""
947,"Monster951",1155,"",1,678,""
948,"Monster952",1156,1,30,680,""
949,"Monster953",1156,1,70,820,""
950,"Monster954",1157,1,70,246,""
951,"Monster955",1157,1,30,290,""
952,"Monster956",1158,1,60,1463,""
953,"Monster957",1158,1,40,1557,""
954,"Monster958",1159,"",1,429,""
955,"Monster959",1159,1,100,820,""
956,"Monster960",1160,1,60,52,""
957,"Monster961",1160,1,40,10,""
958,"Monster962",1161,1,100,918,""
959,"Monster963",1162,1,100,1650,""
960,"Monster964",1163,1,100,1672,""
961,"Monster965",1164,1,100,304,""
962,"Monster966",1165,1,40,618,""
963,"Monster967",1165,1,60,1687,""
964,"Monster968",1166,1,40,646,""
965,"Monster969",1166,1,60,803,""
966,"Monster970",1167,1,100,664,""
967,"Monster971",1167,"",1,820,""
968,"Monster972",1168,1,30,304,""
969,"Monster973",1168,1,20,1650,""
970,"Monster974",1168,1,50,52,""
971,"Monster975",1169,1,25,789,""
972,"Monster976",1169,"",1,618,""
973,"Monster977",1169,1,25,820,""
974,"Monster978",1169,"",1,664,""
975,"Monster979",1169,1,25,798,""
976,"Monster980",1169,"",1,646,""
977,"Monster981",1169,1,25,52,""
978,"Monster982",1169,"",1,1650,""
979,"Monster983",1170,1,50,1302,""
980,"Monster984",1170,1,50,1359,""
981,"Monster985",1171,1,30,1304,""
982,"Monster986",1171,1,70,1373,""
983,"Monster987",1172,1,40,1359,""
984,"Monster988",1172,1,60,1373,""
985,"Monster989",1173,1,30,1367,""
986,"Monster990",1173,1,70,1359,""
987,"Monster991",1174,1,50,1328,""
988,"Monster992",1174,1,50,1370,""
989,"Monster993",1175,1,50,1302,""
990,"Monster994",1175,1,50,1359,""
991,"Monster995",1176,1,30,1304,""
992,"Monster996",1176,1,70,1373,""
993,"Monster997",1177,1,40,1359,""
994,"Monster998",1177,1,60,1373,""
995,"Monster999",1178,1,30,1367,""
996,"Monster1000",1178,1,70,1359,""
997,"Monster1001",1179,1,50,1328,""
998,"Monster1002",1179,1,50,1370,""
999,"Monster1003",1180,1,40,1367,""
1000,"Monster1004",1180,1,60,1442,""
1001,"Monster1005",1181,1,50,1368,""
1002,"Monster1006",1181,1,50,1474,""
1003,"Monster1007",1182,1,30,1369,""
1004,"Monster1008",1182,1,70,1456,""
1005,"Monster1009",1183,1,40,1494,""
1006,"Monster1010",1183,1,60,1462,""
1007,"Monster1011",1184,1,30,1474,""
1008,"Monster1012",1184,1,70,1463,""
1009,"Monster1013",1185,1,40,1367,""
1010,"Monster1014",1185,1,60,1442,""
1011,"Monster1015",1186,1,50,1368,""
1012,"Monster1016",1186,1,50,1474,""
1013,"Monster1017",1187,1,30,1369,""
1014,"Monster1018",1187,1,70,1456,""
1015,"Monster1019",1188,1,40,1494,""
1016,"Monster1020",1188,1,60,1462,""
1017,"Monster1021",1189,1,30,1474,""
1018,"Monster1022",1189,1,70,1463,""
1019,"Monster1023",1190,1,100,111,""
1020,"Monster1024",1191,1,100,1535,""
1021,"Monster1025",1192,1,100,449,""
1022,"Monster1026",1193,1,100,2790,""
1023,"Monster1027",1194,1,100,1520,""
1024,"Monster1028",1195,1,100,480,""
1025,"Monster1029",1196,1,30,384,""
1026,"Monster1030",1196,1,70,395,""
1027,"Monster1031",1197,1,100,111,""
1028,"Monster1032",1198,1,100,1535,""
1029,"Monster1033",1199,1,100,449,""
1030,"Monster1034",1200,1,100,2790,""
1031,"Monster1035",1201,1,100,1520,""
1032,"Monster1036",1202,1,100,480,""
1033,"Monster1037",1203,1,30,384,""
1034,"Monster1038",1204,1,100,111,""
1035,"Monster1039",1205,1,100,1535,""
1036,"Monster1040",1206,1,100,449,""
1037,"Monster1041",1207,1,100,2790,""
1038,"Monster1042",1208,1,100,1520,""
1039,"Monster1043",1209,1,100,480,""
1040,"Monster1044",1210,1,30,384,""
1041,"Monster1045",1203,1,70,395,""
1042,"Monster1046",1221,"",1,803,""
1043,"Monster1047",1221,"",1,646,""
1044,"Monster1048",1222,"",1,618,""
1045,"Monster1049",1222,"",1,792,""
1046,"Monster1050",1223,"",1,664,""
1047,"Monster1051",1223,"",1,829,""
1048,"Monster1052",1224,"",1,864,""
1049,"Monster1053",1224,"",1,836,""
1050,"Monster1054",1224,"",1,840,""
1051,"Monster1055",1225,"",1,3090,""
1052,"Monster1056",1225,"",1,3091,""
1053,"Monster1057",1225,"",1,3092,""
1054,"Monster1058",1225,"",1,3093,""
1055,"Monster1059",1225,"",1,3094,""
1056,"Monster1060",1225,"",1,3095,""
1057,"Monster1061",1225,"",1,3096,""
1058,"Monster1062",1225,"",1,3097,""
1059,"Monster1063",1226,"",1,803,""
1060,"Monster1064",1226,"",1,646,""
1061,"Monster1065",1227,"",1,618,""
1062,"Monster1066",1227,"",1,792,""
1063,"Monster1067",1228,"",1,664,""
1064,"Monster1068",1228,"",1,829,""
1065,"Monster1069",1229,"",1,864,""
1066,"Monster1070",1229,"",1,836,""
1067,"Monster1071",1229,"",1,840,""
1068,"Monster1072",1230,"",1,3090,""
1069,"Monster1073",1230,"",1,3091,""
1070,"Monster1074",1230,"",1,3092,""
1071,"Monster1075",1230,"",1,3093,""
1072,"Monster1076",1230,"",1,3094,""
1073,"Monster1077",1230,"",1,3095,""
1074,"Monster1078",1230,"",1,3096,""
1075,"Monster1079",1230,"",1,3097,""
1076,"Monster1080",1211,1,15,1727,""
1077,"Monster1081",1211,1,15,1808,""
1078,"Monster1082",1211,1,35,1726,""
1079,"Monster1083",1211,1,35,1811,""
1080,"Monster1084",1212,1,50,2067,""
1081,"Monster1085",1212,1,50,1996,""
1082,"Monster1086",1212,"",1,1648,""
1083,"Monster1087",1213,1,40,463,""
1084,"Monster1088",1213,1,60,127,""
1085,"Monster1089",1214,"",1,429,""
1086,"Monster1090",1214,1,20,646,""
1087,"Monster1091",1214,1,40,792,""
1088,"Monster1092",1214,1,40,820,""
1089,"Monster1093",1215,1,30,1494,""
1090,"Monster1094",1215,1,30,1463,""
1091,"Monster1095",1215,1,40,1460,""
1092,"Monster1096",1216,1,15,1727,""
1093,"Monster1097",1216,1,15,1808,""
1094,"Monster1098",1216,1,35,1726,""
1095,"Monster1099",1216,1,35,1811,""
1096,"Monster1100",1217,1,50,2067,""
1097,"Monster1101",1217,1,50,1996,""
1098,"Monster1102",1217,"",1,1648,""
1099,"Monster1103",1218,1,40,463,""
1100,"Monster1104",1218,1,60,127,""
1101,"Monster1105",1219,"",1,429,""
1102,"Monster1106",1219,1,20,646,""
1103,"Monster1107",1219,1,40,792,""
1104,"Monster1108",1219,1,40,820,""
1105,"Monster1109",1220,1,30,1494,""
1106,"Monster1110",1220,1,30,1463,""
1107,"Monster1111",1220,1,40,1460,""
1108,"Monster1112",1231,"",1,518,""
1109,"Monster1113",1231,1,100,931,""
1110,"Monster1114",1232,"",1,517,""
1111,"Monster1115",1232,1,100,2364,""
1112,"Monster1116",1233,1,100,1093,""
1113,"Monster1117",1234,1,100,127,""
1114,"Monster1118",1235,1,100,474,""
1115,"Monster1119",1236,1,50,1494,""
1116,"Monster1120",1236,1,50,1474,""
1117,"Monster1121",1237,"",1,518,""
1118,"Monster1122",1237,1,100,931,""
1119,"Monster1123",1238,"",1,517,""
1120,"Monster1124",1238,1,100,2364,""
1121,"Monster1125",1239,1,100,1093,""
1122,"Monster1126",1240,1,100,127,""
1123,"Monster1127",1241,1,100,474,""
1124,"Monster1128",1242,1,50,1494,""
1125,"Monster1129",1242,1,50,1474,""
1126,"Monster1130",1262,1,100,1597,""
1127,"Monster1131",1263,1,100,1583,""
1128,"Monster1132",1264,1,100,918,""
1129,"Monster1133",1265,1,100,11,""
1130,"Monster1134",1266,1,70,57,""
1131,"Monster1135",1266,1,30,53,""
1132,"Monster1136",1267,1,100,127,""
1133,"Monster1137",1268,1,100,1622,""
1134,"Monster1138",1269,1,100,463,""
1135,"Monster1139",1270,"",1,423,""
1136,"Monster1140",1270,1,33,1251,""
1137,"Monster1141",1270,1,33,1253,""
1138,"Monster1142",1270,1,34,1255,""
1139,"Monster1143",1271,"",1,434,""
1140,"Monster1144",1271,1,100,694,""
1141,"Monster1145",1272,1,100,573,""
1142,"Monster1146",1273,1,40,694,""
1143,"Monster1147",1273,1,13,1251,""
1144,"Monster1148",1273,1,13,1253,""
1145,"Monster1149",1273,1,14,1255,""
1146,"Monster1150",1273,1,20,463,""
1147,"Monster1151",1274,1,50,57,""
1148,"Monster1152",1274,1,50,53,""
1149,"Monster1153",1275,1,50,2845,""
1150,"Monster1154",1275,1,50,2806,""
1151,"Monster1155",1275,"",1,2812,""
1152,"Monster1156",1276,1,65,60,""
1153,"Monster1157",1276,1,35,4,""
1154,"Monster1158",1277,1,100,979,""
1155,"Monster1159",1278,1,100,984,""
1156,"Monster1160",1279,1,100,1001,""
1157,"Monster1161",1280,1,100,995,""
1158,"Monster1162",1281,1,50,1751,""
1159,"Monster1163",1281,1,50,1757,""
1160,"Monster1164",1281,"",1,1886,""
1161,"Monster1165",1282,1,50,1757,""
1162,"Monster1166",1282,1,50,1830,""
1163,"Monster1167",1282,"",1,1802,""
1164,"Monster1168",1283,1,50,1726,""
1165,"Monster1169",1283,1,50,1725,""
1166,"Monster1170",1284,1,50,1730,""
1167,"Monster1171",1284,1,50,1809,""
1168,"Monster1172",1285,1,100,1093,""
1169,"Monster1173",1286,1,100,523,""
1170,"Monster1174",1287,"",1,519,""
1171,"Monster1175",1287,"",1,516,""
1172,"Monster1176",1287,"",1,517,""
1173,"Monster1177",1288,1,100,499,""
1174,"Monster1178",1289,1,50,392,""
1175,"Monster1179",1289,1,50,394,""
1176,"Monster1180",1290,1,100,392,""
1177,"Monster1181",1290,"",1,382,""
1178,"Monster1182",1291,"",1,680,""
1179,"Monster1183",1291,1,20,840,""
1180,"Monster1184",1291,1,20,836,""
1181,"Monster1185",1291,1,60,683,""
1182,"Monster1186",1292,"",1,657,""
1183,"Monster1187",1292,1,20,840,""
1184,"Monster1188",1292,1,20,836,""
1185,"Monster1189",1292,1,60,683,""
1186,"Monster1190",1293,1,50,820,""
1187,"Monster1191",1293,1,50,798,""
1188,"Monster1192",1293,"",2,573,""
1189,"Monster1193",1294,1,100,683,""
1190,"Monster1194",1295,1,100,2128,""
1191,"Monster1195",1296,1,50,1968,""
1192,"Monster1196",1296,1,50,2038,""
1193,"Monster1197",1296,"",1,1650,""
1194,"Monster1198",1297,"",1,2116,""
1195,"Monster1199",1297,1,50,1968,""
1196,"Monster1200",1297,1,50,2038,""
1197,"Monster1201",1298,1,100,1565,""
1198,"Monster1202",1299,"",1,1557,""
1199,"Monster1203",1299,"",2,1559,""
1200,"Monster1204",1300,1,85,683,""
1201,"Monster1205",1300,1,15,553,""
1202,"Monster1206",1301,1,85,931,""
1203,"Monster1207",1301,1,15,523,""
1204,"Monster1208",1302,"",2,1302,""
1205,"Monster1209",1302,"",2,1359,""
1206,"Monster1210",1302,1,100,1373,""
1207,"Monster1211",1303,"",1,1304,""
1208,"Monster1212",1303,"",2,1359,""
1209,"Monster1213",1303,1,100,1373,""
1210,"Monster1214",1304,"",2,1328,""
1211,"Monster1215",1304,1,100,1373,""
1212,"Monster1216",1305,1,70,1460,""
1213,"Monster1217",1305,1,30,1494,""
1214,"Monster1218",1305,"",1,1369,""
1215,"Monster1219",1306,1,100,1442,""
1216,"Monster1220",1306,"",2,1456,""
1217,"Monster1221",1307,1,100,1442,""
1218,"Monster1222",1307,"",2,1463,""
1219,"Monster1223",1308,1,100,1474,""
1220,"Monster1224",1309,"",1,1367,""
1221,"Monster1225",1309,1,100,1442,""
1222,"Monster1226",1310,1,100,338,""
1223,"Monster1227",1311,1,100,274,""
1224,"Monster1228",1312,1,100,1648,""
1225,"Monster1229",1313,1,100,1631,""
1226,"Monster1230",1314,1,100,651,""
1227,"Monster1231",1314,"",1,657,""
1228,"Monster1232",1315,1,50,2845,""
1229,"Monster1233",1315,1,50,2806,""
1230,"Monster1234",1316,1,40,2845,""
1231,"Monster1235",1316,1,60,2806,""
1232,"Monster1236",1317,1,100,694,""
1233,"Monster1237",1318,1,30,553,""
1234,"Monster1238",1318,1,70,694,""
1235,"Monster1239",1319,1,100,553,""
1236,"Monster1240",1320,1,70,798,""
1237,"Monster1241",1320,1,30,646,""
1238,"Monster1242",1321,1,40,107,""
1239,"Monster1243",1321,1,60,1001,""
1240,"Monster1244",1322,1,50,3246,""
1241,"Monster1245",1322,1,50,3248,""
1242,"Monster1246",1323,1,30,743,""
1243,"Monster1247",1323,1,30,745,""
1244,"Monster1248",1323,1,40,749,""
1245,"Monster1249",1324,1,100,365,""
1246,"Monster1250",1324,"",1,378,""
1247,"Monster1251",1325,1,100,407,""
1248,"Monster1252",1326,1,100,927,""
1249,"Monster1253",1327,1,70,979,""
1250,"Monster1254",1327,1,30,984,""
1251,"Monster1255",1328,1,100,991,""
1252,"Monster1256",1329,1,40,299,""
1253,"Monster1257",1329,1,60,836,""
1254,"Monster1258",1330,1,60,683,""
1255,"Monster1259",1330,1,40,553,""
1256,"Monster1260",1331,1,30,1198,""
1257,"Monster1261",1331,1,30,1201,""
1258,"Monster1262",1331,1,40,1204,""
1259,"Monster1263",1332,"",1,523,""
1260,"Monster1264",1332,1,100,931,""
1261,"Monster1265",1333,1,100,479,""
1262,"Monster1266",1334,1,70,445,""
1263,"Monster1267",1334,1,30,455,""
1264,"Monster1268",1335,1,50,338,""
1265,"Monster1269",1335,1,50,342,""
1266,"Monster1270",1336,1,30,274,""
1267,"Monster1271",1336,1,70,227,""
1268,"Monster1272",1337,1,70,170,""
1269,"Monster1273",1337,1,30,185,""
1270,"Monster1274",1338,1,50,2845,""
1271,"Monster1275",1338,1,50,2806,""
1272,"Monster1276",1338,"",1,2848,""
1273,"Monster1277",1338,"",1,2812,""
1274,"Monster1278",1339,1,100,1370,""
1275,"Monster1279",1339,"",2,1302,""
1276,"Monster1280",1340,1,70,1968,""
1277,"Monster1281",1340,1,30,2067,""
1278,"Monster1282",1341,1,60,1442,""
1279,"Monster1283",1341,1,20,1494,""
1280,"Monster1284",1341,1,20,1474,""
1281,"Monster1285",1342,1,60,2135,""
1282,"Monster1286",1342,1,40,2139,""
1283,"Monster1287",1342,"",2,1622,""
1284,"Monster1288",1343,"",2,1583,""
1285,"Monster1289",1343,1,50,1593,""
1286,"Monster1290",1343,1,50,1591,""
1287,"Monster1291",1344,1,100,1565,""
1288,"Monster1292",1344,"",2,1557,""
1289,"Monster1293",1345,1,100,2128,""
1290,"Monster1294",1346,1,70,798,""
1291,"Monster1295",1346,1,30,646,""
1292,"Monster1296",1347,1,40,107,""
1293,"Monster1297",1347,1,60,1001,""
1294,"Monster1298",1348,1,50,3246,""
1295,"Monster1299",1348,1,50,3248,""
1296,"Monster1300",1349,1,30,743,""
1297,"Monster1301",1349,1,30,745,""
1298,"Monster1302",1349,1,40,749,""
