"rownum","Id","Tier","Mod","NodeSpawnLocation","Tags","Icon","Type","Achievements"
212,"AddedChaosHighReducedLife",3,33596,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
213,"AddedChaosHighReducedLife",4,33597,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
214,"AddedChaosHighReducedLife",5,33598,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
215,"AddedChaos2hHighReducedLife",1,33599,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
216,"AddedChaos2hHighReducedLife",2,33600,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
217,"AddedChaos2hHighReducedLife",3,33601,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
218,"AddedChaos2hHighReducedLife",4,33602,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
219,"AddedChaos2hHighReducedLife",5,33603,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
220,"AddedChaos",1,33604,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
221,"AddedChaos",2,33605,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
222,"AddedChaos",3,33606,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
223,"AddedChaos",4,33607,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
224,"AddedChaos",5,33608,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
225,"AddedChaos2h",1,33609,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
226,"AddedChaos2h",2,33610,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
227,"AddedChaos2h",3,33611,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
228,"AddedChaos2h",4,33612,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
229,"AddedChaos2h",5,33613,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
230,"AddedChaosLowPoisonChance",1,33614,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
231,"AddedChaosLowPoisonChance",2,33615,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
232,"AddedChaosLowPoisonChance",3,33616,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
233,"AddedChaosLowPoisonChance",4,33617,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
234,"AddedChaosLowPoisonChance",5,33618,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
235,"AddedChaos2hLowPoisonChance",1,33619,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
236,"AddedChaos2hLowPoisonChance",2,33620,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
237,"AddedChaos2hLowPoisonChance",3,33621,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
238,"AddedChaos2hLowPoisonChance",4,33622,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
239,"AddedChaos2hLowPoisonChance",5,33623,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
240,"AddedChaosLowWitheredEffect",1,33624,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
241,"AddedChaosLowWitheredEffect",2,33625,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
242,"AddedChaosLowWitheredEffect",3,33626,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
243,"AddedChaosLowWitheredEffect",4,33627,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
244,"AddedChaosLowWitheredEffect",5,33628,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
245,"AddedChaos2hLowWitheredEffect",1,33629,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
246,"AddedChaos2hLowWitheredEffect",2,33630,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
247,"AddedChaos2hLowWitheredEffect",3,33631,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
248,"AddedChaos2hLowWitheredEffect",4,33632,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
249,"AddedChaos2hLowWitheredEffect",5,33633,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[]
250,"AddedElementalHighCannotInflictElementalAilments",1,33634,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
251,"AddedElementalHighCannotInflictElementalAilments",2,33635,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
252,"AddedElementalHighCannotInflictElementalAilments",3,33636,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
253,"AddedElemental2hHighCannotInflictElementalAilments",1,33637,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
254,"AddedElemental2hHighCannotInflictElementalAilments",2,33638,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
255,"AddedElemental2hHighCannotInflictElementalAilments",3,33639,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
256,"AddedElemental",1,33640,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
257,"AddedElemental",2,33641,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
258,"AddedElemental",3,33642,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
259,"AddedElemental2h",1,33643,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
260,"AddedElemental2h",2,33644,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
261,"AddedElemental2h",3,33645,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
262,"AddedElementalLowElementalAilmentChance",1,33646,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
263,"AddedElementalLowElementalAilmentChance",2,33647,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
264,"AddedElementalLowElementalAilmentChance",3,33648,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
265,"AddedElemental2hLowElementalAilmentChance",1,33649,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
266,"AddedElemental2hLowElementalAilmentChance",2,33650,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
267,"AddedElemental2hLowElementalAilmentChance",3,33651,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
268,"AddedElementalLowElementalAilmentEffect",1,33652,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
269,"AddedElementalLowElementalAilmentEffect",2,33653,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
270,"AddedElementalLowElementalAilmentEffect",3,33654,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
271,"AddedElemental2hLowElementalAilmentEffect",1,33655,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
272,"AddedElemental2hLowElementalAilmentEffect",2,33656,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
273,"AddedElemental2hLowElementalAilmentEffect",3,33657,[1],"[0,1,3]","Art/2DArt/SkillIcons/passives/WeaponElementalNotable.dds",0,[]
274,"SpellAddedPhysicalHighReducedCastSpeed",1,33658,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
275,"SpellAddedPhysicalHighReducedCastSpeed",2,33659,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
276,"SpellAddedPhysicalHighReducedCastSpeed",3,33660,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
277,"SpellAddedPhysicalHighReducedCastSpeed",4,33661,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
278,"SpellAddedPhysicalHighReducedCastSpeed",5,33662,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
279,"SpellAddedPhysical2hHighReducedCastSpeed",1,33663,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
280,"SpellAddedPhysical2hHighReducedCastSpeed",2,33664,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
281,"SpellAddedPhysical2hHighReducedCastSpeed",3,33665,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
282,"SpellAddedPhysical2hHighReducedCastSpeed",4,33666,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
283,"SpellAddedPhysical2hHighReducedCastSpeed",5,33667,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
284,"SpellAddedPhysical",1,33668,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
285,"SpellAddedPhysical",2,33669,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
286,"SpellAddedPhysical",3,33670,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
287,"SpellAddedPhysical",4,33671,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
288,"SpellAddedPhysical",5,33672,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
289,"SpellAddedPhysical2h",1,33673,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
290,"SpellAddedPhysical2h",2,33674,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
291,"SpellAddedPhysical2h",3,33675,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
292,"SpellAddedPhysical2h",4,33676,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
293,"SpellAddedPhysical2h",5,33677,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
294,"SpellAddedPhysicalLowFireConversion",1,33678,[1],"[2,0]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
295,"SpellAddedPhysicalLowFireConversion",2,33679,[1],"[2,0]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
296,"SpellAddedPhysicalLowFireConversion",3,33680,[1],"[2,0]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
297,"SpellAddedPhysicalLowFireConversion",4,33681,[1],"[2,0]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
298,"SpellAddedPhysicalLowFireConversion",5,33682,[1],"[2,0]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
299,"SpellAddedPhysical2hLowFireConversion",1,33683,[1],"[2,0]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
300,"SpellAddedPhysical2hLowFireConversion",2,33684,[1],"[2,0]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
301,"SpellAddedPhysical2hLowFireConversion",3,33685,[1],"[2,0]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
302,"SpellAddedPhysical2hLowFireConversion",4,33686,[1],"[2,0]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
303,"SpellAddedPhysical2hLowFireConversion",5,33687,[1],"[2,0]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
304,"SpellAddedPhysicalLowColdConversion",1,33688,[1],"[2,1]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
305,"SpellAddedPhysicalLowColdConversion",2,33689,[1],"[2,1]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
306,"SpellAddedPhysicalLowColdConversion",3,33690,[1],"[2,1]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
307,"SpellAddedPhysicalLowColdConversion",4,33691,[1],"[2,1]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
308,"SpellAddedPhysicalLowColdConversion",5,33692,[1],"[2,1]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
309,"SpellAddedPhysical2hLowColdConversion",1,33693,[1],"[2,1]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
310,"SpellAddedPhysical2hLowColdConversion",2,33694,[1],"[2,1]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
311,"SpellAddedPhysical2hLowColdConversion",3,33695,[1],"[2,1]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
312,"SpellAddedPhysical2hLowColdConversion",4,33696,[1],"[2,1]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
313,"SpellAddedPhysical2hLowColdConversion",5,33697,[1],"[2,1]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
314,"SpellAddedPhysicalLowLightningConversion",1,33698,[1],"[2,3]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
315,"SpellAddedPhysicalLowLightningConversion",2,33699,[1],"[2,3]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
316,"SpellAddedPhysicalLowLightningConversion",3,33700,[1],"[2,3]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
317,"SpellAddedPhysicalLowLightningConversion",4,33701,[1],"[2,3]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
318,"SpellAddedPhysicalLowLightningConversion",5,33702,[1],"[2,3]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
319,"SpellAddedPhysical2hLowLightningConversion",1,33703,[1],"[2,3]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
320,"SpellAddedPhysical2hLowLightningConversion",2,33704,[1],"[2,3]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
321,"SpellAddedPhysical2hLowLightningConversion",3,33705,[1],"[2,3]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
322,"SpellAddedPhysical2hLowLightningConversion",4,33706,[1],"[2,3]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
323,"SpellAddedPhysical2hLowLightningConversion",5,33707,[1],"[2,3]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
324,"SpellAddedPhysicalLowChaosConversion",1,33708,[1],"[2,4]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
325,"SpellAddedPhysicalLowChaosConversion",2,33709,[1],"[2,4]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
326,"SpellAddedPhysicalLowChaosConversion",3,33710,[1],"[2,4]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
327,"SpellAddedPhysicalLowChaosConversion",4,33711,[1],"[2,4]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
328,"SpellAddedPhysicalLowChaosConversion",5,33712,[1],"[2,4]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
329,"SpellAddedPhysical2hLowChaosConversion",1,33713,[1],"[2,4]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
330,"SpellAddedPhysical2hLowChaosConversion",2,33714,[1],"[2,4]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
331,"SpellAddedPhysical2hLowChaosConversion",3,33715,[1],"[2,4]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
332,"SpellAddedPhysical2hLowChaosConversion",4,33716,[1],"[2,4]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
333,"SpellAddedPhysical2hLowChaosConversion",5,33717,[1],"[2,4]","Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
334,"SpellAddedPhysicalLowOverwhelm",1,33718,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
335,"SpellAddedPhysicalLowOverwhelm",2,33719,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
336,"SpellAddedPhysicalLowOverwhelm",3,33720,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
337,"SpellAddedPhysicalLowOverwhelm",4,33721,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
338,"SpellAddedPhysicalLowOverwhelm",5,33722,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
339,"SpellAddedPhysical2hLowOverwhelm",1,33723,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
340,"SpellAddedPhysical2hLowOverwhelm",2,33724,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
341,"SpellAddedPhysical2hLowOverwhelm",3,33725,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
342,"SpellAddedPhysical2hLowOverwhelm",4,33726,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
343,"SpellAddedPhysical2hLowOverwhelm",5,33727,[1],[2],"Art/2DArt/SkillIcons/passives/MasterofForce.dds",0,[]
344,"SpellAddedFireHighReducedCastSpeed",1,33728,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
345,"SpellAddedFireHighReducedCastSpeed",2,33729,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
346,"SpellAddedFireHighReducedCastSpeed",3,33730,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
347,"SpellAddedFireHighReducedCastSpeed",4,33731,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
348,"SpellAddedFireHighReducedCastSpeed",5,33732,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
349,"SpellAddedFire2hHighReducedCastSpeed",1,33733,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
350,"SpellAddedFire2hHighReducedCastSpeed",2,33734,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
351,"SpellAddedFire2hHighReducedCastSpeed",3,33735,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
352,"SpellAddedFire2hHighReducedCastSpeed",4,33736,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
353,"SpellAddedFire2hHighReducedCastSpeed",5,33737,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
354,"SpellAddedFire",1,33738,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
355,"SpellAddedFire",2,33739,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
356,"SpellAddedFire",3,33740,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
357,"SpellAddedFire",4,33741,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
358,"SpellAddedFire",5,33742,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
359,"SpellAddedFire2h",1,33743,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
360,"SpellAddedFire2h",2,33744,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
361,"SpellAddedFire2h",3,33745,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
362,"SpellAddedFire2h",4,33746,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
363,"SpellAddedFire2h",5,33747,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
364,"SpellAddedFireLowIgniteChance",1,33748,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
365,"SpellAddedFireLowIgniteChance",2,33749,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
366,"SpellAddedFireLowIgniteChance",3,33750,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
367,"SpellAddedFireLowIgniteChance",4,33751,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
368,"SpellAddedFireLowIgniteChance",5,33752,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
369,"SpellAddedFire2hLowIgniteChance",1,33753,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
370,"SpellAddedFire2hLowIgniteChance",2,33754,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
371,"SpellAddedFire2hLowIgniteChance",3,33755,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
372,"SpellAddedFire2hLowIgniteChance",4,33756,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
373,"SpellAddedFire2hLowIgniteChance",5,33757,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
374,"SpellAddedFireLowImplicitEffect",1,33758,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
375,"SpellAddedFireLowImplicitEffect",2,33759,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
376,"SpellAddedFireLowImplicitEffect",3,33760,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
377,"SpellAddedFireLowImplicitEffect",4,33761,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
378,"SpellAddedFireLowImplicitEffect",5,33762,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
379,"SpellAddedFire2hLowImplicitEffect",1,33763,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
380,"SpellAddedFire2hLowImplicitEffect",2,33764,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
381,"SpellAddedFire2hLowImplicitEffect",3,33765,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
382,"SpellAddedFire2hLowImplicitEffect",4,33766,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
383,"SpellAddedFire2hLowImplicitEffect",5,33767,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
384,"SpellAddedColdHighCannotChill",1,33768,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
385,"SpellAddedColdHighCannotChill",2,33769,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
386,"SpellAddedColdHighCannotChill",3,33770,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
387,"SpellAddedColdHighCannotChill",4,33771,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
388,"SpellAddedColdHighCannotChill",5,33772,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
389,"SpellAddedCold2hHighCannotChill",1,33773,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
390,"SpellAddedCold2hHighCannotChill",2,33774,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
391,"SpellAddedCold2hHighCannotChill",3,33775,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
392,"SpellAddedCold2hHighCannotChill",4,33776,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
393,"SpellAddedCold2hHighCannotChill",5,33777,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
394,"SpellAddedCold",1,33778,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
395,"SpellAddedCold",2,33779,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
396,"SpellAddedCold",3,33780,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
397,"SpellAddedCold",4,33781,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
398,"SpellAddedCold",5,33782,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
399,"SpellAddedCold2h",1,33783,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
400,"SpellAddedCold2h",2,33784,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
401,"SpellAddedCold2h",3,33785,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
402,"SpellAddedCold2h",4,33786,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
403,"SpellAddedCold2h",5,33787,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
404,"SpellAddedColdLowFreezeChance",1,33788,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
405,"SpellAddedColdLowFreezeChance",2,33789,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
406,"SpellAddedColdLowFreezeChance",3,33790,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
407,"SpellAddedColdLowFreezeChance",4,33791,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
408,"SpellAddedColdLowFreezeChance",5,33792,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
409,"SpellAddedCold2hLowFreezeChance",1,33793,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
410,"SpellAddedCold2hLowFreezeChance",2,33794,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
411,"SpellAddedCold2hLowFreezeChance",3,33795,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
412,"SpellAddedCold2hLowFreezeChance",4,33796,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
413,"SpellAddedCold2hLowFreezeChance",5,33797,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
414,"SpellAddedColdLowCastSpeed",1,33798,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
415,"SpellAddedColdLowCastSpeed",2,33799,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
416,"SpellAddedColdLowCastSpeed",3,33800,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
417,"SpellAddedColdLowCastSpeed",4,33801,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
418,"SpellAddedColdLowCastSpeed",5,33802,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
419,"SpellAddedCold2hLowCastSpeed",1,33803,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
420,"SpellAddedCold2hLowCastSpeed",2,33804,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
