"rownum","Id","HASH32","DisplayString","DisplayString (French)","DisplayString (German)","DisplayString (Japanese)","DisplayString (Korean)","DisplayString (Portuguese)","DisplayString (Russian)","DisplayString (Spanish)","DisplayString (Thai)","DisplayString (Traditional Chinese)","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)"
1298,"memory_boss",3213541960,"","","","","","","","","","","","","","","","","","","",""
1299,"memory_infused_same_class_drops",1327105034,"<rgb(230,247,246)>{Dropped Items are of the same Type}","<rgb(230,247,246)>{Les Objets cédés sont du même Type}","<rgb(230,247,246)>{Fallen gelassene Gegenstände sind vom selben Typ}","<rgb(230,247,246)>{ドロップアイテムは同じタイプ}","<rgb(230,247,246)>{떨어지는 아이템이 같은 유형}","<rgb(230,247,246)>{Itens encontrados são do mesmo tipo}","<rgb(230,247,246)>{Выпадают предметы одного типа}","<rgb(230,247,246)>{Los objetos que caen son del mismo tipo}","<rgb(230,247,246)>{ดรอปไอเทมชนิดเดียวกันทั้งหมด}","<rgb(230,247,246)>{掉落的物品為相同類型}","","","","","","","","","",""
1300,"memory_infused_convert_to_gold",999318253,"<rgb(230,247,246)>{Converts most dropped Items to Gold}","<rgb(230,247,246)>{Convertit la plupart des Objets cédés en Or}","<rgb(230,247,246)>{Wandelt die meisten fallen gelassenen Gegenstände in Gold um}","<rgb(230,247,246)>{ドロップアイテムのほとんどをゴールドに変換}","<rgb(230,247,246)>{대부분의 떨어지는 아이템을 골드로 전환}","<rgb(230,247,246)>{Converte a maioria dos itens encontrados em ouro}","<rgb(230,247,246)>{Превращает большинство выпадаюших предметов в золото}","<rgb(230,247,246)>{Convierte la mayoría de los objetos que caen en oro}","<rgb(230,247,246)>{แปลงไอเทมที่ดรอปส่วนใหญ่เป็นทอง}","<rgb(230,247,246)>{將大部分掉落的物品轉化成金幣}","","","","","","","","","",""
1301,"memory_infused_revive_on_death",1563896005,"<rgb(230,247,246)>{Revives on Death}","<rgb(230,247,246)>{Ressuscite en Mourant}","<rgb(230,247,246)>{Wird nach Tod wiederbelebt}","<rgb(230,247,246)>{死亡時に復活}","<rgb(230,247,246)>{사망 시 부활}","<rgb(230,247,246)>{Revive ao morrer}","<rgb(230,247,246)>{Возрождается при смерти}","<rgb(230,247,246)>{Revive al morir}","<rgb(230,247,246)>{คืนชีพเมื่อตาย}","<rgb(230,247,246)>{死亡後復甦}","","","","","","","","","",""
1302,"memory_infused_cannot_drop_equipment",846425646,"<rgb(230,247,246)>{Drops cannot be Items that can have Rarity}","<rgb(230,247,246)>{Les Objets cédés ne peuvent pas être des objets pouvant avoir une Rareté}","<rgb(230,247,246)>{Fallen gelassene Gegenstände können keine Seltenheit haben}","<rgb(230,247,246)>{ドロップアイテムはレアリティを持たない}","<rgb(230,247,246)>{떨어지는 아이템이 희귀도가 있을 수 있는 아이템일 수 없음}","<rgb(230,247,246)>{Itens encontrados não podem ser itens que podem ter raridade}","<rgb(230,247,246)>{Не могут выпасть предметы с редкостью}","<rgb(230,247,246)>{El botín no puede contener objetos con rareza}","<rgb(230,247,246)>{ไม่สามารถดรอปไอเทมที่มีระดับความหายากได้}","<rgb(230,247,246)>{不會掉落帶有稀有度的物品}","","","","","","","","","",""
1303,"graft",1775479167,"","","","","","","","","","","","","","","","","","","",""
1304,"graft_uulnetol",2671727923,"","","","","","","","","","","","","","","","","","","",""
1305,"graft_esh",2711733533,"","","","","","","","","","","","","","","","","","","",""
1306,"graft_xoph",3568101365,"","","","","","","","","","","","","","","","","","","",""
1307,"graft_tul",173468998,"","","","","","","","","","","","","","","","","","","",""
1308,"graft_tutorial",2748765476,"","","","","","","","","","","","","","","","","","","",""
1309,"graft_uulnetol_hand_slam",2852072779,"","","","","","","","","","","","","","","","","","","",""
1310,"graft_uulnetol_bone_spires",2106553977,"","","","","","","","","","","","","","","","","","","",""
1311,"graft_uulnetol_impale_buff",2548074224,"","","","","","","","","","","","","","","","","","","",""
1312,"graft_uulnetol_low_life_buff",821560250,"","","","","","","","","","","","","","","","","","","",""
1313,"graft_xoph_molten_shell",4049464673,"","","","","","","","","","","","","","","","","","","",""
1314,"graft_xoph_cremations",172796006,"","","","","","","","","","","","","","","","","","","",""
1315,"graft_xoph_flame_pillars",1402676428,"","","","","","","","","","","","","","","","","","","",""
1316,"graft_xoph_ailment_buff",1591446710,"","","","","","","","","","","","","","","","","","","",""
1317,"graft_esh_bolt_ring",363683786,"","","","","","","","","","","","","","","","","","","",""
1318,"graft_esh_lightning_clones",2127292343,"","","","","","","","","","","","","","","","","","","",""
1319,"graft_esh_lightning_hands",1851834889,"","","","","","","","","","","","","","","","","","","",""
1320,"graft_esh_jolt_buff",63693295,"","","","","","","","","","","","","","","","","","","",""
1321,"graft_tul_tornado",1836696038,"","","","","","","","","","","","","","","","","","","",""
1322,"graft_tul_ice_mortars",1665248004,"","","","","","","","","","","","","","","","","","","",""
1323,"graft_tul_summon",972849189,"","","","","","","","","","","","","","","","","","","",""
1324,"graft_tul_aegis",2240638889,"","","","","","","","","","","","","","","","","","","",""
1325,"graft_damaging_skill",1940118154,"","","","","","","","","","","","","","","","","","","",""
1326,"brequel_monster",2919957168,"","","","","","","","","","","","","","","","","","","",""
1327,"boss",1214526057,"","","","","","","","","","","","","","","","","","","",""
1328,"itemisedcorpse_low",2772568825,"","","","","","","","","","","","","","","","","","","",""
1329,"itemisedcorpse_mid",2964991110,"","","","","","","","","","","","","","","","","","","",""
1330,"itemisedcorpse_high",3787835204,"","","","","","","","","","","","","","","","","","","",""
1331,"mutatedunique",1179645420,"","","","","","","","","","","","","","","","","","","",""
1332,"wand_can_roll_caster_modifiers",3353839833,"","","","","","","","","","","","","","","","","","","",""
1333,"zana_influenced_map",880338413,"","","","","","","","","","","","","","","","","","","",""
1334,"breach_fodder",819364446,"","","","","","","","","","","","","","","","","","","",""
1335,"incubator",555512649,"","","","","","","","","","","","","","","","","","","",""
1336,"brequelfruit",3191045870,"","","","","","","","","","","","","","","","","","","",""
1337,"breach_wild_boss",3927683441,"","","","","","","","","","","","","","","","","","","",""
1338,"jewellery",1656321561,"","","","","","","","","","","","","","","","","","","",""
1339,"str_tattoo",3904063835,"","","","","","","","","","","","","","","","","","","",""
1340,"dex_tattoo",278042237,"","","","","","","","","","","","","","","","","","","",""
1341,"int_tattoo",3727526392,"","","","","","","","","","","","","","","","","","","",""
1342,"str_runegraft",744035430,"","","","","","","","","","","","","","","","","","","",""
1343,"dex_runegraft",3700572158,"","","","","","","","","","","","","","","","","","","",""
1344,"int_runegraft",2962384703,"","","","","","","","","","","","","","","","","","","",""
1345,"faridun_alt_environment",1393135220,"","","","","","","","","","","","","","","","","","","",""
1346,"captured_beast",1598154351,"","","","","","","","","","","","","","","","","","","",""
1347,"very_low_tier_currency",1079732402,"","","","","","","","","","","","","","","","","","","",""
1348,"low_tier_currency",776307594,"","","","","","","","","","","","","","","","","","","",""
1349,"mid_tier_currency",128618147,"","","","","","","","","","","","","","","","","","","",""
1350,"high_tier_currency",4278145029,"","","","","","","","","","","","","","","","","","","",""
1351,"extreme_tier_currency",3431169874,"","","","","","","","","","","","","","","","","","","",""
1352,"Ritual_Boss_Divination_Card",4222867563,"","","","","","","","","","","","","","","","","","","",""
1353,"quest_strongbox",3763145675,"","","","","","","","","","","","","","","","","","","",""
1354,"bismuth_tornado",1441825433,"","","","","","","","","","","","","","","","","","","",""
