"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28","i32_44"
230,"P2_BridgeTown_1","Metadata/Terrain/Act7/Town/Graphs/bridge_town.tgr",105,100,100,[0],60
231,"P2_BrokenBridge_1","Metadata/Terrain/Act7/Area1/Graphs/field_ruins_01.tgr",100,50,100,[0],60
232,"P2_BrokenBridge_2","Metadata/Terrain/Act7/Area1/Graphs/field_ruins_02.tgr",100,50,100,[0],60
233,"P2_BrokenBridge_3","Metadata/Terrain/Act7/Area1/Graphs/field_ruins_03.tgr",100,50,100,[0],60
234,"P2_BrokenBridge_4","Metadata/Terrain/Act7/Area1/Graphs/field_ruins_04.tgr",100,50,100,[0],60
235,"P2_BrokenBridge_5","Metadata/Terrain/Act7/Area1/Graphs/field_ruins_05.tgr",100,50,100,[0],60
236,"P2_BrokenBridge_6","Metadata/Terrain/Act7/Area1/Graphs/field_ruins_06.tgr",100,50,100,[0],60
237,"P2_Crossroads_1","Metadata/Terrain/Act7/Area2/Graphs/crossroads.tgr",100,50,100,[0],60
238,"P2_Fellshrine_1","Metadata/Terrain/Act7/Area3/Graphs/fellshrine_graveyard_01.tgr",110,50,100,[0],60
239,"P2_Fellshrine_2","Metadata/Terrain/Act7/Area3/Graphs/fellshrine_graveyard_02.tgr",110,50,100,[0],60
240,"P2_Fellshrine_3","Metadata/Terrain/Act7/Area3/Graphs/fellshrine_graveyard_03.tgr",110,50,100,[0],60
241,"P2_Crypt_1","Metadata/Terrain/Act7/Area4/Graphs/church_dungeon1.dgr",100,50,50,[0],60
242,"P2_Crypt_2","Metadata/Terrain/Act7/Area4/Graphs/church_dungeon2.dgr",100,50,50,[0],60
243,"P2_Crypt_3","Metadata/Terrain/Act7/Area4/Graphs/church_dungeon3.dgr",100,50,50,[0],60
244,"P2_Crypt_4","Metadata/Terrain/Act7/Area4/Graphs/church_dungeon4.dgr",100,50,50,[0],60
245,"P2_Sins_1_1","Metadata/Terrain/Act7/Area5Level1/Graphs/forestruintemple1.dgr",100,50,50,[0],60
246,"P2_Sins_1_2","Metadata/Terrain/Act7/Area5Level1/Graphs/forestruintemple2.dgr",100,50,50,[0],60
247,"P2_Sins_1_3","Metadata/Terrain/Act7/Area5Level1/Graphs/forestruintemple3.dgr",100,50,50,[0],60
248,"P2_Sins_2_1","Metadata/Terrain/Act7/Area5Level2/Graphs/forest_ruinedtemple_2_1.dgr",100,50,50,[0],60
249,"P2_Sins_2_2","Metadata/Terrain/Act7/Area5Level2/Graphs/forest_ruinedtemple_2_2.dgr",100,50,50,[0],60
250,"P2_Sins_2_3","Metadata/Terrain/Act7/Area5Level2/Graphs/forest_ruinedtemple_2_3.dgr",100,50,50,[0],60
251,"P2_Sins_2_4","Metadata/Terrain/Act7/Area5Level2/Graphs/forest_ruinedtemple_2_4.dgr",100,50,50,[0],60
252,"P2_Maligaro_Sanctum_1","Metadata/Terrain/Act7/Area5Map/Graphs/maligaro_sanctum_1.dgr",100,50,50,[0],60
253,"P2_Maligaro_Sanctum_2","Metadata/Terrain/Act7/Area5Map/Graphs/maligaro_sanctum_2.dgr",100,50,50,[0],60
254,"P2_Maligaro_Sanctum_3","Metadata/Terrain/Act7/Area5Map/Graphs/maligaro_sanctum_3.dgr",100,50,50,[0],60
255,"P2_Maligaro_Sanctum_4","Metadata/Terrain/Act7/Area5Map/Graphs/maligaro_sanctum_4.dgr",100,50,50,[0],60
256,"P2_Den_1","Metadata/Terrain/Act7/Area6/Graphs/den_passage_01.dgr",100,50,50,[0],60
257,"P2_Den_2","Metadata/Terrain/Act7/Area6/Graphs/den_passage_02.dgr",100,50,50,[0],60
258,"P2_Den_3","Metadata/Terrain/Act7/Area6/Graphs/den_passage_03.dgr",100,50,50,[0],60
259,"P2_Den_4","Metadata/Terrain/Act7/Area6/Graphs/den_passage_04.dgr",100,50,50,[0],60
260,"P2_Den_5","Metadata/Terrain/Act7/Area6/Graphs/den_passage_05.dgr",100,50,50,[0],60
261,"P2_Den_6","Metadata/Terrain/Act7/Area6/Graphs/den_passage_06.dgr",100,50,50,[0],60
262,"P2_Den_7","Metadata/Terrain/Act7/Area6/Graphs/den_passage_07.dgr",100,50,50,[0],60
263,"P2_Den_8","Metadata/Terrain/Act7/Area6/Graphs/den_passage_08.dgr",100,50,50,[0],60
264,"P2_AshenFields_1","Metadata/Terrain/Act7/Area7/Graphs/ashen_fields_01.tgr",100,50,100,[0],60
265,"P2_AshenFields_2","Metadata/Terrain/Act7/Area7/Graphs/ashen_fields_02.tgr",100,50,100,[0],60
266,"P2_AshenFields_3","Metadata/Terrain/Act7/Area7/Graphs/ashen_fields_03.tgr",100,50,100,[0],60
267,"P2_AshenFields_4","Metadata/Terrain/Act7/Area7/Graphs/ashen_fields_04.tgr",100,50,100,[0],60
268,"P2_AshenFields_5","Metadata/Terrain/Act7/Area7/Graphs/ashen_fields_05.tgr",100,50,100,[0],60
269,"P2_NorthernForest_1","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_01.tgr",90,50,100,[0],60
270,"P2_NorthernForest_2","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_02.tgr",90,50,100,[0],60
271,"P2_NorthernForest_3","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_03.tgr",90,50,100,[0],60
272,"P2_NorthernForest_4","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_04.tgr",90,50,100,[0],60
273,"P2_NorthernForest_5","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_05.tgr",90,50,100,[0],60
274,"P2_NorthernForest_6","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_06.tgr",90,50,100,[0],60
275,"P2_NorthernForest_7","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_07.tgr",90,50,100,[0],60
276,"P2_NorthernForest_8","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_08.tgr",90,50,100,[0],60
277,"P2_NorthernForest_9","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_09.tgr",90,50,100,[0],60
278,"P2_NorthernForest_10","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_10.tgr",90,50,100,[0],60
279,"P2_NorthernForest_11","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_11.tgr",90,50,100,[0],60
280,"P2_NorthernForest_12","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_12.tgr",90,50,100,[0],60
281,"P2_DreadThicket_1","Metadata/Terrain/Act7/Area9/Graphs/dread_thicket_01.dgr",100,50,60,[0],60
282,"P2_DreadThicket_2","Metadata/Terrain/Act7/Area9/Graphs/dread_thicket_02.dgr",100,50,60,[0],60
283,"P2_Causeway_1","Metadata/Terrain/Act7/Area10/Graphs/causeway_01.dgr",100,50,100,[0],60
284,"P2_Causeway_2","Metadata/Terrain/Act7/Area10/Graphs/causeway_02.dgr",100,50,100,[0],60
285,"P2_Causeway_3","Metadata/Terrain/Act7/Area10/Graphs/causeway_03.dgr",100,50,100,[0],60
286,"P2_Causeway_4","Metadata/Terrain/Act7/Area10/Graphs/causeway_04.dgr",100,50,100,[0],60
287,"P2_VaalCity_1","Metadata/Terrain/Act7/Area11/Graphs/vaal_city_01.dgr",100,50,50,[0],60
288,"P2_VaalCity_2","Metadata/Terrain/Act7/Area11/Graphs/vaal_city_02.dgr",100,50,50,[0],60
289,"P2_VaalCity_3","Metadata/Terrain/Act7/Area11/Graphs/vaal_city_03.dgr",100,50,50,[0],60
290,"P2_VaalCity_4","Metadata/Terrain/Act7/Area11/Graphs/vaal_city_04.dgr",100,50,50,[0],60
291,"P2_SpiderTomb_1_1","Metadata/Terrain/Act7/Area12Level1/Graphs/tomb_spidergod_01_01.dgr",100,50,55,[0],60
292,"P2_SpiderTomb_1_2","Metadata/Terrain/Act7/Area12Level1/Graphs/tomb_spidergod_01_02.dgr",100,50,55,[0],60
293,"P2_SpiderTomb_1_3","Metadata/Terrain/Act7/Area12Level1/Graphs/tomb_spidergod_01_03.dgr",100,50,55,[0],60
294,"P2_SpiderTomb_1_4","Metadata/Terrain/Act7/Area12Level1/Graphs/tomb_spidergod_01_04.dgr",100,50,55,[0],60
295,"P2_SpiderTomb_2_1","Metadata/Terrain/Act7/Area12Level2/Graphs/tomb_spidergod_02_01.dgr",100,50,60,[0],60
296,"P2_SpiderTomb_2_2","Metadata/Terrain/Act7/Area12Level2/Graphs/tomb_spidergod_02_02.dgr",100,50,60,[0],60
297,"P2_SpiderTomb_2_3","Metadata/Terrain/Act7/Area12Level2/Graphs/tomb_spidergod_02_03.dgr",100,50,60,[0],60
298,"P2_SpiderTomb_2_4","Metadata/Terrain/Act7/Area12Level2/Graphs/tomb_spidergod_02_04.dgr",100,50,60,[0],60
299,"P2_Ramparts_1","Metadata/Terrain/Act8/Area1/Graphs/ramparts_1_1.dgr",100,50,50,[0],60
300,"P2_Ramparts_2","Metadata/Terrain/Act8/Area1/Graphs/ramparts_1_2.dgr",100,50,50,[0],60
301,"P2_Ramparts_3","Metadata/Terrain/Act8/Area1/Graphs/ramparts_2_1.dgr",100,50,50,[0],60
302,"P2_Ramparts_4","Metadata/Terrain/Act8/Area1/Graphs/ramparts_2_2.dgr",100,50,50,[0],60
303,"P2_SarnTown","Metadata/Terrain/Act8/Town/Graphs/city_town.dgr",100,50,100,[0],60
304,"P2_Sewers_Level1_1","Metadata/Terrain/Act8/Area2Level1/Graphs/toxic_sewers_01.dgr",100,50,50,[0],60
305,"P2_Sewers_Level1_2","Metadata/Terrain/Act8/Area2Level1/Graphs/toxic_sewers_02.dgr",100,50,50,[0],60
306,"P2_Sewers_Level1_3","Metadata/Terrain/Act8/Area2Level1/Graphs/toxic_sewers_03.dgr",100,50,50,[0],60
307,"P2_Sewers_Level1_4","Metadata/Terrain/Act8/Area2Level1/Graphs/toxic_sewers_04.dgr",100,50,50,[0],60
308,"P2_Sewers_Level2_1","Metadata/Terrain/Act8/Area2Level2/Graphs/sewers_doedre_01.dgr",100,50,50,[0],60
309,"P2_Sewers_Level2_2","Metadata/Terrain/Act8/Area2Level2/Graphs/sewers_doedre_02.dgr",100,50,50,[0],60
310,"P2_Sewers_Level2_3","Metadata/Terrain/Act8/Area2Level2/Graphs/sewers_doedre_03.dgr",100,50,50,[0],60
311,"P2_Sewers_Level2_4","Metadata/Terrain/Act8/Area2Level2/Graphs/sewers_doedre_04.dgr",100,50,50,[0],60
312,"P2_GrandPromenade_1","Metadata/Terrain/Act8/Area3/Graphs/grandpromenade_1.dgr",100,66,50,[0],60
313,"P2_GrandPromenade_2","Metadata/Terrain/Act8/Area3/Graphs/grandpromenade_2.dgr",100,66,50,[0],60
314,"P2_GrandPromenade_3","Metadata/Terrain/Act8/Area3/Graphs/grandpromenade_3.dgr",100,66,50,[0],60
315,"P2_GrandPromenade_4","Metadata/Terrain/Act8/Area3/Graphs/grandpromenade_4.dgr",100,66,50,[0],60
316,"P2_GrandPromenade_5","Metadata/Terrain/Act8/Area3/Graphs/grandpromenade_5.dgr",100,66,50,[0],60
317,"P2_HighGardens_1","Metadata/Terrain/Act8/Area4/Graphs/highgardens.dgr",100,50,60,[0],60
318,"P2_HighGardens_2","Metadata/Terrain/Act8/Area4/Graphs/highgardens_2.dgr",100,50,60,[0],60
319,"P2_HighGardens_3","Metadata/Terrain/Act8/Area4/Graphs/highgardens_3.dgr",100,50,60,[0],60
320,"P2_HighGardens_4","Metadata/Terrain/Act8/Area4/Graphs/highgardens_4.dgr",100,50,60,[0],60
321,"P2_BathHouse_1","Metadata/Terrain/Act8/Area5/Graphs/bathhouse_1.dgr",100,50,50,[0],60
322,"P2_BathHouse_2","Metadata/Terrain/Act8/Area5/Graphs/bathhouse_2.dgr",100,50,50,[0],60
323,"P2_BathHouse_3","Metadata/Terrain/Act8/Area5/Graphs/bathhouse_3.dgr",100,50,50,[0],60
324,"P2_BathHouse_4","Metadata/Terrain/Act8/Area5/Graphs/bathhouse_4.dgr",100,50,50,[0],60
325,"P2_Barracks_1","Metadata/Terrain/Act8/Area6/Graphs/barracks_1.dgr",110,50,100,[0],60
326,"P2_Lunaris_1_1","Metadata/Terrain/Act8/Area7Level1/Graphs/templeclean_1_1.dgr",100,50,70,[0],60
327,"P2_Lunaris_1_2","Metadata/Terrain/Act8/Area7Level1/Graphs/templeclean_1_2.dgr",100,50,70,[0],60
328,"P2_Lunaris_1_3","Metadata/Terrain/Act8/Area7Level1/Graphs/templeclean_2_1.dgr",100,50,70,[0],60
329,"P2_Lunaris_1_4","Metadata/Terrain/Act8/Area7Level1/Graphs/templeclean_2_2.dgr",100,50,70,[0],60
330,"P2_Lunaris_2_1","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_1_1.dgr",100,50,50,[0],60
331,"P2_Lunaris_2_2","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_1_2.dgr",100,50,50,[0],60
332,"P2_Lunaris_2_3","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_1_3.dgr",100,50,50,[0],60
333,"P2_Lunaris_2_4","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_1_4.dgr",100,50,50,[0],60
334,"P2_Lunaris_2_5","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_2_1.dgr",100,50,50,[0],60
335,"P2_Lunaris_2_6","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_2_2.dgr",100,50,50,[0],60
336,"P2_Lunaris_2_7","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_2_4.dgr",100,50,50,[0],60
337,"P2_Lunaris_2_8","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_3_1.dgr",100,50,50,[0],60
338,"P2_Lunaris_2_9","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_3_4.dgr",100,50,50,[0],60
339,"P2_Lunaris_2_10","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_4_1.dgr",100,50,50,[0],60
340,"P2_Lunaris_2_11","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_4_3.dgr",100,50,50,[0],60
341,"P2_Lunaris_2_12","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_4_4.dgr",100,50,50,[0],60
342,"P2_Quay_1","Metadata/Terrain/Act8/Area8/Graphs/quay_1_1.dgr",100,50,50,[0],60
343,"P2_Quay_2","Metadata/Terrain/Act8/Area8/Graphs/quay_2.dgr",100,50,50,[0],60
344,"P2_GrainGate_1","Metadata/Terrain/Act8/Area9/Graphs/warehouses_1a.dgr",120,50,100,[0],60
345,"P2_GrainGate_2","Metadata/Terrain/Act8/Area9/Graphs/warehouses_1b.dgr",120,50,100,[0],60
346,"P2_GrainGate_3","Metadata/Terrain/Act8/Area9/Graphs/warehouses_2a.dgr",120,50,100,[0],60
347,"P2_ImperialFields_1","Metadata/Terrain/Act8/Area10/Graphs/imperial_fields_1.tgr",110,50,100,[0],60
348,"P2_ImperialFields_2","Metadata/Terrain/Act8/Area10/Graphs/imperial_fields_2.tgr",110,50,100,[0],60
349,"P2_ImperialFields_3","Metadata/Terrain/Act8/Area10/Graphs/imperial_fields_3.tgr",110,50,100,[0],60
350,"P2_ImperialFields_4","Metadata/Terrain/Act8/Area10/Graphs/imperial_fields_4.tgr",110,50,100,[0],60
351,"P2_Battlefront_1","Metadata/Terrain/Act8/Area11/Graphs/battlefront_1a.dgr",100,50,100,[0],60
352,"P2_Battlefront_2","Metadata/Terrain/Act8/Area11/Graphs/battlefront_1b.dgr",100,50,100,[0],60
353,"P2_Battlefront_3","Metadata/Terrain/Act8/Area11/Graphs/battlefront_1c.dgr",100,50,100,[0],60
354,"P2_Battlefront_4","Metadata/Terrain/Act8/Area11/Graphs/battlefront_2a.dgr",100,50,100,[0],60
355,"P2_Battlefront_5","Metadata/Terrain/Act8/Area11/Graphs/battlefront_2b.dgr",100,50,100,[0],60
356,"P2_Battlefront_6","Metadata/Terrain/Act8/Area11/Graphs/battlefront_2c.dgr",100,50,100,[0],60
357,"P2_Solaris_1_1","Metadata/Terrain/Act8/Area12Level1/Graphs/templeclean_1_1.dgr",100,50,50,[0],60
358,"P2_Solaris_1_2","Metadata/Terrain/Act8/Area12Level1/Graphs/templeclean_1_2.dgr",100,50,50,[0],60
359,"P2_Solaris_1_3","Metadata/Terrain/Act8/Area12Level1/Graphs/templeclean_2_1.dgr",100,50,50,[0],60
360,"P2_Solaris_1_4","Metadata/Terrain/Act8/Area12Level1/Graphs/templeclean_2_2.dgr",100,50,50,[0],60
361,"P2_Solaris_2_1","Metadata/Terrain/Act8/Area12Level2/Graphs/templeclean_1_1.dgr",100,50,50,[0],60
362,"P2_Solaris_2_2","Metadata/Terrain/Act8/Area12Level2/Graphs/templeclean_1_2.dgr",100,50,50,[0],60
363,"P2_Solaris_2_3","Metadata/Terrain/Act8/Area12Level2/Graphs/templeclean_2_1.dgr",100,50,50,[0],60
364,"P2_Solaris_2_4","Metadata/Terrain/Act8/Area12Level2/Graphs/templeclean_2_2.dgr",100,50,50,[0],60
365,"P2_Bridge1","Metadata/Terrain/Act8/Area13/Graphs/bridge_1.dgr",130,50,50,[0],60
366,"P2_Bridge2","Metadata/Terrain/Act8/Area13/Graphs/bridge_2.dgr",130,50,50,[0],60
367,"P2_HiddenSewers1","Metadata/Terrain/Act8/Area14/Graphs/hidden_sewers_1.dgr",130,50,50,[0],60
368,"P2_HiddenSewers2","Metadata/Terrain/Act8/Area14/Graphs/hidden_sewers_2.dgr",130,50,50,[0],60
369,"P2_HiddenSewers3","Metadata/Terrain/Act8/Area14/Graphs/hidden_sewers_3.dgr",130,50,50,[0],60
370,"P2_BloodAqueduct","Metadata/Terrain/Act9/Area1/Graphs/intro_1_1.dgr",100,50,50,[0],60
371,"P2_Highgate","Metadata/Terrain/Act9/Town/Graphs/town.dgr",100,50,100,[0],60
372,"P2_Descent_1","Metadata/Terrain/Act9/Area2/Graphs/descent_01.tgr",100,50,100,[0],60
373,"P2_Descent_2","Metadata/Terrain/Act9/Area2/Graphs/descent_02.tgr",100,50,100,[0],60
374,"P2_Descent_3","Metadata/Terrain/Act9/Area2/Graphs/descent_03.tgr",100,50,100,[0],60
375,"P2_Descent_4","Metadata/Terrain/Act9/Area2/Graphs/descent_04.tgr",100,50,100,[0],60
376,"P2_Desert_1","Metadata/Terrain/Act9/Area3/Graphs/desert_01.dgr",100,50,100,[0],60
377,"P2_Desert_2","Metadata/Terrain/Act9/Area3/Graphs/desert_02.dgr",100,50,100,[0],60
378,"P2_Desert_3","Metadata/Terrain/Act9/Area3/Graphs/desert_03.dgr",100,50,100,[0],60
379,"P2_Desert_4","Metadata/Terrain/Act9/Area3/Graphs/desert_04.dgr",100,50,100,[0],60
380,"P2_Oasis_1","Metadata/Terrain/Act9/Area4/Graphs/oasis_foothills_1.tgr",90,50,100,[0],60
381,"P2_Oasis_2","Metadata/Terrain/Act9/Area4/Graphs/oasis_foothills_2.tgr",90,50,100,[0],60
382,"P2_Oasis_3","Metadata/Terrain/Act9/Area4/Graphs/oasis_foothills_3.tgr",90,50,100,[0],60
383,"P2_Oasis_4","Metadata/Terrain/Act9/Area4/Graphs/oasis_foothills_4.tgr",90,50,100,[0],60
384,"P2_Foothills_1","Metadata/Terrain/Act9/Area5/Graphs/foothills_01.tgr",100,50,100,[0],60
385,"P2_Foothills_2","Metadata/Terrain/Act9/Area5/Graphs/foothills_02.tgr",100,50,100,[0],60
386,"P2_Foothills_3","Metadata/Terrain/Act9/Area5/Graphs/foothills_03.tgr",100,50,100,[0],60
387,"P2_Foothills_4","Metadata/Terrain/Act9/Area5/Graphs/foothills_04.tgr",100,50,100,[0],60
388,"P2_BoilingLake_1","Metadata/Terrain/Act9/Area6/Graphs/boiling_lake_01.tgr",100,50,100,[0],60
389,"P2_BoilingLake_2","Metadata/Terrain/Act9/Area6/Graphs/boiling_lake_02.tgr",100,50,100,[0],60
390,"P2_BoilingLake_3","Metadata/Terrain/Act9/Area6/Graphs/boiling_lake_03.tgr",100,50,100,[0],60
391,"P2_BoilingLake_4","Metadata/Terrain/Act9/Area6/Graphs/boiling_lake_04.tgr",100,50,100,[0],60
392,"P2_Tunnel1","Metadata/Terrain/Act9/Area7/Graphs/tunnel_1.dgr",100,50,60,[0],60
393,"P2_Tunnel2","Metadata/Terrain/Act9/Area7/Graphs/tunnel_2.dgr",100,50,60,[0],60
394,"P2_Tunnel3","Metadata/Terrain/Act9/Area7/Graphs/tunnel_3.dgr",100,50,60,[0],60
395,"P2_Tunnel4","Metadata/Terrain/Act9/Area7/Graphs/tunnel_4.dgr",100,50,60,[0],60
396,"P2_Quarry_1","Metadata/Terrain/Act9/Area8/Graphs/quarry_1.dgr",100,50,100,[0],60
397,"P2_Quarry_2","Metadata/Terrain/Act9/Area8/Graphs/quarry_2.dgr",100,50,100,[0],60
398,"P2_Quarry_3","Metadata/Terrain/Act9/Area8/Graphs/quarry_3.dgr",100,50,100,[0],60
399,"P2_Factory_1","Metadata/Terrain/Act9/Area9/Graphs/factory_1.dgr",100,50,50,[0],60
400,"P2_Factory_2","Metadata/Terrain/Act9/Area9/Graphs/factory_2.dgr",100,50,50,[0],60
401,"P2_Factory_3","Metadata/Terrain/Act9/Area9/Graphs/factory_3.dgr",100,50,50,[0],60
402,"P2_BloodPools_1","Metadata/Terrain/Act9/Area10Level1/Graphs/belly.dgr",100,50,50,[0],60
403,"P2_BloodPools_2","Metadata/Terrain/Act9/Area10Level1/Graphs/belly2.dgr",100,50,50,[0],60
404,"P2_BloodPools_3","Metadata/Terrain/Act9/Area10Level1/Graphs/belly3.dgr",100,50,50,[0],60
405,"P2_BloodPools_4","Metadata/Terrain/Act9/Area10Level1/Graphs/belly4.dgr",100,50,50,[0],60
406,"P2_SubareaRefinery","Metadata/Terrain/Act9/SubareaRefinery/Graphs/subarea_refinery_tunnel.dgr",100,50,100,[0],60
407,"P2_AcidLakes","Metadata/Terrain/Act9/Area10Level2/Graphs/main_1.dgr",100,50,50,[0],60
408,"P2_ShipTown","Metadata/Terrain/Act10/Town/Graphs/ship_town.dgr",100,50,100,[0],60
409,"P2_CathedralRoof","Metadata/Terrain/Act10/Area1/Graphs/cathedral_roof_1.dgr",100,50,50,[0],60
410,"P2_Square","Metadata/Terrain/Act10/Area2/Graphs/ravaged_square_1.dgr",100,50,50,[0],60
411,"P2_Courts_1","Metadata/Terrain/Act10/Area3/Graphs/courts_v1.dgr",100,50,50,[0],60
412,"P2_Courts_2","Metadata/Terrain/Act10/Area3/Graphs/courts_v2.dgr",100,50,50,[0],60
413,"P2_Courts_3","Metadata/Terrain/Act10/Area3/Graphs/courts_v3.dgr",100,50,50,[0],60
414,"P2_Courts_4","Metadata/Terrain/Act10/Area3/Graphs/courts_v4.dgr",100,50,50,[0],60
415,"P2_Chamber_1","Metadata/Terrain/Act10/Area4/Graphs/chambers_1.dgr",100,50,50,[0],60
416,"P2_Chamber_2","Metadata/Terrain/Act10/Area4/Graphs/chambers_2.dgr",100,50,50,[0],60
417,"P2_Chamber_3","Metadata/Terrain/Act10/Area4/Graphs/chambers_3.dgr",100,50,50,[0],60
418,"P2_Chamber_4","Metadata/Terrain/Act10/Area4/Graphs/chambers_4.dgr",100,50,50,[0],60
419,"P2_Canals_1","Metadata/Terrain/Act10/Area5/Graphs/canals_1.dgr",100,50,50,[0],60
420,"P2_Canals_2","Metadata/Terrain/Act10/Area5/Graphs/canals_2.dgr",100,50,50,[0],60
421,"P2_Canals_3","Metadata/Terrain/Act10/Area5/Graphs/canals_3.dgr",100,50,50,[0],60
422,"P2_Canals_4","Metadata/Terrain/Act10/Area5/Graphs/canals_4.dgr",100,50,50,[0],60
423,"P2_FeedingTrough1","Metadata/Terrain/Act10/Area6/Graphs/feeding_trough_1.dgr",100,50,50,[0],60
424,"P2_FeedingTrough2","Metadata/Terrain/Act10/Area6/Graphs/feeding_trough_2.dgr",100,50,50,[0],60
425,"P2_FeedingTrough3","Metadata/Terrain/Act10/Area6/Graphs/feeding_trough_3.dgr",100,50,50,[0],60
426,"P2_FeedingTrough4","Metadata/Terrain/Act10/Area6/Graphs/feeding_trough_4.dgr",100,50,50,[0],60
427,"P2_ControlBlocks_1","Metadata/Terrain/Act10/Area7/Graphs/control_blocks_v1.dgr",100,50,50,[0],60
428,"P2_ControlBlocks_2","Metadata/Terrain/Act10/Area7/Graphs/control_blocks_v2.dgr",100,50,50,[0],60
429,"P2_ControlBlocks_3","Metadata/Terrain/Act10/Area7/Graphs/control_blocks_v3.dgr",100,50,50,[0],60
430,"P2_ControlBlocks_4","Metadata/Terrain/Act10/Area7/Graphs/control_blocks_v4.dgr",100,50,50,[0],60
431,"P2_Reliquary_1","Metadata/Terrain/Act10/Area8/Graphs/reliquary_1.dgr",100,50,50,[0],60
432,"P2_Reliquary_2","Metadata/Terrain/Act10/Area8/Graphs/reliquary_2.dgr",100,50,50,[0],60
433,"P2_Reliquary_3","Metadata/Terrain/Act10/Area8/Graphs/reliquary_3.dgr",100,50,50,[0],60
434,"P2_Reliquary_4","Metadata/Terrain/Act10/Area8/Graphs/reliquary_4.dgr",100,50,50,[0],60
435,"P2_Ossuary_1","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v1.dgr",100,50,50,[0],60
436,"P2_Ossuary_2","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v2.dgr",100,50,50,[0],60
437,"P2_Ossuary_3","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v3.dgr",100,50,50,[0],60
438,"P2_Ossuary_4","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v4.dgr",100,50,50,[0],60
439,"P2_Ossuary_5","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v5.dgr",100,50,50,[0],60
440,"P2_Ossuary_6","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v6.dgr",100,50,50,[0],60
441,"ForestIntroWaypoint1","Metadata/Terrain/Act2/Area1/Graphs/macro_forest_intro_waypoint.tgr",115,100,100,[0],60
442,"ForestIntroWaypoint2","Metadata/Terrain/Act2/Area1/Graphs/macro_forest_intro2_waypoint.tgr",115,100,100,[0],60
443,"ForestIntroWaypoint3","Metadata/Terrain/Act2/Area1/Graphs/macro_forest_intro3_waypoint.tgr",115,100,100,[0],60
444,"ForestEncampTown","Metadata/Terrain/Act2/Town/Graphs/forest_town.dgr",105,100,100,[0],60
445,"OldFields1","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields1_1.tgr",120,100,100,[0],60
446,"OldFields2","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields2_1.tgr",120,100,100,[0],60
447,"OldFields3","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields3_1.tgr",120,100,100,[0],60
448,"OldFields4","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields4_1.tgr",120,100,100,[0],60
449,"OldFields5","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields5_1.tgr",120,100,100,[0],60
450,"OldFields6","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields6_1.tgr",120,100,100,[0],60
451,"OldFields_Cave1","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_1.dgr",105,100,45,[0],60
452,"OldFields_Cave2","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_2.dgr",105,100,45,[0],60
453,"OldFields_Cave3","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_3.dgr",105,100,45,[0],60
454,"OldFields_Cave4","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_4.dgr",100,100,45,[0],60
455,"OldFields_Cave5","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_5.dgr",100,100,45,[0],60
456,"OldFields_Cave6","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_6.dgr",100,100,45,[0],60
