"rownum","RewardOffer","i32_16","Characters","Reward","RewardLevel","rid_56","i32_72","string_76","[rid]_84","RewardStack","bool_104","bool_105","[rid]_106","i32_122","i32_126","[rid]_130","i32_146","rid_150","i32_166","[rid]_170"
1226,68,5,[],845,66,2,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1227,69,0,[],1562,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1228,70,0,[],2780,68,1,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1229,70,1,[],2739,68,1,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1230,70,2,[],2751,68,1,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1231,70,3,[],2738,68,1,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1232,33,0,[],1466,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1233,33,1,[],1464,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1234,33,2,[],1465,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1235,33,3,[],1463,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1236,16,48,[6],2111,15,"",0,"",[],1,1,"",[22],1646,0,[],0,"",0,[]
1237,16,49,[6],1624,15,"",0,"",[],1,1,"",[22],1646,0,[],0,"",0,[]
1238,16,50,[6],1925,15,"",0,"",[],1,1,"",[22],1646,0,[],0,"",0,[]
1239,16,51,[6],1686,15,"",0,"",[],1,1,"",[22],1646,0,[],0,"",0,[]
1240,16,72,[6],1613,15,"",0,"",[],1,1,1,[70],1646,0,[],0,"",0,[]
1241,16,73,[6],1692,15,"",0,"",[],1,1,1,[70],1646,0,[],0,"",0,[]
1242,16,74,[6],1659,15,"",0,"",[],1,1,1,[70],1646,0,[],0,"",0,[]
1243,16,75,[6],2104,15,"",0,"",[],1,1,1,[70],1646,0,[],0,"",0,[]
1244,16,76,[0],2299,15,"",0,"",[],1,1,1,[71],1646,0,[],0,"",0,[]
1245,16,77,[0],1692,15,"",0,"",[],1,1,1,[71],1646,0,[],0,"",0,[]
1246,16,78,[0],1790,15,"",0,"",[],1,1,1,[71],1646,0,[],0,"",0,[]
1247,16,79,[0],2104,15,"",0,"",[],1,1,1,[71],1646,0,[],0,"",0,[]
1248,16,80,[1],2076,15,"",0,"",[],1,1,1,[72],1646,0,[],0,"",0,[]
1249,16,81,[1],1895,15,"",0,"",[],1,1,1,[72],1646,0,[],0,"",0,[]
1250,16,82,[1],1917,15,"",0,"",[],1,1,1,[72],1646,0,[],0,"",0,[]
1251,16,83,[1],1925,15,"",0,"",[],1,1,1,[72],1646,0,[],0,"",0,[]
1252,32,57,[6],1683,35,"",0,"",[],1,1,"",[22],1646,0,[],0,"",0,[]
1253,32,58,[6],1755,35,"",0,"",[],1,1,"",[22],1646,0,[],0,"",0,[]
1254,32,59,[6],1753,35,"",0,"",[],1,1,"",[22],1646,0,[],0,"",0,[]
1255,32,60,[6],1659,35,"",0,"",[],1,1,"",[22],1646,0,[],0,"",0,[]
1256,32,61,[6],1686,35,"",0,"",[],1,1,"",[22],1646,0,[],0,"",0,[]
1257,32,87,[6],1860,35,"",0,"",[],1,1,"",[70],1646,0,[],0,"",0,[]
1258,32,88,[6],1692,35,"",0,"",[],1,1,"",[70],1646,0,[],0,"",0,[]
1259,32,89,[6],1868,35,"",0,"",[],1,1,"",[70],1646,0,[],0,"",0,[]
1260,32,90,[6],2104,35,"",0,"",[],1,1,"",[70],1646,0,[],0,"",0,[]
1261,32,91,[6],1659,35,"",0,"",[],1,1,"",[70],1646,0,[],0,"",0,[]
1262,32,92,[0],2299,35,"",0,"",[],1,1,"",[71],1646,0,[],0,"",0,[]
1263,32,93,[0],1692,35,"",0,"",[],1,1,"",[71],1646,0,[],0,"",0,[]
1264,32,94,[0],1790,35,"",0,"",[],1,1,"",[71],1646,0,[],0,"",0,[]
1265,32,95,[0],2104,35,"",0,"",[],1,1,"",[71],1646,0,[],0,"",0,[]
1266,32,96,[0],1740,35,"",0,"",[],1,1,"",[71],1646,0,[],0,"",0,[]
1267,32,97,[1],2076,35,"",0,"",[],1,1,"",[72],1646,0,[],0,"",0,[]
1268,32,98,[1],1895,35,"",0,"",[],1,1,"",[72],1646,0,[],0,"",0,[]
1269,32,99,[1],1917,35,"",0,"",[],1,1,"",[72],1646,0,[],0,"",0,[]
1270,32,100,[1],1958,35,"",0,"",[],1,1,"",[72],1646,0,[],0,"",0,[]
1271,32,101,[1],1870,35,"",0,"",[],1,1,"",[72],1646,0,[],0,"",0,[]
1272,71,0,[],3816,1,0,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1273,72,0,[],3954,1,0,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1274,73,0,[],3955,1,0,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1275,74,0,[],3957,1,0,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1276,75,0,[],3965,1,0,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1277,76,0,[],3980,1,0,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1278,77,0,[],3793,1,"",0,"",[],10000,"","",[],1646,0,[],0,"",0,[]
1279,78,0,[],3793,1,"",0,"",[],450,"","",[],1646,0,[],0,"",0,[]
1280,79,0,[],3793,1,"",0,"",[],600,"","",[],1646,0,[],0,"",0,[]
1281,80,0,[],3793,1,"",0,"",[],1000,"","",[],1646,0,[],0,"",0,[]
1282,81,0,[],3793,1,"",0,"",[],450,"","",[],1646,0,[],0,"",0,[]
1283,82,0,[],3793,1,"",0,"",[],1000,"","",[],1646,0,[],0,"",0,[]
1284,83,0,[],3793,1,"",0,"",[],600,"","",[],1646,0,[],0,"",0,[]
1285,84,0,[],3793,1,"",0,"",[],1000,"","",[],1646,0,[],0,"",0,[]
1286,85,0,[],3793,1,"",0,"",[],750,"","",[],1646,0,[],0,"",0,[]
1287,86,0,[],3793,1,"",0,"",[],1500,"","",[],1646,0,[],0,"",0,[]
1288,87,0,[],3793,1,"",0,"",[],1000,"","",[],1646,0,[],0,"",0,[]
1289,88,0,[],3793,1,"",0,"",[],3000,"","",[],1646,0,[],0,"",0,[]
1290,89,0,[],3793,1,"",0,"",[],600,"","",[],1646,0,[],0,"",0,[]
1291,90,0,[],3793,1,"",0,"",[],1000,"","",[],1646,0,[],0,"",0,[]
1292,91,0,[],3793,1,"",0,"",[],1000,"","",[],1646,0,[],0,"",0,[]
1293,92,0,[],3793,1,"",0,"",[],1500,"","",[],1646,0,[],0,"",0,[]
1294,93,0,[],3793,1,"",0,"",[],1000,"","",[],1646,0,[],0,"",0,[]
1295,94,0,[],3793,1,"",0,"",[],3000,"","",[],1646,0,[],0,"",0,[]
1296,95,0,[],3793,1,"",0,"",[],450,"","",[],1646,0,[],0,"",0,[]
1297,96,0,[],3793,1,"",0,"",[],600,"","",[],1646,0,[],0,"",0,[]
1298,97,0,[],3793,1,"",0,"",[],3000,"","",[],1646,0,[],0,"",0,[]
1299,98,0,[],3793,1,"",0,"",[],750,"","",[],1646,0,[],0,"",0,[]
1300,99,0,[],3793,1,"",0,"",[],1500,"","",[],1646,0,[],0,"",0,[]
1301,100,0,[],3793,1,"",0,"",[],3000,"","",[],1646,0,[],0,"",0,[]
1302,101,0,[],3793,1,"",0,"",[],750,"","",[],1646,0,[],0,"",0,[]
1303,102,0,[],3793,1,"",0,"",[],1500,"","",[],1646,0,[],0,"",0,[]
1304,103,0,[],3793,1,"",0,"",[],3000,"","",[],1646,0,[],0,"",0,[]
1305,104,0,[],3793,1,"",0,"",[],750,"","",[],1646,0,[],0,"",0,[]
1306,105,0,[],3793,1,"",0,"",[],1500,"","",[],1646,0,[],0,"",0,[]
1307,106,0,[],3793,1,"",0,"",[],3000,"","",[],1646,0,[],0,"",0,[]
1308,107,0,[],3793,1,"",0,"",[],1000,"","",[],1646,0,[],0,"",0,[]
1309,108,0,[],3793,1,"",0,"",[],1500,"","",[],1646,0,[],0,"",0,[]
1310,109,0,[],3793,1,"",0,"",[],1500,"","",[],1646,0,[],0,"",0,[]
1311,110,0,[],1566,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1312,111,0,[],3778,1,"",0,"",[],1,"","",[],219,0,[],0,"",0,[]
1313,111,1,[],3779,1,"",0,"",[],1,"","",[],220,0,[],0,"",0,[]
1314,111,2,[],3780,1,"",0,"",[],1,"","",[],221,0,[],0,"",0,[]
1315,111,3,[],3781,1,"",0,"",[],1,"","",[],222,0,[],0,"",0,[]
1316,112,0,[],1469,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1317,113,0,[],1468,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1318,114,0,[],1470,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1319,115,0,[],1471,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1320,116,0,[],1472,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1321,117,0,[],1473,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1322,118,0,[],4608,1,1,0,"",[],1,"",1,[],1646,0,[],0,"",0,[]
1323,119,0,[],4674,1,"",0,"",[],2500,"","",[],1646,0,[],0,"",0,[]
1324,120,0,[],4674,1,"",0,"",[],4000,"","",[],1646,0,[],0,"",0,[]
1325,121,0,[],4674,1,"",0,"",[],3000,"","",[],1646,0,[],0,"",0,[]
1326,122,0,[],4674,1,"",0,"",[],2500,"","",[],1646,0,[],0,"",0,[]
1327,123,0,[],4674,1,"",0,"",[],3000,"","",[],1646,0,[],0,"",0,[]
1328,124,0,[],4674,1,"",0,"",[],5000,"","",[],1646,0,[],0,"",0,[]
1329,125,0,[],4674,1,"",0,"",[],2000,"","",[],1646,0,[],0,"",0,[]
1330,126,0,[],5147,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
