"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool"
195,"GaleStrikePlayer","","[104,17927,605,18585]","[17959,17958,17960,18427,17728,17731,18578,18639,20365]","[200,-90,60,150,60,7,-70,160,60]",1,0.0927,0,[],""
196,"BladeDancePlayer","",[],"[1228,17524]","[5,20]",1,0.0927,0,[],""
197,"ClawRakePlayer","","[9142,104]","[392,10043,17524]","[200,400,9]",1,0.0927,0,[],""
198,"SpinningFlailPlayer","",[],"[1228,1229]","[5,-50]",1,0.0927,0,[],""
199,"VolcanicFissurePlayer","","[605,22028]","[349,1100,16250,9704,21583]","[12000,60,8,-30,8]",1,0.0927,0,[],""
200,"AxeExecutePlayer","",[],[],[],1,0.0927,0,[],""
201,"AxeLeapingChopPlayer","",[],[16612],[150],1,0.0927,0,[],""
202,"AxeWhirlingSlashPlayer","",[],[],[],1,0.055,0,[],""
203,"AxeRaisedChopPlayer","",[],[],[],1,0.0927,0,[],""
204,"AxeHeavyCleavePlayer","",[],"[1228,1100]","[30,100]",1,0.0927,0,[],""
205,"GlacialCascadePlayer",15,"[1324,605,18585]","[2090,1101,17728,17518,18241,17956,17957,18578,18639,20365]","[8,60,5,30,48,6,125,-70,160,60]",1,0.055,0,[],""
206,"GlacialCascadeLastSpikePlayer",14,"[2595,18501,20689]","[18154,17728,18530]","[20,2,350]",1,0.055,0,"[2090,18241]",1
207,"StaffConsecratePlayer","",[18585],"[349,17728,18578,18639,20365]","[8000,22,-70,160,60]",1,0.055,0,[],""
208,"WandArcaneSurgePlayer","",[],[349],[4000],1,0.0927,0,[],""
209,"UnleashPlayer","",[18585],"[349,17972,18578,18639,20365]","[4000,2,-70,160,60]",1,0.0927,0,[],""
210,"WaveOfFrostPlayer","",[605],"[1101,17728,17524]","[80,60,-20]",1,0.0927,0,[],""
211,"SwordLungePlayer","",[],[17524],[37],1,0.0927,0,[],""
212,"RapidShotPlayer",55,"[488,18349,18435,18673,4430,6491,10057,18473,8812,12817,18585,21237]","[18434,1100,19156,18426,18483,18487,18488,18489,18490,18506,18578,18639,20220,20221,20222,20223]","[60,60,200,1,100,100,1,8,300,30,-70,160,800,240,7,6]",0.33,0.0276,0.0107,[],""
213,"RapidShotAmmoPlayer",78,"[18484,18585,2899,20689]","[17898,18578,18639,20365,20625]","[1000,-30,160,60,-50]",1,0.055,0,[],""
214,"ArmourPiercingBoltsPlayer",55,"[488,18349,18435,18673,4430,6491,10057,18473,8812,12817,18585]","[18434,18483,18487,18488,18489,18490,18506,18475,18578,18639]","[60,100,100,1,8,300,30,1,-70,160]",1,0.055,0,[],""
215,"ArmourPiercingBoltsAmmoPlayer",78,"[18484,18585,2899,20689]","[17898,18578,18639,20365]","[1000,-30,160,60]",1,0.055,0,[],""
216,"IceShardsPlayer",55,"[488,18349,18435,4430,6491,10057,18473,13977,18514,8812,12817,18585,18673,21238]","[18434,1101,18483,18487,18490,18488,18489,18506,18578,18639]","[60,60,100,100,500,2,10,30,-70,160]",1,0.055,0,[],""
217,"IceShardsShardPlayer",59,"[605,20689]","[1101,18503,17728,18504,18505]","[40,8,14,700,16]",1,0.055,0,"[8812,18506,18408]",""
218,"IceShardsAmmoPlayer",78,"[18484,18585,2899,20689]","[18408,17898,18578,18639,20365]","[16,1000,-30,160,60]",1,0.055,0,[],""
219,"ShockburstRoundsPlayer",55,"[488,18349,18435,18673,4430,6491,10057,18473,8812,12817,18585,1323]","[18434,1102,18483,18487,18488,18489,18490,18578,18639,17947]","[60,40,100,100,1,8,300,-70,160,-100]",1,0.055,0,[],""
220,"ShockburstRoundsExplosionPlayer",46,"[605,20689]","[1102,17728]","[60,18]",1,0.055,0,"[8812,18408]",1
221,"ShockburstRoundsAmmoPlayer",78,"[18484,18585,2899,20689,21239]","[17898,18578,18639,20365,20625]","[1000,-30,160,60,-20]",1,0.055,0,[],""
222,"IceStrikePlayer",33,[605],"[16250,19791,1101,17939]","[10,1,80,30]",1,0.0927,0,[],""
223,"IceStrikeThirdAttackPlayer",13,[20966],"[17922,1228]","[-50,7]",1,0.0927,0,[],1
224,"CometPlayer","","[605,1986]","[17578,17928,17943,17728]","[30,1000,470,28]",7.11,0.14,0.0082,[],""
225,"BladeNovaPlayer","",[488],"[10277,10353,6713,349]","[40,1,50,8000]",2.1717,0.14,0.0068,[],""
226,"FlameSlicePlayer","",[],"[1228,1100]","[40,80]",1,0.0927,0,[],""
227,"RingOfBladesPlayer","",[],"[349,17533,17534]","[10000,20,5]",1,0.0927,0,[],""
228,"ComboKnifeThrowPlayer","","[488,2747]","[10277,10353,6713,349,18388,17540,17541]","[40,1,30,6000,3,1,2]",2.1717,0.14,0.0068,[],""
229,"ComboKnifeThrowSecondComboPlayer","",[],[18388],[2],1,0.0927,0,[],""
230,"ComboKnifeThrowThirdComboPlayer","",[],[1209],[-30],1,0.0927,0,[],""
231,"TripleSlashPlayer",8,[9142],[16250],[10],1,0.0927,0,[],""
232,"TripleSlashThirdHitPlayer",9,[],[],[],1,0.0927,0,[],""
233,"HyperSlashPlayer","",[],[16250],[10],1,0.0927,0,[],""
234,"HyperSlashFinalHitPlayer","",[],[],[],1,0.0927,0,[],""
235,"ShadowDashPlayer","","[1986,9142]","[17896,16250,17939]","[100,10,60]",1,0.0927,0,[],""
236,"ShadowAmbushPlayer","",[1986],[],[],1,0.0927,0,[],""
237,"RipwireBallistaPlayer",71,"[18958,860,9919,18585,13539,2899,18665,18667]","[868,866,18701,18707,18704,872,18578,18639,20365]","[80,16000,500,1600,80,1,-70,160,60]",1.86,0.2735,0,[],""
238,"ManaTempestPlayer","","[2899,17550,17976,9316,18585,21364]","[17555,17728,18578,18639,20365]","[30,26,-70,160,60]",1,0.0927,0,[],""
239,"KillingPalmPlayer","","[578,17954,1713,696,605]","[16250,17939,557,19082]","[10,65,700,100]",1.86,0.2735,0,[],""
240,"ShatteringPalmPlayer",2,"[696,605]","[16250,17939,557,17728]","[10,65,900,38]",1.86,0.2735,0,[],""
241,"VolcanoPlayer",16,"[605,805,1986,2408,18202,18716,18585]","[349,17597,17598,18302,18303,17602,17612,18258,17728,6713,17731,18578,18639,20365]","[10000,500,4,150,4,1,600,500,12,80,30,-70,160,80]",3.12,0.14,0.0068,[],""
242,"VolcanoProjectilePlayer",3,"[488,20689]","[18388,17728]","[3,-4]",3.12,0.2735,0,[],""
243,"VolcanoSlamPlayer",0,"[488,20689]","[18388,17728,18299]","[3,-4,20]",2.08,0.055,0,[],""
244,"SummonWolfCompanionPlayer","",[18585],"[447,649,18578,18639,20365]","[8,-50,-70,160,60]",1,0.0927,0,[],""
245,"SpinningThrowPlayer","",[488],"[17727,17728]","[150,8]",1,0.055,0,[],""
246,"SpiralVolleyPlayer","","[488,854,18349,20371,4430,6491]","[18388,17728,20257,20256,20343,16612]","[25,60,100,30,1,400]",1,0.0927,0,[],""
247,"BearMaulPlayer",12,[605],"[18238,16250,17520,557,1228,19539,18337]","[600,5,15,700,9,1,5]",3.1,0.0927,0,[],""
248,"BearMaulStandingPlayer",0,[],[],[],3.1,0.0927,0,[],""
249,"WyvernMaulPlayer","",[],[],[],1,0.055,0,[],""
250,"ShadowThiefSlashPlayer","",[],"[17891,17524]","[6,42]",1,0.055,0,[],""
251,"LeapingAxeCatchPlayer","",[],[18427],[50],1,0.055,0,[],""
252,"StormBladePlayer","",[605],"[2090,1101,16250,17728,17518,18241,17956,17957]","[9,60,10,5,30,36,6,125]",1,0.055,0,[],""
253,"StormBladeBlastPlayer","",[],"[17728,18154]","[5,22]",1,0.055,0,[],""
254,"PlungingBladePlayer",8,[],"[17728,16250,17913,1100]","[16,20,6,80]",1,0.055,0,[],""
255,"PlungingBladeExplosionPlayer",5,[],[3752],[-40],1,0.055,0,[],""
256,"WolfHowlPlayer","",[],"[349,17917]","[6000,10]",0.416,0.1215,0,[],""
257,"SpiralThrowPlayer","",[488],"[17727,17728,17949,17950,17951,17952,17953]","[150,8,48,50,15,15,10]",1,0.055,0,[],""
258,"WolfLeapAttackPlayer","","[605,9142]","[17939,17980,557,16250,17524,18132,18151]","[60,33,1000,15,8,7,50]",1,0.055,0,[],""
259,"LightningBoltPlayer","","[605,18585]","[18656,17728,18578,18639,20365]","[200,5,-70,160,60]",2.3,0.14,0.0068,[],""
260,"UniqueBreachLightningBoltPlayer","","[605,18585]","[18656,17728,18578,18639,20365,20928]","[200,5,-70,160,60,100]",2.3,0.14,0.0068,[],""
261,"BearRampagePlayer","",[605],"[18326,18327,18238,17728,18258,18320,18339,18648]","[12,300,600,22,1300,300,650,55]",3.1,0.0927,0,[],""
262,"SpearThrowPlayer","","[488,4430,6491,10057,18585,18349]","[18578,18639,20365,1749]","[-70,160,60,105]",1,0.055,0,[],""
263,"SpearThrowFrenzyChargePlayer",5,"[605,20689]",[17728],[20],1,0.055,0,[],1
264,"LightningStormPlayer","","[8812,18585]","[17728,17995,17996,17997,18656,349,18578,18639,20365]","[18,1,50,400,400,10000,-70,160,60]",0.6893,0.14,0.0082,[],""
265,"BearSlamPlayer",12,[605],"[17728,18238,18427,18320]","[35,600,300,500]",3.1,0.0927,0,[],""
266,"BearSlamStandingPlayer",0,[],[16612],[-500],3.1,0.0927,0,[],""
267,"BearWarcryMetaPlayer","",[18259],[18239],[600],1,0.055,0,[],""
268,"SupportBearWarcryPlayer","",[],"[18174,423]","[100,50]",1,0.055,0,[],""
269,"MetaCastOnShockPlayer","","[18287,18288,2899]",[18185],[100],1,0.055,0,[],""
270,"MetaCastOnFreezePlayer","","[18287,18288,2899]",[18186],[1000],1,0.055,0,[],""
271,"MetaCastOnIgnitePlayer","","[18287,18288,2899]",[18187],[200],1,0.055,0,[],""
272,"MetaCastOnMeleeKillPlayer","","[18287,18288,2899]",[18188],[300],1,0.055,0,[],""
273,"MetaCastOnDeathPlayer","","[18287,18310,2899]","[18189,18183]","[100,100]",1,0.055,0,[],""
274,"MetaCastOnCritPlayer","","[18287,18288,2899]",[18192],[100],1,0.055,0,[],""
275,"MetaCastWhenDamageTakenPlayer","","[18287,18288]",[18191],[30],1,0.055,0,[],""
276,"MetaCastWhenStunnedPlayer","","[18287,18288]",[18190],[50],1,0.055,0,[],""
277,"MetaManaforgedShotsPlayer","",[],[],[],1,0.055,0,[],""
278,"SupportExploitWeaknessPlayer","",[19830],[18247],[40],1,0.055,0,[],""
279,"SupportDevastatePlayer","",[18250],[],[],1,0.055,0,[],""
280,"SupportMetaCastOnShockPlayer","","[18184,18287,20240]",[18182],[10],1,0.055,0,[],""
281,"SupportMetaCastOnFreezePlayer","","[18184,18287,20240]",[18182],[10],1,0.055,0,[],""
282,"SupportMetaCastOnIgnitePlayer","","[18184,18287,20240]",[18182],[10],1,0.055,0,[],""
283,"SupportMetaCastOnMeleeKillPlayer","","[18184,18287,20240]","[18182,18208]","[10,50]",1,0.055,0,[],""
284,"SupportMetaCastOnDeathPlayer","","[18184,18287,18310,20240]",[18208],[150],1,0.055,0,[],""
285,"SupportMetaCastOnCritPlayer","","[18184,18287,20240]","[18208,18182]","[-20,10]",1,0.055,0,[],""
286,"SupportMetaCastWhenDamageTakenPlayer","","[18184,18287]",[18182],[10],1,0.055,0,[],""
287,"SupportMetaCastWhenStunnedPlayer","","[18184,18287]",[18182],[10],1,0.055,0,[],""
288,"SupportMetaManaforgedShotsPlayer","","[18184,21294]",[21295],[35],1,0.055,0,[],""
289,"MetaBarrierInvocationPlayer","",[2899],"[18183,18286]","[500,10]",1,0.055,0,[],""
290,"SupportBarrierInvocationPlayer","","[18184,18290,20240]",[18182],[10],1,0.055,0,[],""
291,"MetaElementalInvocationPlayer","",[2899],"[18183,20113,20114,20115]","[500,100,200,1000]",1,0.055,0,[],""
292,"SupportElementalInvocationPlayer","","[18184,18290,20240]",[18182],[10],1,0.055,0,[],""
293,"MetaCastOnDodgePlayer","","[18287,18288,2899]",[18300],[200],1,0.055,0,[],""
294,"SupportMetaCastOnDodgePlayer","","[18184,18287,20240]",[18182],[10],1,0.055,0,[],""
295,"MetaCastWhileChannellingPlayer","","[18287,18288]","[18304,18305]","[60,25]",1,0.055,0,[],""
296,"SupportMetaCastWhileChannellingPlayer","","[18184,18287]",[18182],[10],1,0.055,0,[],""
297,"MetaCastOnMeleeStunPlayer","","[18287,18288,2899]","[18306,18307]","[200,1000]",1,0.055,0,[],""
298,"SupportMetaCastOnMeleeStunPlayer","","[18184,18287,20240]",[18182],[10],1,0.055,0,[],""
299,"MtxCoinFlipInnocencePlayer","",[2899],[],[],1,0.055,0,[],""
300,"MtxCoinFlipPerandusPlayer","",[2899],[],[],1,0.055,0,[],""
301,"MtxCoinFlipSinPlayer","",[2899],[],[],1,0.055,0,[],""
302,"MtxCoinFlipSilverPlayer","",[2899],[],[],1,0.055,0,[],""
303,"MtxRaccoonTrashPlayer","",[2899],[],[],1,0.055,0,[],""
304,"LingeringIllusionPlayer",39,[2899],[],[],1,0.055,0,[],""
305,"LingeringIllusionSpawnPlayer",52,"[18342,19075,20786,2899]","[349,19069]","[600,20]",1,0.055,0,[],""
306,"GhostDancePlayer","","[2899,22455]",[8457],[5],1,0.055,0,[],""
307,"BindSpectrePlayer","",[2899],[649],[-82],1,0.055,0,[],""
308,"DominatingAuraPlayer",12,[],[18353],[1],1,0.055,0,[],""
309,"DominatingAuraMinionPlayer",27,[],[16439],[-30],1,0.055,0,[],""
310,"ShroudPlayer","",[],"[349,18382,18383]","[3000,50,100]",1,0.055,0,[],""
311,"UnloadAmmoPlayer",78,"[19736,18484,18585,2899]","[17898,18578,18639,20365,18408]","[1000,-30,160,60,7]",1,0.055,0,[],""
312,"ExplosiveGrenadePlayer","","[488,16249,4430,605,18484,18394,18585,6491,1986,20785]","[17898,18434,22304,1100,18578,18639,20365,1850,22120]","[1000,90,3000,80,-70,160,60,30,15]",1,0.055,0,[],""
313,"FlashGrenadePlayer","","[488,16249,4430,605,18484,8812,18394,18585,6491,1986,20785]","[17898,18434,22304,6436,18427,18578,18639,20365,1850,22120]","[1000,90,850,100,500,-70,160,60,30,15]",1,0.055,0,[],""
314,"ToxicGrenadePlayer",4,"[488,16249,4430,605,18484,18394,18585,6491,1986,18790,20785,21241]","[17898,18434,22304,18578,18639,20365,1850,22120]","[1000,90,2000,-70,160,60,30,15]",1,0.055,0,[],""
315,"ToxicGrenadeCloudPlayer",60,"[605,20353,20689,20856,21046]","[17898,349,18402,18407,22234]","[1000,6000,20,80,6]",1,0.055,0,[22304],1
316,"ToxicGrenadeCloudExplosionPlayer",5,"[605,20689]",[1100],[100],1,0.055,0,[22304],1
317,"OilGrenadePlayer","","[488,16249,4430,605,18484,18394,18585,6491,1986,20785]","[17898,15205,18434,22304,3093,18578,18639,20365,18403,20129,18405,18406,1850,22120]","[1000,2000,90,1600,5000,-70,160,80,-20,-30,20,20,30,15]",16,0.055,0,[],""
318,"ShockGrenadePlayer","","[488,16249,4430,605,18484,18394,18585,6491,1986,17725,20785]","[17898,18434,22304,1102,18578,18639,20365,1850,17947,22120]","[1000,90,2500,80,-70,160,60,30,50,15]",1,0.055,0,[],""
319,"PainOfferingPlayer","","[18585,20353,22154]","[349,3093,17728,18578,18639,20365,18981]","[6000,6000,60,-70,160,60,1]",1,0.055,0,[],""
320,"CommandSkeletalReaversPlayer",85,"[18536,18585,18879,2899]","[18578,18639,20365]","[-70,160,60]",1,0.055,0,[],""
321,"CommandSkeletalSniperPlayer",85,"[18536,18585,18879,2899]","[18578,18639,20365]","[-70,160,60]",1,0.055,0,[],""
322,"CommandSkeletalFrostMagePlayer",85,"[18536,18585,18879,2899]","[18578,18639,20365]","[-70,160,60]",1,0.055,0,[],""
323,"CommandSkeletalStormMagePlayer",85,"[18536,18585,18879,2899]","[18578,18639,20365]","[-70,160,60]",1,0.055,0,[],""
324,"CommandSkeletalArsonistPlayer",85,"[18536,18559,18584,18585,18879,2899]","[18556,18578,18639,20365]","[30,-70,160,60]",2,0.055,0,[],""
325,"TempestFlurryPlayer",33,[605],"[17541,19791,17524,1228,1102,18483]","[1,2,5,4,60,200]",1,0.055,0,[],""
326,"TempestFlurryPlayerThirdStrike",13,[],[17922],[-35],1,0.055,0,[],""
327,"TempestFlurryPlayerFinalStrike",50,[20966],"[17922,1102,18656,1228]","[-45,40,100,2]",1,0.055,0,[],1
328,"StaggeringPalmPlayer","","[696,605,18675,18676]","[16250,17939,557]","[10,65,700]",1.86,0.2735,0,[],""
329,"StaggeringPalmProjectilePlayer",47,"[488,4400,18862,17927,20689]",[18388],[1],1,0.055,0,[],""
330,"StaggeringPalmUnarmedProjectilePlayer",48,"[488,4400,18862,17927,20689]","[18388,557]","[1,700]",1.86,0.2735,0,[],""
331,"ChargedStaffPlayer",39,[],"[18548,18549]","[6000,1]",0.233,0.0725,0.0049,[],""
332,"ChargedStaffShockwavePlayer",24,"[18597,605,20689]","[17728,18552,18802,1102]","[50,45,15,80]",1,0.055,0,[],""
333,"SiphoningStrikePlayer",86,"[1713,605,1323,104,18864]","[16250,17939,1228,18427]","[10,65,6,50]",1,0.055,0,[],""
334,"SiphoningStrikePulsePlayer",24,[20689],"[17728,1102]","[20,100]",1,0.055,0,"[104,1228,18864]",1
335,"TempestBellPlayer","","[605,18606,18832,6906,1986,2899,19811,22243]","[18861,16250,349,19694,18968,19041,19037]","[4,21,6000,8000,2,1,10]",1,0.055,0,[],""
336,"TempestBellSlamPlayer",4,[20689],[17728],[18],1,0.055,0,"[18861,349,2899,19041,19694]",""
337,"TempestBellShockwavePlayer",24,[20689],"[17728,18844,18875,21481,18565]","[24,30,90,250,30]",1,0.055,0,"[18861,349,2899,19041,19694]",1
338,"GenericMinionCommandPlayer","","[18879,7722,18585,20664]",[],[],1,0.055,0,[],""
339,"FrozenLocusPlayer",40,"[18906,18922,18923,1986,19005,2899,20919,21241]","[349,17524,20483]","[6000,15,1]",1,0.055,0,[],""
340,"FrozenLocusGroundPlayer",84,[20882],"[1101,17728,18402,18407]","[100,12,30,150]",1,0.055,0,[2899],""
341,"FrozenLocusExplodePlayer",5,"[605,20039,21669,19815,20689]","[17728,18418]","[24,50]",1.86,0.2735,0,[],""
342,"BonestormPlayer",3,"[488,4430,5637,18585,18716,13977,18202]","[18388,18578,18639,20365,18258,18852,20289,18483,12151,21961,16420]","[1,-70,160,60,300,40,20,240,100,200,6]",1.42,0.14,0.0055,[],""
343,"BonestormExplosionPlayer",5,"[20689,605]","[17728,20276,18959]","[5,7,40]",1.09,0.14,0.0055,"[18388,1462,1463]",""
344,"BoneCagePlayer","","[605,18585,18149,21242]","[349,17728,17731,18592,18578,18639,20365,18820,18877,18150]","[1600,18,10,1,-70,160,60,100,1,50]",3.27,0.14,0.0082,[],""
345,"UnearthPlayer","","[18585,22028]","[18843,17728,18594,349,18578,18639,20365]","[50,60,40,15000,-70,160,60]",1.26,0.14,0.0068,[],""
346,"PoisonBurstArrowPlayer",29,"[488,4430,6491,10057,854,18349,18585,18673,8812]","[18578,18639,20365]","[-70,160,60]",1,0.055,0,[],""
347,"PoisonBurstArrowCloudPlayer",92,"[605,20353,20689,20856,21046,3557]",[],[],3.5,0.055,0,[],""
348,"StormcallerArrowPlayer",29,"[488,4430,6491,10057,854,18349,18585,18673]","[1102,349,18578,18639,20365]","[20,1500,-70,160,60]",1,0.055,0,[],""
349,"StormcallerArrowBoltPlayer",28,"[605,20689]","[17728,1102,18656]","[10,80,500]",1,0.055,0,[],1
350,"LightningArrowArcPlayer",11,[],"[1102,166]","[60,2]",1,0.055,0,"[806,18605,17730]",""
351,"RipwireBallistaProjectilePlayer",69,"[488,4430,6491,10057,18149,1780,21242]","[18877,16593,11456,18388,8164,6713,2475,5233,1850,18150]","[2,1,80,5,10,40,55,100,50,600]",1,0.055,0,[],""
352,"LightningRodPlayer","","[488,854,18349,18585,605,22154]","[349,17728,17731,18578,1102,18639,18613,20365,20414]","[12000,20,20,-70,100,160,20,60,8]",1,0.055,0,[],""
353,"GasArrowPlayer",29,"[488,4430,6491,10057,854,18349,18585,13977,8812,18673,605,22154]","[17728,18578,18639]","[18,-70,160]",1,0.055,0,[],""
354,"GasArrowGasDegenPlayer",60,"[605,20353,20689,20856,21046]","[349,18402,18407,22234]","[4000,20,80,6]",1,0.055,0,[],1
355,"GasArrowGasExplosionPlayer",5,"[605,20689]",[1100],[100],1,0.055,0,[],1
356,"PlagueBearerNovaPlayer","","[18585,18733,18790,20689,1633]","[17728,349,18578,18639,20365,18631,18427,3266]","[18,0,-70,160,60,6,-80,100]",40,0.0927,0,[],""
357,"ElectrocutingArrowPlayer","","[488,4430,6491,10057,854,18349,13977,7250,18605,22028]","[17524,349,1102,16612]","[-95,25000,50,1200]",1,0.055,0,[],""
358,"PerfectStrikePlayer",33,"[605,1986]","[18715,1100,18483,1896,18161,20668]","[300,40,360,-30,50,35]",1,0.055,0,[],""
359,"PerfectStrikeShockwavePlayer",34,[20689],"[1100,1228]","[40,14]",1,0.055,0,"[18715,18161,18254]",1
360,"ShieldBlockPlayer","","[18585,696,18663,20664,21530,1986,22501]","[18578,18639,20365,17612,18662,18664,16420,18258,22412,22409,18427,10090,5175,5176,18483]","[-70,160,60,35,50,2000,4,250,1000,10,600,14,3,4,100]",1,0.055,0,[],""
361,"ResonatingShieldPlayer","","[18585,18663,18203,18209,22501]","[17728,18664,18578,18639,20365,20369]","[23,2000,-70,160,60,1]",1.21,0.2735,0,[],""
362,"MagmaBarrierPlayer",39,"[18722,2899]","[18743,18744]","[500,750]",1,0.055,0,[],""
363,"MagmaSprayPlayer","","[1986,20689]","[17728,18650]","[22,180]",2.07,0.2735,0,[],""
364,"VineArrowPlayer",4,"[488,854,18349,18585,8812]","[349,17728,17731,18578,18639,20365,22199]","[8000,8,20,-70,160,60,1]",1,0.055,0,[],""
365,"RhoaMountPlayer","","[18410,20353]","[18411,7737]","[12000,100]",1,0.055,0,[],""
366,"SupportBurstingPlaguePlayer",37,[],"[18746,18748]","[200,10]",1,0.055,0,[],""
367,"PlagueBurstPlayer","","[605,18750]","[17728,18747,18749,557]","[18,100,100,500]",1,0.055,0,[],""
368,"SupportWallFortressPlayer","",[18797],"[18799,20556]","[100,-50]",1,0.055,0,[],""
369,"SupportElementalDischargePlayer",37,"[18830,18874]",[],[],1,0.055,0,[],""
370,"TriggeredElementalDischargePlayer","",[],"[18831,17728]","[100,20]",1,0.055,0,[],""
371,"RagingSpiritsPlayer","",[2899],"[2086,447,349,18822,18833,18841]","[10,20,5000,15,70,2]",1,0.055,0,[],""
372,"EnforcedWalkingPlayer","",[20664],[],[],1,0.055,0,[],""
373,"TwisterPlayer","","[18585,605,1713,21744,17927,488,4400]","[349,18578,18639,20365,18848,18850,17728,21743,6436,21945,22180,22203,1749]","[3000,-70,160,50,30,80,5,660,100,50,15,360,65]",1,0.055,0,[],""
374,"ExplosiveSpearPlayer",106,"[488,18585,16252,18673,18349,6491,4400,18605,21968,22053,22154,17249]","[18578,18639,20365,21313,22304,1100,22247]","[-70,160,60,1,2500,60,10]",1,0.055,0,[],""
375,"ExplosiveSpearExplodePlayer",5,"[20689,605]","[17728,1100]","[28,40]",1,0.055,0,"[4400,17728,22304,18605]",1
376,"ExplosiveSpearInfusedExplodePlayer",117,"[20689,605,20857]","[17728,17731,17734,1100,349]","[40,15,20,40,4000]",1,0.055,0,"[4400,17728,22304,18605]",1
377,"SpearWindVortexPlayer","",[17927],"[17728,18870,18871,18427]","[40,300,200,200]",1,0.055,0,[],""
378,"ElementalSiphonPlayer",68,"[605,18859,18864,21204]","[17939,16250,349,18132]","[50,15,8000,-8]",1,0.055,0,[],""
379,"ElementalSiphonColdPlayer",89,[605],[17728],[15],1,0.055,0,[],""
380,"ElementalSiphonFirePlayer",87,[605],[17728],[15],1,0.055,0,[],""
381,"ElementalSiphonLightningPlayer",88,[605],[17728],[15],1,0.055,0,[],""
382,"ThunderousLeapPlayer","","[605,6905,1986,22154]","[18876,17728,17524,1102,16612]","[2000,25,60,70,1100]",1,0.055,0,[],""
383,"WindDancerPlayer",39,[2899],"[18880,18881]","[3,10]",1,0.055,0,[],""
384,"TriggeredWindDancerPlayer","","[104,19815,22154]","[18884,17728,18885,18886,18887]","[100,16,50,100,25]",1,0.055,0,[],""
385,"ProfaneRitualPlayer","","[18585,3546]","[349,18953,17728,18578,18639,20365]","[2000,5,22,-70,160,60]",12.5,0.18,0.0092,[],""
386,"SoulOfferingPlayer","","[18585,20353,22154]","[18985,18578,18639,20365,349]","[1,-70,160,60,4000]",1,0.055,0,[],""
387,"DarkEffigyPlayer","","[18958,860,18585,13539]","[866,868,18578,18639,20365,872]","[8000,120,-70,160,60,1]",1,0.055,0,[],""
388,"DarkEffigyProjectilePlayer","","[488,1780,605]","[16593,17728,17731,167]","[2,120,12,100]",0.85,0.14,0.0068,[],""
389,"SupportMinionInstabilityPlayer","",[],[700],[15],1,0.055,0,[],""
390,"SupportFocusedCursePlayer","",[],[19012],[-30],1,0.055,0,[],""
391,"SupportRitualisticCursePlayer","",[],"[19012,2060]","[30,50]",1,0.055,0,[],""
392,"SpinningInfernoPlayer","","[9245,9017,1986,605]","[16612,17524,1100]","[2100,48,70]",1,0.055,0,[],""
393,"ShockchainArrowPlayer",3,"[488,4430,6491,10057,854,18349,18585,18605,18673,18864,19369,1323]","[1102,18578,18639,20365]","[20,-70,160,60]",1,0.055,0,[],""
394,"ShockchainArrowBeamPlayer",11,[20689],"[1102,166]","[80,10]",1,0.055,0,"[19369,18605]",1
