"rownum","Id","Base_ENVFile","Corrupted_ENVFile","rid","rid","[rid]","EnvironmentTransitionsKey","PreloadGroup"
1112,"LegionLeagueWorldPostBattle","Metadata/EnvironmentSettings/LegionLeagueWorldPostBattle.env","","","",[],"",48
1113,"LeagueBreachPhysical","Metadata/EnvironmentSettings/LeagueBreachPhysical.env","","","",[],"",""
1114,"LeagueBreachCold","Metadata/EnvironmentSettings/LeagueBreachCold.env","","","",[],"",""
1115,"LeagueBreachFire","Metadata/EnvironmentSettings/LeagueBreachFire.env","","","",[],"",""
1116,"LeagueBreachLightning","Metadata/EnvironmentSettings/LeagueBreachLightning.env","","","",[],"",""
1117,"LeagueBreachChaos","Metadata/EnvironmentSettings/LeagueBreachChaos.env","","","",[],"",""
1118,"InfectedMap","Metadata/EnvironmentSettings/BlightLeagueInfected.env","","","",[],"",50
1119,"InfectedMapEncounter","Metadata/EnvironmentSettings/BlightLeagueInfectedEncounter.env","","","",[],"",50
1120,"BlightEncounter","Metadata/EnvironmentSettings/BlightLeagueEncounter.env","","","",[],"",50
1121,"MetamorphBattle","Metadata/EnvironmentSettings/MetamorphosisBattle.env","","","",[],"",51
1122,"LeagueAfflictionBossArena","Metadata/EnvironmentSettings/LeagueAffliction_BossArena.env","","","",[],"",""
1123,"LeagueAfflictionEncounter","Metadata/EnvironmentSettings/LeagueAfflictionEncounter.env","","","",[],"",""
1124,"LeagueAfflictionEncounterMap","Metadata/EnvironmentSettings/LeagueAfflictionEncounter.env","","","",[],"",""
1125,"LeagueAfflictionAct6","Metadata/EnvironmentSettings/LeagueAffliction_Act6.env","","","",[],"",""
1126,"LeagueAfflictionAct4","Metadata/EnvironmentSettings/LeagueAffliction_Act4.env","","","",[],"",""
1127,"LeagueAfflictionAct7","Metadata/EnvironmentSettings/LeagueAffliction_Act7.env","","","",[],"",""
1128,"LeagueAfflictionAct8","Metadata/EnvironmentSettings/LeagueAffliction_Act8.env","","","",[],"",""
1129,"LeagueAfflictionAct10","Metadata/EnvironmentSettings/LeagueAffliction_Act10.env","","","",[],"",""
1130,"LeagueAfflictionTownActive","Metadata/EnvironmentSettings/LeagueAffliction_TownActive.env","","","",[],"",""
1131,"LeagueAfflictionAct6MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act6_MusicOnly.env","","","",[],"",""
1132,"LeagueAfflictionAct4MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act4_MusicOnly.env","","","",[],"",""
1133,"LeagueAfflictionAct7MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act7_MusicOnly.env","","","",[],"",""
1134,"LeagueAfflictionAct8MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act8_MusicOnly.env","","","",[],"",""
1135,"LeagueAfflictionAct10MusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Act10_MusicOnly.env","","","",[],"",""
1136,"LeagueAfflictionTownActiveBoss","Metadata/EnvironmentSettings/LeagueAffliction_TownActiveBoss.env","","","",[],"",""
1137,"LeagueAfflictionWildBossMusicOnly","Metadata/EnvironmentSettings/LeagueAffliction_Boss_MusicOnly.env","","","",[],"",52
1138,"HeistCinematicEnv1","Metadata/EnvironmentSettings/HeistCinematic1.env","","","",[],"",""
1139,"HeistCinematicEnv2","Metadata/EnvironmentSettings/HeistCinematic2.env","","","",[],"",""
1140,"HeistHub1","Metadata/EnvironmentSettings/Heist_Hub1.env","","","",[],"",""
1141,"HeistOps1","Metadata/EnvironmentSettings/Heist_Ops1.env","","","",[],"",""
1142,"HeistControlBlocks1","Metadata/EnvironmentSettings/Heist_ControlBlocks1.env","","","",[],"",""
1143,"HeistControlBlocks2","Metadata/EnvironmentSettings/Heist_ControlBlocks2.env","","","",[],"",""
1144,"HeistControlBlocks3","Metadata/EnvironmentSettings/Heist_ControlBlocks3.env","","","",[],"",""
1145,"HeistDungeon1","Metadata/EnvironmentSettings/Heist_Dungeon1.env","","","",[],"",""
1146,"HeistDungeon2","Metadata/EnvironmentSettings/Heist_Dungeon2.env","","","",[],"",""
1147,"HeistDungeon3","Metadata/EnvironmentSettings/Heist_Dungeon3.env","","","",[],"",""
1148,"HeistMines1","Metadata/EnvironmentSettings/Heist_Mines1.env","","","",[],"",""
1149,"HeistMines2","Metadata/EnvironmentSettings/Heist_Mines2.env","","","",[],"",""
1150,"HeistMines3","Metadata/EnvironmentSettings/Heist_Mines3.env","","","",[],"",""
1151,"HeistReliquary1","Metadata/EnvironmentSettings/HeistReliquary1.env","","","",[],"",""
1152,"HeistReliquary2","Metadata/EnvironmentSettings/HeistReliquary2.env","","","",[],"",""
1153,"HeistReliquary3","Metadata/EnvironmentSettings/HeistReliquary3.env","","","",[],"",""
1154,"HeistLibrary1","Metadata/EnvironmentSettings/HeistLibrary1.env","","","",[],"",""
1155,"HeistLibrary2","Metadata/EnvironmentSettings/HeistLibrary2.env","","","",[],"",""
1156,"HeistLibrary3","Metadata/EnvironmentSettings/HeistLibrary3.env","","","",[],"",""
1157,"HeistLibraryGarden","Metadata/EnvironmentSettings/HeistLibraryEntranceGarden.env","","","",[],"",""
1158,"HeistRobotTunnels1","Metadata/EnvironmentSettings/HeistRobotTunnels1.env","","","",[],"",""
1159,"HeistRobotTunnels2","Metadata/EnvironmentSettings/HeistRobotTunnels2.env","","","",[],"",""
1160,"HeistRobotTunnels3","Metadata/EnvironmentSettings/HeistRobotTunnels3.env","","","",[],"",""
1161,"HeistRobotTunnelsCanals","Metadata/EnvironmentSettings/HeistRobotTunnelsCanals.env","","","",[],"",""
1162,"HeistSewers1","Metadata/EnvironmentSettings/HeistSewers1.env","","","",[],"",""
1163,"HeistSewers2","Metadata/EnvironmentSettings/HeistSewers2.env","","","",[],"",""
1164,"HeistSewers3","Metadata/EnvironmentSettings/HeistSewers3.env","","","",[],"",""
1165,"HeistSewersArcade","Metadata/EnvironmentSettings/HeistSewersArcade.env","","","",[],"",""
1166,"HeistSewersLeadIn","Metadata/EnvironmentSettings/HeistLeadin_Sewers1.env","","","",[],"",""
1167,"HeistCourts1","Metadata/EnvironmentSettings/HeistCourts1.env","","","",[],"",""
1168,"HeistCourts2","Metadata/EnvironmentSettings/HeistCourts2.env","","","",[],"",""
1169,"HeistCourts3","Metadata/EnvironmentSettings/HeistCourts3.env","","","",[],"",""
1170,"HeistCourtsSanctum","Metadata/EnvironmentSettings/HeistCourtsSanctum.env","","","",[],"",""
1171,"HeistMansion1","Metadata/EnvironmentSettings/Heist_Mansion1.env","","","",[],"",""
1172,"HeistMansion2","Metadata/EnvironmentSettings/Heist_Mansion2.env","","","",[],"",""
1173,"HeistMansion3","Metadata/EnvironmentSettings/Heist_Mansion3.env","","","",[],"",""
1174,"HeistLeadin_Cellar1","Metadata/EnvironmentSettings/HeistLeadin_Cellar1.env","","","",[],"",""
1175,"HeistLeadin_Chimney1","Metadata/EnvironmentSettings/HeistLeadin_Chimney1.env","","","",[],"",""
1176,"HeistLeadin_CaveToMine1","Metadata/EnvironmentSettings/HeistLeadin_CaveToMine1.env","","","",[],"",""
1177,"HeistLeadin_FoothillsToMine1","Metadata/EnvironmentSettings/HeistLeadin_FoothillsToMine1.env","","","",[],"",""
1178,"HeistLeadin_Garden1","Metadata/EnvironmentSettings/HeistLeadin_Garden1.env","","","",[],"",""
1179,"HeistLeadin_Ossuary1","Metadata/EnvironmentSettings/HeistLeadin_Ossuary1.env","","","",[],"",""
1180,"HeistBoss_AdmiralDarnaw","Metadata/EnvironmentSettings/HeistBoss_AdmiralDarnaw1.env","","","",[],"",""
1181,"HeistBoss_FreidrichTarollo","Metadata/EnvironmentSettings/HeistBoss_FreidrichTarollo1.env","","","",[],"",""
1182,"HeistBoss_Jamanra","Metadata/EnvironmentSettings/HeistBoss_Jamanra.env","","","",[],"",""
1183,"HeistBoss_Nashta","Metadata/EnvironmentSettings/HeistBoss_Nashta.env","","","",[],"",""
1184,"HeistBoss_Twins","Metadata/EnvironmentSettings/HeistBoss_Twins.env","","","",[],"",""
1185,"HeistBoss_Unbreakable","Metadata/EnvironmentSettings/HeistBoss_Unbreakable1.env","","","",[],"",""
1186,"HeistBoss_FightMusic","Metadata/EnvironmentSettings/HeistBossFight.env","","","",[],"",""
1187,"LeagueHarvest","Metadata/EnvironmentSettings/LeagueHarvest.env","","","",[],"",53
1188,"LeagueHarvestCombat","Metadata/EnvironmentSettings/LeagueHarvestCombat.env","","","",[],"",53
1189,"LeagueHarvestFinalBoss","Metadata/EnvironmentSettings/LeagueHarvestFinalBoss.env","","","",[],"",53
1190,"LeagueHarvestFinalBossOrange","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Anger.env","","","",[],"",53
1191,"LeagueHarvestFinalBossBlue","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Bulb.env","","","",[],"",53
1192,"LeagueHarvestFinalBossGreen","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Scale.env","","","",[],"",53
1193,"LeagueHarvestFinalBossRed","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Thorn.env","","","",[],"",53
1194,"LeagueHarvestFinalBossEmerge","Metadata/EnvironmentSettings/LeagueHarvest_EmergeTransition.env","","","",[],"",53
1195,"SilenceOverride","Metadata/EnvironmentSettings/SilentOverride.env","","","",[],"",54
1196,"HeistSuccess","Metadata/EnvironmentSettings/HeistResolveSuccess.env","","","",[],"",54
1197,"HeistFailure","Metadata/EnvironmentSettings/HeistResolveFailure.env","","","",[],"",54
1198,"MavenHub","Metadata/EnvironmentSettings/EndGameAtlasMaven.env","","","",[],"",""
1199,"MavenBossDefault","Metadata/EnvironmentSettings/EndGameAtlasMavenBoss.env","","","",[],"",""
1200,"MavenBossFight","Metadata/EnvironmentSettings/EndGameAtlasMavenBossFight.env","","","",[],"",""
1201,"MavenBossRush","Metadata/EnvironmentSettings/EndGameAtlasMavenBossRush.env","","","",[],"",""
1202,"LeagueRitualFire","Metadata/EnvironmentSettings/LeagueRitualFire.env","","","",[],"",55
1203,"LeagueRitualCold","Metadata/EnvironmentSettings/LeagueRitualCold.env","","","",[],"",55
1204,"LeagueRitualChaos","Metadata/EnvironmentSettings/LeagueRitualChaos.env","","","",[],"",55
1205,"LeagueRitualChaos2","Metadata/EnvironmentSettings/LeagueRitualChaos2.env","","","",[],"",55
1206,"LeagueRitualCold2","Metadata/EnvironmentSettings/LeagueRitualCold2.env","","","",[],"",55
1207,"LeagueRitualFire2","Metadata/EnvironmentSettings/LeagueRitualFire2.env","","","",[],"",55
1208,"LeagueRitualGeneric","Metadata/EnvironmentSettings/LeagueRitualGeneric.env","","","",[],"",55
1209,"LeagueRitualGolden","Metadata/EnvironmentSettings/LeagueRitualGolden.env","","","",[],"",55
1210,"LeagueRitualGreenChaos","Metadata/EnvironmentSettings/LeagueRitualGreenChaos.env","","","",[],"",55
1211,"LeagueRitualLightning","Metadata/EnvironmentSettings/LeagueRitualLightning.env","","","",[],"",55
1212,"LeagueRitualLightning2","Metadata/EnvironmentSettings/LeagueRitualLightning2.env","","","",[],"",55
1213,"LeagueRitualNecromantic","Metadata/EnvironmentSettings/LeagueRitualNecromantic.env","","","",[],"",55
1214,"LeagueRitualPhysicalBlood","Metadata/EnvironmentSettings/LeagueRitualPhysicalBlood.env","","","",[],"",55
1215,"LeagueRitualPhysicalBlood2","Metadata/EnvironmentSettings/LeagueRitualPhysicalBlood2.env","","","",[],"",55
1216,"LeagueRitualVaal","Metadata/EnvironmentSettings/LeagueRitualVaal.env","","","",[],"",55
1217,"LeagueUltimatum_Arena","Metadata/EnvironmentSettings/LeagueUltimatum_Arena.env","","","",[],"",""
1218,"LeagueUltimatum_Boss_Arena","Metadata/EnvironmentSettings/LeagueUltimatum_Boss_Arena.env","","","",[],"",""
1219,"LeagueUltimatum_TimeNeutral","Metadata/EnvironmentSettings/LeagueUltimatum_TimeNeutral.env","","","",[],"",57
1220,"LeagueUltimatum_Challenge","Metadata/EnvironmentSettings/LeagueUltimatum_Challenge.env","","","",[],"",57
1221,"LeagueUltimatum_Completed","Metadata/EnvironmentSettings/LeagueUltimatum_Completed.env","","","",[],"",57
1222,"ExpeditionBattlegroundGraves","Metadata/EnvironmentSettings/Expedition_BattlegroundGraves.env","","","",[],"",""
1223,"ExpeditionKaruiWargraves","Metadata/EnvironmentSettings/Expedition_KaruiWargraves.env","","","",[],"",""
1224,"ExpeditionBluffs","Metadata/EnvironmentSettings/Expedition_Bluffs.env","","","",[],"",""
1225,"ExpeditionRottingTemple","Metadata/EnvironmentSettings/Expedition_RottingTemple.env","","","",[],"",""
1226,"ExpeditionShipwreckReef","Metadata/EnvironmentSettings/Expedition_ShipwreckReef.env","","","",[],"",""
1227,"ExpeditionCemetery","Metadata/EnvironmentSettings/Expedition_Cemetery.env","","","",[],"",""
1228,"ExpeditionSarnSlums","Metadata/EnvironmentSettings/Expedition_SarnSlums.env","","","",[],"",""
1229,"ExpeditionDriedRiverbed","Metadata/EnvironmentSettings/Expedition_DriedRiverbed.env","","","",[],"",""
1230,"ExpeditionMountainside","Metadata/EnvironmentSettings/Expedition_Mountainside.env","","","",[],"",""
1231,"ExpeditionForestRuins","Metadata/EnvironmentSettings/Expedition_ForestRuins.env","","","",[],"",""
1232,"ExpeditionVaalTemple","Metadata/EnvironmentSettings/Expedition_VaalTemple.env","","","",[],"",""
1233,"ExpeditionUtzaalOutskirts","Metadata/EnvironmentSettings/Expedition_UtzaalOutskirts.env","","","",[],"",""
1234,"ExpeditionDesertRuins","Metadata/EnvironmentSettings/Expedition_DesertRuins.env","","","",[],"",""
1235,"ExpeditionScrublands","Metadata/EnvironmentSettings/Expedition_Scrublands.env","","","",[],"",""
1236,"ExpeditionVolcano","Metadata/EnvironmentSettings/Expedition_Volcano.env","","","",[],"",""
1237,"ExpeditionArenaMedvedOverride","Metadata/EnvironmentSettings/Expedition_ArenaMedvedOverride.env","","","",[],"",""
1238,"ExpeditionArenaVorana","Metadata/EnvironmentSettings/Expedition_ArenaVorana.env","","","",[],"",""
1239,"ExpeditionArenaOlroth","Metadata/EnvironmentSettings/Expedition_ArenaOlroth.env","","","",[],"",""
1240,"ExpeditionArenaOlrothEntrance","Metadata/EnvironmentSettings/Expedition_ArenaOlroth_PreRevive.env","Metadata/EnvironmentSettings/Expedition_ArenaOlroth_Entrance.env","","",[],0,""
1241,"ExpeditionArenaUhtred","Metadata/EnvironmentSettings/Expedition_ArenaUhtred.env","","","",[],"",""
1242,"ExpeditionSubareaSewers","Metadata/EnvironmentSettings/Expedition_Sewers.env","","","",[],"",""
1243,"ExpeditionUndergroundSand","Metadata/EnvironmentSettings/Expedition_UndergroundSand.env","","","",[],"",""
1244,"ExpeditionSubareaCrypt","Metadata/EnvironmentSettings/Expedition_SubareaCrypt.env","","","",[],"",""
1245,"ExpeditionSubareaAcidCaverns","Metadata/EnvironmentSettings/Expedition_SubareaAcidCaverns.env","","","",[],"",""
1246,"ExpeditionSubareaCaves","Metadata/EnvironmentSettings/Expedition_SubareaCaves.env","","","",[],"",""
1247,"ExpeditionSubareaFungiDungeon","Metadata/EnvironmentSettings/Expedition_FungiDungeon.env","","","",[],"",""
1248,"ExpeditionSubareaCryptArchers","Metadata/EnvironmentSettings/Expedition_SubAreaCryptArchers.env","","","",[],"",""
1249,"ExpeditionSealedVault","Metadata/EnvironmentSettings/Expedition_SealedVault.env","","","",[],"",""
1250,"ExpeditionSubareaSpiderNest","Metadata/EnvironmentSettings/Expedition_SpiderNest.env","","","",[],"",""
1251,"ExpeditionEncounter","Metadata/EnvironmentSettings/ExpeditionEncounter.env","","","",[],"",58
1252,"ExpeditionSaga","Metadata/EnvironmentSettings/ExpeditionSaga.env","","","",[],"",58
1253,"HellscapeDemon","Metadata/EnvironmentSettings/LeagueHellscape_03.env","","","",[],"",59
1254,"HellscapeDemonCloudy","Metadata/EnvironmentSettings/LeagueHellscape_03_Cloud.env","","","",[],"",59
1255,"HellscapeFlesh","Metadata/EnvironmentSettings/LeagueHellscape_01.env","","","",[],"",59
1256,"HellscapeFleshCloudy","Metadata/EnvironmentSettings/LeagueHellscape_01_Cloud.env","","","",[],"",59
1257,"HellscapePale","Metadata/EnvironmentSettings/LeagueHellscape_02.env","","","",[],"",59
1258,"HellscapePaleCloudy","Metadata/EnvironmentSettings/LeagueHellscape_02_Cloud.env","","","",[],"",59
1259,"HellscapeAshesFalling","Metadata/EnvironmentSettings/LeagueHellscape_01Effect1.env","","","",[],"",59
1260,"HellscapeAshes","Metadata/EnvironmentSettings/LeagueHellscape_01Effect2.env","","","",[],"",59
1261,"HellscapeEmbers","Metadata/EnvironmentSettings/LeagueHellscape_02Effect1.env","","","",[],"",59
1262,"HellscapeEmbersFalling","Metadata/EnvironmentSettings/LeagueHellscape_02Effect2.env","","","",[],"",59
1263,"HellscapeEmbers2","Metadata/EnvironmentSettings/LeagueHellscape_03Effect1.env","","","",[],"",59
1264,"HellscapeEmbersFalling2","Metadata/EnvironmentSettings/LeagueHellscape_03Effect2.env","","","",[],"",59
1265,"CleansingBossLantern","Metadata/EnvironmentSettings/EndGamePrimordialBoss3_lantern.env","","","",[],"",""
1266,"LeagueLake","Metadata/EnvironmentSettings/LeagueLake.env","","","",[],"",""
1267,"SanctumCellar","Metadata/EnvironmentSettings/LeagueSanctumCellar.env","","","",[],"",""
1268,"SanctumVaults","Metadata/EnvironmentSettings/LeagueSanctumVaults.env","","","",[],"",""
1269,"SanctumNave","Metadata/EnvironmentSettings/LeagueSanctumNave.env","","","",[],"",""
1270,"SanctumCrypt","Metadata/EnvironmentSettings/LeagueSanctumCrypt.env","","","",[],"",""
1271,"SanctumFoyer_Start","Metadata/EnvironmentSettings/LeagueSanctumFoyer_Start.env","","","",[],"",""
1272,"SanctumLyciaArena","Metadata/EnvironmentSettings/LeagueSanctumLyciaArena.env","","","",[],"",""
1273,"HellscapeHideout","Metadata/EnvironmentSettings/HellscapeHideout.env","","","",[],"",""
1274,"HellscapeHideout2","Metadata/EnvironmentSettings/HellscapeHideoutCloudy.env","","","",[],"",""
1275,"LeagueCrucibleArea","Metadata/EnvironmentSettings/LeagueCrucibleArea.env","","","",[],"",""
1276,"CrucibleLeagueWorld","Metadata/EnvironmentSettings/CrucibleLeagueWorld.env","","","",[],"",""
1277,"ancestraltest","Metadata/EnvironmentSettings/ancestraltest.env","","","",[],"",""
1278,"HallsOfTheDeadLeague","Metadata/EnvironmentSettings/LeagueHallsOfTheDead_arena.env","","","",[],"",""
1279,"HallsOfTheDeadLeague_backroom","Metadata/EnvironmentSettings/LeagueHallsOfTheDead_backroom.env","","","",[],"",""
1280,"HallsOfTheDeadLeague_darkbackroom","Metadata/EnvironmentSettings/LeagueHallsOfTheDead_darkbackroom.env","","","",[],"",""
1281,"HallsOfTheDeadLeague_planning","Metadata/EnvironmentSettings/LeagueHallsOfTheDead_planning.env","","","",[],"",67
