"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","i32","i32","i32","i32","i32","string","bool","rid","bool","rid","bool","[rid]","rid","i32","i32","i32","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","rid","i32","[rid]","i32","[rid]","bool","rid","bool","bool","rid","bool","rid","i32"
80,"attributes81","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9759273,0,0,0,242089984,0,0,"","","","","","",[],0,242089984,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
81,"attributes82","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9707928,0,0,0,244973568,0,0,"","","","","","",[],0,244973568,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
82,"attributes83","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9743823,0,0,0,247857152,0,0,"","","","","","",[],0,247857152,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
83,"attributes84","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9720202,0,0,0,250740736,0,0,"","","","","","",[],0,250740736,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
84,"attributes85","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9721090,0,0,0,253624320,0,0,"","","","","","",[],0,253624320,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
85,"attributes86","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9748064,0,0,0,256507904,0,0,"","","","","","",[],0,256507904,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
86,"attributes87","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9757989,0,0,0,259391488,0,0,"","","","","","",[],0,259391488,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
87,"attributes88","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9744704,0,0,0,262275072,0,0,"","","","","","",[],0,262275072,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
88,"attributes89","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9756115,0,0,0,265158656,0,0,"","","","","","",[],0,265158656,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
89,"attributes90","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9722118,0,0,0,268042240,0,0,"","","","","","",[],0,268042240,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
90,"attributes91","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9725093,0,0,0,270925824,0,0,"","","","","","",[],0,270925824,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
91,"attributes92","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9734295,0,0,0,273809408,0,0,"","","","","","",[],0,273809408,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
92,"attributes93","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9717595,0,0,0,276692992,0,0,"","","","","","",[],0,276692992,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
93,"attributes94","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9712266,0,0,0,279576576,0,0,"","","","","","",[],0,279576576,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
94,"attributes95","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9736874,0,0,0,282460160,0,0,"","","","","","",[],0,282460160,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
95,"attributes96","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9720615,0,0,0,285343744,0,0,"","","","","","",[],0,285343744,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
96,"attributes97","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9755238,0,0,0,288227328,0,0,"","","","","","",[],0,288227328,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
97,"attributes98","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9708318,0,0,0,291110912,0,0,"","","","","","",[],0,291110912,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
98,"attributes99","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9731479,0,0,0,293994496,0,0,"","","","","","",[],0,293994496,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
99,"attributes100_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9732304,0,0,0,297140224,0,0,"","","","","","",[],0,297140224,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
100,"attributes101","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9733530,0,0,0,300154880,0,0,"","","","","","",[],0,300154880,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
101,"attributes102","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9713756,0,0,0,303169536,0,0,"","","","","","",[],0,303169536,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
102,"attributes103","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9748613,0,0,0,306184192,0,0,"","","","","","",[],0,306184192,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
103,"attributes104","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9705615,0,0,0,309198848,0,0,"","","","","","",[],0,309198848,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
104,"attributes105","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9738104,0,0,0,312213504,0,0,"","","","","","",[],0,312213504,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
105,"attributes106","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9757144,0,0,0,315228160,0,0,"","","","","","",[],0,315228160,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
106,"attributes107","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9699692,0,0,0,318242816,0,0,"","","","","","",[],0,318242816,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
107,"attributes108","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9734141,0,0,0,321257472,0,0,"","","","","","",[],0,321257472,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
108,"attributes109","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9706546,0,0,0,324272128,0,0,"","","","","","",[],0,324272128,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
109,"attributes110","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9761833,0,0,0,327286784,0,0,"","","","","","",[],0,327286784,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
110,"attributes111_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9731764,0,0,0,330432512,0,0,"","","","","","",[],0,330432512,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
111,"attributes112","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9759531,0,0,0,333447168,0,0,"","","","","","",[],0,333447168,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
112,"attributes113","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9699800,0,0,0,336461824,0,0,"","","","","","",[],0,336461824,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
113,"attributes114","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9703072,0,0,0,339476480,0,0,"","","","","","",[],0,339476480,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
114,"attributes115","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9704660,0,0,0,342491136,0,0,"","","","","","",[],0,342491136,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
115,"attributes116","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9734968,0,0,0,345505792,0,0,"","","","","","",[],0,345505792,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
116,"attributes117","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9716761,0,0,0,348520448,0,0,"","","","","","",[],0,348520448,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
117,"attributes118","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9752687,0,0,0,351535104,0,0,"","","","","","",[],0,351535104,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
118,"attributes119","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9741058,0,0,0,354549760,0,0,"","","","","","",[],0,354549760,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
119,"attributes120","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9743312,0,0,0,357564416,0,0,"","","","","","",[],0,357564416,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
120,"attributes121","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9723632,0,0,0,360579072,0,0,"","","","","","",[],0,360579072,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
121,"attributes122","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9746414,0,0,0,363593728,0,0,"","","","","","",[],0,363593728,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
122,"attributes123_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9728789,0,0,0,366739456,0,0,"","","","","","",[],0,366739456,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
123,"attributes124","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9732608,0,0,0,369754112,0,0,"","","","","","",[],0,369754112,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
124,"attributes125","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9732343,0,0,0,372768768,0,0,"","","","","","",[],0,372768768,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
125,"attributes126","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9738345,0,0,0,375783424,0,0,"","","","","","",[],0,375783424,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
126,"attributes127","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9761696,0,0,0,378798080,0,0,"","","","","","",[],0,378798080,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
127,"attributes128","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9720233,0,0,0,381812736,0,0,"","","","","","",[],0,381812736,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
128,"attributes129","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9704632,0,0,0,384827392,0,0,"","","","","","",[],0,384827392,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
129,"attributes130","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9726128,0,0,0,387842048,0,0,"","","","","","",[],0,387842048,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
130,"attributes131","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9754332,0,0,0,390856704,0,0,"","","","","","",[],0,390856704,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
131,"attributes132","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9700162,0,0,0,393871360,0,0,"","","","","","",[],0,393871360,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
132,"attributes133","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9751959,0,0,0,396886016,0,0,"","","","","","",[],0,396886016,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
133,"attributes134","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9700214,0,0,0,399900672,0,0,"","","","","","",[],0,399900672,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
134,"attributes135","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9731296,0,0,0,402915328,0,0,"","","","","","",[],0,402915328,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
135,"attributes136","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9753980,0,0,0,405929984,0,0,"","","","","","",[],0,405929984,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
136,"attributes137","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9756982,0,0,0,408944640,0,0,"","","","","","",[],0,408944640,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
137,"attributes138","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9733878,0,0,0,411959296,0,0,"","","","","","",[],0,411959296,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
138,"attributes139","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9754699,0,0,0,414973952,0,0,"","","","","","",[],0,414973952,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
139,"attributes140","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9747286,0,0,0,417988608,0,0,"","","","","","",[],0,417988608,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
140,"attributes141_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9715093,0,0,0,421134336,0,0,"","","","","","",[],0,421134336,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
141,"attributes142","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9734793,0,0,0,424148992,0,0,"","","","","","",[],0,424148992,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
142,"attributes143_","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9736843,0,0,0,427294720,0,0,"","","","","","",[],0,427294720,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
143,"attributes144","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9701211,0,0,0,430309376,0,0,"","","","","","",[],0,430309376,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
144,"attributes145","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9737352,0,0,0,433324032,0,0,"","","","","","",[],0,433324032,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
145,"attributes146","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9761226,0,0,0,436338688,0,0,"","","","","","",[],0,436338688,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
146,"attributes147","Art/2DArt/SkillIcons/passives/plusattribute.dds",[18749],1,0,0,0,9734112,0,0,0,439353344,0,0,"","","","","","",[],0,439353344,0,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","",1,"","","",0
