"rownum","Id","DGRFile","i32","i32","i32","[i32]","[i32]"
800,"MapNecropolis_06","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_06.dgr",100,50,50,[],[8]
801,"MapNecropolis_07","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_07.dgr",100,50,50,[],[8]
802,"MapNecropolis_08","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_08.dgr",100,50,50,[],[8]
803,"MapNecropolis_09","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_09.dgr",100,50,50,[],[8]
804,"MapNecropolis_10","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_10.dgr",100,50,50,[],[8]
805,"MapNecropolis_11","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_11.dgr",100,50,50,[],[8]
806,"MapNecropolis_12","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_12.dgr",100,50,50,[],[8]
807,"MapNecropolis_01_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_01_NoBoss.dgr",100,50,50,[],[8]
808,"MapNecropolis_02_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_02_NoBoss.dgr",100,50,50,[],[8]
809,"MapNecropolis_03_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_03_NoBoss.dgr",100,50,50,[],[8]
810,"MapNecropolis_04_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_04_NoBoss.dgr",100,50,50,[],[8]
811,"MapNecropolis_05_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_05_NoBoss.dgr",100,50,50,[],[8]
812,"MapNecropolis_06_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_06_NoBoss.dgr",100,50,50,[],[8]
813,"MapNecropolis_07_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_07_NoBoss.dgr",100,50,50,[],[8]
814,"MapNecropolis_08_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_08_NoBoss.dgr",100,50,50,[],[8]
815,"MapNecropolis_09_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_09_NoBoss.dgr",100,50,50,[],[8]
816,"MapNecropolis_10_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_10_NoBoss.dgr",100,50,50,[],[8]
817,"MapNecropolis_11_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_11_NoBoss.dgr",100,50,50,[],[8]
818,"MapNecropolis_12_NoBoss","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_12_NoBoss.dgr",100,50,50,[],[8]
819,"MapCrypt_01","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_01.dgr",100,50,50,[],[8]
820,"MapCrypt_02","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_02.dgr",100,50,50,[],[8]
821,"MapCrypt_03","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_03.dgr",100,50,50,[],[8]
822,"MapCrypt_04","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_04.dgr",100,50,50,[],[8]
823,"MapCrypt_05","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_05.dgr",100,50,50,[],[8]
824,"MapCrypt_06","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_06.dgr",100,50,50,[],[8]
825,"MapCrypt_07","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_07.dgr",100,50,50,[],[8]
826,"MapCrypt_08","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_08.dgr",100,50,50,[],[8]
827,"MapCrypt_09","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_09.dgr",100,50,50,[],[8]
828,"MapCrypt_10","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_10.dgr",100,50,50,[],[8]
829,"MapCrypt_11","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_11.dgr",100,50,50,[],[8]
830,"MapCrypt_12","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_12.dgr",100,50,50,[],[8]
831,"MapCrypt_01_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_01_NoBoss.dgr",100,50,50,[],[8]
832,"MapCrypt_02_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_02_NoBoss.dgr",100,50,50,[],[8]
833,"MapCrypt_03_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_03_NoBoss.dgr",100,50,50,[],[8]
834,"MapCrypt_04_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_04_NoBoss.dgr",100,50,50,[],[8]
835,"MapCrypt_05_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_05_NoBoss.dgr",100,50,50,[],[8]
836,"MapCrypt_06_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_06_NoBoss.dgr",100,50,50,[],[8]
837,"MapCrypt_07_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_07_NoBoss.dgr",100,50,50,[],[8]
838,"MapCrypt_08_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_08_NoBoss.dgr",100,50,50,[],[8]
839,"MapCrypt_09_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_09_NoBoss.dgr",100,50,50,[],[8]
840,"MapCrypt_10_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_10_NoBoss.dgr",100,50,50,[],[8]
841,"MapCrypt_11_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_11_NoBoss.dgr",100,50,50,[],[8]
842,"MapCrypt_12_NoBoss","Metadata/Terrain/Maps/Crypt/Graphs/Crypt_12_NoBoss.dgr",100,50,50,[],[8]
843,"MapRavine_01","Metadata/Terrain/Maps/Ravine/Graphs/Ravine_01.dgr",100,50,50,[],[8]
844,"MapRavine_01_NoBoss","Metadata/Terrain/Maps/Ravine/Graphs/Ravine_01_NoBoss.dgr",100,50,50,[],[8]
845,"MapSpiderWoods_01","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_01.dgr",100,50,50,[],[8]
846,"MapSpiderWoods_02","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_02.dgr",100,50,50,[],[8]
847,"MapSpiderWoods_03","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_03.dgr",100,50,50,[],[8]
848,"MapSpiderWoods_04","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_04.dgr",100,50,50,[],[8]
849,"MapSpiderWoods_05","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_05.dgr",100,50,50,[],[8]
850,"MapSpiderWoods_01_NoBoss","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_01_NoBoss.dgr",100,50,50,[],[8]
851,"MapSpiderWoods_02_NoBoss","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_02_NoBoss.dgr",100,50,50,[],[8]
852,"MapSpiderWoods_03_NoBoss","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_03_NoBoss.dgr",100,50,50,[],[8]
853,"MapSpiderWoods_04_NoBoss","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_04_NoBoss.dgr",100,50,50,[],[8]
854,"MapSpiderWoods_05_NoBoss","Metadata/Terrain/Maps/SpiderWoods/Graphs/SpiderWoods_05_NoBoss.dgr",100,50,50,[],[8]
855,"MapAbyss_01","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_01.dgr",100,50,50,[],[8]
856,"MapAbyss_02","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_02.dgr",100,50,50,[],[8]
857,"MapAbyss_03","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_03.dgr",100,50,50,[],[8]
858,"MapAbyss_04","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_04.dgr",100,50,50,[],[8]
859,"MapAbyss_01_NoBoss","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_01_NoBoss.dgr",100,50,50,[],[8]
860,"MapAbyss_02_NoBoss","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_02_NoBoss.dgr",100,50,50,[],[8]
861,"MapAbyss_03_NoBoss","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_03_NoBoss.dgr",100,50,50,[],[8]
862,"MapAbyss_04_NoBoss","Metadata/Terrain/Maps/Abyss/Graphs/Abyss_04_NoBoss.dgr",100,50,50,[],[8]
863,"MapDesertTower_01","Metadata/Terrain/Maps/DesertTower/Graphs/DesertTower.dgr",100,50,50,[],[0]
864,"MapGothicCity_01","Metadata/Terrain/Maps/GothicCity/Graphs/GothicCity_01.dgr",100,50,50,[],[8]
865,"MapGothicCity_01_NoBoss","Metadata/Terrain/Maps/GothicCity/Graphs/GothicCity_01_NoBoss.dgr",100,50,50,[],[8]
866,"MapVaalVillage_01","Metadata/Terrain/Maps/VaalVillage/Graphs/VaalVillage_01.dgr",100,50,50,[],[8]
867,"MapVaalOutskirts_01","Metadata/Terrain/Maps/VaalOutskirts/Graphs/VaalOutskirts_01.dgr",100,50,50,[],[8]
868,"MapSlick_01","Metadata/Terrain/Maps/Slick/Graphs/Slick_01.dgr",100,50,50,[],[8]
869,"MapSlick_01_NoBoss","Metadata/Terrain/Maps/Slick/Graphs/Slick_01_NoBoss.dgr",100,50,50,[],[8]
870,"MapVaalCity_01","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_01.dgr",100,50,50,[],[8]
871,"MapVaalCity_02","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_02.dgr",100,50,50,[],[8]
872,"MapVaalCity_03","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_03.dgr",100,50,50,[],[8]
873,"MapVaalCity_01_NoBoss","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_01_NoBoss.dgr",100,50,50,[],[8]
874,"MapVaalCity_02_NoBoss","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_02_NoBoss.dgr",100,50,50,[],[8]
875,"MapVaalCity_03_NoBoss","Metadata/Terrain/Maps/VaalCity/Graphs/VaalCity_03_NoBoss.dgr",100,50,50,[],[8]
876,"MapSteppe_01","Metadata/Terrain/Maps/Steppe/Graphs/steppe_01.dgr",100,50,50,[],[8]
877,"MapSteppe_02","Metadata/Terrain/Maps/Steppe/Graphs/steppe_02.dgr",100,50,50,[],[8]
878,"MapSteppe_03","Metadata/Terrain/Maps/Steppe/Graphs/steppe_03.dgr",100,50,50,[],[8]
879,"MapSteppe_04","Metadata/Terrain/Maps/Steppe/Graphs/steppe_04.dgr",100,50,50,[],[8]
880,"MapSteppe_01_NoBoss","Metadata/Terrain/Maps/Steppe/Graphs/steppe_01_NoBoss.dgr",100,50,50,[],[8]
881,"MapSteppe_02_NoBoss","Metadata/Terrain/Maps/Steppe/Graphs/steppe_02_NoBoss.dgr",100,50,50,[],[8]
882,"MapSteppe_03_NoBoss","Metadata/Terrain/Maps/Steppe/Graphs/steppe_03_NoBoss.dgr",100,50,50,[],[8]
883,"MapSteppe_04_NoBoss","Metadata/Terrain/Maps/Steppe/Graphs/steppe_04_NoBoss.dgr",100,50,50,[],[8]
884,"MapOpulence_01","Metadata/Terrain/Maps/Opulence/Graphs/opulence_01.dgr",100,50,50,[],[8]
885,"MapDerelictMansion_01","Metadata/Terrain/Maps/Derelict/Graphs/Derelict_01.dgr",100,50,50,[],[8]
886,"MapOutlands_01","Metadata/Terrain/Maps/Outlands/Graphs/Outlands_01.dgr",100,50,50,[],[8]
887,"MapOutlands_01_NoBoss","Metadata/Terrain/Maps/Outlands/Graphs/Outlands_01_noboss.dgr",100,50,50,[],[8]
888,"MapSwampTower_01","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_1_01.dgr",100,50,50,[],[8]
889,"MapSwampTower_02","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_1_02.dgr",100,50,50,[],[8]
890,"MapSwampTower_03","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_2_01.dgr",100,50,50,[],[8]
891,"MapSwampTower_04","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_2_02.dgr",100,50,50,[],[8]
892,"MapSwampTower_05","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_3_01.dgr",100,50,50,[],[8]
893,"MapSwampTower_06","Metadata/Terrain/Maps/SwampTower/Graphs/SwampTower_3_02.dgr",100,50,50,[],[8]
894,"MapRockpools_01","Metadata/Terrain/Maps/RockPools/Graphs/rockpools_01.dgr",100,50,50,[],[8]
895,"MapRockpools_01_NoBoss","Metadata/Terrain/Maps/RockPools/Graphs/rockpools_01_NoBoss.dgr",100,50,50,[],[8]
896,"MapLushBurrow_01","Metadata/Terrain/Maps/LushBurrow/Graphs/lushburrows_01.dgr",100,50,50,[],[8]
897,"MapLushBurrow_02","Metadata/Terrain/Maps/LushBurrow/Graphs/lushburrows_02.dgr",100,50,50,[],[8]
898,"MapLushBurrow_03","Metadata/Terrain/Maps/LushBurrow/Graphs/lushburrows_03.dgr",100,50,50,[],[8]
899,"MapLushBurrow_04","Metadata/Terrain/Maps/LushBurrow/Graphs/lushburrows_04.dgr",100,50,50,[],[8]
900,"MapCreek_01","Metadata/Terrain/Maps/Creek/Graphs/Creek_01.dgr",100,50,50,[],[8]
901,"MapCreek_02","Metadata/Terrain/Maps/Creek/Graphs/Creek_02.dgr",100,50,50,[],[8]
902,"MapCreek_03","Metadata/Terrain/Maps/Creek/Graphs/Creek_03.dgr",100,50,50,[],[8]
903,"MapCreek_04","Metadata/Terrain/Maps/Creek/Graphs/Creek_04.dgr",100,50,50,[],[8]
904,"MapCreek_01_NoBoss","Metadata/Terrain/Maps/Creek/Graphs/Creek_01_noboss.dgr",100,50,50,[],[8]
905,"MapCreek_02_NoBoss","Metadata/Terrain/Maps/Creek/Graphs/Creek_02_noboss.dgr",100,50,50,[],[8]
906,"MapCreek_03_NoBoss","Metadata/Terrain/Maps/Creek/Graphs/Creek_03_noboss.dgr",100,50,50,[],[8]
907,"MapCreek_04_NoBoss","Metadata/Terrain/Maps/Creek/Graphs/Creek_04_noboss.dgr",100,50,50,[],[8]
908,"MapUmbra_01","Metadata/Terrain/Maps/Umbra/Graphs/Umbra_1.dgr",100,50,50,[],[8]
909,"MapUmbra_02","Metadata/Terrain/Maps/Umbra/Graphs/Umbra_2.dgr",100,50,50,[],[8]
910,"MapUmbra_03","Metadata/Terrain/Maps/Umbra/Graphs/Umbra_3.dgr",100,50,50,[],[8]
911,"MapUmbra_04","Metadata/Terrain/Maps/Umbra/Graphs/Umbra_4.dgr",100,50,50,[],[8]
912,"MapInfestation_01","Metadata/Terrain/Maps/Infestation/Graphs/Infestation_01.dgr",100,50,50,[],[0]
913,"MapDecay_01","Metadata/Terrain/Maps/Decay/Graphs/decay_01.dgr",100,50,50,[],[8]
914,"MapDecay_01_NoBoss","Metadata/Terrain/Maps/Decay/Graphs/decay_01_noboss.dgr",100,50,50,[],[8]
915,"MapMineshaft_01","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_01.dgr",100,50,50,[],[8]
916,"MapMineshaft_02","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_02.dgr",100,50,50,[],[8]
917,"MapMineshaft_03","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_03.dgr",100,50,50,[],[8]
918,"MapMineshaft_04","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_04.dgr",100,50,50,[],[8]
919,"MapMineshaft_01_NoBoss","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_01_NoBoss.dgr",100,50,50,[],[8]
920,"MapMineshaft_02_NoBoss","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_02_NoBoss.dgr",100,50,50,[],[8]
921,"MapMineshaft_03_NoBoss","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_03_NoBoss.dgr",100,50,50,[],[8]
922,"MapMineshaft_04_NoBoss","Metadata/Terrain/Maps/Mineshaft/Graphs/mineshaft_04_NoBoss.dgr",100,50,50,[],[8]
923,"MapDieback_01","Metadata/Terrain/Maps/Dieback/Graphs/Dieback_01.dgr",100,50,50,[],[8]
924,"MapBastille_01","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_01.dgr",100,50,50,[],[8]
925,"MapBastille_02","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_02.dgr",100,50,50,[],[8]
926,"MapBastille_03","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_03.dgr",100,50,50,[],[8]
927,"MapBastille_04","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_04.dgr",100,50,50,[],[8]
928,"MapBastille_01_NoBoss","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_01_NoBoss.dgr",100,50,50,[],[8]
929,"MapBastille_02_NoBoss","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_02_NoBoss.dgr",100,50,50,[],[8]
930,"MapBastille_03_NoBoss","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_03_NoBoss.dgr",100,50,50,[],[8]
931,"MapBastille_04_NoBoss","Metadata/Terrain/Maps/Bastille/Graphs/Bastille_04_NoBoss.dgr",100,50,50,[],[8]
932,"MapDeserted_01","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_01.dgr",100,50,50,[],[8]
933,"MapDeserted_01_NoBoss","Metadata/Terrain/Maps/Deserted/Graphs/Deserted_01_NoBoss.dgr",100,50,50,[],[8]
934,"MapAlpineRidge_01","Metadata/Terrain/Maps/AlpineRidge/Graphs/AlpineRidge_01.dgr",100,50,50,[],[8]
935,"MapFreight_01","Metadata/Terrain/Maps/Freight/Graphs/Freight_01.dgr",100,50,50,[],[0]
936,"MapFreight_01_NoBoss","Metadata/Terrain/Maps/Freight/Graphs/Frieght_01_NoBoss.dgr",100,50,50,[],[0]
937,"MapOasis_01","Metadata/Terrain/Maps/Oasis/Graphs/oasis_01.dgr",100,50,50,[],[8]
938,"MapOasis_01_NoBoss","Metadata/Terrain/Maps/Oasis/Graphs/oasis_01_noboss.dgr",100,50,50,[],[8]
939,"MapBastion_01","Metadata/Terrain/Maps/Bastion/Graphs/Bastion_01.dgr",100,50,50,[],[0]
940,"MapBastion_01_NoBoss","Metadata/Terrain/Maps/Bastion/Graphs/Bastion_01_NoBoss.dgr",100,50,50,[],[0]
941,"MapSunTemple_01","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_01.dgr",100,50,40,[],[0]
942,"MapSunTemple_02","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_02.dgr",100,50,40,[],[0]
943,"MapSunTemple_03","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_03.dgr",100,50,40,[],[0]
944,"MapSunTemple_04","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_04.dgr",100,50,40,[],[0]
945,"MapSunTemple_05","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_01.dgr",100,50,40,[],[0]
946,"MapSunTemple_06","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_02.dgr",100,50,40,[],[0]
947,"MapSunTemple_07","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_03.dgr",100,50,40,[],[0]
948,"MapSunTemple_08","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_04.dgr",100,50,40,[],[0]
949,"MapSunTemple_01_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_01_NoBoss.dgr",100,50,40,[],[0]
950,"MapSunTemple_02_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_02_NoBoss.dgr",100,50,40,[],[0]
951,"MapSunTemple_03_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_03_NoBoss.dgr",100,50,40,[],[0]
952,"MapSunTemple_04_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_1_04_NoBoss.dgr",100,50,40,[],[0]
953,"MapSunTemple_05_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_01_NoBoss.dgr",100,50,40,[],[0]
954,"MapSunTemple_06_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_02_NoBoss.dgr",100,50,40,[],[0]
955,"MapSunTemple_07_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_03_NoBoss.dgr",100,50,40,[],[0]
956,"MapSunTemple_08_NoBoss","Metadata/Terrain/Maps/SunTemple/Graphs/ziggurat_2_04_NoBoss.dgr",100,50,40,[],[0]
957,"MapChannel_01","Metadata/Terrain/Maps/Channel/Graphs/Channel_01.dgr",100,50,50,[],"[0,4,3,7]"
958,"MapChannel_01_NoBoss","Metadata/Terrain/Maps/Channel/Graphs/Channel_01_NoBoss.dgr",100,50,50,[],"[0,4,3,7]"
959,"MapVaalFoundry","Metadata/Terrain/Maps/VaalFoundry/Graphs/TreasureVault_01.dgr",100,50,50,[],[0]
960,"MapVaalFoundry_NoBoss","Metadata/Terrain/Maps/VaalFoundry/Graphs/TreasureVault_01_NoBoss.dgr",100,50,50,[],[0]
961,"MapVaalFactory","Metadata/Terrain/Maps/VaalFactory/Graphs/VaalFactory_01.dgr",100,50,50,[],[0]
962,"MapVaalFactory_NoBoss","Metadata/Terrain/Maps/VaalFactory/Graphs/VaalFactory_01_NoBoss.dgr",100,50,50,[],[0]
963,"MapUniqueMerchant01_Chimeral","Metadata/Terrain/Maps/UniqueMerchant_01/ChimeralMerchant/Graphs/Merchant_01.dgr",100,50,50,[],[8]
964,"MapUniqueMerchant01_Oasis","Metadata/Terrain/Maps/UniqueMerchant_01/OasisMerchant/Graphs/Merchant_01.dgr",100,50,50,[],[8]
965,"MapUniqueMerchant01_Sandswept","Metadata/Terrain/Maps/UniqueMerchant_01/SandsweptMerchant/Graphs/Merchant_01.dgr",100,50,50,[],[8]
966,"MapUniqueMerchant02_Crimson","Metadata/Terrain/Maps/UniqueMerchant_02/CrimsonMerchant/Graphs/Merchant_02.dgr",100,50,50,[],[8]
967,"MapUniqueMerchant02_Farmland","Metadata/Terrain/Maps/UniqueMerchant_02/FarmlandMerchant/Graphs/Merchant_02.dgr",100,50,50,[],[8]
968,"MapUniqueMerchant02_Riverbank","Metadata/Terrain/Maps/UniqueMerchant_02/RiverbankMerchant/Graphs/Merchant_02.dgr",100,50,50,[],"[0,1,6,7]"
969,"MapUniqueMerchant03_Beach","Metadata/Terrain/Maps/UniqueMerchant_03/Beach/Graphs/Merchant_03.dgr",100,50,50,[],"[0,1,3,4,6,7]"
970,"MapUniqueMerchant03_Raft","Metadata/Terrain/Maps/UniqueMerchant_03/Raft/Graphs/Merchant_03.dgr",100,50,50,[],"[0,1,3,4,6,7]"
971,"MapUniqueMerchant03_Tropical","Metadata/Terrain/Maps/UniqueMerchant_03/Tropical/Graphs/Merchant_03.dgr",100,50,50,[],"[0,1,2,5,6,7]"
972,"MapUniqueMerchant04_PirateShip","Metadata/Terrain/Maps/UniqueMerchant_04/PirateShip/Graphs/Merchant_04.dgr",100,50,50,[],[0]
973,"MapUniqueVault_01","Metadata/Terrain/Maps/UniqueVault/Graphs/vault_01.dgr",100,50,50,[],[8]
974,"MapUniqueUntaintedParadise_01","Metadata/Terrain/Maps/UniqueUntaintedParadise/Graphs/UntaintedParadise_01.dgr",100,50,50,[],[8]
975,"MapUniqueUntaintedParadise_02","Metadata/Terrain/Maps/UniqueUntaintedParadise/Graphs/UntaintedParadise_02.dgr",100,50,50,[],[8]
976,"MapUniqueUntaintedParadise_03","Metadata/Terrain/Maps/UniqueUntaintedParadise/Graphs/UntaintedParadise_03.dgr",100,50,50,[],[8]
977,"MapUniqueCastaway_01","Metadata/Terrain/Maps/UniqueCastaway/Graphs/Castaway_01.dgr",100,50,50,[],[8]
978,"MapUniqueMegalith_01","Metadata/Terrain/Maps/UniqueMegalith/Graphs/Megalith_01.dgr",100,50,50,[],[8]
979,"MapUniqueVault_02","Metadata/Terrain/Maps/UniqueVault/Graphs/vault_02.dgr",100,50,50,[],[8]
980,"MapUberBoss_Monolith_01","Metadata/Terrain/Gallows/EndGame/SacredFlame/Graphs/SacredFlame_01.dgr",100,50,50,[],[0]
981,"MapUberCount_01","Metadata/Terrain/Maps/UberCount/Graphs/UberCount_01.dgr",100,50,50,[],[0]
982,"MapUberCount_02","Metadata/Terrain/Maps/UberCount/Graphs/UberCount_02.dgr",100,50,50,[],[0]
983,"MapUberPerennialKing_SN_01","Metadata/Terrain/Maps/UberPerennialKing/Graphs/UberPerennialKing_SN_01.dgr",100,50,50,[],[0]
984,"MapUberDoryani_01","Metadata/Terrain/Maps/UberDoryani/Graphs/UberDoryani_01.dgr",100,50,50,[],[0]
985,"MapUberDoryani_02","Metadata/Terrain/Maps/UberDoryani/Graphs/UberDoryani_02.dgr",100,50,50,[],[0]
986,"Expedition_Tropical","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Tropical/Graphs/ExpeditionIsland_01.dgr",100,50,100,[],[8]
987,"Expedition_Peninsula","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Peninsula/Graphs/ExpeditionIsland_02.dgr",100,50,100,[],[8]
988,"Expedition_Tundra","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Tundra/Graphs/ExpeditionIsland_03.dgr",130,50,100,[],[8]
989,"Expedition_Atoll","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Atoll/Graphs/ExpeditionIsland_04.dgr",100,50,100,[],[8]
990,"Expedition_Digsite","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Digsite/Graphs/ExpeditionIsland_05.dgr",100,50,100,[],[8]
991,"Expedition_Cavern_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Cavern/Graphs/SubArea_Cavern.dgr",100,50,100,[],[8]
992,"Expedition_Kalguur_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Graphs/SubArea_Kalguur.dgr",100,50,100,[],[8]
993,"Expedition_Olroth_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Olroth_Boss/Graphs/SubArea_Olroth_Boss.dgr",100,50,100,[],[8]
994,"Expedition_Precursor_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Precursor/Graphs/SubArea_Precursor.dgr",100,50,100,[],[8]
995,"Expedition_Shrike_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Shrike/Graphs/SubArea_ShrikeCave.dgr",100,50,100,[],[8]
996,"Expedition_Siren_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Siren/Graphs/Subarea_Siren.dgr",100,50,100,[],[8]
997,"Expedition_Volcano_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Volcano/Graphs/Subarea_Volcano.dgr",100,50,100,[],[8]
998,"Delirium_Act1Town","Metadata/Terrain/Gallows/Leagues/Delirium/Act1Town/Graphs/delirium.dgr",100,50,100,[],[8]
999,"Delirium_Act2Reveal","Metadata/Terrain/Gallows/Leagues/Delirium/Act2Reveal/Graphs/delirium.dgr",100,50,100,[],[8]
1000,"Delirium_Act3Town","Metadata/Terrain/Gallows/Leagues/Delirium/Act3Town/Graphs/delirium.dgr",100,50,100,[],[8]
1001,"Delirium_Vastiri","Metadata/Terrain/Gallows/Leagues/Delirium/VastiriOutskirts/Graphs/delirium.dgr",100,50,100,[],[8]
1002,"BreachDomain_01","Metadata/Terrain/Gallows/Leagues/Breach/BreachDomain_01/Graphs/BreachDomain_01.dgr",100,50,100,[],[0]
