"rownum","Id","i32","i32","i16"
2384,"CleansingFireKeyFlavourText",-1360607323,8,0
2385,"CleansingFireBossKeyFlavourText",-1347543473,8,0
2386,"SentinelController",-1333882644,8,0
2387,"DivinationCardBrothersGift______",-1316702957,8,0
2388,"DivinationCardSoulQuenched",-1303062638,8,0
2389,"DivinationCardPoisonedFaith",-1290386672,8,0
2390,"DivinationCardAChillingWind",-1277146504,8,0
2391,"DivinationCardMatryoshka",-1263864805,8,0
2392,"QuestUnasLute",-1246186860,8,0
2393,"QuestMentorSpikes",-1228136186,8,0
2394,"QuestRunedArtifact1",-1210270344,8,0
2395,"QuestRunedArtifact2",-1199391112,8,0
2396,"SanctumKeyNonQuest",-1187453776,8,0
2397,"UltimatumKey",-1124162363,6,0
2398,"UltimatumKeyQuest",-1124151375,6,0
2399,"TrialmasterKey1",-1173616640,8,0
2400,"TrialmasterKey2",-1167787620,8,0
2401,"TrialmasterKey3",-1157830803,8,0
2402,"ArchivesResearch",-1145558929,8,0
2403,"VaultsResearch",-1136235915,8,0
2404,"CathedralResearch",-1122840252,8,0
2405,"NecropolisResearch",-1107683008,8,0
2406,"UniqueVaalSideAreaArchitects",-1080517039,8,0
2407,"QuestRunedArtifact3",-1076857765,8,0
2408,"GraveyardKey1",-1064936487,8,0
2409,"GraveyardKey2_",-1058622361,8,0
2410,"QuestRingOfTheCount",-1051819237,8,0
2411,"QuestObsidianMortar",-1036860314,8,0
2412,"QuestAncestralSteel",-1018797168,8,0
2413,"QuestScarecrowDrop",-1000029294,8,0
2414,"QuestSpiritDraught1",-994947067,8,0
2415,"QuestSpiritDraught2_",-983771425,8,0
2416,"QuestSpiritDraught3",-971756919,8,0
2417,"QuestCraftingBenchTools",-964128863,8,0
2418,"QuestGuillotineExecutionerDrop",-1000069972,8,0
2419,"QuestGargoyleGolemDrop",-1000059999,8,0
2420,"QuestAncientGateKey",-947991958,8,0
2421,"QuestBoneCultistShieldBossDrop",-1000019043,8,0
2422,"QuestDredgeFiendShamanBossDrop",-1000043123,8,0
2423,"QuestQuadrillaBossDrop",-1000051692,8,0
2424,"QuestViperNapuatziDrop",-1000058290,8,0
2425,"QuestCroneDrop",-916001359,8,0
2426,"QuestManorGargoyleDrop",-900696487,8,0
2427,"QuestFinnsPotion",-890882722,8,0
2428,"QuestMastodonTusks",-874983005,8,0
2429,"QuestEyeOfTheTitan",-867540038,8,0
2430,"QusetEssenceOfTheWaterGod",-856021304,8,0
2431,"QuestMedallionSerpentClan",-846687234,8,0
2432,"QuestMedallionHyenaClan",-829148638,8,0
2433,"QuestMedallionCombined",-814174443,8,0
2434,"QuestMaggotHusk",-802255825,8,0
2435,"QuestBladder",-795995788,8,0
2436,"QuestFullBladder",-780519493,8,0
2437,"QuestFlameRuby",-771597756,8,0
2438,"QuestBalbalaCoin_",-753217301,8,0
2439,"QuestBurningHeart",-739354046,8,0
2440,"QuestDjinnFlaskEmpty",-729498351,8,0
2441,"QuestDjinnFlaskFull",-716414898,8,0
2442,"QuestSuicideNote",-705116039,8,0
2443,"QuestSnakeLadyPotion",-678798772,8,0
2444,"QuestSnakeLadyPotionConsumable",-658108415,8,0
2445,"QuestVaalKeyGem",-648281881,8,0
2446,"QuestVaalKeyGemMedium",-639710550,8,0
2447,"QuestLargeSoulCoreFlavourText",-630801255,8,0
2448,"QuestSoulCoreConsumable",-618743854,8,0
2449,"QuestZigguratDoorKey",-601980274,8,0
2450,"QuestBogWitchBroomstick",-587946601,8,0
2451,"QuestEelMonsterBossDrop",-578094500,8,0
2452,"QuestForgemasterHammer",-572614639,8,0
2453,"QuestFrostCore",-561728386,8,0
2454,"QuestGoldIdol1",-554541808,8,0
2455,"QuestGoldIdol2",-547815591,8,0
2456,"QuestGoldIdol3",-540532549,8,0
2457,"QuestGoldIdol4",-532914002,8,0
2458,"QuestGoldIdol5",-525979931,8,0
2459,"QuestGoldIdol6",-519830969,8,0
2460,"QuestAggoratDagger",-512867345,8,0
2461,"QuestVaalSunWorshipperBossDrop",-578137144,8,0
2462,"QuestVaalBloodPriestessBossDrop",-578109317,8,0
2463,"QuestSacrificialHeart",-496566303,8,0
2464,"FourUniqueBodyStr1",1326976360,0,0
2465,"FourUniqueBodyStr2",-485214850,8,0
2466,"FourUniqueBodyStr3",-479836411,8,0
2467,"FourUniqueBodyStr4",-475526367,8,0
2468,"FourUniqueBodyStr5",-462125276,8,0
2469,"FourUniqueBodyStr6",-446919464,8,0
2470,"FourUniqueBodyStr7",-859162217,1,0
2471,"FourUniqueBodyStr8",1976625033,1,0
2472,"FourUniqueBodyStr9",-479804218,8,0
2473,"FourUniqueBodyStr10",-479843834,8,0
2474,"FourUniqueBodyStr11",-479791348,8,0
2475,"FourUniqueBodyStr12_",1981319815,3,0
2476,"FourUniqueBodyStr13_",-479812176,8,0
2477,"FourUniqueBodyStr14",-414024996,8,0
2478,"FourUniqueBodyStr15",-479797479,8,0
2479,"FourUniqueBodyDex1",-404189336,8,0
2480,"FourUniqueBodyDex2",1716446555,0,0
2481,"FourUniqueBodyDex3",1342706494,0,0
2482,"FourUniqueBodyDex4",-386998725,8,0
2483,"FourUniqueBodyDex5",-610483615,0,0
2484,"FourUniqueBodyDex6",-377989113,8,0
2485,"FourUniqueBodyDex7",1914364273,1,0
2486,"FourUniqueBodyDex8",-362000845,8,0
2487,"FourUniqueBodyDex9",-479853673,8,0
2488,"FourUniqueBodyDex10",-353613930,8,0
2489,"FourUniqueBodyDex11",-479807786,8,0
2490,"FourUniqueBodyDex12",-479854377,8,0
2491,"FourUniqueBodyDex13",-479811740,8,0
2492,"FourUniqueBodyDex14",-479791713,8,0
2493,"FourUniqueBodyDex15",-479842007,8,0
2494,"FourUniqueBodyInt1",-2057665274,6,0
2495,"FourUniqueBodyInt2",-309062642,8,0
2496,"FourUniqueBodyInt3",-300392383,8,0
2497,"FourUniqueBodyInt4",-290434379,8,0
2498,"FourUniqueBodyInt5",1349129271,0,0
2499,"FourUniqueBodyInt6",-272887571,8,0
2500,"FourUniqueBodyInt7",-252820015,8,0
2501,"FourUniqueBodyInt8",1781584762,0,0
2502,"FourUniqueBodyInt9",-479790701,8,0
2503,"FourUniqueBodyInt10",-479813417,8,0
2504,"FourUniqueBodyInt11",-479838588,8,0
2505,"FourUniqueBodyInt12",-479844932,8,0
2506,"FourUniqueBodyInt13",-121444617,0,0
2507,"FourUniqueBodyInt14",-479792964,8,0
2508,"FourUniqueBodyInt15",1176261293,0,0
2509,"FourUniqueBodyStrDex1",-224904309,8,0
2510,"FourUniqueBodyStrDex2",-208757493,8,0
2511,"FourUniqueBodyStrDex3",-198138812,8,0
2512,"FourUniqueBodyStrDex4",-190950434,8,0
2513,"FourUniqueBodyStrDex5",-885595004,0,0
2514,"FourUniqueBodyStrDex6",-175345992,8,0
2515,"FourUniqueBodyStrDex7",-479797894,8,0
2516,"FourUniqueBodyStrDex8",-450214592,0,0
2517,"FourUniqueBodyStrDex9",-479800906,8,0
2518,"FourUniqueBodyStrDex10",-479821102,8,0
2519,"FourUniqueBodyStrDex11",-479819873,8,0
2520,"FourUniqueBodyStrDex12",-479819480,8,0
2521,"FourUniqueBodyStrDex13",-479792082,8,0
2522,"FourUniqueBodyStrInt1_",-135524751,8,0
2523,"FourUniqueBodyStrInt2",-479826162,8,0
2524,"FourUniqueBodyStrInt3",-1892144733,0,0
2525,"FourUniqueBodyStrInt4",-115061438,8,0
2526,"FourUniqueBodyStrInt5",87852762,0,0
2527,"FourUniqueBodyStrInt6",-106235632,8,0
2528,"FourUniqueBodyStrInt7",-479822260,8,0
2529,"FourUniqueBodyStrInt8",-479793615,8,0
2530,"FourUniqueBodyStrInt9",-87923495,8,0
2531,"FourUniqueBodyStrInt10",-479797520,8,0
2532,"FourUniqueBodyStrInt11",-479847980,8,0
2533,"FourUniqueBodyStrInt12",-479800933,8,0
2534,"FourUniqueBodyStrInt13",-479818948,8,0
2535,"FourUniqueBodyStrInt14",-479806448,8,0
2536,"FourUniqueBodyDexInt1",-55273313,8,0
2537,"FourUniqueBodyDexInt2",-39780982,8,0
2538,"FourUniqueBodyDexInt3",-20135767,8,0
2539,"FourUniqueBodyDexInt4",-6106641,8,0
2540,"FourUniqueBodyDexInt5",404804,9,0
2541,"FourUniqueBodyDexInt6",6732893,9,0
2542,"FourUniqueBodyDexInt7",-479811145,8,0
2543,"FourUniqueBodyDexInt8",-479844303,8,0
2544,"FourUniqueBodyDexInt9",-479850546,8,0
2545,"FourUniqueBodyDexInt10",-479790595,8,0
2546,"FourUniqueBodyDexInt11",-479792656,8,0
2547,"FourUniqueBodyDexInt12",-479790632,8,0
2548,"FourUniqueBodyDexInt13",-479844330,8,0
2549,"FourUniqueBodyStrDexInt1",-787086034,2,0
2550,"FourUniqueHelmetStr1a",40521317,9,0
2551,"FourUniqueHelmetStr1b",51538123,9,0
2552,"FourUniqueHelmetStr2",143821103,0,0
2553,"FourUniqueHelmetStr3",2024071335,1,0
2554,"FourUniqueHelmetStr4",-2049149890,6,0
2555,"FourUniqueHelmetStr5",-1595232783,0,0
2556,"FourUniqueHelmetStr6",-479845648,8,0
2557,"FourUniqueHelmetStr7",-479803229,8,0
2558,"FourUniqueHelmetStr8",-479843607,8,0
2559,"FourUniqueHelmetStr9",-479851782,8,0
2560,"FourUniqueHelmetStr10",-1724060458,0,0
2561,"FourUniqueHelmetStr11",-479846685,8,0
2562,"FourUniqueHelmetDex1",90748570,9,0
2563,"FourUniqueHelmetDex2",1743954243,0,0
2564,"FourUniqueHelmetDex3",100972217,9,0
2565,"FourUniqueHelmetDex4",-479827002,8,0
2566,"FourUniqueHelmetDex5",109466939,9,0
2567,"FourUniqueHelmetDex6",-479812347,8,0
2568,"FourUniqueHelmetDex7",-479851557,8,0
2569,"FourUniqueHelmetDex8",-479804274,8,0
2570,"FourUniqueHelmetDex9",-479843833,8,0
2571,"FourUniqueHelmetDex10",137004583,9,0
2572,"FourUniqueHelmetDex11",-2039956148,0,0
2573,"FourUniqueHelmetInt1",425486251,0,0
2574,"FourUniqueHelmetInt2",802091225,6,0
2575,"FourUniqueHelmetInt3",154430465,9,0
2576,"FourUniqueHelmetInt4",167123879,9,0
2577,"FourUniqueHelmetInt5",-621643089,5,0
2578,"FourUniqueHelmetInt6",179577293,9,0
2579,"FourUniqueHelmetInt7",-1012495588,0,0
2580,"FourUniqueHelmetInt8",-479796948,8,0
2581,"FourUniqueHelmetInt9",-479805541,8,0
2582,"FourUniqueHelmetInt10",-479796289,8,0
2583,"FourUniqueHelmetInt11",-479795661,8,0
2584,"FourUniqueHelmetStrDex1",210681136,9,0
2585,"FourUniqueHelmetStrDex2",218635278,9,0
2586,"FourUniqueHelmetStrDex3",229404403,9,0
2587,"FourUniqueHelmetStrDex4",-479840071,8,0
2588,"FourUniqueHelmetStrDex5",-479790524,8,0
2589,"FourUniqueHelmetStrDex6",1001822801,0,0
2590,"FourUniqueHelmetStrDex7",-479815040,8,0
2591,"FourUniqueHelmetStrDex8",-479820171,8,0
2592,"FourUniqueHelmetStrInt1",253009416,9,0
2593,"FourUniqueHelmetStrInt2",263730112,9,0
2594,"FourUniqueHelmetStrInt3",481089603,2,0
2595,"FourUniqueHelmetStrInt4",186547782,1,0
2596,"FourUniqueHelmetStrInt5",276230877,9,0
2597,"FourUniqueHelmetStrInt6",-479843647,8,0
2598,"FourUniqueHelmetStrInt7",-479848384,8,0
2599,"FourUniqueHelmetStrInt8",288888853,9,0
2600,"FourUniqueHelmetDexInt1",302966287,9,0
2601,"FourUniqueHelmetDexInt2",310274384,9,0
2602,"FourUniqueHelmetDexInt3",-875786478,0,0
2603,"FourUniqueHelmetDexInt4",327562854,9,0
2604,"FourUniqueHelmetDexInt5",543174187,1,0
2605,"FourUniqueHelmetDexInt6",247210075,1,0
2606,"FourUniqueHelmetDexInt7",-479843899,8,0
2607,"FourUniqueHelmetDexInt8",-479847358,8,0
2608,"FourUniqueGlovesStr1",-479832944,8,0
2609,"FourUniqueGlovesStr2",359429668,9,0
2610,"FourUniqueGlovesStr3",707036472,0,0
2611,"FourUniqueGlovesStr4",-479835125,8,0
2612,"FourUniqueGlovesStr5",496399298,1,0
2613,"FourUniqueGlovesStr6",-479818459,8,0
2614,"FourUniqueGlovesStr7",-479806732,8,0
2615,"FourUniqueGlovesStr8",-479813573,8,0
2616,"FourUniqueGlovesDex1_",387467651,9,0
2617,"FourUniqueGlovesDex2",396118391,9,0
2618,"FourUniqueGlovesDex3",410298248,9,0
2619,"FourUniqueGlovesDex4",420102858,9,0
2620,"FourUniqueGlovesDex5",427981345,9,0
2621,"FourUniqueGlovesDex6",640055705,0,0
2622,"FourUniqueGlovesDex7",-479853723,8,0
2623,"FourUniqueGlovesDex8",-479794086,8,0
2624,"FourUniqueGlovesInt1",454350766,9,0
2625,"FourUniqueGlovesInt2",473097265,9,0
2626,"FourUniqueGlovesInt3",678986547,0,0
2627,"FourUniqueGlovesInt4",489742504,9,0
2628,"FourUniqueGlovesInt5",32023679,6,0
2629,"FourUniqueGlovesInt6",-479790492,8,0
2630,"FourUniqueGlovesInt7",-479824688,8,0
2631,"FourUniqueGlovesInt8",-479852449,8,0
2632,"FourUniqueGlovesStrDex1",510023412,9,0
2633,"FourUniqueGlovesStrDex2",665110367,0,0
2634,"FourUniqueGlovesStrDex3",525993311,9,0
2635,"FourUniqueGlovesStrDex4",-479835286,8,0
2636,"FourUniqueGlovesStrDex5",535854341,9,0
2637,"FourUniqueGlovesStrDex6",-479848424,8,0
2638,"FourUniqueGlovesStrInt1",1477884347,6,0
2639,"FourUniqueGlovesStrInt2",275393081,1,0
2640,"FourUniqueGlovesStrInt3",556929912,9,0
2641,"FourUniqueGlovesStrInt4",-479812671,8,0
2642,"FourUniqueGlovesStrInt5",-479838893,8,0
2643,"FourUniqueGlovesStrInt6",-479844487,8,0
2644,"FourUniqueGlovesDexInt1",574935524,9,0
2645,"FourUniqueGlovesDexInt2",585899359,9,0
2646,"FourUniqueGlovesDexInt3",-479828398,8,0
2647,"FourUniqueGlovesDexInt4",-479806953,8,0
2648,"FourUniqueGlovesDexInt5",-479820144,8,0
2649,"FourUniqueGlovesDexInt6",-479795977,8,0
2650,"FourUniqueBootsStr1",612426015,9,0
2651,"FourUniqueBootsStr2",618986430,9,0
2652,"FourUniqueBootsStr3",627451313,9,0
2653,"FourUniqueBootsStr4",637859363,9,0
2654,"FourUniqueBootsStr5",645934636,9,0
2655,"FourUniqueBootsStr6",-1863710070,7,0
2656,"FourUniqueBootsStr7",-479830116,8,0
2657,"FourUniqueBootsStr8",-479824612,8,0
2658,"FourUniqueBootsDex1",-479807623,8,0
2659,"FourUniqueBootsDex2",670305194,9,0
2660,"FourUniqueBootsDex3",678848340,9,0
2661,"FourUniqueBootsDex4",691702158,9,0
2662,"FourUniqueBootsDex5",700081118,9,0
2663,"FourUniqueBootsDex6",1119152400,0,0
2664,"FourUniqueBootsDex7",-479826757,8,0
2665,"FourUniqueBootsDex8",-479790366,8,0
2666,"FourUniqueBootsInt1",720158376,9,0
2667,"FourUniqueBootsInt2",587785566,0,0
2668,"FourUniqueBootsInt3",1127761598,0,0
2669,"FourUniqueBootsInt4",533123432,0,0
2670,"FourUniqueBootsInt5",736245271,9,0
2671,"FourUniqueBootsInt6",-479835110,8,0
2672,"FourUniqueBootsInt7",-479828381,8,0
2673,"FourUniqueBootsInt8",-479841364,8,0
2674,"FourUniqueBootsStrDex1",757883344,9,0
2675,"FourUniqueBootsStrDex2",-1936968374,0,0
2676,"FourUniqueBootsStrDex3",769043715,9,0
2677,"FourUniqueBootsStrDex4",-479819842,8,0
2678,"FourUniqueBootsStrDex5",-479800706,8,0
2679,"FourUniqueBootsStrDex6",-479843301,8,0
2680,"FourUniqueBootsStrInt1",-479816526,8,0
2681,"FourUniqueBootsStrInt2",577562644,0,0
2682,"FourUniqueBootsStrInt3",-479805818,8,0
2683,"FourUniqueBootsStrInt4",1153573171,3,0
2684,"FourUniqueBootsStrInt5",-479841971,8,0
2685,"FourUniqueBootsStrInt6",-479833118,8,0
2686,"FourUniqueBootsDexInt1",-479835240,8,0
2687,"FourUniqueBootsDexInt2",809667006,9,0
2688,"FourUniqueBootsDexInt3",822013269,9,0
2689,"FourUniqueBootsDexInt4",-479845514,8,0
2690,"FourUniqueBootsDexInt5",-479837206,8,0
2691,"FourUniqueBootsDexInt6",-479837985,8,0
2692,"FourUniqueShieldStr1",843864485,9,0
2693,"FourUniqueShieldStr2",858679565,9,0
2694,"FourUniqueShieldStr3",869321268,9,0
2695,"FourUniqueShieldStr4",-479818981,8,0
2696,"FourUniqueShieldStr5",878076226,9,0
2697,"FourUniqueShieldStr6",976928117,3,0
2698,"FourUniqueShieldStr7",-479807767,8,0
2699,"FourUniqueShieldStr8",-1465629546,3,0
2700,"FourUniqueShieldStr9",-479829741,8,0
2701,"FourUniqueShieldStr10",-479797784,8,0
2702,"FourUniqueShieldStr11",-479846973,8,0
2703,"FourUniqueShieldStr12",-479805403,8,0
2704,"FourUniqueShieldStr13",-479844628,8,0
2705,"FourUniqueShieldStrDex1",908891765,9,0
2706,"FourUniqueShieldStrDex2",921743221,9,0
2707,"FourUniqueShieldStrDex3",-479836639,8,0
2708,"FourUniqueShieldStrDex4",934578211,9,0
2709,"FourUniqueShieldStrDex5",-479807423,8,0
2710,"FourUniqueShieldStrDex6",-479797713,8,0
2711,"FourUniqueShieldStrDex7",-479801259,8,0
2712,"FourUniqueShieldStrDex8",-479794439,8,0
2713,"FourUniqueShieldStrDex9",-479826228,8,0
2714,"FourUniqueShieldStrDex10",-479819063,8,0
2715,"FourUniqueShieldStrDex11",-479817573,8,0
2716,"FourUniqueShieldStrInt1",966459133,9,0
2717,"FourUniqueShieldStrInt2",973751448,9,0
2718,"FourUniqueShieldStrInt3",956711459,0,0
2719,"FourUniqueShieldStrInt4",988848076,9,0
2720,"FourUniqueShieldStrInt5",-479819594,8,0
2721,"FourUniqueShieldStrInt6",-2001167371,0,0
2722,"FourUniqueShieldStrInt7",-479794551,8,0
2723,"FourUniqueShieldStrInt8",-479814491,8,0
2724,"FourUniqueShieldStrInt9",-479818638,8,0
2725,"FourUniqueShieldStrInt10",-479836824,8,0
2726,"FourUniqueShieldStrInt11",-479829692,8,0
2727,"FourUniqueShieldDex1",-479808527,8,0
2728,"FourUniqueShieldDex2",-479817078,8,0
2729,"FourUniqueShieldDex3",-479848320,8,0
2730,"FourUniqueShieldDex4",-479797631,8,0
2731,"FourUniqueShieldDex5",832737875,0,0
2732,"FourUniqueShieldDex6",-479840417,8,0
2733,"FourUniqueShieldDex7",43535919,1,0
2734,"FourUniqueShieldDex8",1860856936,0,0
2735,"FourUniqueShieldDex9",-479838573,8,0
2736,"FourUniqueShieldDex10",-1559718423,7,0
2737,"FourUniqueShieldDex11_",-479810851,8,0
2738,"FourUniqueShieldDex12",-479835623,8,0
2739,"FourUniqueShieldDex13",-479827231,8,0
2740,"FourUniqueFocus1",1061426312,9,0
2741,"FourUniqueFocus2",1069073131,9,0
2742,"FourUniqueFocus3",-479812469,8,0
2743,"FourUniqueFocus4",1084264105,9,0
2744,"FourUniqueFocus5",1091736080,9,0
2745,"FourUniqueFocus6",1098790905,9,0
2746,"FourUniqueFocus7",-577604421,5,0
2747,"FourUniqueFocus8",-479818642,8,0
2748,"FourUniqueFocus9",-479829496,8,0
2749,"FourUniqueFocus10",-479825995,8,0
2750,"FourUniqueFocus11",-479825496,8,0
2751,"FourUniqueFocus12",-479840284,8,0
2752,"FourUniqueFocus13",-479814961,8,0
2753,"FourUniqueQuiver1",906531415,1,0
2754,"FourUniqueQuiver2_",280386204,0,0
2755,"FourUniqueQuiver3",-479794151,8,0
2756,"FourUniqueQuiver4",-479831328,8,0
2757,"FourUniqueQuiver5",-479820477,8,0
2758,"FourUniqueQuiver6",-479845869,8,0
2759,"FourUniqueQuiver7",-479804375,8,0
2760,"FourUniqueQuiver8",-479823119,8,0
2761,"FourUniqueQuiver9_",-479825313,8,0
2762,"FourUniqueQuiver10",1067337012,1,0
2763,"FourUniqueQuiver11",-479807614,8,0
2764,"FourUniqueAmulet1",1156717639,9,0
2765,"FourUniqueAmulet2",1168434882,9,0
2766,"FourUniqueAmulet3",1181535154,9,0
2767,"FourUniqueAmulet4",-1534138707,0,0
2768,"FourUniqueAmulet5",1198317389,9,0
2769,"FourUniqueAmulet6",1050680112,0,0
2770,"FourUniqueAmulet7",1208750768,9,0
2771,"FourUniqueAmulet8",1215981214,9,0
2772,"FourUniqueAmulet9",-479812600,8,0
2773,"FourUniqueAmulet10_",1232349414,9,0
2774,"FourUniqueAmulet11",-479791126,8,0
2775,"FourUniqueAmulet12",1242627209,9,0
2776,"FourUniqueAmulet13",-1077761539,0,0
2777,"FourUniqueAmulet14",1988537251,5,0
2778,"FourUniqueAmulet15_",730747345,0,0
2779,"FourUniqueAmulet16",1264075363,9,0
2780,"FourUniqueAmulet17",1277570871,9,0
2781,"FourUniqueAmulet18",1297507316,9,0
2782,"FourUniqueAmulet19_",1312837121,9,0
2783,"FourUniqueAmulet20",1319937093,9,0
2784,"FourUniqueRing1",41735749,0,0
2785,"FourUniqueRing2a",-1937203160,7,0
2786,"FourUniqueRing2b",-1951397736,7,0
2787,"FourUniqueRing3",1342976963,9,0
2788,"FourUniqueRing4",1351100968,9,0
2789,"FourUniqueRing5",1374449593,9,0
2790,"FourUniqueRing6",1386258739,9,0
2791,"FourUniqueRing7",1393999186,9,0
2792,"FourUniqueRing8",1401877813,9,0
2793,"FourUniqueRing9",-479830288,8,0
2794,"FourUniqueRing10",1425428887,9,0
2795,"FourUniqueRing11",269925031,0,0
2796,"FourUniqueRing12",1440524546,9,0
2797,"FourUniqueRing13",1452582024,9,0
2798,"FourUniqueRing14",1458862241,9,0
2799,"FourUniqueRing15",-977755326,1,0
2800,"FourUniqueRing16",-465508306,0,0
2801,"FourUniqueRing17",77483039,8,0
2802,"FourUniqueRing18",-1591295829,6,0
2803,"FourUniqueRing19",-479811435,8,0
2804,"FourUniqueRing20",-1194578008,0,0
2805,"FourUniqueRing21",-1669037525,0,0
2806,"FourUniqueRing22",1491912969,9,0
2807,"FourUniqueRing23",2089837985,1,0
2808,"FourUniqueRing24",1504854008,9,0
2809,"FourUniqueRing25",-479833234,8,0
2810,"FourUniqueRing26a",-479846394,8,0
2811,"FourUniqueRing26b",-479843386,8,0
2812,"FourUniqueRing26c",-479834150,8,0
2813,"FourUniqueRing27",-479844746,8,0
2814,"FourUniqueRing28",1527799550,9,0
2815,"FourUniqueRing29",58221244,0,0
2816,"FourUniqueRing30",2071625496,1,0
2817,"FourUniqueRing31",-479826786,8,0
2818,"FourUniqueRing32",1543426822,9,0
2819,"FourUniqueBelt1",789068028,0,0
2820,"FourUniqueBelt2",1552417055,9,0
2821,"FourUniqueBelt3",1561504339,9,0
2822,"FourUniqueBelt4",-784959412,2,0
2823,"FourUniqueBelt5",1572525459,9,0
2824,"FourUniqueBelt6",1579742404,9,0
2825,"FourUniqueBelt7",1587579238,9,0
2826,"FourUniqueBelt8",1591536440,9,0
2827,"FourUniqueBelt9",1615876528,9,0
2828,"FourUniqueBelt10",-479794201,8,0
2829,"FourUniqueBelt11",-1895894807,7,0
2830,"FourUniqueBelt12",1627406850,9,0
2831,"FourUniqueBelt13",-284763230,5,0
2832,"FourUniqueBelt14",-479834974,8,0
2833,"FourUniqueBelt15",-479854543,8,0
2834,"FourUniqueBelt16_",-479798000,8,0
2835,"FourUniqueBelt17",-479798254,8,0
2836,"FourUniqueBelt18_",-190970111,0,0
2837,"FourUniqueBelt19",-479837615,8,0
2838,"FourUniqueBelt20",-393999510,0,0
2839,"FourUniqueBelt21",1658333421,9,0
2840,"FourUniqueBelt22",-479834619,8,0
2841,"FourUniqueOneHandSword1a",26628941,0,0
2842,"FourUniqueOneHandSword1b",1672890686,9,0
2843,"FourUniqueOneHandSword2_",-479806665,8,0
2844,"FourUniqueOneHandSword3",-479823568,8,0
2845,"FourUniqueOneHandSword4",2136142680,2,0
2846,"FourUniqueOneHandSword5",-479837652,8,0
2847,"FourUniqueOneHandSword6",-479793707,8,0
2848,"FourUniqueOneHandSword7",-479834321,8,0
2849,"FourUniqueOneHandSword8",-479830533,8,0
2850,"FourUniqueOneHandSword9",-479819937,8,0
2851,"FourUniqueOneHandSword10",-479817459,8,0
2852,"FourUniqueOneHandSword11",-479840026,8,0
2853,"FourUniqueOneHandSword12",-479810925,8,0
2854,"FourUniqueOneHandSword13_",-479803082,8,0
2855,"FourUniqueOneHandSword14",-479801880,8,0
2856,"FourUniqueOneHandSword15",-479825781,8,0
2857,"FourUniqueOneHandSword16",-479823148,8,0
2858,"FourUniqueOneHandSword17",-479800487,8,0
2859,"FourUniqueOneHandSword18",-479833063,8,0
2860,"FourUniqueTwoHandSword1",-479814713,8,0
2861,"FourUniqueTwoHandSword2",-479814084,8,0
2862,"FourUniqueTwoHandSword3",-479832330,8,0
2863,"FourUniqueTwoHandSword4",-479823733,8,0
2864,"FourUniqueTwoHandSword5",-479807404,8,0
2865,"FourUniqueTwoHandSword6",-479830263,8,0
2866,"FourUniqueTwoHandSword7",-479796054,8,0
2867,"FourUniqueTwoHandSword8",-479849422,8,0
2868,"FourUniqueTwoHandSword9_",-479811918,8,0
2869,"FourUniqueTwoHandSword10",-479837531,8,0
2870,"FourUniqueTwoHandSword11",-479798940,8,0
2871,"FourUniqueTwoHandSword12",-479806258,8,0
2872,"FourUniqueTwoHandSword13",1779847327,9,0
2873,"FourUniqueTwoHandSword14",-479798334,8,0
2874,"FourUniqueTwoHandSword15",-479806095,8,0
2875,"FourUniqueTwoHandSword16",-479841556,8,0
2876,"FourUniqueTwoHandSword17",-479800003,8,0
2877,"FourUniqueTwoHandSword18",-479839128,8,0
2878,"FourUniqueOneHandAxe1",-479838488,8,0
2879,"FourUniqueOneHandAxe2",-479802685,8,0
2880,"FourUniqueOneHandAxe3",-479830612,8,0
2881,"FourUniqueOneHandAxe4",-479846562,8,0
2882,"FourUniqueOneHandAxe5",-479808103,8,0
2883,"FourUniqueOneHandAxe6",-479844052,8,0
2884,"FourUniqueOneHandAxe7",-479840048,8,0
2885,"FourUniqueOneHandAxe8",-479816386,8,0
2886,"FourUniqueOneHandAxe9",-479830927,8,0
2887,"FourUniqueOneHandAxe10",-479832989,8,0
2888,"FourUniqueOneHandAxe11",-479814443,8,0
2889,"FourUniqueOneHandAxe12",-479831210,8,0
2890,"FourUniqueOneHandAxe13",-479816777,8,0
2891,"FourUniqueOneHandAxe14",-479836989,8,0
2892,"FourUniqueOneHandAxe15",-479792846,8,0
2893,"FourUniqueOneHandAxe16",-479792866,8,0
2894,"FourUniqueOneHandAxe17",-479812081,8,0
2895,"FourUniqueOneHandAxe18",-479847730,8,0
2896,"FourUniqueTwoHandAxe1",-479840533,8,0
2897,"FourUniqueTwoHandAxe2",-479792514,8,0
2898,"FourUniqueTwoHandAxe3",-479843669,8,0
2899,"FourUniqueTwoHandAxe4",-479853729,8,0
2900,"FourUniqueTwoHandAxe5",-479833087,8,0
2901,"FourUniqueTwoHandAxe6",-479831170,8,0
2902,"FourUniqueTwoHandAxe7",-479833381,8,0
2903,"FourUniqueTwoHandAxe8",-479795084,8,0
2904,"FourUniqueTwoHandAxe9",-479791914,8,0
2905,"FourUniqueTwoHandAxe10",-479814647,8,0
2906,"FourUniqueTwoHandAxe11",-479818882,8,0
2907,"FourUniqueTwoHandAxe12",-479814829,8,0
2908,"FourUniqueTwoHandAxe13",-479815591,8,0
2909,"FourUniqueTwoHandAxe14",-479846963,8,0
2910,"FourUniqueTwoHandAxe15",-479798548,8,0
2911,"FourUniqueTwoHandAxe16",-479825074,8,0
