"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
302,"AbyssMineBatWhirlingBlades","[1113,1847]","[357,871,4587]","[6000,1,2]",1.7333,0.04,0
303,"NessaCrabWhirlingBlades","[1847,1995,1113,2359]","[1718,871]","[1,2]",1,0,0
304,"ElderGuardianWhirlingBlades","[1847,1113]",[1920],[-35],0.98,0.0646,0
305,"ExpeditionWhirlingBlades","[1113,1847]","[871,1718,2599]","[1,3,20]",1,0,0
306,"VilentaDash","[1847,1113]",[1920],[50],0.98,0.0646,0
307,"VilentaDashMap","[1847,1113]","[1920,634]","[50,-30]",0.98,0.0646,0
308,"DelveProtoVaalDash","[1847,1113]","[1920,1101]","[-60,75]",0.98,0.0646,0
309,"ElderGuardianWhirlingBladesBarrage","[1847,1113,3812,2359]",[1920],[-72],0.98,0.0646,0
310,"BetrayalVoriciCloneDash","[1847,1113]",[],[],1,0,0
311,"BoneGolemWhirl","[1847,1113]",[660],[-40],1,0,0
312,"HeistRobotClockworkRoll","[1847,1113]",[],[],1,0,0
313,"HeistCultistUnarmedLeap","[1847,1113]",[1718],[2],1,0,0
314,"DrakelingWhirlingBlades","[1847,1113]",[660],[10],1,0,0
315,"CrucibleClockworkRoll","[1847,1113]",[],[],1,0,0
316,"Frenzy","[849,850]","[9763,9764]","[5,5]",0,0,0
317,"MonsterFrenzy","[849,850]","[365,364,636]","[20,5,20]",0,0,0
318,"BanditLeaderFrenzyMapBoss","[849,850]","[365,364,636]","[12,5,20]",0,0,0
319,"ExileFrenzy",[849],"[365,364,636]","[10,10,10]",0,0,0
320,"WbFrenzy",[849],"[365,364,636]","[10,10,10]",0,0,0
321,"WbFrenzyFortify",[849],"[365,364,636,2758,2950]","[10,10,10,100,25]",0,0,0
322,"DetonateDead",[618],[],[],4.03,0.0317,0
323,"DetonateDeadRoyale",[618],[16452],[60],2.67,0.0317,0
324,"TormentSpiritVaalDetonateDead","[1635,2182,618]","[344,2694,5751]","[1,-25,-18]",1.5111,0.0143,0
325,"BeyondDemonVaalDetonateDead",[618],"[344,2694,5751]","[1,-25,-18]",0.8889,0.037,0
326,"MonsterVaalDetonateDeadInvasion","[618,7293,7294,7295]","[344,2694,5751]","[1,-25,-18]",1.1111,0.025,0
327,"BanditDetonateDead",[618],"[2694,5751]","[-25,-18]",1.5111,0.019,0
328,"BellyTotemDetonateDead",[618],"[344,2694,5751]","[6,-25,-18]",1.9444,0.019,0
329,"BanditBossDetonateDeadDescent",[618],"[344,2694,5751]","[6,-25,-18]",1.5111,0.019,0
330,"MonsterTotemDetonateDead","[1785,618]","[2694,5751]","[-25,-18]",1.5111,0.019,0
331,"DetonateDeadDaemon",[618],"[660,216,2694,5751]","[-82,40,-25,-18]",2.2222,0.0143,0
332,"DetonateDeadDaemonRepeat",[618],"[216,214,2694,5751]","[100,4,-25,-18]",2.2222,0.0143,0
333,"ExperimenterDetonateDead",[618],"[660,2694,5751]","[-70,-25,2]",1.5111,0.0143,0
334,"TormentDaemonDetonateDead",[618],"[660,2694,5751]","[-70,-25,2]",1.5111,0.0143,0
335,"DetonateDeadSideAreaBoss",[618],"[660,2694,5751]","[-70,-25,2]",1.5111,0.0143,0
336,"MaligaroDetonateDead","[618,6534]","[344,216,2694,1842,1843,5751]","[9,40,-25,100,10,-18]",1.5111,0.019,0
337,"WbDetonateDead",[618],[5751],[-18],2.1156,0.03,0
338,"DroolmawDetonateDead","[618,6531]","[344,5751]","[4,-18]",2.1156,0.03,0
339,"DroolmawDetonateDeadNoTotem",[618],"[344,5751]","[4,-18]",2.1156,0.03,0
340,"Snipe",[849],"[365,364]","[10,50]",0,0,0
341,"SplitArrow",[849],[7084],[50],0.5,0.0233,0
342,"VaalSplitArrow","[849,4547]","[18084,10606]","[10,3]",0.8,0.0233,0
343,"MonsterSplitArrow",[849],[175],[-30],0.5,0.0233,0
344,"MonsterSplitArrow2",[849],[175],[-30],0.5,0.0233,0
345,"ExileSplitArrow",[849],"[174,26,634]","[5,18,-20]",0,0,0
346,"ExileRangerSplitArrow","[4578,849]","[174,26,634,70]","[5,12,-40,80]",0,0,0
347,"BeyondDemonSplitArrow",[849],"[174,26,634]","[4,18,-20]",0,0,0
348,"BanditStagSplitArrow","[849,4578,7079]",[175],[-30],0,0,0
349,"BanditStagSplitArrowMetamorph",[849],[175],[-30],0,0,0
350,"Melee","[849,850]",[],[],0,0,0
351,"MeleeAtAnimationSpeed","[849,850,12545,4578,7079]",[],[],0,0,0
352,"MeleeAtAnimationSpeedDeferDamagePrediction","[849,850,12545,4578,7079,9762]",[],[],0,0,0
353,"MeleeAtAnimationSpeedFire","[849,850,12545,4578,7079]",[1100],[75],0,0,0
354,"MeleeAtAnimationSpeedCold","[849,850,12545,4578,7079]",[1101],[75],0,0,0
355,"MeleeAtAnimationSpeedLightning","[849,850,12545,4578,7079]",[1102],[75],0,0,0
356,"MeleeAtAnimationSpeedChaos","[849,850,12545,4578,7079]",[1103],[25],0,0,0
357,"MeleeAtAnimationSpeed2","[849,850,12545,4578,7079]",[],[],0,0,0
358,"MeleeAtAnimationSpeedUnique","[849,850,12545,4578,7079]",[],[],0,0,0
359,"MeleeAtAnimationSpeedUniqueNonStickArrows","[849,850,12545,4578,7079]",[4817],[35],0,0,0
360,"MeleeAtAnimationSpeedFireUnique","[849,850,12545,4578,7079]",[1100],[75],0,0,0
361,"MeleeAtAnimationSpeedColdUnique","[849,850,12545,4578,7079]",[1101],[75],0,0,0
362,"MeleeAtAnimationSpeedLightningUnique","[849,850,12545,4578,7079]",[1102],[75],0,0,0
363,"MeleeAtAnimationSpeedUniqueWithDirectionalKnockback","[849,850,12545,110,10670,4578,7079]","[10657,402]","[300,100]",1,0,0
364,"MeleeAtAnimationSpeedWithDirectionalKnockback","[849,850,12545,110,10670,4578,7079]","[10657,402]","[300,100]",0,0,0
365,"MeleeAtAnimationSpeedWithDirectionalKnockbackOlroth","[849,850,12545,110,10670,4578,7079]","[10657,402]","[300,100]",0,0,0
366,"MeleeAtAnimationSpeedWithDirectionalKnockbackSanctum","[849,850,12545,110,10670,4578,7079]","[10657,402,16979]","[300,100,15]",1,0,0
367,"MeleeAtAnimationSpeedWithDirectionalKnockbackSanctumFire","[849,850,12545,110,10670,4578,7079]","[10657,402,16979,1100]","[300,100,25,50]",1,0,0
368,"MeleeAtAnimationSpeedMaim","[849,850,12545,4578,7079,3812]",[],[],1,0,0
369,"MeleeAtAnimationSpeedUniqueMaim","[849,850,12545,4578,7079,3812]",[],[],0,0,0
370,"MeleeAtAnimationSpeedSanctum","[849,850,12545,4578,7079]",[16979],[15],0,0,0
371,"MeleeAtAnimationSpeedSanctumGuard","[849,850,12545,4578,7079]",[16979],[15],1,0,0
372,"MeleeAtAnimationSpeedUniqueSanctum","[849,850,12545,4578,7079]",[16979],[30],0,0,0
373,"SanctumLycia2Melee","[849,850,12545,110,10670,4578,7079]","[10657,402,1103]","[300,100,25]",1,0,0
374,"AxisGeneralMeleeAtAnimationSpeedUnique","[849,850,12545,4578,7079]","[1100,611,15068]","[25,50,-50]",0,0,0
375,"DoubleStrikeMeleeAtAnimationSpeed","[849,850,12545,4578,7079]",[],[],0,0,0
376,"DoubleStrikeMeleeAtAnimationSpeedUnique","[849,850,12545,4578,7079]",[],[],0,0,0
377,"HellscapeDemonBossMeleeAtAnimationSpeedFireKnockback","[849,850,12545,110,10670,4578,7079]",[1100],[40],0,0,0
378,"PlayerMelee","[849,850]",[],[],0,0,0
379,"MonsterMelee","[849,850]",[],[],0,0,0
380,"MonsterMeleeUnarmed","[849,850]",[],[],0,0,0
381,"MonsterMeleeUnarmedGreen","[849,850]",[],[],0,0,0
382,"MeleeUseContactPoint","[849,850,7079,4578]",[],[],0,0,0
383,"MeleeElderGuardianGold","[849,850]",[1920],[50],0,0,0
384,"MeleeKitavaMinion",[1928],[],[],0,0,0
385,"MeleeDusk","[1928,849,850]",[4817],[2],0,0,0
386,"MeleeProtoVaal","[849,850]","[1101,1920]","[75,30]",0,0,0
387,"DelveMeleeCold","[12545,849,850]",[],[],0,0,0
388,"DelveMeleeFire","[12545,849,850]",[],[],0,0,0
389,"DelveMeleeLightning","[12545,849,850]",[],[],0,0,0
390,"ShaperMelee",[],[1920],[33],0,0,0
391,"IzaroMelee",[],[],[],0,0,0
392,"MinotaurMelee","[849,850]",[1102],[30],0,0,0
393,"VilentaEnrageMelee","[849,850]",[1920],[100],0,0,0
394,"VilentaEnrageMeleeMap","[849,850]",[1920],[100],0,0,0
395,"BlackguardJaegerMelee",[4578],[],[],0,0,0
396,"SpikerBossMultistrikeMelee",[],"[1251,1238]","[2,75]",0,0,0
397,"RagingSpiritMeleeAttack",[],[],[],0,0,0
398,"ProphecyRagingSpiritMeleeAttack",[],[],[],0,0,0
399,"BrutusMeleeAttack",[],[1920],[12],0,0,0
400,"BruteTowerMeleeAttack",[],[],[],0,0,0
401,"BruteTowerMeleeAttackEmpowered",[],"[1102,634]","[60,100]",0,0,0
402,"MalachaiMeleeAttack",[],[],[],0,0,0
403,"MeleeSpiralStrMissionTotem",[850],"[2119,2120,2121]","[15,1600,3200]",0,0,0
404,"MonsterMeleeSplash","[1247,849,850]","[1248,1249]","[-20,-50]",0,0,0
405,"VaalSideAreaBoss1Melee","[849,850]",[],[],0,0,0
406,"DelveLavaGargoyleBossMelee","[849,850]",[],[],0,0,0
407,"MeleeEinhar","[849,850,684,4547]","[4817,1920]","[3,25]",0,0,0
408,"MeleeTora","[12419,849,850]","[4817,1920,1103]","[4,33,20]",0,0,0
409,"BetrayalSkeletonMelee","[849,850]","[4817,318]","[5,-30]",0,0,0
410,"BetrayalLabMelee",[],[5016],[-85],0,0,0
411,"MeleeJun",[684],[1920],[40],0,0,0
412,"MeleeBetrayalGravicius","[849,850]",[],[],0,0,0
413,"MeleeBetrayalThane","[849,850]",[],[],0,0,0
414,"MeleeBetrayalVagan","[849,850]",[],[],0,0,0
415,"MeleeBetrayalRiker","[849,850]",[],[],0,0,0
416,"MeleeBetrayalRin","[849,850]",[1101],[50],0,0,0
417,"MeleeLongRange","[849,850]",[1230],[16],0,0,0
418,"MeleeKaruiArcher",[849],"[4817,1101]","[18,75]",0,0,0
419,"MeleeKaruiSergeant",[849],"[4817,1100]","[21,75]",0,0,0
420,"MeleeHyrri",[849],"[4817,1101]","[19,75]",0,0,0
421,"MeleeHillock",[],[],[],0,0,0
422,"MeleeLioneye","[849,9576,7079]","[4817,1920,1100]","[20,-25,75]",0,0,0
423,"MeleeLioneyeSanctum","[849,7079]","[4817,1920,1100,16979]","[20,-25,75,15]",1,0,0
424,"MeleeLightningBowSanctum","[849,7079]","[4817,1102,16979]","[32,75,10]",1,0,0
425,"MeleeSekhemaAukuna","[849,7079,4547]","[1920,4817]","[-25,24]",0,0,0
426,"MeleeSekhemaAukunaDismounted",[],[1920],[-25],0,0,0
427,"MeleeFire","[849,850]",[1100],[75],0,0,0
428,"MeleeLightning","[849,850]",[1102],[75],0,0,0
429,"MeleeCold","[849,850]",[1101],[75],0,0,0
430,"MeleePartialChaos","[849,850,12419]",[1103],[25],0,0,0
431,"MeleePartialChaosWithKnockback","[849,850,110,12419]","[1103,10657]","[25,100]",0,0,0
432,"MeleePartialChaosWithKnockbackBasilisk","[849,850,110,12419]","[1103,10657]","[25,100]",0,0,0
433,"MeleeDemonFemale","[849,850]",[1230],[10],0,0,0
434,"MeleeEternalArcher",[849],[4817],[22],0,0,0
435,"MeleeMarakethArcher","[849,4578,7079]",[4817],[23],0,0,0
436,"MeleeBasiliskArrow","[849,4578,7079,12419]","[4817,1103]","[25,25]",0,0,0
437,"MeleeEyrieArrow","[849,850,7079,4578]","[1101,4817]","[75,26]",0,0,0
438,"MeleeWarlordArrow","[849,4578,7079]",[4817],[27],0,0,0
439,"AxisGeneralMelee","[849,850]","[1100,611,15068]","[25,50,-50]",0,0,0
440,"MeleeAtlasCrusaderMonsters","[849,850]",[1102],[75],1,0,0
441,"MeleeWithDirectionalKnockback","[849,850,110,10670]",[10657],[100],0,0,0
442,"HeistThugMeleeWDK","[849,850,110,10670,12545]",[10657],[100],0,0,0
443,"MeleeHarvestSnake","[849,850,110,10670]","[10657,1101]","[100,15]",0,0,0
444,"MeleeEyrieBird","[849,850,110,10670]","[1101,10657]","[75,100]",0,0,0
445,"MeleeWarlordPitbull","[849,850]",[],[],0,0,0
446,"MeleePoisonMaim","[3812,2301,849,850]",[],[],0,0,0
447,"HarvestBearMelee","[849,850,110,10670]",[10657],[100],0,0,0
448,"HarvestMinerMelee","[849,850]",[],[],0,0,0
449,"MeleeBleed","[849,850,2359]",[],[],0,0,0
450,"HarvestScorpionMelee","[849,850,12419]",[1103],[25],0,0,0
451,"MeleeHalfDamage","[849,850]",[],[],0,0,0
452,"MeleeHalfDamageChaos","[849,850,12419]",[1103],[25],0,0,0
453,"MeleeSummonedWolf","[849,850]",[568],[300],0,0,0
454,"MeleeHeistTemplarArrow","[849,4578,7079]",[4817],[28],0,0,0
455,"MeleeHeistTemplarCaptain","[849,850]",[],[],0,0,0
456,"MeleeHeistThugArrow","[849,850]",[4817],[28],0,0,0
457,"MeleeHeistThugMelee1","[849,850]",[1230],[-9],0,0,0
458,"MeleeHeistThugMelee2","[849,850]",[],[],0,0,0
459,"MeleeHeistThugMelee2_2","[849,850,1113]",[],[],0,0,0
460,"MeleeHeistThugMelee2Miniboss","[849,850,110,10670]",[10657],[100],0,0,0
461,"MeleeHeistThugMelee2MinibossEnraged1","[849,850,110,10670,1113]",[10657],[100],1,0,0
462,"MeleeHeistThugMelee2MinibossEnraged2","[849,850,110,10670,1113]",[10657],[100],1,0,0
463,"MeleeHeistThugMelee2MinibossEnraged3","[849,850,110,10670,1113]",[10657],[100],1,0,0
464,"HeistTullinaMelee","[849,850]","[1103,3365]","[80,40]",0,0,0
465,"Melee2HeistTullina","[849,850]","[1103,3365]","[80,40]",0,0,0
466,"HeistMilitaryMelee","[849,850]",[],[],0,0,0
467,"HeistThugMelee","[849,850]",[],[],0,0,0
468,"HeistMannequinMelee2","[849,850]",[],[],0,0,0
469,"HeistTibbsMelee1","[849,850,110,10670,1113]","[10657,402]","[300,100]",0,0,0
470,"HeistTibbsMelee2","[849,850,1113]",[],[],0,0,0
471,"HeistTibbsMelee3","[849,850,110,10670,1113]","[10657,402]","[300,100]",0,0,0
472,"HeistTibbsMelee4","[849,850,110,10670,1113]","[10657,402]","[300,100]",0,0,0
473,"HeistHuckMelee","[849,850]",[],[],0,0,0
474,"HeistNenetMeleeArrow","[849,4578,7079]","[4817,1101]","[29,30]",0,0,0
475,"HeistNenetMeleeArrowFan","[849,4578,7079]","[4817,173,1101]","[30,6,30]",0,0,0
476,"HeistVinderiMelee",[2970],[],[],0,0,0
477,"HeistSpecialCharMelee","[849,850]",[],[],0,0,0
478,"HeistProjectUnarmedMelee1","[849,850]",[],[],0,0,0
479,"HeistProjectUnarmedMelee2","[849,850]",[],[],0,0,0
480,"HeistRatTailWhipMelee","[849,850]",[],[],0,0,0
481,"HeistSkeletonMelee","[849,850]",[],[],0,0,0
482,"HeistDanaiMelee","[849,850]",[],[],0,0,0
483,"HeistDanaiMeleeCharged","[849,850]","[1102,1100]","[40,40]",0,0,0
484,"HeistUnbreakableMelee","[849,850]",[1102],[25],0,0,0
485,"HeistCultistSawbladeMelee","[849,850,12545]","[2599,5345]","[50,-25]",0,0,0
486,"ThaumaturgistMelee","[849,850,12545,12419]","[3365,1103]","[50,30]",0,0,0
487,"UltimatumGuardMeleeLightning","[849,850,12545,7079]","[172,13252,1102,4817]","[1,30,50,32]",0,0,0
488,"VaalGuardMeleeLightning","[849,850,12545,7079]","[172,13252,1102,4817]","[1,35,50,32]",0,0,0
489,"UltimatumGuardMeleeCold","[849,850,12545,7079]","[173,1101,4817]","[2,50,34]",0,0,0
490,"VaalGuardMeleeCold","[849,850,12545,7079]","[173,1101,4817]","[2,50,34]",0,0,0
491,"UltimatumGuardMeleeFire","[849,850,12545,4988,7079]","[611,1100,4817]","[10,50,33]",0,0,0
492,"VaalGuardMeleeFire","[849,850,12545,4988,7079]","[611,1100,4817,209]","[33,50,33,50]",0,0,0
493,"UltimatumMeleeApplyRuin","[849,850,13840]",[],[],0,0,0
494,"TrialmasterBossMeleeKnockback","[849,850,12545,110,10670]","[10657,402]","[300,100]",0,0,0
495,"ExpeditionScytheHandDoubleStrike",[12545],[],[],0,0,0
496,"SummonedReaperMelee",[12545],[],[],0,0,0
497,"ExpeditionVoranaMelee","[849,850,12545,110,10670]","[10657,402]","[300,-50]",0,0,0
498,"ExpeditionVoranaMeleeFlurry","[849,850,12545,110,10670]","[10657,402]","[300,-50]",0,0,0
499,"ExpeditionMedvedMeleeSingle","[849,850,12545,110,10670]","[10657,402]","[300,100]",0,0,0
500,"ExpeditionMedvedMeleeDouble","[849,850,12545,110,10670]","[10657,402]","[300,100]",0,0,0
501,"ConsumeBossTentacleSlap1","[849,850,12545,4578,7079]",[1102],[75],0,0,0
502,"ConsumeBossTentacleSlap2","[849,850,12545,4578,7079]",[1102],[75],0,0,0
503,"BlackStarMeleeCloneFire","[849,850,12545,4578,7079]",[1100],[75],0,0,0
504,"BlackStarMeleeCloneCold","[849,850,12545,4578,7079]",[1101],[75],0,0,0
505,"VaalDominationMelee",[],[],[],0,0,0
506,"MeleeTriggerableMetamorph","[849,850]",[],[],0,0,0
507,"MainHandAttack",[],[3187],[15],0,0,0
508,"OffHandAttack",[],[],[],0,0,0
509,"OffHandAttackFire",[],[1100],[50],0,0,0
510,"OffHandAttackBetrayalThane",[],[1920],[22],0,0,0
511,"SandSpitterProjectile","[499,7079,12545]",[],[],0,0,0
512,"SandSpitterProjectileSideArea","[499,12545]","[173,70]","[2,35]",0,0,0
513,"SandSpitterBarrage","[499,12545]",[1789],[50],1,0,0
514,"SandSpitterBarrage2","[499,12545]",[1789],[50],1,0,0
515,"SandSpitterBarrageDweller","[499,12545]",[1789],[50],1,0,0
516,"SandSpitterBarrageUntainted","[499,12545]","[214,1789]","[1,50]",1,0,0
517,"SandSpitterProjectileInvasion","[499,12545]",[],[],0,0,0
518,"SandSpitterProjectileCold","[499,12545]",[],[],0.77,0,0
519,"SandSpitterProjectileLightning","[499,12545]",[],[],0.77,0,0
520,"SandSpitterProjectileFire","[499,12545]",[],[],0.77,0,0
521,"HarvestSandSpitterProjectile",[499],[1230],[30],1,0,0
522,"MMASandSpitterProjectile","[618,499,4578,7079,10552,5825,8863]","[2501,3208,1230]","[3,50,15]",1,0,0
523,"MMASandSpitterProjectileSideArea","[618,499,4578,7079,10552,5825,8863]","[173,70,2501,3208,1230]","[2,35,3,50,15]",1,0,0
524,"MMASandSpitterProjectileInvasion","[618,499,4578,7079,10552,5825,8863]","[2501,3208,1230]","[3,50,15]",1,0,0
525,"MMASandSpitterProjectileCold","[618,499,4578,7079,10552,5825,8863]","[2501,3208,1230,1101]","[3,50,15,50]",1,0,0
526,"MMASandSpitterProjectileLightning","[618,499,4578,7079,10552,5825,8863]","[2501,3208,1230,1102]","[3,50,15,50]",1,0,0
527,"MMASandSpitterProjectileFire","[618,499,4578,7079,10552,5825,8863]","[2501,3208,1230,1100]","[3,50,15,50]",1,0,0
528,"MMASandSpitterProjectileChaos","[618,499,4578,7079,10552,5825,8863]","[2501,3208,1230,1103]","[3,50,15,50]",1,0,0
529,"MMASandSpitterBarrageInvasion","[618,499,4578,7079,10552,6842,8863,12545]","[1789,2501,1230]","[50,10,15]",1,0,0
530,"MMASandSpitterBarrage2","[618,499,4578,7079,10552,6842,8863,12545]","[1789,2501,1230]","[50,10,15]",1,0,0
531,"MMASandSpitterBarrageCold","[618,499,4578,7079,10552,6842,8863,12545]","[1789,2501,1230,1101]","[50,10,15,50]",1,0,0
532,"MMASandSpitterBarrageUntainted","[618,499,4578,7079,10552,6842,8863,12545]","[1789,2501,1230,214]","[50,10,15,1]",1,0,0
533,"MMASandSpitterBarrageDweller","[618,499,4578,7079,10552,6842,8863,12545]","[1789,2501,1230,1101]","[50,10,15,50]",1,0,0
534,"SeaWitchWave",[499],[],[],1.4636,0.0342,0
535,"SeaWitchWaveBossDescent",[499],[],[],1.4636,0.0342,0
536,"MerveilSeaWitchWave","[1326,499]",[],[],5.0369,0.0342,0
537,"MapMerveilSeaWitchWave",[499],[],[],3.2,0.0385,0
538,"SeaWitchWaveInvasion",[499],[],[],1.4636,0.0342,0
539,"TotemBossTeamAAtoll_Wave",[499],[],[],1.4636,0.0342,0
540,"SupportAddedFireDamage",[],[],[],0,0,0
541,"SupportFasterAttack",[],[],[],0,0,0
542,"SupportFasterAttackRoyale",[],[],[],0,0,0
543,"SupportGreaterMultipleProjectiles",[],"[173,10724]","[4,200]",0,0,0
544,"SupportAdditionalProjectilesUnique",[],[],[],1,0,0
545,"SupportLesserMultipleProjectiles",[],"[173,10724]","[2,100]",0,0,0
546,"SupportLesserMultipleProjectilesRoyale",[],"[173,10724]","[2,100]",0,0,0
547,"SupportFasterProjectiles",[],[],[],0,0,0
548,"SupportFasterProjectilesRoyale",[],[],[],0,0,0
549,"SupportAddedColdDamage",[],[],[],0.5805,0.0359,0
550,"SupportAddedColdDamageRoyale",[],[],[],0.5727,0.0377,0
551,"SupportAdditionalAccuracy",[],[],[],0,0,0
552,"SupportIncreasedAreaOfEffect",[],[],[],0,0,0
553,"SupportIncreasedAreaOfEffectRoyale",[],[],[],0,0,0
554,"SupportAddedLightningDamage",[],[],[],0.5271,0.0372,0
555,"SupportAddedLightningDamageRoyale",[],[],[],0.525,0.039,0
556,"TormentNoFreezeVaalColdSnap",[618],[],[],1.0909,0.036,0
557,"TormentSpiritVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036,0
558,"TempestDaemonVaalColdSnap",[618],"[357,455,5751]","[3000,100,-30]",2.6,0.04,0
559,"ExileVaalColdSnap",[618],"[357,455]","[10000,100]",1.4545,0.036,0
560,"LionMapWolfColdVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036,0
561,"DarkSeawitchVaalColdSnap",[618],"[357,455]","[30000,100]",1.4545,0.036,0
562,"BeyondDemonVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036,0
563,"MonsterColdSnap",[618],"[455,660]","[10,-60]",2.1718,0.0338,0
564,"MonsterColdSnapLegends",[618],"[216,15069,214]","[50,10,3]",1.1091,0.0266,0
565,"MonsterColdSnapInvasion",[618],"[15069,660]","[10,-50]",1.1091,0.0266,0
566,"WbColdSnap",[618],"[15069,660]","[10,-50]",1.2545,0.031,0
567,"ExileRangerColdSnap","[618,1326]","[15069,660]","[10,-50]",1.2545,0.031,0
568,"WbColdSnapTrap","[1783,618,330,7930]","[15069,1179,868,660]","[10,4,1000,-50]",1.2545,0.031,0
569,"ExileColdSnap",[618],[660],[-50],1.2545,0.031,0
570,"ProphecyColdSnap",[618],"[15069,660]","[10,-50]",2.1818,0.034,0
571,"CityStalkerColdSnap",[618],"[15069,660]","[10,-50]",3.0545,0.0266,0
572,"HailrakeColdSnap",[618],"[15069,5751,215]","[10,200,200]",1,0.0266,0
573,"BlightColdModOnDeathColdSnap",[618],[455],[15],2.25,0.042,0
574,"MetamorphosisColdSnap",[618],"[357,5751]","[7000,-50]",3.0545,0.0266,0
575,"RaiseZombie",[18664],[458],[1],0,0,0
576,"NecromancerRaiseZombie",[],[883],[1],0,0,0
577,"ProphecyRaiseZombie",[],[883],[1],0,0,0
578,"ExperimenterBossRaiseZombie",[],"[165,650,649,717,883]","[10,30,90,25,1]",0,0,0
579,"ExperimenterBossRaiseZombieInvasion",[],"[650,649,717,883]","[30,90,25,1]",0,0,0
580,"ThaumaturgistRaiseZombie",[],"[165,650,649,883]","[10,30,90,2]",0,0,0
581,"RaiseZombieSideAreaBoss",[],[883],[1],0,0,0
582,"BloodlinesBloodElementalRaiseZombie",[],[883],[1],0,0,0
583,"ExileRaiseZombie",[],[883],[1],0,0,0
584,"WbChaosLeaderRaiseZombie",[],"[165,650,649,717,883]","[10,50,40,35,1]",0,0,0
585,"TalismanDaemonRaiseZombie",[],[],[],0,0,0
586,"BeyondDemonRaiseZombie",[],"[650,649,717,216,883]","[30,90,25,250,1]",0,0,0
587,"PoisonArrow","[849,5646,12419]","[357,1103,8091]","[2000,60,12]",8.1671,0.0503,0
588,"PoisonArrowRoyale","[849,5646,12419]","[357,1103,8091]","[2000,60,12]",8.1671,0.0503,0
589,"MonsterCausticArrow","[5646,12419,849]","[450,2694,4587,5751]","[34,-25,2,-33]",1.0667,0.04,0
590,"MonsterCausticArrowLegends","[5646,12419,849]","[357,450,2694,4587]","[5000,20,-25,2]",0.7827,0.04,0
591,"MonsterCausticArrowAtAnimationSpeed","[5646,12419,12545,849]","[357,450,2694,4587,5751]","[2250,34,-25,2,-15]",1.0667,0.04,0
592,"BlackguardJaegerCausticArrow","[5646,4578,12419,849]","[357,450,2694,4587,5751]","[2500,34,-30,2,-33]",1.76,0.034,0
593,"ExileCausticArrow","[1127,5646,12419,849]","[357,450,2694,4587,5751]","[4000,25,-25,2,10]",0.6,0.0618,0
594,"ExileCausticArrow2","[5646,12419,849]","[357,450,2694,4587,5751]","[4000,25,-25,2,10]",1.0667,0.043,0
595,"CockerelCausticArrowMapBoss","[5646,12419,849]","[357,450,4587,5751]","[8000,25,2,10]",1.0667,0.043,0
596,"ExileCausticArrowTrap","[1783,849,330,5646,7930,12419]","[357,450,2694,868,4587,5751]","[4000,25,-25,30000,2,10]",1.0667,0.043,0
597,"GladiatorBossCausticArrowTrap","[1783,849,330,5646,7930,12419]","[357,450,2694,868,4587,5751]","[4000,25,-25,30000,2,10]",1.0667,0.043,0
598,"HeistSkeletonCausticArrow","[5646,10717,849]","[357,450,4587,8091,5751]","[4000,25,9,12,-30]",1.0667,0.043,0
599,"CrucibleSkeletonCausticArrow","[5646,12545,849]","[357,2694,4587,5751,1103]","[2500,-25,18,-15,50]",1.0667,0.04,0
600,"DamageInfusion",[],[],[],0,0,0
601,"BloodRage",[],"[3089,3034,3054,1351]","[120,240,240,25]",0,0,0
602,"JunTriggeredBloodRage",[],"[8436,3089,3034,3054,1351,357,345,3309]","[5,120,240,240,25,7000,1,10]",0,0,0
603,"WbBloodRage",[352],[],[],0,0,0
604,"ExileBloodRage",[],"[8436,3089,357,1351]","[20,640,16000,100]",0,0,0
605,"Ignite",[],[357],[4000],0,0,0
606,"RighteousFire",[],"[880,878,1900,1901]","[2100,5400,2100,4200]",1.64,0.0573,0
607,"MonsterRighteousFireLegends",[],[5751],[-28],0.55,0.07,0
608,"MonsterRighteousFire",[],[5751],[64],1.2222,0.07,0
609,"DaemonHolyRighteousFire",[],[5751],[-20],1.2222,0.07,0
610,"WickerManRighteousFire",[],[5751],[64],1.2222,0.07,0
611,"WickerManRighteousFireBlight",[],[5751],[80],1.2222,0.07,0
612,"MonsterRighteousFireWhileSpectred",[],[5751],[27],1.1111,0.056,0
613,"MonsterAsylumRighteousFire",[],[5751],[64],1.7778,0.07,0
614,"MonsterRighteousFireDemonBoss",[],[],[],1.3333,0.051,0
