"rownum","Id","Text","SoundFile","string","i32"
691,"Templar133","I have truly become the heretic, dabbling in foul alchemy.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_62.ogg","",10000
692,"Templar134","The path of righteousness is fraught with sacrifices.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_63.ogg","",10000
693,"Templar135","You sacrifice your own daughter for the cause?","Audio/Dialogue/Character/StrInt/Event/Temp1_2_64.ogg","",10000
694,"Templar136","Perhaps, for once, something good will come from this vile Trarthan alchemy.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_65.ogg","",10000
695,"Templar137","Into the heart of darkness, I tread once more.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_66.ogg","",10000
696,"Templar138","Through darkness and blood, with wrath!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_67.ogg","",10000
697,"Templar139","This ghastly nightmare must be put to an end!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_68.ogg","",10000
698,"Templar140","Rest now, my brother. God shall be your judge.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_69.ogg","",10000
699,"Templar141","I knew that you would find the path of righteousness once more, my Lord of Light. I shall be honoured to fight by your side!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_70.ogg","",10000
700,"Templar142","Unhand my God, fiend!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_71.ogg","",10000
701,"Templar143","Our long work is finally over. Beauty returns to my home.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_72.ogg","",10000
702,"Templar144","For what little it is worth, my Lord, you have the forgiveness of your most faithful follower.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_73.ogg","",10000
703,"Templar145","Like stepping into a dream...","Audio/Dialogue/Character/StrInt/Event/Temp1_2_74.ogg","",10000
704,"Templar146","Lord of Light, take this tortured soul to freedom.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_75.ogg","",10000
705,"Templar147","The judge must first judge herself!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_76.ogg","",10000
706,"Templar148","Only God can free you from this place.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_77.ogg","",10000
707,"Templar149","You are not the arbiter of Justice. God is.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_78.ogg","",10000
708,"Templar150","Only God knows what sorrows beset the path we must walk.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_79.ogg","",10000
709,"Templar151","The first step towards bringing morality to this realm of madness.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_80.ogg","",10000
710,"Templar152","The stars adorn the realm of God. They were never yours to control.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_81.ogg","",10000
711,"Templar153","Life and limb were a gift to mortals. God rescinds that which was never yours.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_82.ogg","",10000
712,"Templar154","Your lack of faith allowed your fear to control you, High Templar. I pity you.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_83.ogg","",10000
713,"Templar155","One day, we will reclaim Oriath.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_84.ogg","",10000
714,"Duelist74","This is not exactly how I pictured my triumphant return to Oriath.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_01.ogg","",10000
715,"Duelist75","It feels good to have an audience again!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_02.ogg","",10000
716,"Duelist76","Daring dark and dingy spaces, for 'science!'","Audio/Dialogue//Character/StrDex/Event/Duelist_317_03.ogg","",10000
717,"Duelist77","Not my proudest trophy...","Audio/Dialogue//Character/StrDex/Event/Duelist_317_04.ogg","",10000
718,"Duelist78","I see the ugliness of Oriath has finally reached the surface.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_05.ogg","",10000
719,"Duelist79","I should think of something flashy to say to the judges that exiled me... before I kill them.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_06.ogg","",10000
720,"Duelist80","Time to take my grievance right to the top!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_07.ogg","",10000
721,"Duelist81","This is new!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_08.ogg","",10000
722,"Duelist82","Ah, they saved me the trouble of burning this place down!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_09.ogg","",10000
723,"Duelist83","I wanted to raze the place... but this is just excessive.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_10.ogg","",10000
724,"Duelist84","Whatever happened to a good old fashioned graveyard?","Audio/Dialogue//Character/StrDex/Event/Duelist_317_11.ogg","",10000
725,"Duelist85","This feels like... power.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_12.ogg","",10000
726,"Duelist86","Now seems a good time to question my life decisions.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_13.ogg","",10000
727,"Duelist87","Is this what losing a fight feels like? Ugh...","Audio/Dialogue//Character/StrDex/Event/Duelist_317_14.ogg","",10000
728,"Duelist88","I've never been one for history class...","Audio/Dialogue//Character/StrDex/Event/Duelist_317_15.ogg","",10000
729,"Duelist89","Back to where it all began.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_16.ogg","",10000
730,"Duelist90","Time for an encore!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_17.ogg","",10000
731,"Duelist91","Saving the fair maiden seems right up my alley.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_18.ogg","",10000
732,"Duelist92","That was the Tukohama? Best not mention this to the Karui...","Audio/Dialogue//Character/StrDex/Event/Duelist_317_19.ogg","",10000
733,"Duelist93","There's a lady in a tower, but this is no fairytale.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_20.ogg","",10000
734,"Duelist94","They're gonna combine?!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_21.ogg","",10000
735,"Duelist95","Always a pleasure, m'lady.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_22.ogg","",10000
736,"Duelist96","And now I stink of goat.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_23.ogg","",10000
737,"Duelist97","I will never get this smell out of my clothes.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_24.ogg","",10000
738,"Duelist98","Seems the Azmeri have lost their home to bandits!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_25.ogg","",10000
739,"Duelist99","Far be it from me to disbelieve a fair lady, but this sounds... fishy.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_26.ogg","",10000
740,"Duelist100","I've never dueled a king before. First time for everything!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_27.ogg","",10000
741,"Duelist101","I'm sorry, Lady Nessa, but there was nothing I could do for you.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_28.ogg","",10000
742,"Duelist102","Touching this makes me feel quite strange...","Audio/Dialogue//Character/StrDex/Event/Duelist_317_29.ogg","",10000
743,"Duelist103","Where am I?","Audio/Dialogue//Character/StrDex/Event/Duelist_317_30.ogg","",10000
744,"Duelist104","That's two for me, artist. But who's counting?","Audio/Dialogue//Character/StrDex/Event/Duelist_317_31.ogg","",10000
745,"Duelist105","I wonder if this means Helena's available... ah, best leave that be.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_32.ogg","",10000
746,"Duelist106","I was never one for eulogies. And I'm still not.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_33.ogg","",10000
747,"Duelist107","This Arakaali sounds like my kind of woman!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_34.ogg","",10000
748,"Duelist108","There's no joy in slaying a mother. Just a hollow victory.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_35.ogg","",10000
749,"Duelist109","Okay... so... she's a cat.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_36.ogg","",10000
750,"Duelist110","This 'Goddess of Lust' better be worth it!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_37.ogg","",10000
751,"Duelist111","That's Arakaali?!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_38.ogg","",10000
752,"Duelist112","If that was the Goddess of Lust, then I'm considering an oath of celibacy.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_39.ogg","",10000
753,"Duelist113","Ah, smells just like the Theopolis dueling pits.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_40.ogg","",10000
754,"Duelist114","It's hard to look good when I'm always braving sewers...","Audio/Dialogue//Character/StrDex/Event/Duelist_317_41.ogg","",10000
755,"Duelist115","After that... I need a bath.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_42.ogg","",10000
756,"Duelist116","The things we do for love.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_43.ogg","",10000
757,"Duelist117","Honourable deaths. My gift to you, gemlings.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_44.ogg","",10000
758,"Duelist118","I've never been scared of mirrors. After all, I'm in them.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_45.ogg","",10000
759,"Duelist119","The blood has washed away, but I will never forget what you became, Vinia.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_46.ogg","",10000
760,"Duelist120","A shame. I would have enjoyed further sparring matches with those two.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_47.ogg","",10000
761,"Duelist121","Well, that's one way to end a marriage.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_48.ogg","",10000
762,"Duelist122","It's hard to be proud of this one. Your own daughter...","Audio/Dialogue//Character/StrDex/Event/Duelist_317_49.ogg","",10000
763,"Duelist123","Oh, Trarthus, how I miss your opium dens!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_50.ogg","",10000
764,"Duelist124","Here I go again...","Audio/Dialogue//Character/StrDex/Event/Duelist_317_51.ogg","",10000
765,"Duelist125","With luck, that was the last time I'll have to sully myself with those three.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_52.ogg","",10000
766,"Duelist126","It's time to end this.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_53.ogg","",10000
767,"Duelist127","I'm getting really tired of grudge matches!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_54.ogg","",10000
768,"Duelist128","I don't suppose there's time to convince Innocence to put on some clothes for this battle...","Audio/Dialogue//Character/StrDex/Event/Duelist_317_55_01.ogg","",10000
769,"Duelist129","Now seems a good time to question my life decisions... again.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_55_02.ogg","",10000
770,"Duelist130","Now this is how I pictured my triumphant return to Oriath!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_56.ogg","",10000
771,"Duelist131","Like stepping into a dream...","Audio/Dialogue//Character/StrDex/Event/Duelist_317_57.ogg","",10000
772,"Duelist132","I'm sorry, Kirac. Your brother was mad.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_58.ogg","",10000
773,"Duelist133","A pity, m'lady. I adored your wings.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_59.ogg","",10000
774,"Duelist134","A man makes his own fate, Al.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_60.ogg","",10000
775,"Duelist135","Warlord, what's the point of all this combat if there's no one around to see it?","Audio/Dialogue//Character/StrDex/Event/Duelist_317_61.ogg","",10000
776,"Duelist136","I'm truly sorry. It had to be done.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_62_01.ogg","",10000
777,"Duelist137","I wonder if this means Zana's available... ah, best leave that one alone.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_62_02.ogg","",10000
778,"Duelist138","The domineering floating woman is a hatchling? Well, this is awkward.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_63.ogg","",10000
779,"Duelist139","An audience of one is still an audience, I suppose.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_64.ogg","",10000
780,"Duelist140","My lady bids you farewell, Exarch. This is her kingdom!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_65.ogg","",10000
781,"Duelist141","How did you like that victory, my lady?","Audio/Dialogue//Character/StrDex/Event/Duelist_317_66.ogg","",10000
782,"Duelist142","You won't be eating any worlds today, fiend. Damn, I'm good!","Audio/Dialogue//Character/StrDex/Event/Duelist_317_67.ogg","",10000
783,"Duelist143","Painful memories are the ones that teach us, Venarius. Remember that.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_68.ogg","",10000
784,"Duelist144","I have a feeling I'll see Oriath again... one day.","Audio/Dialogue//Character/StrDex/Event/Duelist_317_69.ogg","",10000
