"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey","string"
2426,"ProxyKey1961",1198,1,100,1632,""
2427,"ProxyKey2025",1199,1,100,4708,""
2428,"ProxyKey1962",1200,"",2,2637,""
2429,"ProxyKey1782",1200,1,100,933,""
2430,"ProxyKey1969",1202,1,100,1502,""
2431,"ProxyKey1970",1203,1,100,1496,""
2432,"ProxyKey1971",1204,1,100,1494,""
2433,"ProxyKey1976",1205,1,100,1861,""
2434,"ProxyKey1999",1206,1,100,3773,""
2435,"ProxyKey2031",1207,1,100,3776,""
2436,"ProxyKey2000",1208,1,100,3864,""
2437,"ProxyKey2045",1209,1,50,3983,""
2438,"ProxyKey2046",1209,1,50,3985,""
2439,"ProxyKey2047",1210,1,100,3984,""
2440,"ProxyKey2601",1211,1,20,5713,""
2441,"ProxyKey2602",1211,1,40,645,""
2442,"ProxyKey2603",1211,1,40,647,""
2443,"ProxyKey2604",1212,1,80,603,""
2444,"ProxyKey2605",1212,1,20,5824,""
2445,"ProxyKey2610",1213,1,50,601,""
2446,"ProxyKey2611",1213,1,50,668,""
2447,"4054",1214,1,100,1061,""
2448,"4055",1215,1,100,5173,""
2449,"4058",1216,1,20,4163,""
2450,"4057",1216,1,20,4165,""
2451,"4056",1216,1,60,321,""
2452,"4059",1217,1,100,5650,""
2453,"4189",105,1,100,8716,""
2454,"4190",106,1,100,8717,""
2455,"ProxyKey2072",1218,1,40,1557,""
2456,"ProxyKey2073",1218,1,30,1568,""
2457,"ProxyKey2074",1218,1,30,1583,""
2458,"ProxyKey2075",1219,1,40,1921,""
2459,"ProxyKey2076",1219,1,30,1488,""
2460,"ProxyKey2077",1219,1,30,490,""
2461,"ProxyKey2078",1221,1,30,1253,""
2462,"ProxyKey2079",1221,1,30,1975,""
2463,"ProxyKey2080",1221,1,40,4095,""
2464,"ProxyKey2081",1222,1,40,274,""
2465,"ProxyKey2082",1222,1,30,4681,""
2466,"ProxyKey2083",1222,1,30,862,""
2467,"ProxyKey2084",1220,1,30,1930,""
2468,"ProxyKey2085",1220,1,40,4029,""
2469,"ProxyKey2086",1220,1,30,424,""
2470,"ProxyKey2090",1223,1,100,1308,""
2471,"ProxyKey2089",1224,1,30,2031,""
2472,"ProxyKey2091",1224,1,20,2032,""
2473,"ProxyKey2092",1224,1,30,2033,""
2474,"ProxyKey2093",1224,1,20,2034,""
2475,"ProxyKey2094",1225,"",2,1376,""
2476,"ProxyKey2110",1226,"",1,1376,""
2477,"ProxyKey2095",1227,1,100,4808,""
2478,"ProxyKey2096",1228,1,100,3997,""
2479,"ProxyKey1789",1229,1,100,5032,""
2480,"ProxyKey2119",1230,1,100,5032,""
2481,"ProxyKey2143",1231,1,80,5032,""
2482,"ProxyKey2144",1231,1,20,5037,""
2483,"ProxyKey2145",1232,1,80,5033,""
2484,"ProxyKey2146",1232,1,20,5037,""
2485,"ProxyKey2147",1233,1,80,5033,""
2486,"ProxyKey2148",1233,1,20,5037,""
2487,"ProxyKey2149",1234,1,80,5033,""
2488,"ProxyKey2150",1234,1,20,5037,""
2489,"ProxyKey1841",1235,1,50,5076,""
2490,"ProxyKey2020",1235,1,50,5085,""
2491,"ProxyKey2129",1236,1,50,5076,""
2492,"ProxyKey2130",1236,1,50,5085,""
2493,"ProxyKey2135",1237,1,50,5076,""
2494,"ProxyKey2136",1237,1,50,5085,""
2495,"ProxyKey2137",1238,1,50,5077,""
2496,"ProxyKey2138",1238,1,50,5086,""
2497,"ProxyKey2139",1239,1,50,5077,""
2498,"ProxyKey2140",1239,1,50,5086,""
2499,"ProxyKey2141",1240,1,50,5077,""
2500,"ProxyKey2142",1240,1,50,5086,""
2501,"ProxyKey1928",1241,1,100,5057,""
2502,"ProxyKey2131",1242,1,100,5057,""
2503,"ProxyKey2098",1243,1,100,5057,""
2504,"ProxyKey2132",1244,1,100,5058,""
2505,"ProxyKey2133",1245,1,100,5058,""
2506,"ProxyKey2134",1246,1,100,5058,""
2507,"ProxyKey1932",1247,1,100,5068,""
2508,"ProxyKey1949",1248,1,50,5093,""
2509,"ProxyKey2023",1248,1,50,5100,""
2510,"ProxyKey2128",1249,1,50,5072,""
2511,"ProxyKey2151",1249,1,50,5081,""
2512,"ProxyKey1950",1250,1,50,5073,""
2513,"ProxyKey2034",1250,1,50,5082,""
2514,"ProxyKey2002",1251,1,50,5090,""
2515,"ProxyKey2048",1251,1,50,5097,""
2516,"ProxyKey2087",1252,1,60,215,""
2517,"ProxyKey2088",1252,1,40,256,""
2518,"ProxyKey2097",1253,1,80,5034,""
2519,"ProxyKey2101",1253,1,20,5038,""
2520,"ProxyKey2099",1254,1,50,5074,""
2521,"ProxyKey2102",1254,1,50,5083,""
2522,"ProxyKey2100",1255,1,50,5091,""
2523,"ProxyKey2103",1255,1,50,5098,""
2524,"ProxyKey2104",1256,1,50,5078,""
2525,"ProxyKey2116",1256,1,50,5087,""
2526,"ProxyKey2105",1257,1,50,5074,""
2527,"ProxyKey2117",1257,1,50,5083,""
2528,"ProxyKey2106",1258,1,50,5091,""
2529,"ProxyKey2118",1258,1,50,5098,""
2530,"ProxyKey2107",1259,1,100,5059,""
2531,"ProxyKey2108",1260,1,50,5074,""
2532,"ProxyKey2120",1260,1,50,5083,""
2533,"ProxyKey2109",1261,1,50,5091,""
2534,"ProxyKey2121",1261,1,50,5098,""
2535,"ProxyKey2122",1262,1,100,5069,""
2536,"ProxyKey2111",1263,1,50,5074,""
2537,"ProxyKey2123",1263,1,50,5083,""
2538,"ProxyKey2112",1264,1,50,5091,""
2539,"ProxyKey2124",1264,1,50,5098,""
2540,"ProxyKey2113",1265,1,50,5094,""
2541,"ProxyKey2125",1265,1,50,5101,""
2542,"ProxyKey2114",1266,1,50,5074,""
2543,"ProxyKey2126",1266,1,50,5083,""
2544,"ProxyKey2115",1267,1,50,5091,""
2545,"ProxyKey2127",1267,1,50,5098,""
2546,"4248",1268,1,80,5034,""
2547,"4247",1268,1,20,5038,""
2548,"4246",1269,1,50,5074,""
2549,"4245",1269,1,50,5083,""
2550,"4244",1270,1,50,5091,""
2551,"4243",1270,1,50,5098,""
2552,"4242",1271,1,50,5078,""
2553,"4241",1271,1,50,5087,""
2554,"4240",1272,1,50,5074,""
2555,"4239",1272,1,50,5083,""
2556,"4238",1273,1,50,5091,""
2557,"4237",1273,1,50,5098,""
2558,"4236",1274,1,100,5059,""
2559,"4235",1275,1,50,5074,""
2560,"4234",1275,1,50,5083,""
2561,"4233",1276,1,50,5091,""
2562,"4232",1276,1,50,5098,""
2563,"4231",1277,1,100,5069,""
2564,"4230",1278,1,50,5074,""
2565,"4229",1278,1,50,5083,""
2566,"4228",1279,1,50,5091,""
2567,"4227",1279,1,50,5098,""
2568,"4226",1280,1,50,5094,""
2569,"4225",1280,1,50,5101,""
2570,"4224",1281,1,50,5074,""
2571,"4223",1281,1,50,5083,""
2572,"4222",1282,1,50,5091,""
2573,"4249",1282,1,50,5098,""
2574,"ProxyKey2153",1283,1,50,3587,""
2575,"ProxyKey1104",1283,1,50,3592,""
2576,"ProxyKey2154",73,1,30,5572,""
2577,"ProxyKey2155",73,1,30,5573,""
2578,"ProxyKey1321",73,1,10,5585,""
2579,"ProxyKey2173",73,1,10,5586,""
2580,"ProxyKey2174",73,1,5,5588,""
2581,"ProxyKey2175",73,1,5,5589,""
2582,"ProxyKey2176",73,1,5,5590,""
2583,"ProxyKey2177",73,1,5,5591,""
2584,"ProxyKey2156",10,1,75,5261,""
2585,"ProxyKey2158",10,1,25,5265,""
2586,"ProxyKey2157",75,"",1,5261,""
2587,"ProxyKey2159",75,1,100,5265,""
2588,"ProxyKey2160",74,"",2,5018,""
2589,"ProxyKey2161",74,"",1,5020,""
2590,"ProxyKey2327",74,"",6,5296,""
2591,"ProxyKey2162",1284,1,50,2995,""
2592,"ProxyKey2163",1284,1,30,2996,""
2593,"ProxyKey2166",1284,1,20,2997,""
2594,"ProxyKey1349",1285,1,50,3987,""
2595,"ProxyKey2167",1285,1,50,3988,""
2596,"ProxyKey2169",71,1,20,5572,""
2597,"ProxyKey2178",71,1,20,5573,""
2598,"ProxyKey2179",71,1,20,5296,""
2599,"ProxyKey2180",71,1,20,5298,""
2600,"ProxyKey2181",71,1,20,5254,""
2601,"ProxyKey2182",72,1,30,4898,""
2602,"ProxyKey2171",72,1,20,5572,""
2603,"ProxyKey2172",72,1,20,5573,""
2604,"ProxyKey2170",72,1,30,4924,""
2605,"ProxyKey2322",1286,1,70,62,""
2606,"ProxyKey2323",1286,1,30,63,""
2607,"ProxyKey2324",42,1,10,1322,""
2608,"ProxyKey2325",42,1,10,1252,""
2609,"ProxyKey2326",42,1,50,1505,""
2610,"ProxyKey2329",42,1,15,1506,""
2611,"ProxyKey2330",42,1,15,1507,""
2612,"ProxyKey2331",43,1,20,1322,""
2613,"ProxyKey2332",43,1,20,1252,""
2614,"ProxyKey2333",43,1,30,1505,""
2615,"ProxyKey2334",43,1,15,1279,""
2616,"ProxyKey2335",43,1,15,1309,""
2617,"ProxyKey78",90,"",4,1504,""
2618,"ProxyKey84",90,"",4,1513,""
2619,"ProxyKey79",91,"",1,1511,""
2620,"ProxyKey80",91,"",6,1504,""
2621,"ProxyKey81",92,"",1,1498,""
2622,"ProxyKey83",92,"",6,1513,""
2623,"ProxyKey86",93,"",5,1291,""
2624,"ProxyKey2189",93,"",1,1266,""
2625,"ProxyKey2339",94,"",5,1282,""
2626,"ProxyKey2340",94,"",1,1257,""
2627,"ProxyKey2152",83,1,50,678,""
2628,"ProxyKey2343",83,1,50,680,""
2629,"ProxyKey2344",84,"",2,1258,""
2630,"ProxyKey2345",84,1,70,1324,""
2631,"ProxyKey2346",84,1,30,1283,""
2632,"ProxyKey2620",85,1,25,1904,""
2633,"ProxyKey2621",85,1,75,1911,""
2634,"ProxyKey2622",86,1,50,2055,""
2635,"ProxyKey2623",86,1,50,2059,""
2636,"ProxyKey2624",86,"",1,2063,""
2637,"ProxyKey2444",95,1,25,3786,""
2638,"ProxyKey2445",95,1,25,3804,""
2639,"ProxyKey2446",95,1,50,3822,""
2640,"ProxyKey2447",95,"",1,3876,""
2641,"ProxyKey2448",96,1,100,4073,""
2642,"ProxyKey2521",97,1,50,5868,""
2643,"ProxyKey2532",97,1,50,5869,""
2644,"ProxyKey2524",1287,1,100,5612,""
2645,"ProxyKey2525",1288,1,100,5874,""
2646,"ProxyKey2526",1289,1,45,2687,""
2647,"ProxyKey2527",1289,1,45,2727,""
2648,"ProxyKey2528",1289,1,10,2688,""
2649,"ProxyKey2539",1290,1,80,2689,""
2650,"ProxyKey2540",1290,1,20,2690,""
2651,"ProxyKey2529",1291,1,60,503,""
2652,"ProxyKey2530",1291,1,40,470,""
2653,"ProxyKey2536",1292,1,25,4240,""
2654,"ProxyKey25375",1292,1,50,4247,""
2655,"ProxyKey2538",1292,1,25,4253,""
2656,"ProxyKey2541",98,1,25,3800,""
2657,"ProxyKey2542",98,1,25,3812,""
2658,"ProxyKey2543",98,1,50,3826,""
2659,"ProxyKey2544",98,"",1,3883,""
2660,"ProxyKey2616",99,1,50,719,""
2661,"ProxyKey2617",99,1,50,722,""
2662,"ProxyKey2612",79,"",8,527,""
2663,"ProxyKey2546",1298,"",2,5924,""
2664,"ProxyKey2547",1298,"",1,5929,""
2665,"ProxyKey2548",1299,"",1,5936,""
2666,"ProxyKey2549",1299,"",2,5940,""
2667,"ProxyKey2626",1299,"",1,5946,""
2668,"ProxyKey2631",1300,1,100,282,""
2669,"ProxyKey2632",1301,1,100,798,""
2670,"ProxyKey2633",1302,1,100,869,""
2671,"ProxyKey2634",1303,1,35,828,""
2672,"ProxyKey2635",1303,1,35,829,""
2673,"ProxyKey2636",1303,1,30,830,""
2674,"ProxyKey2673",1304,1,100,5837,""
2675,"ProxyKey2674",1305,1,100,5839,""
2676,"ProxyKey2681",1305,"",2,5838,""
2677,"ProxyKey2675",1306,1,100,5843,""
2678,"ProxyKey2682",1306,"",2,5842,""
2679,"ProxyKey2676",1307,1,100,5841,""
2680,"ProxyKey2683",1307,"",2,5840,""
2681,"ProxyKey2677",1308,1,80,2012,""
2682,"ProxyKey2684",1308,1,20,2013,""
2683,"ProxyKey2678",1309,1,80,2012,""
2684,"ProxyKey2685",1309,1,20,2014,""
2685,"ProxyKey2449",1310,1,80,2012,""
2686,"ProxyKey2701",1310,1,20,2013,""
2687,"ProxyKey2679",1311,1,100,2012,""
2688,"ProxyKey2680",1312,1,100,2012,""
2689,"ProxyKey2686",1313,"",1,6065,""
2690,"ProxyKey2718",1313,1,100,6066,""
2691,"ProxyKey2695",1314,1,50,2021,""
2692,"ProxyKey2696",1314,1,50,2022,""
2693,"ProxyKey2697",1315,1,50,2023,""
2694,"ProxyKey2698",1315,1,50,2024,""
2695,"ProxyKey2702",1316,1,25,310,""
2696,"ProxyKey2705",1316,1,25,216,""
2697,"ProxyKey2706",1316,1,25,875,""
2698,"ProxyKey2707",1316,1,25,417,""
2699,"ProxyKey2703",1317,1,34,56,""
2700,"ProxyKey2708",1317,"",2,61,""
2701,"ProxyKey2709",1317,1,33,1319,""
2702,"ProxyKey2710",1317,"",2,1254,""
2703,"ProxyKey2711",1317,1,33,82,""
2704,"ProxyKey2704",1318,1,34,1388,""
2705,"ProxyKey2712",1318,"",2,1544,""
2706,"ProxyKey2713",1318,1,33,1418,""
2707,"ProxyKey2714",1318,1,33,1438,""
2708,"ProxyKey2715",1318,"",1,5186,""
2709,"ProxyKey2716",1319,"",1,6065,""
2710,"ProxyKey2717",1319,1,100,6066,""
2711,"ProxyKey2719",1320,1,80,153,""
2712,"ProxyKey2720",1320,1,20,163,""
2713,"ProxyKey2721",1321,1,40,208,""
2714,"ProxyKey2722",1321,1,40,210,""
2715,"ProxyKey2723",1321,1,20,212,""
2716,"ProxyKey2728",1322,"",1,6118,""
2717,"ProxyKey2724",1322,1,70,6121,""
2718,"ProxyKey2725",1322,1,30,6122,""
2719,"ProxyKey2729",1323,"",1,6090,""
2720,"ProxyKey2726",1323,1,70,6091,""
2721,"ProxyKey2727",1323,1,30,6092,""
2722,"ProxyKey2734",1324,"",1,6130,""
2723,"ProxyKey2735",1324,1,70,6131,""
2724,"ProxyKey2736",1324,1,30,6132,""
2725,"ProxyKey2737",1325,"",1,6120,""
2726,"ProxyKey2738",1325,1,70,6123,""
2727,"ProxyKey2739",1325,1,30,6124,""
2728,"ProxyKey2740",1326,"",1,6125,""
2729,"ProxyKey2741",1326,1,70,6126,""
2730,"ProxyKey2742",1326,1,30,6127,""
2731,"ProxyKey2743",1327,"",1,6199,""
2732,"ProxyKey2744",1327,1,70,6201,""
2733,"ProxyKey2745",1327,1,30,6200,""
2734,"ProxyKey2746",1328,"",1,6202,""
2735,"ProxyKey2747",1328,1,70,6203,""
2736,"ProxyKey2748",1328,1,30,6204,""
2737,"ProxyKey2749",1329,"",1,6205,""
2738,"ProxyKey2750",1329,1,70,6206,""
2739,"ProxyKey2751",1329,1,30,6207,""
2740,"ProxyKey2752",1330,"",1,6136,""
2741,"ProxyKey2753",1330,1,70,6137,""
2742,"ProxyKey2754",1330,1,30,6138,""
2743,"ProxyKey2755",1331,"",1,6209,""
2744,"ProxyKey2756",1331,1,70,6210,""
2745,"ProxyKey2757",1331,1,30,6211,""
2746,"ProxyKey2758",1332,"",1,6212,""
2747,"ProxyKey2759",1332,1,70,6213,""
2748,"ProxyKey2760",1332,1,30,6214,""
2749,"ProxyKey2761",1333,"",1,6218,""
2750,"ProxyKey2762",1333,1,70,6219,""
2751,"ProxyKey2763",1333,1,30,6220,""
2752,"ProxyKey2764",1334,"",1,6221,""
2753,"ProxyKey2765",1334,1,70,6222,""
2754,"ProxyKey2766",1334,1,30,6223,""
2755,"ProxyKey2767",1335,"",1,6179,""
2756,"ProxyKey2768",1335,1,70,6180,""
2757,"ProxyKey2769",1335,1,30,6181,""
2758,"ProxyKey2770",1336,"",1,6174,""
2759,"ProxyKey2771",1336,1,70,6175,""
2760,"ProxyKey2772",1336,1,30,6176,""
2761,"ProxyKey2773",1337,"",1,6096,""
2762,"ProxyKey2774",1337,1,70,6099,""
2763,"ProxyKey2775",1337,1,30,6097,""
2764,"ProxyKey2776",1338,"",1,6093,""
2765,"ProxyKey2777",1338,1,70,6094,""
2766,"ProxyKey2778",1338,1,30,6095,""
2767,"ProxyKey2779",1339,"",1,6083,""
2768,"ProxyKey2780",1339,1,70,6084,""
2769,"ProxyKey2781",1339,1,30,6086,""
2770,"ProxyKey2782",1340,"",1,6102,""
2771,"ProxyKey2783",1340,1,70,6103,""
2772,"ProxyKey2784",1340,1,30,6105,""
2773,"ProxyKey2785",1341,"",1,6109,""
2774,"ProxyKey2786",1341,1,70,6110,""
2775,"ProxyKey2787",1341,1,30,6111,""
2776,"ProxyKey2788",1342,"",1,6112,""
2777,"ProxyKey2789",1342,1,70,6115,""
2778,"ProxyKey2790",1342,1,30,6113,""
2779,"ProxyKey2791",1343,"",1,6143,""
2780,"ProxyKey2792",1343,1,70,6144,""
2781,"ProxyKey2793",1343,1,30,6145,""
2782,"ProxyKey2794",1344,"",1,6146,""
2783,"ProxyKey2795",1344,1,70,6148,""
2784,"ProxyKey2796",1344,1,30,6149,""
2785,"ProxyKey2797",1345,"",1,6150,""
2786,"ProxyKey2798",1345,1,70,6151,""
2787,"ProxyKey2799",1345,1,30,6152,""
2788,"ProxyKey2800",1346,"",1,6159,""
2789,"ProxyKey2801",1346,1,70,6161,""
2790,"ProxyKey2802",1346,1,30,6162,""
2791,"ProxyKey2803",1347,"",1,6164,""
2792,"ProxyKey2804",1347,1,70,6165,""
2793,"ProxyKey2805",1347,1,30,6166,""
2794,"ProxyKey2806",1348,"",1,6171,""
2795,"ProxyKey2807",1348,1,70,6172,""
2796,"ProxyKey2808",1348,1,30,6173,""
2797,"ProxyKey2809",1349,"",1,6155,""
2798,"ProxyKey2810",1349,1,70,6156,""
2799,"ProxyKey2811",1349,1,30,6158,""
2800,"ProxyKey2812",1350,"",1,6243,""
2801,"ProxyKey2813",1350,1,70,6245,""
2802,"ProxyKey2814",1350,1,30,6246,""
2803,"ProxyKey2815",1351,"",1,6247,""
2804,"ProxyKey2816",1351,1,70,6249,""
2805,"ProxyKey2817",1351,1,30,6250,""
2806,"ProxyKey2818",1352,"",1,6251,""
2807,"ProxyKey2819",1352,1,70,6252,""
2808,"ProxyKey2820",1352,1,30,6253,""
2809,"ProxyKey2821",1353,"",1,6224,""
2810,"ProxyKey2822",1353,1,70,6225,""
2811,"ProxyKey2823",1353,1,30,6226,""
2812,"ProxyKey2824",1354,"",1,6227,""
2813,"ProxyKey2825",1354,1,70,6228,""
2814,"ProxyKey2826",1354,1,30,6229,""
2815,"ProxyKey2827",1355,"",1,6230,""
2816,"ProxyKey2828",1355,1,70,6231,""
2817,"ProxyKey2829",1355,1,30,6232,""
2818,"ProxyKey2830",1356,"",1,6233,""
2819,"ProxyKey2831",1356,1,70,6234,""
2820,"ProxyKey2832",1356,1,30,6235,""
2821,"ProxyKey2833",1357,"",1,6236,""
2822,"ProxyKey2834",1357,1,70,6237,""
2823,"ProxyKey2835",1357,1,30,6238,""
2824,"ProxyKey2836",1358,"",1,6239,""
2825,"ProxyKey2837",1358,1,70,6241,""
2826,"ProxyKey2838",1358,1,30,6242,""
2827,"ProxyKey2839",1359,"",1,6133,""
2828,"ProxyKey2840",1360,"",1,6088,""
2829,"ProxyKey2841",1361,"",1,6167,""
2830,"ProxyKey2842",1362,"",1,6141,""
2831,"ProxyKey2856",1363,"",1,6215,""
2832,"ProxyKey2857",1363,1,70,6216,""
2833,"ProxyKey2858",1363,1,30,6217,""
2834,"4855",1364,"",1,8047,""
2835,"4866",1364,1,100,8033,""
2836,"4865",1365,"",1,8039,""
2837,"4870",1365,1,100,8036,""
2838,"4864",1366,"",1,8042,""
2839,"4867",1366,1,100,8028,""
2840,"4863",1367,"",1,8080,""
2841,"4868",1367,1,100,8053,""
2842,"4862",1368,"",1,8083,""
2843,"4869",1368,1,100,8059,""
2844,"4861",1369,"",1,8087,""
2845,"4871",1369,1,100,8062,""
2846,"4860",1370,"",1,8114,""
2847,"4872",1370,1,100,8100,""
2848,"4859",1371,"",1,8117,""
2849,"4873",1371,1,100,8094,""
2850,"4858",1372,"",1,8122,""
2851,"4874",1372,1,100,8091,""
2852,"ProxyKey2843",1373,1,100,6258,""
2853,"ProxyKey2844",1374,1,70,6104,""
2854,"ProxyKey2845",1374,1,30,6106,""
2855,"ProxyKey2846",1375,1,70,6100,""
2856,"ProxyKey2847",1375,1,30,6098,""
2857,"ProxyKey2848",1376,1,70,6116,""
2858,"ProxyKey2849",1376,1,30,6114,""
2859,"ProxyKey2850",1377,1,70,6085,""
2860,"ProxyKey2851",1377,1,30,6087,""
2861,"ProxyKey2852",1378,1,25,6229,""
2862,"ProxyKey2853",1378,1,25,6259,""
2863,"ProxyKey2854",1378,1,25,6260,""
2864,"ProxyKey2855",1378,1,25,6261,""
2865,"ProxyKey2859",1379,1,75,6304,""
2866,"ProxyKey2874",1379,1,25,6305,""
2867,"ProxyKey2875",1380,1,30,6306,""
2868,"ProxyKey2860",1380,1,30,6307,""
2869,"ProxyKey2876",1380,1,40,6308,""
2870,"ProxyKey0184",1381,1,100,471,""
2871,"ProxyKey2861",1382,1,50,6309,""
2872,"ProxyKey2862",1382,1,50,6310,""
2873,"ProxyKey2863",1383,1,50,6311,""
2874,"ProxyKey2864",1383,1,50,6312,""
2875,"ProxyKey2865",1384,1,100,6313,""
2876,"ProxyKey2866",1384,"",1,6314,""
2877,"ProxyKey2867",1385,1,100,6315,""
2878,"ProxyKey2868",1385,"",1,6316,""
2879,"ProxyKey2869",1386,1,100,6317,""
2880,"ProxyKey2870",1387,1,70,6331,""
2881,"ProxyKey2871",1387,1,30,6324,""
2882,"ProxyKey2873",1388,1,40,6327,""
2883,"ProxyKey2877",1388,1,60,375,""
2884,"ProxyKey2878",1389,1,100,6323,""
2885,"ProxyKey2879",1390,1,100,6324,""
2886,"ProxyKey2880",1391,1,100,6325,""
2887,"ProxyKey2881",1391,"",1,6326,""
2888,"ProxyKey2882",1392,1,100,4124,""
2889,"ProxyKey2883",1393,1,50,728,""
2890,"ProxyKey2884",1393,1,30,729,""
2891,"ProxyKey2885",1393,1,20,570,""
2892,"ProxyKey2886",1394,1,100,4105,""
2893,"ProxyKey2887",1392,1,40,4119,""
2894,"ProxyKey477",1395,1,50,6384,""
2895,"ProxyKey502",1395,1,25,6398,""
2896,"ProxyKey503",1395,1,25,6416,""
2897,"ProxyKey504",1395,"",1,6400,""
2898,"ProxyKey505",1396,1,50,6386,""
2899,"ProxyKey506",1396,1,25,6392,""
2900,"ProxyKey508",1396,1,25,6418,""
2901,"ProxyKey512",1396,"",1,6394,""
2902,"ProxyKey513",1397,1,50,6388,""
2903,"ProxyKey514",1397,1,25,6404,""
2904,"ProxyKey515",1397,1,25,6420,""
2905,"ProxyKey517",1397,"",1,6406,""
2906,"ProxyKey520",1399,1,100,6564,""
2907,"ProxyKey521",1398,1,30,6543,""
2908,"ProxyKey522",1398,1,40,6548,""
2909,"ProxyKey535",1398,1,30,6557,""
2910,"ProxyKey741",1398,"",1,6552,""
2911,"ProxyKey523",1400,1,100,6538,""
2912,"ProxyKey525",1401,1,75,6533,""
2913,"ProxyKey740",1401,1,25,6562,""
2914,"ProxyKey531",1402,1,50,6570,""
2915,"ProxyKey532",1402,1,50,6572,""
2916,"ProxyKey533",1403,1,100,6568,""
2917,"ProxyKey534",1403,"",1,6566,""
2918,"ProxyKey742",1404,1,60,6576,""
2919,"ProxyKey744",1404,1,40,6578,""
2920,"ProxyKey745",1404,"",1,6580,""
2921,"ProxyKey526",1405,1,50,6385,""
2922,"ProxyKey528",1405,1,25,6399,""
2923,"ProxyKey529",1405,1,25,6417,""
2924,"ProxyKey530",1405,"",1,6401,""
2925,"ProxyKey792",1406,1,50,6387,""
2926,"ProxyKey793",1406,1,25,6393,""
2927,"ProxyKey794",1406,1,25,6419,""
2928,"ProxyKey795",1406,"",1,6395,""
2929,"ProxyKey796",1407,1,50,6389,""
2930,"ProxyKey798",1407,1,25,6405,""
2931,"ProxyKey799",1407,1,25,6421,""
2932,"ProxyKey800",1407,"",1,6407,""
2933,"ProxyKey2891",1408,1,50,6391,""
2934,"ProxyKey2892",1408,1,25,6411,""
2935,"ProxyKey2893",1408,1,25,6423,""
2936,"ProxyKey2894",1408,"",1,6413,""
2937,"ProxyKey801",1410,1,100,6565,""
2938,"ProxyKey802",1409,1,30,6544,""
2939,"ProxyKey803",1409,1,40,6549,""
2940,"ProxyKey804",1409,1,30,6558,""
2941,"ProxyKey805",1409,"",1,6553,""
2942,"ProxyKey806",1411,1,100,6539,""
2943,"ProxyKey807",1412,1,75,6534,""
2944,"ProxyKey808",1412,1,25,6563,""
2945,"ProxyKey809",1413,1,50,6571,""
2946,"ProxyKey810",1413,1,50,6573,""
2947,"ProxyKey811",1414,1,100,6569,""
2948,"ProxyKey813",1414,"",1,6567,""
2949,"ProxyKey2888",1415,1,60,6577,""
2950,"ProxyKey2889",1415,1,40,6579,""
2951,"ProxyKey2890",1415,"",1,6581,""
2952,"ProxyKey2895",1417,1,100,6630,""
2953,"ProxyKey2905",1418,1,10,6812,""
2954,"ProxyKey2906",1418,1,15,6813,""
2955,"ProxyKey2907",1418,1,15,6814,""
2956,"ProxyKey2908",1418,1,20,6816,""
2957,"ProxyKey2909",1418,1,20,6817,""
2958,"ProxyKey2910",1418,1,20,6818,""
2959,"ProxyKey2896",1419,1,100,6740,""
2960,"ProxyKey2897",1420,1,100,6638,""
2961,"ProxyKey2898",1420,"",2,6640,""
2962,"ProxyKey2899",1421,1,100,6605,""
2963,"ProxyKey2900",1421,"",2,6610,""
2964,"ProxyKey2901",1422,1,75,6655,""
2965,"ProxyKey2902",1422,1,25,6657,""
2966,"ProxyKey2903",1423,1,75,6673,""
2967,"ProxyKey2904",1423,1,25,6675,""
2968,"ProxyKey2911",1424,1,8,6701,""
2969,"ProxyKey2914",1424,1,8,6702,""
2970,"ProxyKey2915",1424,1,8,6703,""
2971,"ProxyKey2916",1424,1,8,6704,""
2972,"ProxyKey2912",1424,1,17,6705,""
2973,"ProxyKey2917",1424,1,17,6706,""
2974,"ProxyKey2918",1424,1,17,6707,""
2975,"ProxyKey2919",1424,1,17,6708,""
2976,"ProxyKey2913",1424,"",1,6710,""
2977,"ProxyKey2920",1425,"",2,6711,""
2978,"ProxyKey2921",1425,1,100,6713,""
2979,"ProxyKey2922",1426,1,30,6686,""
2980,"ProxyKey2923",1426,1,40,6687,""
2981,"ProxyKey2924",1426,1,30,6689,""
2982,"ProxyKey2925",1426,"",1,6691,""
2983,"ProxyKey2926",1427,1,100,3990,""
2984,"ProxyKey2927",1428,1,100,6870,""
2985,"ProxyKey2168",1429,1,25,6886,""
2986,"ProxyKey2930",1429,1,25,6887,""
2987,"ProxyKey2931",1429,1,25,6888,""
2988,"ProxyKey2932",1429,1,25,6889,""
2989,"ProxyKey2933",1429,"",1,6890,""
2990,"ProxyKey2928",1430,1,50,6877,""
2991,"ProxyKey2934",1430,1,50,6878,""
2992,"ProxyKey2929",1431,1,50,6880,""
2993,"ProxyKey2935",1431,1,50,6881,""
2994,"ProxyKey2936",1431,"",1,6882,""
2995,"ProxyKey2937",1432,"",1,6650,""
2996,"ProxyKey2949",1432,1,60,6673,""
2997,"ProxyKey2950",1432,1,40,6675,""
2998,"ProxyKey2938",1433,1,100,6673,""
2999,"ProxyKey2943",1433,"",1,6675,""
3000,"ProxyKey2939",1434,1,100,6655,""
3001,"ProxyKey2940",1434,"",1,6657,""
3002,"ProxyKey2947",1435,"",1,6666,""
3003,"ProxyKey2948",1435,1,100,6664,""
