"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","CannotBeSupported","i32","CastTime","ActiveSkill","IgnoreMinionTypes","bool","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","SupportWeaponRestrictions","RegularVariant","i32","i32","i32","bool","StatSet","[rid]"
200,"RhoaMapBossShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",0,0,0,"",200,[]
201,"AxisShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",201,[]
202,"DominatingBlowMinionCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",202,[]
203,"BetrayalElreonMinionCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",203,[]
204,"RhoaShieldChargeInvasion","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",0,0,0,"",204,[]
205,"RhoaShieldChargeUntainted","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",0,0,0,"",205,[]
206,"GuardianShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",0,0,0,"",206,[]
207,"AnimatedBustShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,1,0,"",207,[]
208,"ExileShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",208,[]
209,"ExileShieldChargeWeak","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",209,[]
210,"ExileShieldChargeKitava","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,2,0,"",210,[]
211,"VaganShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",211,[]
212,"ProphecyRhoaShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",212,[]
213,"SummonedRhoaShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",213,[]
214,"BoarBanditShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",214,[]
215,"AnimalPackShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",215,[]
216,"TemplarShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",216,[]
217,"TemplarCultistShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,2,0,"",217,[]
218,"AnimatedShieldShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,9,"","",[],"","","",[],"",0,0,0,"",218,[]
219,"InvisibleDaemonShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",0,0,0,"",219,[]
220,"HeistMilitaryEliteShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",1,0,0,"",220,[]
221,"HeistMilitaryMinibossShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",1,0,0,"",221,[]
222,"SanctumMilitaryShieldCharge","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",1,0,0,"",222,[]
223,"HeistRoboDogCharge","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",2,0,0,"",223,[]
224,"SpikerBullCharge","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",1,0,0,"",224,[]
225,"SpikerBullChargePast","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",1,0,0,"",225,[]
226,"ReaperWraithCharge","",[],"",4,[],[],"",0,[],"",2,1000,8,"","",[],"","","",[],"",2,0,0,"",226,[]
227,"EnduringCry","",[],"",1,[],[],"",1255519432,[],"",2,800,12,"","",[],"","","",[],"",0,0,0,"",227,[]
228,"EnduringCryRoyale","",[],"",1,[],[],"",1838011800,[],"",2,800,12,"","",[],"","","",[],"",0,0,0,"",228,[]
229,"ExileEnduringCry","",[],"",1,[],[],"",0,[],"",2,800,12,"","",[],"","","",[],"",1,0,0,"",229,[]
230,"MonsterEnduringCry","",[],"",1,[],[],"",0,[],"",2,800,12,"","",[],"","","",[],"",1,0,0,"",230,[]
231,"EnduringCryBanditMapBoss","",[],"",1,[],[],"",0,[],"",2,800,13,"","",[],"","","",[],"",1,0,0,"",231,[]
232,"MonsterEnduringCryInvasion","",[],"",1,[],[],"",0,[],"",2,800,12,"","",[],"","","",[],"",1,0,0,"",232,[]
233,"WbEnduringCry","",[],"",1,[],[],"",0,[],"",2,800,12,"","",[],"","","",[],"",1,0,0,"",233,[]
234,"ProphecyEnduringCry","",[],"",1,[],[],"",0,[],"",2,800,12,"","",[],"","","",[],"",1,0,0,"",234,[]
235,"BeastEnduringCry","",[],"",1,[],[],"",0,[],"",2,1000,12,"","",[],"","","",[],"",1,0,0,"",235,[]
236,"WestEnduringCry","",[],"",1,[],[],"",0,[],"",2,1500,12,"","",[],"","","",[],"",1,0,0,"",236,[]
237,"DoubleStrike","",[],"",2,[],[],"",1275924143,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,"",237,[]
238,"MonsterDoubleStrike","",[],"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,"",238,[]
239,"AxisDoubleStrike","",[],"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,"",239,[]
240,"AxisDoubleStrikeTrigger","",[],"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,"",240,[]
241,"MonsterDoubleStrikeKitavaCleric","",[],"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,"",241,[]
242,"WbDoubleStrike","",[],"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,"",242,[]
243,"AbyssLich2DoubleStrike","",[],"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,"",243,[]
244,"BestiaryTigerSpiritBossDoubleStrike","",[],"",2,[],[],"",0,[],"",2,1000,19,"","",[],"","","",[],"",0,0,0,"",244,[]
245,"ElementalHit","",[],"",2,[],[],"",-437847928,[],"",2,1000,22,"","",[],"","","",[],"",0,0,0,"",245,[]
246,"ElementalHitRoyale","",[],"",2,[],[],"",-372651047,[],"",2,1000,22,"","",[],"","","",[],"",0,0,0,"",246,[]
247,"ElementalHitSkeletonKnight","",[],"",2,[],[],"",0,[],"",2,1000,22,"","",[],"","","",[],"",1,0,0,"",247,[]
248,"ElementalHitSkeletonKnightIncursion","",[],"",2,[],[],"",0,[],"",2,1000,22,"","",[],"","","",[],"",1,0,0,"",248,[]
249,"ElementalHitSkeletonKnightInvasion","",[],"",2,[],[],"",0,[],"",2,1000,22,"","",[],"","","",[],"",1,0,0,"",249,[]
250,"ExileElementalHit","",[],"",2,[],[],"",0,[],"",2,1000,22,"","",[],"","","",[],"",0,0,0,"",250,[]
251,"ExileElementalHitLightning","",[],"",2,[],[],"",0,[],"",2,1000,22,"","",[],"","","",[],"",0,0,0,"",251,[]
252,"CitystalkerElementalHit","",[],"",2,[],[],"",0,[],"",2,1000,22,"","",[],"","","",[],"",1,0,0,"",252,[]
253,"MachinariumElementalHitFire","",[],"",2,[],[],"",0,[],"",2,1000,22,"","",[],"","","",[],"",1,0,0,"",253,[]
254,"MachinariumElementalHitCold","",[],"",2,[],[],"",0,[],"",2,1000,22,"","",[],"","","",[],"",1,0,0,"",254,[]
255,"MachinariumElementalHitLightning","",[],"",2,[],[],"",0,[],"",2,1000,22,"","",[],"","","",[],"",1,0,0,"",255,[]
256,"ExileElementalHitBarrage","",[],"",2,[],[],"",0,[],"",2,1000,22,"","",[],"","","",[],"",0,0,0,"",256,[]
257,"ImmortalCall","",[],"",1,[],[],"",-1428241934,[],"",2,0,24,"","",[],"","","",[],"",1,0,0,"",257,[]
258,"ExileImmortalCallOnDamageTaken","",[],"",1,[],[],"",0,[],"",2,850,23,"","",[],"","","",[],"",0,0,0,"",258,[]
259,"VaalImmortalCall","",[],"",1,[],[],"",1173714351,[],"",2,0,25,"","",[],"","","",[],"",0,0,0,"",259,[]
260,"ImmortalCallOak","",[],"",4,[],[],"",0,[],"",2,850,23,"","",[],"","","",[],"",0,0,0,"",260,[]
261,"ExileImmortalCall","",[],"",4,[],[],"",0,[],"",2,850,23,"","",[],"","","",[],"",0,0,0,"",261,[]
262,"WbImmortalCall","",[],"",4,[],[],"",0,[],"",2,850,23,"","",[],"","","",[],"",0,0,0,"",262,[]
263,"DualStrike","",[],"",2,[],[],"",458702818,[],"",2,1000,26,"","",[],"","","",[],"",0,0,0,"",263,[]
264,"DualStrikeRoyale","",[],"",2,[],[],"",635790571,[],"",2,1000,26,"","",[],"","","",[],"",0,0,0,"",264,[]
265,"BanditDualStrike","",[],"",4,[],[],"",0,[],"",2,1000,26,"","",[],"","","",[],"",0,0,0,"",265,[]
266,"ExileDualStrike","",[],"",4,[],[],"",0,[],"",2,1000,26,"","",[],"","","",[],"",0,0,0,"",266,[]
267,"WbDualStrike","",[],"",4,[],[],"",0,[],"",2,1000,26,"","",[],"","","",[],"",0,0,0,"",267,[]
268,"PerandusDualStrike","",[],"",4,[],[],"",0,[],"",2,1000,26,"","",[],"","","",[],"",0,0,0,"",268,[]
269,"MonsterDemonDualStrike","",[],"",4,[],[],"",0,[],"",2,1000,26,"","",[],"","","",[],"",0,0,0,"",269,[]
270,"DemonDualStrikeSideAreaBoss","",[],"",4,[],[],"",0,[],"",2,1000,26,"","",[],"","","",[],"",0,0,0,"",270,[]
271,"MonsterDualStrikePitbull","",[],"",4,[],[],"",0,[],"",2,1000,26,"","",[],"","","",[],"",0,0,0,"",271,[]
272,"MonsterDualStrikePitbullBleed","",[],"",4,[],[],"",0,[],"",2,1000,26,"","",[],"","","",[],"",0,0,0,"",272,[]
273,"HarvestSpiderDualStrike","",[],"",4,[],[],"",0,[],"",2,1870,26,"","",[],"","","",[],"",0,1,0,"",273,[]
274,"WhirlingBlades","",[],"",2,[],[],"",1140119579,[],"",2,2600,27,"","",[],"","","",[],"",0,0,0,"",274,[]
275,"WhirlingBladesHardMode","",[],"",2,[],[],"",-1716161807,[],"",2,2600,28,"","",[],"","","",[],"",0,0,0,"",275,[]
276,"WhirlingBladesRoyale","",[],"",2,[],[],"",-1704745826,[],"",2,2600,27,"","",[],"","","",[],"",0,0,0,"",276,[]
277,"ExileWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",0,0,0,"",277,[]
278,"WbWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",0,0,0,"",278,[]
279,"PerandusWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",0,0,0,"",279,[]
280,"VaganWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",0,0,0,"",280,[]
281,"PurgeHoundWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,2600,823,"","",[],"","","",[],"",0,0,0,"",281,[]
282,"DarkExileWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",0,0,0,"",282,[]
283,"UndyingWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",0,1,0,"",283,[]
284,"UndyingWhirlingBladesInvasion","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",0,1,0,"",284,[]
285,"FireMonsterWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",1,0,0,"",285,[]
286,"FireMonsterWhirlingBladesInvasion","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",1,0,0,"",286,[]
287,"MossMonsterWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",1,0,0,"",287,[]
288,"MossMonsterWhirlingBladesUnique","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",1,0,0,"",288,[]
289,"MossMonsterWhirlingBladesInvasion","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",1,0,0,"",289,[]
290,"RockGolemWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",1,0,0,"",290,[]
291,"RockGolemMinionWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",1,0,0,"",291,[]
292,"CorpseWheelWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",0,0,0,"",292,[]
293,"KitavaDemonWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1859,27,"","",[],"","","",[],"",1,0,0,"",293,[]
294,"PlaguewingWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1962,27,"","",[],"","","",[],"",1,0,0,"",294,[]
295,"AbyssMineBatWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1859,27,"","",[],"","","",[],"",1,0,0,"",295,[]
296,"NessaCrabWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,4950,27,"","",[],"","","",[],"",0,0,0,"",296,[]
297,"ElderGuardianWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1100,27,"","",[],2,"","",[],"",0,0,0,"",297,[]
298,"ExpeditionWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,866,27,"","",[],"","","",[],"",1,0,35,"",298,[]
299,"VilentaDash","",[],"",4,[],[],"",0,[],"",2,1100,27,"","",[],"","","",[],"",0,0,0,"",299,[]
300,"VilentaDashMap","",[],"",4,[],[],"",0,[],"",2,1100,27,"","",[],"","","",[],"",0,0,0,"",300,[]
301,"DelveProtoVaalDash","",[],"",4,[],[],"",0,[],"",2,644,27,"","",[],"","","",[],"",0,0,0,"",301,[]
302,"ElderGuardianWhirlingBladesBarrage","",[],"",4,[],[],"",0,[],"",2,1430,27,"","",[],"","","",[],"",0,0,0,"",302,[]
303,"BetrayalVoriciCloneDash","",[],"",4,[],[],"",0,[],"",2,1500,27,"","",[],"","","",[],"",0,0,0,"",303,[]
304,"BoneGolemWhirl","",[],"",4,[],[],"",0,[],"",2,2700,27,"","",[],"","","",[],"",0,1,0,"",304,[]
305,"HeistRobotClockworkRoll","",[],"",4,[],[],"",0,[],"",2,1900,27,"","",[],35,"","",[],"",0,0,0,"",305,[]
306,"HeistCultistUnarmedLeap","",[],"",4,[],[],"",0,[],"",2,1130,27,"","",[],14,"","",[],"",1,0,0,"",306,[]
307,"DrakelingWhirlingBlades","",[],"",4,[],[],"",0,[],"",2,1830,27,"","",[],"","","",[],"",1,0,0,"",307,[]
308,"Frenzy","",[],"",2,[],[],"",1911070900,[],"",2,1000,29,"","",[],"","","",[],"",0,0,0,"",308,[]
309,"MonsterFrenzy","",[],"",2,[],[],"",0,[],"",2,1000,29,"","",[],"","","",[],"",0,0,0,"",309,[]
310,"BanditLeaderFrenzyMapBoss","",[],"",2,[],[],"",0,[],"",2,1000,29,"","",[],"","","",[],"",0,0,0,"",310,[]
311,"ExileFrenzy","",[],"",2,[],[],"",0,[],"",2,1000,29,"","",[],"","","",[],"",0,0,0,"",311,[]
312,"WbFrenzy","",[],"",2,[],[],"",0,[],"",2,1000,29,"","",[],"","","",[],"",0,0,0,"",312,[]
313,"WbFrenzyFortify","",[],"",2,[],[],"",0,[],"",2,1000,29,"","",[],"","","",[],"",0,0,0,"",313,[]
314,"DetonateDead","",[],"",2,[],[],"",-1171997431,[],"",2,600,33,"","",[],"","","",[],"",0,0,0,"",314,[]
315,"DetonateDeadRoyale","",[],"",2,[],[],"",1473389154,[],"",2,600,33,"","",[],"","","",[],"",0,0,0,"",315,[]
316,"TormentSpiritVaalDetonateDead","",[],"",2,[],[],"",0,[],"",2,800,35,"","",[],"","","",[],"",0,0,0,"",316,[]
317,"BeyondDemonVaalDetonateDead","",[],"",2,[],[],"",0,[],"",2,1750,671,"","",[],32,"","",[],"",0,0,0,"",317,[]
318,"MonsterVaalDetonateDeadInvasion","",[],"",2,[],[],"",0,[],"",2,2250,671,"","",[],"","","",[],"",0,0,0,"",318,[]
319,"BanditDetonateDead","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",319,[]
320,"BellyTotemDetonateDead","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",320,[]
321,"BanditBossDetonateDeadDescent","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",321,[]
322,"MonsterTotemDetonateDead","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",322,[]
323,"DetonateDeadDaemon","",[],"",2,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",323,[]
324,"DetonateDeadDaemonRepeat","",[],"",2,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",324,[]
325,"ExperimenterDetonateDead","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",325,[]
326,"TormentDaemonDetonateDead","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",326,[]
327,"DetonateDeadSideAreaBoss","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",327,[]
328,"MaligaroDetonateDead","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",328,[]
329,"WbDetonateDead","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",329,[]
330,"DroolmawDetonateDead","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",330,[]
331,"DroolmawDetonateDeadNoTotem","",[],"",4,[],[],"",0,[],"",2,800,32,"","",[],"","","",[],"",0,0,0,"",331,[]
332,"Snipe","",[],"",2,[],[],"",-414369612,[],"",2,5000,36,"","",[],"","","",[],"",0,0,0,"",332,[]
333,"SplitArrow","",[],"",2,[],[],"",809798376,[],"",2,1000,41,"","",[],"","","",[],"",0,0,0,"",333,[]
334,"MonsterSplitArrow","",[],"",2,[],[],"",0,[],"",2,1000,41,"","",[],"","","",[],"",0,0,0,"",334,[]
335,"MonsterSplitArrow2","",[],"",2,[],[],"",0,[],"",2,1000,41,"","",[],"","","",[],"",0,0,0,"",335,[]
336,"ExileSplitArrow","",[],"",2,[],[],"",0,[],"",2,1000,41,"","",[],"","","",[],"",0,0,0,"",336,[]
337,"ExileRangerSplitArrow","",[],"",2,[],[],"",0,[],"",2,1000,41,"","",[],"","","",[],"",0,1,0,"",337,[]
338,"BeyondDemonSplitArrow","",[],"",2,[],[],"",0,[],"",2,1000,41,"","",[],"","","",[],"",0,0,0,"",338,[]
339,"BanditStagSplitArrow","",[],"",2,[],[],"",0,[],"",2,1000,41,"","",[],"","","",[],"",0,0,0,"",339,[]
340,"BanditStagSplitArrowMetamorph","",[],"",2,[],[],"",0,[],"",2,1000,41,"","",[],53,"","",[],"",0,1,0,"",340,[]
341,"Melee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",341,[]
342,"MeleeAtAnimationSpeed","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",342,[]
343,"MeleeAtAnimationSpeedDeferDamagePrediction","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",343,[]
344,"MeleeAtAnimationSpeedFire","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",344,[]
345,"MeleeAtAnimationSpeedCold","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",345,[]
346,"MeleeAtAnimationSpeedLightning","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",346,[]
347,"MeleeAtAnimationSpeedChaos","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",347,[]
348,"MeleeAtAnimationSpeed2","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],3,"","",[],"",0,0,0,"",348,[]
349,"MeleeAtAnimationSpeedUnique","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",349,[]
350,"MeleeAtAnimationSpeedUniqueNonStickArrows","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",350,[]
351,"MeleeAtAnimationSpeedFireUnique","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",351,[]
352,"MeleeAtAnimationSpeedColdUnique","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",352,[]
353,"MeleeAtAnimationSpeedUniqueWithDirectionalKnockback","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",353,[]
354,"MeleeAtAnimationSpeedWithDirectionalKnockback","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",354,[]
355,"MeleeAtAnimationSpeedWithDirectionalKnockbackOlroth","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,39,"",355,[]
356,"MeleeAtAnimationSpeedWithDirectionalKnockbackSanctum","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",356,[]
357,"MeleeAtAnimationSpeedWithDirectionalKnockbackSanctumUnarmedSentinel","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",356,[]
358,"MeleeAtAnimationSpeedWithDirectionalKnockbackSanctumFire","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",357,[]
359,"MeleeAtAnimationSpeedUniqueMaim","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",358,[]
360,"MeleeAtAnimationSpeedSanctum","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",359,[]
361,"MeleeAtAnimationSpeedSanctumGuard","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",360,[]
362,"MeleeAtAnimationSpeedUniqueSanctum","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",361,[]
363,"SanctumLycia2Melee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",362,[]
364,"AxisGeneralMeleeAtAnimationSpeedUnique","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",363,[]
365,"DoubleStrikeMeleeAtAnimationSpeed","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],15,"","",[],"",0,0,0,"",364,[]
366,"DoubleStrikeMeleeAtAnimationSpeedUnique","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],15,"","",[],"",0,0,0,"",365,[]
367,"HellscapeDemonBossMeleeAtAnimationSpeedFireKnockback","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",366,[]
368,"PlayerMelee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,1,0,"",367,[]
369,"MonsterMelee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,1,0,"",368,[]
370,"MonsterMeleeUnarmed","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,4,0,"",369,[]
371,"MonsterMeleeUnarmedGreen","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,5,0,"",370,[]
372,"MeleeUseContactPoint","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",371,[]
373,"MeleeElderGuardianGold","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",372,[]
374,"MeleeKitavaMinion","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",373,[]
375,"MeleeDusk","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",374,[]
376,"MeleeProtoVaal","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",375,[]
377,"DelveMeleeCold","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",376,[]
378,"DelveMeleeFire","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",377,[]
379,"DelveMeleeLightning","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",378,[]
380,"ShaperMelee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",379,[]
381,"IzaroMelee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",380,[]
382,"MinotaurMelee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",381,[]
383,"VilentaEnrageMelee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",382,[]
384,"VilentaEnrageMeleeMap","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",383,[]
385,"BlackguardJaegerMelee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",384,[]
386,"SpikerBossMultistrikeMelee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",385,[]
387,"RagingSpiritMeleeAttack","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",386,[]
388,"ProphecyRagingSpiritMeleeAttack","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",387,[]
389,"BrutusMeleeAttack","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",388,[]
390,"BruteTowerMeleeAttack","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",389,[]
391,"BruteTowerMeleeAttackEmpowered","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",390,[]
392,"MalachaiMeleeAttack","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",391,[]
393,"MeleeSpiralStrMissionTotem","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",392,[]
394,"MonsterMeleeSplash","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",393,[]
395,"VaalSideAreaBoss1Melee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",394,[]
396,"DelveLavaGargoyleBossMelee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"",49,"",[],"",0,0,0,"",395,[]
397,"MeleeEinhar","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",396,[]
