"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","rid","[rid]"
289,675,"","","",[1221],[],"[5786,5802,5788,5789,5795,5800,5796,5820,5942,6084,6080]","",[4],[36],"",[],"",[],[],"",[]
290,676,"","","","[347,1301]",[],[5903],"","[1,1]",[36],"",[],"",[],[],"",[]
291,677,"","","",[347],[],[5935],"",[1],[36],"",[],"",[],[],"",[]
292,678,"","","",[1221],[],"[5786,5802,5788,5789,5795,5800,5796,5820,5942,6084,6080]","",[5],[36],"",[],"",[],[],"",[]
293,679,"",4141,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
294,680,"",4142,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
295,681,"",4143,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
296,682,"",4144,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
297,683,"",4145,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
298,684,"",4146,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
299,685,"",4147,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
300,686,"",4148,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
301,699,"",4149,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
302,700,"",4150,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
303,701,"",4151,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
304,702,"",4152,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
305,703,"",4153,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
306,704,"",4154,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
307,705,"",4155,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
308,706,"",4156,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
309,695,32,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
310,696,33,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
311,697,34,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
312,698,35,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
313,707,"","","","[347,1301]",[],[5956],"","[2,1]",[36],"",[],"",[],[],"",[]
314,708,"","","",[347],[],[5954],"",[1],[36],"",[],"",[],[],"",[]
315,709,"",4157,"",[],"[7,8,56]",[],"",[],"[1,4]","",[],"",[],[],"",[]
316,711,"","","",[347],[],"[5944,5946]","",[1],[36],"",[],"",[],[],"",[]
317,712,"","","","[347,1301]",[],[5953],"","[1,1]",[36],"",[],"",[],[],"",[]
318,713,"","","",[347],[],[5941],"",[1],[36],"",[],"",[],[],"",[]
319,714,"",4158,4158,[],[25],[],"",[],"[7,8,21]","",[],"",[],[],"",[]
320,716,36,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
321,715,"","","",[1367],[23],[],"",[21],[13],"",[],"",[],[],"",[]
322,718,"","",4160,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
323,719,"",4161,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
324,720,"",4162,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
325,721,"",4163,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
326,722,"",4164,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
327,723,"",4165,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
328,724,"",4166,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
329,725,"","","",[347],[],[5962],"",[-4],[36],"",[],"",[],[],"",[]
330,726,"","","",[347],[],"[5952,6010]","",[2],[36],"",[],"",[],[],"",[]
331,727,"","","",[347],[],[5682],"",[3],[36],"",[],"",[],[],"",[]
332,728,"","","",[347],[],[5682],"",[1],[36],"",[],"",[],[],"",[]
333,729,"","","",[347],[],[5937],"",[1],[36],"",[],"",[],[],"",[]
334,730,"","","",[347],[],[5765],"",[1],[36],"",[],"",[],[],"",[]
335,731,"","","","[347,1301]",[],[5940],"","[1,1]",[36],"",[],"",[],[],"",[]
336,732,"",4167,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
337,733,"",4168,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
338,734,"",4169,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
339,735,"",4170,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
340,736,"",4171,"",[],"[7,8,6,56]",[],"",[],"[1,4]","",[],"",[],[],"",[]
341,737,"",4172,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
342,739,37,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
343,738,"","","",[1367],[23],[],"",[22],[13],"",[],"",[],[],"",[]
344,741,"","",4173,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
345,743,"","",4174,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
346,744,"","","","[347,1301]",[],[5854],"","[2,2]",[36],"",[],"",[],[],"",[]
347,751,"","","",[347],[],"[5903,5904,5905]","",[2],[36],"",[],"",[],[],"",[]
348,746,"",4175,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
349,747,"",4176,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
350,748,"",4177,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
351,749,"",4178,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
352,750,"","",4179,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
353,752,"",4185,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
354,753,"",4186,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
355,754,"",4187,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
356,755,"",4188,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
357,756,"",4180,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
358,757,"",4181,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
359,758,"",4182,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
360,759,"",4183,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
361,760,"","",4184,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
362,761,"",4189,"",[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],"",[]
363,762,"",4190,"",[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],"",[]
364,763,"",4191,"",[],"[9,11,12,32,10,7,8,56]",[],"",[],"[1,4]","",[],"",[],[],"",[]
365,764,"",4192,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
366,765,"",4193,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
367,766,"",4194,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
368,767,"",4195,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
369,768,"",4196,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
370,769,"",4197,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
371,770,"",4198,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
372,771,"",4199,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
373,772,"",4200,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
374,773,"","","","[347,4590,12428,17512]",[],"[5678,6368]","","[1,1,-1,1]",[36],"",[],"",[],[],"",[]
375,774,"","",4201,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
376,775,"","","",[347],[],"[5833,5878]","",[9],[36],"",[],"",[],[],"",[]
377,780,"",4202,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
378,781,"",4203,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
379,782,"",4204,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
380,783,"",4205,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
381,784,"",4206,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
382,785,"",4207,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
383,786,"",4208,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
384,787,"",4209,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
385,788,"",4210,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
386,789,"",4211,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
387,790,"",4212,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
388,791,"",4213,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
389,792,"",4214,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
390,793,"",4215,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
391,794,"",4216,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
392,795,"",4217,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
393,796,"",4218,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
394,797,"",4219,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
395,798,"",4220,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
396,799,"",4221,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
397,800,39,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
398,801,40,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
399,802,41,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
400,803,42,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
401,804,"","",4222,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
402,806,"","","",[1367],[23],[],"",[23],[13],"",[],"",[],[],"",[]
403,807,"",4223,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
404,808,"",4224,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
405,809,"",4225,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
406,810,"",4226,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
407,811,"",4227,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
408,812,"","",4228,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
409,813,"","",4229,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
410,814,"",4230,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
411,815,"",4231,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
412,816,"",4232,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
413,817,"","",4233,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
414,819,"","","","[347,1301]",[],[5721],"","[1,1]",[36],"",[],"",[],[],"",[]
415,820,"",4234,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
416,821,"","","",[347],[],[5963],"",[1],[36],"",[],"",[],[],"",[]
417,822,"","","","[347,4832]",[],[5964],"","[1,1]",[36],"",[],"",[],[],"",[]
418,823,"","","",[1221],[],"[5786,5802,5788,5789,5795,5800,5796,5820,5942,6084,6080]","",[7],[36],"",[],"",[],[],"",[]
419,824,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-2],[36],"",[],"",[],[],"",[]
420,825,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-3],[36],"",[],"",[],[],"",[]
421,826,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-4],[36],"",[],"",[],[],"",[]
422,827,"","","",[1367],[23],[],"",[24],[13],"",[],"",[],[],"",[]
423,828,"","",4235,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
424,829,"","","","[347,1301]",[],[5854],"","[3,3]",[36],"",[],"",[],[],"",[]
425,830,"","",4237,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
426,831,"",4236,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
427,832,"","","",[319],[4],[],"",[5],[14],"",[],"",[],[],"",[]
428,833,"",4239,"",[],"[11,9,10,12,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
429,834,"","",4238,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
430,835,"","","",[347],[],[5899],"",[1],[36],"",[],"",[],[],"",[]
431,836,44,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
432,837,"","",4240,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
433,838,"",4241,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
434,839,"","",4242,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
435,840,"","",4243,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
436,841,"","",4244,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
437,845,"","","",[1221],[],"[5786,5802,5788,5789,5795,5800,5796,5820,5942,6084,6080]","",[8],[36],"",[],"",[],[],"",[]
438,846,"","",4245,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
439,847,"","",4246,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
440,848,"","",4247,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
441,849,"","",4248,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
442,850,"","",4249,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
443,851,"","",4250,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
444,852,"",4251,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
445,853,"",4252,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
446,854,"",4253,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
447,855,"",4254,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
448,856,"","",4255,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
449,857,"",4256,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
450,858,"",4257,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
451,859,"",4258,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
452,860,"","",4259,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
453,861,"",4260,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
454,863,"","","",[1367],[23],[],"",[26],[13],"",[],"",[],[],"",[]
455,864,"","",4261,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
456,865,"",4262,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
457,866,"",4263,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
458,867,"","",4264,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
459,868,"",4265,"",[],[6],[],"",[],"[1,4]","",[],"",[],[],"",[]
460,869,"",4266,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
461,872,"","",4267,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
462,873,45,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
463,874,"","",4268,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
464,875,"","",4269,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
465,877,"",4270,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
466,878,"",4271,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
467,879,"",4272,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
468,880,"",4273,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
469,882,"","",4274,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
470,883,"","",4275,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
471,884,"",4276,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
472,885,"",4277,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
473,886,"",4278,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
474,887,"",4279,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
475,888,46,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
476,889,"",4280,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
477,890,"","",4281,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
478,891,"","",4282,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
479,892,"","",4283,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
480,893,"",4284,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
481,894,"","",4285,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
482,895,"","",4286,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
483,896,"","",4287,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
484,897,"","",4288,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
485,898,"","",4289,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
486,899,"","",4290,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
487,900,"","",4291,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
488,901,"","",4292,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
489,902,"","",4293,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
490,905,47,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
491,906,"","",4294,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
492,907,"","",4295,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
493,908,"","",4296,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
494,909,"",4297,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
495,910,"","",4298,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
496,911,"","",4299,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
497,912,"","",4300,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
498,913,"",4301,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
499,914,"",4302,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
500,915,"",4303,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
501,916,"",4304,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
502,917,"","",4305,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
503,918,"",4306,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
504,919,"",4307,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
505,920,"",4308,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
506,921,"","","",[1367],[23],[],"",[27],[13],"",[],"",[],[],"",[]
507,922,"",4309,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
508,923,"",4310,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
509,924,"",4311,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
510,925,"",4312,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
511,926,"","","","[347,1301,1724,9323]",[],"[5766,5864]","","[-6,1,1,-1]",[36],"",[],"",[],[],"",[]
512,927,48,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
513,928,"",4313,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
514,929,"","","",[347],[],"[5903,5904,5905]","",[3],[36],"",[],"",[],[],"",[]
515,930,"","","",[347],[],"[5903,5904,5905]","",[4],[36],"",[],"",[],[],"",[]
516,931,49,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
517,932,50,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
518,933,51,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
519,934,52,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
520,935,53,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
521,936,54,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
522,944,"",4316,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
523,945,"",4317,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
524,946,"",4318,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
525,947,"",4319,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
526,948,"","",4320,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
527,949,"",4321,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
528,950,"",4322,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
529,951,"",4323,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
530,952,"",4324,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
531,953,"","",4325,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
532,954,"",4326,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
533,955,"",4327,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
534,956,"",4328,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
535,957,"",4329,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
536,958,"","",4330,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
537,959,"",4331,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
538,960,"",4332,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
539,961,"",4333,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
540,962,"",4334,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
541,963,"","",4335,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
542,964,"",4336,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
543,965,"",4337,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
544,966,"",4338,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
545,967,"",4339,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
546,968,"","",4340,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
547,937,"",4314,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
548,969,"",4315,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
549,971,"","","",[1367],[23],[],"",[28],[13],"",[],"",[],[],"",[]
550,972,55,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
551,973,"",4341,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
552,974,"",4342,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
553,975,"",4343,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
554,976,"",4344,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
555,977,"","",4345,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
556,978,"",4346,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
557,979,"",4347,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
558,980,"",4348,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
559,981,"",4349,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
560,982,"",4350,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
561,983,"","",4351,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
562,984,"",4351,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
563,985,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-1],[36],"",[],"",[],[],"",[]
564,986,"",4352,"",[],"[9,11,12,32,10,15]",[],"",[],"[1,4]","",[],"",[],[],"",[]
565,987,"",4353,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
566,988,"",4354,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
567,989,"",4355,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
568,990,"",4356,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
569,991,"","",4357,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
570,992,"",4358,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
571,993,"",4359,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
572,994,"","",4360,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
573,995,"","",4361,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
574,996,"",4362,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
575,997,"",4363,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
576,998,"",4364,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
577,999,"",4365,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
578,1000,"",4366,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
579,1001,"","",4367,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
580,1009,"","","",[347],[],[5971],"",[2],[36],"",[],"",[],[],"",[]
581,1010,"","",4368,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
582,1011,"","",4369,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
583,1012,56,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
584,1013,"","","",[1367],[23],[],"",[29],[13],"",[],"",[],[],"",[]
585,1014,"","",4370,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
586,7310,"","",9139,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
587,1015,"",4371,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
588,1016,"",4372,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
589,1017,"",4373,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
590,1018,"",4374,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
591,1019,"","",4375,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
592,1020,"","",4376,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
593,1021,"","",4377,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
594,1022,"","","",[347],[],[5941],"",[2],[36],"",[],"",[],[],"",[]
