"rownum","Metadata","AreaLevel","SpawnsMonsters","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","Script1","bool","bool","Script2","[i32]","i32","i32","i32","i32","i32","i32","i32","i32"
70,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",30,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,5500,7500,0,0,256,"",1,"","","","",1,15,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
71,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",40,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,5000,7000,0,0,256,"",1,"","","","",1,18,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
72,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",50,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,4750,6750,0,0,256,"",1,"","","","",1,18,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
73,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",60,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,4500,6500,0,0,256,"",1,"","","","",1,18,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
74,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",70,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,4250,6250,0,0,256,"",1,"","","","",1,20,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
75,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_2",80,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,4000,6000,0,0,256,"",1,"","","","",1,20,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
76,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",1,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,7000,9000,0,0,256,"",1,"","","","",1,10,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
77,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",10,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,6500,8500,0,0,256,"",1,"","","","",1,15,5,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
78,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",20,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,6000,8000,0,0,256,"",1,"","","","",1,15,5,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
79,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",30,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,5500,7500,0,0,256,"",1,"","","","",1,15,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
80,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",40,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,5000,7000,0,0,256,"",1,"","","","",1,18,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
81,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",50,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,4750,6750,0,0,256,"",1,"","","","",1,18,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
82,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",60,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,4500,6500,0,0,256,"",1,"","","","",1,18,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
83,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",70,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,4250,6250,0,0,256,"",1,"","","","",1,20,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
84,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_3",80,"[6950,6953,6955,6957,6959,6963,6966,6968,6970,6972]",150,0,0,4000,6000,0,0,256,"",1,"","","","",1,20,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
85,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",1,[6995],150,0,0,6000,8000,0,0,256,"",1,"","","","",1,10,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
86,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",10,[6995],150,0,0,5500,7500,0,0,256,"",1,"","","","",1,15,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
87,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",20,[6995],150,0,0,5000,7000,0,0,256,"",1,"","","","",1,15,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
88,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",30,[6995],150,0,0,4500,6500,0,0,256,"",1,"","","","",1,15,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
89,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",40,[6995],150,0,0,4000,6000,0,0,256,"",1,"","","","",1,18,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
90,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",50,[6995],150,0,0,3750,5750,0,0,256,"",1,"","","","",1,18,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
91,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",60,[6995],150,0,0,3500,5500,0,0,256,"",1,"","","","",1,18,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
92,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",70,[6995],150,0,0,3250,5250,0,0,256,"",1,"","","","",1,20,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
93,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_4",80,[6995],150,0,0,3000,5000,0,0,256,"",1,"","","","",1,20,25,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
94,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",1,[6946],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
95,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",10,[6946],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
96,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",20,[6946],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
97,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",30,[6946],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
98,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",40,[6946],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
99,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",50,[6946],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
100,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",60,[6946],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
101,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",70,[6946],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
102,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_1Interior",80,[6946],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,25,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
103,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",1,"[6938,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
104,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",10,"[6938,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
105,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",20,"[6938,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
106,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",30,"[6938,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
107,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",40,"[6938,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
108,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",50,"[6938,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
109,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",60,"[6938,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
110,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",70,"[6938,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
111,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_2Interior",80,"[6938,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,25,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
112,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",1,[6937],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
113,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",10,[6937],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
114,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",20,[6937],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
115,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",30,[6937],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
116,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",40,[6937],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
117,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",50,[6937],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
118,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",60,[6937],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
119,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",70,[6937],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
120,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_3Interior",80,[6937],500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,25,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
121,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",1,"[6996,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
122,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",10,"[6996,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
123,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",20,"[6996,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
124,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",30,"[6996,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,15,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
125,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",40,"[6996,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
126,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",50,"[6996,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
127,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",60,"[6996,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
128,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",70,"[6996,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,20,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
129,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier2_4Interior",80,"[6996,6978]",500,0,0,8000,10000,0,0,256,"",1,"","","","",1,5,25,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,3,3,1,1
130,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_1Interior",1,[6946],150,0,0,6000,8000,0,0,256,"",1,"","","","",1,10,0,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
131,"Metadata/Monsters/LeagueBetrayal/FortSpawners/FortEncounterTier1_1Interior",10,[6946],150,0,0,5500,7500,0,0,256,"",1,"","","","",1,15,10,0,"","","","PlayEffect( Metadata/Effects/Spells/desecrate/corpselight.ao ); triggerer.AddBuff( abyss_monsters_damage_taken, 3, -90, 0, 3000 );","",1,"SetStateTo( betrayal_spawner, 0 );",[],0,0,0,0,10,10,1,1
