"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid"
616,5,206,16617,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,29,1,1,[],[9017],1308,1308,17418,"",2,6134,1,0,"","",""
617,5,207,16620,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,30,1,1,[],[9017],1308,1308,17421,"",2,4746,1,0,"","",""
618,5,208,16619,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,30,1,1,[],[9017],1308,1308,17420,"",2,4746,1,0,"","",""
619,5,209,16621,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,91,1,1,[],[9017],1308,1308,17422,"",1,445,1,0,"","",""
620,5,210,16622,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,90,1,1,[],[9017],1308,1308,17423,"",1,506,1,0,"","",""
621,5,211,16623,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,92,1,1,[],[9017],1308,1308,17424,"",1,2635,1,0,"","",""
622,5,212,16624,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[5],0,76,1,1,[],[9017],1308,1308,17425,"",1,916,1,0,"","",""
623,5,213,16625,[7],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,10]",0,38,1,1,[],[],1308,1308,17426,"",2,5971,1,0,"","",""
624,5,214,16626,[14],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,10]",0,38,1,1,[],[9019],1308,1308,17426,"",2,5971,1,0,"","",""
625,5,215,16628,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[4],0,26,1,1,[],[9017],1308,1308,17428,"",2,2377,1,0,"","",""
626,5,216,16629,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[4],0,26,1,1,[],[9015],1308,1308,17428,"",2,2377,1,0,"","",""
627,5,217,16632,[33],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,5]",0,10,1,1,[],[],1308,1308,17430,"",2,6358,1,0,"","",""
628,5,218,16633,[33],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,5]",0,10,1,1,[],[],1308,1308,17430,"",2,6358,1,0,"","",""
629,5,219,16634,[33],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,94,1,1,[],[],1308,1308,17431,"",1,6359,1,0,"","",""
630,5,220,16635,[33],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,94,1,1,[],[],1308,1308,17431,"",1,6359,1,0,"","",""
631,5,221,16636,[33],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,94,1,1,[],[],1308,1308,17431,"",1,6359,1,0,"","",""
632,5,222,16637,[33],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[8,7]",0,46,1,1,[],[],1308,1308,17432,"",2,6360,1,0,"","",""
633,5,223,16638,[33],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,31,1,1,[],[],1308,1308,17433,"",2,6361,1,0,"","",""
634,5,224,16639,[33],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,31,1,1,[],[],1308,1308,17433,"",2,6361,1,0,"","",""
635,5,225,16640,[33],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,31,1,1,[],[],1308,1308,17433,"",2,6361,1,0,"","",""
636,5,226,16641,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,100,1,1,[],[9017],1308,1308,17434,"",1,6362,1,0,"","",""
637,5,227,16642,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,96,1,1,[],[9017],1308,1308,17435,"",1,6363,1,0,"","",""
638,5,228,16643,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,"[5,7]",0,77,1,1,[],[9017],1308,1308,17436,"",1,6364,1,0,"","",""
639,5,229,16647,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,25,1,1,[],[9020],1308,1308,17438,"",2,6401,1,0,"","",""
640,5,230,16648,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,25,1,1,[],[9018],1308,1308,17438,"",2,6401,1,0,"","",""
641,5,231,16649,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,25,1,1,[],[9017],1308,1308,17438,"",2,6401,1,0,"","",""
642,5,232,16644,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,25,1,1,[],[9020],1308,1308,17437,"",2,6401,1,0,"","",""
643,5,233,16645,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,25,1,1,[],[9018],1308,1308,17437,"",2,6401,1,0,"","",""
644,5,234,16646,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,25,1,1,[],[9017],1308,1308,17437,"",2,6401,1,0,"","",""
645,5,235,16653,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,9,1,1,[],[9020],1308,1308,17440,"",2,6402,1,0,"","",""
646,5,236,16654,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,9,1,1,[],[9018],1308,1308,17440,"",2,6402,1,0,"","",""
647,5,237,16655,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,9,1,1,[],[9017],1308,1308,17440,"",2,6402,1,0,"","",""
648,5,238,16650,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,9,1,1,[],[9020],1308,1308,17439,"",2,6402,1,0,"","",""
649,5,239,16651,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,9,1,1,[],[9018],1308,1308,17439,"",2,6402,1,0,"","",""
650,5,240,16652,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,9,1,1,[],[9017],1308,1308,17439,"",2,6402,1,0,"","",""
651,5,241,16656,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,11]",0,40,1,1,[],[9020],1308,1308,17441,"",2,6403,1,0,"","",""
652,5,242,16657,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,11]",0,40,1,1,[],[9018],1308,1308,17441,"",2,6403,1,0,"","",""
653,5,243,16658,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,11]",0,40,1,1,[],[9017],1308,1308,17441,"",2,6403,1,0,"","",""
654,5,244,16659,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[13],0,24,1,1,[],[9020],1308,1308,17442,"",2,6404,1,0,"","",""
655,5,245,16660,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[13],0,24,1,1,[],[9018],1308,1308,17442,"",2,6404,1,0,"","",""
656,5,246,16661,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[13],0,24,1,1,[],[9017],1308,1308,17442,"",2,6404,1,0,"","",""
657,5,247,16662,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,13]",0,23,1,1,[],[9020],1308,1308,17443,"",2,6405,1,0,"","",""
658,5,248,16663,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,13]",0,23,1,1,[],[9018],1308,1308,17443,"",2,6405,1,0,"","",""
659,5,249,16664,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[7,13]",0,23,1,1,[],[9017],1308,1308,17443,"",2,6405,1,0,"","",""
660,5,250,16665,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,13]",0,22,1,1,[],[9020],1308,1308,17444,"",2,6406,1,0,"","",""
661,5,251,16666,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,13]",0,22,1,1,[],[9018],1308,1308,17444,"",2,6406,1,0,"","",""
662,5,252,16667,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[7,13]",0,22,1,1,[],[9017],1308,1308,17444,"",2,6406,1,0,"","",""
663,5,253,16671,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9020],1308,1308,17446,"",1,6408,1,0,"","",""
664,5,254,16672,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9018],1308,1308,17446,"",1,6408,1,0,"","",""
665,5,255,16673,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9017],1308,1308,17446,"",1,6408,1,0,"","",""
666,5,256,16674,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9020],1308,1308,17447,"",1,6409,1,0,"","",""
667,5,257,16675,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9018],1308,1308,17447,"",1,6409,1,0,"","",""
668,5,258,16676,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7,8,9,10,11,13]",0,12,1,1,[],[9017],1308,1308,17447,"",1,6409,1,0,"","",""
669,5,259,16677,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,10]",0,108,1,1,[],[],1308,1308,17448,"",2,2624,1,0,"","",""
670,5,260,16678,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,10]",0,108,1,1,[],[9018],1308,1308,17448,"",2,2624,1,0,"","",""
671,5,261,16679,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,10]",0,108,1,1,[],[9017],1308,1308,17448,"",2,2624,1,0,"","",""
672,5,262,16689,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,1,1,1,[],[],1308,1308,17453,"",1,6365,1,0,"","",""
673,5,263,16690,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9,13]",0,1,1,1,[],[9018],1308,1308,17452,"",1,6365,1,0,"","",""
674,5,264,16691,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9,13]",0,1,1,1,[],[9017],1308,1308,17452,"",1,6365,1,0,"","",""
675,5,265,16692,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,2,1,1,[],[],1308,1308,17455,"",1,6366,1,0,"","",""
676,5,266,16693,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9,13]",0,2,1,1,[],[9018],1308,1308,17454,"",1,6366,1,0,"","",""
677,5,267,16694,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9,13]",0,2,1,1,[],[9017],1308,1308,17454,"",1,6366,1,0,"","",""
678,5,268,16695,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[4,9,13]",0,0,1,1,[],[],1308,1308,17457,"",1,6367,1,0,"","",""
679,5,269,16696,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[4,9,13]",0,0,1,1,[],[9018],1308,1308,17456,"",1,6367,1,0,"","",""
680,5,270,16697,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[4,9,13]",0,0,1,1,[],[9017],1308,1308,17456,"",1,6367,1,0,"","",""
681,5,271,16698,[11],[9],0,"",7,[],0,"",0,0,[],"","","",[],0,[11],0,71,1,1,[],[9020],1308,1308,17458,"",2,6336,1,0,"","",""
682,5,272,16699,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,8]",0,35,1,1,[],[9020],1308,1308,17459,"",1,6338,1,0,"","",""
683,5,273,16700,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,8]",0,35,1,1,[],[9018],1308,1308,17459,"",1,6338,1,0,"","",""
684,5,274,16701,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,8]",0,35,1,1,[],[9017],1308,1308,17459,"",1,6338,1,0,"","",""
685,5,275,16702,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,7]",0,93,1,1,[],[9020],1308,1308,17460,"",1,6339,1,0,"","",""
686,5,276,16703,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,7]",0,93,1,1,[],[9018],1308,1308,17460,"",1,6339,1,0,"","",""
687,5,277,16704,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,7]",0,93,1,1,[],[9017],1308,1308,17460,"",1,6339,1,0,"","",""
688,5,278,16705,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,99,1,1,[],[9020],1308,1308,17461,"",2,6341,1,0,"","",""
689,5,279,16706,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,99,1,1,[],[9018],1308,1308,17461,"",2,6341,1,0,"","",""
690,5,280,16707,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[9],0,99,1,1,[],[9017],1308,1308,17461,"",2,6341,1,0,"","",""
691,5,281,16708,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,58,1,1,[],[9017],1308,1308,17462,"",2,6343,1,0,"","",""
692,5,282,16709,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,98,1,1,[],[9020],1308,1308,17463,"",2,6344,1,0,"","",""
693,5,283,16710,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,98,1,1,[],[9018],1308,1308,17463,"",2,6344,1,0,"","",""
694,5,284,16711,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,98,1,1,[],[9017],1308,1308,17463,"",2,6344,1,0,"","",""
695,5,285,16712,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,14,1,1,[],[9020],1308,1308,17464,"",2,6460,1,0,"","",""
696,5,286,16713,[6],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,14,1,1,[],[9018],1308,1308,17464,"",2,6460,1,0,"","",""
697,5,287,16714,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,14,1,1,[],[9017],1308,1308,17464,"",2,6460,1,0,"","",""
698,5,288,16715,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,14,1,1,[],[9020],1308,1308,17465,"",2,6460,1,0,"","",""
699,5,289,16716,[6],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,14,1,1,[],[9018],1308,1308,17465,"",2,6460,1,0,"","",""
700,5,290,16717,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,4]",0,14,1,1,[],[9017],1308,1308,17465,"",2,6460,1,0,"","",""
701,5,291,16718,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,[7],0,8,1,1,[],[9020],1308,1308,17466,"",2,6461,1,0,"","",""
702,5,292,16719,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[7],0,8,1,1,[],[9018],1308,1308,17466,"",2,6461,1,0,"","",""
703,5,293,16720,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[7],0,8,1,1,[],[9017],1308,1308,17466,"",2,6461,1,0,"","",""
704,5,294,16721,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,105,1,1,[],[9020],1308,1308,17467,"",2,6462,1,0,"","",""
705,5,295,16722,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,105,1,1,[],[9018],1308,1308,17467,"",2,6462,1,0,"","",""
706,5,296,16723,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[5],0,105,1,1,[],[9017],1308,1308,17467,"",2,6462,1,0,"","",""
707,5,297,16724,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[8],0,49,1,1,[],[9017],1308,1308,17468,"",2,6463,1,0,"","",""
708,5,298,16726,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[10],0,56,1,1,[],[9017],1308,1308,17470,"",2,6466,1,0,"","",""
709,5,299,16727,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,45,1,1,[],[9020],1308,1308,17471,"",2,6467,1,0,"","",""
710,5,300,16728,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,45,1,1,[],[9018],1308,1308,17471,"",2,6467,1,0,"","",""
711,5,301,16729,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,45,1,1,[],[9017],1308,1308,17471,"",2,6467,1,0,"","",""
712,5,302,16730,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[5],0,110,1,1,[],[9017],1308,1308,17472,"",2,6468,1,0,"","",""
713,5,303,16731,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,32,1,1,[],[9017],1308,1308,17473,"",2,6470,1,0,"","",""
714,5,304,16732,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[7],0,84,1,1,[],[9017],1308,1308,17474,"",2,6471,1,0,"","",""
715,5,305,16736,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,11]",0,3,1,1,[],[9017],1308,1308,17477,"",1,1030,1,0,"","",""
716,5,306,16737,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,11]",0,3,1,1,[],[9015],1308,1308,17477,"",1,1030,1,0,"","",""
717,5,307,16738,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3,4]",0,70,1,1,[],[9017],1308,1308,17478,"",1,1724,1,0,"","",""
718,5,308,16739,[13],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3,4]",0,70,1,1,[],[9015],1308,1308,17478,"",1,1724,1,0,"","",""
719,5,309,16743,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,97,1,1,[],[9018],1308,1308,17480,"",1,7060,1,0,"","",""
720,5,310,16744,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,97,1,1,[],[9017],1308,1308,17480,"",1,7060,1,0,"","",""
721,5,311,16745,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,97,1,1,[],[9017],1308,1308,17480,"",1,7060,1,0,"","",""
722,5,312,16746,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,97,1,1,[],[9018],1308,1308,17481,"",1,7061,1,0,"","",""
723,5,313,16747,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,97,1,1,[],[9017],1308,1308,17481,"",1,7061,1,0,"","",""
724,5,314,16748,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,97,1,1,[],[9017],1308,1308,17481,"",1,7061,1,0,"","",""
725,5,315,16750,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[7,10]",0,33,1,1,[],[9017],1308,1308,17482,"",1,6352,1,0,"","",""
726,5,316,16751,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[7,10]",0,33,1,1,[],[9015],1308,1308,17482,"",1,6352,1,0,"","",""
727,5,317,16753,[18],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3,4]",0,102,1,1,[],[9021],1308,1308,17483,"",1,6400,1,0,"","",""
728,5,318,16754,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3,4]",0,102,1,1,[],[9015],1308,1308,17483,"",1,6400,1,0,"","",""
729,5,319,16759,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,13,1,1,[],[9018],1308,1308,17485,"",1,6346,1,0,"","",""
730,5,320,16760,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,13,1,1,[],[9017],1308,1308,17485,"",1,6346,1,0,"","",""
731,5,321,16756,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,13,1,1,[],[9018],1308,1308,17484,"",1,6346,1,0,"","",""
732,5,322,16757,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,13,1,1,[],[9017],1308,1308,17484,"",1,6346,1,0,"","",""
733,5,323,16761,[13],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,1]",0,4,1,1,[],[9015],1308,1308,17486,"",1,391,1,0,"","",""
734,5,324,16763,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[7],0,27,1,1,[],[9018],1308,1308,17487,"",1,2705,1,0,"","",""
735,5,325,16764,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[7],0,27,1,1,[],[9017],1308,1308,17487,"",1,2705,1,0,"","",""
736,5,326,16766,[7],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,54,1,1,[],[],1308,1308,17488,"",2,6505,1,0,"","",""
737,5,327,16767,[14],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,54,1,1,[],[9019],1308,1308,17488,"",2,6505,1,0,"","",""
738,5,328,16781,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[],1308,1308,17493,"",1,5526,1,0,"","",""
739,5,329,16782,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[],1308,1308,17493,"",1,5526,1,0,"","",""
740,5,330,16769,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[],1308,1308,17489,"",1,5526,1,0,"","",""
741,5,331,16770,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[],1308,1308,17489,"",1,5526,1,0,"","",""
742,5,332,16784,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[],1308,1308,17494,"",1,5527,1,0,"","",""
743,5,333,16785,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[],1308,1308,17494,"",1,5527,1,0,"","",""
744,5,334,16772,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[],1308,1308,17490,"",1,5527,1,0,"","",""
745,5,335,16773,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[],1308,1308,17490,"",1,5527,1,0,"","",""
746,5,336,16787,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[],1308,1308,17495,"",1,5528,1,0,"","",""
747,5,337,16788,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[],1308,1308,17495,"",1,5528,1,0,"","",""
748,5,338,16775,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[],1308,1308,17491,"",1,5528,1,0,"","",""
749,5,339,16776,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[],1308,1308,17491,"",1,5528,1,0,"","",""
750,5,340,16790,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[],1308,1308,17496,"",1,5529,1,0,"","",""
751,5,341,16791,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[],1308,1308,17496,"",1,5529,1,0,"","",""
752,5,342,16778,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[],1308,1308,17492,"",1,5529,1,0,"","",""
753,5,343,16779,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[],1308,1308,17492,"",1,5529,1,0,"","",""
754,5,344,16793,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,89,1,1,[],[9018],1308,1308,17497,"",2,3592,1,0,"","",""
755,5,345,16794,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,89,1,1,[],[9017],1308,1308,17497,"",2,3592,1,0,"","",""
756,5,346,16798,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,55,1,1,[],[9018],1308,1308,17499,"",1,955,1,0,"","",""
757,5,347,16799,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,55,1,1,[],[9017],1308,1308,17499,"",1,955,1,0,"","",""
758,5,348,16800,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[10],0,37,1,1,[],[9017],1308,1308,17500,"",2,3793,1,0,"","",""
759,5,349,16802,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,95,1,1,[],[9017],1308,1308,17501,"",1,954,1,0,"","",""
760,5,350,16803,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,95,1,1,[],[9015],1308,1308,17501,"",1,954,1,0,"","",""
761,5,351,16805,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,11,1,1,[],[9017],1308,1308,17502,"",1,2169,1,0,"","",""
762,5,352,16806,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,11,1,1,[],[9015],1308,1308,17502,"",1,2169,1,0,"","",""
763,5,353,16808,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,20,1,1,[],[9018],1308,1308,17503,"",2,6506,1,0,"","",""
764,5,354,16809,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,20,1,1,[],[9017],1308,1308,17503,"",2,6506,1,0,"","",""
765,5,355,16811,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,50,1,1,[],[9018],1308,1308,17504,"",2,6347,1,0,"","",""
766,5,356,16812,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,50,1,1,[],[9017],1308,1308,17504,"",2,6347,1,0,"","",""
767,5,357,16814,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,52,1,1,[],[9018],1308,1308,17505,"",2,6348,1,0,"","",""
768,5,358,16815,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,52,1,1,[],[9017],1308,1308,17505,"",2,6348,1,0,"","",""
769,5,359,16816,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,64,1,1,[],[9021],1308,1308,17506,"",2,6476,1,0,"","",""
770,5,360,16818,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,60,1,1,[],[9021],1308,1308,17508,"",2,6478,1,0,"","",""
771,5,361,16819,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,65,1,1,[],[9021],1308,1308,17509,"",2,6479,1,0,"","",""
772,5,362,16820,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,62,1,1,[],[9021],1308,1308,17510,"",2,6480,1,0,"","",""
773,5,363,26478,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,61,1,1,[],[9021],1308,1308,26477,"",2,9412,1,0,"","",""
774,5,364,16822,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,63,1,1,[],[9021],1308,1308,17512,"",2,6483,1,0,"","",""
775,5,365,16830,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,111,1,1,[],[9017],1308,1308,17518,"",2,6487,1,0,"","",""
