"rownum","SetId","AchievementsRequired","Rewards","TotemPieceEveryNAchievements","Message","Message (French)","Message (German)","Message (Japanese)","Message (Korean)","Message (Portuguese)","Message (Russian)","Message (Spanish)","Message (Thai)","Message (Traditional Chinese)","NotificationIcon","HideoutName","HideoutName (French)","HideoutName (German)","HideoutName (Japanese)","HideoutName (Korean)","HideoutName (Portuguese)","HideoutName (Russian)","HideoutName (Spanish)","HideoutName (Thai)","HideoutName (Traditional Chinese)","Id"
170,50,38,[],0,"Congratulations!\nYou earned the final tier of the Victorious Body Armour!","Félicitations ! Vous avez remporté un autre palier de l'Armure de la Victoire !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Glorreiche Körperrüstung' freigespielt!","おめでとうございます！\n最終段階の勝利のアーマーを獲得しました！","축하합니다!\n승리의 갑옷이 최종 등급에 도달했습니다!","Parabéns! Você ganhou outro tier do Peitoral Vitorioso!","Поздравляем!\nВы получили последний уровень победоносного нательного доспеха!","¡Felicitaciones!\n¡Has conseguido otro nivel de la Armadura Victoriosa!","ยินดีด้วย!\nคุณได้ครอบครองเสื้อเกราะ Victorious ระดับสุดท้ายแล้ว!","恭喜！你獲得另一階級的身體外觀：鬪陣勝利！","Art/2DItems/Effects/BodyArmour/VictoriousBody.dds","Victorious Body Armour (Tier 4)","Armure de la Victoire (Palier 4)","Glorreiche Körperrüstung (Level 4)","勝利のアーマー（ティア4）","승리의 갑옷 (4등급)","Peitoral Vitorioso (Tier 4)","Победоносный нательный доспех (4 уровень)","Armadura Victoriosa (nivel 4)","เสื้อเกราะ Victorious (ระดับ 4)","身體外觀：鬪陣勝利（T4）",""
171,51,1,[],0,"Congratulations!\nYou earned a Sanctum Mystery Box!","Félicitations ! Vous avez remporté une Boîte mystère Sanctum","Glückwunsch!\nDu hast eine Sanctum-Überraschungskiste gewonnen!","おめでとうございます!\nサンクタムミステリーボックスを獲得しました！","축하합니다!\n성역 미스터리 박스를 획득하셨습니다!"," Parabéns! Você ganhou uma Caixa Misteriosa Sanctum!","Поздравляем!\nВы получили Загадочную коробку Святилища!","¡Felicitaciones!\n¡Has conseguido una Caja misteriosa de Sanctum!","ยินดีด้วย!\nคุณได้ครอบครองกล่องปริศนา Sanctum แล้ว!","恭喜！你獲得一個禁忌聖域神秘寶箱！","Art/2DItems/Effects/MysteryChest/SanctumMysteryBox.dds","Sanctum Mystery Box","Boîte mystère Sanctum","Sanctum-Überraschungskiste","サンクタムミステリーボックス","성역 미스터리 박스","Caixa Misteriosa Sanctum","Загадочная коробка Святилища","Caja misteriosa de Sanctum","กล่องปริศนา Sanctum","禁忌聖域神秘寶箱","MysteryPackSanctumBox"
172,52,4,[3899],0,"Congratulations! You earned the Chaosborn Gloves!\nThe appearance of this glove improves as you complete 12, 20 and 29 challenges.","Félicitations ! Vous avez remporté les Gants Nés du Chaos !\n L'apparence de ces gants s'améliore lorsque vous terminez 12, 20 et 29 défis.","Glückwunsch!\nDu hast die Mikrotransaktion 'Chaosgeborene Handschuhe' freigespielt!\nDas Erscheinungsbild verbessert sich mit dem Abschluss von 12, 20 und 29 Herausforderungen.","おめでとうございます！カオスボーングローブを獲得しました\nこのグローブの見た目はチャンレンジを12, 20, 29個完了すると向上します。","축하합니다! 혼돈의 시초 장갑을 획득했습니다!\n이 장갑의 외형은 도전과제를 12개, 20개, 29개 완료하는 시점에 더 멋있어집니다.","Parabéns! Você ganhou as Luvas Nascidas do Caos!\nSua aparência é aprimorada quando você completar os desafios de número 12, 20 e 29.","Поздравляем!\nВы получили перчатки Рождённого Хаосом!\nВнешний вид этих перчаток меняется по завершении вами 12, 20 и 29 испытаний.","¡Felicitaciones! ¡Has conseguido los Guantes de Nacido del caos!\nLa apariencia de estos guantes mejorará cuando completes 12, 20 y 29 desafíos.","ยินดีด้วย! คุณ​ได้​ครอบครอง​ถุงมือ Chaosborn แล้ว! ถุงมือ​นี้​จะ​มี​รูปลักษณ์​ที่​ดี​ขึ้น​เมื่อ​คุณ​ผ่าน​ภารกิจ​ท้าทาย 12, 20 และ 29 ภารกิจ","恭喜！你獲得手部外觀：混沌石！\n此手部外觀會在你完成 12、20和29個挑戰時優化。","","Chaosborn Gloves (Tier 1)","Gants Nés du Chaos (Palier 1)","Chaosgeborene Handschuhe","カオスボーングローブ (ティア1)","혼돈의 시초 장갑 (1등급)","Luvas Nascidas do Caos","Перчатки Рождённого Хаосом","Guantes de Nacido del caos (nivel 1)","ถุงมือ Chaosborn (ระดับ 1)","手部外觀：混沌魔王（T1）","ChaosbornGloves"
173,52,6,[3898],0,"Congratulations! You earned the Chaosborn Boots!\nThe appearance of this boot improves as you complete 14, 22 and 32 challenges.","Félicitations ! Vous avez remporté les Bottes Nées du Chaos !\n L'apparence de ces bottes s'améliore lorsque vous terminez 14, 22 et 32 défis.","Glückwunsch!\nDu hast die Mikrotransaktion 'Chaosgeborene Stiefel' freigespielt!\nDas Erscheinungsbild verbessert sich mit dem Abschluss von 14, 22 und 32 Herausforderungen.","おめでとうございます！カオスボーンブーツを獲得しました\nこのブーツの見た目はチャンレンジを14, 22, 32個完了すると向上します。","축하합니다! 혼돈의 시초 장화를 획득했습니다!\n이 장화의 외형은 도전과제를 14개, 22개, 32개 완료하는 시점에 더 멋있어집니다.","Parabéns! Você ganhou as Botas Nascidas do Caos!\nSua aparência é aprimorada quando você completar os desafios de número 14, 22 e 35.","Поздравляем!\nВы получили сапоги Рождённого Хаосом!\nВнешний вид этих сапог меняется по завершении вами 14, 22 и 32 испытаний.","¡Felicitaciones! ¡Has conseguido las Botas de Nacido del caos!\nLa apariencia de estas botas mejorará cuando completes 14, 22 y 32 desafíos.","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​รองเท้า Chaosborn แล้ว! รองเท้า​นี้​จะ​มี​รูปลักษณ์​ที่​ดี​ขึ้น​เมื่อ​คุณ​ผ่าน​ภารกิจ​ท้าทาย 14, 22 และ 32 ภารกิจ","恭喜！你獲得腳部外觀：混沌石！\n此腳部外觀會在你完成 14、22和32個挑戰時優化。","","Chaosborn Boots (Tier 1)","Bottes Nées du Chaos (Palier 1)","Chaosgeborene Stiefel","カオスボーンブーツ (ティア1)","혼돈의 시초 장화 (1등급)","Botas Nascidas do Caos","Сапоги Рождённого Хаосом","Botas de Nacido del caos (nivel 1)","รองเท้า Chaosborn (ระดับ 1)","腳部外觀：混沌魔王（T1）","ChaosbornBoots"
174,52,8,[3897],0,"Congratulations! You earned the Chaosborn Helmet!\nThe appearance of this helmet improves as you complete 16, 24 and 35 challenges.","Félicitations ! Vous avez remporté le Casque Né du Chaos !\n L'apparence de ce casque s'améliore lorsque vous terminez 16, 24 et 35 défis.","Glückwunsch!\nDu hast die Mikrotransaktion 'Chaosgeborener Helm' freigespielt!\nDas Erscheinungsbild verbessert sich mit dem Abschluss von 16, 24 und 35 Herausforderungen.","おめでとうございます！カオスボーンヘルメットを獲得しました\nこのヘルメットの見た目はチャンレンジを16, 24, 35個完了すると向上します。","축하합니다! 혼돈의 시초 투구를 획득했습니다!\n이 투구의 외형은 도전과제를 16개, 24개, 35개 완료하는 시점에 더 멋있어집니다.","Parabéns! Você ganhou o Elmo Nascido do Caos!\nSua aparência é aprimorada quando você completar os desafios de número 16, 24 e 35.","Поздравляем!\nВы получили шлем Рождённого Хаосом!\nВнешний вид этого шлема меняется по завершении вами 16, 24 и 35 испытаний.","¡Felicitaciones! ¡Has conseguido el Casco de Nacido del caos!\nLa apariencia de este casco mejorará cuando completes 16, 24 y 35 desafíos.","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​หมวก Chaosborn แล้ว! หมวก​นี้​จะ​มี​รูปลักษณ์​ที่​ดี​ขึ้น​เมื่อ​คุณ​ผ่าน​ภารกิจ​ท้าทาย 16, 24 และ 35 ภารกิจ","恭喜！你獲得頭部外觀：混沌石！\n此頭部外觀會在你完成 16、24和35個挑戰時優化。","","Chaosborn Helmet (Tier 1)","Casque Né du Chaos (Palier 1)","Chaosgeborener Helm","カオスボーンヘルメット (ティア1)","혼돈의 시초 투구 (1등급)","Elmo Nascido do Caos","Шлем Рождённого Хаосом","Casco de Nacido del caos (nivel 1)","หมวก Chaosborn (ระดับ 1)","頭部外觀：混沌魔王（T1）","ChaosbornHelmet"
175,52,10,[3900],0,"Congratulations! You earned the Chaosborn Body Armour!\nThe appearance of this body armour improves as you complete 18, 26 and 38 challenges.","Félicitations ! Vous avez remporté l'Armure Née du Chaos !\n L'apparence de cette armure s'améliore lorsque vous terminez 18, 26 et 38 défis.","Glückwunsch!\nDu hast die Mikrotransaktion 'Chaosgeborene Körperrüstung' freigespielt!\nDas Erscheinungsbild verbessert sich mit dem Abschluss von 18, 26 und 38 Herausforderungen.","おめでとうございます！カオスボーンアーマーを獲得しました\nこの鎧の見た目はチャンレンジを18, 26, 38個完了すると向上します。","축하합니다! 혼돈의 시초 갑옷을 획득했습니다!\n이 갑옷의 외형은 도전과제를 18개, 26개, 38개 완료하는 시점에 더 멋있어집니다.","Parabéns! Você ganhou o Peitoral Nascido do Caos!\nSua aparência é aprimorada quando você completar os desafios de número 18, 26 e 38.","Поздравляем!\nВы получили нательный доспех Рождённого Хаосом!\nВнешний вид этого нательного доспеха меняется по завершении вами 18, 26 и 38 испытаний.","¡Felicitaciones! ¡Has conseguido la Armadura de Nacido del caos!\nLa apariencia de esta armadura mejorará cuando completes 18, 26 y 38 desafíos.","ยินดี​ด้วย! คุณ​ได้​ครอบ​ครอง​เสื้อ​เกราะ Chaosborn แล้ว! เสื้อ​เกราะ​นี้​จะ​มี​รูปลักษณ์​ที่​ดี​ขึ้น​เมื่อ​คุณ​ผ่าน​ภารกิจ​ท้าทาย 18, 26 และ 38 ภารกิจ","恭喜！你獲得身體外觀：混沌石！\n此身體外觀會在你完成 18、26和38個挑戰時優化。","","Chaosborn Body Armour (Tier 1)","Armure Née du Chaos (Palier 1)","Chaosgeborene Körperrüstung","カオスボーンアーマー (ティア1)","혼돈의 시초 갑옷 (1등급)","Peitoral Nascido do Caos","Нательный доспех Рождённого Хаосом","Armadura de Nacido del caos (nivel 1)","เสื้อเกราะ Chaosborn (ระดับ 1)","身體外觀：混沌魔王（T1）","ChaosbornBodyArmour"
176,52,12,[],0,"Congratulations!\nYou earned another tier of the Chaosborn Gloves!","Félicitations ! Vous avez remporté un autre palier des Gants Nés du Chaos !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Chaosgeborene Handschuhe' freigespielt!","おめでとうございます！\n第二段階のカオスボーングローブを獲得しました！","축하합니다!\n혼돈의 시초 장갑이 1등급 올랐습니다!","Parabéns\nVocê ganhou outro tier das Luvas Nascidas do Caos!","Поздравляем!\nВы получили ещё один уровень перчаток Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido otro nivel de los Guantes de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​ถุงมือ Chaosborn ระดับ​ใหม่​แล้ว!","恭喜！你獲得另一階級的手部外觀：混沌石！","Art/2DItems/Effects/gloves/ChaosOrbGloves.dds","Chaosborn Gloves (Tier 2)","Gants Nés du Chaos (Palier 2)","Chaosgeborene Handschuhe (Level 2)","カオスボーングローブ（ティア2）","혼돈의 시초 장갑 (2등급)","Luvas Nascidas do Caos (Tier 2)","Перчатки Рождённого Хаосом (2 уровень)","Guantes de Nacido del caos (nivel 2)","ถุงมือ Chaosborn (ระดับ 2)","手部外觀：混沌魔王（T2）",""
177,52,14,[],0,"Congratulations!\nYou earned another tier of the Chaosborn Boots!","Félicitations ! Vous avez remporté un autre palier des Bottes Nées du Chaos !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Chaosgeborene Stiefel' freigespielt!","おめでとうございます！\n第二段階のカオスボーンブーツを獲得しました！","축하합니다!\n혼돈의 시초 장화가 1등급 올랐습니다!","Parabéns\nVocê ganhou outro tier das Botas Nascidas do Caos!","Поздравляем!\nВы получили ещё один уровень сапог Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido otro nivel de las Botas de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​รองเท้า Chaosborn ระดับ​ใหม่​แล้ว!","恭喜！你獲得另一階級的腳部外觀：混沌石！","Art/2DItems/Effects/shoes/ChaosOrbBoots.dds","Chaosborn Boots (Tier 2)","Bottes Nées du Chaos (Palier 2)","Chaosgeborene Stiefel (Level 2)","カオスボーンブーツ（ティア2）","혼돈의 시초 장화 (2등급)","Botas Nascidas do Caos (Tier 2)","Сапоги Рождённого Хаосом (2 уровень)","Botas de Nacido del caos (nivel 2)","รองเท้า Chaosborn (ระดับ 2)","腳部外觀：混沌魔王（T2）",""
178,52,16,[],0,"Congratulations!\nYou earned another tier of the Chaosborn Helmet!","Félicitations ! Vous avez remporté un autre palier du Casque Né du Chaos !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Chaosgeborener Helm' freigespielt!","おめでとうございます！\n第二段階のカオスボーンヘルメットを獲得しました！","축하합니다!\n혼돈의 시초 투구가 1등급 올랐습니다!","Parabéns\nVocê ganhou outro tier do Elmo Nascido do Caos!","Поздравляем!\nВы получили ещё один уровень шлема Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido otro nivel del Casco de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​หมวก Chaosborn ระดับ​ใหม่​แล้ว!","恭喜！你獲得另一階級的頭部外觀：混沌石！","Art/2DItems/Effects/Hats/ChaosOrbHelmet.dds","Chaosborn Helmet (Tier 2)","Casque Né du Chaos (Palier 2)","Chaosgeborener Helm (Level 2)","カオスボーンヘルメット（ティア2）","혼돈의 시초 투구 (2등급)","Elmo Nascido do Caos (Tier 2)","Шлем Рождённого Хаосом (2 уровень)","Casco de Nacido del caos (nivel 2)","หมวก Chaosborn (ระดับ 2)","頭部外觀：混沌魔王（T2）",""
179,52,18,[],0,"Congratulations!\nYou earned another tier of the Chaosborn Body Armour!","Félicitations ! Vous avez remporté un autre palier de l'Armure Née du Chaos !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Chaosgeborene Körperrüstung' freigespielt!","おめでとうございます！\n第二段階のカオスボーンアーマーを獲得しました！","축하합니다!\n혼돈의 시초 갑옷이 1등급 올랐습니다!","Parabéns\nVocê ganhou outro tier do Peitoral Nascido do Caos!","Поздравляем!\nВы получили ещё один уровень нательного доспеха Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido otro nivel de la Armadura de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​เสื้อ​เกราะ Chaosborn ระดับ​ใหม่​แล้ว!","恭喜！你獲得另一階級的身體外觀：混沌石！","Art/2DItems/Effects/BodyArmour/ChaosOrbBody.dds","Chaosborn Body Armour (Tier 2)","Armure Née du Chaos (Palier 2)","Chaosgeborene Körperrüstung (Level 2)","カオスボーンアーマー（ティア2）","혼돈의 시초 갑옷 (2등급)","Peitoral Nascido do Caos (Tier 2)","Нательный доспех Рождённого Хаосом (2 уровень)","Armadura de Nacido del caos (nivel 2)","เสื้อเกราะ Chaosborn (ระดับ 2)","身體外觀：混沌魔王（T2）",""
180,52,20,[],0,"Congratulations!\nYou earned another tier of the Chaosborn Gloves!","Félicitations ! Vous avez remporté un autre palier des Gants Nés du Chaos !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Chaosgeborene Handschuhe' freigespielt!","おめでとうございます！\n第三段階のカオスボーングローブを獲得しました！","축하합니다!\n혼돈의 시초 장갑이 1등급 올랐습니다!","Parabéns\nVocê ganhou outro tier das Luvas Nascidas do Caos!","Поздравляем!\nВы получили ещё один уровень перчаток Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido otro nivel de los Guantes de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​ถุงมือ Chaosborn ระดับ​ใหม่​แล้ว!","恭喜！你獲得另一階級的手部外觀：混沌石！","Art/2DItems/Effects/gloves/ChaosOrbGloves.dds","Chaosborn Gloves (Tier 3)","Gants Nés du Chaos (Palier 3)","Chaosgeborene Handschuhe (Level 3)","カオスボーングローブ（ティア3）","혼돈의 시초 장갑 (3등급)","Luvas Nascidas do Caos (Tier 3)","Перчатки Рождённого Хаосом (3 уровень)","Guantes de Nacido del caos (nivel 3)","ถุงมือ Chaosborn (ระดับ 3)","手部外觀：混沌魔王（T3）",""
181,52,22,[],0,"Congratulations!\nYou earned another tier of the Chaosborn Boots!","Félicitations ! Vous avez remporté un autre palier des Bottes Nées du Chaos !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Chaosgeborene Stiefel' freigespielt!","おめでとうございます！\n第三段階のカオスボーンブーツを獲得しました！","축하합니다!\n혼돈의 시초 장화가 1등급 올랐습니다!","Parabéns\nVocê ganhou outro tier das Botas Nascidas do Caos!","Поздравляем!\nВы получили ещё один уровень сапог Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido otro nivel de las Botas de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​รองเท้า Chaosborn ระดับ​ใหม่​แล้ว!","恭喜！你獲得另一階級的腳部外觀：混沌石！","Art/2DItems/Effects/shoes/ChaosOrbBoots.dds","Chaosborn Boots (Tier 3)","Bottes Nées du Chaos (Palier 3)","Chaosgeborene Stiefel (Level 3)","カオスボーンブーツ（ティア3）","혼돈의 시초 장화 (3등급)","Botas Nascidas do Caos (Tier 3)","Сапоги Рождённого Хаосом (3 уровень)","Botas de Nacido del caos (nivel 3)","รองเท้า Chaosborn (ระดับ 3)","腳部外觀：混沌魔王（T3）",""
182,52,24,[],0,"Congratulations!\nYou earned another tier of the Chaosborn Helmet!","Félicitations ! Vous avez remporté un autre palier du Casque Né du Chaos !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Chaosgeborener Helm' freigespielt!","おめでとうございます！\n第三段階のカオスボーンヘルメットを獲得しました！","축하합니다!\n혼돈의 시초 투구가 1등급 올랐습니다!","Parabéns\nVocê ganhou outro tier do Elmo Nascido do Caos!","Поздравляем!\nВы получили ещё один уровень шлема Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido otro nivel del Casco de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​หมวก Chaosborn ระดับ​ใหม่​แล้ว!","恭喜！你獲得另一階級的頭部外觀：混沌石！","Art/2DItems/Effects/Hats/ChaosOrbHelmet.dds","Chaosborn Helmet (Tier 3)","Casque Né du Chaos (Palier 3)","Chaosgeborener Helm (Level 3)","カオスボーンヘルメット（ティア3）","혼돈의 시초 투구 (3등급)","Elmo Nascido do Caos (Tier 3)","Шлем Рождённого Хаосом (3 уровень)","Casco de Nacido del caos (nivel 3)","หมวก Chaosborn (ระดับ 3)","頭部外觀：混沌魔王（T3）",""
183,52,26,[],0,"Congratulations!\nYou earned another tier of the Chaosborn Body Armour!","Félicitations ! Vous avez remporté un autre palier de l'Armure Née du Chaos !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Chaosgeborene Körperrüstung' freigespielt!","おめでとうございます！\n第三段階のカオスボーンアーマーを獲得しました！","축하합니다!\n혼돈의 시초 갑옷이 1등급 올랐습니다!","Parabéns\nVocê ganhou outro tier do Peitoral Nascido do Caos!","Поздравляем!\nВы получили ещё один уровень нательного доспеха Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido otro nivel de la Armadura de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​เสื้อ​เกราะ Chaosborn ระดับ​ใหม่​แล้ว!","恭喜！你獲得另一階級的身體外觀：混沌石！","Art/2DItems/Effects/BodyArmour/ChaosOrbBody.dds","Chaosborn Body Armour (Tier 3)","Armure Née du Chaos (Palier 3)","Chaosgeborene Körperrüstung (Level 3)","カオスボーンアーマー（ティア3）","혼돈의 시초 갑옷 (3등급)","Peitoral Nascido do Caos (Tier 3)","Нательный доспех Рождённого Хаосом (3 уровень)","Armadura de Nacido del caos (nivel 3)","เสื้อเกราะ Chaosborn (ระดับ 3)","身體外觀：混沌魔王（T3）",""
184,52,29,[],0,"Congratulations!\nYou earned the final tier of the Chaosborn Gloves!","Félicitations ! Vous avez remporté un autre palier des Gants Nés du Chaos !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Chaosgeborene Handschuhe' freigespielt!","おめでとうございます！\n最終段階のカオスボーングローブを獲得しました！","축하합니다!\n혼돈의 시초 장갑이 최종 등급에 도달했습니다!","Parabéns\nVocê ganhou outro tier das Luvas Nascidas do Caos!","Поздравляем!\nВы получили последний уровень перчаток Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido el nivel final de los Guantes de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​ถุงมือ Chaosborn ระดับ​สุดท้าย​แล้ว!","恭喜！你獲得另一階級的手部外觀：混沌石！","Art/2DItems/Effects/gloves/ChaosOrbGloves.dds","Chaosborn Gloves (Tier 4)","Gants Nés du Chaos (Palier 4)","Chaosgeborene Handschuhe (Level 4)","カオスボーングローブ（ティア4）","혼돈의 시초 장갑 (4등급)","Luvas Nascidas do Caos (Tier 4)","Перчатки Рождённого Хаосом (4 уровень)","Guantes de Nacido del caos (nivel 4)","ถุงมือ Chaosborn (ระดับ 4)","手部外觀：混沌魔王（T4）",""
185,52,32,[],0,"Congratulations!\nYou earned the final tier of the Chaosborn Boots!","Félicitations ! Vous avez remporté un autre palier des Bottes Nées du Chaos !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Chaosgeborene Stiefel' freigespielt!","おめでとうございます！\n最終段階のカオスボーンブーツを獲得しました！","축하합니다!\n혼돈의 시초 장화가 최종 등급에 도달했습니다!","Parabéns\nVocê ganhou outro tier das Botas Nascidas do Caos!","Поздравляем!\nВы получили последний уровень сапог Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido el nivel final de las Botas de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​รองเท้า Chaosborn ระดับ​สุดท้าย​แล้ว!","恭喜！你獲得另一階級的腳部外觀：混沌石！","Art/2DItems/Effects/shoes/ChaosOrbBoots.dds","Chaosborn Boots (Tier 4)","Bottes Nées du Chaos (Palier 4)","Chaosgeborene Stiefel (Level 4)","カオスボーンブーツ（ティア4）","혼돈의 시초 장화 (4등급)","Botas Nascidas do Caos (Tier 4)","Сапоги Рождённого Хаосом (4 уровень)","Botas de Nacido del caos (nivel 4)","รองเท้า Chaosborn (ระดับ 4)","腳部外觀：混沌魔王（T4）",""
186,52,35,[],0,"Congratulations!\nYou earned the final tier of the Chaosborn Helmet!","Félicitations ! Vous avez remporté un autre palier du Casque Né du Chaos !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Chaosgeborener Helm' freigespielt!","おめでとうございます！\n最終段階のカオスボーンヘルメットを獲得しました！","축하합니다!\n혼돈의 시초 투구가 최종 등급에 도달했습니다!","Parabéns\nVocê ganhou outro tier do Elmo Nascido do Caos!","Поздравляем!\nВы получили последний уровень шлема Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido el nivel final del Casco de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​หมวก Chaosborn ระดับ​สุดท้าย​แล้ว!","恭喜！你獲得另一階級的頭部外觀：混沌石！","Art/2DItems/Effects/Hats/ChaosOrbHelmet.dds","Chaosborn Helmet (Tier 4)","Casque Né du Chaos (Palier 4)","Chaosgeborener Helm (Level 4)","カオスボーンヘルメット（ティア4）","혼돈의 시초 투구 (4등급)","Elmo Nascido do Caos (Tier 4)","Шлем Рождённого Хаосом (4 уровень)","Casco de Nacido del caos (nivel 4)","หมวก Chaosborn (ระดับ 4)","頭部外觀：混沌魔王（T4）",""
187,52,38,[],0,"Congratulations!\nYou earned the final tier of the Chaosborn Body Armour!","Félicitations ! Vous avez remporté un autre palier de l'Armure Née du Chaos !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Chaosgeborene Körperrüstung' freigespielt!","おめでとうございます！\n最終段階のカオスボーンアーマーを獲得しました！","축하합니다!\n혼돈의 시초 갑옷이 최종 등급에 도달했습니다!","Parabéns\nVocê ganhou outro tier do Peitoral Nascido do Caos!","Поздравляем!\nВы получили последний уровень нательного доспеха Рождённого Хаосом!","¡Felicitaciones!\n¡Has conseguido el nivel final de la Armadura de Nacido del caos!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​เสื้อ​เกราะ Chaosborn ระดับ​สุดท้าย​แล้ว!","恭喜！你獲得另一階級的身體外觀：混沌石！","Art/2DItems/Effects/BodyArmour/ChaosOrbBody.dds","Chaosborn Body Armour (Tier 4)","Armure Née du Chaos (Palier 4)","Chaosgeborene Körperrüstung (Level 4)","カオスボーンアーマー（ティア4）","혼돈의 시초 갑옷 (4등급)","Peitoral Nascido do Caos (Tier 4)","Нательный доспех Рождённого Хаосом (4 уровень)","Armadura de Nacido del caos (nivel 4)","เสื้อเกราะ Chaosborn (ระดับ 4)","身體外觀：混沌魔王（T4）",""
188,52,19,[5082],3,"Congratulations! You earned the Crucible Totem!\nThe more challenges you complete, the bigger it gets!","Félicitations ! Vous avez remporté le Totem Crucible !\nPlus vous réussirez de défis, plus il grandira !","Glückwunsch!\nDu hast das Crucible-Totem freigespielt!\nSchließe mehr Herausforderungen ab, um weitere Stufen zu erhalten!","おめでとうございます！Crucibleトーテムを獲得しました！\nさらにルースレスチャレンジを完了することで大きくなります！","축하합니다! 시련 토템을 획득했습니다!\n이 토템은 도전과제를 많이 완료할수록 커집니다!","Parabéns! Você ganhou o Totem Crucible!\nQuanto mais desafios você completar, maior ele fica!","Поздравляем!\nВы получили часть тотема Горнила!\nЗавершайте больше испытаний, чтобы получить оставшиеся части тотема!","¡Felicitaciones! ¡Has conseguido el Tótem de Crucible!\n¡Cuantos más desafíos completes, más grande será!","ยินดีด้วย! คุณ​ได้​ครอบครอง​เสาอนุสรณ์ Crucible แล้ว! ยิ่ง​คุณ​ผ่าน​ภารกิจ​ท้าทาย​มาก​เท่า​ไหร่ เสา​อนุสรณ์​ก็​จะ​ยิ่ง​สูง​ขึ้น​เท่านั้น!","恭喜！你獲得熔火冥獄圖騰！\n你完成越多挑戰，圖騰就越長！","","","","","","","","","","","","HideoutTotemPole30"
189,53,1,[5084],1,"Congratulations! You earned the Ruthless Crucible Totem!\nThe more ruthless challenges you complete, the bigger it gets!","Félicitations ! Vous avez remporté le Totem Crucible (Ruthless) !\nPlus vous réussirez de défis en Ruthless, plus il grandira !","Glückwunsch!\nDu hast das Erbarmunglos-Crucible-Totem freigespielt!\nSchließe mehr Herausforderungen im Modus Erbarmungslos ab, um weitere Stufen zu erhalten!","おめでとうございます！ルースレスCrucibleトーテムを獲得しました！\nさらにルースレスチャレンジを完了することで大きくなります！","축하합니다! 무자비 시련 토템을 획득했습니다!\n이 토템은 도전과제를 많이 완료할수록 커집니다!","Parabéns! Você ganhou o Totem Crucible Ruthless!\nQuanto mais desafios você completar, maior ele fica!","Поздравляем!\nВы получили часть тотема Безжалостного Горнила!\nЗавершайте больше испытаний, чтобы получить оставшиеся части тотема!","¡Felicitaciones! ¡Has conseguido el Tótem de Crucible de Ruthless!\n¡Cuantos más desafíos de Ruthless completes, más grande será!","ยินดี​ด้วย! คุณ​ได้​ครอบครอง​เสา​อนุสรณ์ Ruthless Crucible แล้ว! ยิ่ง​คุณ​ผ่าน​ภารกิจ​ท้าทาย Ruthless มาก​เท่า​ไหร่ เสา​อนุสรณ์​ก็​จะ​ยิ่ง​สูง​ขึ้น​เท่านั้น!","恭喜！你獲得熔火冥獄．殘暴圖騰！\n你完成越多挑戰，圖騰就越長！","","","","","","","","","","","","HideoutRuthlessTotemPole30"
