"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","CopiedStats","bool"
200,"GlacialCascadeLastSpikePlayer",14,"[2569,18537,20733]","[18180,17750,18567]","[20,2,350]",1,0.055,0,"[2059,18273]",1
201,"StaffConsecratePlayer","",[18623],"[349,17750,18616,18677,20405]","[8000,22,-70,160,60]",1,0.055,0,[],""
202,"WandArcaneSurgePlayer","",[],[349],[4000],1,0.0927,0,[],""
203,"StaffUnleashNextSpellPlayer","",[18623],"[349,17998,17999,18616,18677,20405]","[4000,2,650,-70,160,60]",1,0.0927,0,[],""
204,"WaveOfFrostPlayer","",[603],"[1066,17750,17547]","[80,60,-20]",1,0.0927,0,[],""
205,"SwordLungePlayer","",[],[17547],[37],1,0.0927,0,[],""
206,"RapidShotPlayer",55,"[488,18385,18471,18709,4415,6480,10057,18509,8806,12824,18623,21126]","[18470,1065,19195,18462,18519,18523,18524,18525,18526,18543,18616,18677,20257,20258,20259,20260]","[60,60,200,1,100,100,1,8,300,30,-70,160,800,240,7,6]",0.33,0.0276,0.0107,[],""
207,"RapidShotAmmoPlayer",78,"[18520,18623,2876,20733]","[17924,18616,18677,20405,20667]","[1000,-30,160,60,-50]",1,0.055,0,[],""
208,"ArmourPiercingBoltsPlayer",55,"[488,18385,18471,18709,4415,6480,10057,18509,8806,12824,18623]","[18470,18519,18523,18524,18525,18526,18543,18511,18616,18677]","[60,100,100,1,8,300,30,1,-70,160]",1,0.055,0,[],""
209,"ArmourPiercingBoltsAmmoPlayer",78,"[18520,18623,2876,20733]","[17924,18616,18677,20405]","[1000,-30,160,60]",1,0.055,0,[],""
210,"IceShardsPlayer",55,"[488,18385,18471,4415,6480,10057,18509,13986,18551,8806,12824,18623,18709,21127]","[18470,1066,18519,18523,18526,18524,18525,18543,18616,18677]","[60,60,100,100,500,2,10,30,-70,160]",1,0.055,0,[],""
211,"IceShardsShardPlayer",59,"[603,20733]","[1066,18539,17750,18540,18542]","[40,8,12,900,12]",1,0.055,0,"[8806,18543,18446]",""
212,"IceShardsAmmoPlayer",78,"[18520,18623,2876,20733]","[18446,17924,18616,18677,20405]","[12,1000,-30,160,60]",1,0.055,0,[],""
213,"ShockburstRoundsPlayer",55,"[488,18385,18471,18709,4415,6480,10057,18509,8806,12824,18623,1288]","[18470,1067,18519,18523,18524,18525,18526,18616,18677,17973]","[60,40,100,100,1,8,300,-70,160,-100]",1,0.055,0,[],""
214,"ShockburstRoundsExplosionPlayer",46,"[603,20733]","[1067,17750]","[60,18]",1,0.055,0,"[8806,18446]",1
215,"ShockburstRoundsAmmoPlayer",78,"[18520,18623,2876,20733,21128]","[17924,18616,18677,20405,20667]","[1000,-30,160,60,-20]",1,0.055,0,[],""
216,"IceStrikePlayer",33,[603],"[16270,19834,1066,17965]","[10,1,80,30]",1,0.0927,0,[],""
217,"IceStrikeThirdAttackPlayer",13,[21013],"[17948,1193]","[-50,7]",1,0.0927,0,[],1
218,"CometPlayer","","[603,1953]","[17601,17954,17969,17750]","[30,1000,470,28]",11.94,0.14,0.0065,[],""
219,"BladeNovaPlayer","",[488],"[10278,10354,6703,349]","[40,1,50,8000]",2.1717,0.0927,0.0436,[],""
220,"FlameSlicePlayer","",[],"[1193,1065]","[40,80]",1,0.0927,0,[],""
221,"RingOfBladesPlayer","",[],"[349,17556,17557]","[10000,20,5]",1,0.0927,0,[],""
222,"ComboKnifeThrowPlayer","","[488,2722]","[10278,10354,6703,349,18426,17563,17564]","[40,1,30,6000,3,1,2]",2.1717,0.0927,0.0436,[],""
223,"ComboKnifeThrowSecondComboPlayer","",[],[18426],[2],1,0.0927,0,[],""
224,"ComboKnifeThrowThirdComboPlayer","",[],[1174],[-30],1,0.0927,0,[],""
225,"TripleSlashPlayer",8,[9138],[16270],[10],1,0.0927,0,[],""
226,"TripleSlashThirdHitPlayer",9,[],[],[],1,0.0927,0,[],""
227,"HyperSlashPlayer","",[],[16270],[10],1,0.0927,0,[],""
228,"HyperSlashFinalHitPlayer","",[],[],[],1,0.0927,0,[],""
229,"ShadowDashPlayer","","[1953,9138]","[17922,16270,17965]","[100,10,60]",1,0.0927,0,[],""
230,"ShadowAmbushPlayer","",[1953],[],[],1,0.0927,0,[],""
231,"RipwireBallistaPlayer",71,"[18999,822,9919,18623,13547,2876,18703]","[830,828,18704,18737,18743,18740,834,18616,18677,20405]","[60,16000,18,500,1600,80,1,-70,160,60]",1.941,0.1165,0.0067,[],""
232,"ManaTempestPlayer","","[2876,17573,18002,9313,18623]","[17578,17750,18616,18677,20405]","[30,26,-70,160,60]",1,0.0927,0,[],""
233,"KillingPalmPlayer","","[576,17980,1678,666,603]","[16270,17965,555,19125]","[10,65,700,100]",1.941,0.1165,0.0067,[],""
234,"ShatteringPalmPlayer",2,"[666,603]","[16270,17965,555,17750]","[10,65,900,38]",1.941,0.1165,0.0067,[],""
235,"VolcanoPlayer",16,"[603,767,1953,2378,18229,18752,18623]","[349,17620,17621,18335,18336,17625,17635,18290,17750,6703,17753,18616,18677,20405]","[10000,500,4,150,4,1,600,500,12,80,30,-70,160,80]",3.12,0.14,0.0065,[],""
236,"VolcanoProjectilePlayer",3,"[488,20733]","[18426,17750]","[3,-4]",3.12,0.14,0.0065,[],""
237,"VolcanoSlamPlayer",0,"[488,20733]","[18426,17750,18332]","[3,-4,20]",2.08,0.14,0.0065,[],""
238,"SummonWolfCompanionPlayer","",[18623],"[447,645,18616,18677,20405]","[8,-50,-70,160,60]",1,0.0927,0,[],""
239,"SpinningThrowPlayer","",[488],"[17749,17750]","[150,8]",1,0.055,0,[],""
240,"SpiralVolleyPlayer","","[488,816,18385,20411,4415,6480]","[18426,17750,20295,20294,20383,16633]","[25,60,100,20,1,400]",1,0.0927,0,[],""
241,"BearMaulPlayer",12,[603],"[18270,16270,17543,555,1193,8844,18373]","[600,5,15,700,9,1,5]",3.1,0.0347,0.0127,[],""
242,"BearMaulStandingPlayer",0,[],[],[],3.1,0.0347,0.0127,[],""
243,"ShadowThiefSlashPlayer","",[],"[17917,17547]","[6,42]",1,0.055,0,[],""
244,"LeapingAxeCatchPlayer","",[],[18463],[50],1,0.055,0,[],""
245,"StormBladePlayer","",[603],"[2059,1066,16270,17750,17541,18273,17982,17983]","[9,60,10,5,30,36,6,125]",1,0.055,0,[],""
246,"StormBladeBlastPlayer","",[],"[17750,18180]","[5,22]",1,0.055,0,[],""
247,"PlungingBladePlayer",8,[],"[17750,16270,17939,1065]","[16,20,6,80]",1,0.055,0,[],""
248,"PlungingBladeExplosionPlayer",5,[],[3736],[-40],1,0.055,0,[],""
249,"WolfHowlPlayer","",[],"[349,17943]","[6000,10]",0.416,0.1215,0,[],""
250,"SpiralThrowPlayer","",[488],"[17749,17750,17975,17976,17977,17978,17979]","[150,8,48,50,15,15,10]",1,0.055,0,[],""
251,"WolfLeapAttackPlayer","","[603,9138]","[17965,18006,555,16270,17547,18158,18177]","[60,33,1000,15,8,7,50]",1.941,0.0347,0.0127,[],""
252,"LightningBoltPlayer","","[603,18623]","[18694,17750,18616,18677,20405]","[100,5,-70,160,60]",1.86,0.14,0.0065,[],""
253,"UniqueBreachLightningBoltPlayer","","[603,18623]","[18694,17750,18616,18677,20405,20972]","[100,5,-70,160,60,100]",6.51,0.14,0.0065,[],""
254,"BearRampagePlayer","",[603],"[18362,18363,18270,17750,18290,18356,18375,18686]","[12,300,600,22,1300,300,650,55]",3.1,0.0347,0.0127,[],""
255,"IceSpearPlayer",3,"[488,4415,6480,10057,18623]","[1066,17750,18616,18677,20405]","[70,25,-70,160,60]",1,0.055,0,[],""
256,"IceSpearArmedPlayer",19,[20733],[619],[80],1,0.055,0,[],""
257,"IceSpearExplosionPlayer","","[603,20733]",[],[],1,0.055,0,[],""
258,"IceSpearArmedExplosionPlayer","","[603,20733]",[],[],1,0.055,0,[],""
259,"LightningStormPlayer","","[8806,18623]","[17750,18021,18022,18023,18694,349,18616,18677,20405]","[18,1,50,400,400,10000,-70,160,60]",0.6893,0.0413,0.0078,[],""
260,"BearSlamPlayer",12,[603],"[17750,18270,18463,18356]","[35,600,300,500]",3.1,0.0347,0.0127,[],""
261,"BearSlamStandingPlayer",0,[],[16633],[-500],3.1,0.0347,0.0127,[],""
262,"BearWarcryMetaPlayer","",[18291],[18271],[600],1,0.055,0,[],""
263,"SupportBearWarcryPlayer","",[],"[18200,423]","[100,50]",1,0.055,0,[],""
264,"MetaCastOnShockPlayer","","[18320,18321,2876]",[18211],[200],1,0.055,0,[],""
265,"MetaCastOnFreezePlayer","","[18320,18321,2876]",[18212],[1000],1,0.055,0,[],""
266,"MetaCastOnIgnitePlayer","","[18320,18321,2876]",[18213],[200],1,0.055,0,[],""
267,"MetaCastOnMeleeKillPlayer","","[18320,18321,2876]",[18214],[300],1,0.055,0,[],""
268,"MetaCastOnDeathPlayer","","[18320,18343,2876]","[18215,18209]","[100,100]",1,0.055,0,[],""
269,"MetaCastOnCritPlayer","","[18320,18321,2876]",[18218],[100],1,0.055,0,[],""
270,"MetaCastWhenDamageTakenPlayer","","[18320,18321]",[18217],[30],1,0.055,0,[],""
271,"MetaCastWhenStunnedPlayer","","[18320,18321]",[18216],[50],1,0.055,0,[],""
272,"SupportExploitWeaknessPlayer","",[19873],[18279],[50],1,0.055,0,[],""
273,"SupportDevastatePlayer","",[18282],[],[],1,0.055,0,[],""
274,"SupportMetaCastOnShockPlayer","","[18210,18320,20277]",[18208],[10],1,0.055,0,[],""
275,"SupportMetaCastOnFreezePlayer","","[18210,18320,20277]",[18208],[10],1,0.055,0,[],""
276,"SupportMetaCastOnIgnitePlayer","","[18210,18320,20277]",[18208],[10],1,0.055,0,[],""
277,"SupportMetaCastOnMeleeKillPlayer","","[18210,18320,20277]","[18208,18238]","[10,50]",1,0.055,0,[],""
278,"SupportMetaCastOnDeathPlayer","","[18210,18320,18343,20277]",[18238],[150],1,0.055,0,[],""
279,"SupportMetaCastOnCritPlayer","","[18210,18320,20277]","[18238,18208]","[-20,10]",1,0.055,0,[],""
280,"SupportMetaCastWhenDamageTakenPlayer","","[18210,18320]",[18208],[10],1,0.055,0,[],""
281,"SupportMetaCastWhenStunnedPlayer","","[18210,18320]",[18208],[10],1,0.055,0,[],""
282,"MetaBarrierInvocationPlayer","",[2876],"[18209,18319]","[500,5]",1,0.055,0,[],""
283,"SupportBarrierInvocationPlayer","","[18210,18323,20277]",[18208],[10],1,0.055,0,[],""
284,"MetaElementalInvocationPlayer","",[2876],"[18209,20154,20155,20156]","[500,300,300,1200]",1,0.055,0,[],""
285,"SupportElementalInvocationPlayer","","[18210,18323,20277]",[18208],[10],1,0.055,0,[],""
286,"MetaCastOnDodgePlayer","","[18320,18321,2876]",[18333],[200],1,0.055,0,[],""
287,"SupportMetaCastOnDodgePlayer","","[18210,18320,20277]",[18208],[10],1,0.055,0,[],""
288,"MetaCastWhileChannellingPlayer","","[18320,18321]","[18337,18338]","[60,25]",1,0.055,0,[],""
289,"SupportMetaCastWhileChannellingPlayer","","[18210,18320]",[18208],[10],1,0.055,0,[],""
290,"MetaCastOnMeleeStunPlayer","","[18320,18321,2876]","[18339,18340]","[200,1000]",1,0.055,0,[],""
291,"SupportMetaCastOnMeleeStunPlayer","","[18210,18320,20277]",[18208],[10],1,0.055,0,[],""
292,"MtxCoinFlipInnocencePlayer","",[2876],[],[],1,0.055,0,[],""
293,"MtxCoinFlipPerandusPlayer","",[2876],[],[],1,0.055,0,[],""
294,"MtxCoinFlipSinPlayer","",[2876],[],[],1,0.055,0,[],""
295,"MtxCoinFlipSilverPlayer","",[2876],[],[],1,0.055,0,[],""
296,"MtxRaccoonTrashPlayer","",[2876],[],[],1,0.055,0,[],""
297,"LingeringIllusionPlayer",39,[2876],[],[],1,0.055,0,[],""
298,"LingeringIllusionSpawnPlayer",52,"[18378,19118,20830,2876]","[349,19112]","[600,20]",1,0.055,0,[],""
299,"GhostDancePlayer","",[2876],[8452],[5],1,0.055,0,[],""
300,"BindSpectrePlayer","",[2876],[645],[-82],1,0.055,0,[],""
301,"DominatingAuraPlayer",12,[],[18389],[1],1,0.055,0,[],""
302,"DominatingAuraMinionPlayer",27,[],[16459],[-30],1,0.055,0,[],""
303,"ShroudPlayer","",[],"[349,18418,18419]","[3000,50,100]",1,0.055,0,[],""
304,"UnloadAmmoPlayer",78,"[19779,18520,18623,2876]","[17924,18616,18677,20405,18446]","[1000,-30,160,60,7]",1,0.055,0,[],""
305,"ExplosiveGrenadePlayer","","[488,16269,4415,603,18520,18432,18623,6480,1953,20829]","[17924,18470,349,1065,18616,18677,20405,1816]","[1000,90,2500,80,-70,160,60,50]",1,0.055,0,[],""
306,"FlashGrenadePlayer","","[488,16269,4415,603,18520,8806,18432,18623,6480,1953,20829]","[17924,18470,349,6425,18463,18616,18677,20405,1816]","[1000,90,850,100,400,-70,160,60,50]",1,0.055,0,[],""
307,"ToxicGrenadePlayer",4,"[488,16269,4415,603,18520,18432,18623,6480,1953,18827,20829,21129]","[17924,18470,349,18616,18677,20405,1816]","[1000,90,2000,-70,160,60,50]",1,0.055,0,[],""
308,"ToxicGrenadeCloudPlayer",60,"[603,20393,20733,20900,21094]","[17924,349,18440,18445]","[1000,6000,20,160]",1,0.055,0,[349],1
309,"ToxicGrenadeCloudExplosionPlayer",5,"[603,20733]",[1065],[100],1,0.055,0,[349],1
310,"OilGrenadePlayer","","[488,16269,4415,603,18520,18432,18623,6480,1953,20829]","[17924,15226,18470,349,3070,18616,18677,20405,18441,20170,18443,18444,1816]","[1000,2000,90,1600,5000,-70,160,80,-20,-30,20,20,50]",16,0.14,0.0065,[],""
311,"ShockGrenadePlayer","","[488,16269,4415,603,18520,18432,18623,6480,1953,17747,20829]","[17924,18470,349,1067,18616,18677,20405,1816,17973]","[1000,90,1200,80,-70,160,60,50,50]",1,0.055,0,[],""
312,"PainOfferingPlayer","","[18623,20393]","[349,3070,17750,18616,18677,20405,19022]","[6000,6000,60,-70,160,60,1]",1,0.055,0,[],""
313,"CommandSkeletalReaversPlayer",85,"[18573,18623,18919,2876]","[18616,18677,20405]","[-70,160,60]",1,0.055,0,[],""
314,"CommandSkeletalSniperPlayer",85,"[18573,18623,18919,2876]","[18616,18677,20405]","[-70,160,60]",1,0.055,0,[],""
315,"CommandSkeletalFrostMagePlayer",85,"[18573,18623,18919,2876]","[18616,18677,20405]","[-70,160,60]",1,0.055,0,[],""
316,"CommandSkeletalStormMagePlayer",85,"[18573,18623,18919,2876]","[18616,18677,20405]","[-70,160,60]",1,0.055,0,[],""
317,"CommandSkeletalArsonistPlayer",85,"[18573,18596,18622,18623,18919,2876]","[18593,18616,18677,20405]","[30,-70,160,60]",2,0.055,0,[],""
318,"TempestFlurryPlayer",33,[603],"[17564,19834,17547,1193,1067,18519]","[1,2,5,4,60,200]",1,0.055,0,[],""
319,"TempestFlurryPlayerThirdStrike",13,[],[17948],[-35],1,0.055,0,[],""
320,"TempestFlurryPlayerFinalStrike",50,[21013],"[17948,1067,18694,1193]","[-45,40,100,2]",1,0.055,0,[],1
321,"StaggeringPalmPlayer","","[666,603,18711,18712]","[16270,17965,555]","[10,65,700]",1.941,0.1165,0.0067,[],""
322,"StaggeringPalmProjectilePlayer",47,"[488,4385,18899,17953,20733]",[18426],[1],1,0.055,0,[],""
323,"StaggeringPalmUnarmedProjectilePlayer",48,"[488,4385,18899,17953,20733]","[18426,555]","[1,700]",1.941,0.1165,0.0067,[],""
324,"ChargedStaffPlayer",39,[18586],[18585],[6000],0.233,0.0725,0.0049,[],""
325,"ChargedStaffShockwavePlayer",24,"[18635,603,20733]","[17750,18589,18839,1067]","[50,45,15,80]",1,0.055,0,[],""
326,"SiphoningStrikePlayer",86,"[1678,603,1288,104,18901]","[16270,17965,1193,18463]","[10,65,6,50]",1,0.055,0,[],""
327,"SiphoningStrikePulsePlayer",24,[20733],"[17750,1067]","[18,100]",1,0.055,0,"[104,1193]",""
328,"TempestBellPlayer","","[603,18644,18869,6896,1953,19046,2876,19854]","[18898,18602,18603,16270,349,19737,19009,19084]","[4,30,60,21,6000,8000,2,1]",1,0.055,0,[],""
329,"TempestBellSlamPlayer",4,[20733],[17750],[18],1,0.055,0,"[19046,18898,349,2876,19084,19737,18602,18603]",""
330,"TempestBellShockwavePlayer",24,[20733],"[17750,18881,18914]","[24,30,90]",1,0.055,0,"[19046,18898,349,2876,19084,19737]",1
331,"GenericMinionCommandPlayer","","[18919,7715,18623]",[],[],1,0.055,0,[],""
332,"FrozenLocusPlayer",40,"[18947,18963,18964,1953,19047,2876,20963]","[349,17547,20524]","[6000,15,1]",1,0.055,0,[],""
333,"FrozenLocusGroundPlayer",84,[20926],"[1066,17750,18440,18445]","[100,12,40,240]",1,0.055,0,[2876],""
334,"FrozenLocusExplodePlayer",5,"[603,20080,17581,19858,20733]","[17750,10085,555,18454]","[20,16,1300,50]",1.941,0.0347,0.0127,[],""
335,"BonestormPlayer",3,"[488,4415,5627,18623,18752,13986,18229]","[18426,19056,349,18616,18677,20405,18290,18889,20329,18519]","[1,60,10000,-70,160,60,300,40,20,240]",1.45,0.14,0.0095,[],""
336,"BonestormExplosionPlayer",5,"[20733,603]","[17750,20314,19000]","[5,7,40]",1.19,0.14,0.0095,"[18426,1427,1428]",""
337,"BoneCagePlayer","","[603,18623,18175]","[349,17750,17753,18630,18616,18677,20405,18857,18917,18176]","[1600,18,10,1,-70,160,60,100,1,50]",2.56,0.14,0.0095,[],""
338,"UnearthPlayer","",[18623],"[18880,17750,18632,349,18616,18677,20405]","[50,60,40,12000,-70,160,60]",1.26,0.14,0.0095,[],""
339,"PoisonBurstArrowPlayer",29,"[488,4415,6480,10057,816,18385,18623,18709,8806]","[18616,18677,20405]","[-70,160,60]",1,0.055,0,[],""
340,"PoisonBurstArrowCloudPlayer",92,"[603,20393,20733,20900,21094,3537]",[349],[3000],3.5,0.0927,0.032,[],""
341,"StormcallerArrowPlayer",29,"[488,4415,6480,10057,816,18385,18623,18709]","[1067,349,18616,18677,20405]","[20,1500,-70,160,60]",1,0.055,0,[],""
342,"StormcallerArrowBoltPlayer",28,"[603,20733]","[17750,1067,18694]","[10,80,800]",1,0.055,0,[],1
343,"LightningArrowArcPlayer",11,[],"[1067,166]","[60,2]",1,0.055,0,"[768,18643,17752]",""
344,"RipwireBallistaProjectilePlayer",69,"[488,4415,6480,10057,18175,1746,21130]","[18917,16614,11459,18426,8159,6703,2445,5221,1816,18176]","[2,1,80,5,10,40,55,100,50,250]",1,0.055,0,[],""
345,"LightningRodPlayer","","[488,816,18385,18623,603]","[349,17750,17753,18616,1067,18677,18651,20405]","[12000,20,20,-70,100,160,20,60]",1,0.055,0,[],""
346,"GasArrowPlayer",29,"[488,4415,6480,10057,816,18385,18623,13986,8806,18709,603]","[17750,18616,18677]","[18,-70,160]",1,0.055,0,[],""
347,"GasArrowGasDegenPlayer",60,"[603,20393,20733,20900,21094]","[349,18440,18445]","[4000,50,200]",1,0.055,0,[],1
348,"GasArrowGasExplosionPlayer",5,"[603,20733]",[1065],[100],1,0.055,0,[],1
349,"PlagueBearerNovaPlayer","","[18623,2231,18770,18827,20733,1598]","[17750,349,18616,18677,20405,18669,18463]","[18,0,-70,160,60,6,-80]",40,0.0927,0.032,[],""
350,"ElectrocutingArrowPlayer","","[488,4415,6480,10057,816,18385,13986,7241,18643]","[17547,349,1067,16633]","[-95,25000,50,1200]",1,0.055,0,[],""
351,"PerfectStrikePlayer",33,"[603,1953]","[18751,1065,18519,1862,18187,20712]","[300,40,360,-30,50,35]",1,0.055,0,[],""
352,"PerfectStrikeShockwavePlayer",34,"[189,20733]","[1065,1193]","[40,14]",1,0.055,0,"[18751,18187,18286]",1
353,"ShieldBlockPlayer","","[18623,18701,20708]","[18616,18677,20405,17635,18700,18702,16440,18290]","[-70,160,60,35,50,2000,4,250]",1,0.055,0,[],""
354,"ResonatingShieldPlayer","","[18623,18701,18230,18239]","[17750,18702,18616,18677,20405,20409]","[23,1000,-70,160,60,1]",1.21,0.1165,0.0067,[],""
355,"MagmaBarrierPlayer",39,"[18758,2876]","[18780,18781]","[500,750]",1,0.055,0,[],""
356,"MagmaSprayPlayer","","[1953,20733]","[17750,18688]","[22,180]",1.44,0.0927,0.0173,[],""
357,"VineArrowPlayer",4,"[488,816,18385,18623,8806]","[349,17750,17753,18616,18677,20405]","[6000,8,20,-70,160,60]",1,0.055,0,[],""
358,"SummonRhoaMountPlayer","",[18448],[18449],[12000],1,0.055,0,[],""
359,"SupportBurstingPlaguePlayer",37,[],"[18783,18785]","[200,10]",1,0.055,0,[],""
360,"PlagueBurstPlayer","","[603,18787]","[17750,18784,18786]","[18,100,100]",1,0.055,0,[],""
361,"SupportWallFortressPlayer","",[18834],"[18836,20598]","[100,-50]",1,0.055,0,[],""
362,"SupportElementalDischargePlayer",37,"[18867,18913]",[],[],1,0.055,0,[],""
363,"TriggeredElementalDischargePlayer","",[],"[18868,17750]","[100,20]",1,0.055,0,[],""
364,"RagingSpiritsPlayer","",[2876],"[2055,447,349,18859,18870,18878]","[10,20,4000,15,70,5]",1,0.055,0,[],""
365,"EnforcedWalkingPlayer","",[],[],[],1,0.055,0,[],""
366,"SandstormSwipePlayer",44,[2876],[349],[3000],1,0.055,0,[],""
367,"SandstormSwipeStormPlayer",25,"[603,1678,20733]","[17750,18885,12720,18887,18888,1878]","[14,40,-30,40,60,400]",1,0.055,0,[2876],""
368,"RemoteSpearMinePlayer",4,"[603,18623]","[17750,18907,18616,18677,20405]","[5,26,-70,160,60]",1,0.055,0,[],""
369,"RemoteSpearMineExplodePlayer",5,[20733],"[17750,17753,349]","[20,15,10000]",1,0.055,0,[],1
370,"SpearWindVortexPlayer","",[],"[17750,18908,18909]","[40,300,200]",1,0.055,0,[],""
371,"SpearInfusingStrikePlayer","",[603],"[18916,18929,16270]","[4,70,10]",1,0.055,0,[],""
372,"SpearLightningWarpPlayer","","[18623,603]","[18915,17750,18616,18677,20405]","[2000,30,-70,160,60]",1,0.055,0,[],""
373,"InfusedSpearMinePlayer","",[603],"[17750,349]","[20,10000]",1,0.055,0,[],""
374,"WindDancerPlayer",39,[2876],[18920],[3],1,0.055,0,[],""
375,"TriggeredWindDancerPlayer","","[104,19858]","[18924,17750,18925,18926,18927,555]","[100,16,50,100,50,500]",1,0.055,0,[],""
376,"ProfaneRitualPlayer","","[18623,3526]","[349,18994,17750,18616,18677,20405]","[2000,5,18,-70,160,60]",12,0.14,0.0087,[],""
377,"SoulOfferingPlayer","","[18623,20393]","[19026,18616,18677,20405,349]","[1,-70,160,60,4000]",1,0.055,0,[],""
378,"DarkEffigyPlayer","","[18999,822,18623,13547]","[828,830,18616,18677,20405,834]","[8000,120,-70,160,60,1]",1,0.055,0,[],""
379,"DarkEffigyProjectilePlayer","","[488,1746]","[16614,17750,17753,167]","[2,120,8,100]",0.84,0.055,0.009,[],""
380,"WeaponGrantedSummonSkeletalWarriorsPlayer",79,[18448],"[447,18449,19010]","[2,12000,2]",0,0.0927,0,[],""
381,"SupportMinionInstabilityPlayer","",[],[670],[15],1,0.055,0,[],""
382,"SupportFocusedCursePlayer","",[],[19054],[-30],1,0.055,0,[],""
383,"SupportRitualisticCursePlayer","",[],"[19054,2027]","[30,50]",1,0.055,0,[],""
384,"SpinningInfernoPlayer","","[9242,9012,4762,1953,603]","[16633,17547,1065]","[2100,48,70]",1,0.055,0,[],""
385,"ShockchainArrowPlayer",3,"[488,4415,6480,10057,816,18385,18623,18643,18709,18901,19412,1288]","[1067,18616,18677,20405]","[20,-70,160,60]",1,0.055,0,[],""
386,"ShockchainArrowBeamPlayer",11,[20733],"[1067,166]","[80,10]",1,0.055,0,"[19412,18643]",1
387,"ShockchainArrowExplosionPlayer",24,[20733],"[17750,1067]","[25,80]",1,0.055,0,"[18901,19412,18643]",1
388,"VaultingImpactPlayer","","[603,17953]","[16633,17547,17750,18463,19829,19924]","[1000,42,24,30,300,20]",1,0.055,0,[],""
389,"StormWavePlayer","","[603,18623]","[17750,17753,1067,18616,18677,20405]","[80,10,80,-70,160,60]",1,0.055,0,[],""
390,"MantraOfDestructionPlayer","","[18623,19854,2876]","[18898,19737,11188,18616,18677,20405,349,20898,3070]","[10,8000,1,-70,160,60,8000,7,6000]",1,0.055,0,[],""
391,"ElementalStormPlayer","","[1678,13190,603,14721,19233,675]","[14084,14133,1081,349,17750]","[250,50,1000,5000,18]",0.5625,0.14,0.0065,[],""
392,"ElementalStormFirePlayer",87,[],[],[],0.5875,0.14,0.0065,[],""
393,"ElementalStormLightningPlayer",88,[],[],[],0.5625,0.14,0.0065,[],""
394,"ElementalStormColdPlayer",89,[],[],[],0.5375,0.14,0.0065,[],""
395,"WarBannerPlayer","","[18623,2876]","[17750,19901,18616,18677,20405]","[40,10,-70,160,60]",1,0.055,0,[],""
396,"DefianceBannerPlayer","","[18623,2876]","[17750,19901,18616,18677,20405]","[40,10,-70,160,60]",1,0.055,0,[],""
397,"DreadBannerPlayer","","[18623,2876]","[17750,19901,18616,18677,20405]","[40,10,-70,160,60]",1,0.055,0,[],""
398,"HandOfChayulaPlayer",68,"[666,603]","[16270,17965,555]","[10,65,900]",1.941,0.1165,0.0067,[],""
399,"SupportHandOfChayulaPlayer",37,[19936],[],[],1,0.055,0,[],""
400,"FreezingWordPlayer","",[18623],"[17750,18616,18677,20405]","[38,-70,160,60]",1,0.055,0,[],""
401,"TriggeredFreezingWordExplosionPlayer",5,"[603,3063,20047,20733]","[17750,18454,555]","[16,100,1100]",1.941,0.0347,0.0127,[],""
