"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid","rid"
269,664,"",4733,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
270,665,"",4734,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
271,666,31,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
272,667,"","",[318],[4],[],"",[1],[14],"",[],"",[],[],[],[],"","","",""
273,668,27,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
274,669,"","",[318],[4],[],"",[4],[14],"",[],"",[],[],[],[],"","","",""
275,670,28,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
276,671,"","",[318],[4],[],"",[2],[14],"",[],"",[],[],[],[],"","","",""
277,672,29,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
278,673,"","",[318],[4],[],"",[3],[14],"",[],"",[],[],[],[],"","","",""
279,674,30,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
280,679,"",4735,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
281,680,"","",[346],[],"[6467,6666]","",[3],[37],"",[],"",[],[],[],[],"","",0,""
282,681,"","",[],[],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
283,682,"","",[],[],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
284,683,"","",[],[],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
285,684,"","",[],[],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
286,685,"",4736,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
287,686,"","","[346,1220,2673]",[],[6571],"","[5,-1,-5]",[37],"",[],"",[],[],[],[],"","",1,""
288,687,"","",[346],[],[6486],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
289,688,"","",[1220],[],"[6556,6573,6558,6559,6565,6571,6566,6591,6713,6855,6851,7150]","",[4],[37],"",[],"",[],[],[],[],"","",1,""
290,689,"","","[346,1300]",[],[6674],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
291,690,"","",[346],[],[6706],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
292,691,"","",[1220],[],"[6556,6573,6558,6559,6565,6571,6566,6591,6713,6855,6851,7150]","",[5],[37],"",[],"",[],[],[],[],"","",1,""
293,692,"",4737,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
294,693,"",4738,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
295,694,"",4739,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
296,695,"",4740,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
297,696,"",4741,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
298,697,"",4742,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
299,698,"",4743,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
300,699,"",4744,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
301,712,"",4745,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
302,713,"",4746,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
303,714,"",4747,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
304,715,"",4748,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
305,716,"",4749,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
306,717,"",4750,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
307,718,"",4751,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
308,719,"",4752,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
309,708,32,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
310,709,33,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
311,710,34,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
312,711,35,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
313,720,"","","[346,1300]",[],[6727],"","[2,1]",[37],"",[],"",[],[],[],[],"","",0,""
314,721,"","",[346],[],[6725],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
315,722,"",4753,[],"[7,8,56]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
316,724,"","",[346],[],"[6715,6717]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
317,725,"","","[346,1300]",[],[6724],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
318,726,"","",[346],[],[6712],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
319,727,"",4754,[],[25],[],"",[],"[7,8,21]","",[],"",[],[],[],[],"","","",""
320,729,36,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
321,728,"","",[1366],[23],[],"",[21],[13],"",[],"",[],[],[],[],"","","",""
322,731,"",4756,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
323,732,"",4757,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
324,733,"",4758,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
325,734,"",4759,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
326,735,"",4760,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
327,736,"",4761,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
328,737,"",4762,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
329,738,"","",[346],[],[6733],"",[-4],[37],"",[],"",[],[],[],[],"","",0,""
330,739,"","",[346],[],"[6723,6781]","",[2],[37],"",[],"",[],[],[],[],"","",0,""
331,740,"","",[346],[],[6452],"",[3],[37],"",[],"",[],[],[],[],"","",0,""
332,741,"","",[346],[],[6452],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
333,742,"","",[346],[],[6708],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
334,743,"","","[346,9183]",[],"[6535,7145]","","[1,118]",[37],"",[],"",[],[],[],[],"","",0,""
335,744,"","","[346,1300]",[],[6711],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
336,745,"",4763,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
337,746,"",4764,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
338,747,"",4765,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
339,748,"",4766,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
340,749,"",4767,[],"[7,8,6,56]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
341,750,"",4768,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
342,752,37,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
343,751,"","",[1366],[23],[],"",[22],[13],"",[],"",[],[],[],[],"","","",""
344,754,"",4769,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
345,756,"",4770,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
346,757,"","","[346,1300]",[],[6625],"","[2,2]",[37],"",[],"",[],[],[],[],"","",0,""
347,764,"","",[346],[],"[6674,6675,6676]","",[2],[37],"",[],"",[],[],[],[],"","",0,""
348,759,"",4771,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
349,760,"",4772,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
350,761,"",4773,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
351,762,"",4774,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
352,763,"",4775,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
353,765,"",4781,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
354,766,"",4782,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
355,767,"",4783,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
356,768,"",4784,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
357,769,"",4776,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
358,770,"",4777,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
359,771,"",4778,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
360,772,"",4779,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
361,773,"",4780,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
362,774,"",4785,[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
363,775,"",4786,[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
364,776,"",4787,[],"[9,11,12,32,10,7,8,56]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
365,777,"",4788,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
366,778,"",4789,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
367,779,"",4790,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
368,780,"",4791,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
369,781,"",4792,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
370,782,"",4793,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
371,783,"",4794,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
372,784,"",4795,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
373,785,"",4796,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
374,786,"","","[346,4586,12417,17507]",[],"[6448,7139]","","[1,1,-1,1]",[37],"",[],"",[],[],[],[],"","",0,""
375,787,"",4797,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
376,788,"","",[346],[],"[6604,6650]","",[9],[37],"",[],"",[],[],[],[],"","",0,""
377,793,"",4798,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
378,794,"",4799,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
379,795,"",4800,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
380,796,"",4801,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
381,797,"",4802,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
382,798,"",4803,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
383,799,"",4804,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
384,800,"",4805,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
385,801,"",4806,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
386,802,"",4807,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
387,803,"",4808,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
388,804,"",4809,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
389,805,"",4810,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
390,806,"",4811,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
391,807,"",4812,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
392,808,"",4813,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
393,809,"",4814,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
394,810,"",4815,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
395,811,"",4816,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
396,812,"",4817,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
397,813,39,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
398,814,40,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
399,815,41,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
400,816,42,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
401,817,"",4818,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
402,819,"","",[1366],[23],[],"",[23],[13],"",[],"",[],[],[],[],"","","",""
403,820,"",4819,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
404,821,"",4820,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
405,822,"",4821,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
406,823,"",4822,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
407,824,"",4823,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
408,825,"",4824,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
409,826,"",4825,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
410,827,"",4826,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
411,828,"",4827,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
412,829,"",4828,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
413,830,"",4829,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
414,832,"","","[346,1300]",[],[6491],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
415,833,"",4830,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
416,834,"","",[346],[],[6734],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
417,835,"","","[346,4828]",[],[6735],"","[1,1]",[37],"",[],"",[],[],[],[],"","",0,""
418,836,"","",[1220],[],"[6556,6573,6558,6559,6565,6571,6566,6591,6713,6855,6851,7150]","",[7],[37],"",[],"",[],[],[],[],"","",1,""
419,837,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-2],[37],"",[],"",[],[],[],[],"","",0,""
420,838,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-3],[37],"",[],"",[],[],[],[],"","",0,""
421,839,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-4],[37],"",[],"",[],[],[],[],"","",0,""
422,840,"","",[1366],[23],[],"",[24],[13],"",[],"",[],[],[],[],"","","",""
423,841,"",4831,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
424,842,"","","[346,1300]",[],[6625],"","[3,3]",[37],"",[],"",[],[],[],[],"","",0,""
425,843,"",4833,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
426,844,"",4832,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
427,845,"","",[318],[4],[],"",[5],[14],"",[],"",[],[],[],[],"","","",""
428,846,"",4835,[],"[11,9,10,12,32]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
429,847,"",4834,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
430,848,"","",[346],[],[6671],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
431,849,44,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
432,850,"",4836,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
433,851,"",4837,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
434,852,"",4838,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
435,853,"",4839,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
436,854,"",4840,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
437,858,"","",[1220],[],"[6556,6573,6558,6559,6565,6571,6566,6591,6713,6855,6851,7150]","",[8],[37],"",[],"",[],[],[],[],"","",1,""
438,859,"",4841,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
439,860,"",4842,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
440,861,"",4843,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
441,862,"",4844,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
442,863,"",4845,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
443,864,"",4846,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
444,865,"",4847,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
445,866,"",4848,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
446,867,"",4849,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
447,868,"",4850,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
448,869,"",4851,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
449,870,"",4852,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
450,871,"",4853,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
451,872,"",4854,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
452,873,"",4855,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
453,874,"",4856,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
454,876,"","",[1366],[23],[],"",[26],[13],"",[],"",[],[],[],[],"","","",""
455,877,"",4857,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
456,878,"",4858,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
457,879,"",4859,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
458,880,"",4860,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
459,881,"",4861,[],[6],[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
460,882,"",4862,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
461,885,"",4863,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
462,886,45,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
463,887,"",4864,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
464,888,"",4865,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
465,890,"",4866,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
466,891,"",4867,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
467,892,"",4868,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
468,893,"",4869,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
469,895,"",4870,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
470,896,"",4871,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
471,897,"",4872,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
472,898,"",4873,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
473,899,"",4874,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
474,900,"",4875,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
475,901,46,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
476,902,"",4876,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
477,903,"",4877,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
478,904,"",4878,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
479,905,"",4879,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
480,906,"",4880,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
481,907,"",4881,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
482,908,"",4882,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
483,909,"",4883,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
484,910,"",4884,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
485,911,"",4885,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
486,912,"",4886,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
487,913,"",4887,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
488,914,"",4888,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
489,915,"",4889,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
490,918,47,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
491,919,"",4890,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
492,920,"",4891,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
493,921,"",4892,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
494,922,"",4893,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
495,923,"",4894,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
496,924,"",4895,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
497,925,"",4896,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
498,926,"",4897,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
499,927,"",4898,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
500,928,"",4899,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
501,929,"",4900,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
502,930,"",4901,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
503,931,"",4902,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
504,932,"",4903,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
505,933,"",4904,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
506,934,"","",[1366],[23],[],"",[27],[13],"",[],"",[],[],[],[],"","","",""
507,935,"",4905,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
508,936,"",4906,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
509,937,"",4907,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
510,938,"",4908,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
511,939,"","","[346,1300,1723,9314]",[],"[6536,6636]","","[-6,1,1,-1]",[37],"",[],"",[],[],[],[],"","",0,""
512,940,48,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
513,941,"",4909,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
514,942,"","",[346],[],"[6674,6675,6676]","",[3],[37],"",[],"",[],[],[],[],"","",0,""
515,943,"","",[346],[],"[6674,6675,6676]","",[4],[37],"",[],"",[],[],[],[],"","",0,""
516,944,49,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
517,945,50,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
518,946,51,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
519,947,52,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
520,948,53,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
521,949,54,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
522,957,"",4912,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
523,958,"",4913,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
524,959,"",4914,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
525,960,"",4915,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
526,961,"",4916,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
527,962,"",4917,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
528,963,"",4918,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
529,964,"",4919,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
530,965,"",4920,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
531,966,"",4921,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
532,967,"",4922,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
533,968,"",4923,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
534,969,"",4924,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
535,970,"",4925,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
536,971,"",4926,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
537,972,"",4927,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
538,973,"",4928,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
539,974,"",4929,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
540,975,"",4930,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
541,976,"",4931,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
542,977,"",4932,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
543,978,"",4933,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
544,979,"",4934,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
545,980,"",4935,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
546,981,"",4936,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
547,950,"",4910,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
548,982,"",4911,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
549,984,"","",[1366],[23],[],"",[28],[13],"",[],"",[],[],[],[],"","","",""
