"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","i32","i32","i32","row","rid","rid","i32","[rid]","i32","rid","i32","rid","bool","i32","i32","i32"
502,348,12,"Soul Cores",[3834],[],[3836],"","",3,"",3836,[10734],"","","",[],[],4205,[],4205,"","",0,"",-805306368,161,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
503,348,13,"Temple of Kopec",[3896],[],[4828],"",4828,6,"",4828,[10770],"","","",[],[],4205,[],4205,"","",0,"",570425344,162,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
504,348,14,"Kingsmarch",[72],[],[4649],"",4649,6,"",4649,[10795],"","","",[],[],4205,[],4205,"","",0,"",1778384896,162,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
505,348,15,"Travel to Kingsmarch",[72],[4621],[4650],"triggerer.AreaTransitionTo(C_G1_1); triggerer.FinishNPCChat();","",6,"",4650,[10796],"","","",[],[],4205,[],4205,"","",0,"",1442840576,163,16777216,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
506,348,16,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1442840576,163,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
507,348,17,"Currency Exchange",[4621],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1778384896,163,0,52,1,"",52,[],52,"",0,"","",0,-16843010,-16843010
508,348,18,"Introduction",[3818],[3771],"[2876,0]","",2876,3,"",2876,[10751],"","","",[],[],4205,[],4205,"","",0,"",-1107296256,163,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
509,348,19,"The Jungle",[3771],[4264],[2879],"","",3,"",2879,[10752],"","","",[],[],4205,[],4205,"","",0,"",369098752,164,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
510,348,20,"Large Soul Core",[3764],[3758],[2878],"",2878,6,"",2878,[10750],"","","",[],[],4205,[],4205,"","",0,"",2013265920,164,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
511,348,21,"Setting Sail Reward",[3965],[],[5085],"",5085,7,22,5085,[],"","","",[],[],4205,[],4205,"","",0,"",-1040187392,164,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
512,355,0,"The Ziggurat Refuge",[59],[],[4844],"",4844,6,"",4844,[10809],"","","",[],[],4205,[],4205,"","",0,"",469762048,165,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
513,388,0,"Powering the Mechanism",[],"[3764,0]","[4033,0]","",4033,6,"",4033,[10733],"","","",[],[],4205,[],4205,"","",0,"",-1677721600,165,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
514,388,1,"Soul Cores",[],[],[4034],"","",3,"",4034,[10734],"","","",[],[],4205,[],4205,"","",0,"",-1140850688,165,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
515,388,2,"The Matlan Waterways",[],[],[4035],"","",3,"",4035,[10735],"","","",[],[],4205,[],4205,"","",0,"",134217728,166,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
516,388,3,"The Spillways",[4035],[],[2877],"","",3,"",2877,[10753],"","","",[],[],4205,[],4205,"","",0,"",1442840576,166,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
517,391,0,"Opening the Machinarium",[],[],[],"triggerer.FinishNPCChat(); triggerer.SetQuestFlag( AlvaG3MachinariumSeen );",3840,6,"",3840,[10741],"","","",[],[],4205,[],4205,"","",0,"",838860800,167,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
518,391,1,"Small Soul Core",[],[],[4037],"","",3,"",4037,[10742],"","","",[],[],4205,[],4205,"","",0,"",1946157056,167,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
519,391,2,"The Stone Men",[],[],[4036],"","",3,"",4036,[10743],"","","",[],[],4205,[],4205,"","",0,"",-1308622848,167,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
520,391,3,"Xyclucian",[72],[],[4038],"","",3,"",4038,[10744],"","","",[],[],4205,[],4205,"","",0,"",-134217728,167,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
521,392,0,"The Generators",[],[],[3843],"",3843,6,"",3843,[10747],"","","",[],[],4205,[],4205,"","",0,"",939524096,168,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
522,393,0,"The Sealed Gate",[],[],[3848],"ForEachOfType( \""Metadata/Terrain/Gallows/Act3/3_town/Objects/SunkenCityEntrance\"", { DirtyTransition(  ); } );",3848,3,"",3848,[10765],"","","",[],[],4205,[],4205,"","",0,"",1476395008,169,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
523,393,1,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1476395008,169,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
524,393,2,"Currency Exchange",[4621],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1811939328,169,0,52,1,"",52,[],52,"",0,"","",0,-16843010,-16843010
525,396,0,"Help",[2783],[2785],[2785],"triggerer.FinishNPCChat(); triggerer.ForceInteractWithNPC( globals.doryani_chamber );",2785,6,"",2785,[12690],"","","",[],[],4205,[],4205,"","",0,"",1778384896,170,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
526,396,1,"Start Talking",[2784],[2786],[2786],"triggerer.FinishNPCChat(); globals.alva_chamber.SetStateTo( alva_trapped, 3 );",2786,6,"",2786,[12691],"","","",[],[],4205,[],4205,"","",0,"",1744830464,171,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
527,357,0,"Introduction",[],[3818],[],"triggerer.FinishNPCChat(); triggerer.SetQuestFlag( OswaldG3IntroSeen ); DirtyTransition();",3818,3,"",3818,[10719],"","","",[],[],4205,[],4205,"","",0,"",1073741824,172,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
528,357,1,"The Azakh-Kul",[72],[],[3819],"","",3,"",3819,[10720],"","","",[],[],4205,[],4205,"","",0,"",-1912602624,172,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
529,357,2,"Ziggurat Encampment",[3771],[],[3820],"","",3,"",3820,[10718],"","","",[],[],4205,[],4205,"","",0,"",-1107296256,172,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
530,357,3,"Treasure Hunters",[3771],[],[3821],"","",3,"",3821,[10814],"","","",[],[],4205,[],4205,"","",0,"",301989888,173,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
531,357,4,"Kingsmarch",[3771],[],[3822],"","",3,"",3822,[10815],"","","",[],[],4205,[],4205,"","",0,"",1107296256,173,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
532,357,5,"The Drowned City",[3765],"[3847,0]",[3847],"",3847,6,"",3847,[10762],"","","",[],[],4205,[],4205,"","",0,"",-1241513984,173,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
533,357,6,"Time Travel",[4646],[],[4655],"","",3,"",4655,[10939],"","","",[],[],4205,[],4205,"","",0,"",0,174,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
534,357,7,"Doryani's Capture",[3907],[],[4656],"",4656,3,"",4656,[10940],"","","",[],[],4205,[],4205,"","",0,"",805306368,174,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
535,357,8,"The Molten Vault",[4671],[],[4812],"","",3,"",4812,[10817],"","","",[],[],4205,[],4205,"","",0,"",-2080374784,174,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
536,357,9,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",2,"",-2080374784,174,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
537,357,10,"Treasures of Utzaal",[3768],[4677],[4671],"",4671,6,"",4671,[10816],"","","",[],[],4205,[],4205,"","",0,"",-167772160,174,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
538,357,11,"The Hammer",[4676],[4677],[4677],"globals.craftingbenchthreetoone.DirtyTransition();",4677,6,"",4677,[10818],"","","",[4079],[],4205,[],4205,"","",0,"",-1174405120,175,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
539,357,12,"Treasures of Utzaal Reward",[4677],[4864],[4865],"",4865,7,19,4865,[],"","","",[],[],4205,[],4205,"","",0,"",570425344,176,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
540,357,13,"Queen of Filth",[4802],[],[2880],"","",3,"",2880,[10721],"","","",[],[],4205,[],4205,"","",0,"",1912602624,176,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
541,361,0,"Introduction",[],[],[3824],"",3824,3,"",3824,[10729],"","","",[],[],4205,[],4205,"","",0,"",-1845493760,176,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
542,361,1,"Apus",[],[],[4059],"","",3,"",4059,[10730],"","","",[],[],4205,[],4205,"","",0,"",-1107296256,176,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
543,361,2,"The Drained Lake",[3765],[],[4657],"","",3,"",4657,[11000],"","","",[],[],4205,[],4205,"","",0,"",301989888,177,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
544,361,3,"The Azak Tribe",[3765],[],[3845],"",3845,3,"",3845,[10757],"","","",[],[],4205,[],4205,"","",0,"",1644167168,177,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
545,361,4,"The Time Portal",[4646],[],[4658],"",4658,3,"",4658,[11002],"","","",[],[],4205,[],4205,"","",0,"",-1275068416,177,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
546,361,5,"Doryani's Capture",[3907],[],[4659],"",4659,3,"",4659,[11001],"","","",[],[],4205,[],4205,"","",0,"",-469762048,177,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
547,361,6,"The Orok Tribe",[3750],[],[3832],"",3832,6,"",3832,[10827],"","","",[],[],4205,[],4205,"","",0,"",872415232,178,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
548,361,7,"Poison Alchemy",[3901],[],[3905],"",3905,6,"",3838,[10739],"","","",[],[],4205,[],4205,"","",0,"",-2080374784,178,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
549,361,8,"The Bog Witch, Slain",[3786],[3787],[3787],"",3787,6,"",3787,[10760],"","","",[],[],4205,[],4205,"","",0,"",-268435456,178,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
550,361,9,"Local Knowledge",[],[],[],"triggerer.SendOpenScreen( WaypointScreen, 0, 2 );","",6,"",72,[],"","","",[],[],4205,[],4205,"","",0,"",2013265920,179,16777216,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
551,361,10,"The Search",[3834],[],[3837],"",3837,6,"",3837,[10829],"","","",[],[],4205,[],4205,"","",0,"",-1476395008,179,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
552,361,11,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",-1476395008,179,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
553,361,12,"Disenchant Items",[],[],[],"","",13,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",-1409286144,179,0,52,1,"",52,[],52,"",0,"","",0,-16843010,-16843010
554,361,13,"Den of Snakes Reward",[3905],"[3782,0,0,0,4685,0,0,0,4687,0,0,0]",[3904],"",3904,7,18,72,[],"","","",[],[],4205,[],4205,"","",0,"",-1140850688,180,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
555,361,14,"Tribal Vengeance Reward",[3787],[3778],"[3777,0]","",3777,7,20,3777,[],"","","",[],[],4205,[],4205,"","",0,"",771751936,181,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
556,361,15,"My Son Reward",[3897],[4869],[4868],"",4868,7,17,4868,[],"","","",[],[],4205,[],4205,"","",0,"",2080374784,181,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
557,361,16,"Son",[5005],[],[2848],"","",3,"",2848,[11005],"","","",[],[],4205,[],4205,"","",0,"",-1241513984,181,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
558,362,0,"Dangers of the Jungle",[],[],[3825],"","",3,"",3825,[10731],"","","",[],[],4205,[],4205,"","",0,"",67108864,182,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
559,362,1,"Infested Barrens",[3750],[],[4375],"","",3,"",4375,[10993],"","","",[],[],4205,[],4205,"","",0,"",1476395008,182,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
560,362,2,"The Matlan Waterways",[72],[],[3826],"","",3,"",3826,[10826],"","","",[],[],4205,[],4205,"","",0,"",-2013265920,182,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
561,362,3,"Jungle Ruins",[3641],[],[3827],"","",3,"",3827,[10828],"","","",[],[],4205,[],4205,"","",0,"",-738197504,182,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
562,362,4,"The Venom Crypts",[3750],[],[4380],"","",3,"",4380,[10994],"","","",[],[],4205,[],4205,"","",0,"",671088640,183,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
563,362,5,"The Wetlands",[3642],[],[3828],"","",3,"",3828,[10736],"","","",[],[],4205,[],4205,"","",0,"",1946157056,183,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
564,362,6,"The Ruin",[3752],[],[4379],"","",3,"",4379,[10998],"","","",[],[],4205,[],4205,"","",0,"",-1207959552,183,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
565,362,7,"The Azak Bog",[3642],[],[4377],"","",3,"",4377,[10996],"","","",[],[],4205,[],4205,"","",0,"",67108864,184,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
566,362,8,"Door in the Jungle",[3750],[],[4376],"","",3,"",4376,[10995],"","","",[],[],4205,[],4205,"","",0,"",1543503872,184,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
567,362,9,"The Lake",[3641],[3765],[4378],"","",3,"",4378,[10997],"","","",[],[],4205,[],4205,"","",0,"",-1342177280,184,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
568,390,0,"Poison Alchemy",[3899],[],[3838],"",3838,6,"",3838,[10738],"","","",[],[],4205,[],4205,"","",0,"",-536870912,184,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
569,389,0,"My Son",[3897],[],[4870],"",4870,6,"",4870,[11003],"","","",[],[],4205,[],4205,"","",0,"",536870912,185,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
570,389,1,"Apus",[4870],[],[4871],"",4871,6,"",4871,[11004],"","","",[],[],4205,[],4205,"","",0,"",1342177280,185,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
571,389,2,"My Son Reward",[3897],[4869],[4868],"",4868,7,17,4868,[],"","","",[],[],4205,[],4205,"","",0,"",-2147483648,185,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
572,398,0,"Ignagduk, the Bog Witch",[],[],[3846],"",3846,6,"",3846,[10759],"","","",[],[],4205,[],4205,"","",0,"",-771751936,185,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
573,398,1,"The Bog Witch, Slain",[3786],[3787],[3787],"",3787,6,"",3787,[10760],"","","",[],[],4205,[],4205,"","",0,"",301989888,186,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
574,398,2,"The Azak Bog",[],[],[4377],"","",3,"",4377,[10996],"","","",[],[],4205,[],4205,"","",0,"",838860800,186,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
575,399,0,"The Monkey God","[4672,0]",[],[4673],"",4673,6,"",4673,[10821],"","","",[],[],4205,[],4205,"","",0,"",-1845493760,186,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
576,399,1,"The Monkey God",[4672],[4671],[4673],"",4673,6,"",4673,"[10822,10823]","","","",[],[],4205,[],4205,"","",0,"",-503316480,186,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
577,399,2,"Kamasa",[4673],[],[4813],"","",3,"",4813,[10824],"","","",[],[],4205,[],4205,"","",0,"",570425344,187,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
578,399,3,"Kamasa's Greed",[4813],[],[4814],"","",3,"",4814,[10825],"","","",[],[],4205,[],4205,"","",0,"",1912602624,187,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
579,382,0,"Ravaged Corpse",[],[],[3897],"globals.secret_room_marker.DirtyStateMachine();",72,3,"",72,[10924],"","",1,[],[],4205,[],4205,"","",0,"",335544320,188,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
580,383,0,"Research Journal",[],[],[3779],"",72,3,"",72,[10712],"","",1,[],[],4205,[],4205,1,"",0,"",1476395008,188,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
581,384,0,"Expedition Logbook",[],[],[3780],"",72,3,"",72,[10714],"","",1,[],[],4205,[],4205,1,"",0,"",-1610612736,188,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
582,385,0,"Expedition Logbook",[],[],[2819],"",72,3,"",72,[10713],"","",1,[],[],4205,[],4205,1,"",0,"",-1073741824,188,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
583,387,0,"Stone Tablet",[],[],[3815],"",72,3,"",72,[10813],"","",1,[],[],4205,[],4205,1,"",0,"",-67108864,188,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
584,400,0,"Alva's Journal",[],[],[3851],"",72,3,"",72,[10837],"","",1,[],[],4205,[],4205,1,"",0,"",1006632960,189,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
585,386,0,"Stone Tablet",[],[],[3852],"",72,3,"",72,[10715],"","",1,[],[],4205,[],4205,1,"",0,"",1543503872,189,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
586,403,0,"Rejoice!",[],[],[3860],"",72,3,"",72,[10839],"","",1,[],[],4205,[],4205,1,"",0,"",-1879048192,189,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
587,418,0,"Introduction",[],[],[4213],"triggerer.FinishNPCChat(); triggerer.SetQuestFlag( FreyaHartlinIntroHeardAudio );",4213,3,"",4213,[11132],"","","",[],[],4205,[],4205,"","",0,"",1442840576,190,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
588,418,1,"Totems",[],[],[4214],"","",3,"",4214,[11133],"","","",[],[],4205,[],4205,"","",0,"",-2046820352,190,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
589,418,2,"Verisium",[],[],[4215],"","",3,"",4215,[11134],"","","",[],[],4205,[],4205,"","",0,"",-1174405120,190,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
590,418,3,"Runes",[4215],[],[4216],"","",3,"",4216,[11135],"","","",[],[],4205,[],4205,"","",0,"",-134217728,190,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
591,418,4,"Kedge Bay",[],[],[4217],"","",3,"",4217,[11136],"","","",[],[],4205,[],4205,"","",0,"",771751936,191,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
592,418,5,"Son's Location",[],[],[4218],"","",3,"",4218,[11137],"","","",[],[],4205,[],4205,"","",0,"",1845493760,191,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
593,418,6,"Captain Hartlin's Death",[4286],[],[4219],"",4219,6,"",4219,[11138],"","","",[],[],4205,[],4205,"","",0,"",-805306368,191,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
594,418,7,"Captain Hartlin's Death",[4284],[4219],[4283],"",4283,6,"",4283,[11139],"","","",[],[],4205,[],4205,"","",0,"",268435456,192,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
595,418,8,"Blacksmith",[4216],[],[4221],"","",3,"",4221,[11140],"","","",[],[],4205,[],4205,"","",0,"",1476395008,192,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
596,418,9,"Dannig","[4221,0]",[],[4222],"","",3,"",4222,[11141],"","","",[],[],4205,[],4205,"","",0,"",-1476395008,192,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
597,418,10,"Verisium Spikes",[4284],[],[4223],"","",6,"",4223,[11142],"","","",[],[],4205,[],4205,"","",0,"",-100663296,192,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
598,406,0,"Ancient Carving",[],[],[3909],"",72,3,"",72,[10925],"","",1,[],[],4205,[],4205,1,"",0,"",1006632960,193,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
599,407,0,"Old Carving",[],[],[3910],"",72,3,"",72,[10926],"","",1,[],[],4205,[],4205,1,"",0,"",1979711488,193,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
600,408,0,"Weathered Carving",[],[],[3911],"",72,3,"",72,[10927],"","",1,[],[],4205,[],4205,1,"",0,"",-1140850688,193,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
601,409,0,"Recent Carving",[],[],[3912],"",72,3,"",72,[10928],"","",1,[],[],4205,[],4205,1,"",0,"",-67108864,193,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
602,420,0,"The Blood Crucible",[],[3809],[4019],"",4019,6,"",4019,[10934],"","","",[],[],4205,[],4205,"","",0,"",1409286144,194,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
603,420,1,"The Blood Crucible",[3809],[],[4019],"",4019,6,"",4019,[10935],"","","",[],[],4205,[],4205,"","",0,"",-2080374784,194,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
604,421,0,"Read",[],[],[],"","",3,"",72,[10962],"","","",[],[],4205,[],4205,1,"",0,"",-1610612736,194,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
605,421,1,"Read",[],[],[],"","",3,"",72,[10963],"","","",[],[],4205,[],4205,1,"",0,"",-1342177280,194,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
606,421,2,"Read",[],[],[],"","",3,"",72,[10964],"","","",[],[],4205,[],4205,1,"",0,"",-1073741824,194,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
607,421,3,"Read",[],[],[],"","",3,"",72,[10965],"","","",[],[],4205,[],4205,1,"",0,"",-805306368,194,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
608,421,4,"Read",[],[],[],"","",3,"",72,[10966],"","","",[],[],4205,[],4205,1,"",0,"",-536870912,194,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
609,421,5,"Read",[],[],[],"","",3,"",72,[10967],"","","",[],[],4205,[],4205,1,"",0,"",-268435456,194,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
610,421,6,"Read",[],[],[],"","",3,"",72,[10968],"","","",[],[],4205,[],4205,1,"",0,"",0,195,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
611,421,7,"Read",[],[],[],"","",3,"",72,[10969],"","","",[],[],4205,[],4205,1,"",0,"",268435456,195,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
612,421,8,"Read",[],[],[],"","",3,"",72,[10970],"","","",[],[],4205,[],4205,1,"",0,"",536870912,195,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
613,421,9,"Read",[],[],[],"","",3,"",72,[10971],"","","",[],[],4205,[],4205,1,"",0,"",805306368,195,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
614,421,10,"Read",[],[],[],"","",3,"",72,[10972],"","","",[],[],4205,[],4205,1,"",0,"",1073741824,195,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
615,421,11,"Read",[],[],[],"","",3,"",72,[10973],"","","",[],[],4205,[],4205,1,"",0,"",1342177280,195,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
616,421,12,"Read",[],[],[],"","",3,"",72,[10974],"","","",[],[],4205,[],4205,1,"",0,"",1610612736,195,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
617,429,0,"[DNT] Introduction",[],[],[4450],"triggerer.FinishNPCChat(); SetMonsterBehaviour( NPCFollower ); HideNPCMarker();",4450,6,"",4450,[11292],"","","",[],[],4205,[],4205,"","",0,"",1241513984,196,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
618,429,1,"[DNT] Twilight Order",[],[],[5044],"triggerer.FinishNPCChat(); SetMonsterBehaviour( NPCFollower ); HideNPCMarker();","",3,"",5044,[11293],"","","",[],[],4205,[],4205,"","",0,"",-1778384896,196,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
619,429,2,"[DNT] Crucifixion",[],[],[5045],"triggerer.FinishNPCChat(); SetMonsterBehaviour( NPCFollower ); HideNPCMarker();","",3,"",5045,[11294],"","","",[],[],4205,[],4205,"","",0,"",-603979776,196,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
620,449,0,"Investigate Platform",[],[],[3816],"triggerer.FinishNPCChat(); CallOnBoth(activate_lift);","",6,"",72,[],"","","",[],[],4205,[],4205,"","",0,"",-2046820352,197,16777216,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
621,449,1,"Trapped in the Temple",[],[],[2770],"","",3,"",2770,[10805],"","","",[],[],4205,[],4205,"","",0,"",-738197504,197,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
622,449,2,"The Sun",[],[],[2769],"","",3,"",2769,[10806],"","","",[],[],4205,[],4205,"","",0,"",100663296,198,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
623,450,0,"Ancient Scrawl",[],[],[4692],"",72,3,"",72,[],"","",1,[],[],4205,[],4205,1,"",0,"",905969664,198,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
624,373,0,"Ancient Weapon",[],[2783],[2783],"triggerer.FinishNPCChat(); triggerer.ForceInteractWithNPC( globals.alva_chamber );",2783,6,"",2783,[11828],"","","",[],[],4205,[],4205,"","",0,"",771751936,199,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
625,373,1,"Communion with the Beast",[2785],[2784],[2784],"triggerer.FinishNPCChat(); triggerer.ForceInteractWithNPC( globals.alva_chamber );",2784,6,"",2784,[11829],"","","",[],[],4205,[],4205,"","",0,"",-1577058304,199,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
626,365,0,"The Ruins of Utzaal",[],[],[4732],"",4732,6,"",4732,[11830],"","","",[],[],4205,[],4205,"","",0,"",-335544320,199,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
627,365,1,"Utzaal",[4732],[],[4733],"","",3,"",4733,[11831],"","","",[],[],4205,[],4205,"","",0,"",469762048,200,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
628,365,2,"The Beast",[4732],[],[4734],"","",3,"",4734,[11832],"","","",[],[],4205,[],4205,"","",0,"",1275068416,200,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
629,371,0,"",[],[4845],[],"",4845,3,"",4845,[],"","","",[],[],4205,[],4205,"","",0,"",1543503872,200,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
630,367,0,"Shelter","[3808,0]",[4955],[4955],"",4955,6,"",4955,[11839],"","","",[],[],4205,[],4205,"","",0,"",-1107296256,200,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
