"rownum","i32","[rid]","[rid]","i32","i32","i32","i32","i32","bool","i32","i32","i32","bool","bool","[rid]","i32","i32","i32","i32","i32","i32","bool","bool","i32","i32","bool","i32","bool","rid","[i32]","i32","bool","bool","rid","bool","[i32]","bool","bool","rid","bool","bool","[rid]","bool","bool","bool","bool"
621,626,[4735],[],700,3,3,55,17,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[180],"",1,10,"","",[],"","","",""
622,627,[4582],[],300,3,3,37,17,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,"","","",[],"","","",""
623,628,[4750],[],150,3,3,51,18,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[200],"",1,"","","",[],"","","",""
624,629,[4751],[],150,3,3,51,18,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[200],"",1,"","","",[],"","","",""
625,630,[],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
626,631,[],[],0,2,3,16,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",170,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
627,632,[4871],[],150,2,3,35,0,1,3,2,100,1,"",[],1,0,4,0,1,0,"","",250,7,"",33,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
628,633,[4872],[],150,2,3,45,0,1,3,2,100,1,"",[],1,0,4,0,1,0,"","",250,7,"",33,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
629,634,[4873],[],0,3,3,50,20,1,3,10,0,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
630,635,[4723],[],100,2,3,19,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",240,7,"",40,"",1617,[],4,1,1,"","",[],"",1,"",1,"",[],"","","",""
631,636,[4729],[],0,1,2,11,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
632,637,[],[],0,1,2,11,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,15,"","",[],"","","",""
633,638,[],[],0,2,2,25,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
634,639,[4779],[],700,3,2,46,8,1,6,2,100,1,"",[],1,0,2,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","",""
635,640,[],[],0,2,3,60,0,1,3,2,0,1,"",[],1,0,2,0,1,0,1,"",200,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
636,641,[4772],[],0,1,3,11,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
637,642,[4773],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"",1632,[100],1,1,1,"","",[],"",1,"",1,"",[],"","","",""
638,643,[],[],0,1,2,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
639,644,[],[],0,1,2,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
640,645,[],[],0,1,2,25,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
641,646,[4767],[],0,1,4,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
642,647,[4770],[],0,2,3,30,0,1,6,2,100,"","",[],3,0,4,0,1,0,"","",45,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
643,648,[4771],[],0,2,3,30,0,1,6,2,100,"","",[],3,0,4,0,1,0,"","",45,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
644,649,[],[],0,3,3,60,140,1,6,3,100,"","",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
645,650,[],[],0,1,4,10,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
646,651,[4792],[],0,1,2,15,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
647,652,[4793],[],0,1,2,15,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
648,653,[4776],[],0,1,4,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
649,654,[4777],[],0,1,4,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
650,655,[4741],[],500,1,2,37,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
651,656,[],[],0,2,2,25,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
652,659,[],[],0,2,2,25,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
653,666,[],[],0,2,2,25,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
654,670,[],[],0,2,2,25,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
655,677,[4829],[],0,1,4,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
656,678,[4859],[],100,2,3,20,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",160,7,"",33,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
657,679,[],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
658,680,[4897],[],0,1,3,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
659,681,[4907],[],150,3,3,25,30,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
660,682,[14],[],0,1,3,40,0,1,13,13,0,1,"",[],3,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
661,683,[4957],[],350,2,3,50,0,1,6,2,100,1,"",[],3,0,4,0,1,0,"","",150,7,"",70,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
662,684,[],[],0,3,2,20,10,1,6,2,20,1,"",[],3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
663,685,[4923],[],300,3,3,90,14,1,6,2,20,1,"",[],3,0,4,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","",""
664,686,[4930],[],600,2,3,38,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",60,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
665,687,[4931],[],0,1,3,19,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
666,688,[4942],[],0,1,4,20,0,1,13,13,0,"","",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
667,689,[],[],0,1,2,1,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,17,"","",[],"","","",""
668,690,[5047],[],0,1,2,35,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
669,691,[5055],[],1300,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",1300,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
670,692,[],[],0,3,2,5,5,1,6,2,100,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
671,693,[5108],[],300,1,2,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
672,694,[4965],[],0,1,3,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
673,695,[],[],307,1,4,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",307,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
674,696,[4969],[],0,1,4,16,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
675,697,[4984],[],0,1,4,10,0,1,13,13,0,"","",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
676,698,[547],[],0,1,4,16,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
677,699,[4994],[],0,3,3,85,5,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
678,700,[1214],[],0,1,4,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
679,701,[1494],[],0,1,4,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","",""
680,702,[],[],0,1,2,6,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
681,703,[],[],0,1,2,4,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
682,704,[5054],[],0,1,3,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
683,705,[5063],[],0,1,4,25,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
684,706,[5064],[],0,1,4,25,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
685,707,[5065],[],0,1,4,25,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
686,708,[],[],2000,3,2,0,22,1,4,2,0,"","",[],1,0,4,0,1,0,"","",0,7,1,100,"","",[],1,"","","","",[],"","","","","",[],"","","",""
687,709,[5067],[],0,1,4,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
688,710,[5066],[],0,1,4,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
689,711,[],[],0,1,4,25,0,1,13,13,0,"","",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
690,712,[5070],[],0,1,2,26,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,1,0,"","",[],1,1,1,"","",[],"","","","","",[],"","","",""
691,713,[5071],[],0,1,2,26,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,1,0,"","",[],1,1,1,"","",[],"","","","","",[],"","","",""
692,714,[5065],[],1000,1,2,100,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,1,100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
693,715,[],[],0,1,4,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
694,717,[5085],[],0,1,4,10,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
695,718,[2071],[],250,3,3,55,10,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[100],"",1,"","","",[],"","","",""
696,719,[5106],[],0,1,3,15,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
697,720,[],[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
698,721,[5127],[],250,1,4,20,0,1,13,13,0,"","",[],2,13,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
699,722,[5128],[],250,1,2,60,0,1,13,13,0,1,"",[],2,0,7,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
700,723,[],[],700,1,4,36,0,1,13,13,0,"","",[],1,0,7,0,1,0,1,"",0,7,"",100,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
701,724,[5136],[],0,1,4,23,0,1,13,13,0,1,"",[],4,19,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
702,725,[],[],0,4,2,90,8,1,3,2,0,"","",[],1,0,4,0,1,0,"","",9,7,"",0,"",1279,[40],1,"","","","",[],"",1,"","","",[],"","","",""
703,726,[5147],[],0,1,4,16,0,1,13,13,0,1,"",[],4,11,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
704,727,[],[],0,1,4,12,0,1,13,13,0,"","",[],4,11,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
705,728,[5148],[],0,1,2,15,0,1,13,13,0,1,"",[],4,15,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
706,729,[5149],[],0,1,2,15,0,1,13,13,0,1,"",[],4,15,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
707,730,[5192],[],100,1,3,28,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
708,731,[5193],[],100,1,3,28,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
709,732,[5188],[],600,3,3,62,10,1,3,2,0,1,"",[],3,0,2,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
710,733,[5189],[],100,1,4,18,0,1,13,13,0,1,"",[],3,9,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
711,734,[5190],[],100,1,4,18,0,1,13,13,0,1,"",[],3,9,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
712,735,[5444],[],250,2,2,37,0,1,6,2,100,1,"",[],3,0,4,0,1,0,"","",270,7,"",33,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","",""
713,736,[],[],0,1,3,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
714,737,[5443],[],800,1,3,55,0,1,13,13,0,"","",[],3,0,7,0,1,0,1,"",0,7,"",100,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
715,738,[5204],[],100,1,4,29,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
716,739,[5205],[],100,1,4,29,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
717,740,[5206],[],0,2,3,39,0,1,6,2,10,1,"",[],3,0,2,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
718,741,[5215],[],100,1,3,23,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
719,742,[5216],[],100,1,3,23,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
720,743,[],[],0,3,2,14,8,1,6,2,10,1,"",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
721,744,[5388],[],0,1,4,10,0,1,13,13,0,1,"",[],2,10,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
722,745,[5389],[],100,2,3,37,0,1,6,2,15,1,"",[],3,0,2,0,1,0,"","",70,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
723,746,[5243],[],1700,3,4,65,19,1,6,3,15,1,"",[],1,0,2,0,2,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],1,"","",""
724,747,[5244],[],1700,3,4,65,19,1,6,3,15,1,"",[],1,0,2,0,2,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],1,"","",""
725,748,[5261],[],0,2,3,39,0,1,6,2,10,1,"",[],3,0,2,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
726,749,[5262],[],0,2,3,39,0,1,6,2,10,1,"",[],3,0,2,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
727,750,[5274],[],0,1,2,20,0,1,13,13,0,1,"",[],2,5,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
728,751,[5334],[],250,3,3,46,8,1,3,2,0,1,"",[],3,0,2,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
729,752,[5403],[],100,2,4,18,0,1,6,2,10,1,"",[],3,0,2,0,1,0,"","",160,7,"",50,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","",""
730,753,[5404],[],100,2,4,18,0,1,6,2,10,1,"",[],3,0,2,0,1,0,"","",160,7,"",50,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","",""
731,754,[5333],[],1600,3,4,90,21,1,11,4,10,1,"",[],1,0,4,0,2,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],1,"","",""
732,755,[],[],800,1,3,55,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
733,756,[5331],[],1000,2,3,84,0,1,6,2,10,1,"",[],3,0,2,0,1,0,"","",30,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
734,757,[5391],[],600,2,3,38,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",60,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
735,758,[5402],[],100,1,2,18,0,1,13,13,0,1,"",[],3,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
736,759,[5405],[],100,2,4,18,0,1,6,2,10,1,"",[],3,0,2,0,1,0,"","",160,7,"",50,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","",""
737,760,[5406],[],100,2,4,18,0,1,6,2,10,1,"",[],3,0,2,0,1,0,"","",160,7,"",50,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","",""
738,761,[5410],[],250,3,3,46,8,1,3,2,0,1,"",[],3,0,2,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
739,762,[5407],[],0,1,4,10,0,1,13,13,0,1,"",[],2,10,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
740,763,[5408],[],100,2,3,37,0,1,6,2,15,1,"",[],3,0,2,0,1,0,"","",70,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
741,764,[5448],[],250,2,2,37,0,1,6,2,100,1,"",[],3,0,4,0,1,0,"","",270,7,"",33,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","",""
742,765,[5451],[],100,1,2,18,0,1,13,13,0,1,"",[],3,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
743,766,[5452],[],0,1,4,36,0,1,13,13,0,1,"",[],2,31,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
744,767,[5453],[],0,1,4,36,0,1,13,13,0,1,"",[],2,31,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
745,768,[5458],[],600,1,4,34,0,1,13,13,0,"","",[],2,0,7,0,1,0,"","",0,7,"",100,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
746,769,[5461],[],0,1,4,9,0,1,13,13,0,1,"",[],2,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
747,770,[5447],[],0,1,4,5,0,1,13,13,0,1,"",[],2,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
748,771,[5463],[],100,1,2,21,0,1,13,13,0,1,"",[],2,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
749,772,[],[],0,3,2,16,10,1,6,2,100,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
750,773,[],[],0,1,2,10,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
751,774,[5525],[],0,1,4,18,0,1,13,13,0,1,"",[],2,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
752,775,[5547],[],0,1,4,8,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
753,776,[5526],[],100,1,4,18,0,1,13,13,0,1,"",[],5,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
754,777,[5527],[],0,1,3,10,0,1,13,13,0,1,"",[],2,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
755,778,[5528],[],0,1,3,15,0,1,13,13,0,1,"",[],2,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
756,779,[],[],0,1,4,5,0,1,13,13,0,"","",[],2,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
757,780,[428],[],0,1,3,11,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
758,781,[5542],[],350,1,3,22,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
759,782,[5543],[],300,3,3,48,10,1,3,2,0,"","",[],2,0,4,0,1,0,"","",0,7,"",100,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
760,783,[],[],90,2,3,10,0,1,6,2,100,"","",[],1,0,2,0,1,0,"","",180,7,"",33,"","",[],3,"","","","",[],"",1,"","","",[],"","","",""
761,784,[],[],90,2,3,10,0,1,6,2,100,"","",[],1,0,2,0,1,0,"","",180,7,"",33,"","",[],4,"","","","",[],"",1,"","","",[],"","","",""
762,785,[5544],[],0,1,4,11,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
763,786,[3268],[],0,1,3,15,0,1,13,13,0,1,"",[],2,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
764,787,[5548],[],0,1,4,6,0,"",13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
765,788,[],[],333,3,2,0,19,1,4,2,0,"","",[],1,0,4,0,1,0,"","",0,7,"",33,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
766,789,[989],[],0,1,3,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
767,790,[],[],0,1,3,8,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
768,791,[5550],[],0,1,3,18,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
769,792,[5710],[],0,2,4,20,0,1,6,4,100,1,"",[],1,0,4,180,1,0,"","",160,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
770,793,[],[],100,3,3,52,12,1,6,2,100,"","",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
771,794,[],[],100,3,3,55,12,1,6,2,100,"","",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
772,795,[],[],100,3,3,45,12,1,6,2,100,"","",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
773,796,[],[],100,2,3,21,0,1,6,2,100,"","",[],1,0,2,0,1,0,"","",220,7,"",33,"","",[],3,"","","","",[],"",1,"","","",[],"","","",""
774,797,[],[],100,3,3,24,12,1,6,2,100,"","",[],1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
775,798,[5715],[],100,1,3,36,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
776,799,[],[],0,1,4,12,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
