"rownum","QuestKey","i32","QuestStates","[i32]","Text","bool","Message","MapPinsKeys1","i32","MapPinsTexts","MapPinsKeys2","[rid]","bool","[i32]","[i32]","i32","SoundEffect"
136,19,10,"[257,85]",[],"Kill the Vaal Oversoul atop the Ancient Pyramid to banish the darkness.","","Kill the Vaal Oversoul",[32],25000,"[""Kill the Vaal Oversoul""]",[32],[],"",[],[],8,""
137,19,11,"[235,263]",[85],"Obtain the amulets of the Bandit Lords Oak, Kraityn and Alira to find a clue to activating the Dark Altar.","","Obtain the amulets from the Bandit Lords",[],0,"[""Obtain the amulets from the Bandit Lords""]",[],[],"",[],[],8,""
138,19,12,"[235,85]",[],"Activate the Dark Altar at the top of the Ancient Pyramid to banish the darkness.","","Activate the Dark Altar",[32],0,"[""Activate the Dark Altar""]",[32],[],"",[],[],8,""
139,19,13,[235],[],"Talk to Eramir about the Dark Altar atop the Ancient Pyramid.","","Ask Eramir about the Dark Altar",[17],0,"[""Talk to Eramir""]",[17],[],"",[],[],8,""
140,19,14,"[258,85,255]",[],"You have found the ancient, buried Vaal pyramid. Climb to the top and find the creature of shadow.","","Ascend the Ancient Pyramid",[32],0,"[""Ascend the Ancient Pyramid""]",[32],[],"",[],[],8,""
141,19,15,[255],[],"Eramir believes the creature of shadow may be residing atop an ancient Vaal pyramid in a Cavern in the Northern Forest. Find it.","","Find the Ancient Pyramid",[32],0,"[""Find the Ancient Pyramid""]",[32],[],"",[],[],8,""
142,19,16,[254],[],"Yeena has asked you to banish the darkness that now pervades the land. Perhaps someone in the Forest Encampment might be able to help?","","Banish the Darkness",[17],0,"[""Talk to Eramir""]",[17],[],"",[],[],8,""
143,19,17,"[85,89]",[],"You have combined the Bandit Lord amulets into the Apex. Show it to Yeena for a clue to help with banishing the darkness.","","Show the Apex to Yeena",[17],0,"[""Show the Apex to Yeena""]",[17],[],"",[],[],8,""
144,19,18,[820],[],"You must complete the Lords of Larceny quest and deal with the Bandit Lords to continue.","","Deal with the Bandit Lords",[17],0,"[""Deal with the Bandit Lords""]",[],[],"",[],[],8,""
145,19,19,[89],[],"You have unleashed a terrible darkness upon the land. Find a way to lift it.","","Find a way to lift the Darkness",[17],5250,[],[],[],"",[],[],8,""
146,14,0,"[141,147]",[],"Quest Complete - You have poisoned the Ancient Tree and found a way through the Vaal Ruins.",1,"",[],0,[],[],[],"",[],[],8,""
147,14,1,"[141,146]",[],"Quest Complete - You have poisoned the Ancient Tree and found a way through the Vaal Ruins.",1,"",[],0,[],[],[],"",[],[],8,""
148,14,2,"[146,147]",[],"Quest Complete - You have poisoned the Ancient Tree and found a way through the Vaal Ruins.",1,"",[],0,[],[],[],"",[],[],8,""
149,14,3,[141],[],"Quest Complete - You have poisoned the Ancient Tree and found a way through the Vaal Ruins.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
150,14,4,[146],[],"Quest Complete - You have poisoned the Ancient Tree and found a way through the Vaal Ruins.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
151,14,5,[147],[],"Quest Complete - You have poisoned the Ancient Tree and found a way through the Vaal Ruins.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
152,14,6,[100],[],"You have poisoned the ancient tree. Enter The Vaal Ruins and find a way to the other side.","","Enter the Vaal Ruins",[29],0,"[""Find a way through the Vaal Ruins""]",[29],[],"",[],[],8,""
153,14,7,"[113,95,99]",[],"Use Maligaro's Spike and the Baleful Gem to poison the tree blocking your way in the Wetlands to gain access to the Vaal Ruins.","","Poison the ancient tree",[30],0,"[""Poison the ancient tree""]",[30],[],"",[],[],8,""
154,14,8,"[110,244]","[95,99]","Get the Baleful Gem from the Chamber of Sins and Maligaro's Spike from the Weaver's Chambers.","","Find the Baleful Gem and Maligaro's Spike","[23,28]",0,"[""Find the Baleful Gem"",""Find Maligaro's Spike""]","[23,28]",[],"",[],[],8,""
155,14,9,[110],[95],"Get Maligaro's Spike from the Weaver's Chambers.","","Find Maligaro's Spike",[28],0,"[""Find Maligaro's Spike""]",[28],[],"",[],[],8,""
156,14,10,[251],[99],"Get the Baleful Gem from the Chamber of Sins.","","Find the Baleful Gem",[23],0,"[""Find the Baleful Gem""]",[23],[],"",[],[],8,""
157,14,11,[101],[],"There is a large, overgrown tree blocking the path into the Vaal Ruins. Perhaps there will be a way to gain entrance at a later time.","","Find a way into The Vaal Ruins",[],0,[],[],[],"",[],[],8,""
158,13,0,"[107,100]",[],"Quest Complete - You have found Maligaro's Spike and have been rewarded by Silk.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
159,13,1,[107],[],"Quest Complete - You have found Maligaro's Spike and have been rewarded by Silk.\r\n\r\nYou need to keep Maligaro's spike with you for another quest.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
160,13,2,"[110,100]",[],"Quest Complete - You have found Maligaro's Spike. Talk to Silk for a reward.","","",[17],0,"[""Talk to Silk for your reward""]",[],[],"",[],[],8,""
161,13,3,[110],[],"Quest Complete - You have found Maligaro's Spike. Talk to Silk for a reward.\r\n\r\nYou need to keep Maligaro's Spike with you for another quest.","","",[17],0,"[""Talk to Silk for your reward""]",[],[],"",[],[],8,""
162,13,4,[95],[],"You have found Maligaro's Spike. Show it to Silk in the Forest Encampment.","","Talk to Silk",[17],0,"[""Talk to Silk""]",[17],[],"",[],[],8,""
163,13,5,[100],[],"You have found Maligaro's Spike. Show it to Silk in the Forest Encampment.","","",[17],0,"[""Talk to Silk""]",[17],[],"",[],[],8,""
164,13,6,[260],[],"Kill the Weaver and retrieve Maligaro's Spike from its corpse.","","Kill the Weaver and get Maligaro's Spike",[28],0,"[""Get Maligaro's Spike""]",[28],[],"",[],[],8,""
165,13,7,[259],[],"Silk found Maligaro's Spike but lost it in the Weaver's Chambers. Go there and recover it.","","Recover Maligaro's Spike from the Weaver's Chambers",[28],0,"[""Find Maligaro's Spike""]",[28],[],"",[],[],8,""
166,13,8,[96],[],"Helena has asked you to find Maligaro's Spike, which was missing from the Chamber of Sins. Ask around town to find a clue as to its whereabouts.","","Find Maligaro's Spike",[17],0,"[""Talk to Silk""]",[17],[],"",[],[],8,""
167,10,0,"[104,825]",[],"Quest Complete - You have returned the golden hand relic to Yeena. She has rewarded you with a Jewel and two Passive Respec Points.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
168,10,1,"[511,825]",[],"Quest Complete - You have returned the golden hand relic to Yeena. She has rewarded you with a Jewel and a Skill Book. Use it to gain two Passive Respec Points.","","",[],0,[],[],[],"",[],[],8,""
169,10,2,[825],[],"You have brought the golden hand relic that Yeena dreamt of to her. Talk with her for a reward.","","",[17],0,"[""Talk to Yeena for your reward""]",[],[],"",[],[],8,""
170,10,3,[104],[],"You have brought the golden hand relic that Yeena dreamt of to her. Talk with her for a reward.","","",[17],0,"[""Talk to Yeena for your reward""]",[],[],"",[],[],8,""
171,10,4,[511],[],"You have brought the golden hand relic that Yeena dreamt of to her. Talk with her for a reward.","","",[17],0,"[""Talk to Yeena for your reward""]",[],[],"",[],[],8,""
172,10,5,[88],[],"You have brought the golden hand relic that Yeena dreamt of to her. Talk with her for a reward.","","",[17],0,"[""Talk to Yeena for your reward""]",[],[],"",[],[],8,""
173,10,6,[87],[],"You have found the golden hand relic that Yeena dreamt of. Bring it to her in the Forest Encampment.","","Bring the Golden Hand to Yeena",[17],0,"[""Talk to Yeena for your reward""]",[17],[],"",[],[],8,""
174,10,7,[97],[],"Yeena has asked you to locate the Hand of the 'good man' in the Crypt to the south of the Crossroads which lie to the east of the Forest Encampment.","","Find the Golden Hand",[22],0,"[""Find the Golden Hand""]",[22],[],"",[],[],8,""
175,11,0,[109],[],"Quest Complete - You have rescued Helena from the Chamber of Sins and have been rewarded by Greust.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
176,11,1,[251],[],"Quest Complete - You have rescued Helena from the Chamber of Sins. Talk to Greust for a reward.","","",[17],0,[],[],[],"",[],[],8,""
177,11,2,"[243,99]",[],"Meet Helena back in the Forest Encampment, and bring the Baleful Gem with you.","","Meet Helena in Town",[17],0,"[""Talk to Helena""]",[17],[],"",[],[],8,""
178,11,3,[243],[100],"Get the Baleful Gem from the Strange Device in the Chamber of Sins.","","Get the Baleful Gem",[23],0,"[""Get the Baleful Gem""]",[23],[],"",[],[],8,""
179,11,4,[253],[],"Talk to Helena, who was hiding from Fidelitas and the other monsters in the Chamber of Sins.","","Talk to Helena",[23],0,"[""Talk to Helena""]",[23],[],"",[],[],8,""
180,11,5,[252],[],"Kill Fidelitas and rescue Helena from the monsters in the Chamber of Sins.","","Kill Fidelitas to rescue Helena",[23],0,"[""Kill Fidelitas""]",[23],[],"",[],[],8,""
181,11,6,[98],[],"Investigate the Blackguards that are searching the Chamber of Sins.","","Investigate the Chamber of Sins",[23],0,"[""Explore the Chamber of Sins""]",[23],[],"",[],[],8,""
182,12,0,[249],[],"Quest Complete - You have killed the Great White Beast and have been rewarded by Yeena.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
183,12,1,[248],[],"Quest Complete - You have killed the Great White Beast. Talk to Yeena for a reward.","","",[17],0,"[""Talk to Yeena for your reward""]",[],[],"",[],[],8,""
184,12,2,[247],[],"You have killed the Great White Beast in the Den. Talk to Yeena in the Forest Encampment for a reward.","","Talk to Yeena for a reward",[17],0,"[""Talk to Yeena for your reward""]",[17],[],"",[],[],8,""
185,12,3,[246],[],"Kill the Great White Beast in the Den located in the Old Fields.","","Kill the Great White Beast",[20],0,"[""Kill the Great White Beast""]",[20],[],"",[],[],8,""
186,12,4,[245],[],"Hunt down the Great White Beast in the Den located in the Old Fields.","","Hunt down the Great White Beast",[20],0,"[""Find the Great White Beast""]",[20],[],"",[],[],8,""
187,20,0,"[474,150]",[151],"Quest Complete - You have vanquished the Vaal Oversoul. You are now able to travel to Act 3.",1,"Find the Sarn encampment",[34],0,"[""Find the Sarn encampment""]",[],[],"",[],[],8,""
188,21,0,"[174,425]",[],"Quest Complete - You have rescued Clarissa and returned Tolman's bracelet to her.",1,"",[],0,[],[],[],"",[],[],8,""
189,21,1,"[174,424]",[],"Quest Complete - You have rescued Clarissa and returned Tolman's bracelet to her.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
190,21,2,"[174,177]",[],"Quest Complete - You have rescued Clarissa and returned Tolman's bracelet to her. Speak with her for a reward.","","",[34],0,[],[],[],"",[],[],8,""
191,21,3,"[171,425]",[],"Quest Complete - You have rescued Clarissa and brought her Tolman's bracelet. Talk to Maramoa in town for a reward.","","",[34],0,"[""Talk to Maramoa for your reward""]",[],[],"",[],[],8,""
192,21,4,"[171,424]",[],"Quest Complete - You have rescued Clarissa and brought her Tolman's bracelet. Talk to Maramoa in town for a reward.","","",[34],0,"[""Talk to Maramoa for your reward""]",[],[],"",[],[],8,""
193,21,5,"[171,177]",[],"Quest Complete - You have rescued Clarissa and brought her Tolman's bracelet. Talk to Clarissa and Maramoa in town for rewards.","","",[34],0,"[""Talk to Maramoa"",""Talk to Clarissa""]",[],[],"",[],[],8,""
194,21,6,[175],[176],"Get Tolman's bracelet from the Crematorium.","","Get Tolman's bracelet",[37],0,"[""Get Tolman's bracelet""]",[37],[],"",[],[],8,""
195,21,7,"[171,176]",[],"You have rescued Clarissa and found Tolman. Bring his bracelet to her in the Sarn Encampment.","","Bring Tolman's bracelet to Clarissa",[34],0,"[""Talk to Clarissa""]",[34],[],"",[],[],8,""
196,21,8,"[171,268]",[],"You have rescued Clarissa and found Tolman in the Crematorium. Defeat the guards and rescue him.","","Defeat the guards and rescue Tolman",[37],0,"[""Kill Piety and her guards""]",[37],[],"",[],[],8,""
197,21,9,[171],[],"You have rescued Clarissa but still need to find Tolman in the Crematorium.","","Find Tolman in the Crematorium",[37],0,"[""Find Tolman in the Crematorium""]",[],[],"",[],[],8,""
198,21,10,"[170,176]",[],"You have found Tolman in the Crematorium and taken his bracelet. You have also found Clarissa in the City of Sarn. Defeat the guards and rescue her.","","Defeat the guards and rescue Clarissa",[35],0,"[""Kill Clarissa's guards""]",[35],[],"",[],[],8,""
199,21,11,"[170,268]",[],"You have found Tolman in the Crematorium and Clarissa in the City of Sarn. Defeat the guards and rescue them.","","Defeat the guards","[35,37]",0,"[""Kill Clarissa's guards"",""Kill Piety and her guards""]","[35,37]",[],"",[],[],8,""
200,21,12,[170],[169],"You have found a girl in the City of Sarn tied up by some Blackguards. Defeat them and free her.","","Defeat the guards and rescue the girl",[35],0,"[""Defeat the guards and rescue the girl""]",[35],[],"",[],[],8,""
201,21,13,"[170,169]",[],"You have found Clarissa in the City of Sarn but not Tolman. Defeat the guards and rescue her.","","Defeat the guards and rescue Clarissa",[35],0,"[""Kill Clarissa's guards""]",[35],[],"",[],[],8,""
202,21,14,"[169,176]",[],"You have found Tolman in the Crematorium and taken his bracelet. Find Clarissa in the City of Sarn.","","Find Clarissa",[35],0,"[""Find Clarissa""]",[35],[],"",[],[],8,""
203,21,15,"[169,268]",[],"You have found Tolman in the Crematorium but not Clarissa. Defeat the guards and rescue him.","","Defeat the guards and rescue Tolman",[37],0,"[""Kill Piety and her guards""]",[37],[],"",[],[],8,""
204,21,16,[169],[],"Clarissa and Tolman have gone missing in the City of Sarn. Find them.","","Find Clarissa and Tolman",[35],0,"[""Find Clarissa and Tolman""]",[35],[],"",[],[],8,""
205,21,17,[176],[],"You have found a bracelet belonging to Tolman, who is now dead. Return to town and find out more information about him.","","Bring Tolman's bracelet to town",[34],0,"[""Talk to Maramoa""]",[34],[],"",[],[],8,""
206,21,18,[268],[],"Defeat Piety and her guards in the Crematorium.","","Defeat the guards",[37],0,"[""Kill Piety and her guards""]",[37],[],"",[],[],8,""
207,24,0,[182],[],"Quest Complete - You have found the Gemling Queen, Lady Dialla.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
208,24,1,[181],[],"Find the tomb of the Gemling Queen in the Solaris Temple.","","Find the tomb of the Gemling Queen",[42],0,"[""Find the tomb of the Gemling Queen""]",[42],[],"",[],[],8,""
209,25,0,[190],[],"Quest Complete - You have delivered the Ribbon Spool to Lady Dialla.",1,"Quest Complete",[],0,[],[],[],"",[],[],8,""
210,25,1,[188],[],"You have returned the Ribbon Spool to Lady Dialla. Talk to her for a reward.","","",[42],0,"[""Talk to Lady Dialla for your reward""]",[],[],"",[],[],8,""
211,25,2,"[187,186]",[],"You have recovered the Ribbon Spool from the Blackguards, now return it to Lady Dialla in the Solaris Temple.","","Return the Ribbon Spool to Lady Dialla",[42],0,"[""Talk to Lady Dialla for your reward""]",[42],[],"",[],[],8,""
212,25,3,[187],[],"Search the Solaris Temple for a use for the Ribbon Spool.","","You have obtained the Ribbon Spool",[42],0,"[""Search the Solaris Temple""]",[42],[],"",[],[],8,""
213,25,4,[186],[],"The Ebony Legion has stolen the Ribbon Spool. Recover it from the Battlefront and return it to Dialla in the Solaris Temple.","","Recover the Ribbon Spool",[40],0,"[""Find the Ribbon Spool""]",[40],[],"",[],[],8,""
214,26,0,[435],[],"Quest Complete - You have used the Infernal Talc to destroy the Undying blockage in the Sewers. You can now get past and access the Ebony Barracks.",1,"Quest Complete",[],1000,[],[],[],"",[],[],8,""
215,26,1,"[434,195]",[],"Burn the Undying blockage in the Sewers with the Infernal Talc.","","Burn the Undying blockage with the Infernal Talc",[44],0,"[""Destroy the Undying Blockage""]",[44],[],"",[],[],8,""
216,26,2,"[434,478]","[424,425]","Get the keys to the Sewers from Clarissa.","","Get Clarissa's keys to the Sewers",[34],0,"[""Talk to Clarissa""]",[34],[],"",[],[],8,""
217,26,3,[434],[],"Find a way through the Sewers. The Infernal Talc may be useful.","","Find a way through the Sewers",[44],0,"[""Find a way through the Sewers""]",[44],[],"",[],[],8,""
218,26,4,[193],[],"Take the Infernal Talc from Lady Dialla.","","",[42],0,"[""Talk to Lady Dialla""]",[42],[],"",[],[],8,""
219,26,5,"[192,191]",[],"Bring the Thaumetic Sulphite to Lady Dialla in the Solaris Temple.","","Bring the Thaumetic Sulphite to Lady Dialla",[42],0,"[""Talk to Lady Dialla""]",[42],[],"",[],[],8,""
